Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Tim Hardaway Jr.,31.6,DAL,Wing,161,4,-6.7%,7,-13.6%,36,-3.0%,39,-3.4%,30,-3.1%,7,-15.7%,57,+1.8%,23,-3.9%
James Harden,34.2,LAC,Combo,241,85,+5.7%,98,+22.0%,99,+24.8%,61,+3.6%,99,+19.4%,8,-14.6%,0,-17.9%,1,-16.7%
Gary Harris,29.1,ORL,Wing,158,24,-2.8%,22,-6.4%,11,-11.5%,85,+13.2%,42,-1.5%,38,-3.3%,50,+0.5%,43,-0.4%
Tobias Harris,31.3,PHI,Forward,251,28,-2.6%,62,+2.7%,56,+1.0%,97,+28.3%,93,+13.1%,41,-2.5%,2,-13.8%,2,-11.4%
Jrue Holiday,33.4,BOS,Combo,718,47,+0.1%,57,+1.6%,19,-7.4%,18,-9.8%,13,-8.2%,37,-3.8%,69,+3.6%,63,+2.1%
Justin Holiday,34.6,DEN,Combo,146,26,-2.7%,11,-9.8%,59,+1.9%,17,-10.3%,33,-2.5%,24,-7.5%,72,+4.6%,55,+1.1%
Al Horford,37.4,BOS,Big,574,82,+4.6%,51,+0.8%,24,-4.6%,44,-0.7%,28,-3.3%,71,+7.4%,80,+6.0%,80,+6.3%
Brandon Ingram,26.2,NOP,Wing,207,29,-2.2%,7,-12.4%,91,+12.4%,36,-4.3%,87,+8.0%,44,-1.6%,39,-1.4%,36,-2.0%
Kyrie Irving,31.6,DAL,Combo,879,93,+8.8%,52,+0.9%,83,+7.9%,62,+3.7%,83,+7.0%,56,+3.0%,87,+8.4%,84,+7.0%
Reggie Jackson,33.5,DEN,Combo,111,38,-1.0%,8,-11.5%,92,+12.9%,35,-4.6%,78,+6.1%,11,-13.0%,83,+6.7%,54,+1.0%
LeBron James,38.8,LAL,Forward,244,67,+2.3%,100,+23.0%,0,-34.6%,94,+20.0%,0,-16.6%,55,+2.9%,34,-2.6%,41,-0.9%
Nikola Jokic,28.7,DEN,Big,481,98,+10.7%,90,+14.9%,100,+26.6%,59,+3.5%,98,+18.0%,34,-4.7%,68,+3.5%,59,+1.8%
Derrick Jones Jr.,26.7,DAL,Forward,646,41,-0.4%,86,+10.0%,33,-3.4%,60,+3.6%,41,-1.6%,49,+1.8%,11,-7.9%,16,-5.0%
Caris LeVert,29.2,CLE,Wing,257,12,-4.6%,20,-6.4%,50,+0.1%,80,+10.4%,65,+3.5%,30,-5.7%,19,-5.9%,11,-6.5%
Damian Lillard,33.3,MIL,Point,155,2,-8.3%,18,-7.0%,2,-17.1%,33,-5.2%,5,-13.3%,26,-7.4%,38,-1.6%,30,-2.6%
Brook Lopez,35.6,MIL,Big,199,34,-1.3%,78,+6.4%,20,-5.7%,1,-24.6%,4,-13.4%,20,-9.2%,84,+6.9%,73,+3.7%
Kyle Lowry,37.6,PHI,Combo,204,84,+5.0%,94,+16.6%,32,-3.4%,96,+21.1%,88,+8.2%,85,+14.5%,15,-7.0%,37,-1.8%
CJ McCollum,32.1,NOP,Combo,212,27,-2.7%,17,-7.0%,75,+5.9%,74,+8.0%,81,+6.6%,66,+5.0%,16,-6.7%,37,-1.8%
TJ McConnell,31.6,IND,Point,339,8,-5.3%,32,-3.6%,28,-4.2%,11,-12.0%,18,-7.0%,37,-4.0%,24,-4.4%,24,-3.8%
Khris Middleton,32.2,MIL,Wing,229,90,+7.5%,64,+3.1%,94,+15.2%,32,-5.7%,76,+6.0%,97,+32.3%,54,+1.0%,86,+7.5%
Marcus Morris,34.2,CLE,Big,119,32,-1.8%,37,-2.4%,59,+2.4%,12,-11.9%,37,-1.8%,72,+7.6%,47,-0.1%,59,+1.7%
Jamal Murray,26.7,DEN,Point,461,49,+0.2%,80,+7.7%,5,-16.0%,56,+2.3%,14,-8.2%,96,+23.7%,10,-8.2%,51,+0.5%
Larry Nance Jr.,30.8,NOP,Big,132,89,+6.9%,96,+17.2%,42,-1.3%,51,+1.7%,46,-0.0%,59,+3.3%,59,+1.9%,67,+2.4%
Georges Niang,30.4,CLE,Forward,104,50,+0.3%,36,-2.6%,74,+5.7%,14,-11.6%,67,+4.0%,68,+5.4%,44,-0.6%,47,-0.0%
Jusuf Nurkic,29.2,PHX,Big,103,5,-6.4%,66,+3.6%,8,-13.4%,41,-2.7%,11,-9.4%,59,+3.3%,8,-9.2%,11,-6.4%
Kelly Oubre,27.9,PHI,Forward,260,91,+7.8%,91,+15.1%,72,+5.3%,3,-18.6%,20,-5.9%,87,+14.9%,79,+5.8%,88,+7.7%
Bobby Portis,28.7,MIL,Big,186,87,+6.0%,69,+4.2%,15,-8.9%,78,+9.8%,43,-1.1%,72,+7.8%,93,+10.9%,93,+10.3%
Kristaps Porzingis,28.2,BOS,Big,164,28,-2.5%,40,-1.9%,28,-3.9%,93,+19.8%,61,+2.9%,22,-9.0%,40,-1.2%,31,-2.4%
Norman Powell,30.4,LAC,Wing,177,83,+4.7%,46,0.0%,44,-1.2%,69,+5.4%,48,+0.2%,20,-10.1%,98,+15.0%,80,+6.3%
Taurean Prince,29.6,LAL,Wing,133,23,-2.9%,15,-7.7%,97,+19.9%,2,-23.6%,86,+7.9%,69,+5.6%,28,-3.8%,38,-1.7%
D'Angelo Russell,27.7,LAL,Point,221,98,+10.8%,81,+8.1%,81,+7.7%,98,+32.3%,94,+13.7%,94,+22.8%,64,+2.9%,87,+7.6%
Pascal Siakam,29.6,IND,Forward,602,80,+4.2%,80,+7.7%,34,-3.3%,21,-9.3%,21,-5.5%,83,+13.8%,71,+4.2%,81,+6.7%
Karl-Anthony Towns,28.0,MIN,Big,520,20,-3.4%,31,-3.6%,27,-4.2%,7,-15.1%,16,-7.4%,18,-10.5%,77,+5.4%,48,0.0%
Myles Turner,27.6,IND,Big,550,88,+6.2%,63,+3.1%,78,+6.7%,67,+5.0%,79,+6.1%,74,+8.5%,73,+5.0%,78,+5.8%
Jonas Valanciunas,31.5,NOP,Big,136,15,-4.4%,3,-17.5%,65,+3.5%,40,-2.7%,55,+1.1%,65,+5.0%,51,+0.6%,67,+2.4%
Russell Westbrook,35.0,LAC,Point,114,33,-1.5%,1,-19.1%,9,-12.4%,24,-7.7%,9,-9.9%,50,+1.8%,98,+16.6%,97,+12.0%
Delon Wright,31.5,MIA,Combo,143,86,+5.7%,50,+0.7%,22,-5.0%,37,-3.9%,25,-4.3%,48,+0.5%,95,+12.0%,91,+9.4%
Ivica Zubac,26.6,LAC,Big,191,79,+4.0%,97,+17.9%,96,+17.3%,82,+11.0%,97,+15.8%,10,-13.7%,21,-5.3%,6,-7.6%
Josh Hart,28.7,NYK,Forward,547,51,+0.3%,48,+0.1%,77,+6.4%,93,+19.9%,89,+9.3%,80,+11.9%,6,-10.1%,13,-5.8%
OG Anunoby,26.3,NYK,Forward,324,70,+2.5%,67,+3.9%,63,+3.0%,92,+18.9%,85,+7.7%,64,+4.8%,22,-4.7%,33,-2.2%
Bam Adebayo,26.3,MIA,Big,254,56,+1.3%,93,+16.1%,63,+2.8%,4,-18.5%,37,-1.9%,91,+19.1%,31,-3.1%,58,+1.7%
Jonathan Isaac,26.1,ORL,Forward,140,59,+1.4%,24,-5.7%,93,+14.8%,19,-9.8%,72,+5.0%,86,+14.8%,33,-2.6%,62,+2.0%
Jayson Tatum,25.7,BOS,Forward,766,62,+1.8%,83,+8.6%,30,-3.5%,49,+1.1%,35,-2.0%,39,-2.6%,54,+1.2%,50,+0.3%
Maxi Kleber,31.8,DAL,Big,218,44,-0.3%,35,-2.9%,61,+2.8%,34,-5.0%,53,+0.9%,62,+3.9%,42,-0.7%,49,+0.0%
Derrick White,29.3,BOS,Combo,673,2,-7.5%,27,-4.7%,12,-11.4%,5,-18.5%,2,-14.0%,11,-13.4%,29,-3.6%,12,-6.0%
Luke Kornet,28.3,BOS,Big,119,24,-2.8%,10,-10.9%,88,+10.4%,22,-9.3%,60,+2.8%,75,+8.7%,36,-2.2%,46,-0.1%
Jarrett Allen,25.5,CLE,Big,126,36,-1.2%,72,+5.4%,67,+3.9%,45,-0.7%,51,+0.7%,35,-4.4%,14,-7.1%,7,-7.2%
Donovan Mitchell,27.1,CLE,Combo,381,64,+1.8%,50,+0.5%,89,+11.2%,24,-7.7%,74,+5.6%,45,-1.3%,33,-2.7%,29,-2.6%
Royce O'Neale,30.4,PHX,Forward,103,7,-5.6%,15,-7.6%,86,+9.7%,11,-12.5%,56,+1.2%,6,-16.2%,18,-6.1%,5,-8.5%
Wendell Carter,24.5,ORL,Big,185,58,+1.3%,33,-3.2%,46,-1.0%,88,+14.6%,76,+6.0%,54,+2.4%,55,+1.4%,63,+2.1%
Luka Doncic,24.7,DAL,Point,898,43,-0.3%,75,+5.7%,73,+5.6%,46,+0.6%,67,+4.0%,52,+2.1%,15,-6.9%,22,-3.9%
Michael Porter,25.3,DEN,Forward,442,73,+3.3%,59,+1.8%,14,-10.1%,72,+6.9%,23,-4.8%,89,+18.7%,56,+1.5%,83,+6.9%
Shai Gilgeous-Alexander,25.3,OKC,Point,396,7,-5.8%,26,-5.4%,37,-2.6%,25,-7.3%,24,-4.4%,3,-21.8%,80,+6.0%,28,-2.7%
Donte DiVincenzo,26.7,NYK,Wing,465,61,+1.7%,9,-11.0%,85,+9.7%,81,+10.9%,90,+10.1%,31,-5.1%,50,+0.4%,44,-0.4%
Jalen Brunson,27.2,NYK,Point,517,89,+6.8%,93,+15.8%,50,-0.0%,63,+3.8%,54,+1.1%,79,+10.1%,66,+2.9%,76,+5.1%
Isaiah Hartenstein,25.5,NYK,Big,387,72,+3.2%,47,+0.0%,47,-0.4%,64,+4.2%,54,+1.0%,60,+3.6%,74,+5.2%,76,+5.2%
Mitchell Robinson,25.6,NYK,Big,114,45,-0.3%,28,-4.2%,33,-3.4%,8,-15.0%,17,-7.2%,28,-7.4%,97,+13.8%,85,+7.4%
Haywood Highsmith,26.9,MIA,Forward,171,11,-4.7%,24,-5.9%,11,-11.8%,50,+1.3%,12,-9.1%,2,-24.1%,78,+5.5%,39,-1.6%
Darius Garland,23.8,CLE,Point,426,11,-4.8%,55,+1.5%,15,-8.7%,20,-9.4%,11,-9.4%,14,-12.3%,37,-1.9%,21,-3.9%
Rui Hachimura,25.7,LAL,Forward,185,37,-1.1%,49,+0.3%,10,-12.2%,53,+2.1%,15,-8.2%,36,-4.2%,75,+5.3%,69,+3.0%
PJ Washington,25.2,DAL,Forward,784,63,+1.8%,23,-6.1%,67,+3.9%,76,+8.7%,73,+5.2%,85,+14.6%,45,-0.5%,74,+4.0%
Tyler Herro,23.8,MIA,Combo,255,68,+2.5%,19,-6.9%,90,+11.8%,23,-8.8%,80,+6.6%,93,+19.8%,24,-4.5%,68,+2.6%
Nickeil Alexander-Walker,25.2,MIN,Wing,374,31,-2.0%,13,-8.3%,85,+8.2%,16,-10.4%,63,+3.2%,25,-7.5%,63,+2.7%,42,-0.7%
Daniel Gafford,25.1,DAL,Big,445,30,-2.1%,70,+4.5%,60,+2.8%,7,-17.9%,33,-2.4%,7,-14.9%,52,+0.6%,20,-4.0%
Terance Mann,27.0,LAC,Wing,187,80,+4.0%,85,+9.7%,93,+13.5%,85,+13.3%,96,+14.8%,76,+8.8%,2,-14.0%,8,-7.2%
Amir Coffey,26.4,LAC,Forward,102,0,-8.8%,0,-29.0%,7,-14.1%,2,-19.2%,2,-15.2%,46,-1.0%,96,+13.6%,90,+9.1%
Caleb Martin,28.1,MIA,Forward,222,37,-1.1%,67,+3.7%,79,+7.1%,89,+14.9%,89,+8.5%,63,+4.2%,20,-5.7%,27,-3.4%
Luguentz Dort,24.5,OKC,Wing,349,14,-4.4%,20,-6.6%,24,-4.9%,46,-0.1%,31,-2.9%,5,-18.6%,60,+2.1%,15,-5.0%
Naz Reid,24.2,MIN,Big,359,48,+0.2%,54,+1.4%,72,+4.8%,75,+8.4%,75,+5.6%,21,-9.2%,41,-1.0%,25,-3.6%
Max Strus,27.6,CLE,Wing,433,97,+10.7%,61,+2.5%,95,+17.0%,70,+6.1%,95,+14.2%,70,+5.8%,93,+11.3%,94,+10.8%
Anthony Edwards,22.2,MIN,Combo,647,54,+0.7%,71,+4.7%,16,-8.5%,99,+48.4%,34,-2.2%,33,-5.1%,46,-0.3%,41,-1.3%
Isaac Okoro,22.8,CLE,Forward,247,41,-0.4%,60,+2.4%,3,-16.7%,41,-2.3%,7,-12.4%,28,-6.4%,76,+5.4%,72,+3.5%
Obi Toppin,25.7,IND,Big,336,6,-6.2%,38,-2.1%,57,+1.2%,19,-9.8%,32,-2.7%,19,-10.3%,11,-8.1%,4,-8.5%
Tyrese Haliburton,23.7,IND,Point,521,72,+2.9%,53,+1.1%,70,+4.7%,57,+2.5%,66,+3.9%,89,+17.4%,27,-3.8%,66,+2.4%
Aaron Nesmith,24.0,IND,Forward,558,46,-0.0%,33,-3.6%,71,+4.7%,48,+1.0%,63,+3.4%,29,-6.3%,62,+2.6%,50,+0.4%
Josh Green,23.0,DAL,Forward,378,75,+3.5%,63,+2.7%,37,-2.6%,26,-6.9%,26,-3.7%,47,-0.6%,90,+10.1%,82,+6.8%
Precious Achiuwa,24.1,NYK,Big,181,33,-1.5%,82,+8.5%,29,-3.6%,15,-11.5%,20,-5.7%,81,+12.0%,7,-9.8%,20,-4.4%
Tyrese Maxey,23.0,PHI,Point,311,71,+2.5%,2,-18.3%,98,+23.8%,83,+11.6%,100,+20.0%,88,+15.8%,37,-1.8%,65,+2.2%
Payton Pritchard,25.8,BOS,Point,322,55,+1.1%,42,-0.8%,80,+7.2%,29,-5.9%,59,+2.7%,58,+3.3%,67,+3.3%,71,+3.3%
Jaden McDaniels,23.1,MIN,Wing,535,85,+5.2%,72,+4.7%,69,+4.3%,58,+3.2%,68,+4.2%,78,+9.8%,46,-0.1%,70,+3.2%
Isaiah Joe,24.3,OKC,Wing,172,40,-0.5%,84,+8.6%,76,+6.3%,10,-12.8%,44,-0.9%,43,-1.8%,32,-2.7%,34,-2.2%
Naji Marshall,25.8,NOP,Wing,104,46,-0.1%,16,-7.1%,6,-15.6%,30,-5.8%,7,-12.2%,53,+2.3%,100,+19.7%,98,+12.4%
Evan Mobley,22.4,CLE,Big,421,76,+3.6%,54,+1.2%,2,-20.3%,67,+4.8%,8,-11.0%,73,+8.4%,92,+10.5%,95,+10.9%
Jalen Suggs,22.4,ORL,Combo,232,54,+1.0%,28,-4.3%,41,-1.3%,54,+2.3%,49,+0.2%,41,-2.5%,86,+7.8%,75,+4.6%
Josh Giddey,21.1,OKC,Forward,179,52,+0.6%,43,-0.7%,53,+0.5%,50,+1.2%,52,+0.7%,46,-0.9%,48,+0.1%,46,-0.2%
Franz Wagner,22.2,ORL,Wing,258,16,-4.2%,41,-1.6%,4,-16.6%,52,+2.0%,10,-9.8%,0,-45.1%,94,+11.7%,40,-1.5%
Isaiah Jackson,21.8,IND,Big,130,15,-4.4%,11,-9.4%,18,-8.3%,84,+12.4%,39,-1.7%,13,-12.7%,65,+2.9%,33,-2.2%
Herbert Jones,25.1,NOP,Forward,200,81,+4.4%,85,+10.0%,98,+22.8%,27,-6.2%,93,+12.9%,67,+5.3%,3,-12.6%,19,-4.4%
Miles McBride,23.1,NYK,Combo,334,22,-3.0%,21,-6.4%,51,+0.2%,31,-5.8%,40,-1.6%,31,-5.1%,43,-0.6%,35,-2.1%
Aaron Wiggins,24.8,OKC,Forward,145,69,+2.5%,44,-0.3%,23,-4.9%,86,+13.7%,59,+2.1%,61,+3.8%,53,+0.7%,57,+1.6%
Austin Reaves,25.4,LAL,Combo,210,63,+1.8%,92,+15.5%,35,-3.0%,53,+2.1%,38,-1.7%,2,-30.8%,61,+2.3%,10,-6.7%
Sam Hauser,25.9,BOS,Forward,265,67,+2.4%,58,+1.8%,64,+3.2%,91,+18.4%,85,+7.8%,54,+2.7%,49,+0.3%,53,+0.9%
Trey Murphy III,23.4,NOP,Wing,241,25,-2.7%,77,+6.3%,82,+7.8%,55,+2.3%,76,+5.8%,1,-43.3%,23,-4.5%,0,-18.6%
Jose Alvarado,25.6,NOP,Point,104,39,-0.8%,95,+16.8%,7,-14.5%,65,+4.5%,15,-8.0%,23,-8.5%,26,-3.9%,14,-5.8%
Paolo Banchero,21.0,ORL,Big,260,20,-3.6%,30,-3.8%,1,-27.9%,79,+10.0%,1,-15.9%,63,+4.2%,81,+6.0%,77,+5.6%
Chet Holmgren,21.5,OKC,Big,343,93,+8.7%,76,+6.2%,80,+7.3%,71,+6.3%,84,+7.0%,57,+3.2%,85,+7.2%,79,+5.9%
Jalen Williams,22.5,OKC,Wing,375,94,+9.2%,56,+1.5%,89,+10.6%,28,-6.0%,70,+4.4%,92,+19.2%,85,+7.2%,96,+11.7%
Christian Braun,22.5,DEN,Wing,202,10,-4.9%,29,-4.1%,49,-0.1%,63,+4.1%,57,+1.5%,24,-7.6%,17,-6.4%,9,-6.8%
Nikola Jovic,20.4,MIA,Big,160,3,-7.0%,79,+7.1%,39,-2.4%,9,-14.0%,28,-3.4%,77,+9.5%,1,-14.7%,2,-9.0%
Andrew Nembhard,23.8,IND,Combo,552,77,+3.9%,59,+2.4%,55,+1.0%,80,+10.5%,69,+4.3%,67,+5.3%,63,+2.8%,72,+3.4%
Jaylin Williams,21.3,OKC,Big,115,1,-8.5%,25,-5.4%,17,-8.5%,76,+9.2%,36,-1.9%,17,-10.8%,20,-5.6%,7,-7.4%
Cason Wallace,20.0,OKC,Combo,192,57,+1.3%,68,+3.9%,25,-4.5%,59,+3.5%,41,-1.6%,93,+19.7%,12,-7.5%,60,+2.0%
Dereck Lively II,19.7,DAL,Big,459,66,+2.1%,46,-0.2%,41,-2.3%,95,+20.4%,64,+3.5%,82,+13.6%,30,-3.1%,61,+2.0%
Jaime Jaquez Jr.,22.7,MIA,Wing,179,76,+3.8%,2,-18.9%,76,+6.0%,43,-1.1%,71,+4.4%,84,+14.1%,76,+5.4%,85,+7.4%
Ben Sheppard,22.3,IND,Wing,323,60,+1.4%,65,+3.6%,43,-1.3%,47,+0.7%,45,-0.6%,9,-14.4%,82,+6.2%,52,+0.7%
