Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Daequan Cook,23.5,OKC,Wing,187,81,+9.3,88,+12.9,60,+1.4%,19,+2.6%,77,+5.2,74,+3.5,54,+5.3
Jamal Crawford,30.6,ATL,Combo,356,73,+5.3,61,+1.5,61,+1.4%,42,+0.1%,85,+8.0,79,+4.3,83,+23.8
Glen Davis,24.8,BOS,Big,187,45,-2.2,41,-4.4,95,+8.9%,12,+3.5%,24,-4.2,41,-0.9,19,-24.0
Luol Deng,25.5,CHI,Wing,684,93,+19.1,97,+19.1,60,+1.3%,69,-2.8%,36,-2.5,83,+4.7,15,-30.2
Toney Douglas,24.6,NYK,Combo,108,12,-15.1,6,-20.3,96,+10.2%,65,-2.3%,81,+7.0,76,+3.9,71,+17.4
Tim Duncan,34.5,SAS,Big,211,56,+0.9,67,+3.6,64,+1.8%,12,+3.5%,55,+0.7,12,-5.8,93,+38.2
Kevin Durant,22.1,OKC,Forward,721,39,-4.6,36,-5.6,87,+5.1%,77,-3.4%,35,-2.6,43,-0.8,38,-8.4
Raymond Felton,26.3,DEN,Combo,151,77,+8.0,53,-1.9,92,+6.8%,27,+2.1%,74,+4.3,36,-1.5,98,+58.3
Derek Fisher,36.2,LAL,Point,324,58,+1.0,63,+1.6,47,-0.9%,17,+3.0%,21,-5.5,12,-6.3,59,+10.2
Danilo Gallinari,22.2,DEN,Forward,147,68,+4.5,90,+13.9,18,-4.7%,51,-0.8%,57,+1.1,42,-0.8,77,+18.2
Kevin Garnett,34.5,BOS,Big,327,88,+14.1,77,+7.7,59,+1.2%,75,-3.1%,72,+4.2,65,+2.0,73,+17.6
Marc Gasol,25.8,MEM,Big,515,57,+1.0,60,+0.6,82,+4.1%,45,+0.0%,78,+5.5,66,+2.0,68,+15.8
Pau Gasol,30.3,LAL,Big,354,83,+9.8,91,+15.1,10,-8.1%,8,+3.9%,22,-4.5,8,-7.1,65,+14.9
Paul George,20.5,IND,Forward,129,24,-9.0,7,-17.6,6,-10.0%,99,-8.6%,47,-1.1,33,-2.6,56,+8.9
Taj Gibson,25.4,CHI,Big,272,36,-5.3,33,-6.8,67,+2.3%,14,+3.4%,45,-1.4,19,-4.9,69,+15.9
Manu Ginobili,33.3,SAS,Wing,173,91,+15.8,88,+12.9,12,-6.6%,83,-3.8%,69,+3.4,60,+0.9,72,+17.5
Danny Granger,27.5,IND,Wing,183,5,-22.0,2,-28.1,13,-6.3%,96,-6.5%,56,+1.1,31,-2.8,64,+13.9
Jeff Green,24.2,BOS,Forward,168,14,-13.2,35,-6.3,36,-2.3%,10,+3.8%,9,-11.1,15,-5.4,9,-42.5
Tyler Hansbrough,25.0,IND,Big,164,15,-12.8,54,-1.7,64,+2.0%,82,-3.8%,37,-2.3,79,+4.2,14,-36.0
James Harden,21.2,OKC,Wing,534,97,+22.8,94,+17.5,98,+11.4%,63,-1.8%,96,+14.4,97,+9.8,76,+18.1
Udonis Haslem,30.4,MIA,Big,286,63,+3.1,59,+0.4,17,-5.3%,26,+2.1%,39,-2.1,14,-5.5,84,+26.1
Brendan Haywood,30.9,DAL,Big,273,88,+13.1,98,+19.5,44,-1.4%,33,+1.1%,54,+0.3,72,+3.2,21,-20.1
Roy Hibbert,23.9,IND,Big,128,7,-20.0,3,-24.2,21,-4.5%,93,-5.9%,31,-3.3,55,0.0,26,-16.7
Nene Hilario,28.1,DEN,Big,161,38,-4.7,45,-3.1,7,-8.6%,92,-5.5%,48,-0.9,52,-0.2,39,-6.6
George Hill,24.5,SAS,Combo,188,78,+8.0,79,+8.5,90,+6.6%,5,+5.0%,55,+0.3,51,-0.3,52,+4.0
Kirk Hinrich,29.8,ATL,Point,173,40,-3.8,46,-2.8,62,+1.7%,31,+1.2%,17,-7.8,40,-1.0,12,-37.4
Jrue Holiday,20.4,PHI,Combo,186,93,+19.1,98,+20.8,25,-3.9%,31,+1.2%,20,-6.0,17,-5.3,48,0.0
Al Horford,24.4,ATL,Big,466,75,+6.8,81,+8.7,1,-14.5%,3,+5.6%,11,-10.5,2,-10.2,46,-2.5
Dwight Howard,24.9,ORL,Big,257,28,-7.3,15,-12.9,100,+19.0%,0,+10.8%,88,+8.6,90,+7.0,35,-11.4
Serge Ibaka,21.1,OKC,Big,490,30,-7.3,25,-8.8,79,+3.6%,53,-0.9%,51,-0.3,67,+2.2,32,-13.5
Andre Iguodala,26.8,PHI,Wing,181,98,+23.9,92,+16.2,94,+7.6%,90,-5.3%,92,+10.0,96,+9.7,48,0.0
Zydrunas Ilgauskas,35.4,MIA,Big,103,2,-23.9,9,-16.5,50,-0.4%,61,-1.8%,40,-2.0,71,+3.1,17,-29.0
Jarrett Jack,27.0,NOH,Combo,111,44,-3.1,68,+4.0,29,-3.4%,7,+4.2%,62,+2.2,50,-0.3,79,+20.0
LeBron James,25.8,MIA,Forward,918,60,+2.0,72,+5.6,5,-10.1%,76,-3.2%,26,-3.9,35,-2.0,36,-10.4
Richard Jefferson,30.4,SAS,Forward,175,8,-16.3,14,-13.1,19,-4.5%,49,-0.5%,49,-0.7,28,-3.2,69,+15.9
Joe Johnson,29.3,ATL,Wing,494,65,+4.1,60,+0.4,31,-3.3%,43,+0.1%,3,-17.4,5,-9.1,13,-36.4
James Jones,30.1,MIA,Wing,267,86,+10.7,75,+7.2,75,+3.2%,24,+2.2%,73,+4.2,64,+1.6,62,+13.3
Jason Kidd,37.6,DAL,Point,742,43,-3.1,29,-7.9,68,+2.3%,54,-1.0%,60,+2.1,46,-0.4,66,+15.2
Kyle Korver,29.6,CHI,Wing,264,74,+6.6,86,+11.6,26,-3.8%,15,+3.2%,19,-6.6,21,-4.8,41,-5.9
Carl Landry,27.1,NOH,Big,212,11,-15.3,2,-26.1,38,-2.1%,46,-0.1%,66,+3.3,16,-5.4,99,+63.8
Ty Lawson,23.0,DEN,Point,166,55,-0.1,47,-2.8,80,+3.8%,93,-5.5%,41,-1.6,81,+4.4,2,-81.3
Shawn Marion,32.5,DAL,Forward,688,33,-6.6,21,-9.9,63,+1.7%,66,-2.5%,69,+3.4,68,+2.5,51,+3.7
Kenyon Martin,32.8,DEN,Big,147,29,-7.3,71,+5.0,9,-8.2%,69,-2.8%,25,-4.1,57,+0.5,7,-45.8
Wesley Matthews,24.0,POR,Wing,202,42,-3.5,51,-2.4,72,+2.6%,60,-1.8%,13,-9.7,50,-0.3,5,-56.6
Eric Maynor,23.4,OKC,Point,212,62,+2.7,74,+5.9,26,-3.5%,6,+4.9%,50,-0.6,34,-2.3,58,+10.1
O.J. Mayo,23.0,MEM,Combo,359,96,+20.2,99,+21.6,83,+4.4%,45,-0.1%,91,+9.2,92,+7.4,42,-5.1
Antonio McDyess,36.2,SAS,Big,144,19,-10.0,20,-10.2,32,-3.0%,21,+2.4%,10,-10.6,38,-1.2,4,-59.4
Jodie Meeks,23.2,PHI,Wing,122,17,-11.1,49,-2.6,49,-0.7%,67,-2.5%,52,-0.2,85,+5.3,8,-43.1
Andre Miller,34.6,POR,Point,193,48,-1.4,74,+6.8,12,-7.0%,60,-1.7%,12,-10.5,45,-0.7,3,-59.5
Mike Miller,30.7,MIA,Wing,210,53,-0.4,57,-0.3,55,+0.5%,7,+4.2%,44,-1.5,26,-4.1,80,+21.1
Nazr Mohammed,33.2,OKC,Big,139,41,-3.6,48,-2.7,7,-8.8%,23,+2.2%,29,-3.5,26,-3.9,55,+5.8
Gary Neal,26.1,SAS,Wing,106,80,+8.7,65,+3.3,97,+10.4%,52,-0.8%,80,+6.6,93,+8.8,25,-17.3
Jameer Nelson,28.7,ORL,Point,216,31,-6.9,30,-7.7,55,+0.4%,70,-2.8%,1,-20.8,22,-4.4,2,-65.0
Joakim Noah,25.7,CHI,Big,526,79,+8.1,82,+9.0,23,-4.2%,78,-3.4%,67,+3.3,91,+7.1,21,-20.8
Dirk Nowitzki,32.4,DAL,Big,824,84,+10.1,89,+13.7,57,+0.8%,29,+1.5%,76,+4.8,47,-0.4,88,+34.5
Jermaine O'Neal,32.1,BOS,Big,196,87,+11.0,79,+8.4,31,-3.2%,98,-7.3%,84,+7.8,88,+5.9,55,+6.1
Lamar Odom,31.0,LAL,Big,284,50,-0.9,56,-0.3,88,+5.9%,89,-5.3%,64,+2.7,86,+5.4,23,-18.5
Emeka Okafor,28.1,NOH,Big,187,17,-11.1,7,-18.1,22,-4.2%,35,+0.7%,21,-4.7,27,-3.3,44,-4.1
Zaza Pachulia,26.7,ATL,Big,193,74,+5.4,40,-4.5,99,+15.9%,55,-1.2%,97,+15.2,95,+9.0,90,+35.1
Tony Parker,28.5,SAS,Point,220,35,-5.6,24,-8.9,2,-11.7%,48,-0.3%,28,-3.6,3,-10.1,93,+38.2
Chris Paul,25.5,NOH,Point,249,98,+23.3,96,+19.1,50,-0.6%,74,-3.0%,15,-8.4,39,-1.1,7,-50.0
Kendrick Perkins,26.0,OKC,Big,478,23,-9.7,31,-7.3,20,-4.5%,57,-1.5%,12,-9.9,17,-5.3,27,-16.4
Paul Pierce,33.1,BOS,Wing,342,47,-1.6,27,-8.3,54,+0.4%,50,-0.6%,83,+7.8,64,+1.7,98,+50.8
Zach Randolph,29.3,MEM,Big,515,79,+8.2,55,-1.6,93,+7.0%,98,-6.9%,98,+15.9,98,+10.5,74,+18.1
JJ Redick,26.4,ORL,Wing,116,94,+19.4,93,+17.4,56,+0.7%,95,-6.4%,99,+23.2,98,+11.0,89,+34.8
Jason Richardson,29.8,ORL,Wing,153,10,-15.4,19,-10.8,24,-4.2%,2,+6.6%,2,-19.3,1,-11.5,29,-16.2
Rajon Rondo,24.7,BOS,Point,344,90,+14.4,83,+9.1,91,+6.7%,97,-6.9%,94,+12.3,69,+2.9,100,+78.6
Derrick Rose,22.1,CHI,Point,648,83,+9.5,78,+8.4,42,-1.7%,79,-3.6%,63,+2.4,82,+4.5,34,-11.8
Brandon Roy,26.3,POR,Wing,137,59,+1.5,64,+2.1,45,-1.1%,17,+2.9%,43,-1.6,36,-1.6,48,0.0
Thabo Sefolosha,26.5,OKC,Wing,344,7,-20.6,12,-15.3,3,-11.7%,40,+0.3%,4,-15.4,2,-10.1,20,-21.1
Josh Smith,24.9,ATL,Forward,436,37,-5.0,34,-6.8,40,-1.9%,41,+0.1%,42,-1.6,20,-4.9,74,+18.1
DeShawn Stevenson,29.6,DAL,Wing,326,4,-23.2,8,-17.4,15,-5.6%,26,+2.1%,16,-8.1,24,-4.4,22,-19.5
Peja Stojakovic,33.4,DAL,Wing,348,69,+4.7,69,+4.6,45,-1.0%,36,+0.5%,33,-2.7,54,-0.2,24,-17.5
Amar'e Stoudemire,28.0,NYK,Big,133,0,-29.5,5,-22.0,2,-13.5%,62,-1.8%,2,-20.0,40,-0.9,0,-100.9
Jeff Teague,22.4,ATL,Point,228,60,+1.6,58,+0.3,4,-10.2%,58,-1.5%,65,+3.1,25,-4.2,97,+48.8
Jason Terry,33.1,DAL,Wing,682,92,+17.2,85,+11.5,88,+5.6%,81,-3.8%,86,+8.0,87,+5.4,60,+11.1
Hedo Turkoglu,31.6,ORL,Wing,209,1,-24.7,0,-35.5,71,+2.5%,4,+5.2%,5,-14.8,22,-4.4,12,-39.4
Greivis Vasquez,23.8,MEM,Wing,129,34,-6.1,42,-4.3,84,+4.5%,50,-0.7%,27,-3.6,80,+4.4,11,-41.3
Dwyane Wade,28.8,MIA,Wing,825,50,-1.2,50,-2.6,52,+0.3%,84,-4.4%,53,-0.1,63,+1.4,36,-9.8
Gerald Wallace,28.3,POR,Forward,225,71,+5.1,44,-3.9,69,+2.3%,100,-9.3%,93,+11.6,83,+5.0,96,+45.8
CJ Watson,26.5,CHI,Point,122,12,-15.0,13,-13.7,76,+3.2%,11,+3.7%,26,-3.8,13,-5.5,60,+11.2
Delonte West,27.3,BOS,Combo,166,3,-23.3,11,-16.0,28,-3.5%,1,+8.5%,7,-12.5,11,-6.6,10,-42.1
Russell Westbrook,22.0,OKC,Point,637,36,-5.0,32,-7.3,85,+4.6%,83,-3.8%,36,-2.5,58,+0.5,31,-14.8
Lou Williams,24.0,PHI,Point,126,40,-4.3,12,-14.2,93,+7.4%,34,+0.9%,50,-0.6,32,-2.7,63,+13.4
Marvin Williams,24.4,ATL,Forward,200,49,-1.4,55,-0.5,39,-2.1%,59,-1.7%,61,+2.2,45,-0.5,70,+16.7
Metta World Peace,31.0,LAL,Wing,284,67,+4.4,70,+4.7,21,-4.4%,13,+3.4%,14,-9.0,10,-6.8,45,-3.2
Sam Young,25.4,MEM,Wing,245,13,-14.7,17,-12.3,16,-5.4%,25,+2.1%,6,-14.2,4,-9.8,40,-6.0
Thaddeus Young,22.4,PHI,Big,123,6,-21.4,1,-30.7,70,+2.3%,71,-2.8%,87,+8.1,75,+3.9,86,+28.7
