Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Justin Anderson,23.0,DAL,Wing,627,10,+5.8,54,-0.2,61,-0.3%,76,-6.1,84,-0.7,49,+0.3%,92,-23.6,27,+0.6,68,-1.5%,41,+2.0
Justin Anderson,23.0,PHI,Wing,462,62,-1.2,66,-0.5,48,+0.1%,39,+2.0,99,-1.6,88,-6.9%,93,-24.4,16,+1.0,74,-2.0%,10,+14.8
Kyle Anderson,23.1,SAS,Wing,912,90,-5.2,10,+1.7,84,-1.3%,4,+18.4,16,+0.8,50,+0.0%,8,+25.7,20,+0.8,89,-3.8%,12,+13.0
Ryan Anderson,28.5,HOU,Big,2112,72,-2.5,83,-1.1,37,+0.5%,77,-6.5,30,+0.3,38,+1.6%,30,+7.7,89,-1.3,30,+1.6%,89,-13.6
Giannis Antetokounmpo,21.9,MIL,Forward,2820,76,-3.2,98,-3.2,95,-2.2%,96,-18.2,95,-1.3,65,-1.9%,90,-19.5,93,-1.7,88,-3.7%,93,-16.9
Carmelo Anthony,32.4,NYK,Forward,2532,9,+6.0,5,+2.3,19,+1.2%,10,+11.9,6,+1.4,13,+6.4%,5,+30.4,18,+0.9,25,+2.0%,29,+5.6
Trevor Ariza,31.3,HOU,Forward,2759,21,+3.4,8,+1.9,12,+1.7%,14,+9.6,7,+1.3,22,+4.5%,10,+22.6,15,+1.0,23,+2.3%,21,+8.1
Darrell Arthur,28.6,DEN,Big,620,42,+0.9,92,-1.9,34,+0.6%,93,-13.0,89,-0.8,7,+8.4%,86,-16.7,81,-0.8,66,-1.3%,79,-9.1
Omer Asik,30.3,NOP,Big,481,61,-1.1,98,-3.4,6,+2.3%,97,-20.0,57,-0.2,61,-1.3%,64,-6.4,99,-3.3,7,+4.3%,98,-26.9
D.J. Augustin,29.0,ORL,Combo,1456,34,+1.7,6,+2.3,30,+0.7%,7,+14.2,12,+1.0,31,+2.7%,17,+15.9,12,+1.1,70,-1.6%,15,+10.9
Luke Babbitt,27.4,MIA,Forward,1044,57,-0.7,26,+0.8,16,+1.4%,43,+1.3,46,+0.0,96,-10.2%,44,+1.6,22,+0.8,15,+3.0%,44,+1.3
Ron Baker,23.6,NYK,Combo,778,56,-0.6,97,-2.9,92,-1.8%,97,-19.1,84,-0.7,82,-5.0%,89,-19.3,97,-2.2,94,-5.0%,96,-20.2
Wade Baldwin,20.6,MEM,Combo,381,20,+3.6,63,-0.4,3,+3.3%,73,-5.3,3,+2.1,2,+14.9%,12,+20.4,98,-2.7,24,+2.1%,98,-24.2
Leandro Barbosa,33.9,PHX,Wing,946,86,-4.4,52,-0.1,79,-1.1%,45,+1.0,43,+0.1,59,-1.1%,22,+12.2,73,-0.6,62,-0.9%,76,-7.7
J.J. Barea,32.4,DAL,Combo,768,83,-4.1,62,-0.4,34,+0.6%,58,-1.7,80,-0.6,48,+0.3%,70,-8.7,21,+0.8,26,+1.9%,19,+8.7
Harrison Barnes,24.4,DAL,Big,2797,76,-3.2,43,+0.1,66,-0.5%,29,+4.6,37,+0.2,67,-2.2%,25,+10.6,56,-0.1,58,-0.6%,43,+1.5
Matt Barnes,36.6,SAC,Forward,1360,45,+0.6,55,-0.2,73,-0.8%,39,+2.0,62,-0.3,84,-5.5%,57,-3.8,39,+0.2,74,-2.0%,24,+7.3
Matt Barnes,36.6,GSW,Forward,376,33,+1.8,91,-1.8,2,+3.7%,98,-21.1,18,+0.7,11,+6.9%,47,0.0,98,-2.5,5,+5.0%,99,-32.8
Will Barton,25.8,DEN,Wing,1671,41,+1.0,15,+1.4,18,+1.2%,27,+5.0,12,+1.0,24,+4.2%,15,+17.2,34,+0.4,42,+0.6%,50,-0.5
Brandon Bass,31.5,LAC,Big,458,1,+14.4,6,+2.3,9,+2.1%,11,+11.1,2,+2.2,53,-0.2%,2,+44.6,64,-0.4,14,+3.1%,71,-6.6
Nicolas Batum,27.9,CHA,Wing,2611,55,-0.4,87,-1.4,78,-1.1%,82,-8.0,83,-0.6,59,-1.0%,87,-17.2,73,-0.6,76,-2.3%,64,-3.7
Aron Baynes,29.9,DET,Big,1104,98,-9.6,31,+0.6,30,+0.7%,45,+1.0,20,+0.6,36,+1.8%,13,+18.1,44,+0.1,7,+4.4%,62,-3.2
Kent Bazemore,27.3,ATL,Wing,1953,30,+2.4,31,+0.6,17,+1.2%,45,+1.0,28,+0.4,41,+1.3%,44,+1.6,54,-0.1,8,+4.3%,65,-4.1
Bradley Beal,23.3,WAS,Wing,2680,73,-2.6,52,-0.1,51,-0.1%,58,-1.8,86,-0.7,35,+1.9%,88,-18.6,27,+0.6,23,+2.3%,24,+7.0
Malik Beasley,19.9,DEN,Wing,112,100,-24.3,100,-7.3,99,-3.4%,100,-55.3,98,-1.5,84,-5.5%,98,-36.2,100,-5.8,97,-6.9%,100,-64.9
Michael Beasley,27.8,MIL,Big,903,22,+3.3,58,-0.3,35,+0.5%,53,-0.5,70,-0.4,81,-5.0%,82,-14.2,30,+0.5,17,+2.8%,17,+10.2
Marco Belinelli,30.6,CHA,Wing,1748,30,+2.3,12,+1.6,48,+0.1%,10,+11.6,10,+1.1,13,+6.4%,7,+27.3,36,+0.3,50,-0.1%,37,+3.0
DeAndre' Bembry,22.3,ATL,Wing,273,5,+8.0,1,+3.8,48,+0.1%,1,+25.9,47,+0.0,59,-1.1%,23,+11.4,0,+4.1,45,+0.3%,0,+34.4
Dragan Bender,19.0,PHX,Big,530,75,-3.0,58,-0.3,98,-3.0%,28,+4.8,11,+1.0,28,+3.3%,13,+18.7,90,-1.3,99,-9.0%,64,-3.7
Anthony Bennett,23.6,BKN,Big,206,1,+16.0,4,+2.5,1,+5.2%,33,+3.7,0,+2.9,2,+14.5%,6,+29.4,75,-0.6,0,+11.5%,91,-14.4
Davis Bertans,24.0,SAS,Big,684,53,-0.3,78,-0.9,86,-1.4%,65,-3.3,71,-0.4,78,-4.4%,74,-10.6,65,-0.4,96,-5.9%,54,-1.4
Patrick Beverley,28.3,HOU,Point,2046,91,-5.4,84,-1.1,66,-0.5%,69,-4.4,77,-0.5,53,-0.2%,69,-8.1,75,-0.6,57,-0.6%,61,-3.1
Bismack Biyombo,24.2,ORL,Big,1714,40,+1.1,30,+0.7,60,-0.3%,24,+5.6,44,+0.1,64,-1.8%,45,+1.2,33,+0.4,71,-1.7%,28,+5.7
Nemanja Bjelica,28.5,MIN,Big,1140,95,-7.9,96,-2.3,83,-1.3%,88,-9.6,71,-0.4,60,-1.2%,46,+0.7,96,-2.1,87,-3.4%,93,-16.6
Tarik Black,24.9,LAL,Big,1065,92,-6.1,67,-0.5,97,-2.7%,54,-0.8,61,-0.2,95,-10.2%,67,-7.0,58,-0.2,88,-3.6%,41,+2.0
Eric Bledsoe,26.9,PHX,Point,2172,32,+2.0,20,+1.0,15,+1.5%,34,+3.4,42,+0.1,33,+2.4%,60,-4.8,15,+1.0,12,+3.6%,20,+8.3
Bojan Bogdanovic,27.5,BKN,Wing,1468,61,-1.0,83,-1.0,38,+0.4%,64,-3.1,85,-0.7,11,+7.2%,80,-13.5,55,-0.1,34,+1.2%,36,+3.2
Bojan Bogdanovic,27.5,WAS,Forward,584,88,-4.8,50,-0.1,77,-1.0%,49,+0.5,19,+0.7,83,-5.4%,15,+16.8,69,-0.5,90,-4.1%,66,-4.5
Andrew Bogut,31.9,DAL,Big,581,99,-11.8,64,-0.5,2,+3.6%,76,-6.2,26,+0.5,23,+4.3%,67,-7.4,89,-1.3,17,+2.7%,86,-11.8
Devin Booker,20.0,PHX,Wing,2720,26,+2.9,85,-1.2,25,+0.9%,87,-9.3,39,+0.2,43,+1.0%,78,-12.4,87,-1.2,35,+1.2%,80,-9.1
Trevor Booker,28.9,BKN,Big,1747,56,-0.6,25,+0.8,46,+0.1%,43,+1.2,27,+0.4,81,-4.8%,42,+2.7,40,+0.2,43,+0.4%,52,-0.7
Avery Bradley,25.9,BOS,Combo,1829,17,+4.4,37,+0.4,62,-0.4%,23,+5.8,38,+0.2,26,+3.8%,43,+2.4,48,-0.0,72,-1.8%,31,+4.8
Corey Brewer,30.7,HOU,Wing,886,78,-3.4,74,-0.7,92,-1.8%,77,-6.5,70,-0.4,78,-4.4%,65,-6.6,80,-0.8,87,-3.5%,83,-10.6
Corey Brewer,30.7,LAL,Wing,353,90,-5.2,5,+2.5,2,+3.8%,13,+10.0,1,+2.6,1,+17.1%,3,+40.0,65,-0.4,10,+3.9%,74,-7.3
Malcolm Brogdon,23.9,MIL,Combo,1901,41,+0.9,79,-0.9,45,+0.1%,79,-7.1,78,-0.5,31,+2.7%,82,-14.2,73,-0.6,40,+0.7%,72,-6.9
Aaron Brooks,31.8,IND,Point,812,61,-1.1,6,+2.2,15,+1.5%,10,+11.9,58,-0.2,16,+5.6%,81,-14.1,3,+2.2,16,+2.9%,2,+24.0
Anthony Brown,24.1,NOP,Wing,135,66,-1.6,83,-1.1,93,-1.9%,81,-7.9,6,+1.4,6,+8.7%,5,+33.1,95,-2.0,96,-6.0%,98,-23.5
Jaylen Brown,20.0,BOS,Wing,1293,48,+0.3,49,-0.0,61,-0.3%,51,+0.1,76,-0.5,54,-0.4%,70,-8.6,32,+0.5,68,-1.5%,37,+2.8
Nicolas Brussino,23.7,DAL,Wing,408,4,+8.2,31,+0.6,68,-0.6%,36,+2.8,75,-0.5,55,-0.5%,95,-27.0,10,+1.2,84,-3.1%,8,+15.6
Reggie Bullock,25.6,DET,Wing,413,96,-8.5,94,-2.2,18,+1.2%,96,-16.5,91,-0.9,7,+8.4%,97,-33.1,90,-1.4,14,+3.3%,86,-11.8
Trey Burke,24.0,WAS,Combo,640,23,+3.3,76,-0.8,43,+0.2%,62,-2.7,41,+0.1,52,-0.1%,27,+9.4,81,-0.8,47,+0.1%,79,-9.0
Alec Burks,25.3,UTA,Combo,620,26,+2.9,75,-0.7,11,+1.8%,86,-8.7,26,+0.5,4,+9.4%,25,+10.7,86,-1.1,44,+0.4%,96,-19.9
Jimmy Butler,27.1,CHI,Wing,2803,89,-5.1,82,-1.0,31,+0.7%,83,-8.1,63,-0.3,51,-0.0%,58,-4.0,73,-0.6,9,+4.0%,78,-8.7
Jose Calderon,35.1,LAL,Point,272,8,+6.7,39,+0.3,1,+4.4%,70,-4.4,18,+0.7,18,+5.4%,43,+2.4,67,-0.4,1,+6.9%,78,-8.7
Jose Calderon,35.1,ATL,Combo,224,97,-8.8,10,+1.8,62,-0.4%,3,+21.6,49,-0.0,13,+6.4%,33,+6.2,12,+1.2,64,-1.1%,3,+23.1
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,5,+8.0,17,+1.3,93,-1.9%,12,+10.9,79,-0.6,89,-7.3%,76,-11.5,6,+1.7,93,-4.9%,6,+18.3
Isaiah Canaan,25.5,CHI,Combo,513,17,+4.3,14,+1.4,81,-1.2%,10,+11.5,19,+0.6,83,-5.5%,19,+14.8,18,+0.9,92,-4.6%,16,+10.3
Clint Capela,22.5,HOU,Big,1533,48,+0.3,42,+0.2,69,-0.6%,29,+4.7,48,-0.0,20,+4.8%,31,+7.4,51,-0.1,41,+0.6%,46,+0.5
DeMarre Carroll,30.3,TOR,Forward,1874,30,+2.3,47,+0.0,20,+1.1%,58,-1.8,73,-0.4,35,+2.0%,84,-15.3,29,+0.5,29,+1.7%,33,+4.2
Vince Carter,39.8,MEM,Wing,1791,59,-0.8,25,+0.8,89,-1.5%,23,+6.1,22,+0.5,43,+1.0%,17,+15.5,45,+0.1,73,-2.0%,48,+0.2
Michael Carter-Williams,25.1,CHI,Point,804,50,-0.0,42,+0.2,78,-1.1%,32,+3.8,74,-0.5,94,-8.8%,61,-5.0,31,+0.5,81,-2.8%,30,+5.5
Omri Casspi,28.4,SAC,Forward,393,77,-3.3,16,+1.3,29,+0.7%,12,+10.9,1,+2.5,66,-2.1%,1,+51.4,84,-1.0,42,+0.6%,77,-8.5
Omri Casspi,28.4,MIN,Big,216,1,+14.4,0,+5.4,26,+0.9%,0,+33.3,0,+3.4,48,+0.4%,0,+67.8,4,+1.9,11,+3.7%,5,+18.5
Willie Cauley-Stein,23.2,SAC,Big,1384,42,+0.9,71,-0.6,50,-0.0%,56,-1.1,60,-0.2,21,+4.7%,71,-9.3,64,-0.4,77,-2.3%,38,+2.8
Tyson Chandler,34.1,PHX,Big,1295,57,-0.7,61,-0.4,13,+1.7%,81,-7.8,76,-0.5,72,-3.3%,81,-13.9,41,+0.2,2,+6.8%,64,-3.8
Wilson Chandler,29.5,DEN,Forward,2186,15,+4.8,22,+0.9,57,-0.2%,19,+7.3,67,-0.3,37,+1.6%,71,-8.8,10,+1.2,38,+0.8%,8,+16.0
Marquese Chriss,19.3,PHX,Big,1698,10,+5.9,25,+0.8,17,+1.2%,34,+3.5,47,+0.0,17,+5.5%,73,-9.9,24,+0.7,32,+1.5%,22,+8.0
Rakeem Christmas,24.9,IND,Big,177,33,+1.9,41,+0.2,8,+2.2%,43,+1.2,3,+2.2,10,+7.3%,14,+17.4,93,-1.6,17,+2.7%,92,-15.8
Semaj Christon,24.0,OKC,Combo,873,4,+8.3,19,+1.0,73,-0.8%,9,+12.4,48,+0.0,16,+5.6%,42,+2.6,12,+1.2,82,-2.9%,5,+19.2
Ian Clark,25.7,GSW,Combo,925,16,+4.6,35,+0.5,15,+1.5%,63,-2.7,32,+0.3,32,+2.6%,46,+0.4,41,+0.2,21,+2.4%,59,-2.5
Jordan Clarkson,24.4,LAL,Combo,2352,16,+4.4,56,-0.3,86,-1.4%,51,-0.0,46,+0.0,85,-5.9%,43,+2.1,62,-0.3,72,-1.9%,55,-1.5
Norris Cole,28.1,OKC,Combo,101,37,+1.5,41,+0.2,91,-1.7%,32,+3.9,23,+0.5,26,+3.8%,39,+3.7,74,-0.6,96,-5.8%,82,-10.0
Darren Collison,29.2,SAC,Combo,2055,27,+2.7,60,-0.4,47,+0.1%,55,-1.0,88,-0.8,6,+8.7%,87,-17.1,42,+0.2,67,-1.4%,33,+4.3
Mike Conley,29.1,MEM,Point,2287,64,-1.4,51,-0.1,78,-1.1%,34,+3.6,96,-1.4,95,-9.3%,91,-21.3,9,+1.2,46,+0.3%,9,+15.0
Pat Connaughton,23.8,POR,Wing,227,35,+1.6,76,-0.8,43,+0.2%,69,-4.3,77,-0.5,91,-7.7%,60,-4.7,48,-0.0,27,+1.9%,58,-2.2
DeMarcus Cousins,26.2,SAC,Big,1885,12,+5.5,7,+2.1,75,-0.9%,7,+13.1,76,-0.5,47,+0.5%,75,-11.1,2,+2.4,42,+0.6%,2,+23.8
DeMarcus Cousins,26.2,NOP,Big,573,90,-5.1,56,-0.2,16,+1.3%,61,-2.4,53,-0.1,3,+10.4%,61,-5.6,75,-0.6,52,-0.3%,76,-8.2
Robert Covington,25.9,PHI,Forward,2110,96,-8.5,57,-0.3,71,-0.7%,61,-2.4,64,-0.3,92,-7.9%,48,-0.7,42,+0.2,47,+0.1%,54,-1.4
Allen Crabbe,24.6,POR,Wing,2224,25,+3.0,11,+1.7,59,-0.3%,12,+10.8,13,+0.9,86,-5.9%,13,+18.3,17,+0.9,86,-3.3%,18,+8.9
Jamal Crawford,36.6,LAC,Wing,2006,8,+6.6,28,+0.7,11,+1.8%,40,+1.9,18,+0.7,89,-7.3%,26,+9.8,55,-0.1,41,+0.7%,61,-3.2
Jordan Crawford,28.0,NOP,Wing,419,2,+11.6,65,-0.5,23,+1.0%,68,-3.9,96,-1.3,66,-2.0%,96,-28.1,17,+1.0,4,+5.4%,26,+6.3
Jae Crowder,26.3,BOS,Forward,2328,73,-2.6,55,-0.2,80,-1.2%,67,-3.6,15,+0.8,15,+5.8%,18,+15.1,87,-1.2,67,-1.4%,89,-13.4
Dante Cunningham,29.5,NOP,Forward,1623,20,+3.5,45,+0.1,83,-1.3%,22,+6.2,81,-0.6,87,-6.5%,76,-11.7,12,+1.1,65,-1.2%,6,+17.9
Seth Curry,26.2,DAL,Combo,2015,67,-1.8,81,-1.0,67,-0.6%,81,-7.9,25,+0.5,66,-2.2%,16,+16.2,94,-1.9,53,-0.3%,96,-20.4
Stephen Curry,28.6,GSW,Point,2627,43,+0.8,79,-0.9,19,+1.2%,78,-6.8,72,-0.4,17,+5.6%,86,-15.8,57,-0.2,9,+4.0%,46,+0.5
Troy Daniels,25.3,MEM,Wing,1133,64,-1.3,82,-1.0,68,-0.6%,81,-7.9,80,-0.6,73,-3.3%,75,-11.2,67,-0.4,65,-1.2%,70,-6.4
Anthony Davis,23.6,NOP,Big,2700,94,-7.0,52,-0.1,90,-1.6%,48,+0.5,46,+0.0,89,-7.2%,37,+4.2,63,-0.4,79,-2.6%,63,-3.6
Deyonta Davis,19.9,MEM,Big,212,47,+0.4,8,+2.0,62,-0.4%,11,+11.3,69,-0.4,81,-4.8%,67,-7.0,2,+2.2,36,+1.0%,5,+18.6
Ed Davis,27.4,POR,Big,787,16,+4.6,50,-0.1,35,+0.5%,55,-0.8,54,-0.1,1,+15.0%,60,-4.8,48,-0.0,58,-0.7%,48,+0.1
DeMar DeRozan,27.2,TOR,Wing,2615,4,+8.3,27,+0.7,6,+2.3%,38,+2.3,35,+0.2,2,+12.6%,56,-3.4,33,+0.5,16,+3.0%,40,+2.1
Dewayne Dedmon,27.2,SAS,Big,1252,73,-2.6,45,+0.1,89,-1.5%,30,+4.2,52,-0.1,13,+6.3%,54,-2.3,43,+0.1,95,-5.6%,41,+1.9
Sam Dekker,22.5,HOU,Forward,1335,43,+0.8,73,-0.7,92,-1.8%,65,-3.3,93,-1.0,92,-7.7%,87,-17.4,47,+0.0,83,-3.0%,47,+0.4
Malcolm Delaney,27.6,ATL,Combo,1187,70,-2.2,90,-1.7,92,-1.8%,88,-9.5,91,-0.9,59,-1.1%,80,-13.7,67,-0.5,94,-5.1%,64,-3.9
Matthew Dellavedova,26.1,MIL,Point,1971,49,+0.2,14,+1.4,76,-1.0%,12,+10.8,30,+0.3,33,+2.4%,26,+9.7,11,+1.2,78,-2.4%,11,+13.3
Luol Deng,31.5,LAL,Forward,1478,83,-4.0,89,-1.5,16,+1.4%,83,-8.1,25,+0.5,30,+2.9%,31,+7.4,95,-2.0,39,+0.8%,93,-16.4
Cheick Diallo,20.1,NOP,Big,163,2,+10.0,14,+1.4,0,+5.4%,51,+0.1,84,-0.7,0,+18.3%,95,-27.0,4,+2.1,1,+9.4%,17,+10.0
Boris Diaw,34.5,UTA,Big,1274,40,+1.1,80,-0.9,22,+1.0%,86,-8.8,82,-0.6,33,+2.4%,88,-18.5,58,-0.2,33,+1.4%,59,-2.4
Gorgui Dieng,26.8,MIN,Big,2640,79,-3.5,55,-0.2,27,+0.9%,69,-4.2,88,-0.8,60,-1.2%,89,-19.1,24,+0.7,33,+1.5%,32,+4.4
Spencer Dinwiddie,23.6,BKN,Point,1261,69,-2.0,95,-2.3,82,-1.2%,79,-7.1,77,-0.5,53,-0.3%,33,+6.2,94,-1.7,77,-2.3%,84,-10.9
Toney Douglas,30.6,MEM,Combo,370,5,+7.6,40,+0.2,41,+0.3%,66,-3.5,43,+0.1,16,+5.6%,59,-4.4,54,-0.1,34,+1.4%,70,-6.4
Goran Dragic,30.5,MIA,Point,2447,20,+3.7,17,+1.2,26,+0.9%,16,+8.2,35,+0.2,24,+4.2%,27,+9.4,14,+1.1,47,+0.1%,17,+10.2
Andre Drummond,23.2,DET,Big,2406,4,+8.6,72,-0.7,70,-0.6%,64,-3.1,51,-0.1,82,-5.1%,42,+2.6,70,-0.5,82,-2.8%,68,-5.1
Jared Dudley,31.3,PHX,Forward,1352,94,-6.6,78,-0.9,70,-0.6%,71,-4.8,69,-0.4,51,-0.0%,62,-5.7,76,-0.7,85,-3.2%,70,-6.5
Mike Dunleavy,36.1,CLE,Wing,314,73,-2.6,75,-0.7,47,+0.1%,61,-2.6,45,+0.1,97,-12.4%,22,+12.6,85,-1.1,80,-2.7%,81,-10.0
Mike Dunleavy,36.1,ATL,Wing,438,68,-1.9,56,-0.2,97,-2.7%,29,+4.6,84,-0.7,96,-11.0%,78,-12.6,32,+0.5,99,-8.8%,11,+13.1
Kris Dunn,22.6,MIN,Combo,1257,39,+1.3,37,+0.4,79,-1.1%,45,+1.0,34,+0.3,84,-5.7%,45,+1.2,57,-0.2,68,-1.5%,57,-2.1
Kevin Durant,28.1,GSW,Forward,2051,69,-2.0,72,-0.6,87,-1.5%,60,-2.2,49,-0.0,44,+1.0%,37,+4.8,80,-0.8,78,-2.4%,79,-8.9
Wayne Ellington,28.9,MIA,Wing,1463,62,-1.2,36,+0.4,47,+0.1%,38,+2.3,22,+0.5,28,+3.2%,28,+8.6,55,-0.1,63,-0.9%,49,-0.1
Monta Ellis,31.0,IND,Combo,1978,34,+1.6,69,-0.6,33,+0.6%,78,-6.7,83,-0.7,71,-3.0%,85,-15.7,47,+0.0,14,+3.1%,53,-1.2
Joel Embiid,22.6,PHI,Big,781,99,-10.8,25,+0.8,68,-0.6%,14,+9.7,8,+1.3,30,+3.0%,9,+23.4,62,-0.3,49,-0.0%,38,+2.8
James Ennis,26.3,MEM,Forward,1466,53,-0.3,69,-0.6,33,+0.6%,76,-6.3,29,+0.3,48,+0.4%,47,+0.4,74,-0.6,51,-0.2%,76,-7.8
Tyler Ennis,22.2,HOU,Point,129,60,-1.0,14,+1.4,87,-1.4%,7,+14.4,39,+0.2,3,+10.1%,79,-13.2,9,+1.3,100,-13.8%,0,+48.6
Tyler Ennis,22.2,LAL,Point,378,100,-19.5,97,-3.1,83,-1.2%,91,-12.2,87,-0.7,12,+6.9%,91,-21.2,97,-2.5,97,-6.6%,89,-13.0
Tyreke Evans,27.1,NOP,Combo,453,20,+3.7,8,+2.1,77,-1.0%,2,+23.0,17,+0.7,73,-3.3%,2,+45.9,6,+1.7,74,-2.0%,4,+21.6
Tyreke Evans,27.1,SAC,Combo,313,89,-5.1,74,-0.7,21,+1.0%,64,-3.1,86,-0.7,28,+3.3%,88,-17.9,63,-0.4,66,-1.4%,45,+1.2
Dante Exum,21.3,UTA,Combo,1163,53,-0.3,23,+0.8,13,+1.7%,24,+5.7,4,+1.6,25,+4.1%,6,+29.3,82,-0.9,14,+3.1%,80,-9.2
Kenneth Faried,27.0,DEN,Big,1275,19,+3.8,16,+1.3,44,+0.2%,17,+7.6,43,+0.1,57,-0.8%,44,+1.6,19,+0.8,54,-0.4%,27,+6.2
Derrick Favors,25.3,UTA,Big,1180,72,-2.5,7,+2.1,60,-0.3%,4,+17.8,14,+0.9,56,-0.7%,8,+25.8,17,+1.0,54,-0.4%,14,+11.1
Kay Felder,21.6,CLE,Point,281,80,-3.7,89,-1.5,55,-0.2%,80,-7.8,49,-0.0,41,+1.4%,62,-5.7,92,-1.5,95,-5.2%,84,-11.1
Cristiano Felicio,24.3,CHI,Big,930,49,+0.1,29,+0.7,70,-0.7%,25,+5.4,59,-0.2,37,+1.7%,67,-7.4,19,+0.9,84,-3.0%,14,+11.5
Raymond Felton,32.4,LAC,Combo,1537,11,+5.8,35,+0.5,2,+3.6%,55,-1.0,16,+0.8,64,-1.8%,17,+15.4,76,-0.6,3,+5.5%,77,-8.5
Yogi Ferrell,23.5,BKN,Point,126,2,+11.7,87,-1.4,48,+0.0%,92,-12.9,98,-1.6,79,-4.4%,99,-51.0,81,-0.9,68,-1.5%,78,-8.7
Yogi Ferrell,23.5,DAL,Point,1021,48,+0.3,11,+1.7,57,-0.2%,14,+9.8,36,+0.2,17,+5.5%,28,+9.0,9,+1.3,67,-1.5%,18,+9.0
Dorian Finney-Smith,23.5,DAL,Forward,1538,49,+0.1,54,-0.2,81,-1.2%,42,+1.3,49,-0.0,61,-1.4%,42,+2.9,44,+0.1,73,-1.9%,38,+2.7
Bryn Forbes,23.3,SAS,Combo,237,11,+5.6,25,+0.8,26,+0.9%,30,+4.4,95,-1.3,1,+15.0%,96,-30.5,3,+2.1,89,-3.7%,3,+22.3
Evan Fournier,24.0,ORL,Wing,2228,75,-3.0,91,-1.8,64,-0.4%,93,-13.4,81,-0.6,40,+1.4%,85,-15.4,86,-1.2,65,-1.2%,87,-11.9
Randy Foye,33.1,BKN,Combo,1210,40,+1.1,74,-0.7,10,+1.9%,80,-7.7,89,-0.8,28,+3.2%,86,-16.5,52,-0.1,18,+2.7%,65,-4.3
