Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Carlos Arroyo,31.3,BOS,Combo,170,2,-7.0%,23,-2.8%,65,+0.9%,83,+4.0%,88,+4.9%,1,-3.8%,72,+1.8%,32,-2.0%
Darrell Arthur,22.6,MEM,Big,1573,17,-2.7%,20,-3.1%,30,-1.2%,83,+4.0%,73,+2.8%,57,+0.2%,52,+0.1%,54,+0.3%
Omer Asik,24.3,CHI,Big,926,29,-1.6%,51,-0.2%,19,-2.2%,86,+4.8%,71,+2.6%,14,-1.6%,40,-0.8%,29,-2.4%
D.J. Augustin,23.0,CHA,Point,2739,83,+2.1%,67,+1.3%,1,-6.1%,8,-4.8%,1,-10.8%,86,+1.6%,99,+8.0%,98,+9.5%
Luke Babbitt,21.4,POR,Forward,107,0,-8.9%,14,-4.2%,11,-3.2%,82,+3.8%,56,+0.6%,86,+1.5%,73,+2.0%,80,+3.5%
Leandro Barbosa,27.9,TOR,Combo,1348,68,+1.0%,88,+3.8%,10,-3.2%,2,-7.8%,0,-11.1%,98,+3.5%,87,+3.8%,93,+7.3%
J.J. Barea,26.3,DAL,Combo,1593,51,-0.2%,92,+4.7%,97,+4.4%,8,-4.9%,44,-0.5%,30,-0.8%,13,-3.4%,15,-4.2%
Andrea Bargnani,25.0,TOR,Big,2344,87,+2.5%,22,-3.0%,86,+2.4%,56,+0.6%,74,+2.9%,13,-1.6%,70,+1.6%,51,+0.0%
Matt Barnes,30.6,LAL,Wing,983,35,-1.3%,49,-0.4%,40,-0.5%,3,-6.5%,3,-7.0%,96,+2.7%,91,+4.8%,93,+7.4%
Earl Barron,29.2,PHX,Big,170,56,+0.1%,26,-2.4%,44,-0.3%,99,+8.8%,98,+8.5%,11,-1.7%,8,-4.3%,8,-6.1%
Brandon Bass,25.5,ORL,Big,1956,34,-1.3%,48,-0.5%,84,+2.1%,98,+7.7%,99,+9.8%,1,-3.3%,3,-6.0%,1,-9.3%
Tony Battie,34.7,PHI,Big,361,3,-5.6%,1,-8.2%,85,+2.3%,97,+7.1%,99,+9.4%,36,-0.5%,42,-0.6%,40,-1.2%
Shane Battier,32.1,HOU,Wing,1808,65,+0.8%,59,+0.4%,79,+1.8%,33,-1.3%,54,+0.4%,74,+0.9%,29,-1.7%,44,-0.8%
Shane Battier,32.1,MEM,Forward,531,40,-0.9%,24,-2.8%,25,-1.5%,44,-0.4%,30,-1.8%,97,+3.1%,69,+1.6%,85,+4.6%
Nicolas Batum,21.9,POR,Forward,2500,43,-0.6%,61,+0.6%,73,+1.3%,47,-0.1%,60,+1.2%,11,-1.7%,49,-0.0%,34,-1.8%
Jerryd Bayless,22.2,NOH,Point,142,12,-3.1%,16,-3.9%,3,-4.8%,98,+7.9%,75,+3.0%,65,+0.5%,57,+0.4%,60,+0.9%
Jerryd Bayless,22.2,TOR,Combo,1289,14,-3.0%,72,+1.8%,26,-1.4%,17,-3.4%,11,-4.8%,93,+2.2%,61,+0.8%,77,+3.0%
Michael Beasley,21.8,MIN,Forward,2350,61,+0.5%,58,+0.3%,80,+1.9%,68,+1.9%,81,+3.8%,35,-0.6%,12,-3.4%,16,-4.1%
Rodrigue Beaubois,22.7,DAL,Wing,481,7,-3.9%,59,+0.4%,1,-5.7%,61,+1.0%,11,-4.7%,17,-1.4%,94,+5.8%,84,+4.4%
Marco Belinelli,24.6,NOH,Wing,1922,87,+2.6%,81,+2.9%,43,-0.3%,12,-4.0%,13,-4.3%,56,+0.1%,67,+1.4%,65,+1.5%
Charlie Bell,31.6,GSW,Wing,123,37,-1.1%,8,-5.3%,47,-0.2%,31,-1.5%,32,-1.7%,99,+4.4%,79,+2.6%,92,+7.0%
Raja Bell,34.1,UTA,Wing,2080,24,-2.1%,65,+1.1%,46,-0.2%,67,+1.7%,62,+1.5%,56,+0.2%,19,-2.7%,28,-2.5%
Mike Bibby,32.5,ATL,Point,1670,76,+1.5%,33,-1.7%,14,-2.7%,54,+0.4%,28,-2.3%,82,+1.3%,80,+2.7%,82,+4.0%
Mike Bibby,32.5,MIA,Point,556,75,+1.4%,81,+2.9%,21,-1.9%,24,-2.7%,12,-4.6%,46,-0.2%,73,+2.0%,67,+1.7%
Andris Biedrins,24.6,GSW,Big,1390,29,-1.6%,71,+1.7%,82,+2.0%,50,+0.1%,67,+2.1%,24,-1.1%,19,-2.7%,17,-3.8%
Chauncey Billups,34.1,DEN,Combo,1641,70,+1.1%,6,-5.9%,52,+0.1%,96,+6.7%,95,+6.8%,52,+0.0%,40,-0.9%,43,-0.9%
Chauncey Billups,34.1,NYK,Combo,662,46,-0.5%,69,+1.5%,43,-0.4%,92,+5.9%,90,+5.4%,4,-2.6%,8,-4.4%,5,-6.9%
DeJuan Blair,21.5,SAS,Big,1639,37,-1.1%,94,+5.6%,83,+2.0%,16,-3.4%,35,-1.4%,16,-1.5%,19,-2.7%,15,-4.2%
Steve Blake,30.7,LAL,Point,1487,33,-1.4%,38,-1.2%,32,-1.1%,22,-2.8%,16,-3.9%,91,+2.1%,83,+3.1%,87,+5.2%
Andray Blatche,24.2,WAS,Big,2163,83,+2.1%,79,+2.7%,74,+1.4%,14,-3.7%,27,-2.3%,46,-0.2%,48,-0.2%,47,-0.4%
Eric Bledsoe,20.9,LAC,Combo,1794,21,-2.3%,82,+3.0%,36,-0.8%,57,+0.6%,49,-0.2%,68,+0.6%,12,-3.4%,25,-2.8%
Keith Bogans,30.5,CHI,Wing,1455,66,+0.8%,27,-2.4%,79,+1.7%,28,-2.1%,46,-0.4%,90,+1.9%,62,+0.9%,75,+2.8%
Andrew Bogut,25.9,MIL,Big,2293,83,+2.1%,73,+1.9%,98,+4.9%,4,-6.1%,37,-1.2%,59,+0.2%,39,-1.0%,44,-0.7%
Matt Bonner,30.6,SAS,Big,1390,86,+2.4%,18,-3.5%,22,-1.9%,16,-3.5%,8,-5.3%,91,+2.0%,97,+6.8%,97,+8.8%
Trevor Booker,22.9,WAS,Forward,976,57,+0.1%,77,+2.4%,56,+0.2%,50,+0.2%,53,+0.4%,18,-1.3%,33,-1.5%,25,-2.8%
Carlos Boozer,28.9,CHI,Big,1876,95,+4.2%,79,+2.7%,86,+2.4%,1,-8.3%,6,-5.9%,87,+1.6%,68,+1.6%,78,+3.2%
Chris Bosh,26.6,MIA,Big,2776,77,+1.7%,95,+5.7%,92,+3.2%,42,-0.5%,71,+2.7%,23,-1.1%,1,-7.3%,2,-8.4%
Earl Boykins,34.4,MIL,Point,805,63,+0.6%,12,-4.5%,89,+2.9%,88,+5.1%,97,+8.0%,35,-0.6%,17,-2.8%,21,-3.4%
Avery Bradley,19.9,BOS,Combo,121,2,-6.6%,4,-7.0%,82,+2.0%,95,+6.5%,98,+8.5%,14,-1.6%,52,+0.1%,37,-1.5%
Elton Brand,31.6,PHI,Big,2801,61,+0.5%,14,-4.1%,93,+3.4%,16,-3.5%,50,-0.1%,76,+1.0%,84,+3.2%,83,+4.2%
Corey Brewer,24.7,MIN,Wing,1330,46,-0.5%,69,+1.4%,59,+0.5%,43,-0.4%,51,+0.0%,63,+0.4%,27,-1.9%,37,-1.5%
Corey Brewer,24.7,DAL,Wing,135,16,-2.8%,90,+4.4%,30,-1.2%,73,+2.4%,61,+1.3%,14,-1.6%,9,-4.1%,9,-5.7%
Ronnie Brewer,25.6,CHI,Forward,1722,20,-2.5%,65,+1.0%,31,-1.1%,93,+6.2%,89,+5.1%,3,-3.1%,15,-3.1%,7,-6.1%
Jon Brockman,23.6,MIL,Big,624,44,-0.6%,63,+0.7%,9,-3.5%,76,+2.8%,42,-0.7%,79,+1.1%,38,-1.1%,51,+0.1%
Aaron Brooks,25.8,HOU,Point,785,33,-1.4%,28,-2.1%,33,-1.0%,53,+0.4%,43,-0.7%,61,+0.4%,78,+2.4%,76,+2.8%
Aaron Brooks,25.8,PHX,Point,460,65,+0.8%,57,+0.2%,34,-0.9%,74,+2.5%,63,+1.6%,12,-1.7%,48,-0.1%,34,-1.8%
Derrick Brown,23.1,CHA,Forward,443,67,+0.9%,67,+1.3%,98,+4.7%,51,+0.3%,89,+5.0%,15,-1.6%,6,-4.8%,6,-6.3%
Kwame Brown,28.6,CHA,Big,1689,45,-0.5%,38,-1.3%,53,+0.2%,41,-0.6%,45,-0.5%,57,+0.2%,69,+1.6%,67,+1.8%
Shannon Brown,24.9,LAL,Wing,1454,19,-2.5%,63,+0.8%,18,-2.3%,20,-3.0%,8,-5.3%,80,+1.2%,85,+3.3%,85,+4.5%
Kobe Bryant,32.2,LAL,Wing,2776,88,+2.7%,42,-0.8%,84,+2.2%,71,+2.2%,86,+4.3%,20,-1.3%,24,-2.2%,19,-3.5%
Chase Budinger,22.4,HOU,Wing,1650,49,-0.3%,67,+1.3%,10,-3.3%,55,+0.5%,24,-2.8%,34,-0.6%,74,+2.0%,65,+1.4%
Caron Butler,30.6,DAL,Wing,863,95,+4.4%,20,-3.1%,2,-5.3%,97,+7.1%,65,+1.8%,65,+0.5%,61,+0.8%,63,+1.3%
Rasual Butler,31.4,LAC,Wing,711,7,-3.9%,17,-3.8%,25,-1.5%,80,+3.4%,66,+1.9%,93,+2.2%,45,-0.4%,68,+1.8%
Andrew Bynum,23.0,LAL,Big,1488,52,-0.1%,55,+0.1%,54,+0.2%,74,+2.5%,72,+2.7%,34,-0.6%,25,-2.2%,26,-2.8%
Will Bynum,27.8,DET,Point,1057,81,+2.0%,44,-0.7%,12,-3.0%,13,-3.9%,3,-6.9%,96,+2.9%,90,+4.6%,94,+7.5%
Jose Calderon,29.1,TOR,Point,2094,82,+2.0%,38,-1.3%,32,-1.1%,86,+4.8%,79,+3.7%,16,-1.5%,39,-1.0%,29,-2.4%
Marcus Camby,36.6,POR,Big,1528,40,-0.9%,76,+2.4%,94,+3.9%,52,+0.4%,84,+4.3%,4,-2.6%,9,-4.1%,5,-6.7%
Derrick Caracter,22.5,LAL,Big,117,36,-1.1%,94,+5.6%,3,-4.8%,19,-3.1%,2,-7.9%,76,+1.0%,67,+1.3%,71,+2.3%
Brian Cardinal,33.5,DAL,Forward,567,30,-1.5%,61,+0.6%,44,-0.3%,6,-5.4%,7,-5.7%,96,+2.8%,77,+2.3%,87,+5.1%
Rodney Carney,26.6,GSW,Forward,308,16,-2.7%,12,-4.5%,68,+1.0%,43,-0.5%,54,+0.4%,94,+2.3%,72,+1.8%,82,+4.1%
Matt Carroll,30.2,CHA,Wing,559,31,-1.5%,62,+0.6%,28,-1.2%,87,+5.0%,80,+3.7%,69,+0.6%,5,-5.0%,14,-4.3%
Anthony Carter,35.4,DEN,Point,138,31,-1.4%,33,-1.7%,20,-2.2%,17,-3.4%,8,-5.6%,99,+4.2%,82,+3.1%,93,+7.3%
Anthony Carter,35.4,NYK,Point,299,37,-1.1%,58,+0.3%,82,+2.0%,17,-3.4%,34,-1.4%,65,+0.5%,59,+0.6%,62,+1.1%
Vince Carter,33.8,ORL,Wing,663,100,+6.2%,90,+4.4%,43,-0.4%,14,-3.7%,15,-4.1%,72,+0.7%,38,-1.0%,48,-0.3%
Vince Carter,33.8,PHX,Wing,1363,38,-1.0%,74,+2.0%,67,+0.9%,20,-3.0%,29,-2.1%,43,-0.3%,55,+0.3%,51,+0.0%
Omri Casspi,22.4,SAC,Wing,1636,82,+2.0%,66,+1.2%,63,+0.8%,35,-1.0%,47,-0.3%,27,-0.9%,49,-0.0%,41,-1.0%
Mario Chalmers,24.5,MIA,Point,1498,55,+0.0%,48,-0.5%,67,+0.9%,6,-5.3%,13,-4.3%,83,+1.4%,85,+3.4%,86,+4.8%
Tyson Chandler,28.1,DAL,Big,2054,71,+1.1%,41,-1.0%,3,-5.0%,83,+4.0%,39,-1.0%,70,+0.7%,67,+1.3%,68,+2.0%
Wilson Chandler,23.5,NYK,Forward,1750,85,+2.4%,24,-2.7%,69,+1.0%,28,-2.1%,38,-1.1%,95,+2.6%,65,+1.2%,81,+3.8%
Wilson Chandler,23.5,DEN,Wing,638,11,-3.3%,70,+1.5%,42,-0.4%,93,+6.1%,91,+5.7%,9,-1.8%,4,-5.4%,4,-7.2%
Josh Childress,27.4,PHX,Forward,823,32,-1.4%,96,+5.9%,26,-1.4%,37,-0.9%,27,-2.3%,12,-1.7%,27,-1.9%,18,-3.6%
Earl Clark,22.8,ORL,Big,338,5,-4.5%,57,+0.2%,58,+0.4%,89,+5.3%,91,+5.7%,2,-3.1%,18,-2.8%,8,-6.0%
Jarron Collins,31.9,LAC,Big,146,3,-6.0%,7,-5.9%,50,-0.0%,97,+6.9%,95,+6.9%,67,+0.6%,32,-1.5%,41,-1.0%
Jason Collins,31.9,ATL,Big,577,89,+2.8%,11,-4.7%,80,+1.9%,84,+4.1%,92,+6.0%,57,+0.2%,33,-1.5%,39,-1.3%
Darren Collison,23.2,IND,Point,2344,89,+2.8%,90,+4.3%,94,+3.8%,36,-1.0%,72,+2.7%,22,-1.2%,4,-5.9%,5,-7.0%
Nick Collison,30.0,OKC,Big,1498,76,+1.5%,54,+0.0%,41,-0.5%,10,-4.3%,11,-4.8%,82,+1.3%,86,+3.5%,86,+4.8%
Mike Conley,23.1,MEM,Point,2864,90,+3.1%,82,+3.0%,48,-0.1%,35,-1.2%,36,-1.3%,41,-0.4%,35,-1.3%,36,-1.7%
Brian Cook,29.9,LAC,Big,407,47,-0.5%,55,+0.1%,47,-0.1%,25,-2.5%,25,-2.6%,16,-1.5%,88,+4.0%,73,+2.5%
Daequan Cook,23.5,OKC,Wing,538,86,+2.4%,31,-1.8%,17,-2.4%,0,-8.7%,0,-11.0%,100,+5.4%,98,+7.4%,100,+12.9%
DeMarcus Cousins,20.2,SAC,Big,2267,38,-1.0%,87,+3.8%,86,+2.5%,21,-3.0%,44,-0.5%,26,-1.0%,22,-2.4%,21,-3.3%
Jamal Crawford,30.6,ATL,Combo,2238,58,+0.4%,78,+2.6%,51,-0.0%,7,-5.2%,9,-5.2%,67,+0.6%,74,+2.0%,74,+2.6%
Jordan Crawford,22.0,WAS,Combo,843,35,-1.3%,23,-2.8%,87,+2.6%,55,+0.5%,76,+3.1%,82,+1.3%,31,-1.6%,48,-0.3%
Dante Cunningham,23.5,POR,Big,1070,26,-1.9%,28,-2.2%,17,-2.4%,78,+3.1%,57,+0.8%,66,+0.5%,62,+0.9%,65,+1.4%
Dante Cunningham,23.5,CHA,Forward,516,97,+4.7%,14,-4.1%,62,+0.7%,97,+7.2%,97,+7.9%,40,-0.4%,13,-3.3%,17,-3.8%
Stephen Curry,22.6,GSW,Point,2478,84,+2.2%,28,-2.1%,50,-0.0%,61,+0.9%,58,+0.9%,48,-0.2%,67,+1.4%,63,+1.3%
Samuel Dalembert,30.5,SAC,Big,1921,64,+0.7%,17,-3.6%,48,-0.1%,81,+3.7%,79,+3.6%,60,+0.3%,46,-0.3%,50,-0.0%
Erick Dampier,35.3,MIA,Big,784,47,-0.4%,79,+2.7%,48,-0.1%,49,-0.0%,49,-0.1%,26,-1.0%,31,-1.6%,27,-2.6%
Marquis Daniels,29.8,BOS,Wing,861,4,-5.1%,41,-0.9%,73,+1.3%,49,+0.1%,61,+1.4%,24,-1.1%,60,+0.6%,46,-0.5%
Baron Davis,31.6,LAC,Point,1263,96,+4.4%,54,-0.0%,76,+1.6%,13,-3.9%,27,-2.3%,28,-0.8%,84,+3.2%,72,+2.3%
Baron Davis,31.6,CLE,Combo,379,99,+5.9%,56,+0.2%,3,-4.9%,6,-5.3%,1,-10.3%,70,+0.7%,100,+9.4%,99,+10.1%
Ed Davis,21.4,TOR,Big,1540,18,-2.6%,88,+3.9%,50,-0.0%,18,-3.4%,19,-3.4%,63,+0.5%,38,-1.0%,46,-0.5%
Glen Davis,24.8,BOS,Big,2241,13,-3.1%,17,-3.8%,56,+0.2%,77,+2.9%,76,+3.2%,43,-0.3%,63,+1.0%,59,+0.7%
Austin Daye,22.4,DET,Forward,1372,57,+0.2%,60,+0.5%,14,-2.7%,30,-1.6%,13,-4.4%,81,+1.3%,80,+2.6%,82,+3.9%
DeMar DeRozan,21.2,TOR,Wing,2828,37,-1.0%,32,-1.8%,64,+0.8%,90,+5.6%,93,+6.4%,6,-2.3%,22,-2.3%,12,-4.7%
Carlos Delfino,28.2,MIL,Wing,1584,27,-1.8%,52,-0.1%,67,+0.9%,6,-5.3%,13,-4.4%,96,+2.8%,72,+1.8%,84,+4.5%
Luol Deng,25.5,CHI,Wing,3194,48,-0.4%,83,+3.0%,90,+3.0%,0,-9.3%,4,-6.3%,83,+1.4%,72,+1.8%,79,+3.2%
Boris Diaw,28.5,CHA,Forward,2763,70,+1.1%,62,+0.7%,2,-5.5%,11,-4.1%,1,-9.5%,79,+1.1%,99,+7.8%,98,+8.9%
Ike Diogu,27.1,LAC,Big,437,1,-7.2%,89,+4.1%,59,+0.5%,17,-3.4%,23,-2.9%,20,-1.3%,51,+0.1%,40,-1.2%
DeSagana Diop,28.8,CHA,Big,170,5,-4.9%,31,-1.8%,14,-2.7%,61,+0.9%,31,-1.8%,38,-0.5%,88,+4.1%,80,+3.6%
Keyon Dooling,30.5,MIL,Combo,1703,90,+3.2%,67,+1.3%,8,-3.6%,68,+1.9%,32,-1.7%,78,+1.1%,43,-0.6%,55,+0.4%
Joey Dorsey,26.9,TOR,Big,482,23,-2.1%,77,+2.6%,44,-0.3%,22,-2.9%,21,-3.2%,91,+2.1%,33,-1.4%,58,+0.7%
Toney Douglas,24.6,NYK,Combo,1935,18,-2.6%,22,-3.0%,29,-1.2%,33,-1.3%,26,-2.5%,85,+1.5%,87,+4.0%,88,+5.5%
Chris Douglas-Roberts,23.8,MIL,Wing,831,60,+0.5%,63,+0.7%,75,+1.4%,70,+2.1%,78,+3.5%,30,-0.8%,12,-3.4%,15,-4.2%
Zabian Dowdell,26.1,PHX,Combo,233,7,-4.0%,66,+1.2%,50,-0.0%,96,+6.7%,95,+6.7%,17,-1.5%,2,-6.5%,3,-7.9%
Goran Dragic,24.5,PHX,Combo,807,2,-6.9%,74,+2.0%,21,-2.0%,48,-0.0%,29,-2.0%,46,-0.2%,53,+0.2%,50,-0.0%
Goran Dragic,24.5,HOU,Combo,344,10,-3.4%,75,+2.2%,8,-3.8%,63,+1.2%,25,-2.6%,45,-0.3%,59,+0.6%,54,+0.3%
Jared Dudley,25.3,PHX,Wing,2071,37,-1.1%,39,-1.1%,42,-0.4%,42,-0.6%,39,-1.0%,66,+0.5%,69,+1.6%,69,+2.1%
Chris Duhon,28.2,ORL,Point,708,20,-2.5%,35,-1.6%,92,+3.2%,43,-0.4%,73,+2.8%,39,-0.5%,41,-0.8%,39,-1.3%
Tim Duncan,34.5,SAS,Big,2149,45,-0.5%,96,+5.8%,89,+2.9%,50,+0.1%,75,+3.1%,6,-2.3%,2,-6.6%,2,-8.9%
Mike Dunleavy,30.1,IND,Forward,1674,85,+2.3%,30,-2.0%,49,-0.1%,39,-0.7%,41,-0.8%,44,-0.3%,83,+3.1%,76,+2.8%
Kevin Durant,22.1,OKC,Forward,3030,28,-1.7%,74,+2.1%,26,-1.4%,96,+6.8%,90,+5.5%,3,-3.1%,7,-4.5%,3,-7.6%
Wayne Ellington,22.9,MIN,Wing,1087,36,-1.1%,50,-0.3%,37,-0.7%,56,+0.6%,49,-0.1%,63,+0.4%,50,-0.0%,56,+0.4%
Monta Ellis,25.0,GSW,Combo,3213,49,-0.3%,32,-1.8%,29,-1.2%,74,+2.6%,62,+1.4%,55,+0.1%,53,+0.2%,54,+0.4%
Francisco Elson,34.7,UTA,Big,562,23,-2.2%,1,-8.5%,8,-3.6%,94,+6.3%,71,+2.7%,55,+0.1%,94,+5.7%,89,+5.9%
Melvin Ely,32.5,DEN,Big,323,79,+1.8%,20,-3.2%,83,+2.0%,37,-0.9%,59,+1.1%,40,-0.4%,78,+2.5%,69,+2.0%
Semih Erden,24.3,BOS,Big,448,30,-1.6%,84,+3.3%,45,-0.3%,21,-3.0%,21,-3.2%,52,-0.0%,50,+0.0%,50,-0.0%
Jeremy Evans,23.0,UTA,Forward,408,62,+0.6%,68,+1.3%,3,-4.8%,68,+1.9%,23,-2.9%,42,-0.4%,73,+1.9%,66,+1.6%
Maurice Evans,32.0,ATL,Wing,764,6,-4.0%,62,+0.7%,75,+1.5%,28,-2.1%,43,-0.7%,42,-0.4%,56,+0.4%,51,+0.0%
Maurice Evans,32.0,WAS,Wing,694,46,-0.5%,57,+0.3%,55,+0.2%,32,-1.4%,36,-1.2%,93,+2.3%,34,-1.3%,61,+1.0%
Reggie Evans,30.5,TOR,Big,793,10,-3.4%,9,-4.9%,88,+2.7%,81,+3.7%,93,+6.4%,51,-0.0%,34,-1.4%,38,-1.4%
Tyreke Evans,21.1,SAC,Wing,2101,26,-1.9%,78,+2.6%,34,-0.9%,15,-3.5%,12,-4.4%,51,-0.0%,72,+1.9%,68,+1.9%
Christian Eyenga,21.4,CLE,Wing,908,40,-0.9%,23,-2.8%,77,+1.6%,38,-0.8%,57,+0.8%,61,+0.4%,70,+1.7%,69,+2.0%
Jordan Farmar,23.9,NJN,Point,1768,70,+1.1%,33,-1.7%,6,-4.1%,32,-1.4%,8,-5.5%,94,+2.3%,92,+4.9%,92,+7.2%
Derrick Favors,19.3,NJN,Big,1046,30,-1.6%,94,+5.4%,41,-0.5%,44,-0.4%,40,-0.9%,38,-0.5%,9,-4.1%,13,-4.6%
Derrick Favors,19.3,UTA,Big,428,8,-3.8%,74,+2.1%,7,-3.9%,72,+2.2%,32,-1.7%,75,+0.9%,34,-1.3%,48,-0.4%
Raymond Felton,26.3,NYK,Point,2070,71,+1.2%,84,+3.2%,69,+1.1%,65,+1.4%,70,+2.5%,26,-0.9%,6,-4.8%,9,-5.7%
Raymond Felton,26.3,DEN,Combo,632,93,+3.6%,26,-2.6%,30,-1.2%,11,-4.1%,9,-5.3%,94,+2.3%,93,+5.6%,95,+7.9%
Rudy Fernandez,25.6,POR,Combo,1771,63,+0.6%,22,-3.0%,4,-4.8%,34,-1.2%,6,-6.0%,99,+4.1%,92,+4.8%,98,+8.9%
Kyrylo Fesenko,23.9,UTA,Big,412,54,-0.0%,97,+6.2%,10,-3.4%,18,-3.3%,4,-6.7%,43,-0.3%,62,+0.9%,57,+0.6%
Landry Fields,22.3,NYK,Wing,2532,92,+3.4%,76,+2.4%,57,+0.3%,48,-0.1%,53,+0.3%,39,-0.5%,24,-2.2%,27,-2.7%
Derek Fisher,36.2,LAL,Point,2293,79,+1.8%,54,+0.1%,68,+1.0%,81,+3.7%,87,+4.7%,12,-1.7%,16,-3.0%,12,-4.7%
Jonny Flynn,21.7,MIN,Point,927,56,+0.1%,23,-2.8%,59,+0.5%,45,-0.3%,52,+0.2%,39,-0.5%,82,+3.1%,74,+2.6%
