Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Giannis Antetokounmpo,22.9,MIL,Forward,2740,74,+2.5,58,+0.3,96,+3.1%,60,+2.0,35,-0.3,75,+3.6%,59,+3.3,72,+0.6,92,+5.0%,63,+4.3
Carmelo Anthony,33.4,OKC,Big,2473,92,+6.3,95,+2.3,99,+4.3%,79,+8.3,71,+0.4,98,+13.8%,49,-1.9,96,+1.8,99,+9.1%,86,+12.8
Trevor Ariza,32.3,HOU,Wing,2221,44,-1.3,85,+1.4,45,-0.2%,91,+13.6,77,+0.5,86,+5.7%,65,+5.9,84,+1.1,51,-0.1%,94,+19.0
Darrell Arthur,29.6,DEN,Big,118,8,-7.4,85,+1.4,59,+0.4%,89,+12.6,93,+1.2,71,+2.8%,83,+14.5,61,+0.3,46,-0.5%,77,+8.8
Omer Asik,31.3,NOP,Big,103,75,+2.6,45,-0.2,98,+3.5%,23,-8.0,67,+0.3,4,-10.8%,67,+6.7,55,+0.1,99,+10.7%,37,-4.3
D.J. Augustin,30.0,ORL,Point,1739,49,-0.7,4,-2.9,28,-1.0%,5,-18.3,31,-0.4,59,+1.2%,36,-6.5,3,-2.4,15,-3.7%,4,-26.1
Luke Babbitt,28.4,ATL,Big,517,78,+2.9,8,-2.1,44,-0.3%,12,-12.5,19,-0.6,7,-9.9%,42,-3.9,15,-1.3,56,+0.3%,18,-12.6
Luke Babbitt,28.4,MIA,Forward,106,87,+4.9,3,-2.9,13,-2.0%,3,-20.9,3,-1.4,35,-1.9%,7,-24.1,11,-1.5,14,-4.0%,15,-13.7
Ron Baker,24.6,NYK,Combo,334,76,+2.7,9,-2.1,11,-2.1%,11,-12.8,2,-1.7,10,-7.8%,2,-38.0,40,-0.3,15,-3.8%,56,+2.3
J.J. Barea,33.3,DAL,Combo,1595,93,+6.9,68,+0.6,13,-2.0%,78,+8.2,72,+0.4,42,-0.8%,86,+17.0,66,+0.4,11,-4.4%,65,+4.6
Harrison Barnes,25.4,DAL,Forward,2590,28,-3.1,26,-1.0,53,+0.1%,18,-9.8,25,-0.5,32,-2.3%,22,-12.4,36,-0.4,63,+1.0%,30,-6.5
Will Barton,26.8,DEN,Combo,2634,58,+0.5,87,+1.6,79,+1.4%,72,+5.5,68,+0.3,89,+6.9%,55,+1.9,94,+1.7,81,+2.9%,85,+12.4
Nicolas Batum,28.9,CHA,Wing,1960,68,+1.6,83,+1.3,70,+0.9%,73,+5.6,37,-0.3,49,+0.0%,37,-6.0,91,+1.5,86,+3.7%,83,+10.9
Jerryd Bayless,29.2,PHI,Wing,898,16,-5.8,19,-1.5,63,+0.6%,16,-10.7,7,-1.1,12,-6.9%,10,-18.5,39,-0.3,88,+4.2%,29,-6.8
Aron Baynes,30.9,BOS,Big,1448,23,-4.2,45,-0.2,57,+0.3%,55,+0.9,80,+0.6,85,+5.6%,88,+17.7,30,-0.6,36,-1.4%,32,-5.8
Kent Bazemore,28.3,ATL,Wing,1771,66,+1.4,91,+1.9,60,+0.4%,92,+13.8,80,+0.6,31,-2.6%,64,+5.5,88,+1.3,57,+0.4%,93,+16.7
Bradley Beal,24.3,WAS,Wing,2957,87,+4.7,59,+0.3,73,+1.1%,50,-0.2,72,+0.4,34,-2.1%,52,+0.5,48,-0.1,64,+1.1%,51,+0.8
Malik Beasley,20.9,DEN,Wing,493,13,-6.3,4,-2.8,77,+1.2%,6,-16.6,59,+0.1,45,-0.5%,57,+2.3,2,-2.8,86,+3.7%,5,-23.3
Michael Beasley,28.8,NYK,Big,1611,72,+2.0,18,-1.5,50,-0.0%,19,-9.5,29,-0.4,82,+4.8%,18,-14.1,16,-1.2,39,-1.0%,24,-9.5
Marco Belinelli,31.6,ATL,Wing,1192,50,-0.5,28,-0.9,49,-0.1%,33,-4.9,36,-0.3,90,+7.6%,25,-10.3,31,-0.6,56,+0.3%,35,-4.8
Marco Belinelli,31.6,PHI,Wing,714,81,+3.5,98,+3.1,37,-0.7%,90,+12.7,96,+1.6,58,+1.1%,89,+18.9,94,+1.6,25,-2.4%,71,+6.8
DeAndre' Bembry,23.3,ATL,Wing,435,25,-3.9,6,-2.2,68,+0.8%,7,-15.4,30,-0.4,65,+2.0%,28,-9.2,8,-1.7,74,+2.0%,8,-19.2
Dragan Bender,20.0,PHX,Big,2003,36,-2.0,89,+1.7,34,-0.7%,87,+11.7,77,+0.5,38,-1.4%,83,+14.4,89,+1.3,48,-0.3%,90,+14.3
Davis Bertans,25.0,SAS,Big,977,44,-1.3,94,+2.2,91,+2.3%,96,+18.0,46,-0.1,91,+8.1%,25,-10.3,97,+1.9,91,+4.8%,98,+31.1
Patrick Beverley,29.3,LAC,Point,333,69,+1.6,97,+2.8,89,+2.0%,94,+14.7,99,+2.1,81,+4.7%,96,+28.1,66,+0.4,68,+1.4%,58,+2.7
Bismack Biyombo,25.2,ORL,Big,1441,5,-10.2,42,-0.4,3,-3.5%,49,-0.4,26,-0.5,17,-5.8%,26,-9.7,57,+0.1,9,-4.8%,64,+4.4
Nemanja Bjelica,29.5,MIN,Forward,1325,22,-4.6,11,-1.9,55,+0.1%,11,-13.1,12,-0.9,18,-5.5%,47,-2.4,24,-0.8,84,+3.4%,13,-15.0
Tarik Black,25.9,HOU,Big,430,3,-12.3,10,-1.9,17,-1.8%,11,-12.7,4,-1.3,37,-1.5%,3,-32.9,51,-0.0,8,-5.3%,69,+6.2
Eric Bledsoe,27.9,MIL,Point,2222,95,+8.6,97,+2.7,92,+2.4%,89,+12.5,96,+1.5,81,+4.5%,90,+19.2,80,+0.9,72,+1.9%,68,+5.7
Bojan Bogdanovic,28.5,IND,Forward,2413,33,-2.4,67,+0.6,95,+2.8%,60,+2.1,53,+0.0,89,+7.2%,40,-4.8,71,+0.5,95,+6.0%,72,+7.5
Andrew Bogut,32.9,LAL,Big,216,8,-7.9,20,-1.4,18,-1.6%,34,-4.6,47,-0.1,44,-0.7%,62,+4.8,3,-2.5,5,-6.8%,5,-21.8
Devin Booker,21.0,PHX,Wing,1847,70,+1.8,61,+0.3,54,+0.1%,69,+4.4,16,-0.7,77,+3.9%,14,-16.3,87,+1.3,61,+0.7%,90,+14.9
Trevor Booker,29.9,BKN,Big,393,100,+14.9,99,+4.2,17,-1.8%,100,+29.3,96,+1.6,23,-4.2%,98,+35.0,96,+1.8,10,-4.6%,96,+21.2
Trevor Booker,29.9,PHI,Big,461,36,-2.0,80,+1.1,77,+1.2%,76,+6.6,65,+0.2,94,+9.7%,50,-0.8,71,+0.5,63,+1.0%,72,+6.9
Trevor Booker,29.9,IND,Big,262,7,-8.3,21,-1.3,35,-0.7%,12,-12.4,21,-0.6,36,-1.7%,43,-3.6,38,-0.4,58,+0.5%,20,-11.7
Avery Bradley,26.9,DET,Wing,1253,35,-2.1,55,+0.2,37,-0.6%,53,+0.6,39,-0.3,57,+1.0%,16,-15.2,67,+0.4,47,-0.4%,71,+6.7
Avery Bradley,26.9,LAC,Wing,164,5,-9.6,35,-0.6,95,+2.9%,51,+0.3,26,-0.5,78,+4.0%,81,+13.1,65,+0.4,78,+2.4%,57,+2.4
Corey Brewer,31.7,LAL,Wing,654,27,-3.3,66,+0.5,32,-0.9%,72,+5.3,62,+0.2,26,-3.3%,71,+8.5,71,+0.5,63,+1.0%,66,+4.9
Corey Brewer,31.7,OKC,Wing,513,76,+2.8,99,+4.0,99,+4.9%,91,+13.6,93,+1.2,100,+20.2%,71,+8.2,97,+1.9,99,+9.4%,68,+5.6
Malcolm Brogdon,24.9,MIL,Combo,1405,42,-1.4,31,-0.7,20,-1.5%,40,-2.6,26,-0.5,66,+2.1%,35,-7.0,42,-0.2,21,-3.0%,47,-1.1
Aaron Brooks,32.8,MIN,Point,134,3,-11.9,11,-1.9,3,-3.5%,17,-10.4,1,-2.0,64,+1.9%,3,-33.0,43,-0.2,7,-5.4%,47,-1.0
MarShon Brooks,28.8,MEM,Wing,186,100,+27.3,82,+1.2,8,-2.6%,87,+11.8,83,+0.7,7,-10.0%,22,-12.3,62,+0.3,4,-7.4%,88,+13.3
Jaylen Brown,21.0,BOS,Wing,2129,92,+6.4,62,+0.4,90,+2.2%,44,-1.8,67,+0.3,49,+0.0%,65,+6.1,55,+0.1,87,+4.0%,35,-4.7
Lorenzo Brown,27.2,TOR,Wing,107,38,-1.8,92,+2.0,47,-0.1%,98,+21.8,50,-0.0,31,-2.5%,33,-7.9,98,+2.1,26,-2.2%,100,+38.2
Reggie Bullock,26.6,DET,Wing,1695,73,+2.3,22,-1.3,36,-0.7%,22,-8.2,22,-0.6,10,-7.8%,43,-3.6,30,-0.6,56,+0.4%,28,-7.9
Trey Burke,25.0,NYK,Point,746,97,+9.4,78,+1.0,35,-0.7%,83,+9.5,94,+1.3,79,+4.2%,97,+30.7,32,-0.5,54,+0.2%,39,-3.6
Alec Burks,26.3,UTA,Wing,954,53,-0.1,52,-0.0,20,-1.5%,75,+6.3,42,-0.2,54,+0.5%,50,-1.3,51,+0.0,34,-1.5%,81,+10.2
Jimmy Butler,28.1,MIN,Wing,2137,86,+4.7,94,+2.2,51,+0.0%,96,+18.4,90,+1.0,66,+2.1%,74,+9.5,80,+0.9,9,-4.9%,93,+17.0
Dwight Buycks,28.7,DET,Point,366,34,-2.3,18,-1.5,2,-4.5%,44,-1.8,32,-0.4,1,-15.5%,64,+5.4,21,-1.0,2,-8.4%,36,-4.5
Jose Calderon,36.1,CLE,Point,815,63,+1.1,59,+0.3,30,-1.0%,62,+2.6,26,-0.5,68,+2.3%,10,-18.7,80,+0.9,10,-4.6%,82,+10.7
Kentavious Caldwell-Pope,24.7,LAL,Wing,2433,78,+2.9,63,+0.4,47,-0.2%,62,+2.6,76,+0.5,13,-6.6%,77,+11.3,65,+0.4,65,+1.1%,66,+4.9
Isaiah Canaan,26.5,PHX,Point,405,99,+13.0,1,-3.8,8,-2.6%,2,-23.8,37,-0.3,8,-8.4%,51,-0.3,2,-3.3,6,-6.1%,2,-31.7
Clint Capela,23.5,HOU,Big,2009,45,-1.1,54,+0.1,47,-0.2%,56,+1.3,79,+0.6,82,+4.7%,77,+11.1,34,-0.4,49,-0.2%,38,-4.2
DeMarre Carroll,31.3,BKN,Forward,2158,72,+2.0,85,+1.4,91,+2.3%,80,+8.7,67,+0.3,51,+0.2%,71,+8.4,86,+1.2,93,+5.8%,81,+10.2
Vince Carter,40.8,SAC,Forward,1005,80,+3.4,65,+0.5,26,-1.1%,68,+4.3,59,+0.1,17,-5.8%,53,+0.8,68,+0.5,13,-4.1%,71,+6.7
Michael Carter-Williams,26.1,CHA,Combo,789,13,-6.3,29,-0.9,13,-2.0%,47,-0.9,84,+0.7,7,-9.3%,89,+18.4,15,-1.2,9,-4.9%,26,-8.5
Omri Casspi,29.4,GSW,Forward,635,36,-2.0,30,-0.8,65,+0.6%,40,-2.8,64,+0.2,7,-9.9%,84,+15.2,30,-0.6,73,+1.9%,33,-5.7
Willie Cauley-Stein,24.2,SAC,Big,2001,51,-0.4,24,-1.2,63,+0.6%,20,-9.0,20,-0.6,30,-2.8%,19,-13.9,33,-0.5,75,+2.1%,34,-5.1
Mario Chalmers,31.5,MEM,Point,1372,61,+0.9,64,+0.4,83,+1.6%,54,+0.7,51,+0.0,74,+3.4%,27,-9.4,68,+0.5,67,+1.3%,67,+5.4
Tyson Chandler,35.1,PHX,Big,1145,39,-1.7,37,-0.5,58,+0.3%,43,-1.9,52,+0.0,39,-1.3%,65,+5.9,29,-0.6,82,+3.1%,37,-4.4
Wilson Chandler,30.5,DEN,Forward,2324,47,-0.9,41,-0.4,24,-1.2%,38,-3.3,48,-0.1,19,-5.2%,43,-3.6,37,-0.4,12,-4.3%,34,-5.3
Marquese Chriss,20.3,PHX,Big,1478,35,-2.1,8,-2.1,88,+1.9%,7,-16.3,23,-0.5,47,-0.3%,15,-15.3,8,-1.7,85,+3.7%,9,-18.6
Ian Clark,26.7,NOP,Combo,1375,60,+0.7,59,+0.3,37,-0.7%,58,+1.8,69,+0.3,61,+1.4%,73,+9.1,50,-0.0,36,-1.4%,47,-1.1
Jordan Clarkson,25.4,LAL,Combo,1238,80,+3.3,73,+0.8,7,-2.7%,69,+4.6,11,-0.9,16,-5.9%,16,-14.9,87,+1.2,9,-4.9%,80,+9.7
Jordan Clarkson,25.4,CLE,Combo,615,3,-12.3,36,-0.6,5,-2.8%,52,+0.4,35,-0.3,90,+7.4%,38,-5.7,41,-0.3,3,-7.5%,53,+1.3
Darren Collison,30.2,IND,Point,1989,90,+6.0,97,+2.6,87,+1.9%,93,+14.3,78,+0.5,58,+1.1%,57,+2.3,98,+2.2,87,+4.1%,97,+24.5
Mike Conley,30.1,MEM,Point,373,43,-1.4,81,+1.2,70,+0.9%,85,+10.2,84,+0.7,45,-0.5%,87,+17.4,82,+1.0,56,+0.4%,92,+15.1
Pat Connaughton,24.8,POR,Wing,1402,83,+3.8,61,+0.3,21,-1.5%,54,+0.8,27,-0.5,50,+0.1%,19,-13.5,69,+0.5,23,-2.7%,61,+3.8
DeMarcus Cousins,27.2,NOP,Big,1715,49,-0.7,44,-0.3,7,-2.6%,55,+1.3,64,+0.2,8,-9.1%,76,+10.6,27,-0.7,15,-4.0%,32,-5.8
Robert Covington,26.9,PHI,Forward,2515,85,+4.5,47,-0.2,65,+0.6%,39,-3.0,17,-0.7,20,-5.1%,8,-22.5,63,+0.3,27,-1.9%,58,+2.6
Allen Crabbe,25.6,BKN,Wing,2160,84,+4.0,27,-0.9,78,+1.3%,23,-8.1,64,+0.2,84,+5.0%,46,-2.8,19,-1.0,76,+2.1%,23,-10.2
Jamal Crawford,37.6,MIN,Wing,1613,26,-3.6,20,-1.4,24,-1.2%,14,-11.4,11,-0.9,24,-3.8%,26,-10.1,41,-0.2,78,+2.5%,30,-6.6
Jae Crowder,27.3,CLE,Forward,1324,31,-2.5,71,+0.7,80,+1.4%,62,+2.6,83,+0.7,78,+4.0%,68,+7.3,51,-0.0,82,+3.1%,44,-2.4
Jae Crowder,27.3,UTA,Forward,737,36,-2.0,23,-1.2,100,+5.1%,4,-20.1,14,-0.8,86,+5.7%,4,-28.5,44,-0.2,99,+9.2%,20,-11.7
Dante Cunningham,30.5,NOP,Forward,1075,25,-3.6,67,+0.5,48,-0.1%,70,+4.7,73,+0.4,25,-3.6%,66,+6.5,39,-0.3,54,+0.2%,48,-0.7
Dante Cunningham,30.5,BKN,Big,442,55,+0.0,98,+3.3,27,-1.1%,99,+26.7,93,+1.2,26,-3.2%,93,+22.7,95,+1.7,19,-3.1%,97,+22.9
Stephen Curry,29.6,GSW,Point,1619,100,+15.1,98,+3.5,98,+3.4%,91,+13.8,97,+1.7,93,+9.3%,96,+27.6,95,+1.7,97,+7.3%,78,+9.0
Troy Daniels,26.3,PHX,Combo,1586,67,+1.5,41,-0.4,5,-2.8%,51,+0.2,34,-0.3,5,-10.6%,49,-1.5,44,-0.2,13,-4.1%,49,-0.1
Anthony Davis,24.6,NOP,Big,2703,72,+1.9,31,-0.8,85,+1.8%,27,-6.5,63,+0.2,53,+0.4%,64,+5.6,16,-1.2,76,+2.3%,11,-16.1
Deyonta Davis,20.9,MEM,Big,867,64,+1.2,81,+1.2,68,+0.7%,83,+9.6,55,+0.1,56,+0.8%,61,+4.7,81,+1.0,74,+1.9%,82,+10.9
Ed Davis,28.4,POR,Big,1456,68,+1.6,74,+0.8,13,-2.0%,82,+9.3,65,+0.2,52,+0.4%,78,+11.9,67,+0.4,12,-4.2%,68,+5.8
DeMar DeRozan,28.2,TOR,Wing,2700,91,+6.3,12,-1.8,4,-3.2%,16,-10.6,13,-0.8,22,-4.5%,34,-7.2,19,-1.1,7,-5.8%,21,-11.3
Dewayne Dedmon,28.2,ATL,Big,1516,63,+1.1,69,+0.7,52,+0.1%,73,+5.6,85,+0.7,41,-0.9%,92,+21.3,45,-0.1,35,-1.4%,39,-3.8
Sam Dekker,23.5,LAC,Forward,809,43,-1.3,41,-0.4,81,+1.5%,35,-4.1,46,-0.1,95,+11.2%,37,-6.0,46,-0.1,67,+1.4%,44,-2.1
Malcolm Delaney,28.6,ATL,Combo,963,48,-0.8,17,-1.5,35,-0.7%,15,-11.1,44,-0.1,66,+2.1%,27,-9.5,12,-1.4,36,-1.4%,10,-17.1
Matthew Dellavedova,27.1,MIL,Combo,700,22,-4.5,62,+0.4,12,-2.1%,76,+6.8,20,-0.6,17,-5.9%,58,+3.1,77,+0.8,53,+0.1%,82,+10.2
Cheick Diallo,21.1,NOP,Big,495,32,-2.5,64,+0.5,71,+1.0%,66,+3.4,36,-0.3,94,+9.9%,32,-8.1,85,+1.2,85,+3.7%,88,+13.3
Gorgui Dieng,27.8,MIN,Big,1281,6,-9.3,35,-0.6,63,+0.5%,18,-10.1,41,-0.2,65,+2.0%,24,-11.0,35,-0.4,80,+2.9%,23,-10.1
Spencer Dinwiddie,24.6,BKN,Combo,2257,88,+5.1,79,+1.0,24,-1.2%,82,+9.3,52,+0.0,13,-6.7%,61,+4.6,82,+1.0,32,-1.6%,84,+11.9
Goran Dragic,31.5,MIA,Point,2352,66,+1.4,65,+0.5,88,+2.0%,74,+5.9,51,-0.0,59,+1.1%,59,+3.5,67,+0.5,96,+6.5%,79,+9.5
Andre Drummond,24.2,DET,Big,2591,75,+2.6,84,+1.4,62,+0.5%,79,+8.3,22,-0.5,78,+4.1%,11,-18.4,95,+1.8,64,+1.1%,93,+18.1
Jared Dudley,32.3,PHX,Big,667,93,+7.1,58,+0.2,69,+0.8%,58,+1.8,79,+0.6,79,+4.3%,70,+8.2,18,-1.1,46,-0.5%,22,-10.9
Kris Dunn,23.6,CHI,Point,1459,52,-0.3,33,-0.7,67,+0.7%,34,-4.4,81,+0.6,89,+6.8%,74,+9.9,17,-1.2,62,+0.9%,19,-12.0
Kevin Durant,29.1,GSW,Forward,2308,96,+9.0,66,+0.5,89,+2.1%,55,+1.0,15,-0.7,83,+5.0%,22,-12.2,92,+1.6,98,+7.7%,78,+9.2
Henry Ellenson,20.8,DET,Big,237,20,-4.8,40,-0.4,76,+1.2%,58,+1.6,11,-0.9,78,+4.1%,7,-24.0,85,+1.2,52,-0.0%,95,+20.2
Wayne Ellington,29.9,MIA,Wing,1966,88,+5.4,56,+0.2,21,-1.5%,60,+2.2,75,+0.5,40,-1.1%,81,+13.1,40,-0.3,14,-4.1%,37,-4.3
Joel Embiid,23.6,PHI,Big,1899,89,+5.6,34,-0.6,8,-2.5%,44,-1.6,18,-0.7,32,-2.2%,18,-14.1,58,+0.2,8,-5.3%,70,+6.6
James Ennis,27.3,MEM,Wing,1027,26,-3.6,74,+0.9,59,+0.4%,76,+7.2,77,+0.5,38,-1.5%,73,+9.1,75,+0.7,69,+1.6%,83,+11.4
James Ennis,27.3,DET,Wing,528,49,-0.7,72,+0.8,61,+0.5%,83,+9.5,79,+0.6,54,+0.5%,88,+17.9,57,+0.1,89,+4.3%,72,+7.1
Tyler Ennis,23.2,LAL,Combo,639,30,-2.6,84,+1.4,54,+0.1%,85,+10.5,81,+0.6,95,+10.7%,76,+10.9,75,+0.7,38,-1.1%,77,+8.8
Tyreke Evans,28.1,MEM,Wing,1579,92,+6.3,69,+0.7,72,+1.0%,74,+6.1,29,-0.5,62,+1.5%,33,-7.8,87,+1.2,68,+1.4%,92,+15.8
Dante Exum,22.3,UTA,Combo,223,60,+0.7,15,-1.6,95,+2.8%,29,-6.1,30,-0.4,83,+4.9%,45,-3.3,16,-1.2,96,+6.3%,31,-6.3
Kenneth Faried,28.0,DEN,Big,442,6,-9.0,4,-2.8,57,+0.3%,3,-20.4,1,-1.9,68,+2.3%,2,-34.2,25,-0.8,81,+3.0%,20,-11.7
Derrick Favors,26.3,UTA,Big,2130,43,-1.4,63,+0.4,16,-1.8%,82,+9.2,49,-0.1,35,-1.9%,60,+3.8,71,+0.5,17,-3.5%,89,+14.1
Kay Felder,22.6,CHI,Point,102,25,-3.9,100,+4.9,100,+5.4%,100,+30.6,100,+3.1,100,+26.6%,99,+57.8,98,+2.1,100,+11.0%,96,+21.3
Cristiano Felicio,25.3,CHI,Big,862,2,-12.5,52,-0.0,34,-0.8%,42,-2.2,44,-0.1,56,+0.7%,24,-11.0,57,+0.2,52,-0.0%,58,+2.7
Raymond Felton,33.3,OKC,Combo,1309,12,-6.6,10,-1.9,0,-6.8%,32,-5.6,29,-0.4,1,-15.0%,59,+3.4,12,-1.4,0,-13.5%,23,-9.8
Yogi Ferrell,24.5,DAL,Point,2193,53,-0.2,51,-0.1,56,+0.2%,47,-1.1,28,-0.5,55,+0.5%,21,-12.8,64,+0.4,43,-0.6%,64,+4.4
Dorian Finney-Smith,24.5,DAL,Wing,447,23,-4.2,21,-1.3,68,+0.7%,8,-14.5,63,+0.2,15,-6.0%,64,+5.5,11,-1.5,79,+2.7%,7,-19.9
Bryn Forbes,24.3,SAS,Wing,1396,82,+3.7,83,+1.3,74,+1.2%,70,+4.9,74,+0.4,90,+7.5%,77,+11.3,73,+0.6,85,+3.6%,49,-0.1
Evan Fournier,25.0,ORL,Wing,1809,92,+6.4,82,+1.2,92,+2.4%,73,+5.6,41,-0.2,68,+2.3%,32,-8.1,90,+1.4,97,+6.8%,84,+11.9
Tim Frazier,27.0,WAS,Point,746,18,-5.3,70,+0.7,32,-0.9%,72,+5.5,89,+0.9,13,-6.7%,85,+15.3,47,-0.1,33,-1.6%,54,+1.5
Channing Frye,34.5,CLE,Big,466,93,+6.4,31,-0.8,78,+1.3%,25,-7.2,92,+1.1,50,+0.2%,93,+24.6,11,-1.5,56,+0.3%,12,-15.5
Channing Frye,34.5,LAL,Big,150,74,+2.5,35,-0.6,28,-1.0%,49,-0.6,37,-0.3,56,+0.8%,69,+7.5,52,+0.0,47,-0.4%,54,+1.7
Danilo Gallinari,29.2,LAC,Forward,663,24,-4.1,96,+2.4,72,+1.0%,97,+20.0,75,+0.5,18,-5.5%,87,+17.2,96,+1.9,80,+2.8%,97,+22.3
Langston Galloway,25.9,DET,Combo,759,30,-2.8,68,+0.6,61,+0.5%,68,+4.0,61,+0.1,24,-3.9%,68,+7.2,63,+0.3,64,+1.1%,54,+1.7
Marc Gasol,32.8,MEM,Big,2376,39,-1.7,15,-1.6,25,-1.1%,10,-13.2,29,-0.5,51,+0.3%,25,-10.2,17,-1.1,24,-2.4%,13,-14.4
Pau Gasol,37.3,SAS,Big,1784,12,-6.4,21,-1.4,54,+0.1%,19,-9.3,50,-0.0,69,+2.4%,55,+1.7,16,-1.2,43,-0.7%,14,-14.3
Rudy Gay,31.2,SAS,Big,1191,81,+3.6,48,-0.2,36,-0.7%,25,-7.0,76,+0.5,74,+3.3%,74,+9.6,40,-0.3,35,-1.4%,19,-12.0
Paul George,27.5,OKC,Wing,2863,62,+0.9,75,+0.9,98,+3.9%,51,+0.2,68,+0.3,98,+13.4%,37,-6.0,69,+0.5,92,+5.0%,48,-0.6
Taj Gibson,32.4,MIN,Big,2693,82,+3.7,88,+1.6,66,+0.7%,88,+12.1,87,+0.8,81,+4.7%,79,+12.1,79,+0.9,41,-0.8%,90,+14.3
Manu Ginobili,40.3,SAS,Wing,1284,93,+6.8,17,-1.5,20,-1.5%,13,-11.9,16,-0.7,29,-2.9%,17,-14.4,28,-0.7,35,-1.4%,29,-7.1
Rudy Gobert,25.3,UTA,Big,1807,62,+0.9,87,+1.6,77,+1.3%,81,+9.0,60,+0.1,84,+5.3%,57,+2.8,90,+1.4,78,+2.6%,87,+12.9
Aaron Gordon,22.1,ORL,Big,1890,86,+4.6,56,+0.2,97,+3.3%,42,-2.2,53,+0.0,56,+0.7%,62,+5.1,60,+0.2,97,+7.0%,39,-3.6
Eric Gordon,28.9,HOU,Wing,2120,89,+5.7,80,+1.2,86,+1.9%,68,+4.0,90,+1.0,46,-0.3%,94,+24.8,51,+0.0,94,+5.9%,30,-6.8
Marcin Gortat,33.7,WAS,Big,2064,42,-1.4,30,-0.8,68,+0.8%,23,-8.1,60,+0.1,64,+1.9%,41,-4.4,28,-0.7,70,+1.6%,26,-8.7
Treveon Graham,24.0,CHA,Wing,949,28,-3.1,14,-1.7,42,-0.4%,13,-12.1,58,+0.1,88,+6.7%,23,-11.6,7,-1.8,22,-2.7%,13,-14.8
Jerami Grant,23.6,OKC,Big,1586,36,-2.0,19,-1.4,1,-4.9%,38,-3.3,88,+0.9,6,-10.1%,95,+26.4,5,-2.1,0,-10.6%,11,-16.0
