Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Davis Bertans,28.0,WAS,Forward,1462,94,+7.8,69,+0.7,59,+0.2%,57,+1.8,43,-0.1,58,+1.0%,49,+0.0,68,+0.5,64,+0.9%,58,+1.8
Patrick Beverley,32.3,LAC,Combo,823,46,-0.8,13,-1.7,42,-0.4%,15,-11.7,80,+0.7,26,-4.0%,85,+17.5,5,-2.3,42,-0.7%,5,-27.5
Bismack Biyombo,28.2,CHA,Big,1342,3,-12.5,15,-1.6,41,-0.4%,20,-10.3,60,+0.2,43,-1.1%,58,+3.7,10,-1.5,35,-1.4%,16,-14.6
Nemanja Bjelica,32.5,SAC,Big,435,27,-3.8,58,+0.3,8,-2.3%,78,+8.0,85,+0.8,21,-5.1%,95,+29.7,35,-0.4,12,-4.6%,51,-0.8
Nemanja Bjelica,32.5,MIA,Big,152,65,+1.5,21,-1.2,5,-2.7%,44,-2.0,58,+0.1,13,-7.5%,66,+6.3,12,-1.4,8,-5.7%,19,-12.5
Eric Bledsoe,30.9,NOP,Point,2108,66,+1.6,54,+0.1,39,-0.5%,62,+3.2,39,-0.2,11,-7.9%,55,+2.5,70,+0.5,70,+1.5%,71,+7.4
Bojan Bogdanovic,31.5,UTA,Forward,2207,39,-1.9,76,+0.9,48,-0.2%,73,+6.3,29,-0.4,69,+3.0%,25,-11.6,93,+1.6,64,+1.0%,89,+16.7
Devin Booker,24.0,PHX,Wing,2269,93,+7.3,74,+0.9,56,+0.1%,74,+6.7,37,-0.2,68,+2.7%,46,-1.7,90,+1.4,74,+1.8%,90,+17.2
Avery Bradley,29.9,MIA,Combo,203,40,-1.9,5,-2.6,92,+2.3%,6,-17.4,15,-0.9,2,-13.7%,16,-19.2,19,-1.1,98,+8.0%,20,-11.7
Avery Bradley,29.9,HOU,Wing,383,30,-3.2,78,+1.1,30,-1.0%,86,+12.3,97,+1.7,44,-1.0%,96,+32.5,34,-0.5,19,-3.5%,41,-3.6
Malcolm Brogdon,27.9,IND,Combo,1929,41,-1.6,12,-1.7,13,-1.8%,19,-10.3,24,-0.6,41,-1.4%,39,-5.6,15,-1.3,14,-4.3%,13,-16.0
Jaylen Brown,24.0,BOS,Wing,1995,71,+2.2,20,-1.3,87,+1.7%,14,-12.4,20,-0.7,64,+2.0%,21,-15.2,25,-0.8,83,+3.4%,20,-11.9
Reggie Bullock,29.6,NYK,Wing,1960,58,+0.7,68,+0.6,57,+0.1%,74,+6.9,49,-0.0,56,+0.8%,37,-6.1,75,+0.7,55,+0.1%,88,+15.0
Trey Burke,28.0,DAL,Point,854,51,-0.1,33,-0.8,90,+1.9%,15,-11.8,18,-0.8,62,+1.6%,10,-24.8,57,+0.1,92,+5.4%,46,-2.6
Alec Burks,29.3,NYK,Wing,1262,62,+1.1,29,-0.9,45,-0.3%,13,-12.6,44,-0.1,41,-1.5%,51,+0.4,31,-0.6,37,-1.1%,13,-16.9
Jimmy Butler,31.1,MIA,Wing,1732,80,+3.9,70,+0.7,76,+0.9%,81,+8.6,66,+0.3,56,+0.8%,61,+4.4,61,+0.2,35,-1.4%,75,+8.8
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,73,+2.5,44,-0.3,75,+0.9%,51,-0.0,32,-0.4,88,+7.3%,28,-10.0,56,+0.1,70,+1.5%,65,+5.1
Clint Capela,26.5,ATL,Big,1907,63,+1.2,70,+0.8,96,+2.9%,57,+2.1,82,+0.7,87,+7.0%,79,+14.2,50,-0.1,91,+5.0%,39,-4.3
Michael Carter-Williams,29.1,ORL,Combo,797,48,-0.6,14,-1.6,93,+2.4%,11,-14.4,47,-0.1,54,+0.3%,24,-12.4,11,-1.4,83,+3.3%,16,-14.5
Willie Cauley-Stein,27.2,DAL,Big,884,66,+1.6,93,+2.2,73,+0.9%,92,+15.9,29,-0.4,47,-0.5%,18,-17.3,98,+2.7,45,-0.6%,98,+35.7
Jordan Clarkson,28.4,UTA,Combo,1797,47,-0.6,38,-0.5,41,-0.4%,38,-3.4,35,-0.3,65,+2.1%,30,-8.9,38,-0.4,48,-0.4%,45,-2.8
Mike Conley,33.1,UTA,Point,1495,66,+1.6,71,+0.8,75,+0.9%,75,+7.0,88,+1.0,26,-3.9%,97,+34.4,45,-0.2,70,+1.5%,44,-3.0
Pat Connaughton,27.8,MIL,Wing,1568,66,+1.6,85,+1.4,13,-1.8%,87,+12.8,58,+0.2,15,-6.8%,70,+8.5,91,+1.4,9,-5.5%,89,+16.1
DeMarcus Cousins,30.2,HOU,Big,486,16,-6.5,2,-3.4,24,-1.2%,2,-26.9,8,-1.3,2,-13.6%,5,-30.8,6,-2.1,11,-4.8%,4,-28.8
DeMarcus Cousins,30.2,LAC,Big,203,5,-10.7,10,-1.9,75,+0.9%,13,-12.9,87,+0.9,17,-6.2%,55,+2.2,2,-2.9,87,+3.9%,5,-26.6
Robert Covington,29.9,POR,Big,2231,85,+4.9,23,-1.2,66,+0.6%,22,-9.6,21,-0.7,95,+9.8%,17,-18.3,38,-0.4,24,-2.6%,43,-3.4
Jae Crowder,30.3,PHX,Forward,1640,34,-2.8,14,-1.7,82,+1.3%,15,-11.5,40,-0.2,59,+1.2%,39,-5.4,16,-1.2,51,-0.1%,21,-11.5
Seth Curry,30.2,PHI,Wing,1637,87,+5.4,88,+1.7,94,+2.6%,85,+11.9,98,+1.8,90,+7.6%,97,+33.5,45,-0.2,89,+4.5%,49,-1.3
Stephen Curry,32.6,GSW,Point,2151,99,+15.0,94,+2.3,90,+1.9%,93,+16.3,72,+0.5,76,+4.3%,72,+9.2,94,+1.8,84,+3.6%,94,+22.6
Anthony Davis,27.6,LAL,Big,1161,87,+5.5,63,+0.4,77,+1.0%,42,-2.5,76,+0.6,38,-1.8%,77,+12.8,55,+0.1,83,+3.4%,35,-5.8
Ed Davis,31.4,MIN,Big,277,15,-6.8,1,-3.5,7,-2.4%,2,-27.0,1,-2.4,33,-2.9%,1,-44.7,20,-1.0,5,-6.6%,18,-13.7
DeMar DeRozan,31.2,SAS,Forward,2055,91,+6.8,51,-0.0,11,-2.0%,51,-0.0,78,+0.6,53,+0.3%,83,+15.9,27,-0.7,29,-2.0%,30,-7.4
Dewayne Dedmon,31.2,MIA,Big,207,98,+12.5,47,-0.2,3,-3.8%,67,+4.7,1,-2.0,28,-3.6%,6,-30.4,93,+1.7,2,-9.3%,98,+29.9
Matthew Dellavedova,30.1,CLE,Combo,221,95,+9.4,53,+0.1,16,-1.6%,58,+2.3,2,-1.9,8,-9.6%,2,-39.7,95,+2.0,38,-1.1%,96,+25.8
Gorgui Dieng,30.8,MEM,Big,310,34,-2.8,8,-2.1,25,-1.1%,9,-15.8,63,+0.3,36,-2.2%,56,+2.9,4,-2.3,36,-1.3%,6,-26.5
Gorgui Dieng,30.8,SAS,Big,152,33,-2.8,99,+4.0,52,-0.1%,100,+35.3,38,-0.2,31,-3.1%,65,+5.6,100,+4.1,94,+6.0%,99,+50.0
Goran Dragic,34.5,MIA,Point,1314,60,+0.9,44,-0.3,53,-0.1%,39,-3.1,22,-0.6,19,-5.6%,28,-9.8,60,+0.2,54,-0.0%,55,+0.6
Andre Drummond,27.2,CLE,Big,721,62,+1.1,96,+2.5,94,+2.4%,95,+18.4,97,+1.7,69,+2.9%,95,+28.7,74,+0.6,92,+5.6%,74,+8.6
Andre Drummond,27.2,LAL,Big,519,82,+4.2,73,+0.8,77,+1.0%,63,+3.4,77,+0.6,87,+7.1%,79,+14.2,41,-0.3,81,+3.0%,24,-9.7
Kevin Durant,32.1,BKN,Forward,1150,94,+7.9,71,+0.8,89,+1.9%,68,+4.7,33,-0.3,70,+3.1%,47,-1.1,82,+0.9,88,+4.3%,68,+6.3
Wayne Ellington,32.9,DET,Wing,1003,90,+6.5,26,-1.0,26,-1.1%,33,-5.4,20,-0.7,32,-3.0%,21,-14.8,47,-0.2,51,-0.1%,57,+1.7
Joel Embiid,26.6,PHI,Big,1584,97,+10.4,95,+2.3,92,+2.3%,89,+14.1,92,+1.1,80,+5.2%,86,+18.4,92,+1.5,82,+3.1%,88,+15.4
James Ennis,30.3,ORL,Forward,983,90,+6.4,85,+1.5,60,+0.3%,76,+7.5,86,+0.9,79,+4.8%,78,+13.6,73,+0.6,43,-0.6%,62,+3.5
Dante Exum,25.3,CLE,Wing,112,55,+0.4,1,-4.3,98,+3.5%,1,-38.1,20,-0.7,61,+1.5%,5,-31.9,1,-2.9,97,+6.9%,3,-32.4
Derrick Favors,29.3,UTA,Big,1031,39,-1.9,54,+0.1,39,-0.5%,44,-2.1,37,-0.2,42,-1.3%,36,-6.7,62,+0.3,75,+1.9%,49,-1.2
Dorian Finney-Smith,27.5,DAL,Forward,1918,89,+6.1,85,+1.4,34,-0.7%,94,+17.2,80,+0.7,27,-3.8%,90,+22.2,70,+0.5,48,-0.4%,80,+10.9
Bryn Forbes,27.3,MIL,Combo,1286,39,-2.1,62,+0.4,49,-0.1%,69,+5.0,61,+0.2,70,+3.2%,42,-3.1,64,+0.3,75,+2.0%,78,+9.8
Evan Fournier,28.0,ORL,Wing,784,96,+9.5,77,+1.0,56,+0.1%,72,+6.1,75,+0.6,98,+15.0%,52,+0.9,67,+0.5,39,-1.0%,73,+7.8
Evan Fournier,28.0,BOS,Wing,466,71,+2.1,76,+0.9,97,+3.3%,40,-2.8,91,+1.1,85,+6.2%,63,+5.2,30,-0.6,97,+6.9%,18,-13.6
Danilo Gallinari,32.2,ATL,Big,1215,68,+1.8,43,-0.3,3,-3.1%,58,+2.3,12,-1.0,9,-8.7%,19,-17.3,72,+0.6,5,-6.7%,77,+9.5
Langston Galloway,28.9,PHX,Wing,372,52,-0.1,53,+0.1,45,-0.3%,75,+7.1,89,+1.0,55,+0.7%,93,+26.0,22,-0.9,54,+0.0%,45,-2.6
Marc Gasol,35.8,LAL,Big,983,39,-2.1,29,-0.9,87,+1.6%,28,-7.1,9,-1.2,52,+0.1%,12,-22.4,65,+0.4,84,+3.6%,57,+1.7
Rudy Gay,34.2,SAS,Big,1351,55,+0.3,38,-0.6,69,+0.8%,39,-3.3,13,-1.0,37,-2.0%,13,-22.0,67,+0.5,56,+0.2%,72,+7.5
Paul George,30.5,LAC,Forward,1828,64,+1.4,42,-0.4,63,+0.4%,46,-1.3,74,+0.5,51,-0.0%,75,+11.1,24,-0.8,28,-2.0%,26,-8.6
Taj Gibson,35.4,NYK,Big,925,61,+1.0,34,-0.7,40,-0.5%,30,-6.5,28,-0.5,28,-3.7%,42,-3.1,49,-0.1,30,-1.8%,37,-4.9
Rudy Gobert,28.4,UTA,Big,2185,67,+1.8,56,+0.2,65,+0.5%,65,+4.2,70,+0.4,40,-1.5%,80,+14.4,44,-0.2,42,-0.8%,55,+0.7
Aaron Gordon,25.1,ORL,Forward,735,80,+3.7,31,-0.8,61,+0.3%,33,-5.2,4,-1.6,27,-3.7%,1,-42.5,79,+0.9,60,+0.6%,82,+12.1
Aaron Gordon,25.1,DEN,Forward,647,86,+5.1,12,-1.8,89,+1.8%,6,-17.6,16,-0.9,68,+2.8%,15,-20.0,14,-1.3,92,+5.3%,10,-18.5
Eric Gordon,31.9,HOU,Combo,782,54,+0.3,17,-1.5,42,-0.4%,8,-15.9,13,-1.0,34,-2.4%,11,-23.6,18,-1.1,25,-2.5%,8,-21.6
Jerami Grant,26.6,DET,Forward,1821,81,+3.9,41,-0.4,59,+0.2%,40,-3.1,34,-0.3,34,-2.4%,26,-11.1,53,+0.0,53,-0.1%,60,+2.8
Danny Green,33.4,PHI,Forward,1930,87,+5.3,70,+0.8,99,+4.5%,56,+1.8,71,+0.4,97,+13.0%,62,+4.9,65,+0.4,99,+8.9%,58,+2.1
Draymond Green,30.7,GSW,Big,1981,99,+14.1,98,+3.0,91,+2.1%,98,+21.3,71,+0.4,86,+6.3%,67,+6.7,98,+2.5,82,+3.2%,98,+30.0
JaMychal Green,30.4,DEN,Big,1102,23,-4.7,75,+0.9,17,-1.5%,74,+6.9,37,-0.2,13,-7.2%,32,-7.9,90,+1.4,18,-3.8%,90,+17.9
Jeff Green,34.2,BKN,Big,1818,42,-1.5,30,-0.9,42,-0.4%,28,-7.2,14,-1.0,36,-2.3%,14,-21.0,59,+0.2,41,-0.8%,52,-0.6
Blake Griffin,31.6,DET,Big,626,43,-1.2,66,+0.5,1,-4.3%,83,+10.2,56,+0.1,2,-15.4%,61,+4.8,57,+0.1,2,-8.6%,81,+11.3
Blake Griffin,31.6,BKN,Big,548,97,+9.7,61,+0.3,76,+1.0%,66,+4.3,83,+0.8,66,+2.3%,81,+14.8,23,-0.8,77,+2.4%,39,-4.3
Tim Hardaway Jr.,28.6,DAL,Wing,1978,69,+1.9,80,+1.1,54,+0.1%,85,+11.6,38,-0.2,84,+5.8%,57,+3.4,90,+1.4,56,+0.2%,92,+19.0
James Harden,31.2,HOU,Point,290,96,+9.6,95,+2.4,8,-2.4%,97,+19.5,5,-1.5,97,+12.3%,7,-28.1,99,+3.6,29,-2.0%,100,+58.3
James Harden,31.2,BKN,Point,1318,63,+1.2,81,+1.2,27,-1.0%,81,+8.9,48,-0.1,28,-3.7%,60,+4.2,83,+1.0,49,-0.2%,75,+8.8
Maurice Harkless,27.5,MIA,Forward,117,11,-7.8,30,-0.8,71,+0.8%,37,-3.7,1,-2.3,49,-0.2%,4,-33.3,83,+1.1,70,+1.5%,79,+10.3
Maurice Harkless,27.5,SAC,Forward,647,76,+3.0,80,+1.1,44,-0.3%,82,+9.3,88,+1.0,49,-0.3%,86,+18.4,58,+0.2,41,-0.8%,58,+2.1
Montrezl Harrell,26.8,LAL,Big,1540,45,-0.9,81,+1.1,17,-1.6%,85,+11.1,76,+0.6,20,-5.3%,75,+12.3,71,+0.5,22,-2.9%,77,+9.5
Gary Harris,26.1,DEN,Wing,581,79,+3.7,67,+0.6,31,-0.8%,70,+5.2,11,-1.1,46,-0.6%,17,-18.2,94,+1.7,22,-2.9%,91,+18.7
Gary Harris,26.1,ORL,Wing,494,21,-5.4,47,-0.2,43,-0.3%,45,-1.6,27,-0.5,28,-3.7%,62,+5.1,52,+0.0,72,+1.7%,35,-6.0
Joe Harris,29.2,BKN,Wing,2132,62,+1.1,46,-0.2,25,-1.1%,60,+2.5,42,-0.2,32,-2.9%,51,+0.7,51,+0.0,41,-0.9%,62,+3.7
Tobias Harris,28.3,PHI,Forward,2013,69,+1.9,77,+1.0,97,+3.5%,68,+4.8,76,+0.6,91,+8.2%,70,+8.2,68,+0.5,95,+6.0%,64,+4.6
Gordon Hayward,30.6,CHA,Forward,1496,69,+2.0,76,+0.9,86,+1.5%,61,+3.0,91,+1.1,94,+9.6%,91,+23.5,48,-0.1,70,+1.5%,34,-6.1
Juan Hernangomez,25.1,MIN,Big,856,86,+5.1,33,-0.8,33,-0.8%,31,-6.1,30,-0.4,57,+0.8%,46,-1.6,49,-0.1,63,+0.8%,42,-3.4
Willy Hernangomez,26.4,NOP,Big,788,78,+3.4,53,+0.1,60,+0.3%,66,+4.3,64,+0.3,12,-7.5%,87,+19.5,42,-0.3,87,+4.1%,48,-1.7
Buddy Hield,27.9,SAC,Wing,2432,95,+8.4,86,+1.5,58,+0.2%,86,+12.0,34,-0.3,72,+3.4%,48,-0.6,91,+1.4,64,+0.9%,86,+14.3
George Hill,34.5,OKC,Wing,368,91,+6.8,89,+1.8,13,-1.8%,95,+18.2,83,+0.8,33,-2.7%,95,+30.8,84,+1.1,22,-2.9%,83,+12.9
George Hill,34.5,PHI,Combo,295,30,-3.2,92,+2.0,0,-6.5%,93,+16.1,25,-0.5,18,-5.8%,32,-7.7,99,+3.3,0,-16.4%,99,+45.3
Solomon Hill,29.6,ATL,Forward,1472,54,+0.3,82,+1.2,9,-2.2%,80,+8.6,44,-0.1,48,-0.4%,37,-6.2,87,+1.2,7,-6.1%,86,+14.2
Jrue Holiday,30.4,MIL,Combo,1918,87,+5.3,60,+0.3,53,-0.0%,59,+2.4,61,+0.2,23,-4.7%,80,+14.4,48,-0.1,40,-0.9%,43,-3.2
Justin Holiday,31.6,IND,Forward,2167,41,-1.7,50,-0.0,39,-0.5%,36,-3.8,32,-0.4,69,+3.0%,33,-7.5,64,+0.3,30,-1.9%,46,-2.4
Richaun Holmes,27.0,SAC,Big,1780,83,+4.4,45,-0.3,64,+0.5%,47,-1.1,54,+0.1,64,+2.0%,67,+6.5,39,-0.3,64,+1.0%,40,-4.1
Rodney Hood,28.0,POR,Wing,712,21,-5.3,18,-1.4,62,+0.3%,17,-10.9,88,+1.0,10,-8.6%,94,+28.2,3,-2.6,73,+1.8%,1,-38.3
Rodney Hood,28.0,TOR,Wing,213,7,-9.9,91,+2.0,20,-1.4%,92,+16.0,0,-2.5,53,+0.2%,0,-49.7,100,+4.6,31,-1.8%,100,+50.6
Al Horford,34.4,OKC,Big,779,49,-0.4,77,+1.0,10,-2.1%,84,+10.5,67,+0.3,24,-4.5%,69,+7.5,70,+0.5,4,-7.0%,74,+8.7
Danuel House,27.4,HOU,Wing,896,29,-3.5,22,-1.2,47,-0.2%,24,-8.7,55,+0.1,33,-2.7%,65,+6.1,12,-1.4,54,+0.0%,7,-22.6
Dwight Howard,34.9,PHI,Big,1156,7,-10.2,9,-2.1,1,-4.9%,12,-13.0,5,-1.5,5,-11.4%,8,-26.6,29,-0.6,3,-8.0%,33,-6.4
Serge Ibaka,31.1,LAC,Big,954,53,+0.1,36,-0.7,72,+0.9%,26,-8.1,90,+1.0,75,+4.1%,85,+17.3,10,-1.5,48,-0.3%,8,-22.1
Andre Iguodala,36.8,MIA,Forward,1329,28,-3.7,28,-1.0,44,-0.3%,18,-10.6,57,+0.1,91,+8.2%,38,-5.7,20,-1.0,39,-1.0%,18,-13.8
Ersan Ilyasova,33.5,UTA,Big,112,65,+1.5,0,-5.3,38,-0.5%,1,-31.4,0,-3.2,53,+0.3%,0,-67.6,4,-2.3,27,-2.3%,23,-10.5
Joe Ingles,33.1,UTA,Forward,1863,70,+2.1,10,-1.9,19,-1.5%,12,-12.9,34,-0.3,30,-3.3%,23,-13.2,9,-1.6,12,-4.6%,19,-12.6
Brandon Ingram,23.2,NOP,Forward,2089,93,+7.6,67,+0.6,36,-0.6%,70,+5.2,46,-0.1,46,-0.5%,45,-2.2,80,+0.9,47,-0.4%,82,+12.6
Kyrie Irving,28.6,BKN,Combo,1884,84,+4.7,63,+0.5,92,+2.3%,45,-1.6,74,+0.5,61,+1.5%,73,+9.7,46,-0.2,94,+5.8%,32,-7.0
Reggie Jackson,30.5,LAC,Combo,1508,72,+2.4,34,-0.7,82,+1.3%,32,-5.6,8,-1.2,70,+3.1%,9,-25.5,68,+0.5,76,+2.1%,68,+6.1
LeBron James,35.8,LAL,Wing,1500,93,+7.1,65,+0.5,97,+3.1%,49,-0.3,90,+1.0,75,+4.0%,92,+24.5,45,-0.2,95,+6.2%,29,-7.6
James Johnson,33.7,DAL,Forward,477,14,-7.0,27,-1.0,95,+2.7%,21,-9.8,10,-1.1,82,+5.6%,8,-27.6,71,+0.5,92,+5.1%,67,+5.6
James Johnson,33.7,NOP,Forward,537,33,-2.9,32,-0.8,27,-1.0%,35,-4.6,6,-1.5,45,-0.7%,10,-23.9,66,+0.4,41,-0.8%,64,+4.6
Stanley Johnson,24.4,TOR,Forward,973,19,-5.7,4,-2.7,16,-1.6%,5,-18.4,52,+0.0,16,-6.4%,55,+2.1,2,-2.9,26,-2.4%,2,-34.3
Tyler Johnson,28.5,BKN,Combo,632,55,+0.3,89,+1.8,5,-2.8%,94,+17.9,57,+0.1,23,-4.7%,64,+5.5,94,+1.8,6,-6.3%,95,+24.8
Nikola Jokic,25.7,DEN,Big,2487,99,+13.5,38,-0.6,79,+1.1%,27,-7.5,36,-0.2,88,+7.3%,35,-7.1,42,-0.3,83,+3.2%,33,-6.3
Damian Jones,25.3,SAC,Big,326,37,-2.4,60,+0.3,34,-0.7%,73,+6.5,55,+0.1,89,+7.5%,31,-8.0,70,+0.5,18,-3.7%,92,+19.3
Tyus Jones,24.5,MEM,Point,1153,11,-8.0,4,-2.6,10,-2.2%,8,-16.2,18,-0.8,44,-0.8%,18,-17.5,8,-1.8,7,-6.0%,12,-17.3
Derrick Jones Jr.,23.7,POR,Wing,1298,16,-6.5,61,+0.4,54,+0.0%,69,+4.9,43,-0.1,81,+5.5%,33,-7.6,74,+0.6,45,-0.5%,87,+14.8
DeAndre Jordan,32.3,BKN,Big,1231,14,-6.9,29,-0.9,24,-1.2%,30,-6.6,41,-0.2,19,-5.4%,67,+6.4,31,-0.6,42,-0.8%,24,-9.7
Cory Joseph,29.2,SAC,Combo,926,13,-7.2,50,-0.0,5,-2.9%,68,+4.8,68,+0.4,5,-11.4%,83,+16.3,33,-0.5,14,-4.3%,52,-0.4
Cory Joseph,29.2,DET,Combo,490,95,+8.2,58,+0.3,61,+0.3%,67,+4.7,25,-0.6,78,+4.6%,56,+2.6,80,+0.9,66,+1.1%,75,+8.8
Frank Kaminsky,27.6,PHX,Big,677,58,+0.8,80,+1.1,21,-1.4%,65,+4.1,43,-0.1,93,+8.7%,20,-15.2,85,+1.1,25,-2.6%,80,+10.5
Enes Kanter,28.5,POR,Big,1727,89,+5.9,64,+0.5,37,-0.6%,58,+2.1,12,-1.0,20,-5.2%,12,-22.7,88,+1.3,66,+1.1%,84,+13.6
Zach LaVine,25.6,CHI,Wing,2028,90,+6.5,83,+1.3,83,+1.4%,82,+9.2,72,+0.5,68,+2.7%,78,+13.1,82,+1.0,87,+4.0%,82,+12.0
Jeremy Lamb,28.4,IND,Wing,757,77,+3.1,90,+1.8,35,-0.6%,92,+15.8,65,+0.3,15,-6.8%,62,+5.2,89,+1.4,53,-0.1%,94,+21.5
Jake Layman,26.7,MIN,Forward,563,8,-8.6,11,-1.8,82,+1.3%,23,-9.2,58,+0.1,36,-2.2%,68,+6.8,7,-1.8,67,+1.2%,9,-20.7
Caris LeVert,26.2,BKN,Combo,325,70,+2.0,100,+5.1,44,-0.3%,100,+30.9,81,+0.7,75,+4.2%,54,+2.1,99,+3.5,37,-1.2%,98,+31.6
Caris LeVert,26.2,IND,Wing,1148,59,+0.9,8,-2.2,80,+1.1%,7,-16.4,19,-0.7,92,+8.4%,22,-14.2,9,-1.6,74,+1.8%,8,-21.0
Alex Len,27.4,WAS,Big,880,29,-3.5,11,-1.8,55,+0.1%,25,-8.5,10,-1.1,32,-2.9%,13,-21.4,21,-1.0,67,+1.2%,36,-5.4
Kawhi Leonard,29.3,LAC,Forward,1769,97,+10.2,93,+2.1,57,+0.1%,94,+17.4,84,+0.8,11,-7.9%,88,+21.1,89,+1.3,59,+0.5%,89,+16.5
