Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Jeff Foster,29.8,IND,Big,1731,69,+2.5,+7,80,+3.2,57,+0.1%,39,+0.5%,99,+8.1%,7,-5.7,43,+0.7,20,+1.6%,73,+1.0%,95,-3.9%,73,-1.9
Randy Foye,23.1,MIN,Combo,1832,37,-2.4,-6,53,-0.2,26,-1.6%,34,+0.7%,83,+2.5%,78,+2.8,30,+2.2,38,+0.6%,61,+0.5%,58,-0.3%,19,+4.6
Adonal Foyle,31.6,GSW,Big,402,25,-5.1,-13,63,+0.9,62,+0.4%,40,+0.4%,78,+1.9%,23,-2.5,8,+6.0,13,+2.2%,10,-2.0%,29,+1.3%,79,-3.0
Steve Francis,29.7,NYK,Combo,1231,71,+3.2,+8,69,+1.7,67,+0.7%,64,-0.5%,20,-2.1%,67,+1.8,66,-1.5,48,+0.1%,59,+0.4%,87,-2.7%,40,+1.5
Matt Freije,25.1,ATL,Forward,125,36,-2.6,-7,6,-10.2,10,-3.8%,43,+0.4%,2,-5.9%,34,-1.4,96,-7.7,81,-1.8%,86,+1.6%,99,-7.1%,35,+2.1
Channing Frye,23.5,NYK,Big,1885,34,-3.1,-8,21,-4.7,25,-1.7%,68,-0.6%,12,-3.2%,13,-4.1,67,-1.5,48,+0.1%,43,-0.1%,66,-0.9%,81,-3.3
Dan Gadzuric,28.7,MIL,Big,806,50,-0.1,-0,54,-0.0,24,-1.7%,86,-1.6%,78,+2.0%,26,-2.2,49,+0.0,55,-0.3%,61,+0.5%,58,-0.3%,29,+2.9
Jorge Garbajosa,28.9,TOR,Forward,1900,71,+3.1,+8,41,-1.5,68,+0.8%,75,-1.0%,23,-1.9%,10,-4.7,88,-4.6,60,-0.6%,75,+1.0%,75,-1.5%,96,-7.4
Francisco Garcia,24.8,SAC,Wing,1313,57,+0.8,+2,46,-1.0,38,-0.9%,15,+1.7%,77,+1.8%,79,+2.9,68,-1.8,92,-2.9%,47,-0.0%,25,+1.5%,18,+4.7
Kevin Garnett,30.5,MIN,Big,2988,99,+16.8,+33,98,+8.8,98,+3.8%,94,-2.4%,35,-1.1%,81,+3.1,96,-8.0,88,-2.4%,72,+0.8%,79,-1.8%,75,-2.3
Pat Garrity,30.2,ORL,Big,230,28,-4.4,-12,38,-1.7,22,-1.9%,87,-1.7%,17,-2.4%,70,+2.1,24,+2.7,42,+0.4%,82,+1.4%,33,+1.1%,2,+11.2
Pau Gasol,26.3,MEM,Big,2120,48,-0.5,-1,84,+4.0,96,+3.6%,52,+0.0%,58,+0.5%,31,-1.7,14,+4.4,35,+0.7%,3,-3.0%,33,+1.1%,92,-5.6
Rudy Gay,20.2,MEM,Forward,2079,83,+5.2,+11,73,+2.1,58,+0.2%,29,+1.0%,92,+4.1%,56,+0.8,79,-3.1,78,-1.7%,58,+0.4%,65,-0.8%,70,-1.7
Mickael Gelabale,23.4,SEA,Wing,1151,57,+0.8,+2,48,-0.7,26,-1.6%,28,+1.0%,90,+3.6%,89,+4.2,65,-1.5,73,-1.4%,29,-0.7%,68,-1.0%,52,+0.3
Devean George,29.2,DAL,Forward,1214,21,-6.2,-12,12,-6.3,10,-3.8%,39,+0.5%,44,-0.6%,62,+1.3,52,-0.2,66,-1.0%,67,+0.7%,41,+0.6%,15,+5.2
Daniel Gibson,20.7,CLE,Combo,946,50,-0.3,-1,51,-0.4,62,+0.4%,75,-1.0%,38,-0.9%,18,-3.1,52,-0.2,43,+0.4%,18,-1.3%,92,-3.3%,58,-0.4
Manu Ginobili,29.3,SAS,Wing,2041,95,+8.8,+18,88,+4.9,61,+0.3%,66,-0.5%,76,+1.7%,99,+8.6,83,-3.9,61,-0.6%,95,+2.7%,64,-0.7%,35,+2.1
Gordan Giricek,29.4,UTA,Wing,1164,83,+5.1,+13,61,+0.6,49,-0.3%,17,+1.5%,90,+3.6%,80,+3.0,87,-4.5,81,-1.8%,74,+1.0%,82,-2.1%,39,+1.6
Ryan Gomes,24.2,BOS,Forward,2265,10,-9.4,-23,44,-1.2,52,-0.1%,65,-0.5%,28,-1.7%,42,-0.8,3,+8.3,5,+3.9%,5,-2.6%,72,-1.3%,82,-3.4
Drew Gooden,25.1,CLE,Big,2226,15,-7.5,-19,35,-2.1,47,-0.4%,45,+0.3%,53,+0.1%,15,-3.6,11,+5.3,9,+2.5%,6,-2.5%,21,+1.8%,90,-5.1
Ben Gordon,23.6,CHI,Wing,2682,75,+3.8,+9,93,+7.0,80,+1.6%,89,-1.9%,74,+1.5%,60,+1.1,21,+3.2,39,+0.6%,7,-2.4%,69,-1.0%,60,-0.5
Joey Graham,24.4,TOR,Forward,1262,78,+4.3,+11,79,+3.0,76,+1.4%,36,+0.6%,41,-0.7%,84,+3.5,64,-1.4,46,+0.2%,39,-0.3%,90,-3.0%,22,+4.0
Stephen Graham,24.4,POR,Wing,162,6,-12.4,-22,30,-3.2,88,+2.2%,2,+4.3%,2,-6.3%,98,+6.9,2,+9.2,2,+5.0%,42,-0.2%,52,-0.0%,40,+1.4
Danny Granger,23.5,IND,Wing,2754,48,-0.6,-1,72,+2.0,56,+0.1%,55,-0.1%,41,-0.7%,96,+6.0,24,+2.6,11,+2.3%,70,+0.8%,43,+0.5%,32,+2.5
Gerald Green,20.8,BOS,Wing,1703,16,-7.4,-18,20,-4.7,13,-3.0%,27,+1.0%,74,+1.5%,35,-1.3,24,+2.7,14,+2.1%,91,+2.0%,16,+2.2%,17,+4.9
Willie Green,25.3,PHI,Wing,1816,17,-7.0,-18,33,-2.3,32,-1.2%,73,-0.8%,29,-1.5%,18,-3.0,13,+4.7,15,+2.0%,33,-0.5%,43,+0.5%,44,+1.1
Orien Greene,24.7,IND,Combo,211,13,-8.1,-20,4,-12.2,6,-4.8%,27,+1.0%,13,-3.0%,41,-0.8,85,-4.1,98,-5.0%,28,-0.7%,92,-3.3%,2,+11.1
Lynn Greer,27.0,MIL,Combo,358,51,+0.0,+0,50,-0.5,56,+0.1%,47,+0.3%,40,-0.8%,85,+3.6,55,-0.6,64,-0.8%,88,+1.8%,6,+3.3%,52,+0.3
Adrian Griffin,32.3,CHI,Wing,515,57,+0.7,+2,58,+0.3,84,+1.9%,1,+4.7%,99,+8.1%,45,-0.4,54,-0.5,74,-1.4%,82,+1.4%,6,+3.4%,19,+4.6
Richard Hamilton,28.7,DET,Wing,2756,86,+5.8,+14,88,+4.7,82,+1.7%,92,-2.1%,37,-1.0%,46,-0.3,60,-1.1,37,+0.6%,37,-0.3%,91,-3.2%,44,+1.0
Matt Harpring,30.4,UTA,Wing,1943,89,+6.5,+16,93,+6.3,36,-1.0%,46,+0.3%,99,+7.9%,94,+5.2,53,-0.2,68,-1.0%,77,+1.2%,83,-2.2%,1,+12.8
Al Harrington,26.7,IND,Forward,1204,19,-6.7,-18,37,-1.8,79,+1.6%,22,+1.3%,24,-1.9%,2,-7.3,12,+4.9,30,+1.1%,4,-2.8%,36,+0.9%,61,-0.6
Al Harrington,26.7,GSW,Big,1348,43,-1.3,-4,45,-1.0,49,-0.3%,59,-0.3%,73,+1.4%,4,-6.5,46,+0.3,7,+3.2%,40,-0.2%,95,-3.8%,95,-6.5
Junior Harrington,26.1,MEM,Combo,526,63,+1.7,+3,24,-4.1,53,-0.0%,10,+2.2%,67,+1.0%,39,-1.0,92,-5.8,74,-1.4%,92,+2.3%,97,-4.6%,16,+5.0
Othella Harrington,32.8,CHA,Big,195,59,+1.1,+2,7,-8.8,6,-4.6%,4,+3.1%,27,-1.7%,97,+6.6,99,-9.9,99,-5.1%,65,+0.6%,100,-8.2%,12,+5.8
Devin Harris,23.7,DAL,Combo,2048,99,+14.1,+28,88,+4.7,94,+3.2%,70,-0.7%,19,-2.2%,83,+3.2,98,-9.4,95,-3.9%,88,+1.8%,10,+2.6%,90,-4.9
David Harrison,24.2,IND,Big,143,7,-11.8,-26,3,-12.7,53,-0.0%,0,+8.3%,3,-5.7%,41,-0.9,59,-1.0,13,+2.2%,52,+0.1%,97,-4.6%,17,+5.0
Jason Hart,28.5,LAC,Point,744,6,-12.5,-30,11,-6.6,44,-0.5%,29,+1.0%,37,-1.0%,2,-7.8,9,+5.9,2,+4.9%,60,+0.4%,88,-2.8%,61,-0.6
Udonis Haslem,26.4,MIA,Big,2468,77,+4.1,+11,79,+3.2,63,+0.5%,71,-0.8%,69,+1.1%,67,+1.8,58,-0.9,57,-0.4%,12,-1.8%,84,-2.4%,70,-1.7
Trenton Hassell,27.7,MIN,Wing,2218,52,+0.1,+0,66,+1.4,75,+1.2%,71,-0.8%,42,-0.7%,45,-0.4,37,+1.3,67,-1.0%,1,-3.4%,63,-0.7%,84,-3.7
Chuck Hayes,23.4,HOU,Big,1669,98,+11.4,+26,70,+1.8,70,+0.9%,48,+0.2%,84,+2.6%,14,-3.7,99,-9.6,90,-2.8%,94,+2.5%,93,-3.5%,36,+1.9
Jarvis Hayes,25.2,WAS,Forward,1565,13,-8.0,-20,32,-2.6,32,-1.3%,70,-0.7%,16,-2.5%,62,+1.2,11,+5.4,34,+0.8%,17,-1.4%,29,+1.3%,11,+5.9
Brendan Haywood,26.9,WAS,Big,1724,81,+4.9,+13,45,-1.1,43,-0.6%,53,-0.0%,77,+1.8%,9,-5.0,92,-6.0,83,-1.9%,67,+0.7%,57,-0.2%,97,-8.1
Luther Head,23.9,HOU,Combo,2150,11,-8.8,-21,37,-1.8,28,-1.5%,11,+2.0%,56,+0.4%,92,+4.8,6,+7.0,18,+1.8%,14,-1.6%,10,+2.7%,29,+2.9
Alan Henderson,33.9,PHI,Big,411,72,+3.3,+9,81,+3.5,49,-0.3%,93,-2.2%,92,+3.9%,24,-2.4,47,+0.2,30,+1.1%,63,+0.5%,78,-1.8%,42,+1.3
Walter Herrmann,27.4,CHA,Big,851,90,+6.7,+18,79,+3.2,90,+2.6%,89,-1.9%,5,-4.6%,31,-1.6,81,-3.5,67,-1.0%,83,+1.5%,42,+0.6%,59,-0.5
Nene Hilario,24.1,DEN,Big,1710,78,+4.4,+12,59,+0.4,76,+1.4%,49,+0.2%,10,-3.3%,73,+2.3,84,-4.0,72,-1.3%,42,-0.2%,80,-2.0%,81,-3.2
Grant Hill,34.1,ORL,Forward,2004,31,-4.0,-11,28,-3.6,23,-1.8%,37,+0.6%,48,-0.3%,49,-0.1,44,+0.4,33,+0.8%,48,+0.0%,53,-0.0%,80,-3.0
Kirk Hinrich,25.8,CHI,Combo,2831,72,+3.4,+8,82,+3.7,72,+1.0%,90,-2.0%,10,-3.5%,71,+2.1,45,+0.3,44,+0.3%,22,-1.1%,39,+0.7%,89,-4.6
Ryan Hollins,22.1,CHA,Big,142,1,-24.1,-32,4,-11.5,5,-5.0%,57,-0.2%,4,-4.9%,84,+3.4,1,+12.6,0,+8.1%,0,-4.3%,96,-4.2%,31,+2.6
Robert Horry,36.2,SAS,Big,1109,34,-3.3,-6,17,-5.3,22,-1.9%,51,+0.0%,14,-2.9%,15,-3.6,69,-2.0,79,-1.8%,70,+0.8%,21,+1.8%,66,-1.1
Eddie House,28.5,NJN,Wing,906,20,-6.6,-17,62,+0.8,38,-0.9%,96,-2.6%,44,-0.6%,43,-0.7,5,+7.5,19,+1.7%,49,+0.0%,21,+1.8%,3,+9.1
Dwight Howard,20.9,ORL,Big,3019,63,+1.8,+5,71,+1.8,95,+3.3%,25,+1.1%,68,+1.1%,32,-1.5,48,+0.1,59,-0.5%,11,-1.9%,80,-2.0%,64,-0.9
Josh Howard,26.5,DAL,Wing,2446,75,+3.8,+7,88,+4.6,77,+1.4%,89,-1.9%,73,+1.4%,32,-1.6,42,+0.8,17,+1.9%,76,+1.2%,62,-0.6%,54,-0.0
Juwan Howard,33.7,HOU,Big,2091,11,-9.0,-22,59,+0.4,49,-0.3%,61,-0.4%,59,+0.5%,31,-1.6,2,+9.4,2,+4.8%,20,-1.2%,14,+2.4%,79,-2.9
Troy Hudson,30.6,MIN,Point,530,36,-2.6,-7,21,-4.6,33,-1.2%,6,+2.6%,53,+0.1%,49,-0.0,69,-2.0,54,-0.2%,97,+3.2%,3,+4.0%,52,+0.3
Larry Hughes,27.8,CLE,Combo,2575,58,+0.9,+2,63,+1.0,39,-0.9%,92,-2.0%,44,-0.6%,71,+2.1,48,+0.1,11,+2.3%,68,+0.7%,76,-1.6%,83,-3.6
Kris Humphries,21.7,TOR,Big,625,34,-3.3,-9,62,+0.8,23,-1.8%,77,-1.0%,93,+4.1%,53,+0.3,15,+4.1,29,+1.1%,73,+0.9%,2,+5.0%,16,+5.0
Lindsey Hunter,35.9,DET,Point,672,13,-8.0,-21,16,-5.5,21,-2.0%,7,+2.6%,66,+0.9%,59,+1.0,25,+2.6,15,+2.1%,74,+1.0%,69,-1.0%,39,+1.6
Steven Hunter,25.0,PHI,Big,1573,15,-7.7,-19,9,-7.7,30,-1.4%,12,+2.0%,25,-1.8%,25,-2.2,49,+0.0,75,-1.4%,23,-1.1%,3,+4.2%,92,-5.6
Andre Iguodala,22.8,PHI,Wing,3054,55,+0.6,+2,63,+0.9,43,-0.6%,65,-0.5%,31,-1.4%,96,+6.2,45,+0.4,22,+1.5%,68,+0.7%,42,+0.6%,80,-3.0
Zydrunas Ilgauskas,31.4,CLE,Big,2124,71,+3.1,+8,44,-1.1,34,-1.1%,47,+0.3%,91,+3.9%,7,-5.2,86,-4.2,51,-0.0%,29,-0.7%,84,-2.3%,98,-8.4
Ersan Ilyasova,19.5,MIL,Forward,891,13,-8.1,-18,9,-7.8,10,-3.6%,13,+1.8%,58,+0.5%,50,+0.1,45,+0.3,60,-0.6%,40,-0.2%,62,-0.6%,23,+3.7
Allen Iverson,31.4,PHI,Combo,638,93,+7.6,+16,86,+4.1,67,+0.7%,92,-2.1%,15,-2.7%,88,+4.2,81,-3.5,33,+0.8%,98,+3.7%,4,+3.8%,78,-2.7
Allen Iverson,31.4,DEN,Combo,2116,63,+1.7,+5,48,-0.7,17,-2.5%,81,-1.3%,27,-1.7%,97,+6.5,73,-2.4,58,-0.5%,76,+1.1%,39,+0.7%,69,-1.6
Royal Ivey,24.9,ATL,Combo,481,23,-5.5,-12,26,-3.8,55,+0.1%,14,+1.8%,62,+0.7%,51,+0.2,33,+1.7,7,+3.2%,62,+0.5%,77,-1.7%,78,-2.7
Jarrett Jack,23.0,POR,Point,2634,35,-3.1,-8,35,-2.1,44,-0.5%,10,+2.1%,74,+1.5%,46,-0.3,40,+1.0,31,+1.0%,13,-1.7%,72,-1.4%,93,-5.8
Bobby Jackson,33.6,NOH,Wing,1307,79,+4.5,+12,69,+1.6,59,+0.2%,68,-0.6%,42,-0.7%,80,+2.9,78,-3.0,87,-2.3%,73,+0.9%,18,+2.0%,28,+3.0
Luke Jackson,25.0,TOR,Wing,114,3,-16.9,-40,31,-2.9,59,+0.2%,70,-0.7%,0,-8.0%,66,+1.7,0,+14.0,1,+6.6%,1,-3.5%,15,+2.4%,71,-1.8
Marc Jackson,31.8,NOH,Big,1005,20,-6.5,-17,24,-4.1,29,-1.4%,74,-0.9%,2,-6.2%,34,-1.4,28,+2.4,12,+2.2%,34,-0.5%,72,-1.4%,79,-2.9
Stephen Jackson,28.6,IND,Wing,1183,60,+1.2,+3,83,+3.7,69,+0.9%,90,-2.0%,30,-1.4%,77,+2.7,26,+2.6,39,+0.6%,14,-1.6%,59,-0.4%,75,-2.2
Stephen Jackson,28.6,GSW,Wing,1290,98,+11.8,+30,91,+5.7,83,+1.9%,94,-2.3%,57,+0.5%,37,-1.2,92,-6.1,87,-2.3%,78,+1.2%,94,-3.6%,23,+3.8
Jerome James,31.0,NYK,Big,247,16,-7.4,-18,2,-14.4,1,-8.7%,67,-0.6%,7,-4.0%,14,-3.7,94,-6.9,100,-6.3%,21,-1.1%,59,-0.3%,4,+8.9
LeBron James,21.8,CLE,Wing,3176,96,+9.8,+26,98,+8.4,96,+3.6%,97,-3.0%,49,-0.3%,39,-1.0,66,-1.5,68,-1.0%,37,-0.3%,28,+1.4%,72,-1.9
Mike James,31.4,MIN,Point,2059,39,-1.8,-4,58,+0.2,68,+0.8%,72,-0.8%,32,-1.3%,21,-2.7,31,+2.0,30,+1.0%,13,-1.7%,50,+0.1%,88,-4.3
Antawn Jamison,30.4,WAS,Forward,2653,73,+3.5,+9,95,+7.5,96,+3.4%,88,-1.7%,45,-0.5%,53,+0.4,15,+4.0,10,+2.4%,25,-0.9%,57,-0.2%,74,-2.2
Marko Jaric,27.9,MIN,Wing,1524,36,-2.6,-7,27,-3.7,18,-2.3%,18,+1.4%,58,+0.5%,72,+2.2,60,-1.1,46,+0.2%,92,+2.2%,55,-0.2%,27,+3.1
Sarunas Jasikevicius,30.7,IND,Point,634,59,+1.1,+3,45,-1.1,60,+0.3%,9,+2.2%,75,+1.6%,81,+3.1,70,-2.2,82,-1.9%,40,-0.3%,45,+0.4%,32,+2.4
Sarunas Jasikevicius,30.7,GSW,Point,242,0,-25.2,-47,5,-11.1,3,-7.2%,35,+0.7%,45,-0.5%,76,+2.6,0,+14.1,4,+4.3%,5,-2.7%,13,+2.5%,37,+1.7
Al Jefferson,21.8,BOS,Big,2314,66,+2.2,+5,74,+2.1,80,+1.6%,28,+1.0%,67,+1.0%,21,-2.7,49,-0.0,62,-0.6%,6,-2.6%,74,-1.5%,99,-9.3
Richard Jefferson,26.4,NJN,Forward,1950,61,+1.4,+4,76,+2.6,65,+0.6%,67,-0.6%,52,+0.0%,87,+3.9,38,+1.2,18,+1.8%,56,+0.3%,42,+0.6%,65,-1.0
Jared Jeffries,24.9,NYK,Forward,1295,41,-1.5,-4,62,+0.7,66,+0.7%,22,+1.2%,91,+3.8%,41,-0.9,29,+2.3,18,+1.8%,36,-0.4%,74,-1.4%,69,-1.5
Alexander Johnson,23.7,MEM,Big,740,76,+4.0,+10,90,+5.2,99,+4.3%,58,-0.2%,46,-0.4%,48,-0.1,38,+1.3,29,+1.1%,43,-0.1%,70,-1.1%,43,+1.2
Anthony Johnson,32.1,DAL,Point,508,2,-17.5,-40,5,-10.9,13,-3.0%,12,+2.0%,4,-5.3%,20,-2.8,6,+6.6,33,+0.8%,15,-1.5%,26,+1.5%,11,+6.1
Anthony Johnson,32.1,ATL,Combo,732,82,+5.0,+12,84,+3.9,97,+3.7%,67,-0.6%,14,-2.9%,15,-3.6,61,-1.2,21,+1.6%,88,+1.8%,82,-2.1%,54,+0.1
DerMarr Johnson,26.5,DEN,Wing,383,19,-6.8,-19,2,-15.1,4,-5.7%,2,+3.9%,88,+3.2%,4,-6.6,97,-8.3,94,-3.5%,70,+0.8%,85,-2.4%,45,+0.9
Joe Johnson,25.3,ATL,Wing,2353,70,+3.0,+7,77,+2.6,79,+1.6%,69,-0.7%,54,+0.2%,38,-1.1,54,-0.4,66,-0.9%,41,-0.2%,9,+2.8%,71,-1.9
Linton Johnson,26.4,NOH,Big,696,77,+4.2,+11,50,-0.5,51,-0.2%,34,+0.8%,68,+1.1%,44,-0.6,88,-4.6,94,-3.7%,95,+2.6%,26,+1.5%,6,+7.9
Bobby Jones,22.8,PHI,Forward,271,92,+7.1,+19,77,+2.7,52,-0.1%,96,-2.7%,54,+0.2%,50,+0.1,86,-4.4,81,-1.8%,97,+3.0%,37,+0.9%,5,+8.2
Dahntay Jones,25.8,MEM,Wing,1640,65,+2.0,+5,86,+4.2,68,+0.8%,81,-1.3%,55,+0.3%,94,+5.4,29,+2.2,21,+1.6%,66,+0.6%,64,-0.7%,25,+3.4
Damon Jones,30.2,CLE,Combo,1133,49,-0.3,-1,84,+3.8,73,+1.1%,37,+0.6%,70,+1.2%,89,+4.2,15,+4.1,52,-0.0%,33,-0.5%,30,+1.2%,7,+7.5
Eddie Jones,35.0,MEM,Wing,559,9,-9.9,-21,3,-12.5,7,-4.4%,25,+1.1%,16,-2.6%,0,-10.7,74,-2.6,49,+0.0%,91,+2.1%,16,+2.2%,76,-2.4
Eddie Jones,35.0,MIA,Wing,1024,93,+7.5,+20,90,+5.2,91,+2.6%,98,-3.0%,36,-1.1%,57,+0.8,72,-2.3,28,+1.2%,91,+2.0%,92,-3.3%,32,+2.4
Fred Jones,27.6,TOR,Wing,846,4,-15.1,-37,6,-9.8,4,-5.9%,37,+0.6%,43,-0.6%,67,+1.8,12,+5.3,8,+3.0%,36,-0.4%,64,-0.7%,48,+0.7
Fred Jones,27.6,POR,Combo,423,38,-2.3,-5,45,-1.1,56,+0.1%,57,-0.2%,0,-8.4%,96,+6.1,39,+1.1,89,-2.5%,34,-0.5%,1,+6.0%,54,+0.1
James Jones,26.1,PHX,Wing,1332,33,-3.4,-6,13,-6.2,8,-4.0%,77,-1.0%,52,+0.0%,36,-1.3,76,-2.8,86,-2.2%,69,+0.7%,11,+2.5%,43,+1.1
Solomon Jones,22.3,ATL,Big,613,8,-11.2,-21,41,-1.5,21,-2.0%,47,+0.3%,65,+0.9%,84,+3.4,2,+9.7,6,+3.3%,7,-2.4%,53,-0.0%,30,+2.8
Chris Kaman,24.5,LAC,Big,2166,15,-7.7,-20,13,-6.3,67,+0.7%,16,+1.6%,7,-4.1%,1,-9.5,36,+1.4,18,+1.8%,35,-0.5%,35,+0.9%,93,-5.7
Jason Kapono,25.7,MIA,Wing,1697,59,+1.1,+3,75,+2.5,69,+0.9%,60,-0.3%,44,-0.5%,62,+1.3,36,+1.4,41,+0.4%,28,-0.8%,30,+1.3%,77,-2.4
Viktor Khryapa,24.2,CHI,Forward,160,5,-14.4,-37,14,-6.0,50,-0.2%,2,+4.1%,61,+0.7%,67,+1.7,3,+8.4,1,+6.2%,54,+0.2%,74,-1.5%,9,+6.6
Jason Kidd,33.6,NJN,Point,2925,89,+6.5,+17,96,+7.6,81,+1.7%,93,-2.2%,80,+2.2%,95,+5.4,39,+1.2,30,+1.0%,26,-0.9%,93,-3.5%,43,+1.1
Tarence Kinsey,22.6,MEM,Wing,942,40,-1.6,-3,53,-0.2,48,-0.3%,49,+0.2%,62,+0.7%,90,+4.4,36,+1.4,27,+1.2%,54,+0.2%,38,+0.7%,61,-0.6
Andrei Kirilenko,25.7,UTA,Wing,2046,25,-5.0,-12,29,-3.3,69,+0.8%,59,-0.3%,3,-5.7%,25,-2.2,33,+1.7,73,-1.4%,8,-2.3%,5,+3.6%,90,-5.1
Linas Kleiza,21.8,DEN,Forward,1451,43,-1.2,-3,43,-1.3,37,-0.9%,32,+0.8%,81,+2.2%,50,+0.1,50,-0.1,37,+0.6%,30,-0.7%,98,-5.1%,25,+3.4
Brevin Knight,31.0,CHA,Point,1265,56,+0.7,+2,36,-2.0,38,-0.9%,71,-0.8%,20,-2.2%,73,+2.3,76,-2.7,70,-1.1%,95,+2.6%,18,+2.1%,36,+1.8
Kyle Korver,25.6,PHI,Forward,2238,33,-3.3,-9,52,-0.4,44,-0.5%,33,+0.8%,17,-2.4%,96,+6.3,22,+3.0,55,-0.2%,58,+0.4%,32,+1.1%,5,+8.5
Nenad Krstic,23.3,NJN,Big,847,48,-0.6,-2,42,-1.3,17,-2.5%,53,-0.0%,83,+2.4%,86,+3.7,56,-0.7,40,+0.5%,23,-1.0%,95,-4.1%,91,-5.4
Raef LaFrentz,30.4,POR,Big,314,5,-13.6,-24,21,-4.3,22,-1.9%,96,-2.8%,2,-6.3%,17,-3.1,2,+9.3,6,+3.6%,19,-1.2%,22,+1.7%,7,+7.3
David Lee,23.5,NYK,Big,1691,95,+9.6,+24,98,+8.4,79,+1.6%,63,-0.5%,98,+6.2%,74,+2.3,61,-1.2,72,-1.3%,76,+1.2%,15,+2.4%,48,+0.7
Rashard Lewis,27.2,SEA,Forward,2343,91,+7.0,+17,91,+5.5,79,+1.6%,76,-1.0%,40,-0.8%,82,+3.1,65,-1.4,47,+0.2%,65,+0.6%,60,-0.4%,75,-2.3
Shaun Livingston,21.1,LAC,Wing,1592,19,-6.7,-18,50,-0.6,61,+0.3%,13,+1.8%,79,+2.1%,61,+1.1,8,+6.2,22,+1.5%,27,-0.8%,13,+2.4%,38,+1.6
Kyle Lowry,20.6,MEM,Combo,174,100,+24.5,+51,95,+7.2,34,-1.1%,99,-3.6%,85,+2.6%,72,+2.2,100,-17.3,96,-4.1%,100,+8.1%,26,+1.5%,20,+4.5
John Lucas III,23.9,HOU,Point,292,16,-7.4,-20,21,-4.5,9,-3.8%,74,-0.9%,35,-1.2%,30,-1.8,22,+2.9,3,+4.4%,85,+1.5%,75,-1.5%,62,-0.7
Tyronn Lue,29.5,ATL,Point,1477,37,-2.4,-5,82,+3.6,65,+0.6%,65,-0.5%,64,+0.8%,78,+2.8,9,+5.9,22,+1.6%,30,-0.7%,42,+0.6%,15,+5.4
Mark Madsen,30.8,MIN,Big,440,79,+4.4,+12,73,+2.1,63,+0.5%,11,+2.0%,96,+5.5%,59,+0.9,73,-2.4,77,-1.6%,52,+0.1%,94,-3.7%,30,+2.7
Corey Maggette,27.0,LAC,Wing,2229,85,+5.6,+15,87,+4.4,87,+2.1%,24,+1.2%,36,-1.1%,99,+9.7,61,-1.2,40,+0.5%,80,+1.4%,49,+0.1%,43,+1.1
Jamaal Magloire,28.4,POR,Big,1677,25,-5.3,-13,25,-3.9,55,+0.1%,15,+1.6%,60,+0.6%,21,-2.7,37,+1.3,41,+0.5%,38,-0.3%,38,+0.8%,77,-2.5
Stephon Marbury,29.7,NYK,Combo,2741,48,-0.4,-1,81,+3.5,55,+0.1%,99,-3.2%,26,-1.8%,57,+0.8,16,+3.9,27,+1.2%,45,-0.1%,12,+2.5%,51,+0.4
Shawn Marion,28.5,PHX,Forward,3006,96,+9.8,+22,96,+7.7,94,+3.2%,57,-0.2%,86,+2.7%,86,+3.8,70,-2.1,43,+0.4%,71,+0.8%,50,+0.1%,72,-1.9
Donyell Marshall,33.5,CLE,Big,1310,51,+0.1,+0,51,-0.4,74,+1.2%,21,+1.3%,13,-3.1%,74,+2.4,55,-0.5,77,-1.6%,76,+1.1%,28,+1.3%,12,+5.8
Rawle Marshall,24.7,IND,Wing,307,24,-5.3,-14,7,-9.1,14,-3.0%,8,+2.4%,72,+1.3%,77,+2.7,83,-3.8,83,-1.9%,84,+1.5%,61,-0.5%,5,+8.1
Darrick Martin,35.7,TOR,Point,161,22,-5.9,-16,25,-4.0,6,-4.8%,77,-1.1%,91,+3.7%,67,+1.8,31,+1.8,35,+0.7%,78,+1.3%,51,+0.0%,2,+10.6
Kevin Martin,23.7,SAC,Combo,2811,33,-3.4,-9,60,+0.5,75,+1.3%,54,-0.0%,22,-2.0%,63,+1.4,16,+3.9,3,+4.6%,72,+0.8%,48,+0.2%,60,-0.6
Desmond Mason,29.1,NOH,Forward,2567,24,-5.4,-14,47,-0.8,42,-0.7%,14,+1.7%,85,+2.6%,92,+4.8,13,+4.6,10,+2.5%,50,+0.1%,60,-0.4%,49,+0.5
Roger Mason Jr.,26.1,WAS,Wing,429,18,-6.9,-17,15,-5.7,36,-1.0%,54,-0.1%,37,-1.0%,3,-6.7,39,+1.1,45,+0.3%,44,-0.1%,44,+0.4%,3,+9.2
Jason Maxiell,23.7,DET,Big,853,67,+2.2,+6,30,-3.0,47,-0.4%,7,+2.6%,95,+4.7%,38,-1.1,90,-5.3,95,-3.9%,75,+1.0%,9,+2.7%,37,+1.7
