Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Lou Amundson,29.9,MIN,Big,121,3,-4.8%,9,-4.8%,11,-3.0%,85,+3.3%,53,+0.3%,84,+1.5%,80,+3.0%,85,+4.5%
Lou Amundson,29.9,NOH,Big,205,72,+1.0%,28,-2.1%,18,-1.9%,84,+3.1%,62,+1.2%,20,-1.2%,72,+2.2%,57,+0.9%
Chris Andersen,34.3,MIA,Big,604,8,-3.6%,83,+2.8%,40,-0.5%,3,-6.4%,5,-6.9%,99,+3.7%,55,+0.4%,82,+4.1%
Alan Anderson,30.0,TOR,Wing,1406,35,-1.0%,35,-1.5%,26,-1.4%,4,-5.5%,5,-7.0%,97,+3.2%,94,+5.3%,98,+8.5%
James Anderson,23.6,HOU,Wing,229,91,+2.9%,22,-2.6%,87,+2.6%,28,-1.7%,60,+0.9%,83,+1.4%,54,+0.4%,65,+1.7%
Ryan Anderson,24.5,NOH,Big,2478,59,+0.3%,14,-3.7%,1,-7.0%,13,-3.4%,0,-10.4%,94,+2.4%,100,+11.7%,100,+14.1%
Carmelo Anthony,28.4,NYK,Forward,2475,69,+0.9%,88,+3.7%,59,+0.3%,27,-1.8%,34,-1.5%,45,-0.1%,23,-2.1%,27,-2.2%
Joel Anthony,30.2,MIA,Big,507,25,-1.6%,1,-7.9%,91,+3.3%,15,-3.2%,51,+0.1%,98,+3.3%,90,+4.5%,97,+7.8%
Trevor Ariza,27.3,WAS,Wing,1450,28,-1.5%,87,+3.5%,7,-3.8%,20,-2.6%,6,-6.4%,85,+1.5%,64,+1.4%,74,+2.9%
Darrell Arthur,24.6,MEM,Big,931,34,-1.1%,7,-5.4%,30,-1.2%,97,+6.9%,95,+5.7%,34,-0.5%,52,+0.2%,46,-0.3%
Omer Asik,26.3,HOU,Big,2453,85,+2.2%,98,+6.5%,25,-1.4%,62,+1.0%,44,-0.5%,16,-1.4%,6,-4.6%,6,-6.1%
D.J. Augustin,25.0,IND,Point,1150,5,-4.1%,68,+1.2%,0,-8.1%,81,+2.8%,9,-5.3%,79,+1.2%,79,+2.9%,82,+4.1%
Gustavo Ayon,27.6,ORL,Big,567,88,+2.6%,79,+2.5%,15,-2.2%,46,-0.4%,21,-2.6%,34,-0.5%,57,+0.6%,50,+0.1%
Gustavo Ayon,27.6,MIL,Big,137,99,+5.2%,63,+0.8%,94,+3.6%,12,-3.5%,51,+0.2%,38,-0.3%,42,-0.6%,41,-0.9%
Jeff Ayres,25.5,IND,Big,268,93,+3.3%,28,-2.2%,0,-7.4%,95,+5.1%,23,-2.4%,29,-0.8%,95,+5.3%,85,+4.5%
Luke Babbitt,23.4,POR,Forward,672,45,-0.4%,34,-1.7%,6,-4.0%,1,-7.0%,0,-11.0%,98,+3.4%,100,+9.3%,100,+12.7%
Leandro Barbosa,29.9,BOS,Combo,476,34,-1.1%,100,+9.5%,48,-0.1%,1,-8.0%,2,-8.1%,64,+0.4%,26,-1.8%,37,-1.4%
J.J. Barea,28.4,MIN,Combo,1642,52,-0.1%,17,-3.2%,22,-1.6%,26,-1.8%,16,-3.4%,63,+0.4%,97,+6.3%,94,+6.7%
Andrea Bargnani,27.0,TOR,Big,995,40,-0.7%,21,-2.7%,60,+0.3%,75,+2.2%,74,+2.6%,40,-0.3%,55,+0.4%,51,+0.1%
Harrison Barnes,20.4,GSW,Wing,2019,40,-0.7%,76,+1.9%,82,+2.1%,25,-2.0%,50,+0.0%,16,-1.4%,42,-0.6%,30,-1.9%
Matt Barnes,32.6,LAC,Wing,1927,16,-2.4%,76,+2.0%,63,+0.5%,18,-2.8%,25,-2.3%,68,+0.6%,46,-0.4%,52,+0.3%
Earl Barron,31.2,WAS,Big,114,4,-4.7%,6,-5.5%,23,-1.6%,94,+4.8%,79,+3.2%,41,-0.3%,76,+2.6%,71,+2.3%
Will Barton,21.8,POR,Wing,808,4,-4.7%,55,+0.1%,95,+3.8%,50,+0.0%,85,+3.8%,36,-0.4%,13,-3.5%,15,-3.9%
Brandon Bass,27.5,BOS,Big,2218,37,-0.9%,10,-4.5%,32,-1.1%,98,+7.8%,98,+6.7%,13,-1.5%,41,-0.7%,28,-2.2%
Shane Battier,34.1,MIA,Forward,1771,57,+0.2%,43,-1.0%,49,-0.0%,6,-5.0%,11,-5.0%,99,+3.9%,71,+2.1%,92,+6.0%
Nicolas Batum,23.9,POR,Wing,2798,92,+3.1%,50,-0.4%,17,-2.1%,58,+0.6%,35,-1.4%,55,+0.2%,66,+1.6%,66,+1.8%
Jerryd Bayless,24.2,MEM,Combo,1685,73,+1.0%,9,-4.7%,2,-6.0%,90,+4.2%,30,-1.8%,96,+2.7%,85,+3.7%,93,+6.5%
Aron Baynes,25.9,SAS,Big,107,2,-5.5%,4,-6.3%,92,+3.4%,77,+2.4%,95,+5.7%,0,-4.5%,92,+5.0%,54,+0.6%
Kent Bazemore,23.3,GSW,Combo,169,5,-4.1%,87,+3.7%,32,-1.0%,93,+4.7%,84,+3.7%,18,-1.3%,1,-6.0%,2,-7.3%
Bradley Beal,19.3,WAS,Wing,1720,65,+0.6%,56,+0.2%,24,-1.5%,60,+0.7%,41,-0.8%,74,+0.9%,48,-0.2%,55,+0.7%
Michael Beasley,23.8,PHX,Forward,1510,44,-0.4%,68,+1.1%,75,+1.4%,31,-1.5%,49,-0.1%,29,-0.8%,48,-0.2%,41,-1.0%
Rodrigue Beaubois,24.7,DAL,Combo,481,34,-1.1%,62,+0.7%,14,-2.4%,19,-2.7%,10,-5.2%,80,+1.2%,81,+3.2%,85,+4.4%
Marco Belinelli,26.6,CHI,Wing,1843,51,-0.1%,64,+0.8%,27,-1.3%,21,-2.6%,13,-3.9%,62,+0.4%,77,+2.7%,75,+3.1%
Patrick Beverley,24.3,HOU,Point,642,4,-4.6%,1,-7.3%,85,+2.4%,19,-2.7%,46,-0.3%,92,+2.1%,95,+5.5%,96,+7.6%
Andris Biedrins,26.6,GSW,Big,492,9,-3.2%,25,-2.4%,78,+1.7%,86,+3.5%,92,+5.1%,28,-0.8%,25,-1.9%,23,-2.7%
Chauncey Billups,36.1,LAC,Wing,417,89,+2.8%,16,-3.4%,45,-0.3%,12,-3.5%,14,-3.7%,53,+0.1%,98,+7.0%,95,+7.1%
Bismack Biyombo,20.2,CHA,Big,2144,80,+1.6%,68,+1.1%,28,-1.3%,63,+1.0%,46,-0.3%,34,-0.5%,47,-0.3%,43,-0.8%
DeJuan Blair,23.5,SAS,Big,745,13,-2.8%,22,-2.7%,83,+2.1%,74,+2.0%,88,+4.2%,9,-1.8%,54,+0.3%,36,-1.5%
Steve Blake,32.7,LAL,Combo,1167,39,-0.8%,58,+0.4%,35,-0.8%,37,-1.0%,30,-1.8%,67,+0.5%,61,+0.9%,63,+1.5%
Andray Blatche,26.2,BKN,Big,1464,26,-1.6%,85,+3.1%,13,-2.5%,52,+0.2%,24,-2.4%,69,+0.6%,32,-1.4%,43,-0.8%
Eric Bledsoe,22.9,LAC,Combo,1420,14,-2.7%,92,+4.8%,70,+0.9%,36,-1.2%,47,-0.3%,27,-0.9%,11,-3.7%,10,-4.6%
Keith Bogans,32.5,BKN,Wing,1394,48,-0.2%,14,-3.8%,72,+1.2%,48,-0.3%,60,+0.9%,99,+3.7%,38,-0.8%,74,+2.9%
Andrew Bogut,27.9,GSW,Big,784,67,+0.8%,74,+1.8%,85,+2.2%,9,-3.9%,31,-1.7%,36,-0.4%,54,+0.3%,48,-0.1%
Matt Bonner,32.6,SAS,Big,811,54,+0.0%,26,-2.3%,37,-0.6%,11,-3.7%,13,-4.3%,52,+0.1%,98,+6.5%,93,+6.6%
Trevor Booker,24.9,WAS,Big,868,10,-3.2%,53,-0.1%,61,+0.4%,36,-1.1%,43,-0.7%,34,-0.5%,62,+1.3%,55,+0.8%
Carlos Boozer,30.9,CHI,Big,2539,53,-0.1%,55,+0.2%,84,+2.2%,79,+2.6%,91,+4.8%,21,-1.2%,11,-3.8%,9,-4.9%
Chris Bosh,28.6,MIA,Big,2445,80,+1.6%,86,+3.3%,65,+0.6%,93,+4.7%,93,+5.3%,0,-4.6%,9,-4.0%,0,-8.5%
Avery Bradley,21.9,BOS,Combo,1425,76,+1.2%,32,-1.8%,19,-1.8%,89,+3.9%,68,+2.0%,91,+1.9%,24,-2.1%,47,-0.2%
Elton Brand,33.6,DAL,Big,1518,41,-0.6%,15,-3.7%,84,+2.2%,61,+0.8%,78,+3.0%,46,-0.1%,59,+0.7%,54,+0.6%
Corey Brewer,26.7,DEN,Wing,1938,25,-1.7%,83,+2.9%,55,+0.2%,26,-1.9%,32,-1.7%,83,+1.4%,20,-2.6%,38,-1.2%
Ronnie Brewer,27.6,NYK,Wing,681,30,-1.3%,43,-1.0%,18,-2.0%,92,+4.4%,73,+2.5%,97,+3.0%,6,-4.5%,36,-1.5%
Ronnie Brewer,27.6,OKC,Forward,102,2,-5.5%,62,+0.7%,14,-2.4%,25,-2.0%,12,-4.4%,4,-2.5%,97,+6.2%,79,+3.7%
Aaron Brooks,27.8,SAC,Point,936,18,-2.2%,62,+0.7%,17,-2.0%,58,+0.6%,35,-1.4%,87,+1.6%,37,-0.9%,55,+0.7%
MarShon Brooks,23.8,BKN,Wing,799,22,-1.8%,97,+6.4%,53,+0.1%,34,-1.3%,37,-1.2%,11,-1.6%,12,-3.5%,8,-5.2%
Kwame Brown,30.6,PHI,Big,267,30,-1.3%,40,-1.2%,75,+1.4%,21,-2.5%,38,-1.1%,66,+0.5%,68,+1.8%,70,+2.3%
Shannon Brown,26.9,PHX,Wing,1381,56,+0.1%,53,-0.2%,28,-1.3%,56,+0.5%,41,-0.9%,23,-1.1%,71,+2.1%,58,+1.0%
Kobe Bryant,34.2,LAL,Wing,3008,90,+2.8%,51,-0.3%,49,-0.0%,88,+3.7%,84,+3.7%,81,+1.3%,5,-4.7%,19,-3.4%
Chase Budinger,24.4,MIN,Wing,468,62,+0.4%,9,-4.7%,18,-2.0%,81,+2.7%,58,+0.7%,85,+1.5%,75,+2.5%,81,+4.0%
Alec Burks,21.3,UTA,Combo,1032,65,+0.7%,93,+5.1%,64,+0.6%,48,-0.3%,54,+0.3%,24,-1.0%,6,-4.4%,7,-5.4%
Caron Butler,32.6,LAC,Wing,1867,85,+2.1%,31,-1.8%,31,-1.1%,81,+2.8%,66,+1.7%,31,-0.7%,60,+0.8%,51,+0.2%
Jimmy Butler,23.1,CHI,Wing,2042,63,+0.5%,34,-1.6%,25,-1.5%,34,-1.3%,21,-2.7%,77,+1.1%,82,+3.3%,84,+4.4%
Will Bynum,29.8,DET,Point,1134,73,+1.0%,83,+2.9%,62,+0.5%,3,-6.3%,8,-5.8%,86,+1.5%,64,+1.4%,75,+2.9%
Jose Calderon,31.1,TOR,Point,1262,24,-1.7%,35,-1.5%,50,+0.0%,90,+4.1%,88,+4.1%,68,+0.6%,15,-3.2%,25,-2.6%
Jose Calderon,31.1,DET,Point,877,29,-1.5%,1,-7.9%,71,+1.1%,96,+5.6%,98,+6.7%,50,+0.1%,62,+1.1%,60,+1.2%
Marcus Camby,38.6,NYK,Big,242,3,-4.9%,3,-6.5%,97,+4.7%,58,+0.7%,93,+5.3%,61,+0.4%,60,+0.8%,59,+1.1%
DeMarre Carroll,26.3,UTA,Wing,1055,69,+0.9%,77,+2.1%,74,+1.4%,43,-0.6%,59,+0.8%,20,-1.2%,29,-1.7%,21,-2.9%
Vince Carter,35.8,DAL,Wing,2085,77,+1.3%,72,+1.5%,43,-0.4%,5,-5.2%,8,-5.6%,44,-0.1%,88,+4.2%,82,+4.1%
Omri Casspi,24.4,CLE,Wing,446,14,-2.7%,39,-1.3%,4,-4.6%,80,+2.7%,30,-1.8%,34,-0.5%,84,+3.6%,76,+3.1%
Mario Chalmers,26.5,MIA,Point,2057,88,+2.7%,32,-1.8%,75,+1.4%,74,+2.0%,82,+3.5%,12,-1.6%,50,-0.1%,33,-1.7%
Tyson Chandler,30.1,NYK,Big,2158,38,-0.8%,76,+2.0%,51,+0.0%,47,-0.4%,45,-0.3%,49,+0.0%,28,-1.7%,33,-1.7%
Wilson Chandler,25.5,DEN,Forward,1056,80,+1.5%,64,+0.8%,29,-1.2%,45,-0.5%,32,-1.7%,90,+1.9%,35,-1.0%,56,+0.8%
Earl Clark,24.8,LAL,Big,1331,68,+0.8%,43,-1.0%,20,-1.8%,92,+4.3%,74,+2.5%,24,-1.0%,43,-0.5%,35,-1.5%
Victor Claver,24.2,POR,Forward,769,46,-0.4%,46,-0.7%,66,+0.6%,62,+1.0%,65,+1.6%,28,-0.9%,50,-0.1%,41,-0.9%
Norris Cole,24.1,MIA,Point,1476,25,-1.7%,59,+0.5%,41,-0.4%,35,-1.2%,33,-1.6%,93,+2.2%,36,-1.0%,59,+1.1%
Jason Collins,33.9,BOS,Big,325,40,-0.7%,27,-2.2%,85,+2.3%,54,+0.3%,74,+2.6%,12,-1.6%,63,+1.3%,46,-0.4%
Darren Collison,25.2,DAL,Point,2351,50,-0.2%,74,+1.7%,77,+1.6%,59,+0.7%,70,+2.2%,17,-1.3%,19,-2.6%,15,-3.9%
Nick Collison,32.0,OKC,Big,1547,64,+0.6%,38,-1.4%,54,+0.1%,20,-2.6%,22,-2.5%,52,+0.1%,86,+3.8%,80,+3.9%
Mike Conley,25.1,MEM,Point,2749,66,+0.7%,96,+5.7%,91,+3.3%,5,-5.2%,29,-1.9%,12,-1.6%,23,-2.2%,16,-3.8%
Daequan Cook,25.5,HOU,Wing,109,96,+4.2%,87,+3.5%,10,-3.1%,52,+0.1%,19,-3.0%,22,-1.1%,58,+0.7%,45,-0.4%
Daequan Cook,25.5,CHI,Wing,225,6,-3.8%,2,-7.0%,13,-2.6%,47,-0.3%,19,-2.9%,91,+2.0%,99,+7.9%,99,+9.9%
Chris Copeland,28.6,NYK,Big,762,87,+2.4%,48,-0.5%,43,-0.4%,62,+0.9%,55,+0.5%,75,+1.0%,36,-1.0%,49,-0.0%
DeMarcus Cousins,22.2,SAC,Big,2271,59,+0.3%,97,+5.9%,32,-1.1%,49,-0.2%,37,-1.2%,58,+0.3%,4,-4.9%,10,-4.7%
Jamal Crawford,32.6,LAC,Wing,2126,27,-1.6%,67,+1.0%,57,+0.3%,24,-2.2%,29,-1.9%,73,+0.8%,51,+0.1%,56,+0.9%
Jordan Crawford,24.0,WAS,Combo,1104,6,-3.8%,4,-5.9%,96,+4.4%,44,-0.5%,86,+3.8%,7,-2.1%,88,+4.2%,68,+2.1%
Jordan Crawford,24.0,BOS,Combo,551,72,+1.0%,100,+7.9%,69,+0.9%,0,-11.5%,0,-10.6%,75,+1.0%,68,+1.8%,73,+2.7%
Jae Crowder,22.3,DAL,Forward,1268,44,-0.4%,71,+1.4%,5,-4.3%,39,-0.9%,10,-5.2%,58,+0.3%,84,+3.6%,80,+3.8%
Dante Cunningham,25.5,MIN,Big,1939,63,+0.5%,5,-5.7%,35,-0.8%,92,+4.3%,82,+3.5%,54,+0.2%,70,+2.0%,69,+2.2%
Stephen Curry,24.6,GSW,Combo,2975,95,+3.9%,58,+0.3%,25,-1.4%,3,-6.0%,4,-7.5%,76,+1.0%,97,+6.1%,95,+7.1%
Samuel Dalembert,32.5,MIL,Big,743,25,-1.7%,61,+0.5%,89,+2.8%,55,+0.4%,80,+3.2%,43,-0.2%,12,-3.6%,16,-3.8%
Marquis Daniels,31.8,MIL,Wing,1012,7,-3.7%,68,+1.2%,88,+2.7%,48,-0.3%,72,+2.4%,29,-0.8%,18,-2.8%,18,-3.6%
Anthony Davis,19.6,NOH,Big,1822,42,-0.5%,92,+4.5%,98,+5.4%,13,-3.4%,68,+1.9%,32,-0.6%,2,-5.8%,4,-6.4%
Ed Davis,23.4,TOR,Big,1070,35,-1.0%,64,+0.8%,88,+2.6%,61,+0.8%,82,+3.4%,21,-1.1%,16,-3.1%,12,-4.3%
Ed Davis,23.4,MEM,Big,526,82,+1.7%,77,+2.2%,14,-2.5%,39,-0.9%,17,-3.4%,91,+2.0%,39,-0.8%,60,+1.2%
Glen Davis,26.8,ORL,Big,1060,64,+0.5%,46,-0.7%,39,-0.5%,76,+2.3%,67,+1.8%,8,-1.8%,58,+0.7%,40,-1.1%
Austin Daye,24.4,DET,Wing,302,100,+8.3%,71,+1.4%,30,-1.2%,1,-8.0%,1,-9.2%,74,+0.9%,98,+6.9%,97,+7.8%
Austin Daye,24.4,MEM,Forward,299,44,-0.4%,6,-5.5%,44,-0.3%,16,-3.1%,16,-3.4%,99,+3.9%,93,+5.1%,99,+8.9%
Nando De Colo,25.4,SAS,Combo,782,31,-1.3%,48,-0.5%,11,-2.8%,22,-2.3%,10,-5.2%,79,+1.2%,90,+4.5%,90,+5.6%
DeMar DeRozan,23.2,TOR,Wing,2995,26,-1.6%,80,+2.6%,69,+0.9%,93,+4.6%,94,+5.4%,10,-1.7%,1,-6.3%,1,-8.0%
Carlos Delfino,30.2,HOU,Wing,1646,63,+0.5%,5,-5.8%,28,-1.3%,49,-0.2%,34,-1.5%,90,+1.9%,95,+5.4%,96,+7.3%
Luol Deng,27.5,CHI,Forward,2890,41,-0.6%,78,+2.3%,71,+0.9%,28,-1.7%,42,-0.7%,33,-0.5%,35,-1.0%,34,-1.6%
Boris Diaw,30.5,SAS,Big,1685,74,+1.1%,52,-0.2%,6,-4.0%,40,-0.8%,11,-4.9%,81,+1.3%,86,+3.8%,88,+5.0%
DeSagana Diop,30.8,CHA,Big,191,78,+1.4%,43,-1.0%,26,-1.4%,89,+4.0%,73,+2.5%,16,-1.4%,49,-0.1%,35,-1.5%
Toney Douglas,26.6,HOU,Combo,837,71,+0.9%,12,-4.1%,49,-0.0%,47,-0.3%,45,-0.3%,95,+2.6%,68,+1.8%,85,+4.4%
Toney Douglas,26.6,SAC,Combo,326,86,+2.3%,11,-4.4%,65,+0.6%,45,-0.4%,51,+0.1%,37,-0.4%,90,+4.6%,83,+4.2%
Goran Dragic,26.5,PHX,Point,2564,93,+3.2%,69,+1.2%,80,+1.8%,18,-2.8%,39,-1.0%,79,+1.2%,31,-1.4%,47,-0.3%
Andre Drummond,19.2,DET,Big,1185,79,+1.4%,67,+1.1%,46,-0.2%,13,-3.4%,15,-3.6%,76,+1.0%,65,+1.6%,72,+2.6%
Jared Dudley,27.3,PHX,Wing,2150,55,+0.1%,74,+1.7%,40,-0.5%,38,-1.0%,34,-1.5%,65,+0.5%,40,-0.7%,47,-0.2%
Chris Duhon,30.2,LAL,Point,778,54,+0.0%,20,-2.8%,78,+1.7%,12,-3.6%,29,-1.9%,73,+0.9%,87,+3.9%,87,+4.7%
Tim Duncan,36.5,SAS,Big,2069,57,+0.2%,42,-1.1%,98,+4.9%,92,+4.3%,99,+9.3%,42,-0.2%,0,-8.0%,1,-8.2%
Mike Dunleavy,32.1,MIL,Wing,1888,90,+2.8%,26,-2.4%,47,-0.2%,32,-1.4%,33,-1.6%,73,+0.9%,80,+3.1%,81,+3.9%
Kevin Durant,24.1,OKC,Forward,3112,89,+2.8%,90,+4.0%,55,+0.1%,32,-1.4%,37,-1.2%,80,+1.2%,8,-4.0%,22,-2.8%
Devin Ebanks,23.0,LAL,Forward,170,1,-5.7%,75,+1.9%,43,-0.4%,13,-3.3%,14,-3.8%,75,+0.9%,60,+0.9%,66,+1.9%
Wayne Ellington,24.9,MEM,Wing,656,38,-0.8%,1,-7.4%,32,-1.1%,88,+3.7%,76,+2.7%,84,+1.5%,82,+3.2%,86,+4.7%
Wayne Ellington,24.9,CLE,Wing,949,41,-0.6%,55,+0.2%,12,-2.7%,50,-0.1%,20,-2.8%,36,-0.4%,80,+3.1%,72,+2.7%
Monta Ellis,27.0,MIL,Combo,3057,85,+2.1%,82,+2.8%,7,-3.7%,67,+1.3%,24,-2.4%,66,+0.5%,37,-0.9%,45,-0.4%
Kim English,24.1,DET,Wing,285,75,+1.1%,60,+0.5%,32,-1.0%,17,-2.9%,13,-3.9%,94,+2.4%,61,+0.9%,78,+3.4%
Jeremy Evans,25.0,UTA,Big,134,98,+5.1%,77,+2.2%,60,+0.4%,65,+1.1%,64,+1.5%,6,-2.1%,30,-1.5%,17,-3.7%
Reggie Evans,32.5,BKN,Big,1951,61,+0.4%,37,-1.4%,60,+0.3%,67,+1.4%,66,+1.7%,45,-0.1%,49,-0.2%,46,-0.3%
Tyreke Evans,23.1,SAC,Wing,2007,45,-0.4%,93,+5.2%,58,+0.3%,45,-0.5%,48,-0.2%,41,-0.3%,5,-4.7%,9,-5.0%
Festus Ezeli,23.0,GSW,Big,1065,39,-0.8%,13,-4.0%,40,-0.5%,91,+4.2%,84,+3.7%,57,+0.3%,51,+0.0%,52,+0.3%
Kenneth Faried,23.0,DEN,Big,2239,55,+0.1%,31,-1.9%,68,+0.8%,58,+0.6%,63,+1.4%,22,-1.1%,67,+1.6%,53,+0.5%
Derrick Favors,21.3,UTA,Big,1711,15,-2.6%,89,+3.8%,81,+1.9%,33,-1.3%,56,+0.6%,15,-1.5%,17,-2.9%,11,-4.4%
Raymond Felton,28.4,NYK,Combo,2302,84,+1.9%,88,+3.8%,37,-0.6%,34,-1.3%,29,-1.9%,54,+0.2%,24,-2.1%,30,-2.0%
Landry Fields,24.3,TOR,Forward,983,87,+2.5%,85,+3.1%,53,+0.1%,27,-1.8%,32,-1.7%,26,-0.9%,44,-0.5%,37,-1.4%
Derek Fisher,38.2,DAL,Combo,228,100,+6.3%,11,-4.2%,59,+0.3%,94,+4.7%,92,+5.1%,47,-0.0%,38,-0.8%,42,-0.8%
Derek Fisher,38.2,OKC,Wing,310,78,+1.3%,25,-2.4%,31,-1.1%,32,-1.4%,22,-2.5%,96,+2.8%,71,+2.1%,87,+4.9%
Evan Fournier,20.0,DEN,Combo,309,84,+2.1%,44,-0.9%,67,+0.7%,40,-0.8%,48,-0.1%,78,+1.1%,50,-0.1%,58,+1.0%
Randy Foye,29.1,UTA,Combo,2229,86,+2.3%,2,-6.7%,34,-0.8%,54,+0.3%,43,-0.6%,91,+2.0%,94,+5.2%,95,+7.2%
Jimmer Fredette,23.7,SAC,Combo,835,76,+1.3%,34,-1.7%,62,+0.5%,21,-2.6%,26,-2.1%,38,-0.3%,88,+4.1%,79,+3.8%
Joel Freeland,25.7,POR,Big,392,0,-7.3%,59,+0.5%,48,-0.1%,41,-0.7%,41,-0.9%,86,+1.5%,35,-1.1%,53,+0.4%
Danilo Gallinari,24.2,DEN,Forward,2303,53,-0.0%,42,-1.1%,26,-1.4%,65,+1.1%,47,-0.3%,13,-1.5%,78,+2.9%,61,+1.3%
Francisco Garcia,30.8,SAC,Wing,696,56,+0.1%,29,-2.0%,5,-4.1%,56,+0.5%,14,-3.7%,97,+2.9%,78,+2.8%,91,+5.7%
Francisco Garcia,30.8,HOU,Wing,282,67,+0.7%,27,-2.2%,34,-0.8%,40,-0.9%,31,-1.7%,91,+1.9%,70,+2.0%,81,+3.9%
Kevin Garnett,36.5,BOS,Big,2012,30,-1.3%,16,-3.4%,80,+1.9%,87,+3.6%,94,+5.4%,29,-0.8%,33,-1.3%,29,-2.1%
Diante Garrett,24.0,PHX,Combo,104,3,-4.7%,25,-2.4%,54,+0.1%,55,+0.4%,56,+0.5%,78,+1.1%,60,+0.8%,67,+1.9%
Marc Gasol,27.8,MEM,Big,2781,79,+1.5%,80,+2.6%,93,+3.6%,10,-3.8%,47,-0.2%,43,-0.2%,23,-2.1%,26,-2.3%
Pau Gasol,32.3,LAL,Big,1651,71,+0.9%,58,+0.4%,80,+1.9%,70,+1.7%,83,+3.5%,53,+0.1%,9,-4.0%,15,-3.9%
Rudy Gay,26.2,MEM,Wing,1535,53,-0.0%,83,+2.9%,100,+6.1%,15,-3.1%,77,+2.9%,1,-3.4%,21,-2.4%,6,-5.8%
Rudy Gay,26.2,TOR,Forward,1144,73,+1.0%,86,+3.5%,52,+0.1%,82,+2.9%,78,+2.9%,15,-1.5%,4,-4.9%,4,-6.4%
Alonzo Gee,25.4,CLE,Wing,2536,39,-0.7%,94,+5.3%,78,+1.7%,43,-0.7%,62,+1.0%,14,-1.5%,5,-4.8%,5,-6.3%
Mickael Gelabale,29.4,MIN,Wing,587,53,-0.0%,5,-5.7%,30,-1.2%,94,+5.0%,86,+3.9%,92,+2.1%,47,-0.3%,67,+1.9%
Paul George,22.5,IND,Wing,2964,96,+4.1%,73,+1.6%,95,+3.7%,10,-3.9%,48,-0.1%,50,+0.0%,30,-1.5%,36,-1.5%
Daniel Gibson,26.7,CLE,Combo,853,19,-2.1%,38,-1.3%,1,-7.3%,65,+1.1%,8,-6.2%,90,+1.9%,96,+5.6%,96,+7.5%
Taj Gibson,27.4,CHI,Big,1423,73,+1.1%,51,-0.3%,38,-0.6%,39,-1.0%,33,-1.6%,33,-0.5%,73,+2.3%,66,+1.8%
Manu Ginobili,35.3,SAS,Wing,1375,51,-0.1%,87,+3.6%,6,-4.1%,4,-5.5%,1,-9.5%,96,+2.7%,82,+3.2%,91,+5.9%
