Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Mike Bibby,30.5,ATL,Point,387,97,+10.3%,84,+11.2%,17,-7.7%,84,+10.1%,59,+1.7%,55,+0.5%,98,+25.3%,98,+17.2%
Chauncey Billups,32.1,DEN,Combo,616,72,+3.4%,59,+2.5%,23,-6.8%,17,-6.1%,9,-6.5%,94,+35.7%,78,+6.9%,93,+12.9%
Steve Blake,28.7,POR,Point,229,87,+5.7%,78,+9.0%,97,+28.8%,5,-12.1%,51,+1.1%,97,+45.0%,54,+2.4%,79,+6.5%
Carlos Boozer,26.9,UTA,Big,185,43,-0.2%,66,+4.2%,22,-7.0%,32,-3.9%,12,-5.9%,0,-53.3%,99,+28.0%,59,+1.9%
Bruce Bowen,37.4,SAS,Wing,122,91,+7.6%,86,+12.0%,14,-9.3%,88,+10.5%,56,+1.5%,83,+14.3%,63,+3.5%,87,+9.0%
Ronnie Brewer,23.6,UTA,Wing,157,95,+9.3%,91,+13.4%,84,+11.7%,54,+2.4%,71,+4.0%,5,-26.7%,95,+18.1%,85,+8.1%
Aaron Brooks,23.8,HOU,Combo,438,78,+4.1%,81,+9.5%,41,-2.9%,94,+13.6%,84,+6.6%,7,-25.6%,43,0.0%,18,-6.4%
Shannon Brown,22.9,LAL,Point,260,50,+0.3%,54,+1.0%,59,+2.3%,3,-14.2%,9,-6.5%,50,-0.7%,86,+10.2%,83,+7.3%
Kobe Bryant,30.2,LAL,Wing,939,61,+1.6%,24,-6.8%,36,-3.8%,81,+8.4%,53,+1.3%,46,-3.0%,92,+14.3%,88,+9.3%
Rasual Butler,29.4,NOH,Wing,155,93,+8.5%,85,+11.6%,56,+1.5%,44,+0.2%,47,+0.6%,58,+2.9%,89,+10.9%,90,+9.8%
Andrew Bynum,21.0,LAL,Big,399,37,-1.0%,47,-0.7%,40,-3.2%,52,+2.1%,45,+0.2%,28,-9.2%,44,+0.2%,37,-2.4%
Anthony Carter,33.4,DEN,Point,212,21,-3.2%,66,+4.2%,74,+6.1%,29,-4.5%,35,-1.0%,9,-22.2%,10,-11.5%,5,-13.5%
Mario Chalmers,22.5,MIA,Point,230,74,+3.5%,83,+11.1%,76,+6.5%,76,+7.2%,86,+7.1%,66,+6.7%,38,-1.7%,47,-0.4%
Daequan Cook,21.5,MIA,Wing,142,12,-4.5%,19,-7.8%,2,-21.7%,25,-5.2%,3,-9.2%,9,-22.7%,67,+4.7%,52,+0.2%
Samuel Dalembert,28.5,PHI,Big,133,29,-1.9%,23,-6.8%,27,-5.8%,80,+8.3%,66,+3.5%,17,-15.0%,78,+6.9%,55,+1.0%
Erick Dampier,33.3,DAL,Big,254,96,+10.0%,52,+0.3%,92,+20.9%,87,+10.4%,97,+14.7%,51,-0.7%,94,+15.4%,91,+10.4%
Glen Davis,22.8,BOS,Big,509,89,+6.9%,51,+0.1%,95,+26.1%,9,-8.7%,72,+4.5%,35,-5.5%,97,+22.6%,96,+15.0%
Tim Duncan,32.5,SAS,Big,163,86,+5.2%,50,-0.5%,87,+14.1%,100,+28.1%,100,+21.1%,16,-17.1%,24,-6.9%,16,-8.7%
Maurice Evans,30.0,ATL,Wing,244,44,-0.0%,61,+3.1%,35,-4.0%,90,+11.3%,75,+4.7%,47,-2.8%,9,-12.3%,15,-10.3%
Jordan Farmar,21.9,LAL,Point,246,30,-1.7%,30,-4.9%,78,+7.2%,30,-4.4%,52,+1.1%,71,+8.3%,29,-6.0%,35,-3.2%
Rudy Fernandez,23.6,POR,Wing,158,18,-3.4%,1,-17.0%,3,-18.0%,66,+5.1%,22,-3.4%,72,+8.7%,69,+5.3%,77,+6.1%
Michael Finley,35.7,SAS,Forward,143,6,-6.9%,5,-15.4%,50,-0.2%,72,+5.9%,59,+1.7%,8,-25.0%,23,-7.5%,10,-11.4%
Derek Fisher,34.2,LAL,Point,635,45,-0.0%,57,+1.8%,28,-5.1%,89,+11.1%,66,+3.4%,43,-3.2%,31,-5.3%,28,-4.5%
Pau Gasol,28.3,LAL,Big,926,71,+3.2%,70,+5.6%,57,+1.8%,49,+1.6%,53,+1.2%,45,-3.1%,70,+5.5%,71,+4.0%
Daniel Gibson,22.7,CLE,Combo,152,11,-4.7%,11,-12.0%,41,-2.9%,41,-1.4%,26,-1.9%,61,+4.3%,34,-4.2%,45,-0.8%
Ben Gordon,25.6,CHI,Wing,303,66,+2.6%,79,+9.0%,34,-4.1%,57,+2.8%,47,+0.9%,11,-21.2%,72,+5.7%,20,-6.0%
Marcin Gortat,24.7,ORL,Big,263,82,+4.3%,74,+6.8%,65,+3.4%,35,-3.1%,44,+0.1%,72,+8.3%,66,+4.4%,78,+6.2%
Willie Green,27.3,PHI,Wing,147,34,-1.3%,62,+3.1%,46,-2.4%,55,+2.7%,55,+1.5%,75,+9.5%,11,-10.8%,25,-4.9%
Richard Hamilton,30.7,DET,Wing,153,2,-12.0%,2,-16.9%,8,-11.6%,16,-6.2%,16,-4.9%,23,-10.8%,9,-12.3%,7,-12.8%
Udonis Haslem,28.4,MIA,Big,203,97,+11.4%,80,+9.2%,96,+26.5%,98,+18.4%,99,+20.4%,91,+27.8%,39,-1.7%,67,+3.2%
Chuck Hayes,25.4,HOU,Big,168,31,-1.6%,26,-5.4%,83,+9.9%,19,-6.0%,46,+0.4%,21,-12.2%,60,+3.4%,48,-0.2%
Nene Hilario,26.1,DEN,Big,521,65,+2.3%,82,+10.1%,47,-1.7%,46,+0.3%,38,-0.8%,10,-22.0%,55,+2.7%,40,-1.9%
Kirk Hinrich,27.8,CHI,Combo,207,36,-1.2%,44,-1.2%,38,-3.5%,47,+0.4%,33,-1.1%,69,+8.2%,16,-9.7%,28,-4.6%
Al Horford,22.4,ATL,Big,251,85,+5.2%,93,+14.6%,47,-0.9%,82,+9.2%,77,+4.8%,33,-6.6%,58,+3.0%,44,-1.3%
Eddie House,30.5,BOS,Combo,224,57,+0.9%,22,-7.0%,16,-8.4%,61,+4.3%,43,+0.0%,79,+10.7%,84,+8.6%,86,+9.0%
Dwight Howard,22.9,ORL,Big,900,13,-4.4%,25,-6.1%,16,-8.8%,56,+2.7%,25,-3.1%,44,-3.2%,35,-3.9%,32,-3.9%
Josh Howard,28.5,DAL,Wing,294,41,-0.8%,28,-5.2%,58,+1.9%,64,+4.9%,68,+3.7%,77,+9.9%,25,-6.8%,41,-1.6%
Andre Iguodala,24.8,PHI,Wing,268,9,-6.2%,34,-3.9%,0,-22.2%,16,-6.2%,1,-16.8%,95,+37.0%,74,+6.0%,95,+13.6%
Zydrunas Ilgauskas,33.4,CLE,Big,406,84,+5.0%,76,+7.0%,31,-4.6%,45,+0.2%,32,-1.2%,38,-5.0%,87,+10.3%,75,+5.2%
LeBron James,23.8,CLE,Forward,578,16,-3.7%,53,+0.9%,3,-18.0%,7,-9.6%,3,-12.4%,57,+2.6%,47,+0.8%,58,+1.6%
Anthony Johnson,34.1,ORL,Point,277,58,+1.1%,91,+13.2%,60,+2.4%,23,-5.3%,34,-1.1%,53,-0.2%,19,-8.9%,27,-4.6%
Joe Johnson,27.3,ATL,Wing,428,7,-6.5%,45,-1.0%,34,-4.4%,58,+2.9%,54,+1.5%,65,+6.0%,1,-28.3%,1,-20.8%
Dahntay Jones,27.8,DEN,Wing,262,47,+0.2%,34,-3.9%,66,+3.6%,86,+10.3%,89,+7.9%,16,-15.9%,79,+7.0%,66,+2.8%
James Jones,28.1,MIA,Wing,234,67,+2.9%,88,+12.7%,43,-2.7%,77,+7.3%,69,+3.9%,93,+30.0%,20,-8.6%,36,-2.7%
Jason Kidd,35.6,DAL,Point,386,63,+1.9%,63,+3.4%,54,+1.3%,97,+16.4%,93,+10.6%,34,-5.6%,32,-5.2%,16,-8.5%
Andrei Kirilenko,27.7,UTA,Forward,135,25,-2.3%,41,-1.9%,24,-6.5%,85,+10.2%,82,+6.0%,89,+20.5%,3,-17.9%,3,-15.7%
Linas Kleiza,23.8,DEN,Forward,181,10,-5.6%,17,-8.4%,25,-6.5%,36,-2.8%,17,-4.2%,78,+10.5%,22,-8.1%,26,-4.7%
Kyle Korver,27.6,UTA,Wing,136,55,+0.7%,75,+6.8%,9,-11.0%,1,-17.1%,2,-15.8%,100,+61.5%,88,+10.5%,99,+20.8%
Carl Landry,25.1,HOU,Big,220,66,+2.7%,60,+2.9%,71,+5.2%,22,-5.5%,34,-1.0%,91,+26.1%,51,+1.6%,80,+6.7%
Courtney Lee,23.1,ORL,Wing,548,54,+0.7%,33,-4.3%,66,+3.6%,42,-0.1%,60,+1.8%,52,-0.3%,61,+3.5%,66,+3.0%
Rashard Lewis,29.2,ORL,Big,983,76,+3.8%,32,-4.6%,44,-2.7%,96,+14.2%,83,+6.4%,28,-9.3%,72,+5.7%,63,+2.4%
Kyle Lowry,22.6,HOU,Point,228,19,-3.3%,12,-12.0%,64,+3.3%,4,-12.3%,15,-5.7%,88,+18.5%,59,+3.3%,81,+6.8%
Stephon Marbury,31.7,BOS,Combo,156,16,-3.6%,72,+6.0%,7,-11.9%,34,-3.7%,8,-6.6%,56,+0.6%,28,-6.4%,30,-4.5%
Kenyon Martin,30.8,DEN,Big,536,42,-0.3%,15,-10.2%,82,+9.0%,67,+5.4%,84,+6.6%,82,+13.8%,77,+6.9%,84,+8.0%
Roger Mason Jr.,28.1,SAS,Wing,108,60,+1.4%,16,-9.1%,48,-0.7%,34,-3.7%,28,-1.7%,74,+9.1%,100,+29.5%,97,+15.7%
Antonio McDyess,34.2,DET,Big,135,4,-8.0%,7,-13.5%,32,-4.6%,51,+2.1%,48,+1.0%,80,+10.8%,0,-36.8%,4,-14.3%
Andre Miller,32.6,PHI,Point,257,62,+1.7%,100,+34.3%,39,-3.3%,92,+13.1%,90,+8.0%,27,-9.5%,7,-14.0%,8,-12.4%
Brad Miller,32.6,CHI,Big,185,70,+3.2%,71,+5.8%,20,-7.1%,18,-6.1%,7,-6.7%,98,+47.6%,53,+2.1%,92,+12.6%
Paul Millsap,23.7,UTA,Big,155,20,-3.2%,27,-5.3%,81,+8.8%,53,+2.4%,74,+4.7%,5,-26.7%,15,-9.9%,6,-13.3%
Ronald Murray,29.3,ATL,Combo,323,56,+0.8%,16,-9.0%,63,+3.2%,8,-9.2%,21,-3.8%,78,+10.4%,91,+12.8%,94,+13.0%
Joakim Noah,23.7,CHI,Big,271,17,-3.6%,31,-4.9%,13,-9.3%,50,+1.7%,29,-1.7%,18,-14.6%,73,+6.0%,43,-1.4%
Dirk Nowitzki,30.4,DAL,Big,393,84,+5.2%,87,+12.0%,22,-7.0%,70,+5.6%,42,-0.0%,91,+27.8%,26,-6.8%,72,+4.1%
Jermaine O'Neal,30.1,MIA,Big,161,90,+7.2%,37,-2.7%,84,+12.9%,93,+13.2%,95,+12.2%,68,+7.1%,76,+6.5%,78,+6.4%
Lamar Odom,29.0,LAL,Big,733,73,+3.4%,56,+1.7%,67,+4.3%,53,+2.2%,64,+3.1%,76,+9.6%,49,+1.2%,68,+3.5%
Travis Outlaw,24.1,POR,Forward,166,48,+0.2%,36,-3.5%,6,-12.8%,48,+1.1%,22,-3.5%,96,+42.9%,41,-1.2%,91,+11.1%
Zaza Pachulia,24.7,ATL,Big,249,34,-1.4%,13,-11.3%,53,+0.9%,37,-2.8%,30,-1.3%,70,+8.2%,53,+2.3%,76,+5.4%
Tony Parker,26.5,SAS,Point,181,98,+12.9%,97,+19.4%,85,+13.0%,99,+20.1%,97,+17.2%,32,-6.7%,14,-10.0%,34,-3.7%
Chris Paul,23.5,NOH,Point,201,99,+15.3%,99,+24.9%,98,+30.0%,78,+7.5%,98,+19.0%,97,+44.0%,22,-8.0%,65,+2.7%
Kendrick Perkins,24.0,BOS,Big,511,15,-4.1%,68,+5.4%,18,-7.5%,39,-2.3%,24,-3.2%,39,-4.8%,5,-16.7%,9,-11.8%
Paul Pierce,31.1,BOS,Wing,555,33,-1.5%,41,-1.9%,61,+2.6%,31,-4.1%,28,-1.8%,20,-12.5%,57,+2.8%,41,-1.5%
Mickael Pietrus,26.7,ORL,Wing,609,40,-0.8%,42,-1.4%,49,-0.2%,40,-2.0%,36,-1.0%,41,-3.9%,56,+2.7%,54,+0.6%
James Posey,31.8,NOH,Wing,113,3,-10.7%,18,-7.9%,21,-7.0%,38,-2.8%,16,-4.6%,3,-28.7%,3,-20.7%,0,-22.5%
Tayshaun Prince,28.7,DET,Forward,128,8,-6.5%,3,-15.8%,73,+5.9%,24,-5.2%,14,-5.9%,66,+6.1%,42,-0.9%,69,+3.6%
Joel Przybilla,29.1,POR,Big,161,59,+1.4%,64,+3.6%,86,+13.5%,43,-0.0%,78,+4.9%,2,-41.7%,82,+7.8%,22,-5.5%
JJ Redick,24.4,ORL,Combo,320,47,+0.0%,58,+2.2%,45,-2.4%,15,-6.3%,19,-4.0%,59,+3.2%,52,+2.0%,60,+2.0%
Rajon Rondo,22.7,BOS,Point,576,68,+3.0%,59,+2.4%,37,-3.5%,72,+5.9%,63,+2.9%,30,-6.9%,59,+3.2%,50,+0.2%
Derrick Rose,20.1,CHI,Point,313,79,+4.1%,77,+8.2%,91,+19.5%,28,-4.5%,62,+2.8%,22,-12.2%,80,+7.0%,64,+2.6%
Brandon Roy,24.3,POR,Wing,237,94,+9.3%,94,+16.3%,94,+24.0%,26,-5.1%,88,+7.7%,90,+22.1%,41,-1.7%,73,+4.4%
John Salmons,28.9,CHI,Wing,312,28,-1.9%,8,-13.3%,97,+26.9%,71,+5.7%,94,+11.5%,3,-36.5%,91,+14.2%,24,-4.9%
Brian Scalabrine,30.6,BOS,Forward,240,75,+3.6%,38,-2.7%,33,-4.5%,91,+11.4%,81,+5.9%,85,+16.2%,46,+0.8%,74,+4.8%
Luis Scola,28.5,HOU,Big,416,72,+3.3%,43,-1.3%,69,+4.8%,65,+5.0%,76,+4.8%,34,-5.9%,75,+6.0%,70,+3.6%
JR Smith,23.1,DEN,Wing,409,52,+0.4%,48,-0.7%,52,+0.5%,33,-3.8%,27,-1.8%,86,+16.4%,21,-8.4%,33,-3.9%
Joe Smith,33.3,CLE,Big,205,27,-2.0%,39,-2.2%,80,+8.5%,60,+3.8%,78,+5.0%,67,+6.9%,17,-9.5%,34,-3.9%
Josh Smith,22.9,ATL,Big,409,28,-2.0%,95,+17.6%,10,-10.6%,20,-6.0%,6,-7.3%,19,-13.6%,16,-9.8%,12,-10.9%
Peja Stojakovic,31.4,NOH,Forward,162,0,-14.5%,3,-16.2%,1,-22.2%,97,+16.5%,49,+1.0%,42,-3.3%,2,-28.0%,2,-17.7%
Rodney Stuckey,22.5,DET,Combo,127,51,+0.4%,3,-15.8%,51,0.0%,83,+9.6%,91,+8.6%,49,-0.8%,64,+3.5%,39,-1.9%
Wally Szczerbiak,31.7,CLE,Wing,134,38,-1.0%,29,-5.0%,28,-5.2%,59,+3.8%,50,+1.1%,23,-10.8%,84,+8.4%,59,+2.0%
Jason Terry,31.1,DAL,Wing,322,5,-7.9%,14,-10.9%,62,+2.8%,6,-11.8%,11,-6.0%,26,-10.2%,34,-4.4%,22,-5.6%
Tyrus Thomas,22.2,CHI,Big,187,41,-0.4%,40,-2.0%,70,+5.0%,59,+3.7%,72,+4.4%,53,0.0%,40,-1.7%,38,-2.2%
Hedo Turkoglu,29.6,ORL,Wing,931,49,+0.2%,78,+8.6%,59,+2.2%,28,-4.6%,37,-0.9%,62,+5.4%,12,-10.8%,23,-5.0%
Anderson Varejao,26.1,CLE,Big,419,59,+1.2%,73,+6.7%,72,+5.7%,14,-7.2%,23,-3.4%,22,-11.0%,66,+4.5%,47,-0.4%
Sasha Vujacic,24.7,LAL,Combo,235,39,-0.9%,55,+1.2%,72,+5.7%,3,-13.0%,20,-3.8%,40,-4.7%,45,+0.3%,46,-0.8%
Dwyane Wade,26.8,MIA,Wing,284,69,+3.0%,9,-13.0%,100,+37.9%,47,+0.5%,67,+3.5%,64,+5.6%,65,+4.0%,72,+4.3%
Von Wafer,23.3,HOU,Wing,164,3,-8.3%,9,-13.0%,77,+7.1%,2,-14.9%,13,-5.9%,84,+15.7%,13,-10.3%,31,-4.1%
Ben Wallace,34.1,CLE,Big,176,23,-2.6%,10,-12.4%,53,+0.6%,68,+5.5%,70,+4.0%,84,+15.2%,30,-5.9%,53,+0.3%
Rasheed Wallace,34.1,DET,Big,121,32,-1.6%,22,-7.2%,78,+7.3%,27,-4.9%,18,-4.1%,81,+13.5%,48,+0.9%,84,+7.4%
Luke Walton,28.6,LAL,Wing,316,24,-2.3%,49,-0.6%,68,+4.6%,22,-5.5%,40,-0.6%,40,-4.7%,27,-6.6%,21,-5.8%
David West,28.2,NOH,Big,178,100,+21.1%,96,+17.7%,93,+21.8%,69,+5.6%,96,+13.4%,99,+52.4%,97,+20.5%,100,+30.4%
Delonte West,25.3,CLE,Combo,589,91,+7.3%,89,+13.0%,90,+18.3%,9,-8.9%,41,-0.4%,36,-5.0%,93,+15.4%,82,+7.0%
Deron Williams,24.4,UTA,Point,210,14,-4.4%,0,-26.3%,11,-9.8%,75,+6.6%,57,+1.5%,53,0.0%,90,+11.4%,57,+1.6%
Lou Williams,22.0,PHI,Combo,148,53,+0.5%,35,-3.6%,79,+8.0%,21,-5.9%,31,-1.2%,13,-18.2%,85,+9.2%,62,+2.0%
Mo Williams,25.9,CLE,Point,540,78,+4.1%,92,+13.9%,55,+1.4%,74,+6.0%,73,+4.6%,36,-5.0%,33,-4.7%,29,-4.5%
Metta World Peace,29.0,HOU,Forward,487,81,+4.2%,90,+13.0%,12,-9.5%,95,+13.9%,65,+3.1%,12,-18.6%,37,-2.8%,19,-6.4%
Antoine Wright,24.7,DAL,Wing,151,53,+0.5%,98,+21.1%,9,-10.9%,12,-8.1%,4,-9.1%,15,-17.9%,71,+5.7%,42,-1.5%
Yao Ming,28.1,HOU,Big,322,46,-0.0%,46,-0.8%,15,-8.8%,63,+4.9%,39,-0.7%,60,+3.3%,50,+1.6%,61,+2.0%
Thaddeus Young,20.4,PHI,Forward,229,22,-2.6%,47,-0.7%,88,+14.7%,62,+4.6%,91,+8.7%,31,-6.7%,7,-14.0%,13,-10.5%
