Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Bismack Biyombo,28.2,CHA,Big,1342,65,58.9%,38,65%,33,40%,5,0%,31,38%,0,0%,0,0%,0,0%
Nemanja Bjelica,32.5,SAC,Big,435,23,51.7%,51,67%,26,38%,69,40%,33,38%,0,44%,15,27%,25,29%
Nemanja Bjelica,32.5,MIA,Big,152,34,53.4%,63,69%,5,17%,0,0%,4,17%,0,33%,58,36%,55,36%
Eric Bledsoe,30.9,NOP,Point,2108,45,50.3%,77,64%,45,39%,50,43%,55,41%,45,36%,33,34%,33,34%
Bogdan Bogdanovic,28.2,ATL,Wing,1300,90,60.1%,53,62%,72,43%,93,54%,88,48%,95,54%,87,41%,94,44%
Bojan Bogdanovic,31.5,UTA,Forward,2207,54,53.6%,26,57%,68,43%,30,28%,59,41%,65,42%,53,37%,68,39%
Jordan Bone,23.0,ORL,Point,155,68,52.5%,0,0%,100,100%,95,55%,100,64%,0,0%,88,42%,7,31%
Isaac Bonga,21.0,WAS,Forward,361,24,50.0%,37,60%,76,46%,0,0%,79,46%,35,34%,0,25%,29,32%
Devin Booker,24.0,PHX,Wing,2269,59,53.4%,56,63%,97,54%,80,47%,96,51%,86,51%,28,32%,35,34%
Chris Boucher,27.8,TOR,Big,1441,69,59.8%,43,66%,54,44%,67,39%,61,43%,27,31%,81,40%,75,39%
Avery Bradley,29.9,MIA,Combo,203,93,58.5%,99,82%,9,25%,39,38%,15,31%,51,42%,88,42%,86,42%
Avery Bradley,29.9,HOU,Wing,383,3,39.6%,62,64%,8,20%,13,7%,3,11%,25,32%,6,24%,9,27%
Tony Bradley,22.8,OKC,Big,371,92,66.1%,85,75%,94,59%,29,25%,88,52%,0,0%,0,0%,0,0%
Tony Bradley,22.8,PHI,Big,244,97,69.5%,77,73%,100,69%,5,0%,100,64%,0,0%,0,0%,0,0%
Ignas Brazdeikis,21.8,ORL,Big,199,22,51.6%,8,55%,50,43%,25,20%,26,37%,0,33%,94,44%,87,41%
Mikal Bridges,24.2,PHX,Wing,2347,97,64.6%,93,76%,92,50%,75,45%,93,49%,64,45%,76,39%,91,43%
Miles Bridges,22.6,CHA,Big,1888,69,59.8%,74,72%,20,35%,29,23%,17,32%,69,42%,70,39%,82,40%
Oshae Brissett,22.4,IND,Big,486,63,58.4%,57,68%,3,8%,5,0%,2,7%,76,43%,86,41%,92,42%
Malcolm Brogdon,27.9,IND,Combo,1929,56,52.8%,23,53%,53,42%,70,47%,69,45%,81,48%,60,38%,60,39%
Armoni Brooks,22.4,HOU,Combo,466,89,58.1%,25,54%,20,29%,99,100%,32,38%,75,46%,65,39%,73,40%
Dillon Brooks,24.8,MEM,Wing,1991,21,48.1%,36,59%,52,37%,76,46%,65,40%,96,54%,19,30%,36,34%
Bruce Brown,24.2,BKN,Forward,1371,77,57.2%,64,66%,80,47%,27,25%,82,47%,19,30%,0,31%,21,30%
Charles Brown,23.7,OKC,Combo,118,0,25.8%,14,50%,1,0%,80,50%,8,27%,0,20%,0,0%,0,7%
Jaylen Brown,24.0,BOS,Wing,1995,71,56.1%,76,68%,66,41%,84,49%,76,44%,52,41%,85,40%,78,40%
Moses Brown,21.1,OKC,Big,860,29,52.6%,15,59%,13,26%,0,0%,9,26%,0,0%,0,0%,0,0%
Sterling Brown,25.7,HOU,Forward,1162,83,58.3%,27,58%,60,41%,22,18%,33,34%,54,38%,99,45%,88,42%
Troy Brown,21.3,CHI,Wing,231,95,61.5%,97,83%,61,40%,88,50%,83,45%,0,33%,0,38%,38,35%
Troy Brown,21.3,WAS,Wing,233,45,51.6%,87,71%,98,55%,21,22%,62,40%,0,40%,41,35%,49,36%
Jalen Brunson,24.2,DAL,Combo,1669,97,59.0%,92,72%,92,51%,76,48%,94,50%,95,51%,45,36%,75,40%
Thomas Bryant,23.3,WAS,Big,270,98,69.8%,99,90%,89,56%,25,20%,58,43%,0,100%,77,40%,94,43%
Reggie Bullock,29.6,NYK,Wing,1960,86,58.8%,27,56%,93,51%,86,49%,94,50%,62,45%,75,39%,82,41%
Trey Burke,28.0,DAL,Point,854,59,51.7%,14,50%,75,47%,82,48%,84,48%,28,34%,68,38%,60,37%
Alec Burks,29.3,NYK,Wing,1262,50,52.7%,9,49%,50,37%,61,41%,58,39%,72,47%,86,40%,88,42%
Jimmy Butler,31.1,MIA,Wing,1732,46,51.7%,75,67%,55,39%,77,46%,68,41%,10,27%,7,25%,7,26%
Kentavious Caldwell-Pope,27.7,LAL,Wing,1894,66,54.9%,29,57%,42,34%,30,32%,28,33%,55,43%,81,40%,80,41%
Facundo Campazzo,29.6,DEN,Point,1369,48,50.8%,39,55%,43,39%,9,20%,18,33%,90,45%,25,32%,48,36%
Vlatko Cancar,23.6,DEN,Forward,188,39,52.1%,76,68%,86,50%,0,0%,91,50%,0,60%,0,13%,6,24%
Clint Capela,26.5,ATL,Big,1907,68,59.6%,44,66%,19,34%,25,20%,18,33%,0,0%,0,0%,0,0%
Jevon Carter,25.1,PHX,Combo,611,79,56.0%,14,50%,98,60%,92,56%,98,57%,44,41%,46,36%,46,38%
Wendell Carter,21.5,ORL,Big,569,27,52.3%,76,73%,30,39%,41,29%,23,35%,0,20%,9,25%,7,24%
Wendell Carter,21.5,CHI,Big,791,29,52.8%,22,61%,73,48%,58,35%,64,44%,0,60%,24,29%,59,36%
Michael Carter-Williams,29.1,ORL,Combo,797,5,41.4%,41,57%,18,28%,24,32%,10,29%,0,43%,3,19%,6,25%
Alex Caruso,26.7,LAL,Combo,1190,57,52.8%,59,61%,23,33%,13,26%,14,30%,37,39%,84,42%,80,41%
Willie Cauley-Stein,27.2,DAL,Big,884,88,63.8%,54,68%,99,67%,81,50%,98,59%,0,0%,0,0%,0,0%
Chris Chiozza,24.9,BKN,Combo,165,7,42.0%,8,48%,24,33%,33,36%,24,35%,0,0%,9,29%,7,29%
Gary Clark,26.0,ORL,Forward,582,7,43.8%,96,78%,6,11%,9,0%,1,8%,67,43%,5,22%,23,30%
Brandon Clarke,24.1,MEM,Big,1397,38,54.2%,68,71%,46,42%,63,37%,50,41%,13,26%,17,28%,11,27%
Jordan Clarkson,28.4,UTA,Combo,1797,53,52.3%,56,61%,90,50%,14,27%,90,49%,9,28%,51,36%,36,35%
Nicolas Claxton,21.5,BKN,Big,580,86,63.7%,73,72%,28,38%,5,0%,22,34%,0,0%,0,50%,0,33%
Amir Coffey,23.4,LAC,Wing,282,76,56.9%,39,60%,8,20%,97,67%,18,31%,83,50%,59,37%,92,43%
John Collins,23.1,ATL,Big,1843,76,61.1%,74,72%,74,48%,88,52%,83,49%,51,39%,84,41%,84,40%
Mike Conley,33.1,UTA,Point,1495,84,55.9%,34,55%,73,46%,64,44%,73,45%,79,43%,83,42%,90,42%
Pat Connaughton,27.8,MIL,Wing,1568,79,57.5%,74,67%,32,33%,14,11%,8,24%,49,40%,61,37%,63,38%
Tyler Cook,23.1,DET,Big,393,96,68.2%,92,77%,14,30%,0,0%,13,30%,0,100%,0,0%,0,100%
DeMarcus Cousins,30.2,LAC,Big,203,73,60.2%,19,60%,71,47%,93,60%,84,50%,0,0%,0,53%,99,50%
DeMarcus Cousins,30.2,HOU,Big,486,3,45.4%,2,43%,50,43%,5,0%,28,38%,0,44%,34,31%,38,32%
Robert Covington,29.9,POR,Big,2231,35,53.7%,10,57%,8,18%,73,41%,9,25%,16,27%,80,40%,73,38%
Torrey Craig,29.9,MIL,Forward,156,48,53.1%,56,64%,1,0%,83,50%,6,17%,0,14%,0,63%,0,40%
Torrey Craig,29.9,PHX,Big,587,59,58.1%,71,71%,61,45%,29,25%,39,40%,36,32%,69,38%,58,36%
Jae Crowder,30.3,PHX,Forward,1640,69,55.6%,52,63%,49,37%,44,34%,39,35%,61,42%,71,38%,67,39%
Jarrett Culver,21.7,MIN,Wing,461,13,46.1%,37,59%,13,24%,5,0%,5,22%,0,36%,5,23%,10,27%
Seth Curry,30.2,PHI,Wing,1637,82,58.4%,13,51%,80,46%,83,49%,90,48%,100,60%,92,42%,97,45%
Stephen Curry,32.6,GSW,Point,2151,100,61.2%,75,64%,91,53%,75,46%,91,50%,41,36%,95,44%,95,43%
Anthony Davis,27.6,LAL,Big,1161,21,51.6%,86,75%,74,48%,59,36%,55,43%,98,63%,3,20%,12,27%
Ed Davis,31.4,MIN,Big,277,2,43.2%,3,44%,34,40%,0,0%,39,40%,0,0%,0,0%,0,0%
Terence Davis,23.5,TOR,Wing,471,43,51.3%,15,54%,28,32%,33,33%,23,32%,60,44%,33,33%,50,36%
Terence Davis,23.5,SAC,Wing,574,68,55.0%,50,62%,24,30%,69,44%,35,34%,63,45%,43,35%,61,37%
DeMar DeRozan,31.2,SAS,Forward,2055,27,50.5%,43,61%,79,47%,82,49%,90,48%,7,26%,13,26%,11,26%
Gabriel Deck,25.7,OKC,Forward,174,12,47.3%,11,52%,97,56%,90,56%,99,56%,0,0%,0,20%,0,10%
Dewayne Dedmon,31.2,MIA,Big,207,99,72.2%,98,82%,94,58%,49,33%,91,53%,0,0%,0,33%,0,25%
Matthew Dellavedova,30.1,CLE,Combo,221,1,28.6%,1,31%,24,33%,0,0%,17,33%,0,20%,1,15%,1,16%
Donte DiVincenzo,23.8,MIL,Wing,1804,52,53.0%,17,54%,45,35%,32,32%,33,34%,53,41%,66,38%,65,38%
Mamadi Diakite,23.8,MIL,Big,107,1,40.9%,29,63%,11,25%,23,17%,6,20%,0,0%,0,17%,0,14%
Hamidou Diallo,22.3,DET,Wing,454,36,50.3%,44,61%,51,37%,41,36%,45,37%,0,13%,89,41%,44,35%
Hamidou Diallo,22.3,OKC,Wing,744,31,50.0%,58,63%,46,36%,33,33%,36,35%,0,33%,13,27%,15,30%
Gorgui Dieng,30.8,MEM,Big,310,85,63.6%,77,73%,66,47%,37,27%,34,38%,0,56%,99,50%,100,52%
Gorgui Dieng,30.8,SAS,Big,152,66,59.1%,97,80%,54,44%,81,50%,69,45%,0,50%,38,31%,42,33%
Luka Doncic,21.7,DAL,Wing,2261,71,55.4%,82,69%,91,50%,87,49%,95,50%,74,47%,44,35%,47,36%
Luguentz Dort,21.5,OKC,Wing,1542,20,47.9%,13,51%,26,31%,44,36%,25,32%,70,46%,30,33%,40,35%
Damyean Dotson,26.5,CLE,Combo,851,28,49.1%,86,68%,39,38%,78,49%,74,45%,14,31%,10,29%,11,29%
Sekou Doumbouya,19.9,DET,Big,837,1,42.4%,16,59%,3,14%,5,0%,3,13%,15,26%,5,20%,6,22%
PJ Dozier,24.0,DEN,Wing,1055,25,48.6%,57,63%,40,34%,29,29%,24,32%,16,29%,39,34%,23,32%
Goran Dragic,34.5,MIA,Point,1314,64,51.9%,45,56%,61,42%,32,37%,52,40%,100,55%,40,35%,69,38%
Andre Drummond,27.2,LAL,Big,519,32,53.1%,24,62%,32,39%,5,0%,29,38%,0,0%,0,0%,0,0%
Andre Drummond,27.2,CLE,Big,721,7,47.4%,4,52%,42,41%,23,17%,39,40%,0,0%,0,0%,0,0%
Kevin Durant,32.1,BKN,Forward,1150,96,60.9%,97,79%,93,51%,88,52%,93,51%,0,60%,96,44%,96,45%
Anthony Edwards,19.2,MIN,Wing,2244,24,48.6%,35,59%,32,33%,24,25%,17,30%,14,29%,38,34%,26,33%
Carsen Edwards,22.6,BOS,Combo,201,26,48.5%,79,67%,9,25%,80,50%,52,42%,0,15%,44,36%,10,29%
Wayne Ellington,32.9,DET,Wing,1003,94,61.4%,66,66%,76,44%,57,40%,70,41%,24,32%,96,45%,89,42%
Joel Embiid,26.6,PHI,Big,1584,43,54.5%,61,69%,65,46%,79,48%,77,47%,0,50%,65,37%,71,38%
James Ennis,30.3,ORL,Forward,983,78,57.3%,30,59%,37,35%,73,47%,51,38%,94,52%,91,42%,93,45%
Drew Eubanks,23.7,SAS,Big,667,57,57.7%,28,62%,47,42%,96,67%,71,46%,0,100%,0,0%,0,100%
Dante Exum,25.3,CLE,Wing,112,12,45.8%,97,86%,32,33%,0,0%,29,33%,0,33%,0,13%,0,18%
Derrick Favors,29.3,UTA,Big,1031,86,63.8%,69,71%,95,59%,57,35%,90,53%,0,0%,0,0%,0,0%
Bruno Fernando,22.2,ATL,Big,137,8,48.0%,18,60%,0,0%,5,0%,0,0%,0,0%,0,0%,0,0%
Dorian Finney-Smith,27.5,DAL,Forward,1918,93,60.1%,91,75%,24,29%,17,10%,13,25%,52,37%,88,41%,74,40%
Malachi Flynn,22.5,TOR,Combo,895,15,46.0%,44,58%,31,36%,15,29%,16,33%,11,29%,39,35%,27,34%
Bryn Forbes,27.3,MIL,Combo,1286,99,61.3%,9,48%,83,48%,90,52%,95,50%,65,44%,98,45%,94,45%
Trent Forrest,22.4,UTA,Combo,225,45,51.9%,61,62%,100,68%,99,100%,100,70%,4,25%,0,0%,2,19%
Evan Fournier,28.0,ORL,Wing,784,74,56.4%,47,62%,92,51%,73,45%,92,48%,87,52%,63,38%,72,39%
Evan Fournier,28.0,BOS,Wing,466,77,57.2%,3,40%,77,45%,64,42%,76,44%,98,58%,94,43%,97,46%
De'Aaron Fox,22.9,SAC,Point,2022,66,52.4%,95,69%,70,46%,43,40%,68,44%,59,39%,18,32%,21,32%
Markelle Fultz,22.4,ORL,Point,215,2,41.3%,86,66%,48,40%,7,17%,14,31%,0,0%,0,29%,0,25%
Wenyen Gabriel,23.6,NOP,Forward,186,87,59.3%,7,50%,20,25%,0,0%,13,25%,0,71%,64,38%,100,48%
Daniel Gafford,22.1,WAS,Big,403,95,67.9%,95,78%,66,47%,0,0%,75,47%,0,0%,0,0%,0,0%
Daniel Gafford,22.1,CHI,Big,369,98,69.9%,93,77%,91,56%,25,20%,81,48%,0,0%,0,0%,0,0%
Danilo Gallinari,32.2,ATL,Big,1215,42,54.4%,21,61%,73,47%,64,38%,53,42%,35,32%,92,42%,88,41%
Langston Galloway,28.9,PHX,Wing,372,87,59.7%,4,43%,84,47%,88,50%,92,49%,54,41%,99,50%,96,45%
Darius Garland,20.8,CLE,Point,1781,57,51.7%,50,57%,64,42%,41,39%,59,41%,83,44%,70,39%,81,40%
Marc Gasol,35.8,LAL,Big,983,66,59.2%,77,73%,77,49%,60,36%,71,46%,0,55%,77,40%,91,41%
Rudy Gay,34.2,SAS,Big,1351,18,51.1%,13,58%,53,43%,65,38%,48,41%,24,31%,90,41%,77,39%
Paul George,30.5,LAC,Forward,1828,71,55.8%,30,59%,67,42%,79,48%,73,45%,97,55%,69,38%,85,41%
Taj Gibson,35.4,NYK,Big,925,89,64.8%,93,77%,28,38%,78,45%,44,41%,0,33%,0,14%,0,23%
Harry Giles,22.5,POR,Big,244,53,56.7%,9,57%,9,20%,93,60%,18,33%,0,100%,0,60%,0,71%
Shai Gilgeous-Alexander,22.3,OKC,Point,1179,91,57.2%,64,61%,89,49%,23,31%,75,46%,86,44%,85,42%,93,42%
Anthony Gill,28.0,WAS,Big,179,36,53.8%,60,68%,88,55%,5,0%,84,50%,0,13%,0,38%,20,29%
Freddie Gillespie,23.4,TOR,Big,383,26,51.9%,46,67%,14,30%,49,33%,14,30%,0,0%,0,0%,0,0%
Rudy Gobert,28.4,UTA,Big,2185,94,67.8%,84,75%,7,17%,20,14%,4,17%,0,0%,0,0%,0,0%
Brandon Goodwin,25.1,ATL,Combo,531,10,45.5%,7,44%,85,48%,18,31%,62,43%,0,40%,14,31%,19,32%
Aaron Gordon,25.1,ORL,Forward,735,36,51.6%,57,64%,59,40%,39,30%,40,36%,0,36%,84,39%,65,39%
Aaron Gordon,25.1,DEN,Forward,647,62,54.7%,84,70%,86,50%,54,40%,86,47%,28,33%,7,24%,12,27%
Eric Gordon,31.9,HOU,Combo,782,54,52.8%,87,69%,32,37%,2,0%,21,34%,0,42%,26,33%,21,33%
Devonte' Graham,25.7,CHA,Combo,1650,44,51.4%,3,41%,17,28%,61,44%,29,37%,68,44%,55,37%,51,38%
Jerami Grant,26.6,DET,Forward,1821,21,49.2%,49,62%,39,35%,60,41%,49,38%,36,35%,45,35%,40,35%
Danny Green,33.4,PHI,Forward,1930,79,57.4%,6,49%,36,35%,78,48%,54,39%,78,44%,68,38%,80,41%
Draymond Green,30.7,GSW,Big,1981,16,49.6%,36,64%,25,37%,43,30%,23,35%,49,38%,13,26%,14,28%
JaMychal Green,30.4,DEN,Big,1102,54,56.9%,31,63%,50,43%,29,25%,28,37%,60,41%,72,39%,81,40%
Javonte Green,27.3,BOS,Wing,313,93,61.4%,92,76%,74,44%,88,50%,81,44%,0,67%,0,10%,58,37%
Javonte Green,27.3,CHI,Combo,110,76,55.8%,52,60%,9,25%,0,0%,7,25%,0,50%,0,33%,0,43%
Jeff Green,34.2,BKN,Big,1818,67,59.5%,64,69%,31,39%,57,35%,34,38%,82,44%,76,40%,93,42%
Josh Green,20.0,DAL,Wing,354,16,47.0%,88,73%,53,38%,33,33%,39,36%,0,17%,0,0%,0,13%
Blake Griffin,31.6,DET,Big,626,4,46.1%,39,65%,17,33%,19,8%,11,28%,9,24%,46,34%,39,33%
Blake Griffin,31.6,BKN,Big,548,64,58.8%,30,63%,40,41%,49,33%,39,40%,51,39%,75,40%,78,39%
Kyle Guy,23.2,SAC,Wing,205,3,38.9%,8,47%,32,33%,57,40%,37,35%,5,25%,7,25%,5,25%
Rui Hachimura,22.7,WAS,Big,1792,19,51.3%,59,68%,59,45%,72,40%,60,43%,16,27%,58,36%,40,33%
Tyrese Haliburton,20.7,SAC,Combo,1734,91,58.3%,85,67%,80,48%,69,46%,83,47%,67,44%,90,42%,89,43%
Donta Hall,23.2,ORL,Forward,144,98,64.0%,68,67%,100,67%,9,0%,100,57%,0,0%,0,0%,0,0%
Josh Hall,20.1,OKC,Wing,261,0,34.7%,3,41%,80,46%,33,33%,82,45%,0,0%,1,16%,1,14%
R.J. Hampton,19.7,ORL,Combo,574,22,47.1%,79,67%,43,39%,22,31%,28,37%,0,40%,8,27%,14,30%
R.J. Hampton,19.7,DEN,Wing,176,15,46.3%,32,58%,10,22%,97,67%,29,33%,0,43%,0,22%,19,31%
Tim Hardaway Jr.,28.6,DAL,Wing,1978,75,56.5%,83,70%,67,42%,50,38%,61,40%,48,39%,82,40%,73,40%
James Harden,31.2,HOU,Point,290,73,53.8%,77,64%,7,28%,0,0%,9,28%,0,20%,60,37%,43,36%
James Harden,31.2,BKN,Point,1318,82,55.6%,68,62%,82,48%,91,53%,86,49%,0,36%,63,37%,64,37%
Maurice Harkless,27.5,MIA,Forward,117,81,57.7%,0,0%,0,0%,0,0%,0,0%,0,50%,0,40%,0,45%
Maurice Harkless,27.5,SAC,Forward,647,14,47.7%,50,63%,58,38%,90,56%,76,45%,22,30%,4,20%,8,25%
Montrezl Harrell,26.8,LAL,Big,1540,84,62.7%,77,73%,79,49%,36,26%,67,45%,0,0%,0,0%,0,0%
Gary Harris,26.1,ORL,Wing,494,8,43.5%,6,44%,20,28%,39,34%,20,31%,0,33%,71,38%,62,38%
Gary Harris,26.1,DEN,Wing,581,48,52.3%,79,69%,32,33%,27,27%,18,31%,75,47%,2,16%,22,32%
Jalen Harris,22.2,TOR,Combo,158,100,63.2%,67,63%,68,45%,80,50%,80,47%,0,60%,85,42%,99,47%
Joe Harris,29.2,BKN,Wing,2132,98,65.4%,61,64%,87,50%,62,42%,87,47%,79,48%,97,47%,99,48%
Tobias Harris,28.3,PHI,Forward,2013,72,55.9%,68,67%,84,49%,70,45%,89,48%,83,45%,72,38%,75,40%
Shaquille Harrison,27.1,DEN,Combo,255,3,39.0%,21,52%,3,11%,80,50%,5,18%,0,25%,0,17%,0,21%
Josh Hart,25.7,NOP,Wing,1335,47,52.1%,55,63%,87,50%,63,42%,86,46%,12,28%,36,34%,20,32%
Isaiah Hartenstein,22.5,DEN,Big,244,19,51.4%,14,59%,14,29%,5,0%,11,28%,0,0%,0,0%,0,0%
Isaiah Hartenstein,22.5,CLE,Big,277,64,58.5%,64,69%,83,52%,5,0%,78,47%,0,0%,0,20%,0,20%
Jaxson Hayes,20.4,NOP,Big,920,79,61.6%,56,68%,65,46%,39,29%,64,44%,0,40%,0,33%,0,36%
Killian Hayes,19.3,DET,Point,651,0,39.8%,7,41%,66,43%,11,21%,39,39%,0,15%,10,30%,2,27%
Gordon Hayward,30.6,CHA,Forward,1496,56,53.8%,54,64%,64,42%,66,44%,66,43%,100,64%,55,37%,83,41%
Juan Hernangomez,25.1,MIN,Big,856,34,53.6%,33,64%,13,26%,0,0%,10,26%,78,44%,28,30%,42,33%
Willy Hernangomez,26.4,NOP,Big,788,57,57.6%,25,62%,84,52%,29,25%,84,50%,0,33%,0,0%,0,14%
Tyler Herro,20.8,MIA,Combo,1610,51,52.2%,75,65%,57,43%,49,41%,53,42%,61,43%,43,36%,42,37%
Buddy Hield,27.9,SAC,Wing,2432,69,55.1%,38,59%,44,34%,55,39%,49,37%,71,46%,69,38%,71,39%
George Hill,34.5,PHI,Combo,295,43,51.3%,49,59%,29,35%,80,50%,44,40%,0,50%,0,33%,65,39%
George Hill,34.5,OKC,Wing,368,88,60.0%,86,71%,94,52%,88,50%,97,52%,0,40%,69,38%,67,39%
Solomon Hill,29.6,ATL,Forward,1472,17,47.8%,10,52%,27,32%,31,29%,21,31%,23,31%,36,34%,33,33%
Jaylen Hoard,21.6,OKC,Big,252,23,51.7%,30,63%,18,33%,99,100%,39,40%,0,0%,0,0%,0,0%
Aaron Holiday,24.1,IND,Wing,1100,11,45.8%,7,45%,27,31%,79,47%,38,36%,92,53%,22,31%,48,36%
