Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jaylen Brown,26.0,BOS,Wing,2400,41,-1.0%,56,+0.3%,35,-1.7%,91,+7.1%,62,+0.7%,20,-4.2%,41,-0.9%,27,-1.8%
Reggie Bullock,31.6,DAL,Forward,2351,41,-1.0%,61,+0.6%,67,+1.3%,28,-3.8%,52,-0.0%,33,-2.4%,34,-1.4%,29,-1.7%
Alec Burks,31.3,DET,Wing,1122,95,+3.8%,93,+5.4%,88,+4.4%,45,-0.7%,81,+2.7%,94,+7.0%,69,+1.4%,89,+2.9%
Jimmy Butler,33.1,MIA,Forward,2138,72,+1.1%,77,+2.3%,60,+0.7%,71,+2.7%,67,+1.3%,74,+3.2%,45,-0.6%,63,+0.6%
Kentavious Caldwell-Pope,29.7,DEN,Combo,2375,98,+4.8%,72,+1.5%,98,+9.0%,33,-2.8%,92,+4.7%,53,+0.1%,96,+5.0%,93,+3.8%
Clint Capela,28.5,ATL,Big,1730,53,-0.1%,57,+0.4%,35,-1.7%,76,+3.6%,55,+0.1%,58,+0.8%,16,-3.3%,25,-2.0%
Jordan Clarkson,30.4,UTA,Combo,1987,84,+2.2%,55,+0.2%,68,+1.4%,84,+5.1%,75,+2.1%,58,+0.9%,83,+2.8%,80,+2.1%
Mike Conley,35.1,UTA,Point,1274,55,+0.1%,52,-0.0%,11,-5.3%,82,+4.6%,17,-3.4%,19,-4.5%,93,+4.0%,76,+1.8%
Mike Conley,35.1,MIN,Point,752,76,+1.4%,35,-1.6%,20,-3.3%,90,+6.5%,41,-1.1%,98,+12.6%,89,+3.4%,99,+6.1%
Pat Connaughton,29.8,MIL,Wing,1402,72,+1.1%,48,-0.5%,61,+0.7%,94,+7.7%,84,+3.2%,38,-1.8%,65,+1.1%,60,+0.4%
Robert Covington,31.9,LAC,Big,697,16,-2.8%,30,-2.2%,8,-6.5%,17,-6.1%,7,-5.8%,56,+0.5%,18,-3.0%,23,-2.1%
Jae Crowder,32.3,MIL,Forward,325,20,-2.5%,21,-3.2%,84,+3.6%,22,-4.9%,64,+0.8%,54,+0.2%,25,-2.3%,28,-1.8%
Seth Curry,32.2,BKN,Wing,1181,40,-1.1%,79,+2.5%,82,+3.3%,15,-6.8%,50,-0.3%,18,-4.7%,47,-0.5%,30,-1.6%
Stephen Curry,34.6,GSW,Point,1940,96,+3.8%,84,+3.2%,76,+2.6%,88,+6.0%,87,+3.7%,73,+3.0%,81,+2.6%,87,+2.7%
Anthony Davis,29.6,LAL,Big,1904,50,-0.4%,64,+0.8%,23,-2.9%,31,-3.2%,23,-2.9%,19,-4.6%,78,+2.3%,61,+0.4%
DeMar DeRozan,33.2,CHI,Forward,2673,64,+0.6%,82,+2.8%,87,+4.3%,75,+3.4%,87,+3.6%,65,+1.7%,33,-1.5%,48,-0.5%
Dewayne Dedmon,33.2,MIA,Big,349,7,-4.6%,16,-3.8%,73,+2.0%,71,+2.8%,78,+2.4%,4,-9.7%,4,-6.0%,2,-7.0%
Matthew Dellavedova,32.1,SAC,Point,158,5,-5.2%,43,-0.9%,70,+1.6%,1,-19.3%,42,-1.1%,44,-1.3%,1,-8.9%,3,-6.7%
Gorgui Dieng,32.8,SAS,Big,259,8,-4.3%,7,-6.4%,10,-5.7%,65,+2.0%,18,-3.4%,82,+4.2%,15,-3.4%,27,-1.8%
Spencer Dinwiddie,29.6,DAL,Combo,1792,25,-2.1%,21,-3.2%,20,-3.3%,63,+1.7%,30,-2.2%,84,+4.5%,16,-3.3%,38,-1.0%
Spencer Dinwiddie,29.6,BKN,Point,917,54,-0.0%,91,+4.9%,35,-1.7%,92,+7.1%,68,+1.3%,29,-3.1%,10,-4.5%,11,-3.8%
Goran Dragic,36.5,CHI,Combo,781,52,-0.2%,44,-0.9%,55,+0.2%,53,+0.5%,58,+0.4%,91,+6.0%,7,-5.0%,29,-1.7%
Andre Drummond,29.2,CHI,Big,831,13,-3.1%,12,-4.9%,22,-3.1%,32,-3.0%,22,-3.0%,26,-3.4%,25,-2.3%,18,-2.7%
Kris Dunn,28.6,UTA,Point,555,67,+0.8%,94,+5.7%,64,+1.0%,5,-12.4%,43,-1.0%,90,+5.9%,28,-2.1%,54,+0.0%
Kevin Durant,34.1,BKN,Big,1402,93,+3.4%,73,+1.6%,96,+7.0%,78,+3.9%,97,+5.8%,77,+3.7%,76,+1.9%,83,+2.4%
Kevin Durant,34.1,PHX,Big,269,98,+4.9%,94,+5.8%,59,+0.5%,88,+5.8%,80,+2.6%,20,-4.3%,100,+9.1%,96,+4.6%
Joel Embiid,28.6,PHI,Big,2283,94,+3.6%,92,+4.9%,72,+2.0%,94,+8.0%,89,+4.0%,95,+8.1%,51,-0.2%,81,+2.2%
Dorian Finney-Smith,29.5,DAL,Forward,1284,37,-1.2%,13,-4.4%,45,-0.7%,71,+2.7%,53,-0.0%,42,-1.4%,53,-0.1%,48,-0.5%
Dorian Finney-Smith,29.5,BKN,Big,718,15,-2.9%,37,-1.5%,13,-4.5%,23,-4.8%,11,-4.6%,16,-5.2%,37,-1.2%,25,-2.0%
Bryn Forbes,29.3,MIN,Wing,241,9,-4.1%,5,-7.1%,89,+4.7%,81,+4.6%,91,+4.6%,13,-6.1%,15,-3.4%,9,-4.1%
Evan Fournier,30.0,NYK,Wing,453,13,-3.1%,45,-0.8%,60,+0.7%,20,-5.2%,54,+0.1%,73,+3.1%,1,-7.8%,6,-4.7%
Rudy Gay,36.2,UTA,Forward,812,46,-0.7%,20,-3.3%,39,-1.4%,66,+2.3%,47,-0.7%,24,-3.7%,85,+3.0%,73,+1.7%
Paul George,32.5,LAC,Wing,1937,97,+4.4%,94,+5.7%,92,+5.4%,86,+5.5%,93,+4.9%,88,+5.2%,72,+1.6%,85,+2.6%
Taj Gibson,37.4,WAS,Big,444,84,+2.1%,59,+0.5%,86,+4.0%,77,+3.6%,88,+3.9%,98,+11.1%,42,-0.8%,80,+2.1%
Rudy Gobert,30.3,MIN,Big,2148,27,-1.9%,66,+0.9%,29,-2.4%,82,+4.6%,47,-0.7%,66,+1.8%,10,-4.1%,19,-2.6%
Aaron Gordon,27.1,DEN,Forward,2052,99,+5.6%,84,+3.2%,96,+6.7%,65,+2.3%,94,+5.1%,45,-1.1%,99,+6.4%,96,+4.4%
Eric Gordon,33.9,HOU,Wing,1414,83,+2.0%,27,-2.5%,73,+2.0%,89,+6.0%,83,+3.0%,43,-1.3%,90,+3.6%,89,+2.9%
Eric Gordon,33.9,LAC,Wing,541,56,+0.1%,35,-1.7%,86,+4.2%,51,+0.1%,82,+2.7%,47,-0.7%,43,-0.7%,43,-0.7%
Jerami Grant,28.6,POR,Forward,2245,89,+2.9%,71,+1.3%,47,-0.6%,74,+3.2%,63,+0.7%,86,+4.9%,81,+2.5%,90,+3.0%
Draymond Green,32.7,GSW,Big,2298,88,+2.6%,80,+2.6%,91,+5.2%,96,+9.7%,97,+6.6%,25,-3.5%,70,+1.5%,60,+0.3%
JaMychal Green,32.4,GSW,Big,784,26,-2.0%,8,-5.9%,61,+0.7%,49,-0.1%,62,+0.7%,47,-0.8%,22,-2.5%,24,-2.1%
Jeff Green,36.2,DEN,Big,1055,3,-5.8%,13,-4.4%,3,-8.7%,46,-0.6%,7,-5.7%,57,+0.6%,6,-5.4%,10,-3.9%
Blake Griffin,33.6,BOS,Big,526,49,-0.5%,16,-3.7%,79,+2.8%,43,-0.9%,74,+2.1%,25,-3.5%,77,+2.1%,65,+0.8%
Tim Hardaway Jr.,30.6,DAL,Forward,2140,90,+2.9%,99,+7.2%,40,-1.3%,70,+2.6%,51,-0.2%,77,+3.6%,75,+1.8%,83,+2.3%
James Harden,33.2,PHI,Point,2131,81,+1.8%,76,+2.2%,30,-2.2%,92,+7.2%,61,+0.6%,64,+1.6%,69,+1.4%,73,+1.5%
Montrezl Harrell,28.8,PHI,Big,657,33,-1.5%,23,-3.0%,32,-2.0%,31,-3.1%,26,-2.6%,15,-5.3%,73,+1.7%,52,-0.2%
Gary Harris,28.1,ORL,Wing,1183,89,+2.8%,71,+1.4%,51,-0.1%,38,-2.0%,46,-0.8%,78,+3.7%,94,+4.1%,95,+4.4%
Joe Harris,31.2,BKN,Forward,1508,64,+0.6%,58,+0.4%,61,+0.7%,72,+2.8%,70,+1.5%,68,+2.2%,39,-1.0%,50,-0.3%
Tobias Harris,30.3,PHI,Forward,2434,59,+0.4%,83,+3.0%,44,-0.8%,96,+10.1%,78,+2.3%,74,+3.1%,16,-3.4%,32,-1.5%
Gordon Hayward,32.6,CHA,Forward,1576,80,+1.8%,88,+4.0%,67,+1.2%,85,+5.2%,79,+2.5%,45,-1.2%,85,+3.1%,77,+1.9%
Juan Hernangomez,27.1,TOR,Forward,577,78,+1.5%,86,+3.5%,15,-4.2%,77,+3.7%,38,-1.5%,73,+2.9%,50,-0.2%,65,+0.8%
Willy Hernangomez,28.4,NOP,Big,375,9,-3.9%,22,-3.1%,2,-8.8%,19,-5.6%,3,-7.8%,66,+1.8%,8,-4.6%,17,-2.7%
Buddy Hield,29.9,IND,Wing,2480,97,+4.3%,98,+7.0%,79,+2.8%,63,+1.8%,79,+2.5%,90,+5.6%,61,+0.7%,77,+1.9%
George Hill,36.5,MIL,Combo,646,23,-2.2%,49,-0.3%,85,+3.7%,28,-3.7%,64,+0.8%,17,-5.1%,33,-1.5%,21,-2.4%
George Hill,36.5,IND,Combo,158,91,+3.1%,96,+6.0%,29,-2.4%,5,-12.3%,11,-4.8%,62,+1.4%,95,+4.3%,92,+3.4%
Jrue Holiday,32.4,MIL,Point,2175,90,+3.0%,93,+5.4%,81,+3.1%,59,+1.2%,77,+2.3%,63,+1.6%,57,+0.4%,64,+0.7%
Justin Holiday,33.6,ATL,Forward,390,5,-5.2%,36,-1.6%,1,-11.0%,26,-4.2%,2,-8.4%,0,-19.3%,72,+1.6%,6,-4.7%
Justin Holiday,33.6,DAL,Wing,285,24,-2.1%,86,+3.3%,14,-4.3%,4,-13.6%,3,-7.7%,34,-2.3%,29,-1.9%,25,-2.0%
Richaun Holmes,29.0,SAC,Big,296,4,-5.4%,11,-5.1%,25,-2.8%,2,-15.8%,5,-6.3%,15,-5.3%,44,-0.7%,27,-1.8%
Al Horford,36.4,BOS,Big,1921,83,+2.0%,82,+2.8%,56,+0.3%,43,-0.9%,53,-0.0%,76,+3.5%,55,+0.2%,68,+1.1%
Danuel House,29.4,PHI,Wing,745,74,+1.3%,50,-0.2%,77,+2.7%,24,-4.5%,61,+0.6%,14,-5.7%,82,+2.7%,59,+0.3%
Serge Ibaka,33.1,MIL,Big,154,10,-3.9%,18,-3.5%,4,-7.9%,50,-0.0%,7,-5.6%,87,+5.1%,47,-0.5%,67,+0.9%
Andre Iguodala,38.8,GSW,Forward,111,100,+7.5%,95,+5.9%,50,-0.3%,75,+3.4%,65,+0.9%,99,+12.8%,97,+5.9%,99,+7.2%
Joe Ingles,35.1,MIL,Forward,1033,75,+1.3%,53,+0.1%,80,+3.0%,81,+4.4%,86,+3.5%,76,+3.5%,61,+0.7%,71,+1.4%
Brandon Ingram,25.2,NOP,Forward,1538,60,+0.4%,34,-1.7%,91,+5.2%,87,+5.7%,93,+5.0%,73,+2.9%,57,+0.4%,68,+1.0%
Kyrie Irving,30.6,BKN,Combo,1476,87,+2.5%,67,+0.9%,97,+7.1%,70,+2.7%,95,+5.2%,38,-1.8%,69,+1.4%,60,+0.4%
Kyrie Irving,30.6,DAL,Combo,762,100,+6.5%,100,+13.8%,33,-1.9%,53,+0.4%,51,-0.2%,48,-0.5%,98,+6.2%,95,+4.3%
Reggie Jackson,32.5,LAC,Combo,1333,58,+0.3%,88,+3.7%,17,-4.0%,59,+1.2%,33,-2.0%,24,-3.7%,58,+0.4%,44,-0.7%
Reggie Jackson,32.5,DEN,Point,296,4,-5.5%,18,-3.6%,2,-9.5%,30,-3.5%,4,-6.7%,44,-1.3%,14,-3.6%,17,-2.8%
LeBron James,37.8,LAL,Big,1951,95,+3.8%,96,+6.1%,45,-0.8%,40,-1.5%,41,-1.1%,71,+2.7%,58,+0.5%,69,+1.1%
James Johnson,35.7,IND,Big,134,20,-2.5%,80,+2.5%,99,+12.0%,69,+2.5%,99,+10.1%,8,-7.4%,1,-10.7%,0,-10.0%
Stanley Johnson,26.4,SAS,Big,424,96,+3.9%,99,+8.7%,27,-2.6%,57,+0.9%,35,-1.7%,98,+11.2%,79,+2.4%,97,+4.7%
Nikola Jokic,27.7,DEN,Big,2319,100,+8.9%,94,+5.7%,99,+12.6%,81,+4.6%,99,+9.7%,58,+0.9%,98,+6.3%,97,+5.1%
Damian Jones,27.3,LAL,Big,140,4,-5.5%,1,-10.1%,98,+9.3%,15,-6.6%,88,+3.8%,11,-6.3%,13,-3.6%,8,-4.4%
Damian Jones,27.3,UTA,Big,285,26,-2.0%,3,-8.5%,13,-4.5%,19,-5.3%,10,-4.8%,92,+6.6%,92,+3.7%,97,+4.8%
Tyus Jones,26.5,MEM,Combo,1918,80,+1.7%,62,+0.6%,75,+2.5%,86,+5.4%,82,+2.8%,74,+3.2%,76,+2.0%,82,+2.3%
Derrick Jones Jr.,25.7,CHI,Big,845,37,-1.2%,42,-1.1%,22,-3.1%,62,+1.7%,45,-0.8%,39,-1.8%,9,-4.5%,12,-3.6%
DeAndre Jordan,34.3,DEN,Big,568,22,-2.3%,78,+2.4%,5,-7.5%,56,+0.8%,12,-4.4%,89,+5.3%,20,-2.7%,41,-0.9%
Cory Joseph,31.2,DET,Combo,1184,62,+0.5%,44,-0.9%,29,-2.4%,51,+0.1%,36,-1.7%,46,-0.9%,87,+3.1%,77,+1.9%
Frank Kaminsky,29.6,ATL,Big,132,54,-0.0%,47,-0.6%,69,+1.5%,58,+1.1%,67,+1.3%,1,-15.3%,99,+6.5%,61,+0.5%
Zach LaVine,27.6,CHI,Wing,2768,79,+1.7%,91,+4.8%,17,-4.0%,27,-3.8%,14,-4.0%,60,+1.2%,94,+4.2%,92,+3.3%
Caris LeVert,28.2,CLE,Wing,2206,20,-2.5%,18,-3.6%,37,-1.6%,39,-1.5%,36,-1.6%,46,-0.9%,35,-1.3%,36,-1.2%
Alex Len,29.4,SAC,Big,132,10,-3.7%,10,-5.4%,23,-3.1%,99,+15.3%,69,+1.5%,3,-11.4%,45,-0.6%,16,-2.9%
Kawhi Leonard,31.3,LAC,Forward,1745,87,+2.5%,44,-0.9%,95,+6.0%,79,+4.1%,94,+5.1%,61,+1.3%,85,+3.0%,86,+2.6%
Meyers Leonard,30.7,MIL,Big,100,47,-0.6%,2,-9.0%,80,+3.1%,12,-7.9%,44,-0.9%,39,-1.7%,95,+4.5%,89,+2.9%
Damian Lillard,32.3,POR,Point,2105,97,+4.4%,77,+2.2%,88,+4.5%,83,+4.8%,91,+4.6%,81,+4.1%,66,+1.1%,75,+1.7%
Kevon Looney,26.7,GSW,Big,1961,55,+0.1%,42,-1.1%,58,+0.4%,17,-6.2%,35,-1.7%,81,+4.1%,68,+1.4%,77,+1.9%
Brook Lopez,34.6,MIL,Big,2367,57,+0.2%,34,-1.8%,82,+3.2%,55,+0.7%,76,+2.3%,77,+3.6%,38,-1.1%,55,+0.1%
Robin Lopez,34.6,CLE,Big,243,3,-6.2%,2,-9.2%,6,-7.2%,13,-7.7%,3,-7.6%,14,-5.7%,73,+1.6%,57,+0.2%
Kevin Love,34.1,CLE,Big,820,22,-2.2%,62,+0.6%,25,-2.8%,34,-2.7%,24,-2.8%,78,+3.8%,6,-5.3%,14,-3.3%
Kevin Love,34.1,MIA,Big,414,75,+1.3%,85,+3.3%,90,+4.9%,96,+9.6%,95,+5.5%,54,+0.3%,25,-2.2%,30,-1.6%
Kyle Lowry,36.6,MIA,Point,1706,35,-1.4%,37,-1.5%,51,-0.1%,10,-8.4%,29,-2.3%,59,+0.9%,33,-1.4%,42,-0.8%
Trey Lyles,27.0,SAC,Big,1212,38,-1.2%,36,-1.6%,34,-1.7%,11,-8.4%,18,-3.4%,75,+3.4%,30,-1.8%,48,-0.5%
Wesley Matthews,36.0,MIL,Wing,771,38,-1.2%,55,+0.2%,37,-1.6%,20,-5.3%,21,-3.1%,6,-8.5%,74,+1.8%,44,-0.7%
CJ McCollum,31.1,NOP,Combo,2647,71,+1.1%,52,-0.0%,65,+1.1%,96,+9.7%,85,+3.4%,71,+2.7%,65,+1.1%,72,+1.5%
TJ McConnell,30.6,IND,Point,1491,18,-2.7%,29,-2.4%,14,-4.3%,86,+5.4%,34,-1.8%,25,-3.5%,25,-2.3%,19,-2.6%
Doug McDermott,30.8,SAS,Forward,1311,70,+0.9%,70,+1.3%,58,+0.4%,52,+0.2%,57,+0.4%,79,+3.8%,57,+0.3%,68,+1.1%
JaVale McGee,34.8,DAL,Big,318,24,-2.1%,28,-2.4%,90,+4.7%,12,-8.0%,84,+3.2%,2,-14.4%,25,-2.3%,4,-5.3%
Rodney McGruder,31.3,DET,Wing,491,69,+0.9%,71,+1.3%,25,-2.8%,45,-0.6%,30,-2.1%,72,+2.9%,72,+1.6%,80,+2.1%
Khris Middleton,31.2,MIL,Forward,792,68,+0.8%,90,+4.6%,72,+2.0%,77,+3.8%,81,+2.7%,80,+4.0%,21,-2.7%,38,-1.0%
Patty Mills,34.2,BKN,Combo,536,18,-2.7%,7,-6.3%,15,-4.2%,41,-1.4%,21,-3.1%,60,+1.3%,39,-1.1%,46,-0.6%
Marcus Morris,33.2,LAC,Big,1822,69,+0.9%,59,+0.5%,87,+4.2%,74,+3.3%,87,+3.7%,19,-4.4%,84,+3.0%,68,+1.0%
Markieff Morris,33.2,BKN,Big,275,25,-2.0%,52,+0.0%,6,-7.3%,85,+5.3%,32,-2.0%,8,-7.4%,32,-1.5%,15,-3.0%
Dejounte Murray,26.1,ATL,Combo,2686,28,-1.8%,34,-1.8%,10,-5.6%,76,+3.6%,27,-2.5%,96,+8.9%,23,-2.4%,64,+0.7%
Jamal Murray,25.7,DEN,Combo,2128,87,+2.5%,71,+1.5%,93,+5.9%,37,-2.1%,83,+2.9%,69,+2.2%,82,+2.7%,85,+2.5%
Mike Muscala,31.3,OKC,Big,621,87,+2.5%,98,+6.9%,26,-2.7%,14,-7.0%,15,-3.9%,75,+3.2%,82,+2.7%,88,+2.7%
Mike Muscala,31.3,BOS,Big,297,89,+2.7%,95,+5.8%,87,+4.3%,90,+6.6%,94,+5.1%,21,-4.0%,89,+3.5%,75,+1.8%
Larry Nance Jr.,29.8,NOP,Big,1368,91,+3.0%,91,+4.9%,42,-1.2%,56,+0.7%,47,-0.6%,65,+1.8%,82,+2.7%,84,+2.5%
Raul Neto,30.5,CLE,Combo,413,76,+1.3%,44,-0.9%,24,-2.9%,99,+12.0%,59,+0.5%,83,+4.3%,78,+2.3%,87,+2.7%
Georges Niang,29.4,PHI,Forward,1489,39,-1.1%,35,-1.7%,37,-1.6%,25,-4.4%,26,-2.6%,45,-1.1%,56,+0.3%,52,-0.2%
Nerlens Noel,28.6,DET,Big,136,19,-2.6%,11,-5.1%,33,-1.9%,32,-3.0%,28,-2.4%,94,+7.1%,46,-0.5%,67,+0.9%
Jusuf Nurkic,28.2,POR,Big,1387,75,+1.3%,58,+0.4%,21,-3.3%,41,-1.3%,26,-2.6%,45,-1.1%,88,+3.3%,82,+2.3%
Victor Oladipo,30.5,MIA,Combo,1100,44,-0.8%,60,+0.5%,12,-4.8%,40,-1.5%,15,-3.9%,14,-5.5%,90,+3.6%,67,+1.0%
Kelly Olynyk,31.5,UTA,Big,1942,82,+2.0%,74,+1.7%,73,+2.1%,66,+2.3%,75,+2.2%,30,-2.9%,69,+1.4%,55,+0.0%
Kelly Oubre,26.9,CHA,Wing,1546,22,-2.3%,12,-5.0%,18,-3.7%,53,+0.3%,26,-2.6%,71,+2.7%,37,-1.2%,54,-0.0%
Chris Paul,37.5,PHX,Point,1886,67,+0.8%,75,+1.9%,88,+4.6%,67,+2.4%,88,+3.7%,42,-1.4%,56,+0.3%,53,-0.1%
Cameron Payne,28.2,PHX,Point,939,70,+1.0%,75,+1.9%,29,-2.4%,52,+0.1%,37,-1.6%,70,+2.4%,58,+0.5%,70,+1.2%
Mason Plumlee,32.7,CHA,Big,1595,94,+3.6%,35,-1.7%,97,+7.2%,78,+3.9%,97,+6.2%,90,+5.9%,90,+3.5%,95,+4.3%
Mason Plumlee,32.7,LAC,Big,449,26,-1.9%,37,-1.5%,22,-3.2%,52,+0.3%,35,-1.8%,27,-3.4%,19,-2.8%,16,-2.9%
Jakob Poeltl,27.0,SAS,Big,1198,31,-1.7%,31,-1.9%,33,-1.9%,20,-5.3%,22,-3.0%,17,-5.0%,55,+0.1%,39,-1.0%
Jakob Poeltl,27.0,TOR,Big,706,72,+1.1%,87,+3.7%,59,+0.5%,11,-8.1%,30,-2.2%,62,+1.3%,68,+1.3%,72,+1.5%
Otto Porter,29.4,TOR,Wing,139,10,-3.8%,24,-3.0%,27,-2.6%,45,-0.6%,33,-1.9%,1,-19.0%,50,-0.2%,5,-5.0%
Bobby Portis,27.7,MIL,Big,1795,31,-1.6%,29,-2.2%,90,+4.8%,35,-2.5%,74,+2.1%,26,-3.5%,64,+1.0%,53,-0.1%
Kristaps Porzingis,27.2,WAS,Big,2119,93,+3.5%,81,+2.6%,54,+0.1%,91,+7.0%,77,+2.3%,64,+1.6%,91,+3.6%,90,+3.0%
Dwight Powell,31.3,DAL,Big,1449,80,+1.8%,79,+2.4%,18,-3.6%,71,+2.7%,34,-1.8%,97,+9.9%,47,-0.5%,88,+2.8%
Norman Powell,29.4,LAC,Wing,1535,18,-2.6%,71,+1.4%,14,-4.3%,26,-4.1%,13,-4.2%,74,+3.1%,4,-6.0%,12,-3.6%
Taurean Prince,28.6,MIN,Forward,1182,66,+0.7%,46,-0.6%,15,-4.1%,79,+4.0%,31,-2.0%,35,-2.3%,89,+3.5%,79,+2.0%
Julius Randle,27.9,NYK,Forward,2733,74,+1.3%,70,+1.3%,72,+2.0%,93,+7.5%,82,+2.9%,58,+0.8%,70,+1.4%,69,+1.1%
Josh Richardson,29.1,SAS,Combo,980,93,+3.3%,64,+0.8%,84,+3.7%,91,+7.1%,92,+4.8%,86,+4.9%,92,+3.7%,94,+3.9%
Josh Richardson,29.1,NOP,Combo,509,6,-4.8%,19,-3.3%,10,-5.4%,85,+5.4%,34,-1.8%,3,-12.7%,36,-1.2%,7,-4.6%
Austin Rivers,30.3,MIN,Wing,1011,54,-0.0%,39,-1.3%,70,+1.6%,83,+4.9%,79,+2.5%,80,+3.9%,14,-3.6%,32,-1.4%
Derrick Rose,34.1,NYK,Point,332,17,-2.8%,24,-3.0%,38,-1.4%,21,-5.0%,32,-2.0%,9,-7.3%,46,-0.6%,19,-2.5%
Terrence Ross,31.7,ORL,Wing,939,60,+0.4%,73,+1.7%,80,+3.0%,87,+5.7%,89,+4.0%,28,-3.2%,43,-0.7%,35,-1.2%
Terrence Ross,31.7,PHX,Wing,379,28,-1.8%,88,+4.0%,70,+1.7%,38,-1.9%,60,+0.5%,46,-1.0%,2,-7.5%,4,-5.3%
Terry Rozier,28.6,CHA,Combo,2221,58,+0.3%,68,+1.0%,86,+4.1%,62,+1.7%,86,+3.5%,10,-6.5%,62,+0.8%,38,-1.0%
Ricky Rubio,32.0,CLE,Combo,556,6,-4.7%,9,-5.7%,12,-4.7%,8,-9.5%,6,-6.0%,55,+0.3%,22,-2.6%,28,-1.7%
D'Angelo Russell,26.7,MIN,Point,1777,51,-0.3%,72,+1.5%,9,-5.7%,86,+5.5%,25,-2.7%,95,+8.0%,26,-2.2%,60,+0.4%
D'Angelo Russell,26.7,LAL,Point,525,93,+3.4%,54,+0.2%,76,+2.5%,66,+2.3%,78,+2.3%,88,+5.2%,84,+3.0%,92,+3.5%
