Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Luol Deng,27.5,CHI,Forward,222,60,+6.4,+16,64,+4.9,81,+5.4%,84,-2.5%,18,-5.0%,29,-3.2,56,-1.6,48,+0.4%,60,+0.3%,82,-4.1%,79,-6.9
Boris Diaw,30.5,SAS,Big,270,50,+2.8,+6,66,+5.4,74,+4.4%,24,+2.0%,48,-0.9%,71,+2.1,39,+2.6,45,+0.7%,35,-1.1%,66,-1.7%,47,-1.0
Keyon Dooling,32.5,MEM,Point,113,25,-9.9,-25,48,+0.7,53,+0.6%,96,-5.0%,4,-8.3%,45,-1.4,13,+10.6,29,+2.7%,58,+0.0%,1,+11.4%,11,+7.6
Tim Duncan,36.5,SAS,Big,732,45,+0.2,+1,31,-2.7,16,-4.7%,19,+2.2%,88,+7.4%,61,+1.1,62,-3.0,49,+0.3%,44,-0.6%,71,-2.3%,76,-6.5
Kevin Durant,24.1,OKC,Forward,479,29,-8.3,-21,39,-1.3,42,-0.6%,88,-3.1%,10,-6.6%,21,-4.1,24,+7.0,83,-4.9%,38,-0.9%,3,+8.3%,20,+5.0
Monta Ellis,27.0,MIL,Combo,151,59,+6.0,+2,14,-10.7,10,-6.0%,92,-3.8%,3,-10.2%,1,-16.4,95,-16.7,97,-8.9%,93,+3.5%,81,-3.7%,91,-12.7
Reggie Evans,32.5,BKN,Big,208,50,+1.9,+5,29,-3.3,66,+2.7%,3,+5.1%,35,-2.8%,34,-2.4,71,-5.2,54,-0.3%,50,-0.4%,33,+2.3%,85,-9.3
Festus Ezeli,23.0,GSW,Big,132,39,-4.7,-12,70,+6.1,55,+1.2%,24,+2.0%,94,+8.7%,75,+2.5,12,+10.8,19,+4.1%,81,+1.6%,30,+2.8%,29,+2.5
Kenneth Faried,23.0,DEN,Big,144,83,+16.3,+37,76,+8.0,60,+1.5%,8,+3.5%,96,+8.8%,25,-3.7,79,-8.3,91,-6.2%,57,-0.0%,18,+4.2%,52,-1.7
Raymond Felton,28.4,NYK,Combo,452,47,+0.9,+2,53,+2.0,51,+0.6%,87,-2.8%,27,-3.7%,28,-3.2,48,+1.1,29,+2.7%,92,+3.4%,90,-5.6%,7,+8.7
Derek Fisher,38.2,OKC,Wing,256,92,+21.8,+51,76,+8.2,87,+6.8%,86,-2.6%,25,-3.8%,23,-3.8,89,-13.6,96,-8.0%,66,+1.0%,91,-5.7%,8,+8.6
Francisco Garcia,30.8,HOU,Wing,152,84,+17.3,+37,88,+13.2,97,+9.8%,80,-2.3%,6,-7.8%,87,+6.3,66,-4.1,72,-3.4%,17,-2.7%,34,+2.2%,78,-6.7
Kevin Garnett,36.5,BOS,Big,211,76,+12.6,+23,34,-1.8,27,-2.3%,82,-2.3%,26,-3.7%,64,+1.3,92,-14.3,87,-5.6%,45,-0.5%,71,-2.2%,86,-9.6
Marc Gasol,27.8,MEM,Big,608,89,+21.6,+43,37,-1.4,28,-2.2%,93,-4.2%,11,-6.4%,69,+1.9,99,-23.0,93,-6.9%,92,+3.4%,97,-11.0%,74,-5.2
Pau Gasol,32.3,LAL,Big,145,72,+10.8,+6,89,+13.2,85,+6.2%,99,-7.5%,55,+0.5%,27,-3.2,39,+2.5,87,-5.5%,1,-8.2%,13,+4.8%,97,-16.0
Paul George,22.5,IND,Wing,776,87,+20.4,+41,61,+4.0,69,+3.0%,22,+2.1%,62,+1.9%,92,+8.4,94,-16.4,94,-7.3%,70,+1.1%,38,+1.9%,90,-12.6
Taj Gibson,27.4,CHI,Big,200,61,+8.2,+21,83,+11.7,87,+6.7%,81,-2.3%,16,-5.7%,91,+7.9,34,+3.5,90,-6.2%,48,-0.5%,3,+9.4%,1,+16.2
Manu Ginobili,35.3,SAS,Wing,557,55,+4.3,+9,74,+7.7,66,+2.7%,30,+1.4%,52,+0.2%,94,+9.3,35,+3.4,43,+1.1%,45,-0.5%,47,+0.5%,17,+5.5
Danny Green,25.4,SAS,Wing,664,18,-12.8,-26,18,-9.1,17,-4.4%,57,-0.9%,50,-0.3%,22,-3.9,32,+3.7,70,-2.8%,16,-2.7%,14,+4.8%,31,+2.0
Draymond Green,22.7,GSW,Forward,220,61,+6.9,+18,71,+6.5,83,+5.7%,55,-0.9%,21,-4.3%,78,+3.2,53,-0.4,61,-1.7%,47,-0.5%,40,+1.6%,32,+1.9
Jeff Green,26.2,BOS,Forward,257,1,-34.9,-65,6,-15.4,0,-11.3%,2,+5.6%,87,+7.3%,99,+17.8,1,+19.6,5,+8.6%,0,-9.4%,39,+1.7%,65,-3.5
Blake Griffin,23.6,LAC,Big,157,24,-11.1,-25,39,-1.2,56,+1.3%,18,+2.3%,42,-1.5%,10,-8.2,16,+9.8,16,+4.6%,18,-2.5%,69,-1.9%,38,+0.9
Tyler Hansbrough,27.0,IND,Big,221,20,-11.9,-31,12,-12.0,1,-10.4%,18,+2.2%,100,+15.2%,46,-1.2,52,-0.1,20,+3.4%,85,+2.5%,74,-2.4%,22,+4.7
James Harden,23.2,HOU,Wing,242,97,+31.3,+35,100,+39.1,98,+10.2%,100,-11.8%,91,+7.9%,97,+11.7,21,+7.8,7,+8.1%,87,+2.6%,100,-16.4%,12,+7.4
Devin Harris,29.7,ATL,Combo,225,55,+4.5,+11,71,+6.6,88,+6.9%,71,-1.8%,51,+0.1%,19,-5.2,40,+2.1,13,+5.4%,21,-1.9%,99,-15.5%,3,+12.7
Udonis Haslem,32.4,MIA,Big,357,33,-6.7,-14,13,-11.4,22,-3.1%,56,-0.9%,17,-5.2%,8,-9.7,69,-4.7,55,-0.4%,89,+2.8%,45,+0.8%,34,+1.2
Roy Hibbert,25.9,IND,Big,692,95,+24.5,+51,93,+14.8,97,+8.9%,11,+3.4%,84,+5.7%,66,+1.5,82,-9.7,89,-6.1%,24,-1.8%,61,-1.0%,75,-6.3
George Hill,26.5,IND,Point,683,93,+22.7,+48,91,+13.3,84,+6.1%,67,-1.6%,34,-2.8%,85,+5.9,82,-9.4,82,-4.9%,79,+1.6%,89,-5.3%,13,+6.1
Kirk Hinrich,31.8,CHI,Combo,162,81,+14.9,+37,46,+0.1,61,+1.5%,77,-2.2%,20,-4.7%,35,-2.3,93,-14.7,84,-5.2%,66,+0.9%,92,-7.2%,61,-3.2
Al Horford,26.4,ATL,Big,217,8,-19.2,-50,61,+4.1,39,-1.3%,95,-4.7%,7,-7.3%,87,+6.2,0,+23.3,3,+9.5%,3,-5.5%,12,+5.4%,41,-0.2
Dwight Howard,26.9,LAL,Big,126,44,-0.7,-1,34,-1.9,50,+0.4%,1,+6.9%,95,+8.7%,36,-2.2,55,-1.1,66,-2.4%,14,-2.8%,63,-1.1%,53,-1.9
Serge Ibaka,23.1,OKC,Big,365,21,-11.5,-29,41,-1.0,45,-0.2%,29,+1.5%,78,+4.6%,52,-0.9,13,+10.5,42,+1.1%,53,-0.2%,8,+6.6%,44,-0.3
Andre Iguodala,28.8,DEN,Wing,242,90,+21.6,+33,82,+9.8,91,+7.6%,6,+4.4%,82,+5.1%,92,+8.3,85,-11.8,24,+3.1%,100,+13.8%,8,+6.7%,67,-3.9
Ersan Ilyasova,25.5,MIL,Big,117,98,+33.5,+22,90,+13.3,68,+2.9%,78,-2.2%,99,+13.6%,13,-7.5,98,-20.2,80,-4.3%,97,+4.5%,85,-4.6%,92,-12.7
Jarrett Jack,29.0,GSW,Point,425,34,-6.0,-16,45,-0.0,23,-3.0%,60,-1.0%,58,+0.9%,82,+4.9,26,+6.0,31,+2.7%,76,+1.5%,23,+3.5%,18,+5.5
Reggie Jackson,22.5,OKC,Combo,355,10,-18.5,-43,26,-5.2,40,-0.9%,46,+0.2%,23,-4.2%,51,-0.9,7,+13.3,8,+7.5%,18,-2.3%,13,+5.2%,58,-2.6
LeBron James,27.8,MIA,Forward,958,40,-2.4,-7,82,+9.8,76,+4.6%,98,-5.7%,5,-8.0%,43,-1.6,10,+12.3,26,+3.0%,13,-3.0%,10,+6.2%,15,+5.7
Brandon Jennings,23.1,MIL,Point,133,65,+8.8,+6,87,+12.7,99,+11.5%,72,-2.0%,15,-5.8%,49,-1.2,30,+3.9,50,-0.0%,7,-3.7%,6,+6.9%,87,-10.1
Ivan Johnson,28.6,ATL,Big,107,64,+8.7,+21,20,-8.4,13,-5.5%,5,+4.8%,83,+5.4%,97,+11.5,97,-17.1,74,-3.6%,99,+9.4%,70,-2.1%,9,+8.0
Joe Johnson,31.3,BKN,Wing,271,34,-6.3,-16,49,+1.0,18,-4.3%,66,-1.5%,80,+4.8%,42,-1.7,22,+7.2,36,+1.9%,20,-2.0%,43,+1.0%,55,-2.2
DeAndre Jordan,24.3,LAC,Big,143,16,-13.5,-30,21,-8.1,18,-4.1%,4,+4.9%,82,+5.0%,24,-3.8,27,+5.4,39,+1.3%,2,-7.2%,80,-3.5%,100,-20.2
Cory Joseph,21.2,SAS,Point,172,62,+8.3,+16,60,+3.8,55,+1.0%,87,-2.9%,31,-3.2%,55,+0.1,68,-4.5,47,+0.5%,29,-1.6%,83,-4.5%,46,-1.0
Jason Kidd,39.6,NYK,Combo,247,8,-19.5,-49,4,-15.9,7,-7.3%,17,+2.4%,50,-0.1%,39,-1.8,34,+3.6,40,+1.3%,82,+1.7%,39,+1.7%,45,-0.3
Kyle Korver,31.6,ATL,Wing,177,58,+5.5,+13,59,+3.8,38,-1.5%,16,+2.6%,71,+3.0%,100,+19.2,59,-1.7,57,-1.3%,82,+1.7%,53,-0.4%,54,-2.2
Kosta Koufos,23.7,DEN,Big,100,3,-25.8,-47,3,-16.6,8,-7.0%,36,+1.0%,9,-6.9%,81,+4.2,17,+9.1,22,+3.4%,37,-0.9%,27,+3.0%,59,-2.8
Carl Landry,29.1,GSW,Big,244,13,-16.0,-40,30,-3.0,19,-4.0%,34,+1.1%,74,+3.7%,76,+2.5,8,+13.0,18,+4.4%,8,-3.5%,56,-0.8%,27,+2.8
Ty Lawson,25.0,DEN,Point,235,0,-37.1,-64,1,-20.4,5,-8.1%,12,+3.2%,69,+2.5%,0,-26.0,3,+16.7,1,+11.7%,43,-0.6%,48,+0.5%,39,+0.2
Kawhi Leonard,21.3,SAS,Forward,771,70,+9.6,+24,56,+2.7,50,+0.4%,14,+2.9%,92,+8.1%,38,-2.0,75,-6.9,58,-1.4%,75,+1.4%,62,-1.0%,73,-5.1
Brook Lopez,24.6,BKN,Big,262,91,+21.6,+47,78,+8.4,77,+4.6%,52,-0.4%,33,-2.8%,70,+1.9,87,-13.2,98,-9.7%,80,+1.6%,15,+4.6%,25,+3.7
Ian Mahinmi,26.0,IND,Big,139,9,-19.2,-42,11,-12.2,9,-6.5%,83,-2.5%,14,-5.9%,18,-6.3,23,+7.0,28,+2.8%,86,+2.5%,21,+3.6%,8,+8.6
Kenyon Martin,34.8,NYK,Big,251,38,-4.8,-13,36,-1.5,46,-0.0%,68,-1.6%,8,-6.9%,32,-2.6,36,+3.3,51,-0.2%,67,+1.0%,24,+3.2%,6,+9.0
Kevin Martin,29.7,OKC,Wing,315,77,+12.9,+34,92,+14.3,86,+6.4%,76,-2.1%,44,-1.4%,80,+4.0,45,+1.4,69,-2.7%,33,-1.2%,32,+2.4%,26,+3.1
Luc Mbah a Moute,26.1,MIL,Forward,135,49,+1.8,+2,77,+8.2,62,+2.2%,7,+4.1%,97,+9.1%,39,-1.8,24,+6.4,0,+13.0%,27,-1.6%,84,-4.5%,99,-19.3
JaVale McGee,24.8,DEN,Big,111,57,+5.4,+14,79,+8.6,82,+5.6%,44,+0.5%,97,+10.8%,11,-7.9,37,+3.2,63,-1.8%,23,-1.8%,64,-1.3%,48,-1.2
Andre Miller,36.6,DEN,Combo,153,30,-8.1,-20,23,-6.7,47,+0.0%,45,+0.5%,18,-4.8%,33,-2.6,45,+1.3,77,-3.9%,4,-4.2%,66,-1.7%,34,+1.3
Mike Miller,32.7,MIA,Wing,209,69,+9.6,+16,73,+7.6,79,+4.7%,59,-0.9%,45,-0.9%,50,-1.1,60,-2.0,52,-0.2%,61,+0.3%,49,+0.4%,77,-6.6
Nazr Mohammed,35.2,CHI,Big,100,86,+18.9,+45,86,+12.3,93,+8.6%,71,-1.9%,29,-3.4%,17,-6.4,74,-6.6,76,-3.7%,49,-0.4%,31,+2.5%,36,+1.1
Gary Neal,28.1,SAS,Combo,377,36,-5.4,-13,57,+3.1,44,-0.4%,82,-2.3%,75,+3.7%,67,+1.7,19,+8.5,15,+5.0%,71,+1.2%,61,-0.9%,35,+1.2
Joakim Noah,27.7,CHI,Big,408,18,-12.0,-30,13,-11.6,3,-9.0%,9,+3.5%,89,+7.7%,65,+1.4,51,+0.4,25,+3.1%,76,+1.5%,73,-2.4%,71,-4.6
Lamar Odom,33.0,LAC,Big,106,12,-17.1,-34,3,-16.2,12,-5.7%,39,+0.7%,57,+0.8%,31,-2.9,50,+0.9,24,+3.2%,95,+4.2%,29,+2.8%,23,+4.4
Tony Parker,30.5,SAS,Point,762,35,-5.7,-12,40,-1.2,58,+1.4%,45,+0.4%,38,-2.1%,18,-5.5,29,+4.5,39,+1.5%,84,+2.2%,29,+2.9%,42,-0.2
Chandler Parsons,24.0,HOU,Forward,237,88,+21.4,+29,63,+4.5,54,+0.8%,97,-5.2%,61,+1.9%,15,-6.8,96,-16.9,99,-12.6%,61,+0.4%,44,+1.0%,30,+2.3
Chris Paul,27.5,LAC,Point,223,4,-22.9,-51,24,-5.4,36,-1.8%,40,+0.7%,39,-2.1%,34,-2.4,3,+17.5,6,+8.3%,46,-0.5%,5,+7.3%,70,-4.6
Kendrick Perkins,28.0,OKC,Big,209,11,-17.8,-44,2,-19.4,2,-10.1%,15,+2.8%,67,+2.2%,30,-3.0,57,-1.6,53,-0.3%,39,-0.8%,26,+3.1%,82,-8.1
Johan Petro,26.8,ATL,Big,100,28,-8.9,-22,8,-13.1,11,-5.9%,65,-1.4%,24,-3.8%,4,-11.9,67,-4.2,34,+2.2%,8,-3.5%,97,-10.7%,89,-11.4
Paul Pierce,35.1,BOS,Wing,255,15,-13.9,-39,50,+1.6,89,+7.3%,0,+7.0%,1,-11.3%,89,+7.3,4,+15.6,3,+10.4%,9,-3.4%,58,-0.8%,71,-4.9
Quincy Pondexter,24.6,MEM,Forward,347,41,-1.6,-4,32,-2.1,33,-1.9%,28,+1.5%,53,+0.4%,53,-0.7,54,-0.6,44,+1.0%,52,-0.2%,52,-0.3%,55,-2.3
Pablo Prigioni,35.5,NYK,Point,226,94,+23.0,+50,94,+14.9,96,+8.9%,79,-2.2%,41,-1.7%,61,+1.0,78,-8.1,75,-3.7%,10,-3.1%,36,+1.9%,94,-14.6
Tayshaun Prince,32.7,MEM,Wing,453,48,+1.2,+3,55,+2.2,57,+1.4%,47,-0.2%,49,-0.6%,83,+5.2,49,+1.0,64,-1.9%,6,-3.8%,50,+0.4%,83,-9.0
Zach Randolph,31.3,MEM,Big,553,66,+8.9,+23,42,-0.2,39,-1.0%,8,+3.7%,93,+8.4%,50,-1.1,81,-9.1,55,-0.8%,94,+3.7%,19,+4.0%,88,-11.2
Nate Robinson,28.4,CHI,Point,403,71,+10.8,+24,95,+15.9,75,+4.5%,61,-1.2%,92,+8.4%,56,+0.2,29,+5.1,32,+2.5%,32,-1.2%,22,+3.5%,81,-7.8
Larry Sanders,23.9,MIL,Big,112,43,-1.1,-3,7,-13.9,4,-8.3%,10,+3.5%,65,+2.1%,40,-1.8,87,-12.8,79,-4.1%,42,-0.6%,82,-3.7%,82,-8.9
Thabo Sefolosha,28.5,OKC,Wing,299,22,-11.2,-29,50,+1.1,20,-3.7%,41,+0.6%,79,+4.6%,86,+6.1,9,+12.3,2,+10.6%,59,+0.1%,92,-7.3%,24,+3.8
Iman Shumpert,22.4,NYK,Wing,331,74,+12.2,+33,80,+9.1,71,+3.5%,76,-2.1%,60,+1.2%,71,+1.9,63,-3.1,34,+2.1%,55,-0.1%,88,-4.9%,76,-6.3
JR Smith,27.1,NYK,Wing,349,53,+3.9,+11,68,+5.5,67,+2.9%,32,+1.2%,73,+3.7%,79,+3.3,43,+1.6,76,-3.7%,54,-0.1%,28,+2.9%,0,+17.0
Josh Smith,26.9,ATL,Forward,198,66,+8.9,+19,66,+5.0,72,+3.9%,91,-3.7%,24,-3.9%,8,-8.7,66,-3.9,92,-6.8%,26,-1.7%,4,+7.4%,63,-3.3
Tiago Splitter,27.8,SAS,Big,384,32,-6.7,-15,8,-12.7,31,-1.9%,31,+1.2%,13,-5.9%,20,-4.9,73,-6.0,86,-5.4%,50,-0.4%,11,+5.5%,45,-0.6
Lance Stephenson,22.2,IND,Wing,670,92,+22.0,+48,75,+8.0,82,+5.6%,53,-0.4%,40,-1.7%,55,+0.0,91,-14.1,85,-5.3%,36,-1.1%,94,-8.7%,72,-4.9
Jeff Teague,24.4,ATL,Point,212,7,-20.1,-50,15,-10.2,15,-4.8%,94,-4.5%,12,-6.1%,2,-16.1,15,+9.9,14,+5.2%,13,-3.1%,20,+3.7%,43,-0.3
Jason Terry,35.1,BOS,Combo,189,82,+15.4,+32,97,+19.0,90,+7.5%,70,-1.7%,61,+1.7%,63,+1.2,33,+3.6,62,-1.8%,31,-1.3%,2,+9.5%,61,-3.1
Klay Thompson,22.7,GSW,Wing,494,85,+18.1,+40,45,-0.0,21,-3.3%,39,+0.8%,86,+6.0%,12,-7.8,97,-18.2,97,-8.5%,64,+0.7%,76,-2.6%,66,-3.5
Dwyane Wade,30.8,MIA,Combo,778,6,-21.2,-31,5,-15.9,6,-7.4%,27,+1.5%,29,-3.4%,26,-3.4,28,+5.3,13,+5.4%,87,+2.6%,51,+0.3%,50,-1.4
Gerald Wallace,30.3,BKN,Forward,242,75,+12.2,+32,92,+14.0,95,+8.9%,29,+1.5%,63,+2.0%,57,+0.3,41,+1.7,37,+1.6%,78,+1.6%,45,+1.0%,37,+1.1
CJ Watson,28.5,BKN,Combo,159,31,-7.7,-20,27,-4.8,24,-2.6%,48,-0.3%,72,+3.4%,58,+0.6,38,+2.9,41,+1.3%,24,-1.8%,87,-4.9%,21,+4.9
David West,32.2,IND,Big,687,73,+12.0,+31,81,+9.5,92,+8.1%,73,-2.0%,0,-14.3%,84,+5.5,61,-2.4,82,-4.7%,11,-3.1%,54,-0.5%,64,-3.4
Deron Williams,28.4,BKN,Point,291,23,-11.2,-25,16,-9.7,34,-1.9%,50,-0.3%,2,-11.2%,3,-12.7,44,+1.5,92,-6.6%,73,+1.4%,0,+17.8%,10,+7.9
Sam Young,27.4,IND,Wing,126,14,-14.9,-35,24,-6.2,24,-2.7%,20,+2.1%,85,+5.9%,7,-10.6,18,+8.7,21,+3.4%,19,-2.2%,17,+4.3%,66,-3.8
