Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Jordan Hawkins,21.5,NOP,Combo,1020,27,0.3%,5,0.6%,63,2.8%,72,2.8%,57,10.2%,0,0.0%,70,8.5%
Jaxson Hayes,23.4,LAL,Big,777,40,1.5%,86,1.8%,17,5.0%,55,8.9%,27,14.5%,76,4.3%,36,22.9%
Killian Hayes,22.3,DET,Combo,986,85,1.0%,55,1.5%,50,3.0%,10,1.2%,77,11.4%,0,0.0%,0,0.0%
Gordon Hayward,33.6,OKC,Forward,419,4,0.1%,52,1.2%,88,2.1%,29,2.7%,25,9.9%,0,0.0%,66,20.8%
Gordon Hayward,33.6,CHA,Wing,797,54,0.8%,61,1.5%,90,2.2%,57,2.9%,81,11.9%,97,6.8%,48,9.1%
Scoot Henderson,19.7,POR,Point,1744,40,0.3%,28,1.1%,5,4.2%,74,2.8%,16,8.2%,86,2.9%,84,11.6%
Taylor Hendricks,19.9,UTA,Forward,818,91,1.7%,66,1.4%,33,3.7%,75,5.4%,78,15.1%,0,0.0%,82,29.5%
Tyler Herro,23.8,MIA,Combo,1405,7,0.1%,16,0.9%,94,1.8%,19,1.3%,94,13.9%,0,0.0%,95,16.7%
Buddy Hield,30.9,IND,Wing,1328,82,1.1%,52,1.4%,45,3.2%,51,2.7%,52,10.4%,0,0.0%,54,9.9%
Buddy Hield,30.9,PHI,Wing,811,42,0.6%,62,1.5%,31,3.4%,56,2.9%,28,8.9%,0,0.0%,73,16.2%
Haywood Highsmith,26.9,MIA,Forward,1316,73,1.2%,86,1.8%,30,3.8%,73,4.9%,30,10.7%,0,0.0%,29,9.1%
Aaron Holiday,27.1,HOU,Combo,1174,22,0.3%,52,1.4%,12,4.2%,33,1.7%,26,7.8%,78,1.4%,33,2.6%
Jrue Holiday,33.4,BOS,Combo,2255,91,1.2%,33,1.2%,85,2.0%,91,3.9%,78,11.6%,84,2.2%,84,14.1%
Justin Holiday,34.6,DEN,Combo,785,52,0.5%,77,1.9%,29,3.7%,14,1.2%,14,6.9%,0,0.0%,58,5.8%
Richaun Holmes,30.0,DAL,Big,164,64,1.9%,17,0.8%,3,6.2%,91,12.6%,77,20.9%,0,0.0%,64,33.3%
Richaun Holmes,30.0,WAS,Big,317,39,1.4%,41,1.1%,20,4.7%,86,11.7%,72,20.2%,0,0.0%,45,26.3%
Chet Holmgren,21.5,OKC,Big,2411,94,3.8%,26,0.9%,68,3.2%,28,5.7%,65,19.0%,49,1.1%,75,39.6%
Al Horford,37.4,BOS,Big,1735,55,1.8%,34,1.0%,98,2.0%,21,5.0%,56,17.8%,0,0.0%,25,19.1%
Talen Horton-Tucker,22.9,UTA,Combo,973,84,1.0%,73,1.8%,27,3.7%,41,2.0%,41,9.3%,98,6.1%,57,5.5%
Danuel House,30.4,PHI,Wing,450,39,0.6%,50,1.4%,14,4.1%,48,2.7%,6,7.2%,0,0.0%,86,23.8%
Caleb Houstan,20.8,ORL,Wing,716,12,0.2%,9,0.8%,29,3.4%,71,3.6%,3,6.1%,0,0.0%,20,4.3%
Kevin Huerter,25.2,SAC,Wing,1547,54,0.8%,43,1.2%,27,3.6%,42,2.5%,83,12.3%,0,0.0%,58,10.3%
DeAndre Hunter,25.9,ATL,Forward,1674,23,0.5%,21,1.0%,37,3.3%,10,1.8%,42,11.3%,0,0.0%,39,13.2%
Matthew Hurt,23.5,MEM,Big,101,45,1.6%,57,1.3%,88,2.5%,46,8.0%,0,4.0%,0,0.0%,26,20.0%
Nah'Shon Hyland,23.1,LAC,Combo,444,33,0.3%,86,2.2%,19,3.9%,6,1.0%,43,9.4%,0,0.0%,0,0.0%
Joe Ingles,36.1,ORL,Wing,1151,13,0.2%,75,1.6%,60,3.0%,23,1.7%,77,11.7%,67,1.7%,14,2.9%
Brandon Ingram,26.2,NOP,Wing,2095,73,1.0%,28,1.0%,88,2.5%,39,2.3%,88,13.4%,0,0.0%,64,12.1%
Kyrie Irving,31.6,DAL,Combo,2027,60,0.7%,62,1.6%,81,2.3%,52,2.3%,83,12.0%,0,0.0%,50,4.6%
Jonathan Isaac,26.1,ORL,Forward,910,100,3.9%,92,2.0%,48,3.0%,100,9.0%,95,18.7%,63,1.9%,100,48.3%
Jaden Ivey,21.7,DET,Combo,2190,80,0.9%,29,1.1%,30,3.6%,88,3.8%,28,8.0%,88,2.7%,35,3.2%
Isaiah Jackson,21.8,IND,Big,691,95,3.9%,88,1.8%,2,6.9%,90,12.1%,58,18.2%,77,4.8%,21,17.0%
Jaren Jackson,24.1,MEM,Big,2124,77,2.5%,81,1.6%,46,3.9%,12,3.9%,17,12.9%,57,1.9%,23,17.9%
Reggie Jackson,33.5,DEN,Combo,1785,36,0.4%,21,1.0%,47,3.2%,37,1.9%,13,6.7%,0,0.0%,31,2.6%
GG Jackson II,18.9,MEM,Forward,1192,65,1.0%,25,1.0%,86,2.1%,67,4.4%,38,11.2%,0,0.0%,67,21.1%
Andre Jackson Jr.,22.0,MIL,Wing,484,44,0.6%,15,0.9%,1,6.9%,96,8.0%,38,9.5%,96,6.5%,96,30.0%
Trayce Jackson-Davis,23.7,GSW,Big,1071,87,3.0%,43,1.1%,52,3.7%,85,11.7%,55,17.7%,0,0.0%,11,9.8%
LeBron James,38.8,LAL,Forward,2501,44,0.7%,74,1.5%,99,1.1%,31,2.7%,84,16.5%,0,0.0%,84,31.0%
Jaime Jaquez Jr.,22.7,MIA,Wing,2095,31,0.5%,73,1.6%,33,3.4%,77,4.0%,29,9.0%,61,1.1%,78,18.1%
DeJon Jarreau,25.8,MEM,Forward,126,52,0.8%,58,1.3%,19,4.2%,52,3.4%,99,22.7%,0,0.0%,0,0.0%
Trey Jemison,23.9,MEM,Big,545,79,2.6%,23,0.9%,26,4.6%,81,11.1%,17,12.8%,97,13.3%,40,25.0%
Isaiah Joe,24.3,OKC,Wing,1431,61,0.8%,54,1.4%,87,2.5%,40,2.3%,51,10.3%,0,0.0%,17,3.4%
Cameron Johnson,27.7,BKN,Forward,1592,24,0.5%,63,1.3%,64,2.7%,43,3.2%,61,12.5%,0,0.0%,18,6.5%
Jalen Johnson,21.9,ATL,Big,1888,28,1.2%,72,1.5%,86,2.7%,10,3.8%,77,20.9%,0,0.0%,54,29.1%
Keldon Johnson,23.9,SAS,Forward,2028,21,0.5%,29,1.1%,55,2.9%,69,4.5%,66,12.9%,68,2.0%,76,25.6%
Nikola Jokic,28.7,DEN,Big,2736,35,1.3%,83,1.7%,83,2.8%,57,9.1%,96,27.0%,42,0.8%,45,26.4%
Colby Jones,21.4,SAC,Wing,114,100,2.3%,63,1.5%,0,7.4%,97,8.0%,53,10.4%,0,0.0%,0,0.0%
Damian Jones,28.3,CLE,Big,181,86,2.9%,70,1.4%,38,4.1%,55,8.9%,47,16.9%,95,8.3%,26,20.0%
Herbert Jones,25.1,NOP,Forward,2310,80,1.3%,93,2.0%,26,3.9%,47,3.3%,12,8.5%,82,3.6%,21,6.9%
Tre Jones,23.8,SAS,Point,2121,9,0.2%,53,1.5%,95,1.7%,72,2.7%,60,10.5%,0,0.0%,79,10.0%
Tyus Jones,27.5,WAS,Point,1932,44,0.4%,58,1.5%,100,1.0%,9,1.0%,21,8.4%,0,0.0%,35,1.8%
Derrick Jones Jr.,26.7,DAL,Forward,1769,84,1.4%,57,1.3%,60,2.8%,72,4.8%,13,8.6%,0,0.0%,47,15.6%
DeAndre Jordan,35.3,DEN,Big,380,61,1.9%,10,0.7%,15,5.0%,95,13.6%,90,23.1%,0,0.0%,64,33.3%
Cory Joseph,32.2,GSW,Combo,262,57,0.6%,0,0.5%,40,3.3%,64,2.4%,31,8.4%,0,0.0%,81,13.0%
Nikola Jovic,20.4,MIA,Big,862,14,0.8%,62,1.3%,41,4.0%,2,2.7%,61,18.6%,72,3.7%,26,20.0%
Johnny Juzang,22.6,UTA,Wing,357,4,0.1%,1,0.5%,46,3.2%,25,1.7%,7,7.3%,95,5.6%,0,0.0%
Luke Kennard,27.4,MEM,Combo,994,6,0.1%,9,0.8%,95,1.6%,9,1.1%,70,11.1%,0,0.0%,26,2.1%
Walker Kessler,22.3,UTA,Big,1469,99,5.0%,20,0.8%,72,3.1%,83,11.2%,63,18.7%,54,1.5%,74,39.0%
Corey Kispert,24.7,WAS,Wing,2041,18,0.4%,12,0.9%,81,2.6%,13,1.4%,32,9.2%,57,0.9%,41,7.5%
Maxi Kleber,31.8,DAL,Big,871,54,1.7%,25,0.9%,52,3.7%,8,3.6%,14,12.8%,74,4.0%,10,9.1%
Kevin Knox,24.2,DET,Forward,526,36,0.7%,27,1.0%,28,3.9%,33,2.8%,29,10.5%,92,5.9%,41,13.8%
John Konchar,27.6,MEM,Wing,1128,99,2.2%,88,1.9%,71,2.8%,90,5.7%,98,16.2%,70,1.8%,81,21.2%
Furkan Korkmaz,26.3,PHI,Wing,220,30,0.5%,84,1.8%,89,2.2%,6,1.0%,41,9.6%,0,0.0%,82,21.4%
Luke Kornet,28.3,BOS,Big,919,90,3.2%,28,0.9%,76,3.0%,86,11.7%,26,14.3%,0,0.0%,20,16.1%
Vit Krejci,23.4,ATL,Forward,514,26,0.5%,34,1.1%,25,4.0%,8,1.6%,8,8.2%,0,0.0%,25,7.7%
Jonathan Kuminga,21.1,GSW,Forward,1932,56,0.9%,49,1.2%,38,3.3%,74,4.9%,56,12.3%,51,1.1%,70,22.6%
Kyle Kuzma,28.3,WAS,Big,2279,20,1.0%,13,0.7%,90,2.4%,3,2.7%,38,16.3%,58,1.9%,39,24.4%
Jake LaRavia,22.0,MEM,Wing,766,60,0.8%,72,1.5%,30,3.4%,88,5.5%,45,9.8%,98,7.3%,38,7.3%
Zach LaVine,28.6,CHI,Wing,871,27,0.5%,33,1.1%,79,2.6%,0,0.7%,89,13.5%,85,2.9%,68,14.0%
Jock Landale,28.0,HOU,Big,688,68,2.1%,44,1.1%,53,3.7%,81,11.2%,6,11.1%,65,3.1%,5,6.3%
A.J. Lawson,23.3,DAL,Wing,203,28,0.5%,23,1.0%,42,3.2%,83,4.7%,40,9.6%,0,0.0%,44,8.3%
Caris LeVert,29.2,CLE,Wing,1923,67,0.9%,81,1.7%,83,2.5%,34,2.0%,85,12.4%,0,0.0%,24,5.2%
Saben Lee,24.4,PHX,Point,146,67,0.7%,81,1.8%,21,3.3%,93,4.5%,81,13.2%,0,0.0%,0,0.0%
Alex Len,30.4,SAC,Big,403,96,4.1%,21,0.8%,9,5.3%,74,10.7%,57,18.0%,83,5.6%,86,44.4%
Kawhi Leonard,32.3,LAC,Big,2329,35,1.3%,92,2.1%,100,1.6%,11,3.8%,22,13.3%,70,3.7%,43,26.0%
Kira Lewis Jr.,22.6,NOP,Point,102,51,0.5%,72,1.7%,56,2.5%,7,0.9%,33,8.7%,100,14.3%,0,0.0%
Kira Lewis Jr.,22.6,UTA,Combo,105,0,0.0%,34,1.2%,97,1.6%,73,2.9%,7,5.7%,0,0.0%,0,0.0%
Damian Lillard,33.3,MIL,Point,2578,35,0.3%,35,1.2%,84,2.1%,23,1.5%,63,10.6%,0,0.0%,40,2.2%
Nassir Little,23.7,PHX,Forward,382,71,1.2%,38,1.1%,34,3.6%,55,3.6%,63,12.7%,0,0.0%,31,10.7%
Dereck Lively II,19.7,DAL,Big,1287,85,2.9%,52,1.1%,32,4.2%,79,11.0%,54,17.4%,83,5.4%,59,30.9%
Isaiah Livers,25.3,DET,Forward,435,30,0.6%,42,1.2%,24,4.0%,32,2.8%,2,6.5%,78,3.3%,42,14.3%
Kevon Looney,27.7,GSW,Big,1182,31,1.2%,35,1.0%,19,4.9%,87,11.8%,81,21.3%,77,4.8%,84,42.6%
Brook Lopez,35.6,MIL,Big,2399,93,3.7%,16,0.8%,82,2.8%,16,4.5%,9,11.5%,97,13.0%,5,1.1%
Kevin Love,35.1,MIA,Big,922,7,0.6%,23,0.9%,28,4.5%,35,6.5%,98,28.3%,60,2.3%,80,41.7%
Kyle Lowry,37.6,MIA,Point,1034,77,0.8%,70,1.7%,14,3.9%,67,2.6%,65,10.6%,0,0.0%,84,11.6%
Kyle Lowry,37.6,PHI,Combo,650,49,0.5%,49,1.4%,35,3.5%,23,1.4%,33,8.4%,0,0.0%,80,12.9%
Trey Lyles,28.0,SAC,Big,1146,15,0.8%,8,0.6%,77,3.0%,23,5.2%,32,15.4%,86,6.1%,62,32.7%
Theo Maledon,22.4,CHA,Combo,190,0,0.0%,38,1.3%,37,3.4%,45,2.1%,69,10.7%,0,0.0%,0,0.0%
Sandro Mamukelashvili,24.4,SAS,Big,365,42,1.5%,12,0.7%,66,3.2%,58,9.1%,82,21.8%,0,0.0%,26,20.0%
Terance Mann,27.0,LAC,Wing,1805,21,0.4%,21,1.0%,36,3.4%,86,5.0%,26,8.7%,91,4.1%,27,5.5%
Tre Mann,22.7,CHA,Combo,861,14,0.2%,91,2.6%,80,2.3%,48,2.1%,90,13.2%,0,0.0%,63,6.5%
Lauri Markkanen,26.4,UTA,Forward,1817,40,0.7%,40,1.1%,90,1.9%,91,6.8%,86,16.8%,0,0.0%,73,24.2%
Naji Marshall,25.8,NOP,Wing,1156,32,0.5%,76,1.6%,63,2.9%,79,4.1%,96,15.0%,83,2.7%,34,7.1%
Caleb Martin,28.1,MIA,Forward,1743,53,0.8%,44,1.2%,44,3.1%,63,4.2%,51,11.9%,75,2.8%,22,7.4%
Cody Martin,28.1,CHA,Wing,751,89,1.2%,88,1.9%,68,2.9%,38,2.3%,84,12.4%,96,6.5%,72,16.0%
Kenyon Martin Jr.,22.8,PHI,Forward,610,54,0.9%,48,1.2%,4,5.5%,86,5.9%,58,12.4%,0,0.0%,42,14.3%
Garrison Mathews,27.0,ATL,Wing,931,23,0.4%,10,0.8%,4,5.3%,27,1.8%,13,7.9%,0,0.0%,53,9.3%
Bennedict Mathurin,21.4,IND,Wing,1512,21,0.4%,20,0.9%,72,2.8%,74,3.9%,69,11.2%,79,2.5%,42,8.1%
Wesley Matthews,37.0,ATL,Forward,395,83,1.4%,73,1.5%,16,4.4%,15,2.2%,26,10.0%,0,0.0%,0,0.0%
Tyrese Maxey,23.0,PHI,Point,2615,65,0.6%,30,1.2%,67,2.4%,21,1.3%,30,8.7%,0,0.0%,42,2.6%
Skylar Mays,26.2,POR,Combo,331,47,0.5%,74,1.8%,73,2.4%,51,2.2%,34,8.6%,0,0.0%,0,0.0%
Miles McBride,23.1,NYK,Combo,1244,28,0.3%,70,1.7%,28,3.7%,65,2.5%,2,5.4%,0,0.0%,41,3.9%
CJ McCollum,32.1,NOP,Combo,2156,86,1.0%,37,1.3%,76,2.4%,40,2.0%,84,12.1%,0,0.0%,20,1.2%
TJ McConnell,31.6,IND,Point,1221,33,0.3%,86,2.3%,60,2.5%,79,3.0%,72,11.5%,0,0.0%,91,18.7%
Jaden McDaniels,23.1,MIN,Wing,2102,79,1.0%,48,1.3%,10,4.6%,52,2.7%,10,7.4%,71,1.9%,71,15.5%
Jalen McDaniels,25.7,TOR,Forward,433,39,0.7%,72,1.5%,21,4.1%,44,3.3%,49,11.8%,0,0.0%,54,17.4%
Doug McDermott,31.8,IND,Wing,178,0,0.0%,30,1.1%,38,3.3%,9,1.1%,0,4.2%,0,0.0%,93,28.6%
Doug McDermott,31.8,SAS,Forward,685,6,0.1%,6,0.7%,62,2.7%,3,1.2%,0,5.5%,0,0.0%,12,4.9%
JaVale McGee,35.8,SAC,Big,296,79,2.5%,57,1.3%,27,4.6%,83,11.3%,71,20.1%,95,9.5%,97,57.1%
Bryce McGowens,21.0,CHA,Wing,798,45,0.6%,24,1.0%,24,3.7%,36,2.1%,31,9.1%,87,2.9%,13,2.7%
Jordan McLaughlin,27.6,MIN,Combo,567,48,0.5%,93,2.6%,88,2.0%,78,3.0%,42,9.4%,93,3.8%,0,0.0%
De'Anthony Melton,25.4,PHI,Wing,1018,59,0.8%,97,2.5%,34,3.4%,46,2.6%,63,10.9%,0,0.0%,56,10.0%
Nathan Mensah,25.6,CHA,Big,234,83,2.8%,32,0.9%,0,8.8%,57,9.1%,16,12.8%,0,0.0%,0,0.0%
Sam Merrill,27.5,CLE,Wing,961,11,0.2%,13,0.9%,66,2.9%,29,1.8%,30,9.1%,75,2.2%,44,8.3%
Chimezie Metu,26.6,DET,Big,399,17,0.9%,99,2.7%,70,3.1%,8,3.6%,37,16.0%,97,13.3%,38,23.8%
Chimezie Metu,26.6,PHX,Big,404,11,0.8%,92,2.1%,42,4.0%,32,6.1%,43,16.5%,0,0.0%,85,44.0%
Vasilije Micic,29.8,CHA,Point,813,14,0.2%,37,1.2%,58,2.5%,44,1.8%,5,6.7%,0,0.0%,0,0.0%
Vasilije Micic,29.8,OKC,Combo,317,31,0.3%,10,0.9%,58,2.8%,0,0.0%,9,6.2%,0,0.0%,73,9.1%
Khris Middleton,32.2,MIL,Wing,1486,29,0.5%,63,1.5%,23,3.8%,55,2.9%,88,13.4%,0,0.0%,71,15.8%
Brandon Miller,20.9,CHA,Wing,2372,68,0.9%,42,1.2%,53,3.1%,44,2.6%,70,11.3%,60,1.1%,44,8.3%
Patty Mills,35.2,ATL,Combo,187,23,0.3%,71,1.8%,34,3.5%,57,2.3%,22,7.7%,0,0.0%,66,7.7%
Patty Mills,35.2,MIA,Combo,199,0,0.0%,90,2.5%,52,3.0%,47,2.1%,5,5.6%,0,0.0%,0,0.0%
Shake Milton,27.1,MIN,Combo,428,56,0.6%,58,1.5%,20,3.9%,31,1.7%,48,9.5%,0,0.0%,0,0.0%
Justin Minaya,24.6,POR,Wing,328,71,1.0%,7,0.8%,13,4.2%,95,7.1%,15,8.0%,0,0.0%,0,0.0%
Davion Mitchell,25.2,SAC,Combo,1039,9,0.2%,6,0.7%,31,3.6%,30,1.6%,16,7.2%,0,0.0%,44,4.3%
Donovan Mitchell,27.1,CLE,Combo,1929,71,0.8%,87,2.2%,72,2.5%,62,2.4%,81,12.0%,86,2.3%,42,4.1%
Evan Mobley,22.4,CLE,Big,1525,72,2.3%,59,1.3%,57,3.6%,43,7.6%,79,21.2%,63,3.0%,90,45.6%
Malik Monk,25.7,SAC,Wing,1859,78,1.0%,21,1.0%,32,3.4%,16,1.5%,59,10.6%,0,0.0%,12,2.0%
Moses Moody,21.4,GSW,Wing,1105,75,1.0%,67,1.5%,54,3.1%,88,5.4%,42,9.7%,89,3.5%,90,25.9%
Ja Morant,24.2,MEM,Point,317,79,0.8%,16,1.0%,63,2.4%,56,2.0%,86,13.5%,0,0.0%,88,11.8%
Marcus Morris,34.2,PHI,Forward,621,58,0.9%,14,0.8%,25,3.9%,30,2.7%,62,12.7%,0,0.0%,91,37.5%
Marcus Morris,34.2,CLE,Big,169,0,0.3%,0,0.3%,65,3.2%,3,3.1%,21,13.1%,0,0.0%,0,0.0%
Markieff Morris,34.2,DAL,Big,164,16,0.9%,39,1.0%,92,2.4%,1,1.8%,7,11.3%,100,33.3%,26,20.0%
Monte Morris,28.3,MIN,Combo,392,81,0.9%,76,1.8%,100,1.4%,21,1.4%,56,10.2%,0,0.0%,59,5.9%
Trey Murphy III,23.4,NOP,Wing,1651,64,0.9%,53,1.4%,95,1.8%,47,2.7%,92,13.6%,63,1.2%,88,25.0%
Dejounte Murray,27.1,ATL,Combo,2781,42,0.4%,67,1.7%,93,1.8%,49,2.2%,93,13.4%,0,0.0%,36,3.4%
Jamal Murray,26.7,DEN,Point,1858,91,1.1%,44,1.4%,65,2.4%,63,2.4%,58,10.5%,91,3.7%,70,8.2%
Keegan Murray,23.2,SAC,Forward,2577,76,1.2%,59,1.3%,39,3.3%,60,4.0%,64,12.7%,69,2.1%,27,8.3%
Kris Murray,23.2,POR,Forward,1244,51,0.8%,77,1.6%,67,2.7%,85,5.9%,41,11.3%,79,3.4%,16,6.3%
Mike Muscala,32.3,WAS,Big,318,21,1.1%,10,0.7%,48,3.8%,31,5.9%,25,13.9%,87,6.3%,16,15.4%
Mike Muscala,32.3,DET,Big,165,43,1.5%,17,0.8%,70,3.1%,17,4.5%,10,11.7%,99,25.0%,0,0.0%
Sviatoslav Mykhailiuk,26.4,BOS,Wing,284,10,0.2%,17,0.9%,91,2.1%,60,3.0%,44,9.8%,0,0.0%,48,9.1%
Larry Nance Jr.,30.8,NOP,Big,1204,12,0.8%,94,2.3%,68,3.2%,50,8.3%,51,17.2%,55,1.6%,70,36.6%
Andrew Nembhard,23.8,IND,Combo,1675,13,0.2%,63,1.6%,36,3.5%,53,2.3%,10,6.3%,0,0.0%,38,3.8%
Aaron Nesmith,24.0,IND,Forward,1989,77,1.2%,67,1.4%,9,4.9%,48,3.4%,25,10.0%,0,0.0%,38,13.2%
Georges Niang,30.4,CLE,Forward,1759,25,0.5%,8,0.8%,13,4.5%,4,1.2%,57,12.3%,56,1.3%,96,41.7%
Zeke Nnaji,22.8,DEN,Big,493,92,3.5%,55,1.2%,12,5.2%,74,10.7%,3,9.9%,0,0.0%,8,7.9%
Jaylen Nowell,24.3,MEM,Point,150,0,0.0%,7,0.9%,19,3.7%,53,1.9%,9,7.1%,0,0.0%,0,0.0%
Jusuf Nurkic,29.2,PHX,Big,2076,61,1.9%,82,1.7%,30,4.4%,89,12.0%,99,28.4%,45,1.0%,57,30.1%
Jordan Nwora,25.1,TOR,Forward,444,78,1.2%,75,1.5%,80,2.3%,51,3.4%,87,16.9%,90,5.0%,83,30.0%
Jordan Nwora,25.1,IND,Forward,105,0,0.0%,90,1.9%,8,5.0%,89,6.4%,20,9.1%,0,0.0%,93,40.0%
Royce O'Neale,30.4,PHX,Forward,741,57,0.9%,75,1.6%,51,3.0%,40,3.1%,82,16.1%,0,0.0%,98,44.4%
Royce O'Neale,30.4,BKN,Wing,1165,85,1.2%,35,1.1%,16,4.0%,64,3.2%,93,13.9%,0,0.0%,97,32.7%
Chuma Okeke,25.2,ORL,Forward,320,75,1.2%,13,0.8%,74,2.5%,70,4.5%,76,14.7%,87,4.3%,64,20.0%
Josh Okogie,25.2,PHX,Wing,916,88,1.2%,94,2.2%,61,2.9%,99,8.2%,16,8.1%,92,4.2%,38,7.3%
Onyeka Okongwu,22.9,ATL,Big,1394,70,2.1%,19,0.8%,29,4.5%,70,10.3%,49,17.1%,52,1.4%,17,15.8%
Isaac Okoro,22.8,CLE,Forward,1879,59,0.9%,60,1.3%,45,3.1%,53,3.5%,3,7.3%,65,1.9%,10,2.6%
Kelly Olynyk,32.5,TOR,Big,739,26,1.2%,93,2.1%,10,5.3%,32,6.3%,29,14.8%,0,0.0%,72,38.5%
Kelly Olynyk,32.5,UTA,Big,1004,8,0.6%,72,1.5%,16,5.0%,34,6.4%,48,16.9%,0,0.0%,54,29.2%
Eugene Omoruyi,26.7,WAS,Big,287,6,0.5%,96,2.5%,3,6.2%,44,7.7%,8,11.4%,0,0.0%,35,22.2%
Cedi Osman,28.6,SAS,Forward,1253,13,0.4%,41,1.1%,36,3.4%,11,1.9%,60,12.5%,59,1.6%,37,12.8%
Kelly Oubre,27.9,PHI,Forward,2030,70,1.1%,78,1.6%,31,3.8%,64,4.2%,54,12.1%,75,2.9%,36,12.1%
Chris Paul,38.5,GSW,Combo,1529,16,0.2%,80,2.0%,48,3.0%,12,1.2%,88,13.2%,0,0.0%,43,4.2%
Cameron Payne,29.2,MIL,Combo,666,19,0.2%,47,1.4%,8,4.6%,1,0.7%,21,7.5%,0,0.0%,34,2.9%
Cameron Payne,29.2,PHI,Combo,574,64,0.7%,50,1.4%,21,3.9%,66,2.5%,3,5.5%,0,0.0%,85,14.3%
Gary Payton II,30.9,GSW,Wing,665,92,1.4%,96,2.4%,11,4.5%,94,6.9%,43,9.7%,0,0.0%,48,9.1%
Julian Phillips,20.0,CHI,Forward,283,41,0.7%,28,1.0%,3,5.5%,57,3.9%,5,7.8%,0,0.0%,14,5.9%
Scotty Pippen,23.0,MEM,Point,505,86,0.9%,100,3.1%,0,4.9%,81,3.7%,37,9.0%,0,0.0%,0,0.0%
Mason Plumlee,33.7,LAC,Big,627,37,1.3%,28,0.9%,31,4.3%,63,9.6%,92,23.8%,0,0.0%,57,30.3%
Brandin Podziemski,20.7,GSW,Combo,1936,35,0.4%,42,1.3%,69,2.5%,97,5.9%,98,14.9%,92,3.7%,79,12.9%
Jakob Poeltl,28.0,TOR,Big,1319,84,2.9%,52,1.1%,37,4.1%,85,11.6%,80,21.3%,51,1.3%,34,22.0%
Aleksej Pokusevski,21.8,CHA,Big,327,58,1.8%,89,1.8%,95,2.3%,13,4.0%,47,16.9%,81,5.3%,37,23.1%
Jordan Poole,24.4,WAS,Combo,2341,51,0.5%,60,1.6%,15,4.1%,20,1.3%,23,7.8%,0,0.0%,23,1.4%
Craig Porter,23.7,CLE,Combo,556,95,1.3%,69,1.7%,67,2.6%,86,3.4%,95,13.9%,0,0.0%,59,5.9%
Jontay Porter,24.0,TOR,Big,329,82,2.7%,95,2.4%,48,3.8%,39,7.2%,31,15.3%,0,0.0%,17,15.8%
Michael Porter,25.3,DEN,Forward,2564,68,1.1%,7,0.7%,77,2.4%,62,4.1%,90,17.1%,86,4.3%,80,29.5%
Otto Porter,30.4,TOR,Forward,165,89,1.6%,54,1.3%,23,4.0%,20,2.4%,59,12.4%,0,0.0%,75,25.0%
Bobby Portis,28.7,MIL,Big,1984,13,0.8%,68,1.4%,55,3.6%,39,6.9%,86,22.5%,94,7.5%,75,39.8%
Kristaps Porzingis,28.2,BOS,Big,1689,88,3.2%,45,1.1%,63,3.4%,30,5.8%,41,16.4%,94,8.1%,15,14.1%
Micah Potter,25.6,UTA,Big,182,48,1.6%,34,1.0%,79,2.9%,27,5.6%,39,16.3%,0,0.0%,0,0.0%
Dwight Powell,32.3,DAL,Big,781,25,1.2%,68,1.4%,8,5.3%,75,10.8%,25,14.0%,59,2.1%,12,12.5%
Norman Powell,30.4,LAC,Wing,1956,36,0.5%,14,0.9%,62,2.9%,4,0.9%,24,8.6%,0,0.0%,21,4.4%
Taurean Prince,29.6,LAL,Wing,2092,63,0.8%,40,1.2%,65,2.9%,4,0.9%,39,9.5%,72,1.9%,55,9.9%
Payton Pritchard,25.8,BOS,Point,1675,7,0.2%,14,0.9%,72,2.3%,86,3.8%,67,10.7%,98,4.5%,33,1.6%
Olivier-Maxence Prosper,21.3,DAL,Forward,215,19,0.5%,2,0.6%,53,2.9%,79,5.6%,68,13.1%,95,7.1%,93,40.0%
Trevelin Queen,26.7,ORL,Wing,138,96,1.8%,92,2.0%,5,5.1%,50,2.7%,64,10.9%,0,0.0%,0,0.0%
Neemias Queta,24.3,BOS,Big,269,81,2.7%,84,1.7%,6,5.5%,99,17.1%,57,18.0%,90,6.7%,92,50.0%
Immanuel Quickley,24.4,NYK,Combo,708,20,0.2%,14,0.9%,77,2.4%,3,0.7%,45,9.5%,0,0.0%,71,8.6%
Immanuel Quickley,24.4,TOR,Combo,1262,24,0.3%,30,1.2%,71,2.5%,5,0.9%,91,13.3%,78,1.4%,74,10.9%
Lester Quinones,23.0,GSW,Wing,316,16,0.3%,3,0.5%,7,4.7%,89,5.6%,73,11.5%,0,0.0%,32,6.7%
Jahmi'us Ramsey,22.4,TOR,Forward,105,0,0.0%,100,3.0%,18,4.2%,39,3.1%,81,15.8%,0,0.0%,0,0.0%
Julius Randle,28.9,NYK,Forward,1625,12,0.4%,4,0.7%,75,2.5%,87,6.0%,92,17.9%,71,2.2%,97,42.0%
Duop Reath,27.3,POR,Big,1194,48,1.6%,54,1.2%,13,5.2%,38,6.8%,19,13.0%,61,2.5%,39,24.6%
Austin Reaves,25.4,LAL,Combo,2607,45,0.5%,23,1.0%,78,2.4%,59,2.4%,66,10.5%,72,0.7%,78,12.5%
