Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Kevin Knox,19.2,NYK,Forward,2089,32,70.8%,77,11.0%,61,1.1%,30,17.8%
Furkan Korkmaz,21.3,PHI,Forward,588,92,86.7%,11,4.5%,66,1.2%,96,44.4%
Luke Kornet,23.3,NYK,Big,722,90,83.7%,10,5.5%,39,1.5%,8,6.7%
Kyle Korver,37.6,UTA,Wing,1069,63,82.5%,13,3.7%,62,1.1%,77,33.3%
Kyle Korver,37.6,CLE,Forward,241,0,81.3%,8,3.9%,83,1.6%,80,33.3%
Kosta Koufos,29.7,SAC,Big,467,0,42.9%,27,8.5%,18,1.1%,54,25.0%
Rodions Kurucs,20.7,BKN,Forward,1267,64,78.3%,48,8.2%,46,0.9%,15,13.2%
Kyle Kuzma,23.3,LAL,Big,2300,54,75.2%,29,8.7%,45,1.5%,44,21.8%
Zach LaVine,23.6,CHI,Wing,2170,71,83.2%,91,13.7%,87,1.6%,52,25.0%
Jeremy Lamb,26.4,CHA,Wing,2244,95,88.8%,85,11.8%,67,1.2%,51,24.6%
Jake Layman,24.7,POR,Forward,1260,28,70.1%,42,7.9%,69,1.2%,79,32.4%
Caris LeVert,24.2,BKN,Wing,1051,12,69.1%,84,11.7%,81,1.5%,74,31.1%
TJ Leaf,21.5,IND,Big,425,0,70.8%,23,7.5%,8,0.8%,92,36.4%
Courtney Lee,33.1,NYK,Wing,157,0,69.2%,61,8.5%,58,1.1%,0,0.0%
Courtney Lee,33.1,DAL,Wing,244,0,71.4%,15,3.8%,16,0.5%,0,0.0%
Damion Lee,26.0,GSW,Wing,302,0,90.9%,13,3.7%,77,1.4%,52,25.0%
Walter Lemon Jr.,26.3,CHI,Point,156,0,72.7%,43,8.1%,2,0.5%,98,42.9%
Alex Len,25.4,ATL,Big,1507,18,64.1%,64,13.7%,38,1.4%,30,18.6%
Kawhi Leonard,27.3,TOR,Forward,2039,86,85.4%,89,14.4%,100,3.6%,56,26.5%
Meyers Leonard,26.7,POR,Big,853,89,83.7%,24,7.6%,36,1.4%,42,21.1%
Jon Leuer,29.5,DET,Big,334,0,68.4%,58,12.9%,32,1.4%,98,41.7%
Damian Lillard,28.3,POR,Point,2833,98,91.2%,74,9.8%,94,2.9%,37,21.6%
Jeremy Lin,30.2,TOR,Combo,402,69,83.8%,69,10.1%,66,1.6%,17,13.3%
Jeremy Lin,30.2,ATL,Combo,935,83,85.6%,76,11.3%,100,4.3%,34,18.2%
Shaun Livingston,33.1,GSW,Combo,938,42,78.4%,78,11.4%,8,0.8%,78,28.0%
Kevon Looney,22.7,GSW,Big,1431,13,61.8%,66,14.0%,19,1.1%,68,27.5%
Brook Lopez,30.6,MIL,Big,2308,92,84.2%,30,8.7%,14,0.9%,75,28.8%
Robin Lopez,30.6,CHI,Big,1601,44,72.4%,35,9.6%,76,2.4%,59,25.5%
Kevin Love,30.1,CLE,Big,597,100,90.4%,42,10.6%,80,2.6%,12,12.1%
Kyle Lowry,32.6,TOR,Point,2208,64,83.0%,50,8.8%,89,2.4%,61,26.1%
Timothe Luwawu-Cabarrot,23.5,CHI,Wing,498,39,76.7%,74,10.1%,32,0.8%,89,41.2%
Timothe Luwawu-Cabarrot,23.5,OKC,Wing,102,0,66.7%,80,10.8%,9,0.4%,94,50.0%
Trey Lyles,23.0,DEN,Big,1035,33,69.5%,36,9.7%,47,1.6%,48,22.9%
Shelvin Mack,28.5,MEM,Combo,1180,21,71.4%,32,6.5%,27,1.1%,53,23.1%
Ian Mahinmi,32.0,WAS,Big,480,25,66.7%,92,20.3%,67,2.1%,41,20.8%
Thon Maker,21.7,MIL,Big,339,2,53.1%,53,12.4%,48,1.6%,43,21.4%
Thon Maker,21.7,DET,Big,528,75,79.1%,59,12.9%,43,1.5%,0,0.0%
Boban Marjanovic,30.2,LAC,Big,324,73,78.5%,98,23.2%,93,3.3%,90,34.4%
Boban Marjanovic,30.2,PHI,Big,301,43,72.2%,60,13.0%,25,1.3%,50,23.5%
Lauri Markkanen,21.4,CHI,Big,1679,96,87.2%,37,9.7%,57,1.9%,47,22.9%
Jarell Martin,24.4,ORL,Big,220,0,87.5%,21,7.4%,34,1.4%,96,40.0%
Frank Mason,24.6,SAC,Point,327,16,68.6%,76,10.2%,91,2.6%,91,38.5%
Wesley Matthews,32.0,DAL,Combo,1311,46,79.1%,42,7.2%,71,1.7%,7,8.3%
Wesley Matthews,32.0,IND,Wing,725,82,85.4%,57,8.0%,82,1.5%,23,16.7%
Patrick McCaw,23.0,TOR,Wing,295,0,86.7%,93,14.5%,12,0.5%,16,12.5%
CJ McCollum,27.1,POR,Combo,2373,67,82.8%,31,6.4%,42,1.3%,47,21.7%
TJ McConnell,26.6,PHI,Point,1403,52,80.0%,4,3.5%,4,0.6%,87,35.7%
Doug McDermott,26.8,IND,Wing,1235,68,82.9%,45,6.4%,15,0.5%,63,26.9%
JaVale McGee,30.8,LAL,Big,1658,15,63.5%,40,10.3%,65,2.0%,72,28.2%
Rodney McGruder,27.3,MIA,Wing,1521,23,72.2%,41,6.1%,26,0.7%,37,20.7%
Alfonzo McKinnie,26.1,GSW,Wing,841,1,54.8%,60,8.2%,43,0.9%,87,38.1%
Ben McLemore,25.7,SAC,Wing,105,0,66.7%,23,4.7%,0,0.0%,0,0.0%
Jordan McRae,27.6,WAS,Wing,279,0,84.0%,82,11.5%,84,1.5%,92,46.2%
Salah Mejri,32.4,DAL,Big,349,0,57.1%,18,7.2%,54,1.8%,98,42.9%
De'Anthony Melton,20.4,PHX,Combo,965,60,80.8%,10,4.4%,39,1.2%,95,36.4%
Khris Middleton,27.2,MIL,Wing,2392,73,83.7%,60,8.2%,73,1.4%,35,19.8%
CJ Miles,31.6,MEM,Forward,281,0,92.9%,15,4.8%,51,0.9%,32,20.0%
CJ Miles,31.6,TOR,Forward,504,58,77.5%,61,9.3%,52,0.9%,62,27.8%
Darius Miller,28.6,NOP,Forward,1744,68,78.9%,23,5.7%,18,0.5%,90,35.7%
Patty Mills,30.2,SAS,Combo,1910,77,84.6%,14,4.6%,44,1.3%,15,12.9%
Paul Millsap,33.7,DEN,Big,1894,44,72.5%,65,13.8%,77,2.4%,40,20.4%
Shake Milton,22.1,PHI,Wing,205,0,66.7%,11,3.3%,0,0.0%,94,50.0%
Nikola Mirotic,27.7,MIL,Big,318,0,85.7%,5,3.6%,35,1.4%,0,0.0%
Nikola Mirotic,27.7,NOP,Big,923,91,84.2%,15,6.8%,71,2.2%,69,27.6%
Donovan Mitchell,22.1,UTA,Combo,2588,56,80.4%,58,9.0%,88,2.2%,36,19.7%
Malik Monk,20.7,CHA,Wing,1141,91,88.1%,48,6.7%,70,1.3%,65,27.0%
Greg Monroe,28.4,TOR,Big,373,8,57.1%,83,17.5%,29,1.3%,23,17.2%
E'Twaun Moore,29.7,NOP,Wing,1459,37,75.4%,24,4.7%,22,0.7%,63,26.9%
Marcus Morris,29.2,BOS,Big,2088,92,84.4%,26,8.2%,53,1.7%,49,23.3%
Markieff Morris,29.2,OKC,Big,387,0,73.7%,9,4.9%,43,1.5%,54,25.0%
Markieff Morris,29.2,WAS,Big,883,70,78.1%,24,7.7%,65,2.0%,29,18.5%
Monte Morris,23.3,DEN,Point,1906,48,79.7%,11,4.7%,22,1.1%,85,34.4%
Johnathan Motley,23.5,LAC,Big,102,0,56.5%,94,21.6%,23,1.2%,65,27.3%
Emmanuel Mudiay,22.7,NYK,Point,1590,41,77.2%,57,9.2%,46,1.6%,26,17.8%
Jamal Murray,21.7,DEN,Combo,2444,79,84.8%,25,5.5%,81,2.0%,31,16.4%
Mike Muscala,27.3,PHI,Big,992,80,81.3%,13,6.4%,30,1.4%,71,27.8%
Mike Muscala,27.3,LAL,Big,259,0,87.5%,4,3.5%,15,1.0%,0,0.0%
Sviatoslav Mykhailiuk,21.4,LAL,Forward,347,0,66.7%,4,2.9%,44,0.8%,80,33.3%
Abdel Nader,25.1,OKC,Wing,651,32,73.5%,75,10.2%,33,0.8%,93,47.6%
Larry Nance Jr.,25.8,CLE,Big,1786,42,71.6%,45,10.8%,76,2.4%,65,27.3%
Shabazz Napier,27.3,BKN,Point,936,82,85.0%,85,10.7%,76,2.0%,11,12.2%
Raul Neto,26.5,UTA,Point,405,0,88.0%,26,6.5%,72,1.9%,7,11.1%
Georges Niang,25.4,UTA,Big,406,0,82.6%,16,6.9%,10,0.8%,96,40.0%
Joakim Noah,33.7,MEM,Big,688,36,71.0%,84,17.7%,72,2.2%,9,9.1%
Nerlens Noel,24.6,OKC,Big,1008,28,68.0%,47,11.0%,66,2.1%,54,25.0%
Dirk Nowitzki,40.4,DAL,Big,781,68,78.0%,8,4.5%,24,1.2%,25,17.6%
Frank Ntilikina,20.3,NYK,Combo,884,44,78.6%,5,3.5%,7,0.8%,37,20.0%
Jusuf Nurkic,24.2,POR,Big,1971,67,77.3%,82,16.9%,89,2.9%,32,19.1%
David Nwaba,25.8,CLE,Forward,933,16,66.7%,90,14.6%,25,0.7%,25,17.1%
Royce O'Neale,25.4,UTA,Wing,1564,43,77.5%,43,6.3%,9,0.4%,67,28.6%
Kyle O'Quinn,28.6,IND,Big,264,0,80.0%,17,7.1%,52,1.7%,14,14.3%
Semi Ojeleye,23.9,BOS,Forward,475,8,61.3%,70,10.4%,42,0.8%,45,23.1%
Jahlil Okafor,22.9,NOP,Big,894,23,65.5%,61,13.2%,62,2.0%,94,38.0%
Elie Okobo,21.0,PHX,Combo,899,40,78.4%,17,5.0%,19,1.0%,80,28.6%
Josh Okogie,20.2,MIN,Wing,1703,26,72.4%,88,12.4%,68,1.2%,20,15.2%
Victor Oladipo,26.5,IND,Wing,1139,34,74.3%,67,9.3%,90,1.9%,43,22.4%
Kelly Olynyk,27.5,MIA,Big,1782,85,82.1%,32,9.2%,88,2.8%,95,38.9%
Cedi Osman,23.6,CLE,Forward,2420,60,77.9%,51,8.4%,79,1.4%,77,32.0%
Kelly Oubre,22.9,WAS,Forward,726,62,78.2%,85,13.2%,63,1.2%,76,31.7%
Kelly Oubre,22.9,PHX,Forward,1168,50,76.3%,83,13.1%,90,1.9%,61,27.6%
Zaza Pachulia,34.7,DET,Big,836,71,78.4%,95,21.6%,97,4.1%,51,23.9%
Jabari Parker,23.6,CHI,Big,1028,55,75.2%,41,10.4%,28,1.3%,91,35.3%
Jabari Parker,23.6,WAS,Big,673,26,67.6%,54,12.4%,50,1.6%,62,26.3%
Tony Parker,36.5,CHA,Combo,985,25,73.4%,75,10.4%,69,1.7%,76,27.5%
Chandler Parsons,30.0,MEM,Forward,495,0,88.0%,24,5.8%,62,1.2%,59,27.3%
Patrick Patterson,29.6,OKC,Big,828,14,63.3%,12,5.9%,5,0.7%,94,38.5%
Chris Paul,33.5,HOU,Point,1845,84,85.8%,9,4.6%,98,3.3%,93,39.4%
Cameron Payne,24.2,CLE,Point,159,0,64.3%,61,9.3%,11,0.8%,0,0.0%
Cameron Payne,24.2,CHI,Point,491,0,85.7%,20,6.1%,13,0.9%,94,40.0%
Elfrid Payton,24.7,NOP,Point,1244,30,73.6%,33,7.2%,30,1.2%,80,32.3%
Theo Pinson,23.0,BKN,Wing,170,0,94.1%,68,9.5%,67,1.2%,0,0.0%
Mason Plumlee,28.7,DEN,Big,1712,6,56.1%,80,16.5%,87,2.8%,50,23.5%
Miles Plumlee,30.2,ATL,Big,143,3,53.6%,97,22.2%,82,2.6%,20,16.7%
Jakob Poeltl,23.0,SAS,Big,1191,1,50.6%,57,12.8%,40,1.5%,78,29.7%
Quincy Pondexter,30.6,SAS,Wing,169,0,80.0%,100,24.3%,52,1.0%,42,22.2%
Otto Porter,25.4,WAS,Forward,1186,52,76.6%,31,6.8%,77,1.4%,92,38.7%
Otto Porter,25.4,CHI,Forward,492,100,90.6%,32,7.2%,73,1.3%,93,40.0%
Bobby Portis,23.7,WAS,Big,763,79,80.9%,13,6.2%,33,1.4%,61,26.1%
Bobby Portis,23.7,CHI,Big,526,68,78.0%,20,7.3%,61,1.9%,31,19.0%
Dwight Powell,27.3,DAL,Big,1609,63,76.7%,94,21.4%,92,3.3%,81,31.0%
Norman Powell,25.4,TOR,Wing,1073,58,80.6%,55,7.5%,72,1.3%,72,30.0%
Alex Poythress,25.2,ATL,Big,288,19,64.3%,79,16.5%,27,1.3%,14,14.3%
Taurean Prince,24.6,ATL,Wing,1550,62,81.9%,58,8.1%,54,1.0%,82,34.0%
Ivan Rabb,21.7,MEM,Big,668,30,68.3%,67,14.1%,90,3.2%,79,30.0%
Chasson Randle,25.7,WAS,Combo,700,8,67.2%,71,10.3%,46,1.4%,8,8.7%
Julius Randle,23.9,NOP,Big,2224,48,73.1%,88,18.5%,75,2.4%,72,28.0%
JJ Redick,34.4,PHI,Wing,2378,98,89.4%,48,6.7%,89,1.8%,34,19.4%
Cameron Reynolds,23.7,MIN,Wing,235,0,85.7%,8,2.8%,45,0.9%,94,50.0%
Josh Richardson,25.1,MIA,Wing,2524,85,86.1%,46,6.6%,98,2.6%,11,9.7%
Austin Rivers,26.3,WAS,Combo,644,4,54.5%,81,12.0%,0,0.5%,93,34.8%
Austin Rivers,26.3,HOU,Combo,1296,0,46.3%,24,5.4%,3,0.6%,68,25.0%
Duncan Robinson,24.5,MIA,Big,136,0,75.0%,8,4.9%,0,0.3%,99,50.0%
Jerome Robinson,21.7,LAC,Wing,254,0,40.0%,31,5.3%,4,0.2%,98,75.0%
Mitchell Robinson,20.6,NYK,Big,1306,11,59.8%,87,18.5%,28,1.3%,73,28.3%
Glenn Robinson III,24.8,DET,Wing,546,48,78.9%,73,10.0%,49,1.0%,30,18.8%
Rajon Rondo,32.7,LAL,Point,1360,11,63.9%,6,3.6%,9,0.7%,57,25.0%
Derrick Rose,30.1,MIN,Combo,1379,81,85.4%,66,9.7%,5,0.8%,73,25.6%
Terrence Ross,27.7,ORL,Wing,2115,88,87.3%,23,4.6%,40,0.8%,71,29.8%
Terry Rozier,24.6,BOS,Combo,1700,35,77.0%,19,5.1%,47,1.4%,12,12.1%
Ricky Rubio,28.0,UTA,Point,1895,86,85.8%,52,8.8%,81,2.1%,30,18.8%
D'Angelo Russell,22.7,BKN,Combo,2441,38,78.0%,8,4.2%,75,1.9%,46,21.5%
Domantas Sabonis,22.5,IND,Big,1802,41,71.6%,81,16.8%,95,3.6%,82,31.3%
Brandon Sampson,21.5,CHI,Wing,191,0,66.7%,34,5.6%,0,0.0%,0,0.0%
JaKarr Sampson,25.6,CHI,Big,121,0,81.0%,77,15.9%,1,0.4%,9,10.0%
Dario Saric,24.6,MIN,Big,1603,96,87.5%,48,11.1%,34,1.4%,90,34.8%
Dario Saric,24.6,PHI,Big,393,99,90.0%,25,7.8%,64,2.0%,27,18.2%
Tomas Satoransky,27.0,WAS,Point,2105,57,81.9%,89,11.2%,39,1.5%,17,15.9%
Dennis Schroder,25.1,OKC,Combo,2293,62,81.6%,54,8.2%,58,1.5%,39,21.1%
Mike Scott,30.3,PHI,Big,640,0,66.7%,1,2.6%,6,0.8%,36,20.0%
Mike Scott,30.3,LAC,Big,699,0,62.5%,1,3.1%,2,0.5%,0,0.0%
Thabo Sefolosha,34.5,UTA,Forward,533,0,66.7%,17,5.1%,10,0.4%,0,0.0%
Wayne Selden,24.1,MEM,Wing,437,33,74.1%,62,8.5%,60,1.1%,40,21.4%
Wayne Selden,24.1,CHI,Forward,934,34,71.4%,30,6.7%,31,0.7%,49,23.8%
Collin Sexton,19.8,CLE,Point,2536,70,83.5%,30,7.0%,78,2.1%,28,18.2%
Landry Shamet,21.6,LAC,Wing,693,50,79.5%,29,5.0%,43,0.9%,66,27.3%
Landry Shamet,21.6,PHI,Wing,1041,61,81.5%,47,6.6%,26,0.7%,91,45.5%
Iman Shumpert,28.4,SAC,Wing,1091,69,82.9%,25,4.8%,50,1.0%,28,17.6%
Iman Shumpert,28.4,HOU,Wing,363,0,50.0%,0,0.0%,19,0.6%,99,0.0%
Pascal Siakam,24.6,TOR,Big,2541,72,78.5%,68,14.3%,39,1.5%,82,31.5%
Ben Simmons,22.3,PHI,Combo,2700,6,60.0%,98,16.8%,95,2.9%,63,24.6%
Jonathon Simmons,29.1,ORL,Wing,832,45,77.9%,82,11.3%,86,1.6%,70,29.4%
Jonathon Simmons,29.1,PHI,Wing,186,0,69.2%,81,10.9%,85,1.6%,23,16.7%
Marcus Smart,24.7,BOS,Wing,2185,59,80.6%,59,8.2%,80,1.4%,36,20.4%
Ish Smith,30.3,DET,Point,1209,32,74.6%,15,5.1%,31,1.2%,54,24.0%
JR Smith,33.1,CLE,Wing,216,0,80.0%,44,6.4%,35,0.8%,35,20.0%
Jason Smith,32.7,WAS,Big,104,0,80.0%,3,3.3%,78,2.4%,0,0.0%
Dennis Smith Jr.,20.9,NYK,Point,597,5,56.8%,81,10.3%,43,1.6%,9,12.1%
Dennis Smith Jr.,20.9,DAL,Point,897,18,69.5%,46,8.7%,28,1.2%,65,27.3%
Tony Snell,27.0,MIL,Wing,1252,89,87.5%,30,5.1%,6,0.3%,87,38.9%
Omari Spellman,21.3,ATL,Big,754,49,73.2%,23,7.6%,9,0.8%,20,16.7%
Nik Stauskas,25.1,CLE,Wing,324,93,88.5%,64,8.9%,10,0.4%,0,0.0%
Nik Stauskas,25.1,POR,Wing,623,92,88.2%,33,5.5%,59,1.1%,23,16.7%
Lance Stephenson,28.2,LAL,Combo,1062,10,68.3%,36,6.6%,37,1.2%,59,24.1%
Edmond Sumner,22.8,IND,Wing,142,0,72.2%,96,16.3%,89,1.8%,16,12.5%
Jayson Tatum,20.7,BOS,Forward,2443,88,85.5%,49,8.3%,92,2.0%,44,22.0%
Jeff Teague,30.4,MIN,Point,1262,55,80.4%,91,11.4%,61,1.8%,24,17.3%
Garrett Temple,32.5,MEM,Wing,1524,35,75.0%,53,7.2%,70,1.3%,50,24.1%
Garrett Temple,32.5,LAC,Wing,502,31,73.3%,83,11.7%,51,1.0%,47,23.1%
Milos Teodosic,31.6,LAC,Point,137,0,57.1%,13,4.9%,41,1.6%,0,0.0%
Daniel Theis,26.6,BOS,Big,846,49,73.1%,50,11.4%,49,1.6%,33,19.4%
Isaiah Thomas,29.7,DEN,Point,167,0,56.5%,80,10.3%,83,2.2%,72,30.0%
Khyri Thomas,22.5,DET,Wing,128,0,75.0%,28,5.0%,23,0.7%,0,0.0%
Lance Thomas,30.5,NYK,Big,781,53,75.0%,25,8.0%,12,0.9%,12,11.8%
Klay Thompson,28.7,GSW,Wing,2641,64,82.6%,26,4.8%,79,1.4%,18,14.3%
Tristan Thompson,27.6,CLE,Big,1194,23,65.4%,38,9.9%,90,2.9%,17,14.6%
Sindarius Thornwell,24.0,LAC,Wing,229,0,71.4%,99,22.7%,4,0.2%,12,10.0%
Anthony Tolliver,33.4,MIN,Forward,1023,46,75.5%,59,9.3%,11,0.4%,23,16.7%
Karl-Anthony Towns,23.0,MIN,Big,2544,89,83.5%,60,13.1%,97,4.0%,76,29.1%
Allonzo Trier,22.8,NYK,Wing,1407,53,80.0%,94,15.2%,94,2.2%,26,17.2%
PJ Tucker,33.5,HOU,Big,2796,30,68.4%,0,2.3%,17,1.0%,8,8.3%
Evan Turner,30.0,POR,Combo,1593,19,70.9%,59,9.1%,54,1.4%,56,23.3%
Myles Turner,22.6,IND,Big,2113,47,73.1%,45,10.8%,69,2.1%,62,26.4%
Ekpe Udoh,31.5,UTA,Big,183,0,63.2%,83,17.0%,36,1.4%,10,11.1%
Jonas Valanciunas,26.5,MEM,Big,526,65,76.9%,61,13.1%,83,2.6%,13,12.2%
Jonas Valanciunas,26.5,TOR,Big,555,87,83.1%,54,12.4%,80,2.6%,14,14.3%
Fred VanVleet,24.7,TOR,Combo,1748,73,84.1%,47,7.6%,56,1.5%,85,29.8%
Noah Vonleh,23.2,NYK,Big,1716,38,71.2%,57,12.8%,60,1.9%,68,27.4%
Nikola Vucevic,28.0,ORL,Big,2509,75,78.9%,14,6.5%,66,2.0%,60,25.8%
Dwyane Wade,36.8,MIA,Combo,1865,17,70.8%,73,10.3%,29,1.1%,29,16.0%
Moritz Wagner,21.5,LAL,Big,368,86,82.2%,68,14.5%,12,0.9%,65,27.3%
Dion Waiters,26.9,MIA,Combo,1108,2,52.4%,12,4.4%,14,0.9%,80,28.6%
Kemba Walker,28.5,CHA,Point,2860,73,84.3%,78,10.2%,93,2.6%,33,21.1%
John Wall,28.2,WAS,Point,1103,20,69.7%,94,12.4%,63,1.8%,15,15.8%
Tyrone Wallace,24.4,LAC,Wing,522,0,54.5%,87,12.4%,48,0.9%,27,17.4%
Brad Wanamaker,29.3,BOS,Combo,246,0,83.3%,80,11.5%,20,1.0%,90,33.3%
TJ Warren,25.2,PHX,Big,1366,82,81.8%,33,9.3%,10,0.9%,61,26.2%
Julian Washburn,26.9,MEM,Wing,246,0,75.0%,5,2.1%,16,0.6%,0,0.0%
Yuta Watanabe,24.1,MEM,Forward,139,0,100.0%,3,2.6%,4,0.3%,0,0.0%
Russell Westbrook,30.0,OKC,Point,2641,14,65.6%,96,12.6%,69,1.9%,41,22.0%
Derrick White,24.3,SAS,Point,1663,39,77.1%,59,9.2%,35,1.5%,35,21.6%
Hassan Whiteside,29.4,MIA,Big,1669,0,44.8%,71,14.7%,87,2.8%,97,41.3%
Andrew Wiggins,23.7,MIN,Wing,2540,14,69.9%,77,10.5%,72,1.3%,40,21.2%
Johnathan Williams,23.4,LAL,Big,346,7,56.3%,86,18.3%,75,2.4%,65,27.3%
Kenrich Williams,23.9,NOP,Wing,1057,0,68.4%,9,2.9%,36,0.8%,52,25.0%
Lou Williams,32.0,LAC,Combo,1988,90,87.6%,95,14.3%,97,3.3%,54,23.2%
Marvin Williams,32.4,CHA,Big,2130,60,75.9%,6,3.9%,22,1.2%,10,11.5%
Robert Williams,21.0,BOS,Big,218,0,60.0%,22,7.5%,23,1.2%,0,0.0%
Troy Williams,23.8,SAC,Forward,271,0,60.0%,7,3.6%,49,0.9%,0,0.0%
D.J. Wilson,22.7,MIL,Big,817,4,55.6%,20,7.3%,16,1.0%,20,16.7%
Justise Winslow,22.6,MIA,Forward,1941,12,63.7%,55,8.7%,59,1.1%,21,15.9%
Christian Wood,23.1,NOP,Big,182,56,75.6%,84,17.6%,63,2.0%,45,22.2%
Delon Wright,26.5,TOR,Combo,826,88,87.5%,61,9.3%,32,1.2%,97,38.5%
Delon Wright,26.5,MEM,Combo,791,27,75.9%,68,10.0%,85,2.1%,20,14.3%
Guerschon Yabusele,22.9,BOS,Big,169,0,66.7%,18,7.1%,5,0.8%,0,0.0%
Thaddeus Young,30.4,IND,Big,2484,21,64.7%,21,7.4%,42,1.5%,76,28.8%
Trae Young,20.1,ATL,Point,2491,61,82.8%,87,11.0%,100,4.2%,48,23.3%
Cody Zeller,26.1,CHA,Big,1242,73,78.7%,80,16.6%,84,2.7%,36,19.7%
Ante Zizic,21.8,CLE,Big,1026,39,71.2%,76,15.9%,73,2.3%,25,17.9%
Ivica Zubac,21.6,LAL,Big,471,94,85.9%,74,15.6%,82,2.6%,45,22.6%
Ivica Zubac,21.6,LAC,Big,507,45,72.9%,56,12.7%,45,1.6%,10,11.5%
