Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Marco Belinelli,22.6,GSW,Wing,849,63,19.1%,65,111.5,78,14.9%,79,0.78,13,15.2%
Charlie Bell,29.6,MIL,Wing,1731,34,16.1%,33,103.9,67,13.3%,81,0.83,37,12.3%
Raja Bell,32.1,CHA,Wing,1600,42,16.7%,51,108.6,56,11.2%,63,0.67,45,12.0%
Raja Bell,32.1,PHX,Wing,711,8,12.2%,76,114.6,15,5.9%,29,0.48,76,9.7%
Mike Bibby,30.5,ATL,Point,2731,56,21.4%,63,110.2,28,23.3%,30,1.09,93,10.2%
Andris Biedrins,22.6,GSW,Big,1860,46,16.1%,80,117.2,80,10.1%,85,0.62,36,15.7%
Chauncey Billups,32.1,DEN,Combo,2706,84,25.1%,95,120.1,93,28.7%,77,1.15,70,11.6%
Steve Blake,28.7,POR,Point,2182,24,18.5%,74,112.5,41,24.3%,63,1.31,65,12.7%
Andray Blatche,22.2,WAS,Big,1679,87,21.9%,28,101.9,90,11.7%,78,0.54,54,14.3%
Mark Blount,32.9,MIA,Big,176,79,20.1%,21,97.3,4,1.9%,2,0.10,74,12.2%
Keith Bogans,28.5,MIL,Wing,448,41,16.6%,38,105.2,40,9.4%,43,0.57,33,12.5%
Keith Bogans,28.5,ORL,Wing,758,5,11.1%,36,104.5,12,5.6%,33,0.50,81,9.3%
Andrew Bogut,23.9,MIL,Big,1121,54,17.5%,79,116.9,87,10.8%,84,0.62,11,20.0%
Matt Bonner,28.6,SAS,Big,1912,24,13.1%,92,121.9,49,6.3%,72,0.49,99,7.1%
Josh Boone,23.9,BKN,Big,967,19,12.6%,35,102.8,37,5.3%,56,0.42,74,12.2%
Carlos Boozer,26.9,UTA,Big,1187,91,22.9%,39,104.5,85,10.7%,69,0.47,67,12.8%
Chris Bosh,24.6,TOR,Big,2920,98,26.1%,68,113.5,89,11.4%,62,0.44,88,10.5%
Bruce Bowen,37.4,SAS,Wing,1447,0,6.6%,60,109.8,3,4.0%,53,0.61,34,12.4%
Ryan Bowen,33.0,NOP,Forward,191,0,8.4%,73,112.9,41,7.7%,91,0.92,20,15.2%
Elton Brand,29.6,PHI,Big,918,88,22.0%,21,96.6,56,7.0%,32,0.32,43,15.1%
Corey Brewer,22.7,MIN,Wing,305,38,16.4%,12,94.9,64,12.5%,78,0.76,51,11.7%
Ronnie Brewer,23.6,UTA,Wing,2575,48,17.4%,83,115.4,52,10.3%,48,0.59,61,11.0%
Aaron Brooks,23.8,HOU,Combo,1958,77,24.3%,60,106.0,56,19.8%,28,0.81,65,12.1%
Bobby Brown,24.1,MIN,Combo,201,63,22.7%,7,84.0,42,18.4%,26,0.81,67,11.9%
Bobby Brown,24.1,SAC,Point,561,65,22.3%,20,93.1,19,20.7%,11,0.93,35,14.8%
Dee Brown,24.2,WAS,Point,222,0,13.3%,24,95.1,9,18.2%,70,1.37,2,20.0%
Devin Brown,29.8,NOP,Combo,820,60,22.3%,12,91.6,5,10.8%,0,0.48,44,13.1%
Kwame Brown,26.6,DET,Big,987,18,12.5%,52,107.4,34,5.1%,53,0.41,13,19.6%
Shannon Brown,22.9,CHA,Wing,301,75,22.6%,32,102.5,76,14.5%,62,0.64,8,16.8%
Shannon Brown,22.9,LAL,Point,101,4,15.1%,100,129.4,0,9.0%,0,0.60,83,11.6%
Kobe Bryant,30.2,LAL,Wing,2950,99,32.8%,71,113.0,96,23.1%,68,0.70,79,9.5%
Greg Buckner,32.1,MEM,Wing,851,6,11.5%,5,90.8,42,9.5%,82,0.83,3,18.4%
Caron Butler,28.6,WAS,Wing,2578,92,26.4%,69,112.5,87,19.4%,72,0.73,19,13.9%
Rasual Butler,29.4,NOP,Wing,2606,25,15.0%,54,108.9,5,4.7%,5,0.31,96,7.3%
Andrew Bynum,21.0,LAL,Big,1430,74,19.2%,90,119.8,62,7.6%,49,0.39,62,13.5%
Will Bynum,25.8,DET,Point,747,96,31.5%,52,106.5,83,34.0%,28,1.08,43,14.4%
Jose Calderon,27.1,TOR,Point,2327,59,21.7%,96,124.5,94,40.3%,98,1.86,57,13.1%
Marcus Camby,34.6,LAC,Big,1923,41,15.4%,62,110.9,84,10.6%,91,0.69,56,14.1%
Brian Cardinal,31.5,MIN,Forward,834,7,12.3%,30,103.5,80,12.9%,98,1.05,5,19.5%
Rodney Carney,24.6,MIN,Wing,1099,37,16.2%,55,109.0,2,3.9%,1,0.24,71,10.0%
Matt Carroll,28.2,CHA,Wing,450,27,15.1%,29,101.5,38,9.1%,52,0.60,5,17.2%
Anthony Carter,33.4,DEN,Point,1722,9,17.1%,37,100.5,72,30.2%,94,1.77,0,22.1%
Vince Carter,31.8,BKN,Wing,2931,96,27.8%,58,109.5,95,23.0%,83,0.83,79,9.5%
Mario Chalmers,22.5,MIA,Point,2621,26,18.5%,70,110.8,26,23.0%,56,1.24,26,16.0%
Tyson Chandler,26.1,NOP,Big,1442,16,12.3%,74,115.4,5,2.3%,9,0.19,14,19.0%
Wilson Chandler,21.5,NYK,Wing,2707,68,19.9%,35,104.1,46,9.9%,35,0.50,59,11.2%
Jarron Collins,29.9,UTA,Big,173,7,10.9%,35,102.9,30,4.7%,58,0.43,13,19.3%
Jason Collins,29.9,MIN,Big,421,7,10.9%,1,67.9,25,4.2%,47,0.39,70,12.6%
Mardy Collins,24.2,LAC,Wing,778,54,17.9%,11,94.1,88,19.4%,96,1.08,9,16.4%
Nick Collison,28.0,OKC,Big,1794,17,12.4%,82,117.7,38,5.6%,66,0.45,49,14.6%
Mike Conley,21.1,MEM,Point,2488,39,20.1%,69,110.6,35,24.0%,43,1.19,50,13.4%
Daequan Cook,21.5,MIA,Wing,1791,40,16.4%,34,104.0,18,6.1%,13,0.37,98,6.6%
Jamal Crawford,28.6,GSW,Combo,2069,67,23.3%,79,111.4,35,17.4%,21,0.75,81,10.7%
Jamal Crawford,28.6,NYK,Wing,390,84,24.6%,86,116.1,88,19.7%,80,0.80,46,11.9%
Javaris Crittenton,20.8,WAS,Combo,1053,19,17.2%,26,97.1,60,20.4%,81,1.19,12,17.8%
Samuel Dalembert,28.5,PHI,Big,2032,15,12.3%,48,106.3,1,1.3%,4,0.11,7,21.4%
Erick Dampier,33.3,DAL,Big,1834,5,10.1%,99,131.6,42,5.9%,83,0.59,18,18.1%
Antonio Daniels,33.6,NOP,Combo,686,58,22.2%,42,101.4,98,32.1%,100,1.45,19,15.1%
Antonio Daniels,33.6,WAS,Point,287,2,14.7%,76,113.8,39,24.2%,93,1.65,39,14.6%
Marquis Daniels,27.8,IND,Wing,1697,71,20.5%,23,99.3,53,10.4%,38,0.51,50,11.7%
Jermareo Davidson,24.0,GSW,Big,104,42,15.5%,30,102.6,3,1.6%,3,0.11,70,12.7%
Baron Davis,29.6,LAC,Point,2246,91,29.0%,19,92.8,87,36.5%,57,1.26,52,13.3%
Glen Davis,22.8,BOS,Big,1552,48,16.2%,24,100.4,54,6.9%,57,0.42,68,12.8%
Paul Davis,24.3,LAC,Big,297,45,16.1%,13,91.5,41,5.9%,42,0.37,93,9.3%
Ricky Davis,29.1,LAC,Wing,755,54,18.1%,4,89.7,83,17.2%,92,0.95,42,12.1%
Luol Deng,23.5,CHI,Forward,1654,61,18.9%,20,101.0,59,9.0%,48,0.48,77,10.3%
Boris Diaw,26.5,CHA,Big,2208,83,21.2%,65,111.6,100,22.4%,99,1.06,19,17.8%
Boris Diaw,26.5,PHX,Forward,523,36,16.7%,100,126.2,89,14.7%,89,0.88,4,19.7%
Yakhouba Diawara,26.2,MIA,Wing,820,12,12.5%,18,97.7,10,5.4%,20,0.43,94,7.5%
Travis Diener,26.7,IND,Point,685,6,15.2%,87,117.5,43,24.4%,89,1.60,96,8.6%
Ike Diogu,25.1,SAC,Big,129,91,23.0%,100,133.3,33,4.8%,12,0.21,91,9.4%
DeSagana Diop,26.8,CHA,Big,543,12,12.2%,10,88.3,36,5.3%,60,0.43,15,18.9%
DeSagana Diop,26.8,DAL,Big,432,2,8.6%,3,77.1,26,4.3%,75,0.50,61,13.7%
Juan Dixon,30.1,WAS,Point,782,54,21.4%,26,96.5,33,23.8%,33,1.12,11,18.4%
Keyon Dooling,28.5,BKN,Combo,2013,42,19.3%,91,113.6,70,22.4%,79,1.16,58,12.3%
Quincy Douby,24.5,SAC,Wing,131,55,18.1%,1,80.8,7,5.1%,3,0.28,100,1.9%
Chris Douglas-Roberts,21.8,BKN,Wing,515,65,19.3%,48,107.8,69,13.5%,67,0.70,23,13.4%
Goran Dragic,22.5,PHX,Point,580,50,21.1%,6,87.4,17,20.3%,17,0.96,2,20.0%
Jared Dudley,23.3,CHA,Forward,421,9,12.4%,14,100.0,43,7.8%,79,0.63,86,9.1%
Jared Dudley,23.3,PHX,Forward,599,21,14.5%,79,115.4,20,6.1%,38,0.42,23,14.6%
Chris Duhon,26.2,NYK,Point,2898,22,18.2%,85,116.7,59,27.8%,81,1.53,13,18.3%
Tim Duncan,32.5,SAS,Big,2518,100,28.6%,59,109.8,99,18.9%,90,0.66,82,11.2%
Mike Dunleavy,28.1,IND,Forward,494,84,24.5%,36,104.6,89,14.7%,75,0.60,29,13.5%
Kevin Durant,20.1,OKC,Wing,2880,95,26.8%,88,116.4,71,13.6%,37,0.51,31,12.9%
Monta Ellis,23.0,GSW,Combo,887,93,26.1%,40,100.6,33,16.5%,9,0.63,63,12.2%
Francisco Elson,32.7,MIL,Big,950,4,10.0%,40,105.0,27,4.4%,63,0.44,9,20.7%
Melvin Ely,30.5,NOP,Big,341,57,17.8%,6,84.8,65,8.1%,66,0.45,28,16.9%
Maurice Evans,30.0,ATL,Wing,1782,13,12.9%,71,112.9,6,4.7%,10,0.36,91,8.5%
Reggie Evans,28.5,PHI,Big,1091,23,12.9%,24,99.6,15,3.3%,20,0.25,8,20.8%
Jordan Farmar,21.9,LAL,Point,1093,46,20.8%,15,91.6,13,19.3%,9,0.93,33,15.0%
Raymond Felton,24.4,CHA,Combo,3079,79,24.4%,28,97.8,95,30.6%,86,1.25,30,14.2%
Rudy Fernandez,23.6,POR,Wing,1919,49,17.5%,93,119.0,66,13.2%,77,0.76,52,11.7%
Kyrylo Fesenko,21.9,UTA,Big,132,20,12.6%,57,109.1,20,3.7%,25,0.29,5,21.9%
Michael Finley,35.7,SAS,Forward,2326,25,14.7%,61,110.2,34,7.3%,54,0.49,91,8.7%
Derek Fisher,34.2,LAL,Point,2433,7,15.5%,59,109.6,6,14.6%,15,0.94,98,8.4%
T.J. Ford,25.6,IND,Point,2236,85,26.4%,54,107.6,57,27.8%,20,1.05,54,13.2%
Jeff Foster,31.8,IND,Big,1818,16,12.4%,52,107.5,79,9.9%,96,0.80,26,17.2%
Randy Foye,25.1,MIN,Combo,2464,72,23.9%,53,105.0,53,19.5%,30,0.82,72,11.4%
Channing Frye,25.5,POR,Big,628,67,18.4%,4,81.9,40,5.8%,31,0.31,85,10.7%
Dan Gadzuric,30.7,MIL,Big,912,32,14.1%,25,100.8,45,6.2%,62,0.44,50,14.5%
Danilo Gallinari,20.2,NYK,Forward,408,30,14.9%,96,124.4,9,5.1%,16,0.34,64,10.9%
Francisco Garcia,26.8,SAC,Wing,1937,62,19.1%,62,109.8,65,13.2%,66,0.69,26,13.2%
Kevin Garnett,32.5,BOS,Big,1768,84,21.5%,67,113.2,95,13.7%,87,0.64,84,11.1%
Marc Gasol,23.8,MEM,Big,2504,65,18.3%,79,117.1,76,9.6%,76,0.52,27,17.0%
Pau Gasol,28.3,LAL,Big,2981,80,20.3%,93,122.0,98,14.4%,93,0.71,82,11.3%
Rudy Gay,22.2,MEM,Forward,2932,89,24.8%,45,106.0,50,8.6%,20,0.34,38,13.0%
Devean George,31.2,DAL,Wing,653,4,10.4%,20,98.6,1,3.1%,4,0.30,47,11.8%
Daniel Gibson,22.7,CLE,Combo,1664,9,15.6%,58,105.4,7,11.3%,19,0.72,95,8.9%
Manu Ginobili,31.3,SAS,Wing,1171,96,27.4%,96,120.1,94,22.9%,85,0.84,29,13.0%
Ryan Gomes,26.2,MIN,Forward,2605,63,19.0%,34,104.6,54,8.7%,46,0.46,52,11.7%
Drew Gooden,27.1,CHI,Big,915,81,20.7%,34,102.8,66,8.1%,48,0.39,64,13.2%
Drew Gooden,27.1,SAS,Big,309,97,25.9%,54,108.5,4,2.0%,1,0.08,90,9.8%
Ben Gordon,25.6,CHI,Wing,2987,86,24.7%,88,116.3,80,15.6%,60,0.63,43,12.0%
Eric Gordon,19.9,LAC,Wing,2622,69,20.0%,95,119.8,70,13.5%,65,0.67,17,14.0%
Marcin Gortat,24.7,ORL,Big,687,11,11.7%,71,114.0,10,2.8%,17,0.24,80,11.6%
Joey Graham,26.4,TOR,Forward,1443,38,16.8%,64,110.3,5,4.6%,5,0.27,39,12.9%
Stephen Graham,26.4,IND,Wing,629,63,19.2%,22,99.2,23,7.0%,11,0.36,12,15.5%
Danny Granger,25.5,IND,Forward,2414,96,28.1%,88,117.9,79,12.8%,45,0.45,71,10.6%
Aaron Gray,23.9,CHI,Big,683,34,14.3%,30,102.2,75,9.3%,89,0.65,37,15.7%
Gerald Green,22.8,DAL,Wing,312,78,23.0%,14,95.4,36,8.5%,12,0.37,30,12.9%
Jeff Green,22.2,OKC,Forward,2866,70,20.2%,50,107.1,61,9.0%,39,0.45,32,13.2%
Willie Green,27.3,PHI,Wing,1798,60,18.5%,21,99.1,73,13.8%,75,0.75,87,8.8%
Donte Greene,20.7,SAC,Forward,588,34,16.0%,4,83.8,16,5.8%,23,0.36,48,12.4%
Hamed Haddadi,23.5,MEM,Big,100,70,18.6%,32,102.7,69,8.5%,67,0.46,51,14.5%
Malik Hairston,21.7,SAS,Forward,103,48,17.5%,5,93.8,88,14.3%,88,0.81,2,19.8%
Richard Hamilton,30.7,DET,Wing,2268,94,26.6%,41,105.8,96,23.3%,86,0.88,67,10.4%
Matt Harpring,32.4,UTA,Forward,662,54,18.2%,11,98.9,38,7.4%,34,0.41,66,10.7%
Al Harrington,28.7,GSW,Forward,165,77,20.4%,2,82.7,70,9.8%,52,0.48,89,8.9%
Al Harrington,28.7,NYK,Forward,2364,88,24.6%,70,110.8,25,6.5%,4,0.26,54,11.5%
Devin Harris,25.7,BKN,Point,2483,94,31.1%,81,114.3,78,33.2%,24,1.07,67,12.6%
Jason Hart,30.5,LAC,Point,263,20,18.2%,0,64.5,46,24.8%,65,1.37,24,16.4%
Udonis Haslem,28.4,MIA,Big,2553,23,12.8%,61,110.7,35,5.1%,52,0.40,79,11.7%
Trenton Hassell,29.7,BKN,Wing,1064,1,9.7%,13,95.4,22,7.0%,71,0.72,25,13.3%
Spencer Hawes,20.5,SAC,Big,2166,76,19.6%,29,102.1,88,11.1%,79,0.57,35,15.9%
Chuck Hayes,25.4,HOU,Big,797,2,8.2%,4,79.8,59,7.2%,98,0.88,24,17.3%
Jarvis Hayes,27.2,BKN,Forward,1767,27,14.7%,52,107.3,7,4.7%,9,0.32,88,8.9%
Brendan Haywood,28.9,WAS,Big,174,51,16.8%,22,98.3,60,7.3%,60,0.43,58,14.0%
Luther Head,25.9,HOU,Combo,304,37,18.4%,37,100.0,40,17.9%,58,0.97,42,13.3%
Luther Head,25.9,MIA,Combo,173,21,17.5%,19,95.6,65,21.5%,84,1.23,26,14.5%
Walter Herrmann,29.4,DET,Wing,584,22,14.8%,40,105.7,14,5.9%,15,0.40,90,8.5%
Roy Hibbert,21.9,IND,Big,965,85,21.8%,27,101.7,60,7.3%,35,0.34,87,10.5%
JJ Hickson,20.2,CLE,Big,579,43,15.7%,77,116.0,6,2.4%,5,0.15,10,20.2%
Nene Hilario,26.1,DEN,Big,2504,49,16.4%,98,129.7,55,6.9%,57,0.42,30,16.2%
George Hill,22.5,SAS,Combo,1142,49,20.0%,44,101.6,37,17.5%,42,0.88,35,14.0%
Grant Hill,36.1,PHX,Forward,2424,41,16.8%,89,118.1,71,10.6%,80,0.63,25,13.6%
Kirk Hinrich,27.8,CHI,Combo,1333,47,19.7%,74,111.1,72,22.5%,74,1.14,23,14.7%
Ryan Hollins,24.1,CHA,Big,175,35,14.9%,81,117.6,17,3.4%,14,0.23,32,16.2%
Ryan Hollins,24.1,DAL,Big,194,10,11.5%,93,122.2,2,1.5%,4,0.13,4,23.2%
Al Horford,22.4,ATL,Big,2235,48,16.3%,68,113.3,92,11.9%,94,0.73,62,13.6%
Eddie House,30.5,BOS,Combo,1337,26,17.6%,100,122.2,2,10.6%,7,0.60,93,9.1%
Dwight Howard,22.9,ORL,Big,2814,95,24.8%,89,119.7,59,7.2%,24,0.29,34,15.9%
Josh Howard,28.5,DAL,Wing,1654,89,25.1%,45,106.9,34,8.3%,6,0.33,78,9.6%
Juwan Howard,35.7,CHA,Big,444,69,18.5%,48,106.4,85,10.6%,82,0.57,40,15.3%
Larry Hughes,29.8,CHI,Wing,783,73,20.8%,37,104.7,63,12.4%,51,0.60,72,10.0%
Larry Hughes,29.8,NYK,Wing,685,70,20.2%,25,100.4,71,13.6%,64,0.67,60,11.2%
Kris Humphries,23.7,TOR,Forward,236,64,19.1%,21,101.0,29,6.8%,21,0.36,98,6.3%
Lindsey Hunter,37.9,CHI,Point,212,35,19.7%,17,92.2,56,27.4%,72,1.39,19,16.7%
Andre Iguodala,24.8,PHI,Wing,3259,80,23.4%,67,112.2,92,22.2%,91,0.95,24,13.4%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,85,21.6%,38,104.0,43,6.0%,23,0.28,83,11.2%
Allen Iverson,33.4,DEN,Combo,122,91,25.8%,65,107.7,91,27.8%,67,1.08,28,14.4%
Allen Iverson,33.4,DET,Point,1967,89,28.4%,35,100.2,30,23.6%,7,0.83,78,11.8%
Royal Ivey,26.9,PHI,Wing,806,13,12.7%,13,95.2,26,7.3%,44,0.57,82,9.0%
Jarrett Jack,25.0,IND,Combo,2698,44,19.7%,84,111.7,44,18.5%,53,0.94,21,15.0%
Bobby Jackson,35.6,SAC,Combo,1439,40,18.6%,35,99.4,28,16.3%,40,0.88,84,10.7%
Darnell Jackson,23.0,CLE,Big,294,12,11.9%,20,95.6,12,2.9%,19,0.25,41,15.3%
Stephen Jackson,30.6,GSW,Forward,2332,95,27.7%,43,105.8,98,25.5%,93,0.92,18,15.3%
LeBron James,23.8,CLE,Forward,3049,100,35.7%,91,119.5,100,36.5%,96,1.02,75,10.4%
Mike James,33.4,WAS,Point,1567,30,18.9%,31,97.9,11,19.1%,19,1.01,46,13.8%
Antawn Jamison,32.4,WAS,Forward,3089,82,23.5%,63,110.3,55,9.0%,29,0.38,95,7.7%
Marko Jaric,29.9,MEM,Wing,551,57,18.2%,7,91.0,90,20.2%,98,1.11,1,20.8%
Al Jefferson,23.8,MIN,Big,1831,98,26.5%,54,107.5,66,8.2%,29,0.31,95,8.5%
Richard Jefferson,28.4,MIL,Wing,2931,81,23.5%,63,111.1,58,11.7%,30,0.50,65,10.6%
Jared Jeffries,26.9,NYK,Big,1301,21,12.7%,15,94.5,73,8.9%,91,0.70,26,17.1%
Amir Johnson,21.5,DET,Big,876,6,10.3%,86,119.0,15,3.3%,32,0.32,21,17.4%
Anthony Johnson,34.1,ORL,Point,1424,17,17.9%,44,103.0,22,22.3%,54,1.24,41,14.5%
Joe Johnson,27.3,ATL,Wing,3117,97,27.9%,52,108.6,98,25.6%,89,0.92,66,10.5%
Dahntay Jones,27.8,DEN,Wing,1373,21,14.7%,47,107.8,29,7.9%,40,0.54,18,14.0%
Fred Jones,29.6,LAC,Combo,1430,0,14.2%,72,109.3,47,18.6%,88,1.31,40,13.6%
James Jones,28.1,MIA,Wing,607,7,11.7%,38,105.2,4,4.5%,14,0.39,95,7.3%
Solomon Jones,24.3,ATL,Big,616,5,10.1%,99,130.6,20,3.7%,41,0.37,18,18.1%
DeAndre Jordan,20.3,LAC,Big,677,15,12.3%,88,119.4,12,2.8%,15,0.23,15,18.8%
Chris Kaman,26.5,LAC,Big,911,73,19.2%,62,110.8,70,8.5%,65,0.44,7,21.3%
Jason Kapono,27.7,TOR,Wing,1793,32,15.8%,44,106.6,39,9.4%,50,0.60,56,11.3%
Jason Kidd,35.6,DAL,Point,2880,13,17.6%,65,110.3,81,33.7%,100,1.91,20,16.6%
Tarence Kinsey,24.6,CLE,Wing,187,17,13.6%,100,128.8,0,2.4%,0,0.17,29,13.0%
Andrei Kirilenko,27.7,UTA,Forward,1807,71,20.2%,57,108.8,93,14.9%,86,0.74,21,14.8%
Linas Kleiza,23.8,DEN,Forward,1718,46,17.4%,68,110.8,18,6.0%,18,0.34,55,11.4%
Brevin Knight,33.0,UTA,Point,876,11,17.5%,4,82.8,74,31.4%,96,1.79,15,18.3%
Kyle Korver,27.6,UTA,Wing,1833,31,15.6%,85,116.0,57,11.6%,74,0.74,21,13.5%
Kosta Koufos,19.7,UTA,Big,521,47,16.2%,36,103.3,46,6.2%,46,0.38,78,11.8%
Nenad Krstic,25.3,OKC,Big,1136,49,16.5%,27,101.8,27,4.3%,21,0.26,86,10.7%
Rob Kurz,23.7,GSW,Forward,381,29,14.8%,41,105.4,39,7.6%,59,0.52,73,10.4%
Carl Landry,25.1,HOU,Big,1435,45,16.0%,97,127.2,32,4.8%,27,0.30,65,13.2%
Acie Law,23.8,ATL,Point,500,19,18.1%,11,91.0,44,24.8%,69,1.37,81,11.7%
Courtney Lee,23.1,ORL,Wing,1892,21,14.6%,64,111.3,27,7.3%,36,0.50,62,10.8%
David Lee,25.5,NYK,Big,2814,60,17.9%,84,118.4,79,9.8%,79,0.55,66,12.9%
Rashard Lewis,29.2,ORL,Big,2846,82,20.8%,83,118.1,93,12.0%,82,0.58,76,12.1%
Shaun Livingston,23.1,OKC,Wing,157,38,16.3%,74,114.3,77,14.7%,88,0.91,83,9.0%
Brook Lopez,20.6,BKN,Big,2467,62,18.0%,70,113.8,43,5.9%,35,0.33,45,15.0%
Robin Lopez,20.6,PHX,Big,465,14,12.3%,84,118.5,1,1.0%,2,0.08,22,17.4%
Kevin Love,20.2,MIN,Big,1994,75,19.4%,45,105.9,57,7.0%,40,0.36,68,12.8%
Kyle Lowry,22.6,HOU,Point,570,44,20.7%,78,114.1,52,26.7%,59,1.29,37,14.7%
Kyle Lowry,22.6,MEM,Point,1047,48,21.0%,61,109.9,54,27.1%,61,1.30,28,16.0%
Tyronn Lue,31.5,MIL,Combo,342,30,18.0%,86,112.4,58,20.0%,70,1.11,74,11.0%
Corey Maggette,29.0,GSW,Forward,1572,86,24.5%,80,115.9,66,9.4%,30,0.38,30,13.3%
Jamaal Magloire,30.5,MIA,Big,706,21,12.7%,23,99.4,30,4.7%,45,0.37,23,17.3%
Stephon Marbury,31.7,BOS,Combo,395,51,20.3%,0,78.3,86,27.0%,91,1.33,2,20.9%
Shawn Marion,30.5,MIA,Forward,1514,32,15.4%,38,104.8,46,8.0%,61,0.52,63,11.1%
Shawn Marion,30.5,TOR,Forward,951,52,18.1%,39,104.9,68,9.5%,63,0.53,43,12.5%
Sean Marks,33.2,NOP,Big,807,8,11.4%,33,102.7,7,2.7%,16,0.23,20,17.8%
Donyell Marshall,35.5,PHI,Big,165,56,17.7%,59,109.5,86,10.7%,84,0.60,99,7.8%
Cartier Martin,23.9,CHA,Wing,238,45,16.9%,4,87.3,17,6.0%,9,0.35,63,10.7%
Kenyon Martin,30.8,DEN,Big,2098,52,17.1%,41,105.1,78,9.8%,80,0.57,63,13.2%
Kevin Martin,25.7,SAC,Wing,1941,93,26.5%,98,121.1,61,12.0%,23,0.45,32,12.7%
