Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Ron Baker,23.6,NYK,Combo,778,34,-1.3%,61,+0.8%,8,-7.0%,79,+3.0%,37,-1.4%,40,-1.9%,10,-4.5%,14,-3.8%
Wade Baldwin,20.6,MEM,Combo,381,2,-6.2%,9,-5.2%,4,-9.8%,4,-9.0%,1,-9.4%,81,+5.2%,23,-2.8%,45,-0.7%
Leandro Barbosa,33.9,PHX,Wing,946,86,+2.3%,54,+0.3%,89,+4.6%,64,+1.1%,85,+2.6%,85,+5.9%,70,+1.6%,83,+2.9%
J.J. Barea,32.4,DAL,Combo,768,89,+2.7%,94,+5.4%,52,-0.0%,95,+5.6%,90,+3.2%,39,-2.1%,41,-0.9%,42,-1.1%
Harrison Barnes,24.4,DAL,Big,2797,83,+2.0%,84,+3.3%,71,+2.0%,41,-0.8%,57,+0.4%,30,-3.4%,97,+5.9%,92,+4.1%
Matt Barnes,36.6,SAC,Forward,1360,47,-0.6%,93,+5.3%,22,-3.4%,34,-1.6%,22,-2.5%,23,-4.8%,9,-4.8%,8,-4.9%
Matt Barnes,36.6,GSW,Forward,376,7,-4.4%,3,-8.4%,53,+0.1%,84,+3.8%,80,+2.1%,19,-5.8%,9,-4.8%,10,-4.5%
Will Barton,25.8,DEN,Wing,1671,8,-4.2%,6,-5.9%,33,-2.2%,3,-9.9%,5,-5.6%,17,-6.1%,54,+0.2%,42,-1.0%
Brandon Bass,31.5,LAC,Big,458,7,-4.3%,11,-4.9%,26,-2.7%,6,-8.2%,4,-6.2%,13,-7.2%,62,+0.9%,43,-0.9%
Nicolas Batum,27.9,CHA,Wing,2611,78,+1.6%,55,+0.3%,70,+1.9%,37,-1.2%,55,+0.2%,92,+8.4%,53,+0.1%,68,+1.3%
Aron Baynes,29.9,DET,Big,1104,64,+0.6%,54,+0.3%,85,+3.8%,74,+2.3%,87,+3.0%,12,-7.3%,51,-0.1%,34,-1.7%
Kent Bazemore,27.3,ATL,Wing,1953,63,+0.5%,68,+1.4%,53,+0.1%,77,+2.8%,72,+1.4%,76,+4.0%,22,-2.9%,42,-1.0%
Bradley Beal,23.3,WAS,Wing,2680,96,+4.2%,89,+4.5%,21,-3.5%,90,+4.6%,66,+1.1%,92,+8.3%,64,+1.1%,84,+3.0%
Malik Beasley,19.9,DEN,Wing,112,100,+7.5%,98,+7.1%,100,+13.9%,1,-12.6%,16,-3.3%,100,+28.6%,97,+6.2%,100,+10.4%
Michael Beasley,27.8,MIL,Big,903,48,-0.5%,16,-4.0%,82,+3.6%,56,+0.3%,80,+2.2%,56,+0.7%,88,+3.9%,84,+2.9%
Marco Belinelli,30.6,CHA,Wing,1748,80,+1.9%,83,+3.0%,59,+0.8%,47,-0.4%,54,+0.2%,83,+5.8%,70,+1.6%,78,+2.2%
DeAndre' Bembry,22.3,ATL,Wing,273,20,-2.5%,83,+3.1%,78,+2.9%,10,-5.9%,25,-2.2%,2,-14.7%,31,-1.9%,8,-4.8%
Dragan Bender,19.0,PHX,Big,530,52,-0.2%,37,-1.2%,46,-0.5%,38,-1.1%,42,-0.9%,70,+3.0%,48,-0.3%,58,+0.6%
Anthony Bennett,23.6,BKN,Big,206,47,-0.5%,92,+5.2%,12,-5.3%,20,-3.9%,11,-4.3%,47,-0.7%,26,-2.5%,30,-2.0%
Davis Bertans,24.0,SAS,Big,684,66,+0.6%,8,-5.4%,31,-2.3%,29,-2.5%,23,-2.4%,63,+1.8%,78,+2.5%,76,+2.0%
Patrick Beverley,28.3,HOU,Point,2046,70,+1.0%,22,-2.8%,98,+8.4%,80,+3.1%,99,+6.4%,67,+2.5%,61,+0.9%,65,+1.1%
Bismack Biyombo,24.2,ORL,Big,1714,19,-2.5%,43,-0.6%,13,-5.0%,30,-2.4%,12,-3.7%,52,+0.0%,33,-1.7%,37,-1.4%
Nemanja Bjelica,28.5,MIN,Big,1140,15,-3.1%,26,-2.4%,28,-2.6%,29,-2.5%,23,-2.4%,34,-2.8%,11,-4.3%,13,-4.0%
Tarik Black,24.9,LAL,Big,1065,36,-1.2%,27,-2.3%,45,-0.7%,19,-4.0%,27,-2.1%,62,+1.6%,57,+0.5%,60,+0.8%
Eric Bledsoe,26.9,PHX,Point,2172,80,+1.9%,46,-0.4%,65,+1.3%,55,+0.2%,59,+0.6%,71,+3.1%,81,+2.9%,83,+2.9%
Bojan Bogdanovic,27.5,BKN,Wing,1468,76,+1.4%,77,+2.4%,93,+6.1%,19,-3.9%,87,+2.9%,44,-1.3%,60,+0.7%,55,+0.3%
Bojan Bogdanovic,27.5,WAS,Forward,584,51,-0.3%,24,-2.7%,88,+4.3%,13,-5.3%,41,-1.0%,42,-1.7%,65,+1.2%,58,+0.5%
Andrew Bogut,31.9,DAL,Big,581,14,-3.1%,37,-1.1%,62,+1.0%,21,-3.7%,33,-1.6%,12,-7.6%,48,-0.3%,31,-1.9%
Devin Booker,20.0,PHX,Wing,2720,93,+3.2%,63,+1.0%,80,+3.4%,87,+4.2%,92,+3.7%,76,+4.0%,77,+2.4%,83,+2.9%
Trevor Booker,28.9,BKN,Big,1747,43,-0.7%,42,-0.7%,76,+2.6%,35,-1.5%,70,+1.3%,31,-3.2%,47,-0.4%,41,-1.1%
Avery Bradley,25.9,BOS,Combo,1829,89,+2.7%,36,-1.2%,87,+4.1%,98,+7.0%,98,+5.5%,38,-2.1%,95,+4.7%,86,+3.3%
Corey Brewer,30.7,HOU,Wing,886,52,-0.2%,20,-3.0%,21,-3.5%,24,-3.1%,14,-3.5%,49,-0.4%,82,+3.0%,77,+2.2%
Corey Brewer,30.7,LAL,Wing,353,14,-3.2%,17,-3.6%,40,-1.1%,84,+3.8%,67,+1.2%,2,-16.1%,9,-4.9%,1,-7.7%
Malcolm Brogdon,23.9,MIL,Combo,1901,78,+1.6%,30,-1.9%,48,-0.3%,28,-2.8%,36,-1.4%,87,+6.7%,93,+4.6%,95,+5.3%
Aaron Brooks,31.8,IND,Point,812,18,-2.6%,6,-6.2%,78,+2.9%,10,-6.0%,34,-1.5%,22,-4.8%,84,+3.2%,62,+1.0%
Anthony Brown,24.1,NOP,Wing,135,1,-8.3%,30,-2.0%,3,-9.9%,7,-7.3%,2,-8.6%,3,-13.3%,0,-11.1%,0,-11.4%
Jaylen Brown,20.0,BOS,Wing,1293,21,-2.4%,42,-0.7%,32,-2.2%,25,-3.1%,22,-2.6%,43,-1.5%,19,-3.2%,20,-3.0%
Nicolas Brussino,23.7,DAL,Wing,408,17,-2.7%,74,+2.2%,48,-0.3%,67,+1.5%,60,+0.7%,39,-1.9%,2,-8.1%,2,-7.0%
Reggie Bullock,25.6,DET,Wing,413,81,+1.9%,62,+0.9%,67,+1.6%,55,+0.2%,64,+0.9%,64,+2.1%,85,+3.4%,87,+3.3%
Trey Burke,24.0,WAS,Combo,640,15,-3.0%,10,-5.1%,69,+1.8%,77,+2.8%,84,+2.5%,19,-5.7%,45,-0.6%,31,-1.9%
Alec Burks,25.3,UTA,Combo,620,9,-4.1%,3,-8.4%,84,+3.7%,91,+4.7%,96,+4.2%,16,-6.4%,6,-5.8%,4,-5.9%
Jimmy Butler,27.1,CHI,Wing,2803,60,+0.4%,24,-2.6%,90,+5.0%,79,+3.0%,93,+3.8%,64,+2.1%,42,-0.8%,52,+0.1%
Jose Calderon,35.1,LAL,Point,272,9,-4.1%,2,-9.8%,10,-6.1%,95,+5.6%,62,+0.8%,7,-9.8%,61,+0.9%,33,-1.8%
Jose Calderon,35.1,ATL,Combo,224,44,-0.7%,71,+1.8%,19,-3.8%,2,-10.5%,3,-7.2%,3,-12.9%,88,+3.9%,56,+0.5%
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,66,+0.7%,43,-0.6%,41,-1.0%,58,+0.6%,51,-0.2%,91,+8.1%,45,-0.6%,67,+1.3%
Isaiah Canaan,25.5,CHI,Combo,513,13,-3.3%,64,+1.1%,42,-0.9%,5,-8.2%,7,-5.2%,13,-7.2%,14,-4.0%,7,-5.1%
Clint Capela,22.5,HOU,Big,1533,79,+1.7%,38,-1.1%,89,+4.8%,68,+1.6%,91,+3.6%,67,+2.4%,65,+1.2%,71,+1.5%
DeMarre Carroll,30.3,TOR,Forward,1874,44,-0.7%,78,+2.6%,50,-0.2%,33,-1.8%,42,-0.9%,65,+2.2%,17,-3.5%,31,-2.0%
Vince Carter,39.8,MEM,Wing,1791,82,+2.0%,52,+0.1%,62,+1.1%,94,+5.2%,89,+3.1%,31,-3.4%,77,+2.4%,66,+1.2%
Michael Carter-Williams,25.1,CHI,Point,804,17,-2.7%,25,-2.6%,62,+1.0%,51,-0.0%,59,+0.5%,20,-5.5%,30,-1.9%,20,-3.1%
Omri Casspi,28.4,SAC,Forward,393,27,-1.8%,61,+0.8%,55,+0.3%,6,-7.7%,14,-3.5%,7,-10.4%,31,-1.9%,13,-4.0%
Omri Casspi,28.4,MIN,Big,216,4,-5.2%,90,+4.6%,3,-10.7%,2,-11.4%,1,-10.5%,2,-15.7%,3,-6.8%,0,-9.6%
Willie Cauley-Stein,23.2,SAC,Big,1384,39,-1.0%,82,+3.0%,35,-1.7%,60,+0.7%,47,-0.5%,26,-4.1%,49,-0.2%,38,-1.2%
Tyson Chandler,34.1,PHX,Big,1295,77,+1.6%,43,-0.7%,65,+1.2%,15,-4.8%,27,-2.1%,81,+5.5%,90,+4.1%,93,+4.4%
Wilson Chandler,29.5,DEN,Forward,2186,35,-1.2%,77,+2.4%,40,-1.1%,94,+5.4%,78,+2.0%,5,-11.0%,20,-3.0%,9,-4.6%
Marquese Chriss,19.3,PHX,Big,1698,61,+0.5%,97,+6.7%,37,-1.4%,48,-0.3%,43,-0.8%,37,-2.3%,10,-4.5%,14,-3.9%
Rakeem Christmas,24.9,IND,Big,177,31,-1.4%,25,-2.5%,18,-3.9%,21,-3.6%,12,-3.7%,28,-3.9%,94,+4.7%,79,+2.3%
Semaj Christon,24.0,OKC,Combo,873,39,-1.0%,29,-2.1%,37,-1.5%,59,+0.7%,48,-0.4%,48,-0.5%,50,-0.1%,49,-0.2%
Ian Clark,25.7,GSW,Combo,925,20,-2.4%,39,-1.0%,78,+2.9%,52,+0.0%,67,+1.2%,38,-2.1%,18,-3.3%,20,-3.0%
Jordan Clarkson,24.4,LAL,Combo,2352,41,-0.9%,57,+0.6%,75,+2.6%,45,-0.5%,66,+1.1%,5,-11.5%,25,-2.5%,9,-4.7%
Norris Cole,28.1,OKC,Combo,101,4,-5.4%,53,+0.3%,7,-7.2%,64,+1.1%,19,-3.0%,99,+15.5%,0,-17.4%,0,-13.0%
Darren Collison,29.2,SAC,Combo,2055,67,+0.8%,31,-1.8%,59,+0.8%,53,+0.1%,58,+0.5%,86,+6.6%,59,+0.6%,76,+2.0%
Mike Conley,29.1,MEM,Point,2287,95,+4.0%,95,+5.8%,68,+1.6%,90,+4.6%,89,+3.2%,41,-1.8%,75,+2.2%,68,+1.3%
Pat Connaughton,23.8,POR,Wing,227,52,-0.3%,22,-2.8%,24,-2.9%,34,-1.6%,27,-2.1%,54,+0.4%,88,+3.9%,85,+3.2%
DeMarcus Cousins,26.2,SAC,Big,1885,95,+3.7%,23,-2.7%,64,+1.2%,77,+2.8%,78,+2.0%,95,+10.0%,89,+4.1%,96,+5.6%
DeMarcus Cousins,26.2,NOP,Big,573,27,-1.8%,2,-9.1%,10,-6.1%,13,-5.2%,5,-6.0%,28,-3.9%,88,+3.8%,72,+1.6%
Robert Covington,25.9,PHI,Forward,2110,42,-0.8%,18,-3.4%,77,+2.9%,59,+0.6%,77,+1.8%,49,-0.4%,46,-0.5%,46,-0.7%
Allen Crabbe,24.6,POR,Wing,2224,31,-1.4%,44,-0.6%,34,-1.9%,63,+1.0%,50,-0.3%,67,+2.4%,20,-3.1%,31,-2.0%
Jamal Crawford,36.6,LAC,Wing,2006,8,-4.2%,33,-1.6%,47,-0.4%,29,-2.6%,27,-2.1%,24,-4.7%,4,-6.6%,4,-6.2%
Jordan Crawford,28.0,NOP,Wing,419,99,+5.6%,99,+9.4%,86,+3.9%,39,-1.0%,75,+1.7%,96,+11.4%,91,+4.2%,97,+5.7%
Jae Crowder,26.3,BOS,Forward,2328,96,+4.5%,66,+1.2%,98,+8.9%,33,-1.7%,94,+3.9%,76,+4.0%,96,+5.3%,95,+5.0%
Dante Cunningham,29.5,NOP,Forward,1623,93,+3.2%,63,+1.0%,65,+1.3%,88,+4.4%,86,+2.7%,93,+9.1%,67,+1.3%,87,+3.4%
Seth Curry,26.2,DAL,Combo,2015,81,+1.9%,29,-2.1%,79,+3.2%,40,-0.9%,61,+0.7%,88,+7.1%,92,+4.4%,94,+4.9%
Stephen Curry,28.6,GSW,Point,2627,99,+6.5%,23,-2.7%,51,-0.1%,78,+2.9%,73,+1.5%,84,+5.9%,99,+7.5%,99,+7.2%
Troy Daniels,25.3,MEM,Wing,1133,43,-0.8%,66,+1.2%,54,+0.2%,11,-5.8%,20,-2.8%,63,+1.9%,48,-0.3%,51,-0.0%
Anthony Davis,23.6,NOP,Big,2700,62,+0.5%,79,+2.6%,82,+3.5%,45,-0.5%,72,+1.5%,33,-3.0%,28,-2.1%,28,-2.2%
Deyonta Davis,19.9,MEM,Big,212,14,-3.1%,1,-12.1%,71,+2.0%,10,-5.9%,24,-2.3%,75,+3.8%,89,+4.1%,90,+3.9%
Ed Davis,27.4,POR,Big,787,10,-3.8%,26,-2.5%,10,-6.0%,6,-7.4%,3,-6.7%,14,-7.0%,79,+2.6%,55,+0.4%
DeMar DeRozan,27.2,TOR,Wing,2615,31,-1.5%,86,+3.6%,83,+3.6%,81,+3.3%,89,+3.2%,36,-2.4%,26,-2.4%,26,-2.4%
Dewayne Dedmon,27.2,SAS,Big,1252,34,-1.3%,65,+1.1%,22,-3.3%,57,+0.4%,38,-1.3%,17,-6.1%,41,-0.9%,25,-2.5%
Sam Dekker,22.5,HOU,Forward,1335,42,-0.8%,31,-1.7%,5,-8.3%,61,+0.8%,7,-5.0%,74,+3.6%,56,+0.5%,63,+1.1%
Malcolm Delaney,27.6,ATL,Combo,1187,49,-0.4%,58,+0.6%,36,-1.6%,78,+3.0%,75,+1.7%,9,-9.1%,76,+2.3%,48,-0.5%
Matthew Dellavedova,26.1,MIL,Point,1971,24,-2.1%,45,-0.4%,70,+1.8%,81,+3.4%,84,+2.5%,7,-10.1%,15,-3.8%,5,-5.7%
Luol Deng,31.5,LAL,Forward,1478,35,-1.2%,33,-1.5%,23,-3.1%,34,-1.5%,24,-2.3%,77,+4.3%,63,+1.0%,74,+1.8%
Cheick Diallo,20.1,NOP,Big,163,38,-1.1%,98,+8.0%,76,+2.7%,42,-0.7%,70,+1.3%,0,-22.1%,85,+3.4%,40,-1.2%
Boris Diaw,34.5,UTA,Big,1274,42,-0.8%,73,+2.1%,47,-0.5%,24,-3.1%,31,-1.8%,5,-11.3%,42,-0.9%,12,-4.1%
Gorgui Dieng,26.8,MIN,Big,2640,73,+1.2%,58,+0.6%,62,+1.1%,75,+2.5%,74,+1.6%,79,+4.5%,71,+1.7%,82,+2.7%
Spencer Dinwiddie,23.6,BKN,Point,1261,25,-2.0%,20,-3.0%,16,-4.1%,95,+5.5%,43,-0.9%,69,+2.8%,27,-2.2%,44,-0.8%
Toney Douglas,30.6,MEM,Combo,370,33,-1.3%,60,+0.8%,95,+6.7%,45,-0.5%,88,+3.1%,1,-17.6%,41,-1.0%,10,-4.4%
Goran Dragic,30.5,MIA,Point,2447,77,+1.6%,67,+1.2%,33,-2.1%,42,-0.7%,40,-1.1%,69,+2.9%,95,+4.9%,93,+4.2%
Andre Drummond,23.2,DET,Big,2406,51,-0.3%,36,-1.3%,35,-1.9%,44,-0.6%,37,-1.3%,82,+5.7%,46,-0.5%,61,+0.8%
Jared Dudley,31.3,PHX,Forward,1352,56,+0.1%,33,-1.6%,73,+2.2%,56,+0.3%,69,+1.3%,26,-4.1%,73,+2.0%,55,+0.4%
Mike Dunleavy,36.1,CLE,Wing,314,25,-2.1%,30,-2.0%,97,+7.9%,2,-10.9%,37,-1.4%,66,+2.4%,12,-4.3%,27,-2.3%
Mike Dunleavy,36.1,ATL,Wing,438,9,-4.1%,23,-2.7%,84,+3.7%,13,-5.2%,38,-1.3%,66,+2.4%,8,-5.1%,17,-3.4%
Kris Dunn,22.6,MIN,Combo,1257,23,-2.2%,14,-4.4%,51,-0.0%,26,-2.9%,36,-1.4%,55,+0.6%,40,-1.1%,43,-0.9%
Kevin Durant,28.1,GSW,Forward,2051,93,+3.3%,97,+6.9%,68,+1.7%,77,+2.8%,82,+2.3%,23,-4.8%,77,+2.5%,61,+0.8%
Wayne Ellington,28.9,MIA,Wing,1463,53,-0.1%,45,-0.5%,60,+0.9%,67,+1.5%,65,+1.0%,47,-0.6%,34,-1.6%,37,-1.4%
Monta Ellis,31.0,IND,Combo,1978,49,-0.4%,62,+0.9%,14,-4.7%,51,-0.0%,25,-2.2%,39,-2.0%,78,+2.5%,69,+1.3%
Joel Embiid,22.6,PHI,Big,781,70,+0.9%,64,+1.1%,14,-4.7%,96,+6.1%,56,+0.3%,94,+9.4%,53,+0.2%,70,+1.5%
James Ennis,26.3,MEM,Forward,1466,37,-1.1%,19,-3.1%,31,-2.3%,51,-0.1%,38,-1.2%,46,-0.9%,50,-0.1%,49,-0.3%
Tyler Ennis,22.2,HOU,Point,129,24,-2.1%,99,+8.7%,0,-23.8%,1,-12.2%,0,-19.4%,54,+0.3%,80,+2.7%,76,+2.1%
Tyler Ennis,22.2,LAL,Point,378,73,+1.1%,37,-1.1%,46,-0.6%,77,+2.7%,64,+0.9%,16,-6.3%,83,+3.1%,66,+1.2%
Tyreke Evans,27.1,NOP,Combo,453,2,-5.7%,8,-5.3%,9,-6.3%,71,+1.9%,25,-2.2%,36,-2.5%,1,-9.8%,1,-8.1%
Tyreke Evans,27.1,SAC,Combo,313,7,-4.4%,9,-5.2%,9,-6.6%,27,-2.8%,7,-5.0%,4,-11.6%,26,-2.4%,9,-4.6%
Dante Exum,21.3,UTA,Combo,1163,33,-1.3%,37,-1.1%,17,-4.1%,26,-3.0%,14,-3.5%,10,-8.8%,49,-0.2%,24,-2.7%
Kenneth Faried,27.0,DEN,Big,1275,25,-2.0%,34,-1.5%,34,-1.9%,11,-5.8%,13,-3.6%,55,+0.6%,39,-1.1%,44,-0.8%
Derrick Favors,25.3,UTA,Big,1180,40,-0.9%,16,-3.9%,91,+5.3%,79,+3.1%,94,+4.1%,51,-0.0%,73,+2.0%,69,+1.3%
Kay Felder,21.6,CLE,Point,281,11,-3.8%,15,-4.4%,2,-11.8%,86,+4.0%,41,-1.0%,44,-1.3%,16,-3.7%,19,-3.1%
Cristiano Felicio,24.3,CHI,Big,930,63,+0.5%,75,+2.3%,16,-4.3%,17,-4.4%,10,-4.3%,32,-3.2%,67,+1.4%,54,+0.3%
Raymond Felton,32.4,LAC,Combo,1537,3,-5.7%,9,-5.2%,45,-0.6%,19,-4.0%,18,-3.0%,20,-5.3%,2,-8.3%,2,-7.7%
Yogi Ferrell,23.5,BKN,Point,126,83,+2.0%,70,+1.6%,21,-3.4%,100,+23.1%,99,+5.9%,90,+7.8%,27,-2.3%,51,0.0%
Yogi Ferrell,23.5,DAL,Point,1021,35,-1.2%,17,-3.5%,21,-3.5%,38,-1.2%,23,-2.4%,20,-5.4%,82,+3.0%,67,+1.3%
Dorian Finney-Smith,23.5,DAL,Forward,1538,54,-0.0%,80,+2.7%,81,+3.4%,44,-0.6%,66,+1.1%,22,-5.0%,33,-1.7%,27,-2.4%
Bryn Forbes,23.3,SAS,Combo,237,5,-4.8%,1,-9.9%,42,-0.9%,6,-7.5%,9,-4.5%,8,-9.3%,66,+1.3%,37,-1.4%
Evan Fournier,24.0,ORL,Wing,2228,82,+2.0%,79,+2.6%,55,+0.3%,67,+1.5%,64,+0.9%,84,+5.9%,58,+0.6%,72,+1.6%
Randy Foye,33.1,BKN,Combo,1210,58,+0.2%,59,+0.7%,13,-5.0%,80,+3.1%,24,-2.2%,58,+1.0%,63,+1.0%,63,+1.0%
Tim Frazier,26.0,NOP,Point,1477,54,-0.1%,50,+0.0%,75,+2.4%,41,-0.8%,62,+0.8%,41,-1.7%,64,+1.1%,56,+0.4%
Channing Frye,33.5,CLE,Big,1346,73,+1.1%,93,+5.3%,20,-3.6%,62,+0.9%,41,-1.0%,51,-0.1%,24,-2.7%,30,-2.0%
Danilo Gallinari,28.2,DEN,Forward,2128,73,+1.2%,47,-0.3%,51,-0.1%,100,+9.9%,96,+4.3%,37,-2.2%,58,+0.5%,51,-0.0%
Langston Galloway,24.9,NOP,Wing,1062,29,-1.6%,43,-0.6%,5,-8.5%,85,+3.9%,24,-2.3%,52,+0.0%,24,-2.6%,27,-2.3%
Langston Galloway,24.9,SAC,Combo,367,92,+3.0%,41,-0.8%,92,+5.9%,31,-2.2%,79,+2.1%,87,+6.8%,97,+5.6%,97,+5.8%
Marc Gasol,31.8,MEM,Big,2524,86,+2.3%,75,+2.2%,63,+1.1%,83,+3.6%,83,+2.4%,45,-1.3%,68,+1.5%,65,+1.2%
Pau Gasol,36.3,SAS,Big,1618,76,+1.5%,31,-1.9%,92,+6.0%,73,+2.2%,93,+3.8%,82,+5.6%,69,+1.5%,82,+2.8%
Rudy Gay,30.2,SAC,Forward,1009,23,-2.2%,17,-3.5%,27,-2.7%,16,-4.6%,14,-3.5%,21,-5.2%,48,-0.3%,37,-1.5%
Paul George,26.5,IND,Forward,2684,94,+3.7%,93,+5.3%,43,-0.9%,94,+5.4%,81,+2.3%,65,+2.3%,43,-0.7%,53,+0.2%
Jonathan Gibson,29.0,DAL,Combo,192,3,-5.4%,2,-9.8%,1,-15.2%,22,-3.6%,2,-8.2%,95,+10.4%,18,-3.4%,36,-1.5%
Taj Gibson,31.4,CHI,Big,1498,37,-1.1%,35,-1.4%,37,-1.4%,94,+5.3%,82,+2.3%,46,-1.1%,17,-3.6%,23,-2.7%
Taj Gibson,31.4,OKC,Big,484,47,-0.5%,77,+2.5%,89,+4.6%,24,-3.2%,63,+0.8%,61,+1.5%,13,-4.1%,22,-2.9%
Manu Ginobili,39.3,SAS,Wing,1284,88,+2.6%,30,-1.9%,43,-0.9%,51,-0.1%,47,-0.5%,62,+1.6%,90,+4.2%,85,+3.2%
Rudy Gobert,24.4,UTA,Big,2729,83,+2.1%,93,+5.2%,60,+0.8%,17,-4.4%,33,-1.7%,58,+1.1%,52,-0.0%,54,+0.3%
Archie Goodwin,22.2,BKN,Wing,156,76,+1.4%,42,-0.7%,93,+6.1%,90,+4.7%,99,+5.6%,4,-12.6%,34,-1.7%,19,-3.2%
Aaron Gordon,21.1,ORL,Forward,2256,97,+4.7%,89,+4.3%,88,+4.2%,84,+3.8%,94,+4.0%,81,+5.3%,76,+2.3%,84,+3.0%
Eric Gordon,27.9,HOU,Wing,2303,16,-2.9%,39,-1.0%,5,-8.4%,82,+3.4%,11,-4.1%,61,+1.5%,20,-3.1%,28,-2.2%
