Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Mike Bibby,25.5,SAC,Point,2977,90,+6.4,98,+10.9,3,-6.2%,5,+3.5%,5,-6.7,3,-5.0,40,-3.3
Chauncey Billups,27.1,DET,Combo,2755,72,+2.7,67,+1.9,20,-2.5%,38,+0.7%,39,-0.9,31,-1.4,60,+2.3
Steve Blake,23.7,WAS,Point,1290,44,-1.3,60,+1.0,11,-3.8%,50,+0.1%,8,-5.3,6,-4.5,51,+0.1
Corie Blount,34.8,CHI,Big,727,87,+5.8,88,+5.4,39,-0.7%,53,-0.0%,43,-0.3,56,+0.4,39,-3.3
Corie Blount,34.8,TOR,Big,290,54,+0.1,58,+0.7,35,-1.1%,6,+3.4%,61,+0.9,14,-2.8,97,+28.3
Mark Blount,27.9,BOS,Big,2397,76,+3.4,65,+1.5,29,-1.7%,80,-1.5%,78,+2.8,56,+0.4,90,+14.6
Keith Bogans,23.5,ORL,Wing,1735,46,-1.0,43,-1.5,71,+1.7%,46,+0.3%,63,+1.1,78,+2.0,26,-7.4
Calvin Booth,27.5,SEA,Big,1188,27,-4.1,43,-1.6,22,-2.2%,50,+0.1%,14,-4.1,29,-1.6,9,-16.1
Carlos Boozer,21.9,CLE,Big,2585,96,+8.7,97,+9.5,61,+0.8%,85,-1.8%,84,+3.5,87,+3.0,47,-1.3
Curtis Borchardt,23.1,UTA,Big,248,30,-3.8,11,-7.2,30,-1.5%,39,+0.6%,35,-1.4,54,+0.3,27,-7.2
Chris Bosh,19.6,TOR,Big,2501,68,+2.0,61,+1.1,31,-1.3%,55,-0.2%,50,+0.3,45,-0.5,68,+5.3
Bruce Bowen,32.4,SAS,Wing,2615,39,-2.4,50,-0.4,17,-2.7%,20,+1.6%,33,-1.8,13,-3.0,79,+9.2
Ryan Bowen,27.9,DEN,Forward,321,4,-10.6,1,-13.9,92,+4.8%,14,+2.1%,36,-1.3,36,-1.0,46,-1.4
Earl Boykins,27.4,DEN,Point,1757,48,-0.7,59,+0.8,59,+0.7%,22,+1.5%,65,+1.3,55,+0.3,66,+4.2
Shawn Bradley,31.6,DAL,Big,731,20,-5.1,17,-5.9,53,+0.1%,16,+1.9%,90,+4.4,61,+0.9,90,+14.1
Torraye Braggs,27.5,HOU,Big,121,98,+9.8,82,+4.4,89,+4.1%,18,+1.8%,71,+2.0,23,-1.9,96,+23.1
Elton Brand,24.6,LAC,Big,2670,78,+4.0,78,+3.8,87,+3.7%,28,+1.3%,55,+0.6,57,+0.5,46,-1.9
J.R. Bremer,23.1,CLE,Combo,385,13,-6.9,6,-9.4,57,+0.6%,82,-1.6%,38,-1.1,41,-0.7,47,-1.3
Jamison Brewer,22.9,IND,Combo,149,29,-3.9,28,-3.8,75,+2.1%,39,+0.6%,81,+3.2,95,+4.5,22,-8.7
Devin Brown,24.8,SAS,Combo,514,47,-0.9,40,-1.9,41,-0.6%,84,-1.7%,84,+3.7,79,+2.1,71,+6.1
Kedrick Brown,22.6,BOS,Wing,398,96,+8.9,99,+12.1,35,-1.1%,16,+2.0%,1,-8.5,18,-2.4,0,-33.8
Kedrick Brown,22.6,CLE,Combo,546,74,+2.9,70,+2.4,79,+2.5%,71,-0.9%,58,+0.8,88,+3.1,12,-13.4
Kwame Brown,21.6,WAS,Big,2191,87,+5.5,87,+5.2,48,-0.1%,23,+1.5%,76,+2.6,36,-1.1,93,+16.4
P.J. Brown,34.0,NOH,Big,2751,68,+2.0,83,+4.6,16,-3.0%,38,+0.7%,24,-2.9,11,-3.2,64,+3.9
Rick Brunson,31.4,CHI,Point,354,84,+5.2,79,+3.9,80,+2.7%,11,+2.5%,45,-0.2,71,+1.5,18,-10.6
Kobe Bryant,25.2,LAL,Wing,2441,85,+5.4,72,+2.7,71,+1.8%,97,-3.2%,74,+2.3,92,+3.7,25,-8.1
Greg Buckner,27.1,PHI,Wing,645,52,-0.3,64,+1.4,24,-1.9%,30,+1.2%,56,+0.7,29,-1.6,91,+14.9
Caron Butler,23.6,MIA,Wing,2000,66,+1.8,61,+1.0,58,+0.7%,52,-0.0%,62,+1.0,51,+0.0,69,+5.5
Mitchell Butler,32.9,WAS,Wing,521,94,+7.5,78,+3.9,88,+3.8%,65,-0.7%,88,+4.3,79,+2.0,79,+9.2
Rasual Butler,24.4,MIA,Wing,625,46,-1.0,82,+4.4,6,-5.2%,35,+0.8%,1,-8.4,4,-4.8,5,-21.4
Zarko Cabarkapa,22.4,PHX,Forward,559,8,-8.0,4,-10.6,65,+1.1%,47,+0.2%,92,+4.8,82,+2.5,80,+9.4
Marcus Camby,29.6,DEN,Big,2161,79,+4.2,71,+2.6,69,+1.5%,91,-2.3%,81,+3.1,92,+3.7,36,-4.0
Elden Campbell,35.3,DET,Big,885,60,+1.0,77,+3.7,18,-2.6%,14,+2.2%,34,-1.6,21,-2.1,64,+3.5
Brian Cardinal,26.5,GSW,Forward,1603,93,+7.1,94,+7.7,68,+1.5%,13,+2.3%,40,-0.7,36,-1.0,56,+1.4
Vince Carter,26.8,TOR,Wing,2781,99,+11.8,95,+8.0,76,+2.2%,74,-1.1%,93,+5.3,94,+4.4,59,+2.2
Sam Cassell,34.0,MIN,Point,2840,98,+10.3,94,+7.9,21,-2.3%,90,-2.2%,36,-1.4,59,+0.6,13,-12.9
Kelvin Cato,29.2,HOU,Big,1743,37,-2.7,57,+0.6,31,-1.4%,75,-1.2%,24,-2.8,49,-0.2,9,-16.1
Tyson Chandler,21.1,CHI,Big,744,5,-10.1,4,-10.8,86,+3.7%,81,-1.6%,33,-1.8,58,+0.6,14,-12.5
Calbert Cheaney,32.3,GSW,Wing,2042,77,+4.0,84,+4.9,32,-1.3%,24,+1.5%,39,-0.9,39,-0.8,52,+0.3
Doug Christie,33.5,SAC,Wing,2765,85,+5.3,94,+7.6,7,-4.8%,30,+1.2%,18,-3.5,18,-2.5,42,-2.6
Speedy Claxton,25.5,GSW,Point,1575,83,+4.9,75,+3.2,39,-0.7%,39,+0.6%,34,-1.7,33,-1.2,39,-3.4
Derrick Coleman,36.4,PHI,Big,841,46,-1.0,28,-3.7,70,+1.6%,28,+1.3%,76,+2.6,84,+2.6,44,-2.2
Bimbo Coles,35.5,MIA,Combo,148,4,-11.1,6,-9.2,67,+1.3%,0,+6.2%,21,-3.2,48,-0.3,10,-15.5
Jason Collier,26.1,ATL,Big,544,74,+3.0,87,+5.2,52,+0.1%,49,+0.2%,91,+4.5,82,+2.5,85,+11.4
Jarron Collins,24.9,UTA,Big,1689,36,-2.7,54,+0.2,31,-1.3%,27,+1.3%,14,-4.1,12,-3.2,35,-4.4
Jason Collins,24.9,NJN,Big,2205,75,+3.4,71,+2.6,38,-0.8%,91,-2.2%,82,+3.4,67,+1.2,86,+11.8
Brian Cook,22.9,LAL,Big,392,12,-7.0,55,+0.3,5,-5.5%,13,+2.3%,3,-7.8,1,-6.4,41,-3.1
Omar Cook,21.8,POR,Point,133,9,-7.8,12,-7.0,94,+5.4%,43,+0.4%,29,-2.3,76,+1.9,6,-20.4
Chris Crawford,28.5,ATL,Forward,1149,89,+6.0,76,+3.7,56,+0.5%,88,-2.0%,69,+1.5,54,+0.3,69,+5.4
Jamal Crawford,23.6,CHI,Combo,2770,70,+2.4,62,+1.1,42,-0.5%,32,+1.0%,20,-3.2,28,-1.6,28,-6.8
Austin Croshere,28.5,IND,Forward,949,31,-3.7,53,-0.1,23,-2.2%,11,+2.5%,23,-2.9,16,-2.7,51,+0.1
Eddy Curry,20.9,CHI,Big,2130,68,+2.1,73,+2.8,19,-2.5%,23,+1.5%,79,+2.9,40,-0.8,95,+18.4
Michael Curry,35.2,TOR,Combo,1220,4,-10.9,14,-6.7,9,-4.1%,17,+1.8%,4,-6.9,5,-4.5,11,-14.7
Samuel Dalembert,23.5,PHI,Big,2172,61,+1.1,64,+1.5,28,-1.7%,58,-0.3%,26,-2.6,50,-0.2,11,-13.6
Erick Dampier,28.3,GSW,Big,2400,25,-4.3,9,-7.6,89,+4.1%,89,-2.1%,96,+6.4,96,+4.8,74,+7.1
Antonio Daniels,28.6,SEA,Point,1486,83,+5.1,69,+2.3,64,+1.0%,12,+2.4%,52,+0.4,32,-1.3,87,+12.7
Marquis Daniels,22.8,DAL,Combo,971,57,+0.5,54,+0.1,77,+2.2%,48,+0.2%,98,+8.4,79,+2.1,96,+24.1
Antonio Davis,35.0,TOR,Big,542,61,+1.1,70,+2.4,3,-6.5%,43,+0.4%,45,-0.2,25,-1.9,94,+17.0
Antonio Davis,35.0,CHI,Big,2029,55,+0.3,46,-0.9,44,-0.4%,36,+0.8%,20,-3.2,32,-1.3,25,-7.8
Baron Davis,24.6,NOH,Combo,2685,91,+6.5,49,-0.5,69,+1.6%,99,-3.9%,90,+4.5,71,+1.5,90,+14.5
Dale Davis,34.6,POR,Big,1671,42,-1.8,36,-2.4,72,+1.9%,18,+1.8%,36,-1.2,62,+0.9,19,-10.0
Ricky Davis,24.1,CLE,Combo,793,93,+7.4,81,+4.1,72,+2.0%,48,+0.2%,100,+14.0,88,+3.1,100,+48.5
Ricky Davis,24.1,BOS,Wing,1648,76,+3.6,83,+4.5,86,+3.5%,62,-0.5%,93,+5.2,81,+2.2,94,+16.5
Andrew DeClercq,30.7,ORL,Big,1207,65,+1.6,49,-0.5,56,+0.5%,79,-1.5%,58,+0.8,59,+0.6,54,+1.1
Tony Delk,29.8,DAL,Combo,487,9,-7.8,19,-5.4,18,-2.7%,63,-0.5%,19,-3.4,43,-0.5,18,-10.6
Boris Diaw,21.5,ATL,Big,1847,35,-3.0,22,-4.9,83,+3.0%,54,-0.1%,77,+2.6,70,+1.5,69,+5.5
Dan Dickau,25.1,POR,Combo,130,43,-1.7,18,-5.4,42,-0.5%,66,-0.7%,67,+1.4,84,+2.7,14,-12.7
DeSagana Diop,21.8,CLE,Big,655,13,-6.8,16,-6.3,70,+1.6%,17,+1.8%,7,-6.0,7,-4.1,32,-5.2
Vlade Divac,35.7,SAC,Big,2310,92,+6.9,95,+8.5,11,-3.5%,7,+2.9%,40,-0.8,13,-2.9,88,+13.3
Juan Dixon,25.1,WAS,Combo,1397,52,-0.1,68,+2.3,34,-1.1%,49,+0.2%,12,-4.6,25,-1.9,15,-11.9
Michael Doleac,26.4,NYK,Big,655,8,-8.2,6,-9.7,49,-0.1%,38,+0.7%,31,-2.1,22,-2.1,54,+1.2
Michael Doleac,26.4,DEN,Big,317,11,-7.5,6,-9.1,64,+1.0%,25,+1.4%,3,-7.6,1,-6.4,38,-3.8
Keyon Dooling,23.5,LAC,Combo,1089,28,-4.1,26,-3.9,2,-6.8%,35,+0.8%,25,-2.7,6,-4.3,81,+10.1
Predrag Drobnjak,28.0,LAC,Big,927,8,-7.9,11,-7.3,28,-1.7%,40,+0.6%,78,+2.9,66,+1.2,73,+6.7
Tim Duncan,27.5,SAS,Big,2515,82,+4.9,84,+4.8,73,+2.0%,29,+1.2%,87,+4.2,65,+1.0,95,+17.6
Mike Dunleavy,23.1,GSW,Wing,2310,15,-6.3,9,-7.6,59,+0.7%,82,-1.6%,61,+0.9,57,+0.5,54,+1.2
Ronald Dupree,22.8,CHI,Wing,843,50,-0.6,36,-2.3,91,+4.6%,83,-1.6%,96,+6.1,93,+3.9,76,+8.2
Howard Eisley,30.9,NYK,Point,722,21,-4.8,24,-4.3,60,+0.7%,24,+1.4%,31,-2.0,71,+1.6,3,-24.7
Howard Eisley,30.9,PHX,Point,716,50,-0.6,52,-0.2,32,-1.3%,14,+2.1%,50,+0.3,54,+0.3,50,-0.2
Francisco Elson,27.7,DEN,Big,812,9,-7.8,18,-5.8,46,-0.3%,24,+1.5%,46,-0.1,33,-1.2,71,+5.9
Melvin Ely,25.5,LAC,Big,470,64,+1.5,58,+0.8,57,+0.6%,25,+1.4%,20,-3.3,37,-0.9,26,-7.4
Reggie Evans,23.5,SEA,Big,1234,14,-6.5,5,-9.7,96,+5.9%,36,+0.8%,64,+1.3,69,+1.4,44,-2.2
Michael Finley,30.7,DAL,Wing,2776,43,-1.6,58,+0.7,4,-6.0%,22,+1.5%,6,-6.5,4,-4.9,37,-4.0
Derek Fisher,29.2,LAL,Combo,1681,19,-5.5,33,-2.8,58,+0.7%,9,+2.7%,7,-6.4,8,-3.8,19,-10.1
Marcus Fizer,25.2,CHI,Big,717,63,+1.2,65,+1.5,27,-1.7%,57,-0.3%,77,+2.7,80,+2.2,52,+0.4
T.J. Ford,20.6,MIL,Point,1479,26,-4.3,5,-9.8,77,+2.3%,98,-3.6%,79,+2.9,89,+3.3,40,-3.3
Danny Fortson,27.6,DAL,Big,607,55,+0.3,54,+0.1,95,+5.7%,73,-1.1%,94,+5.5,95,+4.4,57,+1.4
Jeff Foster,26.8,IND,Big,1939,81,+4.7,75,+3.1,79,+2.6%,76,-1.2%,80,+3.0,76,+1.9,68,+5.1
Tremaine Fowlkes,27.6,DET,Wing,227,2,-13.5,8,-7.8,36,-1.0%,4,+3.8%,50,+0.3,54,+0.3,57,+1.4
Rick Fox,34.3,LAL,Wing,845,75,+3.1,85,+4.9,7,-4.6%,88,-2.0%,46,-0.1,54,+0.3,46,-1.9
Adonal Foyle,28.6,GSW,Big,563,19,-5.5,30,-3.3,40,-0.6%,80,-1.5%,30,-2.1,64,+1.0,9,-15.8
Richie Frahm,26.2,SEA,Wing,390,86,+5.4,93,+7.5,0,-8.5%,72,-1.1%,52,+0.4,18,-2.5,97,+24.3
Steve Francis,26.7,HOU,Point,3191,81,+4.7,71,+2.6,74,+2.1%,93,-2.5%,57,+0.7,74,+1.8,22,-9.0
Dan Gadzuric,25.7,MIL,Big,1204,57,+0.5,62,+1.2,81,+2.9%,93,-2.6%,57,+0.7,72,+1.6,35,-4.2
Reece Gaines,22.8,ORL,Wing,297,28,-4.1,59,+0.8,7,-4.6%,6,+3.4%,22,-3.1,17,-2.6,43,-2.5
Kevin Garnett,27.5,MIN,Big,3228,100,+13.2,98,+10.7,11,-3.5%,93,-2.6%,70,+1.8,58,+0.6,74,+7.4
Pau Gasol,23.3,MEM,Big,2438,93,+7.4,97,+9.3,17,-2.7%,59,-0.4%,86,+4.0,73,+1.7,82,+10.3
Devean George,26.2,LAL,Forward,1930,34,-3.1,32,-3.0,42,-0.5%,83,-1.7%,86,+4.1,55,+0.3,93,+16.5
Eddie Gill,25.2,POR,Point,138,5,-10.0,56,+0.4,4,-6.2%,4,+4.0%,27,-2.5,30,-1.5,39,-3.4
Kendall Gill,35.4,CHI,Wing,1382,16,-6.2,18,-5.5,56,+0.5%,66,-0.7%,15,-4.0,34,-1.2,12,-13.1
Manu Ginobili,26.3,SAS,Wing,2240,81,+4.6,69,+2.3,81,+2.8%,90,-2.2%,74,+2.4,83,+2.6,42,-2.6
Gordan Giricek,26.4,ORL,Wing,1397,54,+0.1,73,+2.9,25,-1.8%,72,-1.0%,70,+1.8,42,-0.6,92,+15.2
Gordan Giricek,26.4,UTA,Wing,599,81,+4.7,97,+9.1,33,-1.2%,57,-0.2%,46,-0.1,59,+0.7,35,-4.3
Dion Glover,25.0,ATL,Wing,1440,55,+0.2,66,+1.8,18,-2.6%,46,+0.3%,22,-3.0,25,-1.9,39,-3.4
Dion Glover,25.0,TOR,Wing,171,34,-3.2,36,-2.4,68,+1.5%,76,-1.2%,25,-2.8,22,-2.0,48,-1.0
Drew Gooden,22.1,ORL,Big,2103,23,-4.5,24,-4.2,62,+0.8%,16,+2.0%,85,+3.9,67,+1.2,88,+13.0
Brian Grant,31.7,MIA,Big,2298,58,+0.8,53,-0.1,19,-2.6%,72,-1.0%,53,+0.5,49,-0.2,63,+3.1
Horace Grant,38.3,LAL,Big,1090,43,-1.5,50,-0.5,64,+1.1%,24,+1.5%,24,-2.8,45,-0.5,15,-11.8
Willie Green,22.3,PHI,Wing,715,57,+0.7,72,+2.8,85,+3.3%,86,-1.8%,82,+3.3,92,+3.7,45,-2.1
Adrian Griffin,29.3,HOU,Wing,112,9,-7.8,13,-7.0,1,-7.5%,19,+1.7%,28,-2.4,32,-1.3,37,-3.8
Tom Gugliotta,33.9,PHX,Big,296,7,-9.4,10,-7.6,21,-2.3%,3,+4.7%,3,-7.4,3,-5.1,8,-17.0
Tom Gugliotta,33.9,UTA,Big,513,11,-7.6,40,-2.0,52,+0.1%,10,+2.7%,16,-3.8,26,-1.8,18,-10.4
Marcus Haislip,22.9,MIL,Big,226,53,-0.1,59,+0.8,32,-1.2%,87,-1.9%,71,+2.1,78,+2.0,54,+1.2
Darvin Ham,30.3,DET,Forward,404,12,-7.1,15,-6.6,96,+5.9%,26,+1.4%,61,+0.9,62,+0.9,55,+1.2
Richard Hamilton,25.7,DET,Wing,2768,85,+5.2,92,+6.8,53,+0.2%,89,-2.0%,52,+0.4,69,+1.4,32,-5.0
Zendon Hamilton,28.5,PHI,Big,440,56,+0.5,51,-0.4,98,+7.9%,61,-0.5%,80,+3.1,90,+3.4,40,-3.1
Ben Handlogten,30.0,UTA,Big,159,97,+9.7,93,+7.4,57,+0.6%,78,-1.3%,97,+6.6,100,+6.9,37,-3.9
Travis Hansen,25.5,ATL,Wing,441,77,+3.9,75,+3.2,43,-0.4%,55,-0.2%,11,-4.7,25,-1.9,9,-15.7
Anfernee Hardaway,32.3,PHX,Wing,867,51,-0.3,28,-3.8,43,-0.4%,67,-0.7%,85,+3.8,81,+2.3,78,+9.0
Anfernee Hardaway,32.3,NYK,Wing,1200,32,-3.5,42,-1.7,45,-0.3%,39,+0.7%,7,-5.8,11,-3.3,18,-10.5
Matt Harpring,27.4,UTA,Forward,1128,79,+4.3,82,+4.4,79,+2.5%,69,-0.9%,65,+1.3,68,+1.3,51,+0.1
Al Harrington,23.7,IND,Forward,2380,25,-4.5,26,-4.0,55,+0.4%,37,+0.7%,76,+2.6,80,+2.2,55,+1.3
Othella Harrington,29.7,NYK,Forward,807,37,-2.7,43,-1.6,63,+0.9%,14,+2.2%,26,-2.6,27,-1.8,36,-4.1
Lucious Harris,32.9,NJN,Combo,1469,50,-0.6,68,+2.0,54,+0.3%,1,+5.2%,37,-1.2,46,-0.4,37,-3.8
Jason Hart,25.5,SAS,Point,572,34,-3.3,26,-3.9,44,-0.3%,89,-2.0%,35,-1.5,44,-0.5,30,-5.7
Donnell Harvey,23.2,ORL,Forward,336,21,-4.8,14,-6.6,97,+6.3%,23,+1.5%,79,+2.9,90,+3.4,31,-5.3
Donnell Harvey,23.2,PHX,Big,424,61,+1.1,72,+2.7,56,+0.5%,52,+0.0%,64,+1.2,41,-0.7,85,+11.1
Udonis Haslem,23.4,MIA,Big,1764,48,-0.8,36,-2.4,86,+3.7%,61,-0.5%,53,+0.4,65,+1.0,38,-3.5
Trenton Hassell,24.7,MIN,Wing,2233,62,+1.2,56,+0.4,14,-3.2%,33,+0.9%,32,-1.9,15,-2.7,74,+6.9
Jarvis Hayes,22.2,WAS,Wing,1976,15,-6.4,27,-3.8,2,-6.7%,42,+0.5%,28,-2.4,17,-2.6,62,+3.0
Brendan Haywood,23.9,WAS,Big,1470,66,+1.8,37,-2.3,89,+3.9%,79,-1.5%,88,+4.3,81,+2.3,73,+6.8
Nene Hilario,21.1,DEN,Big,2505,86,+5.4,91,+6.5,10,-4.0%,47,+0.3%,60,+0.9,29,-1.6,87,+12.8
Kirk Hinrich,22.8,CHI,Point,2678,70,+2.4,74,+3.0,27,-1.7%,50,+0.1%,29,-2.2,30,-1.5,45,-2.1
Fred Hoiberg,31.0,MIN,Wing,1739,40,-2.2,33,-2.8,75,+2.1%,49,+0.1%,82,+3.3,85,+2.8,53,+0.4
Robert Horry,33.2,SAS,Big,1255,60,+1.0,50,-0.5,67,+1.2%,88,-1.9%,49,+0.2,74,+1.7,18,-10.6
Eddie House,25.5,LAC,Point,1140,29,-3.8,29,-3.6,27,-1.7%,35,+0.8%,27,-2.5,16,-2.7,64,+3.8
Allan Houston,32.5,NYK,Wing,1789,66,+1.6,84,+4.6,14,-3.1%,36,+0.8%,14,-4.2,26,-1.8,16,-11.4
Josh Howard,23.5,DAL,Wing,1525,88,+6.0,59,+0.8,94,+5.2%,60,-0.5%,96,+6.4,97,+4.9,61,+2.4
Juwan Howard,30.7,ORL,Big,2877,95,+7.9,96,+9.1,12,-3.3%,70,-0.9%,45,-0.2,26,-1.8,81,+9.9
Troy Hudson,27.6,MIN,Point,498,18,-5.7,39,-2.2,61,+0.8%,8,+2.8%,21,-3.2,13,-3.0,60,+2.4
Larry Hughes,24.8,WAS,Wing,2061,69,+2.2,55,+0.3,78,+2.5%,84,-1.7%,95,+5.8,97,+4.9,51,+0.2
Brandon Hunter,22.9,BOS,Big,367,13,-6.9,5,-9.9,95,+5.6%,100,-5.1%,94,+5.6,97,+5.1,41,-3.0
Lindsey Hunter,32.9,DET,Combo,587,28,-4.1,17,-5.8,25,-1.9%,68,-0.8%,40,-0.7,29,-1.6,69,+5.3
Steven Hunter,22.0,ORL,Big,734,29,-4.0,44,-1.4,22,-2.2%,25,+1.4%,13,-4.4,17,-2.6,25,-8.0
Zydrunas Ilgauskas,28.4,CLE,Big,2539,62,+1.1,78,+3.9,20,-2.4%,81,-1.6%,48,+0.1,77,+1.9,22,-8.8
Allen Iverson,28.4,PHI,Combo,2036,58,+0.8,60,+0.9,38,-0.8%,94,-2.9%,62,+1.1,73,+1.7,34,-4.4
Bobby Jackson,30.6,SAC,Combo,1140,25,-4.4,4,-10.2,94,+5.2%,97,-3.5%,89,+4.4,86,+3.0,63,+3.3
Jim Jackson,33.0,HOU,Wing,3114,66,+1.7,79,+4.0,33,-1.2%,83,-1.7%,19,-3.3,62,+0.9,1,-29.7
Marc Jackson,28.8,PHI,Big,584,54,+0.1,52,-0.2,48,-0.2%,79,-1.5%,62,+1.1,76,+1.9,32,-5.0
Mark Jackson,38.6,HOU,Point,555,41,-2.0,39,-2.1,15,-3.1%,43,+0.4%,66,+1.4,47,-0.4,88,+13.1
