Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Chauncey Billups,31.1,DET,Point,479,63,-1.6%,63,-1.0%,16,+3.6%,11,+7.9%,4,+11.5%,89,-2.8%,98,-7.8%,98,-10.5%
Keith Bogans,27.5,ORL,Wing,291,81,-4.6%,81,-3.3%,39,+1.2%,84,-6.2%,80,-5.0%,32,+1.3%,2,+7.0%,7,+8.3%
Carlos Boozer,25.9,UTA,Big,440,44,+1.2%,56,-0.5%,75,-2.3%,53,-0.8%,68,-3.1%,52,+0.3%,20,+3.3%,23,+3.6%
Chris Bosh,23.6,TOR,Big,198,2,+11.7%,13,+4.5%,100,-13.3%,20,+4.9%,94,-8.4%,19,+1.9%,31,+2.0%,18,+3.9%
Bruce Bowen,36.4,SAS,Wing,505,70,-3.2%,40,+0.8%,57,-0.4%,48,-0.2%,49,-0.6%,73,-1.2%,43,+1.0%,54,-0.2%
Ronnie Brewer,22.6,UTA,Wing,304,18,+4.5%,92,-6.3%,26,+2.5%,15,+6.4%,8,+8.9%,57,+0.1%,76,-2.7%,70,-2.6%
P.J. Brown,38.0,BOS,Big,329,17,+4.5%,44,+0.4%,10,+4.6%,63,-2.3%,30,+2.3%,67,-0.9%,66,-1.8%,73,-2.7%
Kobe Bryant,29.2,LAL,Wing,859,54,-0.4%,93,-6.5%,25,+2.6%,27,+2.8%,18,+5.4%,28,+1.5%,52,-0.3%,40,+1.1%
Caron Butler,27.6,WAS,Wing,245,93,-9.4%,67,-1.6%,48,+0.5%,55,-1.0%,45,-0.5%,97,-4.6%,4,+6.8%,30,+2.2%
Jose Calderon,26.1,TOR,Point,118,93,-9.6%,89,-5.0%,32,+1.8%,4,+10.6%,3,+12.5%,72,-1.2%,95,-6.2%,96,-7.4%
Marcus Camby,33.6,DEN,Big,123,11,+5.5%,2,+9.5%,72,-2.1%,78,-5.4%,89,-7.5%,24,+1.7%,84,-3.8%,66,-2.0%
Sam Cassell,38.0,BOS,Combo,259,77,-3.9%,79,-2.9%,15,+3.9%,32,+1.6%,17,+5.4%,86,-2.6%,50,+0.0%,70,-2.5%
Tyson Chandler,25.1,NOH,Big,409,98,-12.7%,72,-2.0%,52,-0.0%,57,-1.1%,54,-1.1%,25,+1.7%,39,+1.4%,26,+3.1%
Josh Childress,24.4,ATL,Wing,193,76,-3.7%,16,+3.8%,87,-3.8%,30,+2.0%,60,-1.8%,29,+1.4%,81,-3.3%,66,-1.9%
Samuel Dalembert,27.5,PHI,Big,192,25,+3.5%,74,-2.1%,5,+7.2%,95,-9.7%,66,-2.4%,21,+1.8%,26,+2.7%,16,+4.5%
Antonio Daniels,32.6,WAS,Point,151,65,-2.2%,23,+2.9%,91,-4.8%,66,-3.2%,93,-8.0%,22,+1.8%,19,+3.3%,13,+5.0%
Glen Davis,21.8,BOS,Big,112,3,+9.3%,60,-0.7%,31,+1.9%,54,-0.9%,39,+1.0%,66,-0.9%,47,+0.7%,55,-0.2%
Carlos Delfino,25.2,TOR,Wing,120,96,-10.8%,97,-9.6%,11,+4.3%,8,+9.1%,2,+13.4%,63,-0.8%,79,-3.0%,80,-3.8%
Boris Diaw,25.5,PHX,Big,174,87,-6.8%,30,+2.2%,11,+4.6%,96,-9.7%,81,-5.1%,91,-2.9%,7,+5.8%,27,+2.9%
Keyon Dooling,27.5,ORL,Combo,141,82,-4.8%,89,-5.0%,62,-1.0%,29,+2.2%,39,+1.2%,17,+2.0%,34,+1.7%,20,+3.7%
Tim Duncan,31.5,SAS,Big,662,57,-0.6%,9,+5.4%,42,+0.8%,85,-6.4%,83,-5.6%,43,+0.6%,54,-0.5%,52,+0.2%
Maurice Evans,29.0,ORL,Wing,277,55,-0.5%,18,+3.4%,41,+1.0%,11,+8.4%,7,+9.3%,90,-2.8%,98,-9.9%,100,-12.7%
Reggie Evans,27.5,PHI,Big,139,91,-8.0%,28,+2.7%,99,-12.6%,5,+10.5%,65,-2.2%,36,+1.1%,65,-1.6%,60,-0.5%
Jordan Farmar,20.9,LAL,Point,341,11,+5.2%,38,+1.1%,43,+0.7%,61,-1.4%,50,-0.7%,37,+1.0%,64,-1.5%,58,-0.5%
Michael Finley,34.7,SAS,Forward,373,25,+3.5%,32,+2.0%,43,+0.8%,67,-3.6%,67,-2.8%,47,+0.5%,48,+0.2%,44,+0.8%
Derek Fisher,33.2,LAL,Point,663,78,-4.0%,52,-0.2%,60,-0.8%,48,-0.1%,53,-0.9%,59,-0.3%,38,+1.4%,41,+1.1%
T.J. Ford,24.6,TOR,Point,124,0,+12.1%,15,+3.9%,65,-1.3%,98,-11.0%,98,-12.3%,23,+1.7%,5,+6.6%,5,+8.4%
Kevin Garnett,31.5,BOS,Big,984,80,-4.4%,62,-1.0%,92,-5.2%,21,+4.6%,48,-0.6%,15,+2.2%,56,-0.7%,37,+1.5%
Pau Gasol,27.3,LAL,Big,834,68,-2.9%,16,+3.7%,28,+2.1%,72,-4.0%,61,-1.9%,53,+0.3%,68,-2.0%,64,-1.8%
Daniel Gibson,21.7,CLE,Combo,276,39,+1.6%,39,+1.1%,19,+3.2%,93,-8.8%,84,-5.6%,27,+1.5%,24,+3.0%,16,+4.5%
Manu Ginobili,30.3,SAS,Wing,554,52,-0.1%,58,-0.6%,38,+1.4%,56,-1.0%,41,+0.3%,31,+1.3%,61,-1.0%,50,+0.2%
Willie Green,26.3,PHI,Wing,141,9,+5.7%,34,+1.6%,7,+6.0%,100,-12.7%,89,-6.8%,20,+1.9%,20,+3.3%,12,+5.1%
Richard Hamilton,29.7,DET,Wing,648,37,+1.9%,49,-0.0%,18,+3.4%,80,-5.4%,63,-2.1%,44,+0.6%,35,+1.5%,30,+2.1%
Matt Harpring,31.4,UTA,Wing,208,36,+2.2%,69,-1.7%,74,-2.1%,39,+0.6%,56,-1.5%,12,+2.4%,46,+0.8%,25,+3.2%
Chuck Hayes,24.4,HOU,Big,103,66,-2.5%,86,-4.6%,23,+2.9%,68,-3.7%,52,-0.9%,34,+1.1%,12,+4.4%,11,+5.5%
Brendan Haywood,27.9,WAS,Big,178,31,+2.5%,96,-8.6%,30,+1.9%,3,+10.6%,2,+12.6%,99,-6.1%,30,+2.2%,81,-3.9%
Al Horford,21.4,ATL,Big,265,7,+6.7%,59,-0.7%,13,+4.0%,66,-3.6%,40,+0.4%,4,+4.2%,85,-4.0%,51,+0.2%
Robert Horry,37.2,SAS,Big,137,62,-1.5%,29,+2.6%,89,-4.0%,43,+0.3%,71,-3.7%,20,+1.8%,57,-0.8%,42,+1.1%
Eddie House,29.5,BOS,Combo,136,75,-3.7%,87,-4.6%,27,+2.1%,82,-5.9%,72,-3.8%,5,+3.6%,11,+4.8%,6,+8.4%
Dwight Howard,21.9,ORL,Big,421,95,-10.3%,41,+0.7%,58,-0.7%,45,+0.2%,48,-0.6%,74,-1.3%,42,+1.2%,53,-0.1%
Josh Howard,27.5,DAL,Wing,170,99,-13.0%,85,-3.9%,85,-3.8%,2,+11.7%,10,+8.0%,81,-2.1%,69,-2.0%,83,-4.1%
Lindsey Hunter,36.9,DET,Point,115,61,-1.2%,83,-3.7%,70,-2.0%,38,+0.8%,55,-1.2%,11,+2.7%,30,+2.3%,15,+4.9%
Andre Iguodala,23.8,PHI,Wing,228,59,-0.8%,5,+8.5%,51,+0.1%,91,-8.2%,93,-8.1%,6,+3.6%,86,-4.0%,57,-0.4%
Zydrunas Ilgauskas,32.4,CLE,Big,392,38,+1.8%,75,-2.5%,20,+3.1%,17,+5.7%,9,+8.8%,82,-2.1%,89,-4.3%,92,-6.3%
Allen Iverson,32.4,DEN,Combo,157,90,-7.5%,22,+2.9%,53,-0.2%,73,-4.4%,80,-4.6%,0,+5.7%,87,-4.0%,34,+1.6%
Bobby Jackson,34.6,HOU,Combo,137,53,-0.4%,26,+2.7%,90,-4.7%,33,+1.5%,69,-3.2%,69,-1.0%,36,+1.5%,48,+0.5%
LeBron James,22.8,CLE,Forward,550,94,-9.8%,47,+0.2%,7,+6.4%,92,-8.3%,62,-1.9%,83,-2.1%,13,+3.9%,34,+1.8%
Antawn Jamison,31.4,WAS,Forward,236,7,+6.5%,61,-0.8%,68,-1.6%,7,+9.4%,11,+7.8%,1,+5.4%,100,-12.4%,93,-7.0%
Joe Johnson,26.3,ATL,Wing,274,22,+3.7%,99,-15.7%,1,+12.8%,84,-6.3%,15,+6.5%,13,+2.3%,3,+6.9%,2,+9.2%
Jason Kapono,26.7,TOR,Forward,151,97,-11.0%,91,-6.0%,22,+3.0%,13,+6.9%,7,+9.9%,78,-1.6%,70,-2.3%,80,-3.9%
Jason Kidd,34.6,DAL,Point,179,74,-3.4%,90,-5.7%,2,+12.1%,52,-0.8%,5,+11.3%,51,+0.4%,94,-6.0%,88,-5.6%
Andrei Kirilenko,26.7,UTA,Wing,386,71,-3.2%,20,+3.2%,61,-0.9%,64,-3.0%,73,-3.9%,68,-1.0%,34,+1.6%,47,+0.7%
Linas Kleiza,22.8,DEN,Wing,119,67,-2.9%,94,-7.3%,55,-0.3%,25,+3.2%,27,+2.9%,66,-0.9%,8,+5.3%,17,+4.4%
Kyle Korver,26.6,UTA,Wing,258,88,-6.8%,11,+4.6%,63,-1.1%,79,-5.4%,87,-6.5%,65,-0.9%,25,+2.8%,33,+1.9%
Carl Landry,24.1,HOU,Big,103,86,-6.4%,98,-10.8%,3,+8.9%,88,-7.1%,33,+1.8%,49,+0.4%,1,+8.6%,3,+9.0%
Rashard Lewis,28.2,ORL,Big,415,28,+2.9%,61,-0.9%,80,-3.0%,75,-4.6%,91,-7.6%,14,+2.3%,6,+6.2%,4,+8.5%
Kenyon Martin,29.8,DEN,Big,117,100,-14.2%,55,-0.5%,9,+5.0%,50,-0.3%,20,+4.6%,48,+0.5%,89,-4.6%,84,-4.1%
Roger Mason Jr.,27.1,WAS,Combo,114,20,+4.0%,7,+7.2%,59,-0.7%,89,-7.9%,95,-8.6%,2,+5.2%,83,-3.8%,39,+1.4%
Jason Maxiell,24.7,DET,Big,353,89,-7.0%,30,+2.2%,50,+0.2%,75,-4.7%,79,-4.4%,18,+2.0%,49,+0.2%,29,+2.2%
Antonio McDyess,33.1,DET,Big,467,34,+2.3%,51,-0.1%,70,-1.8%,12,+7.4%,16,+5.5%,89,-2.7%,77,-2.7%,87,-5.4%
Tracy McGrady,28.4,HOU,Wing,247,40,+1.6%,64,-1.1%,83,-3.3%,57,-1.1%,77,-4.4%,8,+2.9%,27,+2.6%,11,+5.4%
Andre Miller,31.6,PHI,Combo,228,26,+2.9%,53,-0.3%,6,+6.9%,98,-10.3%,70,-3.4%,76,-1.5%,10,+5.2%,21,+3.7%
Paul Millsap,22.7,UTA,Big,205,42,+1.4%,70,-1.7%,14,+4.0%,47,-0.0%,23,+4.0%,54,+0.3%,71,-2.5%,67,-2.2%
Jamario Moon,27.4,TOR,Forward,103,49,+0.6%,48,+0.1%,48,+0.5%,87,-6.7%,85,-6.2%,2,+4.8%,39,+1.4%,9,+6.1%
Dikembe Mutombo,41.4,HOU,Big,123,43,+1.4%,33,+1.8%,96,-6.5%,7,+9.7%,25,+3.2%,69,-1.0%,84,-4.0%,85,-5.0%
Steve Nash,33.7,PHX,Point,182,15,+4.8%,37,+1.1%,89,-4.4%,22,+4.2%,43,-0.2%,50,+0.4%,62,-1.3%,61,-0.9%
Jameer Nelson,25.7,ORL,Point,332,51,+0.3%,10,+4.8%,56,-0.3%,58,-1.2%,57,-1.5%,88,-2.7%,55,-0.6%,77,-3.3%
Dirk Nowitzki,29.4,DAL,Big,210,92,-9.1%,98,-10.3%,0,+15.4%,36,+1.2%,1,+16.6%,41,+0.7%,96,-7.0%,91,-6.3%
Shaquille O'Neal,35.7,PHX,Big,150,89,-7.0%,100,-16.1%,4,+8.4%,10,+8.7%,0,+17.1%,16,+2.1%,80,-3.1%,62,-1.0%
Fabricio Oberto,32.6,SAS,Big,315,61,-1.2%,65,-1.2%,52,-0.1%,20,+4.6%,20,+4.5%,92,-3.0%,52,-0.3%,78,-3.3%
Lamar Odom,28.0,LAL,Big,784,47,+0.8%,80,-3.1%,80,-2.9%,18,+5.6%,28,+2.7%,64,-0.8%,43,+1.2%,49,+0.3%
Mehmet Okur,28.4,UTA,Big,461,58,-0.8%,12,+4.5%,29,+2.0%,52,-0.6%,37,+1.4%,93,-3.4%,74,-2.5%,89,-5.9%
Jannero Pargo,28.0,NOH,Combo,242,60,-1.0%,66,-1.5%,66,-1.3%,51,-0.4%,59,-1.8%,30,+1.4%,33,+1.9%,25,+3.3%
Anthony Parker,32.4,TOR,Wing,195,5,+8.2%,2,+10.0%,30,+1.9%,93,-8.6%,88,-6.7%,100,-6.7%,17,+3.5%,76,-3.3%
Tony Parker,25.5,SAS,Point,651,16,+4.7%,20,+3.3%,16,+3.6%,46,-0.0%,24,+3.6%,93,-3.4%,82,-3.5%,93,-6.9%
Chris Paul,22.5,NOH,Point,483,32,+2.4%,71,-1.9%,21,+3.0%,76,-4.7%,58,-1.7%,58,+0.0%,15,+3.6%,22,+3.7%
Sasha Pavlovic,24.0,CLE,Wing,103,21,+4.0%,84,-3.9%,34,+1.7%,19,+5.1%,14,+6.8%,61,-0.7%,70,-2.2%,75,-2.9%
Kendrick Perkins,23.0,BOS,Big,625,84,-5.0%,57,-0.5%,71,-2.0%,14,+6.7%,19,+4.6%,62,-0.8%,80,-3.3%,84,-4.2%
Morris Peterson,30.2,NOH,Wing,271,69,-3.0%,17,+3.6%,54,-0.2%,49,-0.3%,44,-0.4%,39,+0.9%,88,-4.1%,75,-3.2%
Paul Pierce,30.1,BOS,Forward,986,52,+0.2%,76,-2.8%,79,-2.8%,30,+2.0%,52,-0.8%,42,+0.7%,25,+2.9%,24,+3.5%
James Posey,30.8,BOS,Forward,546,30,+2.5%,42,+0.6%,35,+1.7%,83,-6.1%,78,-4.4%,57,+0.1%,16,+3.6%,20,+3.8%
Leon Powe,23.8,BOS,Big,249,29,+2.8%,43,+0.5%,12,+4.1%,62,-2.2%,32,+1.9%,77,-1.5%,59,-0.8%,69,-2.3%
Tayshaun Prince,27.7,DET,Wing,670,75,-3.6%,35,+1.5%,34,+1.7%,70,-4.0%,66,-2.3%,79,-1.7%,28,+2.4%,45,+0.8%
Vladimir Radmanovic,26.9,LAL,Forward,477,56,-0.5%,27,+2.7%,33,+1.7%,39,+0.7%,30,+2.4%,85,-2.6%,73,-2.5%,86,-5.1%
Theo Ratliff,34.5,DET,Big,116,24,+3.6%,88,-4.6%,67,-1.4%,74,-4.5%,84,-6.0%,7,+3.6%,2,+7.0%,0,+10.6%
Rajon Rondo,21.7,BOS,Point,828,19,+4.1%,19,+3.4%,82,-3.2%,31,+1.6%,57,-1.6%,38,+0.9%,78,-2.8%,65,-1.8%
Luis Scola,27.5,HOU,Big,220,8,+6.3%,0,+22.5%,98,-8.9%,59,-1.2%,97,-10.1%,71,-1.2%,99,-11.2%,99,-12.4%
JR Smith,22.1,DEN,Wing,105,2,+9.6%,77,-2.8%,75,-2.2%,71,-4.0%,86,-6.3%,3,+4.3%,11,+4.8%,2,+9.1%
Joe Smith,32.3,CLE,Big,246,50,+0.4%,21,+3.2%,25,+2.5%,90,-8.1%,82,-5.5%,26,+1.6%,45,+0.8%,28,+2.4%
Josh Smith,21.9,ATL,Big,233,20,+4.1%,48,+0.1%,81,-3.0%,86,-6.5%,96,-9.5%,46,+0.5%,0,+8.8%,1,+9.4%
Jerry Stackhouse,33.0,DAL,Wing,101,10,+5.5%,80,-3.3%,47,+0.5%,28,+2.4%,26,+2.9%,80,-2.0%,29,+2.4%,48,+0.3%
DeShawn Stevenson,26.6,WAS,Wing,195,72,-3.3%,82,-3.6%,44,+0.7%,6,+10.3%,6,+11.0%,98,-5.5%,67,-1.9%,94,-7.4%
Peja Stojakovic,30.4,NOH,Forward,454,48,+0.8%,39,+1.0%,8,+5.4%,70,-3.8%,34,+1.6%,9,+2.8%,93,-5.4%,71,-2.6%
Amar'e Stoudemire,25.0,PHX,Big,201,48,+0.8%,95,-7.4%,93,-5.5%,2,+12.8%,12,+7.3%,39,+0.9%,57,-0.8%,52,+0.1%
Rodney Stuckey,21.5,DET,Combo,346,57,-0.5%,46,+0.2%,88,-3.9%,69,-3.7%,92,-7.7%,30,+1.4%,7,+6.1%,7,+7.5%
Wally Szczerbiak,30.7,CLE,Wing,371,64,-1.7%,36,+1.4%,76,-2.6%,23,+4.1%,35,+1.4%,61,-0.4%,72,-2.5%,74,-2.8%
Jason Terry,30.1,DAL,Combo,179,16,+4.7%,4,+8.8%,93,-6.2%,89,-8.0%,100,-14.3%,11,+2.5%,23,+3.0%,10,+5.5%
Kurt Thomas,35.1,SAS,Big,250,35,+2.2%,93,-6.4%,17,+3.5%,25,+3.8%,13,+7.3%,45,+0.6%,63,-1.4%,61,-0.8%
Ronny Turiaf,24.8,LAL,Big,173,70,-3.1%,84,-3.9%,69,-1.7%,16,+6.0%,22,+4.2%,48,+0.4%,58,-0.8%,57,-0.4%
Hedo Turkoglu,28.6,ORL,Forward,399,14,+4.9%,50,-0.1%,40,+1.0%,42,+0.5%,34,+1.6%,35,+1.1%,75,-2.6%,63,-1.5%
Ime Udoka,30.2,SAS,Forward,202,80,-4.3%,31,+2.2%,64,-1.1%,65,-3.1%,76,-4.3%,34,+1.2%,44,+0.9%,31,+2.1%
Anderson Varejao,25.1,CLE,Big,233,30,+2.5%,54,-0.4%,84,-3.4%,26,+2.8%,47,-0.5%,60,-0.3%,41,+1.3%,43,+0.9%
Sasha Vujacic,23.6,LAL,Wing,437,66,-2.4%,43,+0.4%,73,-2.1%,80,-5.5%,90,-7.6%,7,+3.3%,14,+3.9%,8,+7.2%
Ben Wallace,33.1,CLE,Big,302,79,-4.1%,73,-2.0%,49,+0.5%,37,+0.8%,38,+1.2%,52,+0.3%,48,+0.5%,43,+0.8%
Rasheed Wallace,33.1,DET,Big,584,13,+4.9%,75,-2.5%,24,+2.6%,24,+3.8%,16,+6.4%,75,-1.4%,75,-2.6%,82,-4.0%
Luke Walton,27.6,LAL,Forward,338,41,+1.5%,34,+1.6%,46,+0.5%,34,+1.3%,31,+1.9%,87,-2.6%,60,-0.9%,79,-3.5%
Bonzi Wells,31.1,NOH,Wing,155,23,+3.6%,24,+2.9%,66,-1.3%,41,+0.6%,51,-0.7%,95,-4.1%,32,+1.9%,68,-2.2%
David West,27.2,NOH,Big,484,32,+2.4%,25,+2.8%,45,+0.6%,76,-4.7%,75,-4.1%,84,-2.3%,15,+3.6%,39,+1.3%
Delonte West,24.3,CLE,Point,449,84,-5.9%,52,-0.2%,95,-6.4%,16,+5.9%,46,-0.5%,33,+1.2%,53,-0.4%,46,+0.7%
Deron Williams,23.3,UTA,Point,512,45,+1.1%,11,+4.7%,37,+1.4%,81,-5.6%,75,-4.2%,98,-5.7%,9,+5.3%,59,-0.5%
Lou Williams,21.0,PHI,Combo,106,98,-12.0%,66,-1.2%,97,-7.4%,0,+14.7%,11,+7.3%,70,-1.2%,90,-4.9%,90,-6.1%
Marvin Williams,21.4,ATL,Forward,196,27,+2.9%,25,+2.7%,36,+1.6%,35,+1.3%,25,+2.9%,94,-3.9%,66,-1.7%,89,-5.7%
Thaddeus Young,19.4,PHI,Forward,144,1,+12.0%,45,+0.3%,2,+10.6%,99,-12.6%,61,-1.9%,75,-1.4%,22,+3.0%,35,+1.6%
