Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
JaMychal Green,28.4,LAC,Big,138,98,+10.8%,34,-1.9%,2,-7.1%,9,-5.2%,3,-12.3%,60,+0.6%,100,+13.5%,100,+14.2%
James Harden,29.2,HOU,Combo,423,97,+9.9%,57,+0.6%,67,+1.4%,28,-1.5%,49,-0.1%,94,+3.3%,15,-3.8%,50,-0.5%
Maurice Harkless,25.5,POR,Forward,387,32,-1.5%,57,+0.6%,59,+1.0%,45,-0.4%,54,+0.6%,52,+0.3%,36,-1.5%,39,-1.3%
Montrezl Harrell,24.8,LAC,Big,157,18,-4.4%,89,+4.7%,86,+3.8%,95,+5.5%,94,+9.3%,46,+0.1%,1,-14.1%,1,-14.0%
Gary Harris,24.1,DEN,Wing,517,48,+0.9%,71,+1.7%,1,-7.8%,53,+0.0%,7,-7.8%,88,+2.3%,80,+3.8%,88,+6.1%
Joe Harris,27.2,BKN,Wing,147,3,-9.7%,80,+2.9%,57,+0.8%,91,+4.4%,80,+5.2%,8,-2.7%,8,-5.4%,4,-8.2%
Tobias Harris,26.3,PHI,Forward,443,81,+5.7%,73,+1.9%,91,+4.8%,93,+4.7%,95,+9.4%,26,-1.0%,3,-10.3%,2,-11.3%
Gordon Hayward,28.6,BOS,Wing,264,24,-2.8%,66,+1.0%,71,+1.6%,23,-2.1%,43,-0.6%,53,+0.4%,46,-0.9%,51,-0.4%
George Hill,32.5,MIL,Combo,386,55,+1.6%,61,+0.8%,47,+0.1%,74,+2.5%,64,+2.5%,15,-2.2%,42,-1.1%,24,-3.3%
Rodney Hood,26.0,POR,Wing,370,42,-0.3%,19,-4.4%,81,+3.1%,79,+2.8%,84,+5.9%,17,-1.8%,57,+0.3%,36,-1.5%
Al Horford,32.4,BOS,Big,309,82,+5.7%,93,+6.1%,13,-3.3%,27,-1.5%,17,-4.8%,87,+2.3%,18,-3.5%,41,-1.2%
Danuel House,25.4,HOU,Forward,134,19,-3.8%,51,+0.0%,21,-2.4%,24,-2.1%,21,-4.5%,57,+0.5%,81,+3.9%,79,+4.5%
Serge Ibaka,29.1,TOR,Big,490,39,-0.5%,33,-2.1%,53,+0.6%,75,+2.5%,71,+3.1%,13,-2.3%,66,+1.4%,45,-0.9%
Andre Iguodala,34.8,GSW,Wing,629,60,+2.8%,28,-2.8%,26,-2.0%,35,-1.0%,28,-3.0%,38,-0.3%,88,+6.1%,85,+5.8%
Ersan Ilyasova,31.5,MIL,Big,249,86,+7.1%,24,-3.2%,66,+1.3%,87,+4.0%,81,+5.3%,28,-0.9%,41,-1.2%,29,-2.1%
Joe Ingles,31.1,UTA,Wing,150,89,+7.8%,48,-0.2%,77,+2.4%,57,+0.3%,66,+2.7%,16,-2.1%,50,-0.4%,28,-2.5%
Kyrie Irving,26.6,BOS,Point,329,78,+5.5%,86,+4.1%,7,-5.1%,68,+1.9%,27,-3.2%,43,+0.0%,44,-1.0%,44,-0.9%
Reggie Jackson,28.5,DET,Point,107,99,+12.5%,98,+9.4%,88,+4.2%,0,-11.9%,8,-7.6%,48,+0.2%,33,-2.0%,33,-1.8%
Jonas Jerebko,31.7,GSW,Big,105,9,-5.9%,16,-4.7%,68,+1.5%,99,+8.7%,98,+10.2%,74,+1.2%,4,-6.7%,9,-5.5%
Nikola Jokic,23.7,DEN,Big,556,63,+3.0%,74,+2.3%,0,-8.2%,30,-1.4%,4,-9.6%,71,+1.1%,89,+6.1%,91,+7.3%
Enes Kanter,26.5,POR,Big,460,23,-3.1%,75,+2.5%,63,+1.2%,53,-0.0%,58,+1.2%,42,-0.0%,17,-3.6%,19,-3.6%
Caris LeVert,24.2,BKN,Wing,144,57,+2.0%,83,+3.9%,40,-0.6%,7,-5.8%,12,-6.3%,34,-0.5%,76,+2.9%,69,+2.4%
Kawhi Leonard,27.3,TOR,Forward,939,68,+3.9%,50,-0.0%,38,-0.6%,50,-0.1%,42,-0.7%,84,+2.1%,38,-1.4%,59,+0.8%
Meyers Leonard,26.7,POR,Big,166,67,+3.5%,8,-6.8%,31,-1.5%,56,+0.1%,37,-1.4%,65,+0.8%,94,+7.4%,95,+8.2%
Damian Lillard,28.3,POR,Point,650,64,+3.1%,87,+4.3%,5,-5.7%,40,-0.7%,11,-6.4%,78,+1.5%,59,+0.5%,68,+2.1%
Shaun Livingston,33.1,GSW,Combo,321,5,-8.0%,37,-1.8%,72,+1.7%,89,+4.2%,85,+6.0%,23,-1.1%,25,-3.0%,13,-4.1%
Kevon Looney,22.7,GSW,Big,429,75,+4.6%,39,-1.4%,74,+1.8%,33,-1.3%,53,+0.5%,72,+1.2%,53,-0.3%,60,+0.9%
Brook Lopez,30.6,MIL,Big,437,53,+1.5%,69,+1.6%,75,+2.2%,49,-0.1%,63,+2.1%,11,-2.5%,40,-1.2%,18,-3.7%
Kyle Lowry,32.6,TOR,Point,898,73,+4.3%,42,-1.0%,70,+1.5%,16,-3.6%,33,-2.0%,83,+2.0%,64,+1.0%,72,+3.0%
Wesley Matthews,32.0,IND,Wing,118,63,+3.0%,41,-1.1%,55,+0.6%,63,+1.3%,62,+1.9%,63,+0.7%,35,-1.6%,47,-0.8%
CJ McCollum,27.1,POR,Combo,635,78,+5.0%,68,+1.1%,80,+3.0%,47,-0.3%,68,+2.7%,68,+0.9%,9,-4.8%,17,-3.8%
Khris Middleton,27.2,MIL,Wing,515,73,+4.3%,22,-4.0%,84,+3.4%,70,+2.0%,82,+5.4%,23,-1.1%,51,-0.3%,37,-1.4%
Patty Mills,30.2,SAS,Combo,149,8,-6.6%,72,+1.8%,29,-1.7%,18,-3.5%,16,-5.2%,61,+0.6%,73,+2.7%,74,+3.3%
Paul Millsap,33.7,DEN,Big,468,76,+4.6%,56,+0.6%,24,-2.1%,23,-2.2%,22,-4.4%,51,+0.2%,79,+3.6%,76,+3.8%
Nikola Mirotic,27.7,MIL,Big,280,12,-5.1%,67,+1.1%,18,-2.5%,19,-2.8%,15,-5.3%,81,+1.9%,71,+2.3%,78,+4.2%
Marcus Morris,29.2,BOS,Big,254,93,+9.1%,28,-2.9%,42,-0.5%,12,-4.2%,18,-4.7%,38,-0.3%,95,+7.9%,93,+7.5%
Jamal Murray,21.7,DEN,Combo,504,87,+7.1%,77,+2.5%,3,-6.8%,61,+1.1%,13,-5.7%,73,+1.2%,69,+2.0%,73,+3.2%
Chris Paul,33.5,HOU,Point,396,21,-3.3%,53,+0.3%,57,+0.8%,78,+2.8%,72,+3.6%,53,+0.3%,11,-4.3%,16,-3.9%
Mason Plumlee,28.7,DEN,Big,208,8,-6.4%,44,-0.5%,98,+7.3%,60,+0.9%,93,+8.2%,21,-1.2%,5,-6.5%,6,-7.7%
Jakob Poeltl,23.0,SAS,Big,176,74,+4.4%,78,+2.8%,15,-3.1%,66,+1.7%,38,-1.4%,89,+2.7%,13,-4.1%,38,-1.4%
Norman Powell,25.4,TOR,Wing,341,30,-2.0%,48,-0.1%,16,-3.0%,76,+2.6%,48,-0.4%,31,-0.8%,65,+1.3%,58,+0.5%
JJ Redick,34.4,PHI,Wing,375,56,+1.8%,20,-4.3%,27,-2.0%,26,-1.8%,24,-3.9%,67,+0.9%,93,+7.2%,93,+8.1%
Austin Rivers,26.3,HOU,Combo,208,33,-1.4%,27,-2.9%,19,-2.4%,42,-0.6%,28,-3.0%,29,-0.9%,92,+6.9%,87,+6.0%
Terrence Ross,27.7,ORL,Wing,143,34,-1.2%,32,-2.2%,17,-3.0%,11,-4.3%,10,-7.2%,96,+3.8%,86,+5.5%,98,+9.4%
Terry Rozier,24.6,BOS,Combo,149,17,-4.5%,13,-4.8%,83,+3.2%,58,+0.6%,74,+3.9%,13,-2.4%,78,+3.3%,61,+1.0%
Ricky Rubio,28.0,UTA,Point,167,100,+18.8%,95,+7.3%,51,+0.5%,43,-0.5%,50,+0.0%,4,-4.4%,26,-3.0%,7,-7.4%
D'Angelo Russell,22.7,BKN,Combo,147,23,-3.0%,1,-10.3%,99,+7.4%,96,+5.6%,100,+13.1%,10,-2.6%,53,-0.3%,27,-2.8%
Dennis Schroder,25.1,OKC,Combo,150,1,-12.3%,54,+0.4%,73,+1.8%,71,+2.1%,75,+3.9%,3,-4.8%,58,+0.5%,12,-4.3%
Mike Scott,30.3,PHI,Big,192,38,-0.6%,45,-0.4%,61,+1.0%,83,+3.3%,78,+4.3%,6,-3.4%,48,-0.5%,18,-3.8%
Iman Shumpert,28.4,HOU,Wing,102,62,+2.9%,38,-1.5%,33,-1.4%,54,+0.0%,38,-1.4%,2,-6.1%,98,+9.0%,71,+2.8%
Pascal Siakam,24.6,TOR,Big,888,51,+1.1%,58,+0.6%,87,+4.0%,31,-1.3%,67,+2.7%,58,+0.6%,14,-3.9%,23,-3.3%
Ben Simmons,22.3,PHI,Combo,420,28,-2.4%,88,+4.5%,3,-7.0%,21,-2.3%,5,-9.3%,48,+0.2%,83,+4.6%,81,+4.7%
Klay Thompson,28.7,GSW,Wing,817,43,-0.1%,60,+0.7%,28,-2.0%,97,+5.7%,73,+3.7%,20,-1.2%,22,-3.2%,11,-4.4%
PJ Tucker,33.5,HOU,Big,425,68,+3.6%,47,-0.3%,65,+1.3%,48,-0.2%,57,+1.1%,82,+1.9%,28,-2.7%,48,-0.8%
Evan Turner,30.0,POR,Combo,245,46,+0.7%,7,-7.0%,73,+1.8%,52,-0.0%,60,+1.8%,50,+0.2%,85,+5.1%,83,+5.3%
Myles Turner,22.6,IND,Big,125,80,+5.6%,10,-5.8%,53,+0.6%,94,+5.2%,83,+5.8%,66,+0.9%,45,-0.9%,54,-0.0%
Fred VanVleet,24.7,TOR,Combo,578,10,-5.8%,23,-3.4%,54,+0.6%,83,+3.1%,73,+3.7%,36,-0.4%,57,+0.1%,52,-0.3%
Nikola Vucevic,28.0,ORL,Big,147,88,+7.7%,81,+3.5%,8,-4.9%,73,+2.3%,33,-2.6%,92,+2.9%,16,-3.8%,46,-0.9%
Russell Westbrook,30.0,OKC,Point,197,95,+9.6%,91,+5.0%,6,-5.2%,3,-8.0%,0,-13.2%,69,+1.0%,93,+7.2%,94,+8.2%
Lou Williams,32.0,LAC,Combo,175,11,-5.8%,93,+6.9%,97,+6.9%,82,+3.0%,97,+9.9%,75,+1.3%,0,-18.1%,0,-16.8%
Thaddeus Young,30.4,IND,Big,130,91,+8.3%,4,-8.8%,36,-0.8%,93,+5.0%,76,+4.2%,100,+5.8%,39,-1.3%,80,+4.6%
Quinn Cook,25.6,GSW,Point,178,14,-4.8%,26,-3.0%,88,+4.2%,72,+2.2%,88,+6.4%,24,-1.1%,30,-2.3%,22,-3.4%
Torrey Craig,27.9,DEN,Wing,326,85,+6.7%,30,-2.4%,63,+1.2%,43,-0.6%,53,+0.6%,32,-0.7%,73,+2.5%,65,+1.8%
Monte Morris,23.3,DEN,Point,212,15,-4.7%,33,-2.0%,94,+6.5%,44,-0.4%,86,+6.1%,27,-1.0%,23,-3.2%,13,-4.1%
Alfonzo McKinnie,26.1,GSW,Wing,219,43,+0.2%,79,+2.8%,56,+0.8%,8,-5.3%,20,-4.5%,93,+3.0%,38,-1.3%,63,+1.7%
Jonathan Isaac,21.1,ORL,Big,136,29,-2.4%,9,-6.2%,98,+7.3%,73,+2.3%,96,+9.6%,63,+0.7%,13,-4.1%,23,-3.4%
Jayson Tatum,20.7,BOS,Forward,292,61,+2.9%,97,+9.3%,39,-0.6%,41,-0.6%,39,-1.2%,91,+2.8%,2,-10.9%,5,-8.1%
Sterling Brown,23.7,MIL,Wing,138,50,+1.0%,70,+1.7%,49,+0.3%,38,-0.7%,47,-0.4%,30,-0.8%,49,-0.4%,40,-1.2%
Derrick White,24.3,SAS,Point,190,79,+5.5%,15,-4.7%,79,+2.9%,86,+3.8%,88,+6.7%,73,+1.2%,21,-3.2%,31,-2.0%
Terrance Ferguson,20.5,OKC,Wing,124,98,+10.7%,68,+1.1%,4,-6.4%,65,+1.7%,18,-4.7%,98,+4.7%,43,-1.1%,75,+3.6%
Zach Collins,21.0,POR,Big,268,31,-1.8%,88,+4.3%,45,-0.0%,37,-0.8%,40,-0.8%,25,-1.1%,29,-2.4%,20,-3.5%
Jarrett Allen,20.5,BKN,Big,110,6,-7.6%,38,-1.4%,23,-2.3%,25,-1.9%,23,-4.2%,41,-0.1%,87,+5.8%,84,+5.7%
Luke Kennard,22.4,DET,Wing,121,47,+0.7%,18,-4.4%,12,-3.4%,100,+9.1%,83,+5.7%,62,+0.7%,33,-1.9%,42,-1.2%
Donovan Mitchell,22.1,UTA,Combo,193,65,+3.5%,6,-7.4%,93,+5.4%,78,+2.6%,92,+8.1%,19,-1.3%,61,+0.6%,49,-0.7%
Royce O'Neale,25.4,UTA,Wing,134,0,-13.6%,82,+3.8%,18,-2.5%,15,-3.6%,13,-6.1%,14,-2.2%,82,+4.5%,68,+2.3%
Shai Gilgeous-Alexander,20.3,LAC,Point,170,38,-0.6%,3,-8.9%,78,+2.8%,55,+0.0%,69,+2.9%,9,-2.7%,97,+8.8%,88,+6.1%
Landry Shamet,21.6,LAC,Wing,171,90,+7.9%,17,-4.7%,9,-4.2%,28,-1.5%,14,-5.7%,43,0.0%,98,+10.4%,99,+10.4%
