Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Carmelo Anthony,22.4,DEN,Wing,2479,97,+8.1,92,+1.8,10,-2.2%,96,+17.0,20,-0.6,10,-6.8%,49,-1.3,97,+2.1,31,-2.2%,97,+22.2
Rafael Araujo,26.2,UTA,Big,193,34,-2.2,52,+0.0,95,+2.5%,47,-1.6,87,+0.8,98,+13.3%,29,-7.3,32,-0.5,63,+1.0%,52,+0.2
Gilbert Arenas,24.8,WAS,Combo,2935,100,+11.3,98,+2.9,100,+5.3%,81,+8.4,90,+0.9,93,+8.2%,52,+0.5,97,+2.0,99,+10.9%,88,+13.7
Trevor Ariza,21.3,ORL,Wing,1230,39,-1.6,85,+1.2,37,-0.7%,91,+13.2,88,+0.8,32,-2.4%,74,+9.0,70,+0.5,24,-2.9%,89,+14.6
Darrell Armstrong,38.4,IND,Combo,1236,68,+1.5,74,+0.8,18,-1.7%,76,+7.6,93,+1.0,76,+4.1%,88,+17.1,35,-0.4,14,-4.3%,44,-2.1
Hilton Armstrong,21.9,NOH,Big,546,20,-4.8,11,-1.7,77,+1.2%,9,-14.0,24,-0.5,28,-3.0%,22,-10.5,16,-1.1,62,+1.0%,12,-15.2
Carlos Arroyo,27.3,ORL,Point,1255,50,-0.6,82,+1.1,30,-0.9%,90,+11.9,89,+0.9,84,+5.5%,80,+11.4,66,+0.4,7,-5.8%,81,+11.3
Chucky Atkins,32.2,MEM,Point,2050,95,+7.2,64,+0.4,90,+1.9%,52,+0.4,73,+0.4,92,+7.9%,68,+6.0,52,+0.1,89,+4.8%,46,-1.5
Kelenna Azubuike,22.9,GSW,Wing,595,8,-7.8,17,-1.4,8,-2.3%,45,-2.3,1,-1.8,55,+0.6%,9,-21.9,64,+0.3,18,-3.6%,74,+7.6
Renaldo Balkman,22.3,NYK,Forward,998,38,-1.7,95,+2.3,99,+4.6%,83,+9.1,66,+0.3,88,+6.5%,18,-13.9,97,+2.0,86,+4.2%,95,+19.0
Marcus Banks,25.0,PHX,Combo,447,0,-18.1,67,+0.6,36,-0.7%,71,+6.3,89,+0.9,64,+2.2%,76,+10.0,54,+0.1,39,-1.7%,71,+6.7
Leandro Barbosa,23.9,PHX,Combo,2570,90,+5.3,70,+0.6,68,+0.7%,62,+2.9,47,-0.1,97,+12.0%,26,-9.4,80,+0.7,67,+1.4%,66,+5.3
J.J. Barea,22.3,DAL,Combo,112,15,-5.9,99,+3.1,40,-0.5%,99,+23.1,97,+1.4,75,+4.0%,99,+49.9,94,+1.7,49,-0.4%,87,+13.3
Andrea Bargnani,21.0,TOR,Big,1594,76,+2.5,77,+0.9,9,-2.2%,87,+11.3,73,+0.4,7,-7.6%,91,+19.4,62,+0.3,37,-1.8%,72,+7.2
Matt Barnes,26.6,GSW,Forward,1735,66,+1.4,72,+0.7,71,+0.9%,56,+1.6,22,-0.5,59,+1.0%,35,-5.3,80,+0.7,79,+3.2%,55,+1.5
Earl Barron,25.2,MIA,Big,128,5,-11.2,10,-1.8,8,-2.3%,3,-23.1,59,+0.1,4,-9.8%,93,+21.5,4,-1.9,26,-2.6%,1,-41.3
Brent Barry,34.8,SAS,Wing,1528,65,+1.3,54,+0.1,74,+1.0%,51,-0.4,26,-0.4,69,+2.6%,26,-9.2,74,+0.6,92,+5.1%,64,+5.0
Brandon Bass,21.5,NOH,Big,109,49,-0.6,28,-0.9,80,+1.3%,17,-10.4,97,+1.4,51,+0.2%,95,+28.2,3,-2.2,99,+10.6%,2,-30.6
Maceo Baston,30.4,IND,Big,358,66,+1.4,56,+0.2,65,+0.6%,57,+1.6,61,+0.2,54,+0.4%,53,+1.0,50,-0.0,71,+1.9%,52,+0.5
Tony Battie,30.7,ORL,Big,1566,19,-4.9,50,-0.1,53,+0.1%,61,+2.4,17,-0.7,28,-3.0%,30,-7.1,67,+0.4,40,-1.5%,68,+5.9
Shane Battier,28.1,HOU,Forward,2976,49,-0.6,4,-2.4,19,-1.7%,4,-20.4,7,-1.0,22,-4.2%,7,-23.1,9,-1.5,18,-3.6%,7,-20.4
Charlie Bell,27.6,MIL,Wing,2807,38,-1.7,36,-0.5,26,-1.1%,38,-3.5,8,-0.9,16,-5.2%,16,-15.1,61,+0.3,47,-0.7%,56,+1.9
Raja Bell,30.1,PHX,Wing,2905,58,+0.2,50,-0.0,54,+0.1%,50,-0.8,70,+0.3,26,-3.2%,67,+5.7,33,-0.4,34,-2.0%,41,-3.1
Mike Bibby,28.5,SAC,Point,2775,78,+2.7,72,+0.7,98,+3.4%,42,-2.6,61,+0.2,63,+2.1%,57,+1.8,61,+0.3,97,+8.2%,31,-5.8
Andris Biedrins,20.6,GSW,Big,2372,74,+2.3,21,-1.2,49,-0.1%,34,-4.6,36,-0.3,39,-1.5%,41,-3.4,25,-0.7,19,-3.5%,36,-4.7
Chauncey Billups,30.1,DET,Point,2527,99,+9.3,64,+0.5,3,-3.1%,80,+8.3,29,-0.4,0,-17.5%,77,+10.0,71,+0.5,17,-3.7%,72,+7.1
Steve Blake,26.7,MIL,Point,555,7,-8.4,13,-1.6,4,-3.1%,24,-8.0,77,+0.5,24,-3.5%,82,+13.1,5,-1.8,9,-5.5%,10,-17.5
Steve Blake,26.7,DEN,Point,1617,66,+1.4,48,-0.1,22,-1.5%,59,+2.1,19,-0.6,3,-11.5%,35,-5.4,74,+0.6,60,+0.6%,70,+6.3
Will Blalock,23.1,DET,Point,154,2,-14.4,2,-3.0,63,+0.5%,3,-21.4,44,-0.2,99,+18.1%,13,-17.8,2,-2.4,34,-1.9%,5,-22.2
Andray Blatche,20.2,WAS,Big,623,18,-5.1,5,-2.4,14,-1.9%,9,-14.1,20,-0.6,28,-3.0%,19,-13.1,8,-1.6,12,-4.9%,16,-12.6
Mark Blount,30.9,MIN,Big,2539,44,-1.2,30,-0.8,76,+1.1%,25,-7.8,20,-0.6,88,+6.4%,25,-9.8,40,-0.2,87,+4.4%,38,-3.8
Keith Bogans,26.5,ORL,Wing,957,79,+2.9,57,+0.2,20,-1.6%,64,+3.8,31,-0.3,9,-7.1%,56,+1.4,76,+0.6,23,-2.9%,71,+6.8
Andrew Bogut,21.9,MIL,Big,2250,49,-0.6,41,-0.3,38,-0.6%,37,-3.6,55,+0.0,50,+0.1%,41,-3.5,35,-0.4,21,-3.1%,37,-4.2
Matt Bonner,26.6,SAS,Big,507,23,-4.1,9,-1.9,26,-1.1%,11,-12.3,17,-0.7,34,-2.1%,28,-8.4,14,-1.2,59,+0.5%,12,-15.0
Josh Boone,21.9,NJN,Big,608,39,-1.7,99,+3.3,69,+0.8%,97,+19.5,98,+1.4,81,+5.0%,96,+28.5,95,+1.8,52,-0.2%,89,+14.7
Calvin Booth,30.5,WAS,Big,365,47,-0.8,38,-0.5,28,-1.0%,36,-3.9,48,-0.1,37,-1.7%,28,-7.6,48,-0.1,17,-3.7%,49,-0.8
Carlos Boozer,24.9,UTA,Big,2541,70,+1.8,74,+0.7,77,+1.2%,73,+6.7,11,-0.8,69,+2.6%,21,-10.9,90,+1.4,87,+4.4%,94,+18.2
Chris Bosh,22.6,TOR,Big,2652,92,+5.8,25,-1.0,80,+1.3%,16,-10.5,4,-1.2,70,+3.0%,11,-20.3,65,+0.4,76,+2.8%,46,-1.4
Bruce Bowen,35.4,SAS,Wing,2456,64,+1.1,44,-0.2,92,+2.2%,34,-4.6,78,+0.5,87,+6.2%,74,+8.6,26,-0.7,63,+1.1%,19,-10.6
Earl Boykins,30.4,DEN,Point,865,22,-4.2,3,-2.7,49,-0.1%,6,-17.4,3,-1.3,57,+0.7%,12,-19.3,13,-1.3,76,+2.7%,15,-13.1
Earl Boykins,30.4,MIL,Point,1141,29,-3.4,100,+3.5,89,+1.9%,99,+22.8,80,+0.5,31,-2.6%,85,+14.6,100,+2.8,97,+7.8%,99,+27.9
Cedric Bozeman,23.7,ATL,Combo,184,10,-6.9,15,-1.4,32,-0.8%,24,-8.0,19,-0.6,94,+8.6%,20,-12.4,37,-0.3,44,-1.0%,52,+0.4
Elton Brand,27.6,LAC,Big,3071,85,+4.1,73,+0.7,74,+1.0%,58,+1.9,25,-0.5,30,-2.8%,46,-1.8,89,+1.3,87,+4.4%,86,+12.9
Ronnie Brewer,21.6,UTA,Wing,608,22,-4.2,79,+1.0,89,+1.9%,89,+11.9,98,+1.5,97,+11.5%,98,+33.3,25,-0.7,86,+4.2%,36,-4.8
Primoz Brezec,27.1,CHA,Big,827,43,-1.2,6,-2.2,16,-1.8%,6,-17.2,4,-1.2,17,-5.0%,4,-26.8,21,-0.8,13,-4.6%,18,-11.0
Andre Brown,25.5,SEA,Big,224,7,-8.3,97,+2.8,97,+3.1%,87,+10.9,13,-0.8,88,+6.5%,13,-18.8,99,+2.6,92,+5.3%,92,+16.8
Dee Brown,22.2,UTA,Point,372,47,-0.8,93,+2.1,69,+0.8%,99,+27.2,77,+0.5,99,+15.8%,86,+15.5,90,+1.4,54,+0.1%,99,+30.4
Devin Brown,27.8,NOH,Combo,1613,54,-0.2,43,-0.3,30,-0.9%,52,+0.4,31,-0.3,62,+1.6%,44,-2.3,42,-0.2,38,-1.7%,51,+0.2
Kwame Brown,24.6,LAL,Big,1129,91,+5.7,95,+2.3,76,+1.1%,96,+16.4,76,+0.5,58,+0.8%,50,-0.8,96,+1.9,79,+3.2%,98,+24.3
P.J. Brown,37.0,CHI,Big,1443,55,-0.0,49,-0.1,58,+0.3%,55,+1.2,84,+0.7,66,+2.4%,90,+19.3,26,-0.7,39,-1.5%,29,-6.3
Shannon Brown,20.9,CLE,Wing,160,8,-8.1,39,-0.5,98,+3.5%,43,-2.4,99,+2.4,100,+22.0%,95,+26.6,1,-3.1,97,+8.1%,4,-27.2
Kobe Bryant,28.2,LAL,Wing,3136,89,+5.2,69,+0.6,88,+1.8%,65,+3.8,81,+0.5,75,+3.9%,49,-1.0,63,+0.3,74,+2.3%,75,+8.7
Greg Buckner,30.1,DAL,Wing,1278,26,-3.8,66,+0.5,47,-0.2%,67,+5.0,42,-0.2,61,+1.5%,29,-7.2,82,+0.8,32,-2.2%,80,+10.9
Pat Burke,32.9,PHX,Big,119,1,-15.9,0,-6.8,4,-3.0%,0,-40.4,0,-2.2,96,+10.8%,1,-49.7,0,-3.7,2,-8.3%,4,-28.6
Caron Butler,26.6,WAS,Wing,2458,86,+4.2,97,+2.7,98,+3.5%,90,+12.1,93,+1.0,93,+8.2%,57,+1.8,92,+1.5,93,+5.6%,84,+12.0
Rasual Butler,27.4,NOH,Wing,2159,13,-6.3,7,-2.0,66,+0.6%,6,-17.3,13,-0.8,16,-5.4%,26,-9.1,18,-1.0,80,+3.2%,7,-21.0
Andrew Bynum,19.0,LAL,Big,1773,17,-5.3,16,-1.4,47,-0.2%,19,-9.0,13,-0.8,22,-4.2%,34,-5.5,30,-0.5,43,-1.0%,29,-6.3
Jose Calderon,25.1,TOR,Point,1582,87,+4.3,80,+1.0,1,-3.7%,97,+19.6,85,+0.7,16,-5.2%,94,+23.9,53,+0.1,2,-8.4%,89,+14.7
Marcus Camby,32.6,DEN,Big,2360,83,+3.7,84,+1.1,37,-0.6%,87,+11.0,38,-0.2,39,-1.5%,56,+1.4,86,+1.1,39,-1.7%,86,+12.6
Brian Cardinal,29.5,MEM,Forward,307,32,-2.5,70,+0.6,13,-2.0%,70,+6.2,88,+0.9,23,-3.7%,53,+0.8,42,-0.2,2,-8.1%,69,+6.0
Rodney Carney,22.6,PHI,Forward,1110,34,-2.2,41,-0.4,75,+1.1%,42,-2.6,34,-0.3,74,+3.8%,35,-5.3,49,-0.0,78,+3.1%,48,-1.0
Matt Carroll,26.2,CHA,Wing,1851,89,+5.2,60,+0.3,23,-1.4%,75,+7.1,36,-0.3,12,-6.3%,60,+2.5,72,+0.5,37,-1.8%,80,+11.0
Vince Carter,29.8,NJN,Wing,3116,97,+7.8,28,-0.9,26,-1.1%,47,-1.6,2,-1.7,24,-3.6%,2,-38.2,86,+1.0,15,-4.0%,87,+13.2
Sam Cassell,37.0,LAC,Point,1404,52,-0.2,33,-0.6,87,+1.7%,22,-8.6,16,-0.7,80,+4.7%,20,-12.3,60,+0.3,88,+4.6%,50,-0.4
Tyson Chandler,24.1,NOH,Big,2520,86,+4.1,59,+0.3,41,-0.4%,51,0.0,55,+0.0,40,-1.4%,46,-1.9,47,-0.1,35,-1.9%,42,-2.8
Josh Childress,23.4,ATL,Wing,1987,78,+2.8,76,+0.9,66,+0.6%,69,+6.0,60,+0.2,27,-3.1%,83,+13.5,78,+0.6,78,+3.1%,61,+3.4
Speedy Claxton,28.5,ATL,Point,1050,10,-7.4,14,-1.5,67,+0.6%,13,-11.3,34,-0.3,34,-2.1%,10,-20.4,17,-1.1,31,-2.2%,24,-7.9
Jarron Collins,27.9,UTA,Big,896,15,-5.7,13,-1.6,17,-1.8%,12,-12.0,55,+0.0,5,-9.2%,57,+1.9,9,-1.5,11,-4.9%,7,-21.5
Jason Collins,27.9,NJN,Big,1841,51,-0.4,12,-1.7,93,+2.3%,12,-11.9,15,-0.7,50,+0.1%,5,-24.6,19,-0.9,72,+2.0%,25,-7.7
Mardy Collins,22.2,NYK,Wing,720,24,-4.1,87,+1.4,30,-0.9%,91,+13.0,93,+1.1,60,+1.1%,89,+18.7,59,+0.2,15,-4.1%,72,+7.2
Nick Collison,26.0,SEA,Big,2372,53,-0.2,12,-1.7,45,-0.3%,14,-11.1,23,-0.5,19,-4.6%,54,+1.1,19,-0.9,45,-0.9%,14,-13.3
Brian Cook,25.9,LAL,Big,1012,75,+2.5,17,-1.4,18,-1.7%,19,-9.1,10,-0.8,22,-4.2%,14,-17.4,24,-0.7,16,-3.8%,22,-8.4
Jamal Crawford,26.6,NYK,Wing,2165,73,+2.1,61,+0.3,40,-0.5%,67,+4.9,61,+0.2,70,+3.0%,70,+6.6,55,+0.1,51,-0.3%,61,+3.3
Austin Croshere,31.5,DAL,Big,615,5,-10.3,89,+1.6,56,+0.2%,78,+7.8,97,+1.4,39,-1.5%,92,+21.2,56,+0.1,36,-1.8%,53,+0.6
Eddy Curry,23.9,NYK,Big,2841,28,-3.5,15,-1.4,12,-2.0%,19,-9.0,2,-1.5,3,-11.3%,9,-21.6,58,+0.2,67,+1.4%,54,+0.7
Samuel Dalembert,26.5,PHI,Big,2528,92,+5.8,43,-0.3,50,-0.0%,29,-6.1,64,+0.2,81,+4.8%,57,+1.8,33,-0.4,47,-0.6%,21,-9.3
Erick Dampier,31.3,DAL,Big,1900,68,+1.5,27,-1.0,67,+0.7%,28,-6.7,32,-0.3,77,+4.3%,32,-6.2,23,-0.8,63,+1.1%,23,-8.0
Antonio Daniels,31.6,WAS,Point,1726,59,+0.4,43,-0.3,3,-3.2%,69,+5.7,63,+0.2,21,-4.3%,83,+13.8,31,-0.5,5,-6.2%,55,+1.5
Marquis Daniels,25.8,IND,Wing,772,43,-1.2,93,+2.0,84,+1.5%,84,+9.4,91,+1.0,90,+7.0%,71,+7.6,87,+1.1,82,+3.6%,76,+9.0
Baron Davis,27.6,GSW,Point,2206,94,+7.0,85,+1.3,91,+2.1%,62,+2.9,76,+0.5,67,+2.5%,52,+0.6,82,+0.9,80,+3.2%,64,+5.0
Dale Davis,37.6,DET,Big,457,11,-6.6,80,+1.0,64,+0.5%,69,+5.7,85,+0.7,56,+0.7%,89,+18.1,46,-0.2,33,-2.1%,31,-5.7
Paul Davis,22.3,LAC,Big,102,10,-7.2,21,-1.1,8,-2.3%,30,-5.4,1,-2.0,65,+2.3%,0,-63.2,45,-0.2,2,-7.9%,69,+6.0
Ricky Davis,27.1,MIN,Wing,3010,56,+0.1,63,+0.4,81,+1.3%,68,+5.4,46,-0.1,68,+2.5%,63,+4.2,70,+0.5,87,+4.5%,80,+10.8
Carlos Delfino,24.2,DET,Wing,1277,16,-5.5,37,-0.5,95,+2.6%,21,-8.7,81,+0.6,89,+6.9%,65,+4.9,22,-0.8,84,+3.9%,14,-13.2
Luol Deng,21.5,CHI,Forward,3060,92,+6.2,94,+2.1,79,+1.3%,92,+13.6,54,+0.0,73,+3.7%,67,+5.8,98,+2.1,89,+4.8%,96,+21.0
Boris Diaw,24.5,PHX,Big,2242,22,-4.2,19,-1.3,26,-1.1%,38,-3.5,40,-0.2,8,-7.4%,66,+5.1,19,-0.9,61,+0.8%,36,-4.5
Yakhouba Diawara,24.2,DEN,Wing,1138,23,-4.1,18,-1.4,84,+1.5%,10,-13.9,73,+0.4,93,+8.2%,46,-1.9,9,-1.5,56,+0.3%,9,-17.6
Dan Dickau,28.1,POR,Combo,387,77,+2.6,59,+0.3,76,+1.1%,33,-4.9,44,-0.2,44,-0.7%,15,-15.7,82,+0.8,83,+3.7%,87,+13.3
Travis Diener,24.7,ORL,Point,244,46,-1.0,7,-2.0,13,-2.0%,29,-6.0,4,-1.2,24,-3.6%,20,-12.8,21,-0.8,41,-1.3%,41,-3.0
Ike Diogu,23.1,GSW,Big,199,5,-10.8,89,+1.5,34,-0.7%,91,+13.0,6,-1.0,6,-8.3%,19,-13.6,100,+2.7,49,-0.5%,98,+26.4
Ike Diogu,23.1,IND,Big,494,33,-2.3,2,-3.0,40,-0.5%,2,-25.1,39,-0.2,91,+7.6%,29,-7.4,2,-2.8,41,-1.3%,1,-35.3
DeSagana Diop,24.8,DAL,Big,1400,15,-5.7,77,+0.9,43,-0.3%,70,+6.2,70,+0.3,26,-3.4%,71,+7.3,78,+0.6,43,-1.2%,71,+6.7
Juan Dixon,28.1,POR,Combo,1211,37,-1.9,23,-1.1,48,-0.1%,9,-14.2,57,+0.1,26,-3.4%,51,+0.1,13,-1.2,47,-0.6%,3,-29.5
Juan Dixon,28.1,TOR,Wing,661,71,+1.9,93,+2.0,83,+1.5%,90,+12.1,88,+0.8,99,+16.9%,52,+0.8,91,+1.5,56,+0.3%,94,+18.0
Michael Doleac,29.4,MIA,Big,639,37,-1.9,23,-1.1,16,-1.8%,15,-11.0,12,-0.8,54,+0.5%,4,-29.5,30,-0.5,9,-5.4%,33,-5.0
Keyon Dooling,26.5,ORL,Combo,1395,85,+4.1,79,+1.0,16,-1.8%,90,+12.5,90,+0.9,48,-0.1%,82,+12.5,51,+0.0,12,-4.8%,77,+9.2
Quincy Douby,22.5,SAC,Combo,286,27,-3.7,94,+2.2,81,+1.3%,83,+9.4,79,+0.5,46,-0.4%,93,+23.3,95,+1.8,96,+7.1%,81,+11.3
Chris Duhon,24.2,CHI,Point,1850,40,-1.6,32,-0.7,7,-2.3%,39,-3.3,46,-0.1,19,-4.7%,30,-6.9,29,-0.6,3,-7.6%,37,-4.2
Tim Duncan,30.5,SAS,Big,2720,97,+8.0,68,+0.6,87,+1.7%,64,+3.7,59,+0.1,88,+6.5%,71,+7.3,79,+0.7,67,+1.4%,66,+5.6
Mike Dunleavy,26.1,GSW,Forward,1001,54,-0.1,54,+0.1,8,-2.3%,66,+4.5,46,-0.1,21,-4.3%,68,+5.9,71,+0.5,28,-2.5%,72,+7.1
Mike Dunleavy,26.1,IND,Wing,1518,75,+2.3,84,+1.2,94,+2.5%,76,+7.4,99,+2.2,72,+3.3%,100,+59.8,18,-1.0,75,+2.6%,10,-16.9
Monta Ellis,21.0,GSW,Combo,2601,67,+1.5,78,+0.9,53,+0.1%,78,+7.8,82,+0.6,77,+4.4%,78,+10.7,59,+0.2,30,-2.4%,62,+4.6
Francisco Elson,30.7,SAS,Big,1289,25,-3.9,96,+2.4,65,+0.6%,93,+14.2,78,+0.5,51,+0.2%,58,+2.0,94,+1.6,66,+1.4%,92,+17.4
Melvin Ely,28.5,CHA,Big,186,4,-12.4,1,-3.4,44,-0.3%,1,-32.2,6,-1.0,74,+3.8%,5,-25.1,2,-2.4,72,+2.0%,2,-33.7
Maurice Evans,28.0,LAL,Wing,1704,74,+2.1,42,-0.3,36,-0.7%,37,-3.9,28,-0.4,18,-4.7%,48,-1.5,57,+0.2,59,+0.5%,42,-2.7
Reggie Evans,26.5,DEN,Big,1106,48,-0.8,37,-0.5,61,+0.4%,20,-8.8,87,+0.8,87,+6.2%,67,+5.6,15,-1.2,26,-2.6%,11,-16.3
Daniel Ewing,23.6,LAC,Point,628,56,+0.0,58,+0.2,7,-2.5%,79,+8.1,67,+0.3,8,-7.6%,75,+9.2,47,-0.1,6,-6.2%,60,+3.1
Jordan Farmar,19.9,LAL,Point,1056,36,-2.0,52,+0.0,50,-0.0%,52,+0.5,29,-0.4,17,-5.0%,54,+1.1,62,+0.3,65,+1.3%,55,+1.4
Raymond Felton,22.3,CHA,Combo,2798,83,+3.8,71,+0.7,63,+0.5%,81,+8.5,71,+0.4,83,+5.3%,57,+1.8,65,+0.4,25,-2.7%,69,+5.9
Michael Finley,33.7,SAS,Forward,1730,56,+0.1,60,+0.3,2,-3.3%,68,+5.4,36,-0.3,1,-13.8%,68,+5.8,73,+0.6,11,-5.0%,74,+7.7
Derek Fisher,32.2,UTA,Combo,2280,32,-2.5,48,-0.1,72,+0.9%,45,-2.3,30,-0.4,32,-2.5%,13,-18.8,61,+0.3,64,+1.2%,71,+7.0
T.J. Ford,23.6,TOR,Point,2229,19,-4.9,14,-1.5,99,+3.5%,4,-20.8,6,-1.0,80,+4.8%,10,-20.6,38,-0.3,98,+9.2%,10,-16.5
Danny Fortson,30.6,SEA,Big,153,70,+1.8,15,-1.4,10,-2.2%,18,-10.1,2,-1.7,1,-16.6%,1,-48.0,81,+0.8,60,+0.6%,79,+10.5
Jeff Foster,29.8,IND,Big,1731,80,+3.2,57,+0.2,27,-1.1%,61,+2.6,51,-0.1,25,-3.5%,44,-2.5,66,+0.4,5,-6.2%,63,+4.9
Randy Foye,23.1,MIN,Combo,1832,53,-0.2,32,-0.7,13,-2.0%,33,-4.8,29,-0.4,43,-1.0%,20,-12.4,34,-0.4,8,-5.6%,33,-5.1
Adonal Foyle,31.6,GSW,Big,402,63,+0.9,91,+1.7,67,+0.7%,81,+8.5,21,-0.6,68,+2.6%,29,-7.2,98,+2.2,91,+5.0%,90,+15.4
Steve Francis,29.7,NYK,Combo,1231,69,+1.7,51,-0.0,73,+0.9%,45,-2.0,48,-0.1,34,-2.1%,54,+1.1,64,+0.3,79,+3.2%,51,-0.1
Matt Freije,25.1,ATL,Forward,125,6,-10.2,1,-3.5,19,-1.7%,3,-22.0,0,-2.1,17,-5.0%,0,-60.2,6,-1.7,36,-1.8%,20,-10.1
Channing Frye,23.5,NYK,Big,1885,21,-4.7,14,-1.5,10,-2.2%,15,-10.6,42,-0.2,18,-4.7%,38,-4.2,11,-1.4,10,-5.1%,11,-16.3
Dan Gadzuric,28.7,MIL,Big,806,54,-0.0,90,+1.6,85,+1.5%,89,+11.8,89,+0.9,45,-0.5%,88,+17.0,83,+0.9,86,+4.2%,79,+10.4
Jorge Garbajosa,28.9,TOR,Forward,1900,41,-1.5,39,-0.4,54,+0.1%,46,-1.8,7,-1.0,6,-8.5%,8,-22.8,73,+0.6,73,+2.0%,76,+8.9
Francisco Garcia,24.8,SAC,Wing,1313,46,-1.0,84,+1.2,57,+0.3%,79,+8.1,68,+0.3,14,-5.6%,81,+11.7,85,+1.0,63,+1.0%,79,+10.3
Kevin Garnett,30.5,MIN,Big,2988,98,+8.8,84,+1.1,56,+0.2%,86,+10.7,87,+0.8,80,+4.7%,93,+22.4,60,+0.3,52,-0.3%,62,+4.3
Pat Garrity,30.2,ORL,Big,230,38,-1.7,3,-2.5,1,-3.9%,7,-16.3,10,-0.9,13,-5.9%,12,-19.3,7,-1.6,0,-10.8%,6,-21.8
Pau Gasol,26.3,MEM,Big,2120,84,+4.0,82,+1.1,70,+0.8%,75,+7.4,23,-0.5,84,+5.5%,35,-5.2,92,+1.5,82,+3.6%,86,+13.0
Rudy Gay,20.2,MEM,Forward,2079,73,+2.1,81,+1.0,82,+1.4%,74,+6.8,62,+0.2,65,+2.3%,72,+8.2,81,+0.8,68,+1.5%,66,+5.6
Mickael Gelabale,23.4,SEA,Wing,1151,48,-0.7,60,+0.3,27,-1.1%,68,+5.6,74,+0.4,32,-2.4%,87,+16.4,48,-0.1,19,-3.5%,55,+1.2
Devean George,29.2,DAL,Forward,1214,12,-6.3,3,-2.5,30,-0.9%,9,-14.4,10,-0.9,13,-6.0%,6,-23.9,9,-1.6,22,-3.1%,18,-11.4
