Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Anthony Davis,30.6,LAL,Big,2699,33,-1.2%,57,+0.5%,76,+2.5%,60,+1.2%,76,+2.2%,24,-3.7%,19,-2.9%,16,-3.1%
DeMar DeRozan,34.2,CHI,Forward,2987,61,+0.5%,65,+1.3%,57,+0.6%,47,-0.4%,49,-0.1%,70,+2.0%,67,+1.3%,74,+1.6%
Spencer Dinwiddie,30.6,BKN,Point,1471,62,+0.6%,38,-1.5%,13,-4.6%,36,-1.6%,17,-3.6%,51,-0.0%,93,+4.5%,92,+3.7%
Spencer Dinwiddie,30.6,LAL,Combo,671,79,+1.6%,28,-2.7%,100,+10.7%,16,-5.4%,99,+6.5%,99,+13.2%,37,-1.3%,87,+2.9%
Andre Drummond,30.2,CHI,Big,1343,28,-1.6%,19,-4.1%,18,-3.8%,81,+4.8%,44,-0.5%,13,-6.0%,66,+1.1%,40,-1.0%
Kris Dunn,29.6,UTA,Combo,1190,90,+2.7%,78,+2.5%,45,-0.4%,76,+3.8%,54,+0.4%,43,-1.0%,93,+4.4%,86,+2.8%
Kevin Durant,35.1,PHX,Big,2789,97,+4.1%,82,+3.0%,81,+3.0%,82,+5.0%,88,+3.7%,85,+4.6%,91,+4.0%,94,+4.1%
Joel Embiid,29.6,PHI,Big,1309,89,+2.7%,86,+3.6%,71,+2.0%,88,+6.6%,89,+3.8%,84,+4.3%,57,+0.4%,70,+1.3%
Dante Exum,28.3,DAL,Wing,1067,98,+4.4%,74,+2.2%,85,+3.6%,56,+0.5%,80,+2.6%,81,+4.0%,91,+4.1%,93,+4.0%
Dorian Finney-Smith,30.5,BKN,Big,1926,61,+0.5%,50,-0.2%,18,-3.8%,72,+3.1%,30,-1.9%,66,+1.7%,61,+0.8%,67,+1.1%
Evan Fournier,31.0,DET,Wing,535,22,-2.1%,41,-1.2%,75,+2.4%,91,+7.4%,89,+4.0%,69,+2.0%,8,-5.2%,17,-2.9%
Danilo Gallinari,35.2,WAS,Big,385,50,-0.2%,44,-0.9%,47,-0.3%,20,-4.5%,30,-1.9%,63,+1.4%,81,+2.5%,77,+1.8%
Danilo Gallinari,35.2,MIL,Forward,135,24,-2.0%,85,+3.3%,38,-1.2%,38,-1.4%,32,-1.7%,13,-6.2%,77,+2.2%,51,-0.0%
Paul George,33.5,LAC,Forward,2499,99,+5.3%,46,-0.6%,88,+3.9%,98,+12.2%,98,+6.1%,94,+7.4%,98,+6.6%,99,+6.8%
Taj Gibson,38.4,NYK,Big,157,14,-3.2%,8,-6.1%,47,-0.3%,99,+13.4%,82,+2.8%,30,-2.7%,18,-3.1%,18,-2.9%
Rudy Gobert,31.3,MIN,Big,2592,83,+2.0%,97,+6.1%,10,-4.9%,21,-4.3%,9,-5.0%,78,+3.4%,74,+1.9%,82,+2.4%
Aaron Gordon,28.1,DEN,Big,2296,73,+1.2%,94,+5.0%,69,+1.7%,67,+2.3%,72,+1.8%,91,+6.2%,9,-4.7%,26,-2.0%
Eric Gordon,34.9,PHX,Wing,1879,72,+1.2%,86,+3.5%,71,+1.9%,51,-0.1%,63,+1.1%,18,-4.7%,57,+0.4%,39,-1.0%
Jerami Grant,29.6,POR,Forward,1829,79,+1.6%,36,-1.7%,44,-0.5%,87,+6.5%,75,+2.1%,51,+0.0%,91,+3.9%,87,+3.0%
Draymond Green,33.7,GSW,Big,1489,84,+2.1%,39,-1.4%,45,-0.4%,43,-0.8%,44,-0.5%,70,+2.0%,82,+2.9%,86,+2.8%
Jeff Green,37.2,HOU,Big,1289,24,-1.9%,47,-0.4%,19,-3.6%,21,-4.5%,16,-3.9%,9,-7.4%,53,+0.2%,38,-1.1%
Tim Hardaway Jr.,31.6,DAL,Wing,2107,30,-1.4%,45,-0.7%,42,-0.7%,59,+0.9%,48,-0.2%,83,+4.2%,15,-3.6%,35,-1.3%
James Harden,34.2,LAC,Combo,2464,91,+2.9%,98,+6.7%,81,+3.0%,55,+0.4%,77,+2.2%,83,+4.1%,34,-1.6%,51,-0.1%
Gary Harris,29.1,ORL,Wing,1292,67,+0.9%,60,+0.8%,92,+5.0%,55,+0.3%,88,+3.8%,60,+1.2%,31,-1.8%,40,-1.0%
Joe Harris,32.2,DET,Forward,163,40,-0.8%,5,-7.0%,26,-2.7%,95,+9.1%,57,+0.7%,96,+8.3%,22,-2.6%,65,+0.9%
Tobias Harris,31.3,PHI,Forward,2359,72,+1.1%,52,+0.1%,37,-1.4%,58,+0.7%,41,-0.8%,95,+8.3%,60,+0.8%,84,+2.6%
Gordon Hayward,33.6,CHA,Wing,797,94,+3.4%,98,+6.7%,31,-2.0%,70,+2.5%,43,-0.6%,54,+0.4%,92,+4.2%,89,+3.1%
Gordon Hayward,33.6,OKC,Forward,419,18,-2.6%,7,-6.3%,34,-1.8%,12,-7.3%,16,-3.8%,80,+3.8%,55,+0.3%,69,+1.2%
Buddy Hield,30.9,IND,Wing,1328,91,+2.8%,98,+6.7%,83,+3.1%,38,-1.5%,75,+2.1%,56,+0.7%,51,-0.0%,52,-0.0%
Buddy Hield,30.9,PHI,Wing,811,13,-3.3%,14,-4.8%,15,-4.3%,62,+1.4%,23,-2.7%,58,+0.9%,16,-3.5%,21,-2.4%
Jrue Holiday,33.4,BOS,Combo,2255,52,-0.1%,29,-2.6%,77,+2.6%,29,-2.8%,58,+0.7%,71,+2.1%,50,-0.1%,58,+0.4%
Justin Holiday,34.6,DEN,Combo,785,57,+0.2%,28,-2.7%,40,-0.9%,18,-4.9%,25,-2.4%,95,+8.2%,58,+0.6%,85,+2.7%
Richaun Holmes,30.0,DAL,Big,164,2,-7.8%,15,-4.6%,11,-4.8%,75,+3.7%,24,-2.5%,95,+8.1%,0,-15.5%,1,-9.0%
Richaun Holmes,30.0,WAS,Big,317,38,-0.9%,83,+3.2%,61,+0.9%,31,-2.5%,51,+0.1%,88,+5.3%,8,-5.3%,18,-2.7%
Al Horford,37.4,BOS,Big,1735,74,+1.3%,45,-0.7%,48,-0.2%,83,+5.2%,70,+1.6%,75,+2.6%,62,+0.9%,72,+1.4%
Danuel House,30.4,PHI,Wing,450,6,-5.3%,86,+3.6%,2,-8.8%,27,-3.2%,3,-7.4%,16,-5.2%,2,-7.6%,3,-6.8%
Joe Ingles,36.1,ORL,Wing,1151,96,+4.0%,86,+3.6%,58,+0.7%,41,-1.1%,52,+0.2%,86,+4.8%,93,+4.5%,96,+4.6%
Brandon Ingram,26.2,NOP,Wing,2095,77,+1.5%,89,+4.0%,94,+5.9%,66,+2.0%,94,+4.9%,74,+2.5%,24,-2.5%,39,-1.0%
Kyrie Irving,31.6,DAL,Combo,2027,77,+1.6%,49,-0.3%,56,+0.5%,84,+5.5%,77,+2.3%,24,-3.7%,87,+3.5%,72,+1.4%
Reggie Jackson,33.5,DEN,Combo,1785,19,-2.4%,23,-3.3%,20,-3.5%,30,-2.6%,20,-3.1%,67,+1.8%,37,-1.3%,46,-0.5%
LeBron James,38.8,LAL,Forward,2501,93,+3.1%,82,+3.0%,19,-3.6%,57,+0.7%,26,-2.2%,30,-2.8%,68,+1.4%,57,+0.4%
Nikola Jokic,28.7,DEN,Big,2736,100,+7.7%,98,+6.9%,100,+11.2%,81,+4.8%,100,+9.0%,92,+6.8%,90,+3.8%,95,+4.5%
Damian Jones,28.3,CLE,Big,181,1,-8.2%,18,-4.3%,3,-7.8%,27,-3.0%,4,-6.6%,1,-15.2%,5,-6.6%,1,-8.7%
Tyus Jones,27.5,WAS,Point,1932,64,+0.7%,72,+1.9%,90,+4.4%,42,-1.1%,85,+3.1%,20,-4.5%,60,+0.7%,51,-0.1%
Derrick Jones Jr.,26.7,DAL,Forward,1769,32,-1.3%,83,+3.1%,66,+1.3%,86,+6.3%,84,+3.1%,16,-5.4%,13,-4.1%,7,-4.5%
DeAndre Jordan,35.3,DEN,Big,380,5,-5.9%,8,-6.0%,5,-7.0%,9,-8.1%,2,-7.5%,34,-2.2%,33,-1.7%,29,-1.7%
Cory Joseph,32.2,GSW,Combo,262,91,+2.9%,75,+2.2%,19,-3.6%,12,-7.0%,14,-4.2%,75,+2.7%,99,+7.9%,99,+6.8%
Zach LaVine,28.6,CHI,Wing,871,50,-0.2%,66,+1.4%,75,+2.4%,53,+0.2%,66,+1.3%,90,+6.1%,14,-4.0%,34,-1.3%
Caris LeVert,29.2,CLE,Wing,1923,50,-0.2%,54,+0.2%,65,+1.2%,11,-7.4%,40,-0.9%,28,-3.2%,64,+1.0%,50,-0.1%
Alex Len,30.4,SAC,Big,403,60,+0.4%,19,-4.1%,80,+2.9%,47,-0.5%,67,+1.3%,36,-1.8%,83,+2.9%,75,+1.7%
Kawhi Leonard,32.3,LAC,Big,2329,77,+1.5%,63,+1.0%,98,+7.7%,49,-0.3%,95,+5.2%,43,-0.9%,54,+0.2%,52,-0.0%
Damian Lillard,33.3,MIL,Point,2578,85,+2.2%,62,+1.0%,20,-3.4%,49,-0.3%,27,-2.2%,59,+1.0%,83,+2.9%,81,+2.3%
Kevon Looney,27.7,GSW,Big,1182,34,-1.2%,57,+0.5%,9,-5.2%,72,+3.2%,22,-2.7%,86,+4.7%,51,+0.0%,63,+0.7%
Brook Lopez,35.6,MIL,Big,2399,39,-0.9%,60,+0.8%,24,-3.0%,26,-3.2%,20,-3.1%,73,+2.3%,39,-1.1%,46,-0.4%
Kevin Love,35.1,MIA,Big,922,49,-0.3%,55,+0.3%,41,-0.7%,59,+0.9%,49,-0.1%,17,-5.1%,53,+0.1%,31,-1.5%
Kyle Lowry,37.6,MIA,Point,1034,54,+0.0%,49,-0.3%,7,-5.7%,69,+2.4%,17,-3.7%,29,-3.0%,92,+4.3%,81,+2.3%
Kyle Lowry,37.6,PHI,Combo,650,53,+0.0%,71,+1.8%,83,+3.4%,84,+5.7%,90,+4.1%,39,-1.4%,21,-2.7%,22,-2.3%
Trey Lyles,28.0,SAC,Big,1146,86,+2.2%,59,+0.7%,49,-0.1%,71,+2.8%,55,+0.6%,45,-0.6%,85,+3.4%,82,+2.4%
Wesley Matthews,37.0,ATL,Forward,395,16,-2.9%,66,+1.4%,13,-4.5%,19,-4.8%,12,-4.5%,8,-7.6%,54,+0.2%,27,-1.9%
CJ McCollum,32.1,NOP,Combo,2156,67,+0.9%,70,+1.8%,48,-0.1%,73,+3.3%,60,+0.8%,28,-3.2%,76,+2.1%,57,+0.4%
TJ McConnell,31.6,IND,Point,1221,57,+0.2%,54,+0.2%,49,-0.1%,8,-8.8%,27,-2.2%,54,+0.5%,68,+1.4%,70,+1.3%
Doug McDermott,31.8,SAS,Forward,685,67,+0.9%,80,+2.8%,57,+0.6%,64,+1.8%,62,+1.0%,10,-7.3%,57,+0.5%,35,-1.3%
Doug McDermott,31.8,IND,Wing,178,94,+3.5%,100,+8.5%,27,-2.5%,4,-12.6%,11,-4.7%,100,+23.0%,38,-1.2%,98,+5.8%
JaVale McGee,35.8,SAC,Big,296,66,+0.8%,96,+5.9%,16,-4.1%,65,+1.9%,25,-2.3%,16,-5.6%,58,+0.6%,41,-0.9%
Khris Middleton,32.2,MIL,Wing,1486,64,+0.7%,83,+3.1%,66,+1.3%,75,+3.7%,77,+2.2%,59,+1.0%,30,-1.9%,36,-1.2%
Patty Mills,35.2,ATL,Combo,187,6,-5.1%,60,+0.8%,8,-5.6%,4,-13.5%,3,-7.2%,17,-5.2%,17,-3.1%,11,-3.7%
Patty Mills,35.2,MIA,Combo,199,70,+1.0%,67,+1.4%,54,+0.3%,97,+11.5%,81,+2.8%,10,-7.2%,89,+3.8%,52,-0.0%
Marcus Morris,34.2,PHI,Forward,621,11,-3.6%,61,+0.9%,8,-5.7%,48,-0.3%,14,-4.2%,11,-6.6%,34,-1.5%,18,-2.7%
Marcus Morris,34.2,CLE,Big,169,3,-6.5%,0,-14.1%,21,-3.4%,99,+14.3%,46,-0.4%,19,-4.7%,21,-2.8%,15,-3.3%
Markieff Morris,34.2,DAL,Big,164,2,-7.9%,7,-6.2%,1,-11.6%,12,-7.2%,0,-9.6%,98,+12.2%,2,-8.2%,17,-3.0%
Dejounte Murray,27.1,ATL,Combo,2781,33,-1.3%,9,-6.0%,76,+2.5%,82,+5.1%,85,+3.1%,60,+1.1%,53,+0.1%,58,+0.4%
Jamal Murray,26.7,DEN,Point,1858,97,+4.1%,97,+6.1%,82,+3.1%,90,+7.0%,91,+4.3%,12,-6.5%,96,+5.4%,82,+2.4%
Mike Muscala,32.3,WAS,Big,318,11,-3.7%,18,-4.2%,3,-8.2%,6,-10.2%,1,-8.7%,17,-5.1%,50,-0.1%,33,-1.4%
Mike Muscala,32.3,DET,Big,165,96,+4.0%,26,-3.0%,82,+3.1%,10,-7.8%,46,-0.4%,100,+17.4%,93,+4.5%,100,+8.5%
Larry Nance Jr.,30.8,NOP,Big,1204,34,-1.1%,27,-2.9%,27,-2.4%,63,+1.6%,37,-1.3%,64,+1.5%,26,-2.3%,40,-1.0%
Georges Niang,30.4,CLE,Forward,1759,76,+1.5%,47,-0.5%,55,+0.4%,80,+4.7%,67,+1.3%,76,+2.8%,78,+2.3%,83,+2.5%
Jusuf Nurkic,29.2,PHX,Big,2076,99,+4.7%,44,-0.9%,95,+6.3%,54,+0.3%,90,+4.1%,94,+7.9%,94,+4.7%,97,+5.6%
Kelly Olynyk,32.5,UTA,Big,1004,50,-0.2%,83,+3.1%,34,-1.7%,32,-2.4%,29,-1.9%,22,-4.0%,29,-2.0%,20,-2.5%
Kelly Olynyk,32.5,TOR,Big,739,92,+3.0%,91,+4.2%,85,+3.7%,93,+8.6%,94,+4.8%,39,-1.5%,23,-2.6%,22,-2.3%
Kelly Oubre,27.9,PHI,Forward,2030,39,-0.8%,52,-0.0%,50,+0.1%,25,-3.3%,40,-1.0%,11,-6.6%,59,+0.6%,39,-1.1%
Chris Paul,38.5,GSW,Combo,1529,41,-0.7%,96,+5.7%,77,+2.6%,62,+1.4%,74,+2.1%,6,-9.2%,44,-0.8%,22,-2.3%
Cameron Payne,29.2,MIL,Combo,666,36,-1.0%,72,+1.9%,86,+3.8%,77,+4.1%,89,+3.9%,18,-4.7%,36,-1.3%,22,-2.3%
Cameron Payne,29.2,PHI,Combo,574,28,-1.6%,5,-7.1%,47,-0.2%,45,-0.6%,46,-0.4%,20,-4.5%,71,+1.6%,53,+0.0%
Mason Plumlee,33.7,LAC,Big,627,63,+0.7%,23,-3.4%,78,+2.6%,46,-0.5%,68,+1.4%,83,+4.1%,59,+0.7%,76,+1.8%
Jakob Poeltl,28.0,TOR,Big,1319,82,+2.0%,84,+3.2%,81,+3.0%,70,+2.4%,82,+2.8%,54,+0.5%,73,+1.8%,72,+1.5%
Otto Porter,30.4,TOR,Forward,165,21,-2.2%,96,+5.8%,14,-4.3%,91,+7.3%,36,-1.3%,76,+3.1%,6,-5.8%,11,-3.7%
Bobby Portis,28.7,MIL,Big,1984,33,-1.2%,25,-3.1%,93,+5.1%,93,+7.9%,98,+6.2%,40,-1.3%,38,-1.2%,38,-1.1%
Kristaps Porzingis,28.2,BOS,Big,1689,58,+0.3%,68,+1.6%,94,+5.5%,35,-1.8%,84,+3.0%,50,-0.1%,25,-2.4%,26,-2.0%
Dwight Powell,32.3,DAL,Big,781,21,-2.2%,55,+0.3%,12,-4.7%,16,-5.4%,9,-5.1%,24,-3.6%,67,+1.3%,48,-0.2%
Norman Powell,30.4,LAC,Wing,1956,55,+0.1%,53,+0.1%,9,-5.5%,17,-5.3%,8,-5.2%,87,+5.2%,69,+1.5%,83,+2.5%
Taurean Prince,29.6,LAL,Wing,2092,14,-3.1%,4,-7.6%,50,+0.0%,17,-5.2%,34,-1.5%,42,-1.1%,73,+1.8%,66,+1.0%
Julius Randle,28.9,NYK,Forward,1625,88,+2.5%,68,+1.7%,59,+0.8%,92,+7.7%,79,+2.5%,92,+6.8%,59,+0.6%,84,+2.5%
Josh Richardson,30.1,MIA,Combo,1080,36,-1.0%,67,+1.5%,71,+1.9%,56,+0.5%,66,+1.3%,74,+2.5%,10,-4.6%,19,-2.7%
Derrick Rose,35.1,MEM,Point,399,54,+0.0%,67,+1.4%,78,+2.7%,99,+15.0%,95,+5.2%,41,-1.2%,24,-2.5%,24,-2.1%
Terry Rozier,29.6,CHA,Combo,1064,85,+2.2%,93,+4.9%,48,-0.2%,63,+1.6%,53,+0.3%,7,-8.1%,95,+5.1%,71,+1.3%
Terry Rozier,29.6,MIA,Point,974,15,-3.0%,13,-5.2%,45,-0.5%,84,+5.6%,55,+0.5%,14,-5.8%,48,-0.3%,25,-2.0%
D'Angelo Russell,27.7,LAL,Point,2478,78,+1.6%,81,+3.0%,46,-0.3%,80,+4.7%,65,+1.2%,58,+0.9%,61,+0.8%,64,+0.8%
Domantas Sabonis,27.5,SAC,Big,2922,61,+0.6%,73,+2.0%,40,-0.9%,52,+0.0%,42,-0.8%,88,+5.4%,37,-1.3%,59,+0.4%
Dario Saric,29.6,GSW,Big,1075,18,-2.6%,73,+2.0%,50,-0.0%,46,-0.5%,49,-0.1%,21,-4.4%,12,-4.3%,8,-4.3%
Dennis Schroder,30.1,TOR,Point,1570,83,+2.0%,77,+2.4%,92,+5.0%,82,+5.1%,94,+5.0%,40,-1.2%,47,-0.4%,47,-0.4%
Dennis Schroder,30.1,BKN,Point,923,76,+1.5%,36,-1.8%,37,-1.4%,44,-0.7%,39,-1.1%,96,+8.5%,70,+1.5%,90,+3.5%
Pascal Siakam,29.6,TOR,Big,1366,78,+1.6%,51,-0.1%,91,+4.6%,8,-9.1%,59,+0.8%,78,+3.5%,66,+1.1%,76,+1.8%
Pascal Siakam,29.6,IND,Forward,1302,52,-0.1%,30,-2.4%,25,-2.9%,41,-1.2%,25,-2.3%,69,+2.0%,85,+3.3%,87,+2.9%
Ben Simmons,27.3,BKN,Point,358,64,+0.7%,92,+4.5%,41,-0.7%,23,-3.8%,30,-1.9%,11,-6.6%,76,+2.2%,47,-0.3%
Marcus Smart,29.7,MEM,Combo,604,88,+2.7%,76,+2.3%,69,+1.7%,98,+13.1%,90,+4.0%,33,-2.3%,80,+2.5%,68,+1.2%
Ish Smith,35.3,CHA,Combo,724,12,-3.6%,12,-5.3%,57,+0.6%,74,+3.5%,68,+1.4%,86,+4.8%,2,-8.0%,6,-4.7%
Garrett Temple,37.5,TOR,Combo,208,4,-6.0%,0,-13.4%,78,+2.6%,10,-8.0%,44,-0.6%,75,+2.8%,11,-4.5%,27,-1.8%
Klay Thompson,33.7,GSW,Wing,2284,73,+1.2%,77,+2.4%,37,-1.3%,48,-0.4%,38,-1.2%,93,+7.2%,60,+0.7%,77,+1.9%
Tristan Thompson,32.6,CLE,Big,469,38,-0.9%,9,-5.9%,76,+2.5%,44,-0.6%,72,+1.8%,86,+4.8%,44,-0.7%,64,+0.7%
Karl-Anthony Towns,28.0,MIN,Big,2024,87,+2.5%,62,+0.9%,89,+4.2%,57,+0.7%,86,+3.3%,56,+0.7%,75,+2.0%,73,+1.6%
PJ Tucker,38.5,LAC,Big,417,16,-2.9%,20,-3.8%,47,-0.2%,53,+0.2%,46,-0.3%,7,-8.2%,56,+0.4%,26,-1.9%
Myles Turner,27.6,IND,Big,2076,65,+0.8%,61,+0.9%,79,+2.7%,79,+4.5%,86,+3.2%,72,+2.3%,45,-0.6%,53,+0.0%
Jonas Valanciunas,31.5,NOP,Big,1918,75,+1.3%,77,+2.4%,70,+1.8%,49,-0.3%,64,+1.2%,47,-0.4%,83,+3.0%,78,+1.9%
Fred VanVleet,29.7,HOU,Point,2684,83,+2.0%,47,-0.4%,84,+3.5%,85,+6.1%,92,+4.4%,67,+1.8%,82,+2.8%,84,+2.5%
Nikola Vucevic,33.0,CHI,Big,2607,71,+1.1%,74,+2.2%,81,+2.9%,37,-1.6%,63,+1.2%,92,+7.0%,30,-1.9%,64,+0.8%
TJ Warren,30.2,MIN,Forward,115,29,-1.5%,2,-10.4%,95,+6.0%,21,-4.3%,89,+3.9%,5,-9.6%,92,+4.2%,59,+0.4%
Russell Westbrook,35.0,LAC,Point,1518,35,-1.1%,21,-3.7%,16,-4.1%,22,-4.2%,15,-4.0%,66,+1.6%,67,+1.3%,72,+1.4%
Andrew Wiggins,28.7,GSW,Forward,1914,68,+0.9%,13,-5.0%,73,+2.2%,15,-5.5%,48,-0.2%,79,+3.6%,87,+3.6%,91,+3.6%
Christian Wood,28.1,LAL,Big,813,44,-0.5%,69,+1.7%,74,+2.2%,85,+5.8%,86,+3.3%,52,+0.1%,7,-5.8%,8,-4.4%
Delon Wright,31.5,WAS,Combo,435,44,-0.6%,11,-5.5%,18,-3.8%,3,-14.5%,5,-6.0%,87,+4.9%,90,+3.9%,91,+3.7%
Delon Wright,31.5,MIA,Combo,259,93,+3.4%,36,-1.8%,99,+8.5%,9,-8.7%,91,+4.1%,84,+4.3%,88,+3.7%,93,+3.9%
Thaddeus Young,35.4,TOR,Big,326,82,+1.9%,57,+0.5%,80,+2.9%,1,-18.9%,24,-2.6%,94,+7.8%,97,+5.7%,98,+6.2%
Cody Zeller,31.1,NOP,Big,191,32,-1.3%,2,-10.0%,55,+0.4%,97,+11.4%,92,+4.4%,12,-6.5%,83,+3.1%,59,+0.5%
Ivica Zubac,26.6,LAC,Big,1793,51,-0.2%,39,-1.5%,99,+8.8%,42,-0.9%,98,+6.0%,28,-3.2%,40,-1.0%,30,-1.6%
Gary Payton II,30.9,GSW,Wing,665,60,+0.5%,35,-1.8%,62,+1.0%,74,+3.6%,72,+1.8%,64,+1.5%,49,-0.2%,55,+0.1%
Chris Boucher,30.8,TOR,Big,665,79,+1.6%,82,+3.0%,48,-0.1%,89,+7.0%,73,+1.8%,28,-3.1%,63,+0.9%,48,-0.2%
Torrey Craig,32.9,CHI,Forward,1042,16,-2.8%,75,+2.2%,5,-6.9%,25,-3.4%,6,-5.7%,18,-4.7%,40,-1.0%,23,-2.1%
