Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Trevor Ariza,30.3,HOU,Forward,2853,92,+6.3,80,+3.3,42,-0.5%,36,+0.8%,57,+0.7,53,+0.1,60,+2.6
Darrell Arthur,27.6,DEN,Big,1496,40,-1.4,70,+1.6,25,-2.0%,25,+1.5%,14,-4.1,8,-3.7,49,-0.5
Omer Asik,29.3,NOP,Big,1175,10,-6.8,6,-7.3,57,+0.5%,29,+1.2%,51,+0.1,63,+0.7,32,-4.6
D.J. Augustin,28.0,OKC,Point,471,2,-12.1,5,-7.6,32,-1.3%,1,+4.3%,96,+6.2,79,+1.8,95,+20.3
D.J. Augustin,28.0,DEN,Point,631,93,+6.8,96,+8.6,12,-3.7%,2,+3.8%,22,-2.7,17,-2.4,54,+0.9
Luke Babbitt,26.4,NOP,Forward,798,82,+3.7,84,+4.1,68,+1.4%,81,-1.5%,83,+3.0,90,+3.3,30,-5.2
Leandro Barbosa,32.9,GSW,Wing,955,7,-7.8,6,-7.6,78,+2.3%,42,+0.4%,18,-3.2,63,+0.7,5,-24.4
J.J. Barea,31.3,DAL,Point,1601,72,+2.2,61,+0.8,71,+1.5%,22,+1.6%,76,+2.5,57,+0.3,92,+16.8
Andrea Bargnani,30.0,BKN,Big,612,20,-4.4,43,-1.0,23,-2.2%,2,+4.1%,11,-4.8,19,-2.1,8,-18.4
Harrison Barnes,23.4,GSW,Forward,2008,39,-1.5,64,+1.1,17,-2.9%,8,+2.7%,16,-3.5,7,-4.0,67,+4.9
Matt Barnes,35.6,MEM,Forward,2145,40,-1.4,22,-3.9,40,-0.6%,94,-2.9%,81,+2.8,69,+1.0,79,+8.6
Will Barton,24.8,DEN,Wing,2284,51,-0.4,56,+0.3,42,-0.5%,35,+0.9%,28,-2.0,32,-1.1,34,-4.1
Brandon Bass,30.5,LAL,Big,1287,99,+11.2,98,+9.5,79,+2.3%,80,-1.5%,39,-1.0,52,+0.0,25,-7.3
Nicolas Batum,26.9,CHA,Wing,2434,84,+3.9,85,+4.5,17,-2.6%,80,-1.5%,55,+0.5,38,-0.7,82,+9.7
Jerryd Bayless,27.2,MIL,Combo,1481,64,+1.2,66,+1.3,28,-1.7%,14,+2.2%,36,-1.2,17,-2.4,78,+8.1
Aron Baynes,28.9,DET,Big,1177,26,-3.4,48,-0.5,10,-3.9%,7,+2.9%,4,-7.0,3,-5.6,37,-3.7
Kent Bazemore,26.3,ATL,Wing,2068,41,-1.3,34,-2.4,52,+0.2%,58,-0.4%,79,+2.7,72,+1.2,87,+12.2
Bradley Beal,22.3,WAS,Wing,1695,63,+1.1,64,+1.1,86,+3.2%,53,-0.2%,59,+0.8,72,+1.3,36,-3.8
Michael Beasley,26.8,HOU,Big,355,1,-12.4,0,-15.5,36,-0.9%,37,+0.7%,31,-1.7,16,-2.4,63,+3.6
Marco Belinelli,29.6,SAC,Wing,1659,17,-4.8,20,-4.3,34,-1.0%,7,+2.9%,27,-2.1,12,-3.0,77,+7.7
Patrick Beverley,27.3,HOU,Point,2021,86,+4.6,84,+4.1,61,+0.8%,58,-0.4%,48,-0.1,59,+0.4,41,-2.5
Bismack Biyombo,23.2,TOR,Big,1799,22,-4.1,16,-5.2,62,+0.8%,35,+0.9%,19,-3.1,18,-2.2,31,-4.9
Nemanja Bjelica,27.5,MIN,Big,1012,27,-3.3,14,-5.6,50,+0.1%,34,+0.9%,76,+2.5,54,+0.1,91,+14.8
Tarik Black,23.9,LAL,Big,432,89,+4.9,76,+2.6,93,+4.5%,96,-3.4%,99,+8.8,98,+6.5,81,+9.3
DeJuan Blair,26.5,WAS,Big,175,24,-3.6,30,-2.8,98,+6.4%,21,+1.7%,96,+6.5,93,+3.7,94,+18.2
Steve Blake,35.7,DET,Point,919,24,-3.6,33,-2.4,16,-2.9%,3,+3.7%,37,-1.2,11,-3.2,89,+13.6
Eric Bledsoe,25.9,PHX,Combo,1055,78,+3.1,85,+4.6,26,-1.8%,55,-0.2%,25,-2.5,22,-1.9,45,-1.3
Bojan Bogdanovic,26.5,BKN,Wing,2066,47,-0.9,53,-0.1,51,+0.1%,40,+0.5%,31,-1.6,31,-1.2,42,-2.1
Andrew Bogut,30.9,GSW,Big,1449,30,-2.8,43,-0.9,15,-3.2%,61,-0.5%,69,+1.6,48,-0.1,83,+10.5
Matt Bonner,35.6,SAS,Big,129,98,+10.5,92,+6.3,8,-4.4%,78,-1.4%,27,-2.2,37,-0.8,18,-10.9
Devin Booker,19.0,PHX,Wing,2064,49,-0.6,40,-1.2,31,-1.3%,37,+0.8%,54,+0.4,40,-0.6,73,+6.4
Trevor Booker,27.9,UTA,Big,1612,53,-0.1,18,-4.7,88,+3.7%,90,-2.4%,52,+0.2,70,+1.1,27,-6.5
Chris Bosh,31.6,MIA,Big,1769,21,-4.1,55,+0.2,3,-6.2%,13,+2.3%,7,-6.0,6,-4.2,28,-6.2
Avery Bradley,24.9,BOS,Combo,2518,94,+7.5,95,+7.4,46,-0.2%,62,-0.6%,48,-0.1,49,-0.1,53,+0.7
Elton Brand,36.6,PHI,Big,224,4,-10.6,42,-1.1,0,-8.9%,23,+1.6%,7,-5.8,3,-5.1,53,+0.8
Corey Brewer,29.7,HOU,Forward,1624,14,-5.4,22,-3.9,31,-1.4%,80,-1.5%,37,-1.1,23,-1.9,73,+6.5
Aaron Brooks,30.8,CHI,Point,1065,54,-0.1,67,+1.4,58,+0.6%,38,+0.7%,14,-3.9,37,-0.8,8,-19.0
Anthony Brown,23.1,LAL,Wing,500,48,-0.7,56,+0.3,52,+0.2%,64,-0.7%,61,+0.9,47,-0.2,76,+7.6
Markel Brown,23.8,BKN,Wing,892,70,+1.9,45,-0.7,91,+4.4%,75,-1.2%,55,+0.5,73,+1.3,30,-5.2
Kobe Bryant,37.2,LAL,Wing,1858,47,-0.8,54,+0.1,19,-2.6%,22,+1.6%,24,-2.6,23,-1.9,34,-4.1
Chase Budinger,27.4,IND,Wing,691,48,-0.8,33,-2.4,63,+0.9%,71,-1.0%,79,+2.7,80,+2.0,58,+2.1
Chase Budinger,27.4,PHX,Wing,191,78,+3.1,74,+2.3,14,-3.3%,68,-0.8%,63,+1.1,65,+0.9,52,+0.1
Reggie Bullock,24.6,DET,Wing,373,77,+2.9,85,+4.3,82,+2.8%,1,+4.6%,6,-6.2,19,-2.2,7,-22.1
Trey Burke,23.0,UTA,Point,1319,33,-2.4,16,-5.1,88,+3.6%,71,-1.0%,88,+3.6,82,+2.1,72,+6.0
Alec Burks,24.3,UTA,Combo,793,29,-2.9,19,-4.6,74,+1.8%,92,-2.5%,76,+2.5,56,+0.3,88,+13.1
Caron Butler,35.6,SAC,Wing,170,2,-12.2,10,-6.3,27,-1.7%,5,+3.2%,2,-8.8,6,-4.0,3,-30.8
Jimmy Butler,26.1,CHI,Wing,2469,67,+1.6,61,+0.8,51,+0.1%,49,+0.0%,46,-0.4,55,+0.2,39,-2.8
Rasual Butler,36.4,SAS,Wing,277,76,+2.6,94,+7.1,15,-3.1%,36,+0.8%,50,+0.1,28,-1.5,89,+13.7
Jose Calderon,34.1,NYK,Point,2017,82,+3.7,78,+3.0,69,+1.4%,14,+2.2%,93,+4.8,82,+2.1,90,+14.1
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,88,+4.9,46,-0.7,97,+5.6%,99,-4.7%,94,+5.1,96,+5.1,38,-3.3
Isaiah Canaan,24.4,PHI,Combo,1934,36,-1.9,35,-2.2,49,+0.0%,51,-0.1%,33,-1.4,50,-0.1,21,-9.5
Clint Capela,21.5,HOU,Big,1440,68,+1.7,31,-2.7,96,+5.5%,91,-2.5%,89,+3.8,96,+4.8,24,-8.1
DeMarre Carroll,29.3,TOR,Forward,786,25,-3.5,18,-4.7,66,+1.2%,85,-1.9%,67,+1.4,83,+2.2,31,-4.9
Vince Carter,38.8,MEM,Wing,948,71,+2.0,75,+2.5,57,+0.5%,48,+0.0%,59,+0.8,52,+0.1,63,+3.8
Michael Carter-Williams,24.1,MIL,Point,1637,44,-1.1,34,-2.4,50,+0.1%,83,-1.7%,65,+1.2,85,+2.5,20,-10.0
Omri Casspi,27.4,SAC,Forward,1861,73,+2.3,82,+3.6,83,+3.0%,60,-0.5%,74,+2.3,92,+3.6,17,-11.3
Willie Cauley-Stein,22.2,SAC,Big,1378,75,+2.6,57,+0.3,84,+3.0%,57,-0.3%,70,+1.7,66,+0.9,64,+3.8
Mario Chalmers,29.5,MIA,Combo,117,97,+8.9,98,+10.2,78,+2.3%,70,-0.9%,47,-0.2,49,-0.1,47,-0.6
Mario Chalmers,29.5,MEM,Combo,1203,47,-0.9,23,-3.8,90,+4.2%,79,-1.4%,85,+3.3,86,+2.6,58,+2.2
Tyson Chandler,33.1,PHX,Big,1614,7,-8.2,4,-8.8,80,+2.5%,22,+1.6%,59,+0.8,47,-0.2,74,+6.5
Ian Clark,24.7,GSW,Combo,454,6,-8.7,4,-9.6,47,-0.2%,1,+4.4%,26,-2.3,42,-0.5,16,-11.5
Jordan Clarkson,23.4,LAL,Wing,2514,42,-1.2,52,-0.1,23,-2.2%,19,+1.9%,56,+0.6,33,-1.0,86,+12.0
Norris Cole,27.0,NOP,Combo,1176,37,-1.6,37,-1.6,62,+0.8%,46,+0.2%,63,+1.1,60,+0.6,62,+3.3
Darren Collison,28.2,SAC,Combo,2199,86,+4.2,62,+0.8,40,-0.6%,58,-0.4%,58,+0.8,50,-0.0,67,+4.7
Nick Collison,35.0,OKC,Big,618,7,-7.6,4,-8.7,94,+4.6%,39,+0.7%,94,+4.8,97,+5.7,27,-7.0
Mike Conley,28.1,MEM,Point,1750,81,+3.6,92,+6.4,1,-7.0%,5,+3.1%,4,-6.6,2,-6.4,65,+4.1
Chris Copeland,31.6,MIL,Forward,100,3,-11.0,3,-10.4,99,+8.0%,74,-1.1%,96,+6.3,96,+4.3,75,+6.8
DeMarcus Cousins,25.2,SAC,Big,2240,76,+2.7,89,+5.7,7,-4.7%,87,-2.0%,26,-2.4,31,-1.2,29,-5.6
Robert Covington,24.9,PHI,Forward,1864,65,+1.3,60,+0.7,33,-1.2%,83,-1.7%,45,-0.4,22,-1.9,86,+11.9
Allen Crabbe,23.6,POR,Wing,2061,57,+0.1,41,-1.1,72,+1.6%,44,+0.4%,89,+3.9,58,+0.3,94,+19.5
Jamal Crawford,35.6,LAC,Wing,2054,28,-3.0,40,-1.3,53,+0.2%,31,+1.1%,49,+0.0,60,+0.6,33,-4.5
Jae Crowder,25.3,BOS,Forward,2297,84,+3.9,74,+2.3,20,-2.4%,95,-3.0%,54,+0.5,51,+0.0,59,+2.4
Dante Cunningham,28.5,NOP,Forward,1942,41,-1.3,52,-0.1,26,-1.8%,29,+1.2%,20,-3.0,25,-1.7,24,-8.0
Jared Cunningham,24.4,CLE,Combo,270,61,+0.7,82,+3.7,77,+2.1%,46,+0.2%,29,-1.9,10,-3.5,89,+13.2
Seth Curry,25.2,SAC,Combo,651,53,-0.3,67,+1.4,42,-0.5%,31,+1.1%,27,-2.1,36,-0.8,25,-7.5
Stephen Curry,27.6,GSW,Point,2694,100,+14.0,100,+12.7,73,+1.6%,100,-6.0%,97,+6.8,90,+3.4,96,+22.0
Troy Daniels,24.3,CHA,Wing,384,12,-6.1,24,-3.6,73,+1.6%,29,+1.2%,17,-3.4,49,-0.1,6,-24.0
Anthony Davis,22.6,NOP,Big,2156,31,-2.6,26,-3.4,15,-3.2%,37,+0.7%,50,+0.1,28,-1.5,88,+13.0
Ed Davis,26.4,POR,Big,1661,28,-3.0,12,-5.9,94,+4.8%,42,+0.4%,98,+7.4,86,+2.6,97,+23.0
DeMar DeRozan,26.2,TOR,Wing,2799,56,+0.1,47,-0.6,66,+1.2%,28,+1.3%,68,+1.5,61,+0.6,71,+6.0
Dewayne Dedmon,26.2,ORL,Big,617,51,-0.5,35,-2.1,71,+1.5%,93,-2.8%,94,+5.1,83,+2.2,89,+13.4
Bryce Dejean-Jones,23.2,NOP,Wing,270,10,-6.5,10,-6.3,90,+4.2%,74,-1.1%,85,+3.3,92,+3.7,33,-4.5
Matthew Dellavedova,25.1,CLE,Point,1806,80,+3.5,69,+1.6,77,+2.1%,76,-1.3%,73,+2.0,82,+2.1,43,-2.1
Luol Deng,30.5,MIA,Forward,2363,52,-0.3,41,-1.2,44,-0.4%,82,-1.6%,74,+2.4,85,+2.5,34,-4.4
Boris Diaw,33.5,SAS,Big,1305,35,-2.2,60,+0.6,22,-2.3%,38,+0.7%,22,-2.8,17,-2.4,54,+0.8
Gorgui Dieng,25.8,MIN,Big,2199,87,+4.8,94,+7.3,59,+0.6%,56,-0.3%,36,-1.2,46,-0.2,31,-5.0
Spencer Dinwiddie,22.6,DET,Point,138,0,-19.5,1,-14.8,36,-0.9%,2,+3.9%,0,-13.1,1,-6.6,1,-43.5
Toney Douglas,29.6,NOP,Combo,1195,74,+2.4,60,+0.7,49,+0.0%,57,-0.3%,61,+0.9,68,+1.0,45,-1.6
Goran Dragic,29.5,MIA,Point,2331,77,+2.9,65,+1.2,88,+3.8%,92,-2.7%,70,+1.7,84,+2.5,26,-7.0
Andre Drummond,22.2,DET,Big,2661,72,+2.1,46,-0.7,85,+3.1%,94,-2.9%,98,+7.3,98,+6.0,58,+2.2
Jared Dudley,30.3,WAS,Big,2038,75,+2.5,74,+2.2,19,-2.6%,68,-0.8%,35,-1.2,36,-0.8,39,-3.1
Tim Duncan,39.5,SAS,Big,1532,37,-1.6,28,-3.2,85,+3.1%,77,-1.3%,83,+3.1,87,+2.7,47,-0.8
Mike Dunleavy,35.1,CHI,Wing,702,82,+3.7,90,+5.7,39,-0.7%,39,+0.6%,44,-0.5,46,-0.2,46,-0.9
Kevin Durant,27.1,OKC,Forward,2561,96,+8.1,99,+11.3,35,-0.9%,90,-2.2%,8,-5.6,58,+0.4,4,-30.7
Cleanthony Early,24.5,NYK,Forward,141,15,-5.3,11,-6.1,72,+1.6%,95,-3.0%,21,-2.9,92,+3.6,2,-38.6
Jarell Eddie,24.0,WAS,Wing,100,6,-9.0,7,-7.1,95,+5.0%,73,-1.1%,97,+6.5,98,+6.7,26,-7.0
Wayne Ellington,27.9,BKN,Wing,1590,10,-6.8,17,-4.9,6,-4.9%,24,+1.5%,16,-3.7,4,-4.6,79,+8.4
Monta Ellis,30.0,IND,Combo,2722,61,+0.8,71,+1.9,24,-2.1%,65,-0.7%,58,+0.8,29,-1.5,92,+16.3
James Ennis,25.3,NOP,Wing,281,90,+5.9,74,+2.3,100,+11.6%,90,-2.3%,100,+12.4,99,+7.1,99,+37.8
Tyler Ennis,21.2,MIL,Point,585,18,-4.7,18,-4.7,43,-0.4%,12,+2.4%,52,+0.2,15,-2.6,95,+21.1
Jeremy Evans,28.0,DAL,Big,182,6,-8.4,14,-5.6,32,-1.2%,9,+2.7%,2,-8.6,2,-6.4,4,-28.0
Tyreke Evans,26.1,NOP,Combo,764,62,+0.9,52,-0.1,89,+4.0%,35,+0.8%,70,+1.7,71,+1.2,65,+4.3
Festus Ezeli,26.0,GSW,Big,738,34,-2.3,29,-2.9,96,+5.1%,71,-1.0%,65,+1.2,74,+1.4,48,-0.5
Kenneth Faried,25.9,DEN,Big,1689,84,+3.9,62,+0.9,90,+4.2%,78,-1.4%,87,+3.5,93,+3.9,35,-3.9
Jordan Farmar,28.9,MEM,Point,290,4,-10.5,25,-3.6,73,+1.7%,20,+1.8%,12,-4.4,31,-1.2,15,-12.3
Derrick Favors,24.3,UTA,Big,1976,72,+2.2,69,+1.5,64,+1.0%,30,+1.1%,70,+1.7,61,+0.6,68,+5.0
Cristiano Felicio,23.3,CHI,Big,285,90,+5.8,83,+3.9,86,+3.3%,65,-0.7%,35,-1.2,38,-0.7,40,-2.7
Raymond Felton,31.3,DAL,Combo,2158,57,+0.1,60,+0.6,75,+1.8%,40,+0.6%,34,-1.3,45,-0.2,23,-8.3
Evan Fournier,23.0,ORL,Wing,2560,55,+0.1,55,+0.2,22,-2.3%,30,+1.1%,41,-0.8,27,-1.6,71,+5.9
Randy Foye,32.1,DEN,Combo,1036,20,-4.3,32,-2.6,54,+0.3%,24,+1.5%,46,-0.3,21,-2.0,84,+10.9
Randy Foye,32.1,OKC,Combo,519,53,-0.2,68,+1.5,48,-0.0%,69,-0.8%,57,+0.7,44,-0.3,70,+5.4
Tim Frazier,25.0,POR,Point,219,8,-7.4,2,-10.7,25,-1.9%,43,+0.4%,92,+4.6,58,+0.4,98,+24.6
Tim Frazier,25.0,NOP,Point,462,96,+8.0,97,+8.9,89,+4.1%,97,-3.5%,71,+1.8,93,+3.8,7,-21.1
Channing Frye,32.5,ORL,Big,751,88,+4.8,92,+6.4,15,-3.2%,21,+1.7%,61,+1.0,29,-1.5,93,+17.0
Channing Frye,32.5,CLE,Big,397,48,-0.8,83,+3.9,29,-1.4%,25,+1.5%,29,-1.9,46,-0.2,19,-10.2
Danilo Gallinari,27.2,DEN,Forward,1834,68,+1.6,44,-0.8,52,+0.2%,34,+1.0%,53,+0.3,51,-0.0,55,+1.3
Langston Galloway,23.9,NYK,Combo,1966,26,-3.4,19,-4.4,24,-2.1%,92,-2.6%,24,-2.6,17,-2.4,57,+1.8
Kevin Garnett,39.5,MIN,Big,555,32,-2.5,64,+1.0,4,-5.9%,18,+1.9%,12,-4.4,5,-4.2,67,+4.6
Marc Gasol,30.8,MEM,Big,1788,49,-0.6,72,+2.1,6,-4.8%,10,+2.6%,4,-6.7,5,-4.4,22,-9.0
Pau Gasol,35.3,CHI,Big,2288,60,+0.6,63,+1.0,21,-2.3%,28,+1.3%,51,+0.1,36,-0.8,70,+5.8
Rudy Gay,29.2,SAC,Forward,2371,65,+1.4,63,+1.0,21,-2.3%,73,-1.1%,78,+2.6,59,+0.5,87,+12.7
Alonzo Gee,28.4,NOP,Wing,1570,14,-5.5,8,-6.7,25,-1.8%,70,-1.0%,60,+0.9,37,-0.8,87,+12.5
Paul George,25.5,IND,Forward,2810,87,+4.7,86,+4.9,27,-1.7%,67,-0.8%,33,-1.4,20,-2.1,73,+6.5
Taj Gibson,30.4,CHI,Big,1923,46,-0.9,23,-3.7,80,+2.6%,49,+0.0%,84,+3.2,84,+2.5,61,+2.9
Manu Ginobili,38.3,SAS,Wing,1118,54,-0.0,57,+0.3,51,+0.1%,49,+0.0%,35,-1.3,39,-0.7,32,-4.7
Rudy Gobert,23.3,UTA,Big,1925,71,+2.1,77,+2.7,67,+1.3%,45,+0.3%,61,+0.9,72,+1.3,41,-2.6
Drew Gooden,34.1,WAS,Big,275,30,-2.8,12,-5.8,69,+1.4%,8,+2.7%,69,+1.6,70,+1.1,65,+4.2
Archie Goodwin,21.2,PHX,Combo,1026,64,+1.2,53,-0.1,41,-0.6%,64,-0.7%,93,+4.7,76,+1.5,91,+15.7
Aaron Gordon,20.1,ORL,Forward,1803,46,-0.9,30,-2.8,81,+2.6%,96,-3.3%,91,+4.3,92,+3.7,58,+2.1
Eric Gordon,26.9,NOP,Wing,1473,39,-1.4,61,+0.7,8,-4.7%,28,+1.3%,15,-3.9,5,-4.2,75,+6.8
Marcin Gortat,31.7,WAS,Big,2248,66,+1.4,54,+0.1,90,+4.2%,76,-1.3%,90,+4.0,95,+4.1,40,-2.8
Jerami Grant,21.6,PHI,Forward,2020,50,-0.6,45,-0.8,33,-1.2%,73,-1.1%,52,+0.2,66,+0.9,29,-5.3
Jerian Grant,23.1,NYK,Point,1182,15,-5.2,20,-4.3,26,-1.8%,61,-0.5%,3,-7.5,13,-2.8,5,-27.1
Danny Green,28.4,SAS,Wing,2015,42,-1.2,35,-2.2,76,+1.9%,62,-0.6%,51,+0.1,59,+0.5,39,-2.8
Draymond Green,25.7,GSW,Big,2797,99,+13.7,100,+13.1,32,-1.2%,99,-5.3%,95,+5.2,74,+1.4,97,+23.5
Gerald Green,29.8,MIA,Wing,1490,47,-0.8,73,+2.1,28,-1.6%,47,+0.2%,13,-4.2,11,-3.2,43,-2.0
JaMychal Green,25.4,MEM,Big,1343,62,+1.0,56,+0.2,70,+1.4%,98,-4.0%,80,+2.8,93,+3.9,22,-9.0
Jeff Green,29.2,MEM,Forward,1519,59,+0.5,59,+0.5,35,-0.9%,50,-0.0%,41,-0.8,31,-1.2,57,+2.0
Jeff Green,29.2,LAC,Forward,631,59,+0.5,34,-2.4,51,+0.1%,21,+1.7%,93,+4.7,68,+1.0,98,+27.8
Blake Griffin,26.6,LAC,Big,1167,67,+1.6,66,+1.3,86,+3.3%,47,+0.2%,72,+2.0,71,+1.1,72,+6.4
PJ Hairston,22.9,CHA,Wing,931,40,-1.4,47,-0.5,5,-5.2%,49,+0.0%,25,-2.5,18,-2.3,54,+1.0
PJ Hairston,22.9,MEM,Wing,347,27,-3.1,48,-0.4,1,-7.1%,7,+2.8%,3,-7.8,1,-7.1,68,+5.0
Jordan Hamilton,25.1,NOP,Wing,301,52,-0.4,55,+0.2,84,+3.0%,66,-0.7%,40,-0.9,69,+1.0,15,-12.0
Tyler Hansbrough,30.0,CHA,Big,248,49,-0.6,10,-6.2,100,+10.3%,63,-0.6%,99,+9.0,99,+8.0,46,-1.1
Tim Hardaway Jr.,23.6,ATL,Wing,754,78,+3.0,81,+3.5,24,-2.1%,67,-0.8%,13,-4.2,7,-4.0,54,+1.0
James Harden,26.2,HOU,Combo,3118,97,+8.3,92,+6.5,61,+0.8%,59,-0.4%,25,-2.5,50,-0.0,12,-13.6
Maurice Harkless,22.5,POR,Forward,1405,59,+0.5,55,+0.2,88,+3.7%,88,-2.1%,85,+3.3,87,+2.8,47,-0.7
Montrezl Harrell,21.8,HOU,Big,348,73,+2.4,81,+3.4,58,+0.6%,59,-0.5%,92,+4.6,89,+3.1,68,+4.9
Devin Harris,32.7,DAL,Wing,1268,17,-4.8,23,-3.7,53,+0.3%,79,-1.4%,33,-1.4,55,+0.2,14,-12.3
Gary Harris,21.1,DEN,Wing,2416,75,+2.5,44,-0.8,81,+2.7%,84,-1.7%,92,+4.5,88,+3.0,76,+7.2
Tobias Harris,23.3,ORL,Forward,1604,67,+1.6,59,+0.5,66,+1.2%,81,-1.5%,46,-0.4,67,+0.9,25,-7.8
Tobias Harris,23.3,DET,Big,900,61,+0.7,48,-0.5,43,-0.4%,95,-3.0%,89,+3.8,89,+3.2,52,+0.4
Udonis Haslem,35.4,MIA,Big,191,19,-4.6,48,-0.5,2,-6.7%,0,+8.4%,6,-6.1,0,-8.9,100,+50.4
Spencer Hawes,27.5,CHA,Big,1001,14,-5.5,26,-3.5,64,+0.9%,6,+3.1%,28,-2.1,37,-0.7,22,-9.4
Gordon Hayward,25.6,UTA,Wing,2882,70,+1.9,58,+0.4,67,+1.3%,94,-2.9%,94,+4.9,89,+3.3,79,+8.7
Gerald Henderson,27.9,POR,Wing,1390,48,-0.7,38,-1.5,66,+1.2%,49,+0.0%,79,+2.8,74,+1.4,72,+6.3
John Henson,24.8,MIL,Big,931,8,-7.2,7,-6.9,87,+3.5%,69,-0.8%,86,+3.4,88,+3.0,49,-0.3
Mario Hezonja,20.7,ORL,Wing,1324,60,+0.6,81,+3.5,28,-1.6%,24,+1.5%,15,-3.8,32,-1.2,11,-16.1
Roy Hibbert,28.9,LAL,Big,1873,5,-9.5,8,-6.8,5,-5.6%,18,+1.9%,19,-3.1,13,-2.8,48,-0.6
JJ Hickson,27.2,DEN,Big,301,16,-5.0,6,-7.3,7,-4.8%,87,-2.0%,96,+5.9,80,+2.0,97,+22.5
JJ Hickson,27.2,WAS,Big,102,3,-11.2,9,-6.5,44,-0.4%,87,-2.1%,1,-9.4,27,-1.6,0,-61.6
Nene Hilario,33.1,WAS,Big,1077,54,-0.1,65,+1.2,2,-6.8%,26,+1.4%,10,-5.1,2,-6.3,94,+18.4
George Hill,29.5,IND,Point,2517,55,+0.1,62,+0.8,28,-1.6%,21,+1.7%,29,-1.9,15,-2.6,80,+8.7
Jordan Hill,28.3,IND,Big,1486,60,+0.5,48,-0.5,91,+4.4%,30,+1.2%,87,+3.5,95,+4.3,16,-11.5
Solomon Hill,24.6,IND,Forward,807,83,+3.8,50,-0.2,96,+5.4%,72,-1.0%,82,+3.0,88,+2.9,36,-3.9
Darrun Hilliard,22.6,DET,Wing,305,69,+1.7,76,+2.6,16,-3.0%,18,+1.9%,65,+1.2,16,-2.5,97,+23.1
