Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,2P% Rank,2P%,3P% Rank,3P%,FT% Rank,FT%,ASTD% All Rank,ASTD% All,ASTD% Rim Rank,ASTD% Rim,ASTD% Mid Rank,ASTD% Mid,ASTD% Three Rank,ASTD% Three
Tyler Herro,23.8,MIA,Combo,1405,62,53.3%,35,47.6%,76,40.1%,73,85.6%,49,58%,40,53%,52,38%,59,81%
Buddy Hield,30.9,IND,Wing,1328,78,57.6%,77,56.7%,69,38.6%,79,84.4%,27,83%,19,71%,26,73%,67,91%
Buddy Hield,30.9,PHI,Wing,811,65,55.7%,32,49.2%,73,39.0%,99,92.3%,38,79%,59,58%,40,65%,62,93%
Haywood Highsmith,26.9,MIA,Forward,1316,75,57.3%,68,56.5%,66,38.6%,7,63.9%,39,82%,55,62%,48,69%,37,99%
Aaron Holiday,27.1,HOU,Combo,1174,74,55.0%,47,49.7%,71,39.4%,98,93.0%,58,53%,99,14%,51,38%,58,81%
Jrue Holiday,33.4,BOS,Combo,2255,90,58.2%,66,52.6%,92,42.9%,59,83.3%,48,58%,37,54%,53,38%,73,75%
Justin Holiday,34.6,DEN,Combo,785,97,61.0%,100,60.0%,83,40.9%,0,75.0%,2,91%,6,85%,2,80%,21,96%
Richaun Holmes,30.0,DAL,Big,164,47,57.1%,44,57.1%,0,0.0%,0,66.7%,94,55%,84,56%,86,50%,0,0%
Richaun Holmes,30.0,WAS,Big,317,41,56.3%,39,56.5%,0,33.3%,90,84.6%,32,80%,6,81%,55,73%,25,100%
Chet Holmgren,21.5,OKC,Big,2411,72,60.0%,69,62.3%,65,37.4%,73,79.3%,54,73%,56,65%,72,66%,76,98%
Al Horford,37.4,BOS,Big,1735,84,64.1%,85,65.8%,91,42.0%,97,86.7%,10,86%,29,73%,56,72%,25,100%
Talen Horton-Tucker,22.9,UTA,Combo,973,17,46.9%,19,44.2%,30,34.1%,51,81.4%,81,43%,92,24%,88,21%,57,81%
Danuel House,30.4,PHI,Wing,450,42,52.5%,92,60.9%,7,27.3%,21,75.0%,46,76%,45,65%,19,80%,0,100%
Caleb Houstan,20.8,ORL,Wing,716,58,54.6%,38,50.0%,54,36.5%,0,73.7%,0,97%,100,0%,1,100%,0,100%
Kevin Huerter,25.2,SAC,Wing,1547,61,55.1%,71,55.9%,50,36.3%,36,77.8%,13,88%,7,82%,20,79%,48,95%
DeAndre Hunter,25.9,ATL,Forward,1674,58,54.8%,39,52.0%,64,38.6%,84,84.6%,49,76%,23,76%,58,61%,77,91%
Matthew Hurt,23.5,MEM,Big,101,5,46.6%,6,46.2%,22,31.3%,0,100.0%,56,73%,99,0%,50,75%,25,100%
Nah'Shon Hyland,23.1,LAC,Combo,444,59,53.0%,44,49.4%,49,37.1%,0,78.9%,86,41%,87,26%,47,40%,97,50%
Joe Ingles,36.1,ORL,Wing,1151,88,59.7%,14,43.9%,96,44.6%,64,82.4%,38,79%,95,38%,63,54%,59,93%
Brandon Ingram,26.2,NOP,Wing,2095,54,53.6%,58,53.4%,48,36.0%,54,80.1%,94,48%,88,45%,79,40%,86,79%
Kyrie Irving,31.6,DAL,Combo,2027,84,57.5%,78,54.7%,87,41.4%,93,90.5%,71,46%,50,49%,70,31%,87,65%
Jonathan Isaac,26.1,ORL,Forward,910,84,59.3%,83,59.9%,63,38.2%,28,72.5%,54,74%,58,61%,14,87%,50,98%
Jaden Ivey,21.7,DET,Combo,2190,31,49.6%,38,48.3%,31,34.2%,19,74.4%,51,56%,58,43%,45,40%,41,90%
Isaiah Jackson,21.8,IND,Big,691,90,66.2%,89,67.5%,0,0.0%,49,73.6%,45,76%,26,73%,1,100%,0,0%
Jaren Jackson,24.1,MEM,Big,2124,12,49.9%,13,50.2%,37,32.7%,81,80.7%,88,59%,92,50%,91,49%,88,93%
Reggie Jackson,33.5,DEN,Combo,1785,35,50.3%,33,47.5%,41,36.4%,44,80.6%,62,52%,55,46%,57,36%,67,77%
GG Jackson II,18.9,MEM,Forward,1192,48,53.4%,31,51.1%,50,36.7%,35,74.8%,68,69%,68,59%,75,48%,87,86%
Andre Jackson Jr.,22.0,MIL,Wing,484,70,56.0%,71,55.8%,57,37.5%,0,88.9%,44,77%,83,47%,1,100%,0,100%
Trayce Jackson-Davis,23.7,GSW,Big,1071,96,70.6%,95,70.6%,0,0.0%,9,55.6%,42,78%,18,76%,21,90%,0,0%
LeBron James,38.8,LAL,Forward,2501,87,60.0%,81,59.2%,85,41.2%,40,75.1%,97,49%,88,49%,95,27%,98,68%
Jaime Jaquez Jr.,22.7,MIA,Wing,2095,54,53.8%,68,55.5%,25,32.6%,58,81.3%,78,63%,48,63%,78,41%,29,98%
DeJon Jarreau,25.8,MEM,Forward,126,4,42.5%,4,36.7%,0,40.0%,0,50.0%,100,33%,99,20%,99,0%,1,100%
Trey Jemison,23.9,MEM,Big,545,37,55.7%,35,55.7%,0,0.0%,0,84.0%,92,56%,77,58%,86,50%,0,0%
Isaiah Joe,24.3,OKC,Wing,1431,91,61.4%,79,56.9%,89,42.1%,91,87.8%,10,90%,19,71%,16,82%,38,97%
Cameron Johnson,27.7,BKN,Forward,1592,66,56.0%,42,52.1%,71,39.3%,59,79.6%,44,78%,43,67%,74,49%,63,96%
Jalen Johnson,21.9,ATL,Big,1888,43,56.4%,46,57.4%,51,35.7%,46,72.8%,46,76%,25,73%,74,65%,78,97%
Keldon Johnson,23.9,SAS,Forward,2028,43,53.0%,49,53.2%,41,35.0%,57,79.1%,82,63%,85,51%,77,47%,79,90%
Nikola Jokic,28.7,DEN,Big,2736,77,61.9%,72,62.7%,70,37.7%,84,81.7%,86,60%,86,53%,80,60%,97,81%
Colby Jones,21.4,SAC,Wing,114,2,35.0%,8,42.3%,0,14.3%,0,66.7%,80,62%,37,67%,65,50%,0,100%
Damian Jones,28.3,CLE,Big,181,46,56.9%,67,61.9%,0,22.2%,0,78.6%,71,68%,52,65%,68,67%,25,100%
Herbert Jones,25.1,NOP,Forward,2310,86,59.8%,72,57.0%,91,42.1%,91,86.7%,53,75%,70,58%,40,71%,60,96%
Tre Jones,23.8,SAS,Point,2121,72,56.5%,95,58.5%,25,34.6%,67,85.6%,42,51%,33,43%,23,36%,19,91%
Tyus Jones,27.5,WAS,Point,1932,79,56.9%,77,53.7%,80,41.4%,22,80.0%,30,54%,16,60%,30,34%,44,79%
Derrick Jones Jr.,26.7,DAL,Forward,1769,71,56.8%,89,61.3%,39,34.6%,26,71.6%,29,84%,22,77%,30,75%,36,99%
DeAndre Jordan,35.3,DEN,Big,380,80,63.0%,74,63.0%,0,0.0%,4,49.1%,58,72%,34,72%,50,75%,0,0%
Cory Joseph,32.2,GSW,Combo,262,19,47.2%,31,47.4%,18,31.4%,0,57.1%,12,80%,0,100%,24,50%,35,91%
Nikola Jovic,20.4,MIA,Big,862,55,57.7%,25,54.0%,83,40.3%,56,75.0%,32,80%,35,71%,73,65%,90,90%
Johnny Juzang,22.6,UTA,Wing,357,96,64.4%,86,59.4%,95,44.4%,0,71.4%,7,92%,14,75%,17,82%,0,100%
Luke Kennard,27.4,MEM,Combo,994,99,62.3%,20,44.2%,98,45.5%,85,88.6%,3,90%,5,93%,13,65%,27,94%
Walker Kessler,22.3,UTA,Big,1469,88,65.7%,88,67.5%,2,21.1%,13,60.0%,50,75%,24,74%,38,80%,25,100%
Corey Kispert,24.7,WAS,Wing,2041,90,60.6%,97,63.8%,71,38.8%,13,72.1%,20,86%,12,77%,25,73%,37,97%
Maxi Kleber,31.8,DAL,Big,871,30,54.5%,55,58.5%,47,34.8%,34,70.2%,3,90%,15,77%,1,100%,81,97%
Kevin Knox,24.2,DET,Forward,526,61,55.0%,85,60.5%,26,32.6%,0,89.5%,31,84%,10,81%,40,71%,62,96%
John Konchar,27.6,MEM,Wing,1128,35,51.0%,79,56.8%,20,31.3%,0,83.3%,28,83%,29,68%,1,100%,0,100%
Furkan Korkmaz,26.3,PHI,Wing,220,38,51.8%,11,43.3%,75,39.3%,0,60.0%,47,75%,3,89%,23,75%,97,64%
Luke Kornet,28.3,BOS,Big,919,97,70.6%,94,70.2%,0,100.0%,100,90.7%,62,71%,39,70%,38,80%,25,100%
Vit Krejci,23.4,ATL,Forward,514,98,66.3%,90,63.3%,97,44.4%,0,66.7%,42,81%,93,45%,12,88%,74,93%
Jonathan Kuminga,21.1,GSW,Forward,1932,68,56.3%,77,57.9%,24,32.5%,37,75.0%,75,65%,53,64%,65,57%,78,91%
Kyle Kuzma,28.3,WAS,Big,2279,17,52.2%,19,52.8%,39,33.6%,66,77.7%,86,60%,63,62%,93,43%,99,79%
Jake LaRavia,22.0,MEM,Wing,766,21,48.8%,13,43.9%,43,35.7%,78,83.8%,61,71%,51,63%,76,43%,71,90%
Zach LaVine,28.6,CHI,Wing,871,50,53.2%,60,53.9%,38,34.9%,86,85.4%,98,44%,79,49%,98,24%,100,53%
Jock Landale,28.0,HOU,Big,688,39,56.0%,50,57.9%,22,31.3%,75,79.4%,41,78%,65,62%,15,97%,25,100%
A.J. Lawson,23.3,DAL,Wing,203,17,48.1%,84,58.5%,5,22.5%,0,73.3%,72,67%,75,52%,1,100%,0,100%
Caris LeVert,29.2,CLE,Wing,1923,19,48.4%,27,48.2%,25,32.7%,30,76.4%,88,53%,82,48%,89,33%,88,78%
Saben Lee,24.4,PHX,Point,146,2,34.1%,7,41.4%,0,13.3%,0,83.3%,7,71%,2,73%,100,0%,2,100%
Alex Len,30.4,SAC,Big,403,78,62.5%,75,63.4%,0,0.0%,10,58.8%,65,69%,74,60%,1,100%,0,0%
Kawhi Leonard,32.3,LAC,Big,2329,63,58.7%,43,56.9%,92,42.2%,98,88.4%,97,50%,79,58%,97,37%,99,66%
Kira Lewis Jr.,22.6,NOP,Point,102,0,28.8%,2,38.1%,0,7.7%,0,87.5%,0,78%,0,75%,0,0%,2,100%
Kira Lewis Jr.,22.6,UTA,Combo,105,33,50.0%,98,58.3%,0,20.0%,0,71.4%,79,44%,22,60%,64,33%,97,50%
Damian Lillard,33.3,MIL,Point,2578,35,51.0%,35,49.2%,28,35.3%,97,92.0%,91,32%,86,20%,81,19%,88,51%
Nassir Little,23.7,PHX,Forward,382,82,58.9%,95,65.0%,47,36.4%,0,82.4%,16,87%,15,79%,40,71%,1,100%
Dereck Lively II,19.7,DAL,Big,1287,99,74.4%,99,75.2%,0,0.0%,5,49.4%,25,81%,6,80%,21,88%,0,0%
Isaiah Livers,25.3,DET,Forward,435,11,47.0%,20,48.5%,14,30.4%,0,68.8%,12,89%,20,77%,50,67%,1,100%
Kevon Looney,27.7,GSW,Big,1182,74,60.4%,59,60.1%,0,0.0%,25,66.7%,74,67%,58,63%,37,81%,0,0%
Brook Lopez,35.6,MIL,Big,2399,60,58.3%,68,62.0%,58,36.6%,86,82.1%,14,84%,32,72%,45,78%,25,100%
Kevin Love,35.1,MIA,Big,922,39,56.0%,79,64.3%,45,34.6%,70,78.7%,23,82%,83,56%,63,70%,72,99%
Kyle Lowry,37.6,MIA,Point,1034,74,56.5%,53,50.6%,70,39.2%,39,83.3%,12,69%,14,60%,19,38%,37,82%
Kyle Lowry,37.6,PHI,Combo,650,85,57.5%,62,52.2%,81,40.4%,92,90.3%,34,65%,8,80%,86,21%,66,78%
Trey Lyles,28.0,SAC,Big,1146,57,58.1%,50,57.8%,78,38.9%,33,70.0%,4,89%,25,73%,61,70%,25,100%
Theo Maledon,22.4,CHA,Combo,190,2,35.2%,9,40.0%,1,19.2%,0,91.7%,16,74%,19,63%,10,67%,1,100%
Sandro Mamukelashvili,24.4,SAS,Big,365,47,57.1%,43,56.9%,67,37.5%,74,79.3%,45,76%,29,73%,97,38%,25,100%
Terance Mann,27.0,LAC,Wing,1805,85,59.4%,95,63.3%,46,35.9%,75,83.5%,54,74%,25,69%,60,54%,53,94%
Tre Mann,22.7,CHA,Combo,861,50,52.6%,58,51.2%,45,36.9%,34,77.2%,95,35%,91,25%,100,6%,71,76%
Lauri Markkanen,26.4,UTA,Forward,1817,76,57.8%,65,55.8%,81,40.0%,97,89.7%,30,84%,35,71%,27,79%,40,98%
Naji Marshall,25.8,NOP,Wing,1156,69,55.9%,48,51.5%,85,40.4%,47,79.7%,46,76%,54,62%,54,59%,0,100%
Caleb Martin,28.1,MIA,Forward,1743,25,50.8%,19,48.5%,44,36.0%,47,77.3%,66,70%,51,65%,75,48%,75,93%
Cody Martin,28.1,CHA,Wing,751,8,44.4%,9,42.6%,21,31.4%,0,60.6%,90,52%,80,49%,92,31%,96,70%
Kenyon Martin Jr.,22.8,PHI,Forward,610,65,55.4%,74,57.3%,30,33.3%,0,48.3%,45,78%,24,75%,21,82%,1,100%
Garrison Mathews,27.0,ATL,Wing,931,96,64.7%,57,53.3%,95,44.4%,57,81.0%,5,93%,90,43%,12,89%,33,98%
Bennedict Mathurin,21.4,IND,Wing,1512,33,50.7%,25,48.1%,65,38.2%,61,81.6%,79,63%,27,69%,75,43%,92,74%
Wesley Matthews,37.0,ATL,Forward,395,12,47.3%,1,33.3%,40,34.8%,0,78.3%,2,97%,11,80%,0,100%,1,100%
Tyrese Maxey,23.0,PHI,Point,2615,47,52.9%,44,50.0%,60,37.7%,78,86.9%,60,43%,53,35%,28,34%,77,60%
Skylar Mays,26.2,POR,Combo,331,9,43.3%,21,44.3%,6,27.7%,0,84.6%,87,40%,81,30%,95,16%,30,92%
Miles McBride,23.1,NYK,Combo,1244,80,56.4%,51,50.0%,82,40.6%,88,89.4%,28,66%,60,42%,59,35%,35,91%
CJ McCollum,32.1,NOP,Combo,2156,81,57.4%,41,49.1%,94,43.3%,56,82.7%,50,57%,74,35%,44,41%,74,74%
TJ McConnell,31.6,IND,Point,1221,84,57.6%,84,57.0%,90,42.9%,14,78.3%,81,35%,79,25%,21,37%,47,78%
Jaden McDaniels,23.1,MIN,Wing,2102,71,56.2%,87,59.4%,35,34.3%,14,72.2%,59,72%,32,68%,61,54%,27,99%
Jalen McDaniels,25.7,TOR,Forward,433,1,36.0%,9,44.2%,0,14.5%,0,65.0%,65,70%,54,63%,50,67%,1,100%
Doug McDermott,31.8,IND,Wing,178,38,51.7%,100,75.0%,15,30.4%,0,50.0%,3,96%,37,67%,1,100%,0,100%
Doug McDermott,31.8,SAS,Forward,685,92,61.6%,11,45.0%,95,43.7%,0,58.8%,1,98%,2,92%,0,100%,37,99%
JaVale McGee,35.8,SAC,Big,296,89,66.1%,90,68.6%,0,0.0%,6,54.1%,39,78%,9,79%,50,75%,0,0%
Bryce McGowens,21.0,CHA,Wing,798,29,50.0%,46,50.5%,26,33.0%,18,73.4%,70,67%,64,56%,95,27%,0,100%
Jordan McLaughlin,27.6,MIN,Combo,567,100,65.8%,69,52.8%,100,49.4%,0,71.4%,7,86%,20,62%,6,71%,1,100%
De'Anthony Melton,25.4,PHI,Wing,1018,27,49.7%,10,42.8%,51,36.3%,71,83.1%,75,65%,92,42%,44,63%,84,79%
Nathan Mensah,25.6,CHA,Big,234,2,36.0%,3,36.0%,0,0.0%,0,87.5%,39,78%,35,71%,1,100%,0,0%
Sam Merrill,27.5,CLE,Wing,961,80,58.3%,3,36.1%,85,40.5%,0,92.0%,4,94%,60,57%,1,100%,43,96%
Chimezie Metu,26.6,DET,Big,399,29,54.3%,66,61.8%,18,30.2%,0,95.2%,64,69%,59,63%,74,65%,94,85%
Chimezie Metu,26.6,PHX,Big,404,68,59.2%,86,67.2%,27,31.9%,96,86.5%,5,88%,3,85%,38,80%,25,100%
Vasilije Micic,29.8,CHA,Point,813,26,49.8%,74,53.3%,10,29.6%,47,83.9%,79,35%,74,26%,33,33%,86,53%
Vasilije Micic,29.8,OKC,Combo,317,49,52.5%,94,58.1%,16,30.6%,0,73.7%,27,67%,13,71%,55,38%,55,82%
Khris Middleton,32.2,MIL,Wing,1486,72,56.6%,72,56.2%,64,38.1%,72,83.3%,96,47%,96,35%,80,38%,96,70%
Brandon Miller,20.9,CHA,Wing,2372,47,53.0%,33,49.2%,65,38.1%,67,82.5%,74,66%,58,59%,74,43%,70,91%
Patty Mills,35.2,ATL,Combo,187,40,51.1%,3,35.7%,64,38.7%,0,0.0%,5,88%,0,100%,24,50%,1,100%
Patty Mills,35.2,MIA,Combo,199,6,40.7%,86,56.0%,2,22.0%,0,100.0%,26,68%,76,33%,14,63%,35,91%
Shake Milton,27.1,MIN,Combo,428,10,43.7%,22,44.3%,6,27.7%,24,76.5%,42,63%,30,58%,24,50%,30,92%
Justin Minaya,24.6,POR,Wing,328,1,34.2%,4,36.8%,4,22.0%,0,60.0%,47,75%,90,43%,0,0%,0,100%
Davion Mitchell,25.2,SAC,Combo,1039,78,56.0%,83,55.4%,55,37.7%,24,76.5%,22,69%,42,51%,29,49%,20,96%
Donovan Mitchell,27.1,CLE,Combo,1929,73,54.9%,76,53.9%,47,37.0%,76,86.5%,93,36%,88,25%,84,25%,94,56%
Evan Mobley,22.4,CLE,Big,1525,73,60.3%,63,60.6%,64,37.3%,45,72.7%,51,74%,19,75%,71,66%,25,100%
Malik Monk,25.7,SAC,Wing,1859,45,52.6%,53,52.8%,39,35.0%,70,83.1%,83,58%,71,54%,81,38%,85,79%
Moses Moody,21.4,GSW,Wing,1105,57,54.3%,67,55.4%,42,35.4%,34,77.0%,63,71%,66,55%,45,63%,61,93%
Ja Morant,24.2,MEM,Point,317,40,51.5%,81,55.5%,8,28.0%,28,81.3%,84,33%,40,42%,98,11%,91,50%
Marcus Morris,34.2,PHI,Forward,621,41,52.8%,12,46.4%,84,41.0%,94,88.2%,72,68%,74,57%,83,43%,1,100%
Marcus Morris,34.2,CLE,Big,169,55,57.7%,6,46.2%,99,46.2%,0,66.7%,48,75%,98,33%,45,78%,94,83%
Markieff Morris,34.2,DAL,Big,164,4,45.3%,2,33.3%,33,32.3%,0,83.3%,6,88%,1,100%,81,60%,25,100%
Monte Morris,28.3,MIN,Combo,392,37,50.5%,5,37.5%,96,44.2%,0,68.8%,38,64%,95,17%,64,33%,22,96%
Trey Murphy III,23.4,NOP,Wing,1651,76,57.2%,89,59.6%,60,38.0%,59,81.6%,33,81%,36,67%,34,69%,71,90%
Dejounte Murray,27.1,ATL,Combo,2781,57,52.8%,60,51.9%,37,36.3%,36,79.3%,88,39%,80,31%,85,23%,79,71%
Jamal Murray,26.7,DEN,Point,1858,67,55.5%,60,50.9%,93,43.0%,58,85.3%,63,42%,21,49%,70,24%,74,60%
Keegan Murray,23.2,SAC,Forward,2577,60,54.9%,64,55.8%,45,36.0%,74,82.9%,27,84%,24,75%,37,74%,47,98%
Kris Murray,23.2,POR,Forward,1244,14,47.5%,41,52.0%,9,28.2%,9,65.3%,69,69%,92,48%,40,71%,44,98%
Mike Muscala,32.3,WAS,Big,318,5,45.8%,6,45.9%,20,30.4%,0,75.0%,8,87%,74,60%,1,100%,25,100%
Mike Muscala,32.3,DET,Big,165,20,52.6%,0,12.5%,90,41.9%,0,50.0%,1,93%,0,0%,99,0%,25,100%
Sviatoslav Mykhailiuk,26.4,BOS,Wing,284,98,65.5%,90,60.0%,97,44.8%,0,66.7%,11,88%,11,78%,85,33%,38,97%
Larry Nance Jr.,30.8,NOP,Big,1204,83,63.9%,79,64.0%,94,42.6%,64,77.0%,27,80%,17,76%,45,78%,84,96%
Andrew Nembhard,23.8,IND,Combo,1675,77,55.5%,88,56.2%,36,35.8%,42,80.4%,57,53%,44,51%,62,35%,34,91%
Aaron Nesmith,24.0,IND,Forward,1989,89,60.8%,79,58.2%,90,42.0%,50,77.8%,34,83%,36,70%,47,70%,39,99%
Georges Niang,30.4,CLE,Forward,1759,67,56.1%,59,55.6%,58,37.6%,76,83.0%,19,86%,19,77%,46,71%,56,97%
Zeke Nnaji,22.8,DEN,Big,493,10,49.6%,14,50.5%,0,28.6%,23,64.2%,81,64%,65,62%,86,50%,25,100%
Jaylen Nowell,24.3,MEM,Point,150,5,43.3%,91,58.1%,0,14.3%,0,100.0%,33,52%,98,0%,7,47%,2,100%
Jusuf Nurkic,29.2,PHX,Big,2076,22,52.9%,32,55.5%,4,24.4%,22,64.0%,73,68%,52,65%,75,64%,25,100%
Jordan Nwora,25.1,TOR,Forward,444,54,54.2%,59,55.6%,38,34.6%,71,82.4%,78,64%,56,62%,70,52%,95,75%
Jordan Nwora,25.1,IND,Forward,105,39,52.4%,88,60.9%,7,27.8%,0,100.0%,28,84%,8,82%,50,67%,1,100%
Royce O'Neale,30.4,PHX,Forward,741,59,54.8%,24,49.1%,61,38.1%,0,69.2%,20,86%,71,58%,12,88%,72,95%
Royce O'Neale,30.4,BKN,Wing,1165,67,55.8%,38,50.0%,63,38.0%,0,68.2%,14,87%,19,71%,45,63%,60,93%
Chuma Okeke,25.2,ORL,Forward,320,53,54.1%,95,65.0%,27,32.7%,0,40.0%,15,87%,45,67%,30,75%,1,100%
Josh Okogie,25.2,PHX,Wing,916,20,48.5%,54,52.8%,12,28.9%,21,75.0%,52,74%,54,62%,42,64%,0,100%
Onyeka Okongwu,22.9,ATL,Big,1394,85,64.7%,88,67.5%,48,34.8%,70,78.6%,28,80%,17,76%,22,88%,25,100%
Isaac Okoro,22.8,CLE,Forward,1879,77,57.9%,70,56.9%,74,39.4%,19,67.9%,18,86%,14,79%,16,83%,50,98%
Kelly Olynyk,32.5,TOR,Big,739,72,60.1%,77,63.7%,43,34.3%,89,82.4%,75,66%,86,55%,57,72%,85,96%
Kelly Olynyk,32.5,UTA,Big,1004,82,63.6%,71,62.6%,98,43.9%,92,84.9%,85,61%,96,44%,81,60%,77,97%
Eugene Omoruyi,26.7,WAS,Big,287,7,47.7%,10,47.6%,28,32.0%,19,63.3%,61,71%,29,73%,94,43%,91,88%
Cedi Osman,28.6,SAS,Forward,1253,85,59.5%,84,60.1%,72,39.4%,12,66.0%,32,84%,28,74%,50,67%,61,96%
Kelly Oubre,27.9,PHI,Forward,2030,21,49.6%,35,51.6%,18,31.1%,43,75.4%,80,63%,73,57%,73,51%,90,85%
Chris Paul,38.5,GSW,Combo,1529,58,53.0%,48,49.8%,53,37.4%,54,82.7%,92,36%,88,25%,98,16%,81,70%
Cameron Payne,29.2,MIL,Combo,666,79,56.2%,63,52.4%,67,39.2%,59,83.3%,33,66%,35,56%,60,35%,50,86%
Cameron Payne,29.2,PHI,Combo,574,42,51.7%,24,45.0%,59,38.2%,0,94.7%,44,62%,57,43%,20,55%,69,77%
Gary Payton II,30.9,GSW,Wing,665,93,61.7%,98,64.8%,52,36.4%,0,60.9%,19,86%,9,80%,9,94%,0,100%
Julian Phillips,20.0,CHI,Forward,283,25,50.7%,27,50.0%,33,34.3%,0,70.6%,36,82%,52,64%,0,100%,1,100%
Scotty Pippen,23.0,MEM,Point,505,60,53.9%,72,52.8%,88,42.0%,6,72.3%,35,52%,44,40%,26,35%,35,83%
Mason Plumlee,33.7,LAC,Big,627,58,58.2%,58,59.9%,0,0.0%,39,70.7%,47,76%,21,75%,38,80%,0,0%
Brandin Podziemski,20.7,GSW,Combo,1936,60,53.1%,49,49.9%,66,38.8%,2,62.3%,41,63%,31,57%,21,54%,64,79%
Jakob Poeltl,28.0,TOR,Big,1319,88,65.6%,83,65.6%,0,0.0%,8,55.1%,30,80%,23,74%,17,95%,0,0%
Aleksej Pokusevski,21.8,CHA,Big,327,14,51.0%,9,47.4%,63,37.2%,51,74.3%,5,88%,2,86%,68,67%,25,100%
Jordan Poole,24.4,WAS,Combo,2341,30,49.4%,43,49.2%,27,32.9%,80,87.6%,64,51%,43,51%,72,30%,85,67%
Craig Porter,23.7,CLE,Combo,556,55,52.8%,67,52.7%,34,35.5%,17,73.5%,77,44%,41,52%,79,27%,55,82%
Jontay Porter,24.0,TOR,Big,329,9,49.0%,5,42.5%,52,35.7%,0,83.3%,9,86%,78,58%,1,100%,25,100%
Michael Porter,25.3,DEN,Forward,2564,81,58.7%,75,57.4%,78,39.9%,79,83.5%,26,84%,31,72%,26,79%,64,96%
Otto Porter,30.4,TOR,Forward,165,8,46.7%,59,55.6%,10,28.6%,0,100.0%,9,91%,0,100%,0,100%,91,83%
Bobby Portis,28.7,MIL,Big,1984,45,56.5%,26,54.8%,84,40.7%,71,78.9%,81,64%,71,61%,86,51%,75,98%
Kristaps Porzingis,28.2,BOS,Big,1689,65,58.9%,63,60.6%,71,37.8%,94,85.8%,33,79%,20,75%,67,67%,70,99%
Micah Potter,25.6,UTA,Big,182,63,58.8%,18,52.6%,96,42.9%,0,75.0%,35,79%,61,63%,86,50%,25,100%
Dwight Powell,32.3,DAL,Big,781,95,69.3%,95,70.8%,0,33.3%,31,69.5%,85,61%,74,60%,81,60%,25,100%
Norman Powell,30.4,LAC,Wing,1956,83,59.0%,55,53.1%,94,43.1%,76,83.7%,36,80%,34,68%,32,70%,58,93%
Taurean Prince,29.6,LAL,Wing,2092,79,57.7%,56,53.1%,82,40.2%,16,72.7%,8,91%,4,89%,13,84%,52,94%
Payton Pritchard,25.8,BOS,Point,1675,93,59.0%,98,59.2%,68,39.1%,25,80.5%,23,57%,77,26%,51,27%,30,86%
Olivier-Maxence Prosper,21.3,DAL,Forward,215,3,38.7%,7,43.3%,6,26.5%,0,68.4%,37,82%,38,70%,50,67%,1,100%
Trevelin Queen,26.7,ORL,Wing,138,4,40.6%,69,55.6%,0,14.3%,0,83.3%,47,75%,51,63%,1,100%,0,100%
Neemias Queta,24.3,BOS,Big,269,78,62.5%,70,62.5%,0,0.0%,0,73.9%,70,68%,70,61%,1,100%,0,0%
Immanuel Quickley,24.4,NYK,Combo,708,71,54.5%,56,50.3%,69,39.4%,86,88.8%,55,54%,67,39%,43,41%,77,73%
Immanuel Quickley,24.4,TOR,Combo,1262,43,51.7%,23,44.8%,70,39.4%,64,83.9%,67,50%,56,43%,63,34%,88,64%
Lester Quinones,23.0,GSW,Wing,316,18,48.4%,13,43.9%,28,33.3%,0,65.2%,55,73%,78,50%,65,50%,50,95%
Jahmi'us Ramsey,22.4,TOR,Forward,105,17,48.5%,93,64.3%,5,25.0%,0,83.3%,61,71%,33,71%,99,0%,1,100%
Julius Randle,28.9,NYK,Forward,1625,33,51.8%,53,53.9%,19,31.1%,53,78.0%,94,51%,90,48%,90,35%,85,87%
Duop Reath,27.3,POR,Big,1194,35,55.4%,38,56.4%,55,36.3%,55,74.7%,23,82%,70,61%,15,95%,71,99%
Austin Reaves,25.4,LAL,Combo,2607,83,57.4%,99,58.5%,43,36.9%,69,85.2%,65,50%,45,50%,69,31%,83,68%
Cameron Reddish,24.2,LAL,Wing,962,12,47.3%,15,44.1%,34,34.0%,21,75.0%,23,84%,21,70%,13,88%,0,100%
Paul Reed,24.4,PHI,Big,1505,37,55.7%,40,56.5%,56,36.4%,43,71.8%,77,66%,80,58%,43,80%,92,85%
Naz Reid,24.2,MIN,Big,1943,57,57.9%,23,53.6%,87,41.6%,52,74.5%,38,78%,46,67%,85,54%,25,100%
Jared Rhoden,24.2,DET,Forward,228,93,62.5%,91,63.6%,87,41.4%,0,62.5%,25,85%,24,75%,28,77%,1,100%
Nick Richards,25.9,CHA,Big,1730,94,68.8%,91,68.9%,0,0.0%,54,74.6%,66,69%,47,67%,37,81%,0,0%
Josh Richardson,30.1,MIA,Combo,1080,67,54.3%,84,55.6%,35,35.5%,100,94.2%,20,72%,15,64%,35,45%,17,97%
Duncan Robinson,29.5,MIA,Wing,1895,88,59.7%,83,58.2%,80,40.0%,93,88.9%,21,85%,5,83%,49,62%,66,91%
Mitchell Robinson,25.6,NYK,Big,765,52,57.5%,46,57.5%,0,0.0%,2,40.9%,98,48%,94,48%,86,50%,0,0%
Orlando Robinson,23.3,MIA,Big,258,59,58.2%,15,50.9%,0,57.1%,0,73.3%,68,69%,90,50%,45,78%,25,100%
