Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Rafael Araujo,25.2,TOR,Big,587,3,-10.9,11,-7.3,2,-6.8%,36,+0.7%,1,-8.4,11,-3.0,1,-32.4
Gilbert Arenas,23.8,WAS,Combo,3379,99,+12.1,99,+13.2,79,+2.6%,99,-4.3%,93,+5.4,98,+7.1,8,-18.6
Trevor Ariza,20.3,NYK,Wing,700,59,+0.6,40,-1.8,98,+7.9%,95,-2.8%,99,+9.3,98,+7.0,59,+2.1
Trevor Ariza,20.3,ORL,Forward,280,34,-2.8,7,-8.3,99,+9.7%,100,-5.7%,81,+3.1,91,+3.7,28,-8.3
Darrell Armstrong,37.4,DAL,Point,545,42,-1.8,24,-4.3,74,+2.0%,88,-1.9%,93,+5.5,93,+4.2,61,+3.0
Carlos Arroyo,26.3,DET,Point,524,18,-5.7,7,-8.2,99,+8.8%,93,-2.5%,33,-1.7,87,+3.2,2,-27.1
Carlos Arroyo,26.3,ORL,Point,584,16,-6.0,20,-5.1,55,+0.5%,68,-0.8%,31,-1.9,39,-0.9,37,-4.7
Chucky Atkins,31.2,WAS,Point,533,5,-10.1,2,-11.2,17,-2.9%,15,+1.9%,7,-5.5,5,-4.1,43,-2.3
Chucky Atkins,31.2,MEM,Point,1154,71,+2.3,35,-2.4,76,+2.1%,92,-2.5%,94,+5.9,86,+2.9,93,+16.2
Stacey Augmon,37.3,ORL,Forward,374,39,-2.1,33,-2.7,77,+2.2%,4,+3.3%,36,-1.4,63,+0.7,20,-10.6
Marcus Banks,24.0,BOS,Combo,250,31,-3.3,61,+0.5,54,+0.4%,61,-0.4%,21,-3.0,42,-0.7,15,-13.5
Marcus Banks,24.0,MIN,Point,1198,71,+2.3,84,+4.8,3,-5.8%,51,+0.1%,45,-0.7,19,-2.4,87,+11.4
Leandro Barbosa,22.9,PHX,Wing,1538,70,+2.3,62,+0.6,32,-1.3%,77,-1.2%,38,-1.2,45,-0.5,34,-5.6
Matt Barnes,25.6,PHI,Forward,503,82,+4.6,68,+1.6,100,+10.8%,91,-2.3%,100,+12.4,100,+9.2,77,+7.2
Andre Barrett,23.7,TOR,Point,257,70,+2.2,45,-1.2,92,+5.0%,99,-5.3%,90,+4.7,86,+2.9,62,+3.1
Brent Barry,33.8,SAS,Wing,1179,58,+0.5,32,-2.9,47,-0.2%,95,-2.9%,73,+2.1,73,+1.4,56,+1.7
Jon Barry,36.3,HOU,Wing,330,39,-2.2,40,-1.9,39,-0.8%,77,-1.2%,48,-0.5,20,-2.3,91,+14.8
Eddie Basden,22.7,CHI,Wing,124,6,-9.7,2,-11.5,61,+0.9%,100,-9.2%,82,+3.3,99,+8.0,5,-22.5
Brandon Bass,20.5,NOH,Big,201,22,-4.7,33,-2.8,91,+4.7%,61,-0.4%,69,+1.5,81,+2.3,29,-7.2
Esteban Batista,22.2,ATL,Big,457,46,-1.4,13,-6.6,74,+2.0%,71,-0.9%,88,+4.0,67,+1.0,85,+10.8
Tony Battie,29.7,ORL,Big,2211,59,+0.7,55,-0.1,22,-2.3%,33,+0.8%,33,-1.7,38,-0.9,40,-3.2
Shane Battier,27.1,MEM,Forward,2832,69,+1.9,66,+1.4,75,+2.1%,55,-0.2%,79,+2.8,74,+1.7,67,+4.5
Lonny Baxter,26.8,HOU,Big,251,82,+4.5,45,-1.1,89,+4.2%,99,-4.7%,99,+8.5,100,+9.2,19,-11.6
Lonny Baxter,26.8,CHA,Big,113,30,-3.5,30,-3.1,50,+0.0%,81,-1.5%,60,+0.5,55,+0.2,62,+3.1
Charlie Bell,26.6,MIL,Combo,1229,72,+2.5,92,+6.6,16,-3.0%,45,+0.3%,34,-1.5,31,-1.4,53,+0.4
Raja Bell,29.1,PHX,Wing,2942,51,-0.7,45,-1.2,43,-0.4%,53,-0.0%,47,-0.5,37,-1.1,73,+6.1
Mike Bibby,27.5,SAC,Point,3163,96,+8.8,98,+10.3,66,+1.2%,78,-1.3%,35,-1.5,34,-1.2,50,-0.6
Andris Biedrins,19.6,GSW,Big,960,88,+5.8,81,+4.1,90,+4.4%,17,+1.8%,83,+3.4,56,+0.2,94,+17.1
Chauncey Billups,29.1,DET,Point,2918,91,+7.0,95,+8.5,3,-5.6%,27,+1.1%,80,+3.0,28,-1.7,98,+25.9
Steve Blake,25.7,POR,Point,1750,79,+3.7,69,+1.8,76,+2.2%,49,+0.2%,90,+4.5,84,+2.8,75,+6.6
Andray Blatche,19.2,WAS,Big,123,82,+4.4,76,+3.2,96,+6.1%,6,+2.9%,84,+3.5,69,+1.2,78,+7.6
Mark Blount,29.9,BOS,Big,1077,78,+3.3,63,+0.9,40,-0.7%,51,+0.1%,61,+0.6,39,-0.8,85,+10.5
Mark Blount,29.9,MIN,Big,1140,39,-2.1,68,+1.5,11,-3.6%,4,+3.3%,64,+0.9,20,-2.3,96,+21.5
Keith Bogans,25.5,CHA,Wing,842,33,-3.1,26,-3.8,12,-3.5%,49,+0.2%,46,-0.6,26,-1.8,77,+7.5
Keith Bogans,25.5,HOU,Wing,1042,21,-4.9,16,-5.7,80,+2.7%,68,-0.8%,92,+5.2,93,+4.1,56,+1.7
Andrew Bogut,20.9,MIL,Big,2335,50,-0.9,48,-0.6,67,+1.2%,68,-0.8%,86,+3.8,85,+2.8,59,+2.1
Matt Bonner,25.6,TOR,Forward,1665,52,-0.6,46,-1.0,53,+0.4%,15,+1.9%,54,+0.0,13,-2.8,96,+21.7
Calvin Booth,29.5,WAS,Big,220,55,-0.2,41,-1.7,80,+2.6%,8,+2.8%,45,-0.7,28,-1.7,70,+5.2
Carlos Boozer,23.9,UTA,Big,1023,95,+8.5,95,+8.5,61,+0.9%,70,-0.9%,96,+6.4,88,+3.3,90,+14.0
Chris Bosh,21.6,TOR,Big,2745,87,+5.8,78,+3.7,63,+1.0%,35,+0.7%,51,-0.3,34,-1.2,77,+7.4
Bruce Bowen,34.4,SAS,Wing,2745,81,+4.1,83,+4.5,53,+0.4%,48,+0.2%,42,-1.0,57,+0.3,25,-8.8
Ryan Bowen,29.9,HOU,Forward,618,10,-8.1,3,-10.9,59,+0.8%,50,+0.1%,69,+1.6,53,+0.0,86,+10.8
Earl Boykins,29.4,DEN,Point,1515,60,+0.8,45,-1.0,80,+2.8%,58,-0.3%,79,+2.8,87,+3.1,41,-3.0
Michael Bradley,26.5,PHI,Big,323,12,-7.3,8,-8.2,92,+5.1%,3,+3.6%,74,+2.2,83,+2.6,37,-4.3
Elton Brand,26.6,LAC,Big,3096,86,+5.7,93,+7.1,43,-0.4%,61,-0.4%,39,-1.2,25,-1.9,73,+6.1
Primoz Brezec,26.1,CHA,Big,2160,37,-2.4,48,-0.6,19,-2.6%,40,+0.5%,23,-2.7,40,-0.8,23,-9.7
Devin Brown,26.8,UTA,Wing,1641,43,-1.8,35,-2.6,62,+1.0%,96,-3.1%,74,+2.2,89,+3.4,27,-8.3
Kwame Brown,23.6,LAL,Big,1966,36,-2.5,31,-2.9,53,+0.4%,49,+0.2%,30,-1.9,23,-2.0,60,+2.4
P.J. Brown,36.0,NOH,Big,2365,38,-2.2,48,-0.6,26,-1.8%,26,+1.1%,33,-1.7,22,-2.2,66,+4.1
Rick Brunson,33.4,HOU,Combo,206,54,-0.4,86,+5.2,5,-4.6%,10,+2.3%,25,-2.5,4,-4.5,94,+18.1
Kobe Bryant,27.2,LAL,Combo,3271,100,+19.2,100,+17.0,65,+1.1%,82,-1.5%,28,-2.1,58,+0.3,12,-16.0
Greg Buckner,29.1,DEN,Wing,1721,52,-0.6,53,-0.2,67,+1.2%,26,+1.2%,31,-1.9,40,-0.8,33,-5.9
Pat Burke,31.9,PHX,Big,268,14,-6.6,2,-12.1,91,+4.9%,77,-1.2%,90,+4.5,92,+3.9,46,-1.5
Antonio Burks,25.7,MEM,Point,513,9,-8.8,12,-6.8,73,+1.9%,45,+0.3%,27,-2.2,71,+1.4,5,-22.2
Kevin Burleson,26.6,CHA,Combo,307,17,-5.7,33,-2.8,10,-3.7%,52,+0.0%,1,-8.8,1,-6.9,26,-8.7
Caron Butler,25.6,WAS,Wing,2688,59,+0.7,64,+1.1,38,-0.8%,54,-0.1%,31,-1.9,18,-2.4,65,+3.9
Jackie Butler,20.6,NYK,Big,651,95,+8.5,94,+7.7,50,+0.2%,61,-0.4%,85,+3.5,79,+2.2,65,+4.0
Rasual Butler,26.4,NOH,Wing,1787,76,+3.1,66,+1.3,71,+1.7%,13,+2.1%,57,+0.2,48,-0.4,66,+4.0
Andrew Bynum,18.0,LAL,Big,307,13,-7.1,38,-2.2,3,-6.5%,39,+0.6%,22,-2.9,47,-0.4,14,-14.5
Will Bynum,22.8,GSW,Point,144,22,-4.7,15,-6.0,47,-0.1%,3,+3.7%,5,-6.0,27,-1.8,4,-23.8
Zarko Cabarkapa,24.4,GSW,Big,442,10,-8.1,23,-4.4,16,-2.9%,4,+3.4%,9,-5.0,16,-2.5,16,-12.6
Jose Calderon,24.1,TOR,Point,1445,40,-2.1,43,-1.5,25,-1.9%,66,-0.7%,46,-0.6,30,-1.6,80,+8.3
Marcus Camby,31.6,DEN,Big,1851,44,-1.5,36,-2.3,59,+0.8%,75,-1.2%,67,+1.3,72,+1.4,47,-1.4
Brian Cardinal,28.5,MEM,Big,388,44,-1.5,66,+1.2,5,-4.5%,60,-0.4%,4,-6.6,39,-0.8,1,-39.3
Matt Carroll,25.2,CHA,Wing,1199,58,+0.4,77,+3.4,43,-0.4%,47,+0.3%,9,-5.0,23,-2.1,14,-14.4
Anthony Carter,30.4,MIN,Point,569,53,-0.4,44,-1.3,78,+2.3%,87,-1.9%,64,+0.9,61,+0.6,60,+2.3
Vince Carter,28.8,NJN,Wing,2900,98,+10.7,96,+9.1,23,-2.1%,96,-3.0%,72,+2.1,74,+1.7,57,+1.9
Sam Cassell,36.0,LAC,Point,2651,86,+5.7,91,+6.6,24,-2.0%,84,-1.7%,18,-3.4,46,-0.4,12,-15.7
Kelvin Cato,31.2,ORL,Big,298,10,-8.3,12,-7.1,3,-5.7%,6,+2.9%,1,-8.7,0,-7.3,38,-4.1
Tyson Chandler,23.1,CHI,Big,2107,78,+3.7,65,+1.2,91,+4.7%,55,-0.2%,86,+3.8,91,+3.8,45,-1.7
Calbert Cheaney,34.3,GSW,Forward,413,8,-8.9,9,-7.7,67,+1.2%,38,+0.6%,22,-2.8,45,-0.5,15,-13.4
Josh Childress,22.4,ATL,Wing,2193,90,+6.4,75,+3.2,94,+5.7%,72,-0.9%,97,+7.1,95,+4.8,79,+8.2
Doug Christie,35.5,DAL,Wing,184,5,-10.1,23,-4.4,22,-2.2%,15,+1.9%,3,-6.9,83,+2.8,0,-48.0
Speedy Claxton,27.5,NOH,Combo,1970,89,+6.3,72,+2.5,86,+3.5%,43,+0.4%,86,+3.7,82,+2.4,70,+5.3
Mateen Cleaves,28.2,SEA,Point,200,57,+0.4,44,-1.2,69,+1.4%,57,-0.2%,49,-0.4,29,-1.6,82,+8.7
Jarron Collins,26.9,UTA,Big,1701,35,-2.8,24,-4.3,31,-1.4%,19,+1.7%,40,-1.1,31,-1.4,61,+2.6
Jason Collins,26.9,NJN,Big,1891,59,+0.6,71,+2.3,29,-1.7%,51,+0.1%,17,-3.5,14,-2.7,39,-3.6
Nick Collison,25.0,SEA,Big,1438,81,+4.3,39,-2.1,98,+7.9%,76,-1.2%,91,+4.7,94,+4.5,43,-2.4
Brian Cook,24.9,LAL,Big,1504,75,+3.0,86,+5.5,35,-1.1%,44,+0.3%,24,-2.6,62,+0.6,7,-19.1
Jamal Crawford,25.6,NYK,Combo,2465,63,+1.1,61,+0.5,22,-2.3%,11,+2.2%,32,-1.8,10,-3.1,83,+9.4
Austin Croshere,30.5,IND,Forward,1138,78,+3.2,82,+4.3,8,-3.8%,9,+2.5%,52,-0.3,6,-3.9,97,+23.6
Eddy Curry,22.9,NYK,Big,1860,36,-2.5,52,-0.3,30,-1.5%,28,+1.1%,36,-1.5,44,-0.6,39,-3.7
Samuel Dalembert,25.5,PHI,Big,1757,33,-3.1,31,-3.0,34,-1.2%,40,+0.5%,16,-3.7,19,-2.4,35,-5.1
Erick Dampier,30.3,DAL,Big,1912,43,-1.7,35,-2.6,94,+5.5%,54,-0.1%,94,+5.5,96,+5.7,36,-5.0
Antonio Daniels,30.6,WAS,Point,2248,79,+3.7,86,+5.6,45,-0.3%,14,+2.0%,12,-4.3,20,-2.3,32,-6.6
Marquis Daniels,24.8,DAL,Wing,1729,21,-4.8,20,-5.2,70,+1.5%,59,-0.3%,67,+1.2,60,+0.4,64,+3.7
Antonio Davis,37.0,NYK,Forward,747,11,-7.9,14,-6.4,22,-2.3%,4,+3.4%,2,-7.7,1,-6.9,57,+1.9
Antonio Davis,37.0,TOR,Forward,190,92,+7.4,92,+6.8,79,+2.5%,28,+1.0%,81,+3.1,97,+5.9,6,-21.2
Baron Davis,26.6,GSW,Point,1960,86,+5.7,87,+5.8,13,-3.4%,36,+0.7%,26,-2.4,18,-2.4,59,+2.1
Dale Davis,36.6,DET,Big,149,29,-3.6,63,+0.9,37,-1.0%,27,+1.1%,25,-2.4,44,-0.6,20,-10.6
Ricky Davis,26.1,BOS,Wing,1738,96,+8.9,85,+5.2,88,+3.8%,98,-3.7%,4,-6.6,25,-1.9,3,-24.4
Ricky Davis,26.1,MIN,Wing,1451,96,+9.7,89,+6.2,52,+0.3%,81,-1.5%,73,+2.1,18,-2.4,98,+29.2
Carlos Delfino,23.2,DET,Wing,613,17,-5.7,13,-6.6,39,-0.8%,43,+0.4%,56,+0.2,48,-0.4,69,+5.0
Tony Delk,31.8,DET,Combo,358,56,-0.1,8,-8.0,97,+7.5%,97,-3.3%,91,+4.8,99,+8.1,3,-25.0
Luol Deng,20.5,CHI,Forward,2592,77,+3.1,50,-0.4,78,+2.4%,89,-2.1%,77,+2.4,54,+0.0,89,+13.4
Boris Diaw,23.5,PHX,Big,2842,85,+5.4,88,+6.1,36,-1.0%,65,-0.6%,76,+2.4,56,+0.2,93,+16.1
Dan Dickau,27.1,BOS,Point,229,88,+6.1,94,+8.3,37,-1.0%,14,+2.1%,20,-3.1,8,-3.5,78,+7.6
Travis Diener,23.7,ORL,Combo,224,10,-8.2,18,-5.5,27,-1.8%,30,+1.0%,80,+2.9,78,+2.1,59,+2.1
Ike Diogu,22.1,GSW,Big,967,44,-1.6,32,-2.8,95,+6.1%,34,+0.8%,89,+4.3,88,+3.2,66,+4.2
DeSagana Diop,23.8,DAL,Big,1490,55,-0.2,64,+1.0,4,-5.3%,18,+1.7%,4,-6.3,1,-5.9,59,+2.1
Juan Dixon,27.1,POR,Wing,1912,69,+2.2,74,+3.0,56,+0.5%,71,-0.9%,72,+2.1,75,+1.8,53,+0.7
Michael Doleac,28.4,MIA,Big,302,3,-11.0,4,-10.4,37,-1.0%,20,+1.6%,43,-0.9,40,-0.8,57,+2.0
Keyon Dooling,25.5,ORL,Combo,1126,51,-0.7,65,+1.1,49,+0.0%,63,-0.5%,47,-0.5,63,+0.8,28,-7.8
Chris Duhon,23.2,CHI,Point,2116,31,-3.3,50,-0.5,17,-2.7%,22,+1.5%,14,-4.1,26,-1.8,19,-11.8
Tim Duncan,29.5,SAS,Big,2775,66,+1.5,38,-2.2,75,+2.1%,89,-2.1%,93,+5.4,87,+3.1,86,+11.0
Mike Dunleavy,25.1,GSW,Forward,2551,75,+2.9,80,+3.8,9,-3.7%,88,-2.0%,57,+0.2,41,-0.7,72,+5.7
Ronald Dupree,24.8,MIN,Forward,229,5,-10.2,3,-11.2,87,+3.6%,51,+0.1%,40,-1.1,37,-1.1,54,+1.1
John Edwards,24.3,ATL,Big,280,15,-6.3,55,-0.1,14,-3.2%,1,+4.3%,14,-4.0,19,-2.3,35,-5.3
Howard Eisley,32.9,LAC,Point,109,60,+0.8,70,+2.1,32,-1.3%,6,+3.1%,19,-3.4,44,-0.6,12,-16.1
Howard Eisley,32.9,DEN,Point,270,1,-14.4,1,-12.5,72,+1.8%,32,+0.9%,78,+2.7,53,-0.0,92,+16.0
Monta Ellis,20.0,GSW,Combo,829,35,-2.8,31,-3.1,85,+3.5%,71,-0.9%,41,-1.0,71,+1.4,17,-12.3
Francisco Elson,29.7,DEN,Big,1547,54,-0.4,58,+0.2,5,-4.6%,39,+0.6%,29,-2.0,5,-4.2,91,+15.4
Melvin Ely,27.5,CHA,Big,1319,57,+0.1,72,+2.6,75,+2.1%,3,+3.8%,36,-1.4,46,-0.4,35,-5.5
Maurice Evans,27.0,DET,Wing,1037,23,-4.6,8,-8.0,96,+6.6%,72,-1.0%,73,+2.1,90,+3.6,21,-10.3
Reggie Evans,25.5,SEA,Big,782,53,-0.5,29,-3.3,93,+5.3%,62,-0.5%,54,+0.0,65,+0.9,37,-4.3
Reggie Evans,25.5,DEN,Big,595,16,-6.1,18,-5.4,64,+1.0%,26,+1.2%,53,-0.1,28,-1.7,82,+8.8
Daniel Ewing,22.6,LAC,Combo,902,28,-3.7,14,-6.5,69,+1.4%,36,+0.6%,82,+3.3,43,-0.6,97,+23.4
Raymond Felton,21.3,CHA,Combo,2362,89,+6.3,94,+7.9,40,-0.8%,23,+1.4%,71,+2.0,70,+1.3,60,+2.2
Michael Finley,32.7,SAS,Forward,1975,22,-4.7,37,-2.3,9,-3.8%,7,+2.8%,18,-3.4,5,-4.1,87,+11.7
Derek Fisher,31.2,GSW,Combo,2548,51,-0.8,53,-0.2,65,+1.1%,59,-0.3%,63,+0.9,61,+0.5,56,+1.6
Gerald Fitch,23.2,MIA,Point,212,12,-7.5,11,-7.3,65,+1.1%,11,+2.3%,30,-1.9,32,-1.4,39,-3.6
T.J. Ford,22.6,MIL,Point,2538,66,+1.6,46,-1.0,81,+2.9%,86,-1.8%,74,+2.2,72,+1.4,61,+2.9
Danny Fortson,29.6,SEA,Big,273,90,+6.8,85,+5.2,97,+7.6%,51,+0.1%,81,+3.0,82,+2.5,63,+3.4
Jeff Foster,28.8,IND,Big,1573,81,+4.1,61,+0.5,97,+7.1%,85,-1.7%,82,+3.3,97,+6.2,8,-18.3
Adonal Foyle,30.7,GSW,Big,1818,18,-5.5,36,-2.4,6,-4.4%,75,-1.1%,10,-4.9,21,-2.2,15,-13.3
Richie Frahm,28.2,MIN,Combo,217,54,-0.3,39,-2.0,66,+1.2%,93,-2.6%,68,+1.3,77,+2.1,33,-6.0
Richie Frahm,28.2,HOU,Wing,109,62,+1.0,90,+6.2,83,+3.1%,10,+2.4%,15,-4.0,71,+1.3,1,-32.3
Steve Francis,28.7,ORL,Combo,1731,68,+1.8,60,+0.4,92,+5.1%,93,-2.6%,86,+3.8,94,+4.6,29,-7.8
Steve Francis,28.7,NYK,Combo,639,20,-5.1,24,-4.3,74,+2.0%,59,-0.3%,14,-4.1,52,-0.1,6,-20.9
Channing Frye,22.5,NYK,Big,1522,66,+1.6,47,-0.8,88,+4.0%,92,-2.4%,95,+6.1,92,+3.9,73,+6.1
Dan Gadzuric,27.7,MIL,Big,844,63,+1.1,70,+2.1,58,+0.7%,66,-0.7%,38,-1.2,56,+0.2,30,-7.1
Francisco Garcia,23.8,SAC,Wing,1217,19,-5.2,22,-4.6,19,-2.5%,16,+1.8%,41,-1.0,13,-2.7,90,+14.0
Kevin Garnett,29.5,MIN,Big,2949,98,+11.0,96,+8.9,19,-2.5%,32,+0.8%,63,+0.8,12,-2.8,97,+24.1
Pat Garrity,29.2,ORL,Forward,920,45,-1.5,59,+0.3,65,+1.1%,11,+2.3%,29,-2.0,26,-1.8,55,+1.3
Pau Gasol,25.3,MEM,Big,3125,83,+4.8,85,+5.2,34,-1.2%,64,-0.6%,61,+0.6,63,+0.6,45,-1.7
Devean George,28.2,LAL,Wing,1509,43,-1.6,16,-5.8,85,+3.5%,42,+0.4%,88,+4.2,82,+2.4,77,+7.5
Manu Ginobili,28.3,SAS,Wing,1804,91,+7.2,92,+6.9,87,+3.6%,90,-2.2%,82,+3.3,93,+4.1,19,-11.4
Gordan Giricek,28.4,UTA,Wing,952,30,-3.4,62,+0.7,36,-1.0%,2,+3.8%,10,-4.9,9,-3.4,34,-5.8
Ryan Gomes,23.2,BOS,Forward,1341,80,+3.9,66,+1.4,47,-0.1%,52,+0.1%,72,+2.1,54,+0.0,86,+11.0
Drew Gooden,24.1,CLE,Big,2156,24,-4.6,11,-7.3,54,+0.4%,97,-3.2%,89,+4.3,88,+3.2,63,+3.3
Ben Gordon,22.6,CHI,Wing,2465,87,+5.8,77,+3.5,73,+1.9%,62,-0.4%,80,+2.9,65,+0.9,84,+10.3
Joey Graham,23.4,TOR,Wing,1531,32,-3.2,39,-2.1,36,-1.0%,47,+0.2%,12,-4.4,15,-2.6,29,-7.4
Stephen Graham,23.4,CLE,Wing,110,81,+4.2,47,-0.8,100,+10.5%,95,-2.8%,99,+9.7,97,+6.1,88,+12.3
Danny Granger,22.5,IND,Forward,1697,18,-5.6,29,-3.3,27,-1.8%,14,+2.1%,33,-1.6,24,-2.0,64,+3.6
Brian Grant,33.7,PHX,Big,234,42,-1.9,29,-3.2,62,+1.0%,9,+2.6%,21,-3.0,51,-0.2,5,-22.6
Devin Green,23.0,LAL,Wing,113,5,-10.2,6,-8.7,82,+2.9%,20,+1.7%,58,+0.3,80,+2.3,17,-12.3
Gerald Green,19.8,BOS,Wing,340,16,-6.2,31,-3.0,1,-9.2%,22,+1.5%,4,-6.2,4,-4.3,22,-9.9
Willie Green,24.3,PHI,Combo,138,12,-7.4,18,-5.4,16,-2.9%,21,+1.5%,8,-5.3,16,-2.6,17,-12.5
Orien Greene,23.7,BOS,Combo,1167,2,-11.5,2,-12.2,81,+2.8%,47,+0.3%,55,+0.0,69,+1.2,27,-8.4
Adrian Griffin,31.3,DAL,Wing,1199,56,-0.1,44,-1.3,76,+2.2%,16,+1.9%,44,-0.8,25,-1.8,72,+6.0
Eddie Griffin,23.4,MIN,Big,1333,20,-5.0,21,-4.9,48,-0.1%,70,-0.9%,65,+1.0,78,+2.1,26,-8.6
Anthony Grundy,26.5,ATL,Combo,104,74,+2.9,81,+3.9,17,-2.9%,98,-3.6%,52,-0.2,8,-3.6,94,+18.4
Richard Hamilton,27.7,DET,Wing,2820,69,+1.8,90,+6.5,7,-4.2%,26,+1.2%,16,-3.7,6,-3.9,67,+4.6
Matt Harpring,29.4,UTA,Wing,1928,63,+1.2,58,+0.2,68,+1.4%,79,-1.4%,71,+1.9,62,+0.6,73,+6.1
Al Harrington,25.7,ATL,Forward,2773,57,+0.3,73,+2.8,7,-4.2%,31,+0.9%,22,-2.8,13,-2.8,52,+0.2
Othella Harrington,31.8,CHI,Big,806,64,+1.4,49,-0.5,62,+0.9%,69,-0.8%,89,+4.4,79,+2.1,87,+11.5
Devin Harris,22.7,DAL,Point,1216,41,-2.0,37,-2.3,36,-1.0%,46,+0.3%,28,-2.1,13,-2.7,69,+5.1
David Harrison,23.2,IND,Big,978,11,-7.8,14,-6.5,8,-3.9%,22,+1.5%,54,+0.0,20,-2.3,89,+13.8
Jason Hart,27.5,SAC,Combo,716,4,-10.5,5,-9.3,7,-4.2%,22,+1.5%,14,-4.2,21,-2.2,24,-9.3
Udonis Haslem,25.4,MIA,Big,2477,76,+3.1,72,+2.7,48,-0.1%,43,+0.4%,47,-0.5,49,-0.3,51,-0.3
Trenton Hassell,26.7,MIN,Combo,2499,77,+3.2,78,+3.6,73,+2.0%,31,+0.9%,85,+3.7,81,+2.3,78,+7.6
Chuck Hayes,22.4,HOU,Big,486,61,+0.9,22,-4.6,93,+5.3%,94,-2.6%,75,+2.4,91,+3.8,22,-10.0
Jarvis Hayes,24.2,WAS,Forward,497,22,-4.8,24,-4.4,16,-3.0%,70,-0.9%,45,-0.7,21,-2.2,82,+9.3
Brendan Haywood,25.9,WAS,Big,1873,36,-2.5,27,-3.5,48,-0.1%,97,-3.5%,87,+3.9,90,+3.7,38,-3.8
Luther Head,22.9,HOU,Combo,2248,41,-1.9,42,-1.6,18,-2.6%,39,+0.6%,45,-0.7,39,-0.9,61,+2.8
Alan Henderson,32.9,CLE,Big,449,37,-2.4,47,-0.8,57,+0.6%,18,+1.7%,11,-4.6,32,-1.4,14,-13.7
Grant Hill,33.1,ORL,Wing,612,45,-1.4,40,-1.8,26,-1.8%,93,-2.5%,53,-0.2,55,+0.1,43,-2.2
Kirk Hinrich,24.8,CHI,Combo,2943,65,+1.4,28,-3.4,53,+0.4%,53,+0.0%,78,+2.7,53,-0.1,92,+15.9
Robert Horry,35.2,SAS,Big,1171,61,+0.9,80,+3.8,13,-3.3%,30,+1.0%,12,-4.5,14,-2.6,25,-8.8
Eddie House,27.5,PHX,Combo,1337,20,-5.1,34,-2.6,28,-1.7%,53,-0.0%,46,-0.6,38,-1.0,65,+3.8
Dwight Howard,19.9,ORL,Big,3015,90,+6.8,76,+3.3,38,-0.9%,63,-0.5%,92,+5.2,74,+1.7,95,+18.4
Josh Howard,25.5,DAL,Wing,1901,83,+4.8,69,+1.8,44,-0.3%,73,-1.0%,78,+2.7,69,+1.2,75,+6.5
Juwan Howard,32.7,HOU,Big,2533,15,-6.2,22,-4.7,32,-1.3%,43,+0.4%,27,-2.3,49,-0.3,19,-11.5
Troy Hudson,29.6,MIN,Combo,785,67,+1.6,75,+3.1,78,+2.4%,33,+0.8%,34,-1.6,73,+1.5,7,-19.9
