Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Richard Jefferson,30.4,SAS,Forward,175,42,48.4%,8,23%,0,9%,50,20%,25,29%,58,14%,100,34%,92,49%
Joe Johnson,29.3,ATL,Wing,494,41,48.2%,26,14%,94,29%,85,37%,100,66%,21,5%,9,14%,6,19%
James Jones,30.1,MIA,Wing,267,97,66.3%,0,2%,6,2%,47,22%,24,24%,94,40%,74,34%,91,74%
Jason Kidd,37.6,DAL,Point,742,74,53.8%,11,8%,16,7%,16,14%,5,22%,84,8%,100,62%,95,70%
Kyle Korver,29.6,CHI,Wing,264,50,50.0%,6,6%,12,2%,91,39%,59,41%,65,13%,91,41%,79,53%
Carl Landry,27.1,NOP,Big,212,44,45.6%,58,54%,58,24%,56,23%,51,46%,0,0%,0,0%,0,0%
Ty Lawson,23.0,DEN,Point,166,89,57.0%,95,50%,37,14%,26,18%,21,32%,68,5%,32,13%,37,18%
Shawn Marion,32.5,DAL,Forward,688,25,46.9%,75,42%,100,52%,8,4%,100,56%,0,1%,0,0%,0,2%
Kenyon Martin,32.8,DEN,Big,147,70,48.0%,23,39%,77,32%,70,30%,84,61%,0,0%,0,0%,0,0%
Wesley Matthews,24.0,POR,Wing,202,76,54.4%,85,38%,71,18%,15,11%,32,29%,74,14%,26,18%,44,32%
Eric Maynor,23.4,OKC,Point,212,53,47.9%,47,28%,95,34%,11,14%,53,48%,37,3%,58,22%,63,24%
O.J. Mayo,23.0,MEM,Combo,359,67,46.9%,56,29%,44,18%,44,18%,44,37%,89,13%,33,21%,67,34%
Antonio McDyess,36.2,SAS,Big,144,21,41.7%,9,28%,9,6%,100,67%,98,72%,0,0%,0,0%,0,0%
Jodie Meeks,23.2,PHI,Wing,122,79,54.8%,35,18%,21,3%,59,24%,26,27%,62,12%,94,42%,82,55%
Andre Miller,34.6,POR,Point,193,68,53.0%,53,32%,74,26%,74,30%,84,56%,26,1%,26,11%,26,12%
Mike Miller,30.7,MIA,Wing,210,29,46.1%,29,16%,29,6%,9,10%,9,16%,79,18%,100,51%,88,69%
Nazr Mohammed,33.2,OKC,Big,139,16,40.6%,74,64%,21,14%,53,22%,35,36%,0,0%,0,0%,0,0%
Gary Neal,26.1,SAS,Wing,106,12,41.1%,9,9%,91,28%,50,23%,85,51%,44,11%,68,30%,65,40%
Jameer Nelson,28.7,ORL,Point,216,42,44.2%,68,34%,42,15%,58,26%,37,40%,42,4%,68,22%,68,26%
Joakim Noah,25.7,CHI,Big,526,19,41.0%,88,76%,49,20%,12,4%,14,24%,0,0%,0,0%,0,0%
Dirk Nowitzki,32.4,DAL,Big,824,74,51.4%,2,25%,74,31%,72,32%,88,63%,93,2%,93,9%,93,11%
Jermaine O'Neal,32.1,BOS,Big,196,72,48.8%,65,55%,65,26%,44,19%,44,45%,0,0%,0,0%,0,0%
Lamar Odom,31.0,LAL,Big,284,67,47.9%,47,49%,60,25%,23,11%,33,36%,0,0%,95,16%,95,16%
Emeka Okafor,28.1,NOP,Big,187,100,64.5%,53,53%,98,39%,21,8%,53,47%,0,0%,0,0%,0,0%
Zaza Pachulia,26.7,ATL,Big,193,60,47.8%,79,67%,44,20%,33,13%,26,33%,0,0%,0,0%,0,0%
Tony Parker,28.5,SAS,Point,220,47,46.8%,89,44%,79,29%,32,19%,58,48%,47,4%,5,4%,5,8%
Chris Paul,25.5,NOP,Point,249,100,60.0%,26,15%,84,30%,84,33%,100,63%,79,6%,37,16%,42,22%
Kendrick Perkins,26.0,OKC,Big,478,42,45.3%,86,73%,51,21%,16,7%,16,27%,0,0%,0,0%,0,0%
Paul Pierce,33.1,BOS,Wing,342,71,52.4%,50,27%,68,17%,68,26%,65,43%,15,4%,56,26%,38,30%
Zach Randolph,29.3,MEM,Big,515,40,45.1%,37,44%,86,36%,42,18%,65,53%,88,1%,91,2%,88,3%
JJ Redick,26.4,ORL,Wing,116,9,38.8%,41,21%,56,12%,82,35%,71,47%,18,5%,62,28%,50,33%
Jason Richardson,29.8,ORL,Wing,153,15,41.2%,68,33%,35,7%,24,15%,18,22%,82,20%,53,25%,71,45%
Rajon Rondo,24.7,BOS,Point,344,63,49.0%,100,61%,32,12%,53,24%,26,37%,5,1%,0,2%,0,3%
Derrick Rose,22.1,CHI,Point,648,37,44.1%,79,41%,53,18%,37,19%,32,37%,11,1%,63,22%,47,23%
Brandon Roy,26.3,POR,Wing,137,82,55.8%,18,11%,97,31%,74,29%,97,60%,24,7%,44,22%,35,29%
Thabo Sefolosha,26.5,OKC,Wing,344,44,49.3%,88,39%,18,3%,38,21%,21,24%,85,21%,15,15%,56,37%
Josh Smith,24.9,ATL,Forward,436,17,41.2%,67,42%,83,23%,58,23%,67,46%,25,4%,33,9%,8,12%
DeShawn Stevenson,29.6,DAL,Wing,326,65,51.8%,24,14%,15,2%,3,7%,3,9%,91,28%,97,49%,94,77%
Peja Stojakovic,33.4,DAL,Wing,348,74,53.4%,12,9%,53,11%,29,18%,29,28%,88,23%,88,40%,85,63%
Amar'e Stoudemire,28.0,NYK,Big,133,9,38.2%,70,57%,26,15%,65,28%,37,43%,0,0%,0,0%,0,0%
Jeff Teague,22.4,ATL,Point,228,84,54.5%,84,42%,89,32%,21,18%,74,50%,0,0%,11,8%,11,8%
Jason Terry,33.1,DAL,Wing,682,85,56.0%,32,17%,79,20%,76,30%,82,50%,68,13%,32,20%,47,33%
Hedo Turkoglu,31.6,ORL,Wing,209,3,35.1%,59,28%,50,10%,38,21%,35,31%,41,10%,71,31%,68,41%
Greivis Vasquez,23.8,MEM,Wing,129,50,50.0%,53,27%,100,41%,6,7%,79,49%,6,2%,41,22%,21,24%
Dwyane Wade,28.8,MIA,Wing,825,59,50.8%,97,43%,85,24%,44,22%,68,46%,0,1%,3,11%,0,12%
Gerald Wallace,28.3,POR,Forward,225,33,47.7%,100,62%,8,9%,25,9%,0,18%,42,5%,42,15%,42,20%
CJ Watson,26.5,CHI,Point,122,5,38.7%,32,18%,26,11%,100,48%,89,59%,68,5%,47,18%,53,23%
Delonte West,27.3,BOS,Combo,166,100,54.3%,22,22%,22,16%,67,24%,67,40%,78,12%,89,26%,89,38%
Russell Westbrook,22.0,OKC,Point,637,16,41.5%,74,39%,68,21%,68,28%,63,49%,21,1%,21,11%,16,12%
Lou Williams,24.0,PHI,Point,126,11,39.2%,37,24%,63,19%,42,22%,42,41%,63,5%,74,29%,74,34%
Marvin Williams,24.4,ATL,Forward,200,8,38.8%,33,33%,17,10%,100,40%,92,50%,67,15%,8,2%,25,17%
Metta World Peace,31.0,LAL,Wing,284,47,49.4%,79,37%,59,12%,32,20%,44,32%,32,8%,47,23%,41,31%
Sam Young,25.4,MEM,Wing,245,35,47.3%,76,36%,62,14%,88,37%,88,52%,53,11%,0,1%,3,12%
Thaddeus Young,22.4,PHI,Big,123,12,38.6%,60,54%,56,23%,51,21%,42,44%,0,0%,88,2%,86,2%
