Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Chris Babb,23.7,BOS,Wing,106,37,-3.2,-8,4,-12.4,4,-5.8%,92,-1.8%,6,-4.3%,17,-3.1,99,-9.2,99,-6.2%,6,-2.4%,38,+0.9%,38,+1.6
Luke Babbitt,24.4,NOP,Big,453,100,+17.9,+42,100,+16.8,100,+7.6%,97,-2.7%,68,+1.5%,54,+0.1,60,-1.1,37,+0.8%,26,-1.0%,98,-5.1%,70,-1.6
Leandro Barbosa,30.9,PHX,Combo,366,77,+4.6,+12,44,-1.5,4,-5.9%,95,-2.2%,78,+2.2%,99,+8.1,93,-6.1,88,-2.6%,92,+2.2%,13,+3.2%,43,+1.1
J.J. Barea,29.3,MIN,Combo,1413,12,-9.3,-24,6,-10.0,8,-4.4%,49,+0.1%,38,-0.7%,2,-7.9,57,-0.7,92,-3.1%,36,-0.6%,16,+2.7%,17,+3.8
Andrea Bargnani,28.0,NYK,Big,1252,20,-6.7,-18,13,-7.0,9,-4.2%,59,-0.2%,53,+0.4%,15,-3.3,52,-0.2,25,+1.5%,39,-0.5%,80,-1.9%,72,-1.9
Harrison Barnes,21.4,GSW,Forward,2097,5,-14.3,-31,7,-9.2,6,-5.0%,31,+0.8%,27,-1.6%,74,+1.9,14,+5.1,25,+1.5%,15,-1.4%,75,-1.5%,13,+4.3
Matt Barnes,33.6,LAC,Forward,1701,78,+4.8,+10,94,+6.9,93,+3.2%,38,+0.6%,87,+3.1%,80,+2.9,32,+2.1,54,-0.2%,30,-0.8%,26,+1.8%,36,+1.7
Will Barton,22.8,POR,Wing,310,13,-8.6,-23,2,-13.5,3,-5.9%,45,+0.3%,4,-5.0%,32,-1.7,86,-4.9,97,-4.5%,80,+1.3%,10,+3.7%,23,+2.8
Brandon Bass,28.5,BOS,Big,2263,19,-7.0,-17,27,-3.8,54,-0.0%,62,-0.3%,3,-5.6%,57,+0.4,24,+3.2,26,+1.5%,43,-0.4%,58,-0.3%,71,-1.6
Shane Battier,35.1,MIA,Wing,1456,68,+2.9,+7,66,+1.4,74,+1.2%,77,-1.0%,33,-1.1%,17,-3.2,64,-1.5,21,+1.7%,96,+3.1%,17,+2.7%,97,-7.1
Nicolas Batum,24.9,POR,Wing,2951,88,+6.7,+17,93,+6.2,83,+2.0%,68,-0.7%,43,-0.4%,95,+6.2,55,-0.5,23,+1.6%,37,-0.6%,84,-2.5%,90,-4.4
Jerryd Bayless,25.2,MEM,Combo,640,81,+5.6,+15,95,+7.0,66,+0.6%,74,-0.9%,98,+5.9%,85,+3.5,38,+1.4,95,-3.7%,12,-1.7%,10,+3.6%,7,+5.9
Jerryd Bayless,25.2,BOS,Combo,1009,50,-1.4,-2,78,+3.0,67,+0.7%,36,+0.6%,91,+3.9%,75,+2.0,17,+4.4,52,-0.0%,24,-1.1%,5,+4.9%,46,+0.7
Aron Baynes,26.9,SAS,Big,381,27,-5.2,-12,38,-2.3,16,-3.0%,74,-0.9%,70,+1.6%,64,+0.9,26,+3.0,12,+2.6%,33,-0.8%,86,-2.7%,10,+5.2
Kent Bazemore,24.3,GSW,Wing,190,1,-27.8,-57,0,-27.0,0,-13.6%,3,+3.9%,59,+0.7%,68,+1.3,44,+0.8,48,+0.2%,99,+3.8%,10,+3.6%,0,+15.0
Kent Bazemore,24.3,LAL,Wing,609,44,-2.2,-5,21,-4.7,52,-0.2%,24,+1.2%,18,-2.5%,53,+0.1,71,-2.5,93,-3.3%,20,-1.3%,69,-1.0%,39,+1.5
Bradley Beal,20.3,WAS,Wing,2516,66,+2.6,+7,56,-0.0,69,+0.8%,88,-1.6%,47,-0.1%,2,-7.2,72,-2.6,89,-2.8%,40,-0.5%,14,+3.1%,52,+0.2
Michael Beasley,24.8,MIA,Big,746,11,-9.4,-23,35,-2.8,37,-1.2%,39,+0.5%,50,+0.2%,26,-2.2,9,+6.6,9,+3.1%,4,-2.6%,57,-0.2%,28,+2.4
Marco Belinelli,27.6,SAS,Wing,1942,33,-4.0,-9,79,+3.1,93,+3.2%,38,+0.6%,40,-0.6%,51,-0.1,7,+7.1,17,+2.1%,32,-0.8%,19,+2.6%,30,+2.2
Anthony Bennett,20.6,CLE,Big,590,57,+0.6,+2,59,+0.3,51,-0.2%,20,+1.5%,63,+1.0%,88,+4.2,52,-0.2,71,-1.1%,84,+1.5%,9,+3.8%,6,+6.6
Patrick Beverley,25.3,HOU,Combo,1741,90,+7.2,+17,88,+4.8,85,+2.3%,62,-0.3%,91,+3.9%,6,-5.3,70,-2.3,57,-0.3%,82,+1.3%,39,+0.8%,71,-1.7
Chauncey Billups,37.1,DET,Combo,298,45,-2.2,-5,28,-3.6,67,+0.7%,3,+3.7%,53,+0.3%,33,-1.7,63,-1.4,78,-1.7%,35,-0.7%,32,+1.2%,18,+3.5
Bismack Biyombo,21.2,CHA,Big,987,37,-3.2,-9,19,-5.1,24,-2.3%,4,+3.2%,91,+3.9%,49,-0.3,67,-1.9,84,-2.3%,50,-0.1%,11,+3.5%,41,+1.3
DeJuan Blair,24.5,DAL,Big,1183,40,-2.9,-7,45,-1.5,27,-2.0%,87,-1.5%,58,+0.6%,39,-1.1,38,+1.4,32,+1.0%,66,+0.6%,69,-1.0%,20,+3.2
Steve Blake,33.7,LAL,Combo,875,45,-1.9,-5,33,-3.1,39,-1.0%,53,+0.0%,40,-0.6%,16,-3.2,62,-1.2,46,+0.3%,55,+0.1%,84,-2.5%,35,+1.7
Steve Blake,33.7,GSW,Combo,542,4,-16.4,-38,2,-14.0,1,-7.5%,27,+1.1%,9,-3.8%,74,+2.0,29,+2.5,49,+0.1%,12,-1.7%,44,+0.6%,16,+3.8
Andray Blatche,27.2,BKN,Big,1576,62,+1.5,+4,79,+3.2,55,+0.1%,46,+0.2%,72,+1.7%,85,+3.7,35,+1.7,47,+0.2%,37,-0.6%,45,+0.6%,70,-1.5
Eric Bledsoe,23.9,PHX,Combo,1407,66,+2.5,+7,31,-3.3,45,-0.6%,27,+1.1%,28,-1.5%,43,-0.9,91,-5.8,84,-2.3%,49,-0.1%,88,-3.1%,82,-3.1
Andrew Bogut,28.9,GSW,Big,1764,81,+5.6,+13,77,+2.9,97,+4.1%,12,+1.9%,68,+1.5%,5,-5.6,73,-2.6,58,-0.4%,16,-1.4%,91,-3.4%,93,-5.2
Matt Bonner,33.6,SAS,Big,602,47,-1.6,-4,59,+0.4,32,-1.5%,95,-2.3%,39,-0.7%,61,+0.6,32,+2.1,27,+1.4%,41,-0.4%,47,+0.4%,62,-0.6
Trevor Booker,25.9,WAS,Big,1521,29,-4.9,-13,80,+3.3,70,+0.8%,73,-0.8%,89,+3.4%,5,-5.5,5,+8.2,6,+3.7%,12,-1.7%,19,+2.5%,89,-4.1
Carlos Boozer,31.9,CHI,Big,2131,11,-9.4,-24,20,-4.8,32,-1.5%,83,-1.3%,6,-4.4%,4,-6.1,16,+4.6,5,+3.7%,72,+0.8%,87,-2.9%,38,+1.6
Chris Bosh,29.6,MIA,Big,2521,94,+9.8,+24,73,+2.4,89,+2.6%,60,-0.3%,16,-2.6%,55,+0.2,96,-7.4,93,-3.2%,53,+0.0%,79,-1.9%,94,-5.3
Avery Bradley,22.9,BOS,Combo,1838,78,+4.7,+11,70,+2.1,74,+1.1%,92,-1.8%,8,-4.0%,55,+0.2,73,-2.6,78,-1.7%,33,-0.8%,71,-1.2%,48,+0.6
Elton Brand,34.6,ATL,Big,1388,55,+0.1,+0,72,+2.3,88,+2.5%,29,+1.0%,29,-1.5%,52,-0.0,31,+2.2,40,+0.6%,26,-1.0%,53,-0.0%,42,+1.1
Corey Brewer,27.7,MIN,Wing,2606,93,+9.0,+23,96,+8.0,96,+4.0%,60,-0.3%,43,-0.4%,91,+5.0,59,-1.0,17,+2.1%,86,+1.6%,80,-2.1%,68,-1.3
Ronnie Brewer,28.6,HOU,Wing,118,3,-18.1,-41,38,-2.3,50,-0.4%,88,-1.6%,0,-10.9%,44,-0.9,1,+15.8,4,+4.2%,34,-0.7%,0,+13.1%,66,-1.1
Aaron Brooks,28.8,HOU,Point,652,18,-7.3,-18,43,-1.7,55,+0.1%,35,+0.7%,41,-0.5%,31,-1.8,12,+5.7,9,+3.0%,35,-0.7%,71,-1.2%,11,+5.0
Aaron Brooks,28.8,DEN,Combo,803,40,-2.9,-7,44,-1.6,23,-2.4%,90,-1.7%,54,+0.4%,35,-1.6,38,+1.3,66,-0.8%,57,+0.2%,45,+0.6%,6,+6.7
MarShon Brooks,24.8,LAL,Wing,201,98,+11.9,+28,98,+9.3,100,+6.8%,32,+0.8%,70,+1.6%,49,-0.3,72,-2.6,92,-3.1%,82,+1.4%,1,+9.6%,41,+1.3
Lorenzo Brown,23.2,PHI,Point,157,82,+5.7,+9,68,+1.8,28,-1.9%,97,-2.8%,58,+0.6%,30,-1.9,83,-3.9,37,+0.8%,100,+5.3%,54,-0.1%,13,+4.4
Shannon Brown,27.9,SAS,Wing,100,3,-19.0,-43,4,-12.5,2,-6.4%,14,+1.9%,11,-3.4%,87,+4.0,9,+6.5,60,-0.5%,22,-1.1%,1,+9.5%,97,-6.4
Kobe Bryant,35.2,LAL,Combo,176,37,-3.2,-7,18,-5.3,28,-1.9%,2,+4.5%,80,+2.3%,87,+3.9,69,-2.1,91,-3.0%,2,-3.3%,94,-3.9%,61,-0.6
Chase Budinger,25.4,MIN,Wing,703,33,-4.1,-11,48,-1.1,61,+0.3%,70,-0.8%,42,-0.5%,6,-5.1,25,+3.0,89,-2.7%,9,-2.1%,3,+5.9%,42,+1.1
Reggie Bullock,22.6,LAC,Wing,342,6,-13.7,-35,1,-14.8,5,-5.7%,9,+2.3%,22,-2.1%,24,-2.4,60,-1.1,86,-2.4%,29,-0.9%,15,+3.0%,63,-0.7
Trey Burke,21.0,UTA,Point,2220,86,+6.3,+12,98,+8.8,96,+4.1%,97,-2.7%,13,-3.2%,48,-0.5,29,+2.5,39,+0.7%,6,-2.4%,75,-1.5%,49,+0.5
Alec Burks,22.3,UTA,Wing,2086,59,+1.0,+2,61,+0.6,36,-1.3%,32,+0.8%,95,+4.7%,88,+4.2,53,-0.4,72,-1.1%,77,+1.1%,46,+0.5%,10,+5.2
Caron Butler,33.6,MIL,Forward,805,32,-4.4,-7,51,-0.7,69,+0.8%,57,-0.2%,5,-4.6%,56,+0.3,21,+3.7,6,+3.7%,55,+0.1%,70,-1.1%,67,-1.2
Caron Butler,33.6,OKC,Wing,594,9,-10.1,-21,30,-3.3,43,-0.8%,96,-2.6%,0,-12.0%,75,+2.0,8,+6.8,32,+1.0%,38,-0.6%,23,+2.0%,22,+2.9
Jimmy Butler,24.1,CHI,Wing,2580,73,+3.7,+10,77,+2.9,62,+0.4%,94,-2.0%,41,-0.6%,69,+1.4,58,-0.8,65,-0.7%,59,+0.3%,63,-0.6%,39,+1.5
Rasual Butler,34.4,IND,Wing,301,7,-12.6,-33,42,-1.7,51,-0.2%,93,-2.0%,54,+0.4%,10,-4.4,3,+10.9,2,+5.5%,8,-2.1%,39,+0.8%,34,+1.9
Dwight Buycks,24.7,TOR,Combo,141,48,-1.6,-4,22,-4.6,7,-4.8%,26,+1.1%,93,+4.3%,71,+1.5,75,-3.0,29,+1.2%,82,+1.4%,48,+0.4%,85,-3.3
Andrew Bynum,26.0,CLE,Big,478,12,-9.2,-19,20,-5.0,28,-1.9%,50,+0.1%,16,-2.6%,6,-5.4,18,+4.3,37,+0.8%,9,-2.0%,13,+3.2%,92,-4.8
Will Bynum,30.8,DET,Combo,1008,47,-1.7,-4,44,-1.5,59,+0.2%,22,+1.3%,42,-0.4%,61,+0.6,49,+0.2,76,-1.5%,19,-1.3%,58,-0.3%,11,+4.9
Nick Calathes,24.7,MEM,Point,1099,56,+0.2,+1,24,-4.2,78,+1.5%,2,+4.0%,21,-2.2%,56,+0.3,84,-4.4,95,-3.9%,56,+0.1%,36,+1.0%,27,+2.5
Jose Calderon,32.1,DAL,Point,2459,17,-7.6,-19,39,-2.0,59,+0.2%,53,+0.0%,14,-3.1%,32,-1.7,12,+5.7,33,+0.9%,7,-2.2%,13,+3.2%,74,-2.0
Kentavious Caldwell-Pope,20.7,DET,Wing,1506,67,+2.7,+6,41,-1.8,45,-0.7%,78,-1.0%,32,-1.3%,30,-1.8,84,-4.5,68,-0.9%,95,+2.9%,62,-0.5%,21,+3.0
Isaiah Canaan,22.5,HOU,Combo,213,4,-16.4,-39,19,-5.1,24,-2.3%,88,-1.6%,8,-4.0%,63,+0.9,2,+11.3,1,+6.2%,6,-2.3%,88,-3.1%,14,+4.3
DeMarre Carroll,27.3,ATL,Wing,2332,95,+10.3,+27,86,+4.5,86,+2.3%,53,+0.0%,85,+2.8%,40,-1.1,91,-5.9,90,-3.0%,76,+1.1%,47,+0.4%,72,-1.8
Vince Carter,36.8,DAL,Wing,1958,56,+0.4,+1,39,-2.1,17,-2.9%,82,-1.3%,48,-0.0%,78,+2.6,72,-2.6,79,-1.9%,71,+0.8%,72,-1.4%,6,+6.4
Michael Carter-Williams,22.1,PHI,Point,2379,72,+3.7,+6,89,+5.3,80,+1.6%,97,-2.9%,43,-0.4%,58,+0.4,36,+1.6,23,+1.6%,41,-0.5%,82,-2.2%,58,-0.4
Omri Casspi,25.4,HOU,Forward,1183,63,+1.9,+5,47,-1.2,62,+0.4%,36,+0.6%,62,+1.0%,16,-3.2,77,-3.1,84,-2.3%,62,+0.4%,26,+1.7%,23,+2.8
Mario Chalmers,27.5,MIA,Point,2161,79,+5.1,+12,78,+3.1,90,+2.7%,59,-0.2%,22,-2.1%,25,-2.4,67,-2.0,36,+0.8%,85,+1.6%,53,-0.0%,48,+0.5
Tyson Chandler,31.1,NYK,Big,1653,75,+4.1,+11,76,+2.9,83,+2.0%,43,+0.4%,78,+2.1%,27,-2.2,61,-1.2,48,+0.2%,16,-1.4%,85,-2.6%,96,-6.1
Wilson Chandler,26.5,DEN,Forward,1922,29,-4.9,-13,52,-0.6,54,-0.0%,72,-0.8%,31,-1.4%,45,-0.7,17,+4.3,20,+1.8%,25,-1.0%,31,+1.4%,49,+0.5
Dionte Christmas,27.1,PHX,Wing,137,79,+4.9,+11,71,+2.3,10,-4.1%,69,-0.7%,100,+10.1%,93,+5.4,73,-2.6,63,-0.7%,94,+2.7%,42,+0.7%,1,+12.3
Earl Clark,25.8,CLE,Forward,656,20,-6.9,-16,13,-6.8,56,+0.1%,12,+2.0%,5,-4.8%,11,-4.2,50,+0.1,37,+0.8%,39,-0.5%,77,-1.8%,72,-1.9
Victor Claver,25.2,POR,Big,147,71,+3.4,+8,37,-2.4,34,-1.3%,90,-1.7%,3,-5.3%,42,-1.0,91,-5.8,99,-5.2%,58,+0.2%,2,+6.1%,50,+0.4
Norris Cole,25.1,MIA,Combo,1918,31,-4.6,-11,29,-3.5,19,-2.7%,45,+0.3%,72,+1.7%,70,+1.4,40,+1.1,56,-0.3%,47,-0.2%,56,-0.2%,31,+2.2
Jason Collins,34.9,BKN,Big,135,28,-5.1,-13,22,-4.5,58,+0.2%,23,+1.3%,2,-5.9%,1,-8.1,45,+0.6,33,+0.9%,75,+1.0%,79,-1.9%,4,+7.4
Darren Collison,26.2,LAC,Combo,2001,32,-4.2,-9,49,-0.8,30,-1.7%,36,+0.7%,91,+3.8%,50,-0.3,22,+3.3,44,+0.4%,31,-0.8%,9,+3.8%,59,-0.4
Nick Collison,33.0,OKC,Big,1333,94,+9.4,+18,90,+5.5,67,+0.7%,91,-1.8%,68,+1.5%,66,+1.1,82,-3.8,70,-1.1%,86,+1.6%,75,-1.5%,23,+2.8
Mike Conley,26.1,MEM,Point,2433,59,+1.0,+3,88,+5.0,55,+0.0%,99,-3.7%,52,+0.3%,61,+0.6,20,+4.0,7,+3.4%,48,-0.1%,57,-0.3%,84,-3.2
Chris Copeland,29.6,IND,Forward,181,5,-15.8,-39,68,+1.8,94,+3.4%,91,-1.7%,5,-4.8%,42,-1.0,0,+17.6,0,+7.3%,87,+1.7%,4,+5.4%,4,+7.6
DeMarcus Cousins,23.2,SAC,Big,2292,87,+6.5,+16,64,+1.3,75,+1.3%,18,+1.6%,49,+0.0%,81,+3.1,88,-5.2,57,-0.4%,97,+3.1%,59,-0.4%,89,-4.1
Jamal Crawford,33.6,LAC,Combo,2071,34,-3.9,-9,51,-0.7,29,-1.8%,78,-1.1%,29,-1.4%,98,+7.0,24,+3.2,40,+0.6%,51,-0.1%,32,+1.3%,14,+4.3
Jordan Crawford,25.0,BOS,Combo,1193,46,-1.8,-4,86,+4.4,64,+0.5%,98,-2.9%,21,-2.2%,64,+1.0,10,+6.2,71,-1.1%,0,-6.5%,96,-4.3%,50,+0.4
Jordan Crawford,25.0,GSW,Combo,587,4,-17.2,-42,3,-12.9,1,-7.9%,68,-0.6%,21,-2.2%,44,-0.8,17,+4.3,27,+1.4%,57,+0.2%,16,+2.8%,39,+1.5
Jae Crowder,23.3,DAL,Wing,1200,99,+13.5,+31,77,+3.0,82,+1.8%,60,-0.3%,56,+0.6%,72,+1.6,100,-10.5,96,-4.1%,85,+1.5%,94,-3.7%,40,+1.4
Dante Cunningham,26.5,MIN,Big,1564,30,-4.8,-12,27,-3.8,30,-1.7%,61,-0.3%,29,-1.4%,33,-1.6,40,+1.1,72,-1.1%,47,-0.2%,8,+3.9%,27,+2.4
Stephen Curry,25.6,GSW,Point,2838,99,+13.8,+35,100,+15.2,100,+7.7%,87,-1.4%,58,+0.6%,52,-0.1,37,+1.5,38,+0.7%,38,-0.6%,54,-0.1%,65,-1.0
Samuel Dalembert,33.5,DAL,Big,1601,41,-2.8,-7,19,-5.3,44,-0.7%,6,+2.8%,51,+0.3%,11,-4.1,71,-2.5,59,-0.4%,50,-0.1%,64,-0.7%,93,-5.1
Gigi Datome,25.9,DET,Wing,150,98,+13.4,+33,80,+3.3,91,+2.8%,93,-1.9%,12,-3.3%,27,-2.2,99,-10.0,82,-2.2%,99,+3.7%,42,+0.7%,81,-3.0
Brandon Davies,22.3,PHI,Big,473,87,+6.4,+12,70,+2.2,78,+1.5%,21,+1.4%,68,+1.5%,65,+1.0,84,-4.2,65,-0.8%,89,+1.9%,73,-1.4%,11,+4.9
Anthony Davis,20.6,NOP,Big,2337,65,+2.2,+6,69,+2.0,71,+0.9%,69,-0.7%,28,-1.5%,70,+1.4,52,-0.2,38,+0.7%,84,+1.5%,46,+0.4%,56,-0.2
Ed Davis,24.4,MEM,Big,899,68,+3.0,+8,37,-2.4,44,-0.7%,13,+1.9%,93,+4.0%,16,-3.3,89,-5.4,95,-3.7%,68,+0.7%,22,+2.1%,14,+4.2
Glen Davis,27.8,ORL,Big,1352,58,+0.7,+2,60,+0.5,41,-0.9%,98,-2.9%,13,-3.2%,53,+0.0,53,-0.3,33,+1.0%,69,+0.8%,34,+1.1%,74,-2.1
Glen Davis,27.8,LAC,Big,297,1,-23.3,-50,2,-13.7,1,-7.0%,48,+0.1%,1,-9.2%,11,-4.1,4,+9.6,15,+2.2%,8,-2.2%,10,+3.7%,73,-1.9
Nando De Colo,26.4,SAS,Wing,220,25,-5.5,-13,50,-0.8,11,-3.8%,68,-0.7%,87,+3.1%,86,+3.8,15,+4.8,17,+2.1%,25,-1.0%,80,-2.0%,3,+8.3
Nando De Colo,26.4,TOR,Combo,192,36,-3.6,-9,45,-1.4,44,-0.7%,29,+0.9%,97,+5.1%,13,-3.7,31,+2.2,8,+3.1%,88,+1.8%,11,+3.3%,61,-0.5
DeMar DeRozan,24.2,TOR,Wing,3012,50,-1.3,-3,48,-0.9,35,-1.3%,82,-1.2%,50,+0.2%,55,+0.2,48,+0.4,76,-1.6%,15,-1.4%,7,+4.5%,86,-3.4
Dewayne Dedmon,24.2,PHI,Big,138,24,-5.9,-8,23,-4.3,34,-1.3%,5,+3.1%,65,+1.3%,87,+4.0,36,+1.6,28,+1.3%,94,+2.7%,81,-2.2%,1,+12.0
Dewayne Dedmon,24.2,ORL,Big,220,45,-2.1,-5,29,-3.5,18,-2.8%,19,+1.5%,92,+3.9%,75,+2.1,63,-1.4,20,+1.8%,93,+2.5%,60,-0.4%,49,+0.5
Matthew Dellavedova,23.1,CLE,Combo,1162,99,+13.8,+35,92,+6.2,81,+1.8%,80,-1.1%,83,+2.6%,76,+2.2,97,-7.6,94,-3.5%,75,+1.0%,90,-3.2%,16,+4.0
Luol Deng,28.5,CHI,Wing,856,91,+7.7,+21,71,+2.2,49,-0.4%,99,-3.6%,27,-1.6%,63,+0.9,89,-5.4,74,-1.3%,39,-0.6%,76,-1.6%,81,-3.0
Luol Deng,28.5,CLE,Wing,1350,36,-3.5,-9,41,-1.8,17,-2.9%,90,-1.7%,42,-0.4%,54,+0.1,35,+1.7,30,+1.1%,24,-1.1%,44,+0.6%,91,-4.5
