Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Manu Ginobili,28.3,SAS,Wing,424,83,-5.5%,55,-1.5%,73,-6.8%,93,-12.5%,93,-10.1%,66,-5.0%,35,+5.3%,40,+1.9%
Drew Gooden,24.1,CLE,Big,280,66,-2.3%,71,-3.9%,66,-4.4%,68,-2.9%,74,-3.4%,16,+15.6%,69,-4.0%,42,+1.4%
Ben Gordon,22.6,CHI,Wing,244,84,-5.5%,27,+3.3%,47,+0.4%,97,-22.0%,95,-12.0%,97,-39.0%,17,+11.6%,73,-6.1%
Danny Granger,22.5,IND,Forward,158,34,+2.1%,47,-0.4%,89,-11.7%,35,+3.3%,73,-3.4%,41,+3.6%,14,+14.6%,11,+10.9%
Adrian Griffin,31.3,DAL,Wing,338,30,+2.3%,41,+1.4%,30,+5.8%,58,-1.1%,34,+2.5%,49,+0.1%,42,+0.8%,41,+1.4%
Richard Hamilton,27.7,DET,Wing,689,72,-3.3%,62,-2.6%,91,-12.6%,66,-2.6%,84,-6.5%,48,+0.3%,52,-0.3%,53,-0.3%
Devin Harris,22.7,DAL,Point,556,41,+1.3%,59,-2.0%,74,-7.2%,32,+4.4%,63,-1.8%,14,+16.9%,29,+6.7%,13,+9.1%
Udonis Haslem,25.4,MIA,Big,647,49,+0.0%,37,+1.8%,15,+12.0%,67,-2.7%,35,+2.1%,27,+8.6%,80,-8.8%,67,-3.3%
Brendan Haywood,25.9,WAS,Big,154,75,-4.0%,41,+1.3%,43,+1.4%,63,-2.4%,61,-1.5%,21,+12.5%,83,-9.5%,66,-3.2%
Kirk Hinrich,24.8,CHI,Combo,233,91,-6.0%,89,-9.0%,6,+17.8%,90,-11.1%,36,+2.1%,59,-1.5%,85,-11.8%,83,-8.5%
Robert Horry,35.2,SAS,Big,223,71,-3.1%,78,-5.8%,84,-9.4%,41,+2.0%,66,-2.7%,60,-1.6%,65,-2.7%,63,-2.2%
Eddie House,27.5,PHX,Combo,121,10,+6.6%,52,-1.4%,9,+15.2%,65,-2.6%,18,+6.4%,34,+6.7%,13,+14.6%,8,+12.6%
Josh Howard,25.5,DAL,Wing,823,57,-1.2%,58,-1.9%,64,-4.0%,16,+7.5%,42,+1.4%,41,+4.8%,51,-0.2%,43,+1.4%
Larry Hughes,26.8,CLE,Wing,333,24,+4.1%,22,+4.1%,83,-9.3%,19,+6.5%,48,+0.4%,9,+17.9%,48,+0.1%,29,+4.7%
Lindsey Hunter,34.9,DET,Point,196,23,+4.2%,19,+5.1%,28,+6.5%,30,+4.9%,21,+5.8%,47,+2.2%,66,-3.2%,55,-0.8%
Zydrunas Ilgauskas,30.4,CLE,Big,353,58,-1.2%,87,-7.3%,13,+12.1%,34,+3.3%,17,+6.7%,29,+8.1%,72,-5.3%,59,-1.6%
Stephen Jackson,27.6,IND,Wing,227,70,-2.8%,34,+2.0%,93,-14.7%,83,-8.0%,91,-9.1%,30,+8.0%,53,-0.5%,32,+4.1%
LeBron James,20.8,CLE,Wing,602,87,-5.7%,96,-11.7%,4,+18.3%,13,+9.1%,5,+12.9%,28,+8.5%,100,-40.8%,99,-21.0%
Antawn Jamison,29.4,WAS,Forward,252,6,+8.8%,17,+5.4%,66,-4.3%,11,+13.1%,15,+7.2%,45,+2.9%,0,+36.5%,2,+18.4%
Richard Jefferson,25.4,NJN,Forward,436,13,+6.0%,9,+8.7%,50,-0.2%,80,-7.4%,79,-4.1%,19,+14.3%,22,+9.2%,9,+12.2%
Jared Jeffries,23.9,WAS,Big,214,34,+2.1%,64,-2.9%,92,-13.7%,5,+18.2%,20,+5.8%,62,-3.3%,24,+8.1%,31,+4.2%
Anthony Johnson,31.1,IND,Point,240,97,-10.6%,72,-4.1%,98,-20.5%,91,-11.5%,97,-14.3%,98,-63.3%,23,+8.8%,79,-8.1%
Damon Jones,29.2,CLE,Combo,171,82,-5.3%,53,-1.5%,97,-17.7%,60,-1.6%,89,-8.1%,83,-14.6%,47,+0.3%,69,-3.6%
Eddie Jones,34.0,MEM,Wing,119,69,-2.7%,53,-1.5%,62,-3.5%,14,+8.5%,33,+2.5%,99,-63.6%,96,-19.1%,100,-22.9%
Fred Jones,26.6,IND,Wing,165,61,-1.6%,31,+2.9%,45,+1.4%,54,-0.4%,53,-0.6%,63,-4.0%,88,-12.4%,78,-8.0%
James Jones,25.1,PHX,Forward,345,38,+1.9%,61,-2.4%,59,-2.5%,25,+5.7%,38,+1.8%,6,+26.8%,56,-1.3%,30,+4.6%
Chris Kaman,23.5,LAC,Big,321,65,-1.9%,51,-1.3%,60,-2.9%,45,+1.3%,52,-0.3%,34,+6.9%,61,-1.7%,44,+0.9%
Jason Kidd,32.6,NJN,Point,449,9,+6.7%,5,+11.4%,48,+0.2%,100,-36.3%,98,-16.2%,19,+14.3%,2,+25.6%,1,+23.0%
Nenad Krstic,22.3,NJN,Big,365,33,+2.1%,29,+3.1%,68,-4.5%,78,-6.7%,82,-5.8%,3,+30.9%,59,-1.7%,16,+8.4%
Shaun Livingston,20.1,LAC,Wing,331,91,-6.4%,14,+6.9%,94,-15.4%,97,-22.2%,99,-19.6%,82,-12.4%,33,+5.9%,49,+0.0%
Corey Maggette,26.0,LAC,Wing,289,59,-1.4%,82,-6.9%,56,-1.8%,53,-0.2%,54,-0.6%,77,-10.0%,36,+4.5%,47,+0.2%
Jamaal Magloire,27.4,MIL,Big,134,50,-0.0%,91,-9.1%,87,-10.8%,84,-8.7%,88,-7.5%,38,+5.9%,11,+15.3%,7,+13.4%
Shawn Marion,27.5,PHX,Forward,848,53,-0.7%,3,+18.0%,95,-15.9%,44,+1.5%,83,-5.8%,93,-32.1%,76,-6.8%,93,-12.2%
Donyell Marshall,32.5,CLE,Big,342,39,+1.9%,10,+8.2%,53,-1.2%,55,-0.5%,56,-0.7%,69,-5.7%,40,+1.3%,56,-0.9%
Kevin Martin,22.7,SAC,Wing,187,73,-3.6%,27,+3.3%,16,+10.6%,79,-6.9%,57,-0.8%,94,-32.2%,25,+7.9%,88,-10.6%
Antonio McDyess,31.2,DET,Big,365,41,+1.4%,35,+1.9%,70,-5.7%,31,+4.5%,47,+0.7%,54,-0.7%,44,+0.5%,50,+0.0%
Andre Miller,29.6,DEN,Combo,181,60,-1.5%,85,-7.3%,90,-11.9%,2,+20.9%,13,+7.4%,3,+28.6%,97,-21.2%,98,-16.0%
Brad Miller,29.6,SAC,Big,166,18,+4.9%,76,-5.4%,67,-4.5%,23,+6.1%,43,+1.2%,2,+35.7%,78,-8.0%,10,+11.6%
Mike Miller,25.7,MEM,Wing,107,42,+1.3%,53,-1.5%,42,+1.4%,77,-6.4%,71,-3.1%,1,+42.5%,60,-1.7%,16,+8.6%
Cuttino Mobley,30.2,LAC,Combo,472,35,+2.0%,12,+7.6%,37,+3.4%,22,+6.1%,24,+4.8%,22,+12.0%,95,-18.9%,84,-9.5%
Alonzo Mourning,35.7,MIA,Big,222,95,-8.5%,99,-16.0%,59,-2.6%,57,-1.0%,62,-1.5%,73,-8.3%,84,-10.8%,86,-10.0%
Lamond Murray,32.5,NJN,Forward,190,79,-4.9%,84,-7.2%,71,-5.7%,16,+7.5%,41,+1.4%,89,-20.8%,58,-1.4%,81,-8.3%
Ronald Murray,26.3,CLE,Wing,387,19,+4.6%,21,+4.4%,22,+9.0%,70,-3.2%,40,+1.6%,67,-5.5%,16,+13.3%,19,+7.9%
Steve Nash,31.7,PHX,Point,797,96,-8.6%,75,-5.1%,84,-9.4%,74,-4.8%,87,-6.8%,78,-10.9%,89,-12.7%,92,-12.2%
Andres Nocioni,25.9,CHI,Forward,229,84,-5.5%,79,-6.5%,32,+4.8%,98,-26.2%,94,-10.3%,96,-35.2%,7,+17.4%,58,-1.4%
Dirk Nowitzki,27.4,DAL,Big,980,74,-3.9%,15,+6.6%,76,-7.6%,96,-19.0%,96,-12.1%,47,+0.9%,73,-5.3%,65,-2.9%
Jermaine O'Neal,27.1,IND,Big,216,92,-6.7%,63,-2.7%,53,-0.8%,78,-6.5%,78,-4.1%,90,-21.1%,75,-6.7%,85,-10.0%
Shaquille O'Neal,33.7,MIA,Big,758,7,+7.3%,7,+10.2%,51,-0.4%,28,+5.2%,29,+3.3%,44,+3.3%,15,+13.9%,12,+10.6%
Lamar Odom,26.0,LAL,Forward,313,14,+6.0%,93,-10.9%,3,+20.7%,3,+18.5%,2,+18.9%,50,0.0%,12,+14.7%,17,+8.1%
Smush Parker,24.4,LAL,Point,258,32,+2.2%,49,-0.6%,34,+4.6%,26,+5.6%,23,+4.9%,28,+8.2%,34,+5.5%,27,+5.3%
Tony Parker,23.5,SAS,Point,473,31,+2.2%,39,+1.5%,17,+10.5%,47,+1.1%,22,+5.2%,40,+4.8%,71,-5.0%,61,-1.8%
Gary Payton,37.3,MIA,Combo,548,66,-2.3%,59,-2.3%,69,-4.7%,61,-1.7%,67,-2.7%,59,-1.3%,70,-4.5%,70,-3.6%
James Posey,28.8,MIA,Wing,595,63,-1.8%,66,-3.0%,77,-7.9%,53,-0.3%,70,-2.9%,32,+7.4%,67,-3.6%,52,-0.1%
Tayshaun Prince,25.7,DET,Wing,744,72,-3.2%,94,-11.1%,58,-2.5%,49,+1.0%,58,-0.8%,33,+7.2%,22,+9.1%,15,+8.7%
Vladimir Radmanovic,25.0,LAC,Forward,243,68,-2.4%,50,-1.0%,39,+2.9%,82,-7.6%,72,-3.3%,78,-10.4%,37,+4.3%,48,+0.1%
Michael Redd,26.2,MIL,Wing,185,4,+9.8%,66,-3.0%,2,+22.4%,46,+1.2%,14,+7.3%,18,+14.5%,8,+17.3%,4,+14.6%
Clifford Robinson,38.9,NJN,Big,197,88,-5.8%,69,-3.8%,75,-7.2%,51,+0.4%,72,-3.1%,79,-11.2%,77,-7.7%,90,-10.8%
Quinton Ross,24.5,LAC,Wing,293,17,+5.0%,68,-3.5%,3,+18.5%,24,+5.9%,7,+11.1%,43,+3.4%,32,+6.3%,25,+5.6%
Bobby Simmons,25.4,MIL,Forward,158,90,-5.9%,98,-12.4%,80,-8.5%,89,-11.0%,90,-8.3%,11,+17.5%,55,-1.2%,28,+4.8%
Joe Smith,30.3,MIL,Big,104,46,+0.6%,2,+18.8%,52,-0.6%,73,-4.6%,76,-3.5%,80,-11.4%,79,-8.0%,76,-6.8%
Eric Snow,32.5,CLE,Point,405,85,-5.7%,84,-7.1%,20,+9.3%,72,-4.1%,44,+1.1%,53,-0.5%,84,-11.3%,82,-8.4%
Jerry Stackhouse,31.0,DAL,Wing,708,80,-5.2%,78,-6.2%,63,-3.6%,59,-1.6%,66,-2.6%,81,-12.3%,74,-6.0%,78,-8.0%
Michael Sweetney,23.0,CHI,Big,118,28,+2.9%,20,+4.4%,1,+27.1%,76,-5.6%,8,+10.9%,72,-8.0%,72,-5.3%,77,-7.0%
Jason Terry,28.1,DAL,Combo,841,27,+3.2%,11,+7.6%,18,+10.4%,88,-10.7%,49,+0.3%,61,-2.6%,49,+0.1%,51,-0.1%
Kenny Thomas,28.3,SAC,Big,147,16,+5.2%,3,+14.6%,86,-10.1%,43,+1.5%,77,-3.7%,22,+11.1%,50,0.0%,26,+5.3%
Tim Thomas,28.7,PHX,Big,635,62,-1.8%,44,+0.4%,41,+2.1%,84,-8.5%,75,-3.4%,31,+7.4%,39,+1.6%,38,+2.3%
Nick Van Exel,33.9,SAS,Point,128,56,-1.2%,57,-1.7%,88,-11.5%,42,+1.9%,80,-4.3%,64,-4.8%,20,+10.1%,28,+5.2%
Keith Van Horn,30.0,DAL,Forward,162,15,+5.9%,9,+9.3%,33,+4.7%,41,+2.6%,28,+3.6%,56,-0.9%,63,-2.2%,59,-1.6%
Anderson Varejao,23.1,CLE,Big,226,26,+3.4%,28,+3.3%,55,-1.4%,48,+1.1%,50,+0.1%,87,-19.2%,18,+11.6%,34,+3.5%
Jacque Vaughn,30.7,NJN,Combo,153,76,-4.1%,90,-9.1%,54,-1.4%,4,+18.2%,9,+8.9%,85,-18.3%,82,-9.3%,95,-13.1%
Sasha Vujacic,21.7,LAL,Wing,128,94,-7.7%,22,+4.2%,82,-9.0%,86,-9.3%,91,-8.9%,84,-17.5%,91,-13.0%,97,-14.2%
Dwyane Wade,23.8,MIA,Wing,958,28,+2.7%,47,-0.3%,41,+2.3%,66,-2.6%,59,-1.0%,17,+15.2%,31,+6.3%,14,+8.8%
Antoine Walker,29.2,MIA,Forward,856,47,+0.6%,70,-3.9%,46,+1.3%,39,+2.7%,34,+2.2%,76,-9.3%,28,+7.2%,39,+2.0%
Ben Wallace,31.1,DET,Big,638,89,-5.9%,88,-7.7%,44,+1.4%,92,-12.4%,86,-6.8%,70,-6.2%,34,+5.4%,41,+1.6%
Rasheed Wallace,31.1,DET,Big,627,37,+1.9%,38,+1.5%,29,+6.3%,56,-0.6%,37,+1.9%,36,+6.3%,43,+0.8%,36,+2.9%
Luke Walton,25.6,LAL,Forward,234,25,+3.9%,74,-4.9%,57,-1.8%,40,+2.7%,47,+0.9%,92,-28.6%,3,+23.7%,3,+16.1%
Bonzi Wells,29.1,SAC,Wing,248,11,+6.5%,48,-0.5%,36,+3.4%,0,+37.8%,3,+18.6%,65,-5.0%,98,-27.5%,97,-15.4%
Jason Williams,30.0,MIA,Point,679,21,+4.4%,16,+6.5%,27,+7.6%,20,+6.4%,16,+6.8%,71,-6.8%,38,+2.2%,53,-0.4%
Metta World Peace,26.0,SAC,Wing,196,93,-7.4%,97,-11.8%,28,+7.5%,47,+1.2%,26,+4.2%,7,+20.8%,99,-34.6%,91,-10.9%
