Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Marcus Banks,21.9,BOS,Point,1319,38,+1.3,18,+1.4,54,-0.1%,19,+9.1,21,+0.7,76,-3.9%,27,+11.8,24,+0.8,46,+0.4%,30,+6.4
Leandro Barbosa,20.9,PHX,Combo,1485,40,+1.2,77,-0.9,57,-0.2%,55,-1.5,96,-1.4,56,-0.8%,93,-24.8,37,+0.4,61,-1.0%,21,+10.2
Matt Barnes,23.6,LAC,Forward,699,26,+2.8,1,+4.3,20,+1.2%,2,+28.1,8,+1.2,36,+2.0%,21,+14.1,2,+2.9,43,+0.7%,2,+33.9
Brent Barry,31.8,SEA,Wing,1798,24,+3.1,22,+1.1,62,-0.3%,13,+12.2,20,+0.7,29,+3.5%,28,+11.5,52,-0.0,83,-3.2%,31,+6.2
Jon Barry,34.3,DEN,Wing,1042,57,-0.6,66,-0.5,52,-0.0%,65,-3.2,69,-0.4,72,-3.2%,71,-9.2,66,-0.4,86,-3.4%,63,-3.8
Tony Battie,27.7,BOS,Big,491,37,+1.4,98,-2.8,98,-2.9%,96,-16.8,99,-2.1,93,-8.9%,98,-34.8,75,-0.7,97,-7.7%,79,-8.4
Tony Battie,27.7,CLE,Big,951,72,-2.2,80,-1.0,81,-1.1%,73,-4.8,83,-0.7,98,-12.6%,85,-16.0,58,-0.2,83,-3.1%,45,+1.3
Shane Battier,25.1,MEM,Wing,1919,67,-1.6,14,+1.7,94,-2.2%,14,+12.1,32,+0.4,46,+0.5%,21,+14.0,14,+1.3,91,-4.8%,17,+12.7
Lonny Baxter,24.8,CHI,Big,124,89,-5.3,16,+1.6,29,+0.9%,8,+15.5,2,+2.0,38,+1.8%,6,+25.8,73,-0.7,66,-1.5%,58,-2.4
Lonny Baxter,24.8,TOR,Big,477,75,-2.5,72,-0.7,64,-0.4%,72,-4.5,87,-0.9,28,+3.5%,88,-18.6,42,+0.2,77,-2.5%,39,+3.5
Lonny Baxter,24.8,WAS,Big,114,17,+4.0,63,-0.4,11,+1.9%,60,-2.6,93,-1.1,68,-2.6%,93,-24.7,22,+0.9,18,+3.2%,12,+14.4
Raja Bell,27.1,UTA,Wing,1987,56,-0.6,63,-0.4,70,-0.7%,58,-2.0,52,-0.0,92,-8.0%,40,+4.7,71,-0.6,54,-0.4%,72,-6.7
Jonathan Bender,22.8,IND,Big,247,2,+11.8,6,+2.7,55,-0.1%,4,+21.1,1,+2.4,86,-6.0%,1,+41.5,41,+0.2,74,-2.2%,30,+6.3
Travis Best,31.3,DAL,Point,727,97,-8.0,92,-2.0,89,-1.6%,91,-11.9,92,-1.1,66,-2.3%,84,-15.8,89,-1.3,82,-3.0%,88,-14.4
Mike Bibby,25.5,SAC,Point,2977,7,+6.7,64,-0.4,38,+0.5%,78,-6.9,47,+0.1,6,+10.0%,66,-5.6,78,-0.8,51,-0.1%,82,-10.6
Chauncey Billups,27.1,DET,Combo,2755,19,+3.7,64,-0.4,46,+0.2%,73,-5.1,49,+0.0,49,+0.2%,50,+1.3,68,-0.5,37,+1.2%,71,-6.5
Steve Blake,23.7,WAS,Point,1290,80,-3.7,43,+0.2,83,-1.3%,38,+2.9,71,-0.4,85,-5.7%,57,-2.5,38,+0.3,85,-3.3%,38,+3.9
Corie Blount,34.8,CHI,Big,727,78,-3.3,24,+1.0,34,+0.6%,36,+3.7,67,-0.3,41,+1.4%,74,-10.0,18,+1.1,20,+2.9%,21,+11.0
Corie Blount,34.8,TOR,Big,290,79,-3.6,43,+0.3,80,-1.1%,26,+6.4,58,-0.1,35,+2.2%,72,-9.7,23,+0.9,80,-2.8%,5,+23.2
Mark Blount,27.9,BOS,Big,2397,47,+0.4,15,+1.6,35,+0.6%,15,+10.9,13,+0.9,30,+3.3%,19,+15.7,21,+1.0,39,+1.0%,16,+12.9
Keith Bogans,23.5,ORL,Wing,1735,25,+2.9,17,+1.5,14,+1.5%,26,+6.3,31,+0.5,28,+3.7%,45,+3.1,22,+0.9,15,+3.4%,28,+7.3
Calvin Booth,27.5,SEA,Big,1188,64,-1.3,22,+1.1,4,+3.0%,37,+3.2,11,+1.0,55,-0.7%,9,+22.3,65,-0.4,5,+6.3%,68,-5.7
Carlos Boozer,21.9,CLE,Big,2585,61,-1.0,53,-0.0,67,-0.6%,39,+2.3,82,-0.7,66,-2.3%,68,-7.2,25,+0.8,19,+3.1%,24,+9.2
Curtis Borchardt,23.1,UTA,Big,248,12,+5.3,5,+2.9,76,-0.9%,6,+17.2,2,+2.3,99,-15.4%,0,+45.8,61,-0.3,84,-3.2%,82,-9.8
Chris Bosh,19.6,TOR,Big,2501,27,+2.7,90,-1.8,49,+0.1%,86,-10.4,64,-0.3,17,+5.7%,61,-4.0,93,-1.6,56,-0.5%,91,-16.3
Bruce Bowen,32.4,SAS,Wing,2615,82,-3.9,24,+1.0,27,+0.9%,32,+4.5,17,+0.8,44,+0.9%,20,+14.8,40,+0.3,24,+2.4%,42,+2.1
Ryan Bowen,27.9,DEN,Forward,321,97,-7.9,28,+0.8,76,-0.9%,39,+2.8,75,-0.5,18,+5.5%,89,-19.7,15,+1.2,96,-6.9%,19,+11.8
Earl Boykins,27.4,DEN,Point,1757,26,+2.9,20,+1.3,73,-0.8%,22,+7.8,50,+0.0,61,-1.6%,47,+2.3,15,+1.2,87,-3.9%,23,+9.4
Shawn Bradley,31.6,DAL,Big,731,87,-4.9,56,-0.1,32,+0.7%,55,-1.5,88,-0.9,9,+8.3%,92,-24.7,36,+0.4,56,-0.5%,36,+4.7
Torraye Braggs,27.5,HOU,Big,121,33,+1.7,100,-4.0,17,+1.3%,100,-39.3,84,-0.8,45,+0.6%,90,-20.5,100,-4.1,17,+3.3%,100,-66.1
Elton Brand,24.6,LAC,Big,2670,33,+1.7,73,-0.7,41,+0.4%,76,-6.2,22,+0.6,57,-1.2%,30,+10.2,93,-1.6,55,-0.4%,93,-17.8
J.R. Bremer,23.1,CLE,Combo,385,43,+0.9,70,-0.6,92,-1.8%,75,-5.4,16,+0.8,57,-1.1%,28,+11.6,91,-1.5,99,-8.7%,92,-16.7
Jamison Brewer,22.9,IND,Combo,149,99,-10.8,0,+5.5,82,-1.2%,0,+45.5,7,+1.3,54,-0.6%,2,+38.8,1,+3.6,83,-3.1%,0,+42.3
Devin Brown,24.8,SAS,Combo,514,13,+4.8,91,-1.9,32,+0.7%,90,-11.4,94,-1.2,60,-1.5%,87,-17.9,79,-0.8,21,+2.8%,70,-6.4
Kedrick Brown,22.6,BOS,Wing,398,76,-2.9,54,-0.1,97,-2.6%,25,+6.8,96,-1.4,73,-3.5%,86,-17.3,11,+1.4,89,-4.6%,6,+21.8
Kedrick Brown,22.6,CLE,Combo,546,64,-1.1,86,-1.4,45,+0.2%,83,-8.8,83,-0.7,54,-0.6%,87,-17.9,72,-0.6,46,+0.4%,66,-4.8
Kwame Brown,21.6,WAS,Big,2191,37,+1.4,30,+0.7,36,+0.6%,29,+5.5,25,+0.6,39,+1.7%,32,+8.9,50,+0.0,14,+3.4%,43,+1.9
P.J. Brown,34.0,NOH,Big,2751,81,-3.8,67,-0.5,89,-1.6%,68,-3.7,34,+0.4,89,-7.1%,23,+13.2,85,-1.1,57,-0.7%,87,-13.8
Rick Brunson,31.4,CHI,Point,354,3,+10.1,5,+2.7,90,-1.8%,3,+23.7,10,+1.1,25,+4.1%,9,+22.5,8,+1.7,76,-2.3%,5,+23.5
Kobe Bryant,25.2,LAL,Wing,2441,42,+1.0,82,-1.2,62,-0.4%,79,-7.4,82,-0.7,79,-4.7%,65,-5.6,71,-0.6,21,+2.8%,80,-9.3
Greg Buckner,27.1,PHI,Wing,645,71,-2.1,39,+0.4,22,+1.1%,50,-0.6,15,+0.9,21,+5.0%,13,+19.4,59,-0.3,22,+2.6%,78,-8.4
Caron Butler,23.6,MIA,Wing,2000,51,-0.1,64,-0.4,14,+1.6%,76,-6.2,62,-0.2,14,+6.3%,81,-14.3,45,+0.1,9,+4.5%,40,+3.1
Mitchell Butler,32.9,WAS,Wing,521,94,-6.1,46,+0.2,71,-0.7%,32,+4.7,63,-0.2,85,-5.8%,53,-0.5,26,+0.7,35,+1.5%,18,+12.1
Rasual Butler,24.4,MIA,Wing,625,64,-1.2,83,-1.2,98,-2.7%,90,-11.3,56,-0.1,96,-10.5%,38,+6.0,86,-1.1,93,-5.3%,94,-19.6
Zarko Cabarkapa,22.4,PHX,Forward,559,17,+4.0,64,-0.4,10,+2.0%,82,-8.2,19,+0.7,35,+2.1%,39,+5.1,86,-1.1,7,+5.4%,91,-16.6
Marcus Camby,29.6,DEN,Big,2161,43,+0.9,60,-0.3,38,+0.5%,57,-1.8,53,-0.0,32,+2.6%,51,+0.7,66,-0.4,11,+4.2%,62,-3.5
Elden Campbell,35.3,DET,Big,885,17,+4.0,61,-0.4,21,+1.2%,74,-5.2,32,+0.4,56,-0.8%,22,+13.6,76,-0.7,9,+4.6%,85,-12.1
Brian Cardinal,26.5,GSW,Forward,1603,53,-0.2,99,-3.0,98,-3.2%,98,-19.2,97,-1.7,76,-3.9%,98,-32.8,90,-1.3,94,-5.4%,87,-13.3
Vince Carter,26.8,TOR,Wing,2781,23,+3.3,26,+0.9,77,-1.0%,28,+5.8,19,+0.7,48,+0.4%,10,+21.5,51,-0.0,64,-1.2%,64,-4.5
Sam Cassell,34.0,MIN,Point,2840,64,-1.3,60,-0.3,33,+0.7%,44,+1.1,28,+0.5,14,+6.3%,6,+26.5,76,-0.7,8,+4.8%,77,-7.9
Kelvin Cato,29.2,HOU,Big,1743,78,-3.2,38,+0.4,20,+1.2%,38,+3.0,55,-0.1,33,+2.4%,67,-6.9,32,+0.5,27,+2.1%,22,+9.8
Tyson Chandler,21.1,CHI,Big,744,91,-5.4,94,-2.2,56,-0.1%,94,-15.1,85,-0.8,43,+1.0%,89,-19.1,91,-1.4,66,-1.5%,87,-13.9
Calbert Cheaney,32.3,GSW,Wing,2042,48,+0.2,69,-0.6,85,-1.4%,56,-1.8,37,+0.3,59,-1.5%,29,+10.4,83,-1.0,75,-2.3%,80,-8.7
Doug Christie,33.5,SAC,Wing,2765,27,+2.6,21,+1.3,64,-0.5%,16,+10.8,52,-0.0,6,+9.8%,54,-1.2,11,+1.4,73,-2.2%,9,+16.5
Speedy Claxton,25.5,GSW,Point,1575,91,-5.5,87,-1.5,49,+0.1%,88,-11.0,61,-0.2,22,+4.8%,50,+1.6,89,-1.3,32,+1.5%,91,-16.1
Derrick Coleman,36.4,PHI,Big,841,26,+2.7,9,+2.2,6,+2.5%,11,+13.5,15,+0.9,28,+3.6%,27,+11.8,8,+1.6,5,+5.9%,8,+18.0
Bimbo Coles,35.5,MIA,Combo,148,19,+3.7,2,+3.7,27,+0.9%,2,+25.6,17,+0.8,0,+17.5%,43,+3.9,0,+3.7,92,-5.1%,0,+51.0
Jason Collier,26.1,ATL,Big,544,89,-5.1,39,+0.4,48,+0.1%,31,+4.8,70,-0.4,23,+4.6%,66,-5.7,40,+0.3,57,-0.7%,39,+3.3
Jarron Collins,24.9,UTA,Big,1689,31,+2.0,58,-0.2,69,-0.7%,50,-0.5,77,-0.6,93,-8.5%,68,-7.3,39,+0.3,60,-0.9%,44,+1.6
Jason Collins,24.9,NJN,Big,2205,86,-4.6,72,-0.7,91,-1.8%,50,-0.6,48,+0.1,57,-1.2%,36,+7.7,80,-0.9,76,-2.3%,69,-6.2
Brian Cook,22.9,LAL,Big,392,19,+3.6,94,-2.2,6,+2.5%,96,-17.3,87,-0.9,71,-3.0%,59,-3.1,92,-1.5,4,+6.3%,96,-20.7
Omar Cook,21.8,POR,Point,133,10,+5.6,32,+0.6,78,-1.0%,10,+14.0,74,-0.5,58,-1.3%,73,-9.9,18,+1.1,90,-4.7%,4,+25.9
Chris Crawford,28.5,ATL,Forward,1149,8,+6.4,35,+0.6,69,-0.7%,30,+5.2,53,-0.0,37,+2.0%,45,+3.3,28,+0.7,58,-0.8%,28,+7.1
Jamal Crawford,23.6,CHI,Combo,2770,47,+0.4,40,+0.4,50,+0.0%,43,+1.2,53,-0.0,35,+2.1%,32,+8.9,36,+0.4,53,-0.2%,48,+0.6
Austin Croshere,28.5,IND,Forward,949,27,+2.6,36,+0.5,71,-0.7%,27,+6.1,28,+0.5,17,+5.6%,31,+9.4,57,-0.1,92,-5.0%,50,0.0
Eddy Curry,20.9,CHI,Big,2130,28,+2.4,17,+1.4,56,-0.1%,18,+9.7,4,+1.7,71,-3.1%,4,+30.7,67,-0.4,31,+1.7%,64,-4.1
Michael Curry,35.2,TOR,Combo,1220,95,-7.1,35,+0.6,40,+0.4%,33,+4.1,73,-0.5,82,-5.3%,80,-13.4,19,+1.1,52,-0.2%,14,+14.0
Samuel Dalembert,23.5,PHI,Big,2172,83,-4.0,42,+0.3,58,-0.2%,49,-0.3,41,+0.2,22,+4.8%,41,+4.2,54,-0.1,69,-1.8%,64,-4.2
Erick Dampier,28.3,GSW,Big,2400,80,-3.7,34,+0.6,7,+2.4%,46,+0.8,36,+0.3,71,-3.0%,34,+8.5,42,+0.2,4,+6.8%,61,-3.0
Antonio Daniels,28.6,SEA,Point,1486,59,-0.8,78,-0.9,57,-0.2%,86,-10.3,68,-0.4,25,+4.1%,71,-9.5,71,-0.6,36,+1.3%,82,-10.3
Marquis Daniels,22.8,DAL,Combo,971,11,+5.4,36,+0.5,18,+1.2%,42,+1.5,9,+1.2,5,+10.3%,21,+13.7,82,-0.9,36,+1.4%,78,-8.3
Antonio Davis,35.0,TOR,Big,542,18,+3.7,10,+2.1,60,-0.2%,15,+11.0,8,+1.2,99,-15.0%,4,+31.3,25,+0.8,32,+1.6%,30,+6.5
Antonio Davis,35.0,CHI,Big,2029,54,-0.4,94,-2.2,17,+1.3%,95,-15.6,89,-0.9,41,+1.4%,88,-18.6,87,-1.2,34,+1.5%,86,-12.4
Baron Davis,24.6,NOH,Combo,2685,80,-3.7,89,-1.6,61,-0.3%,89,-11.3,98,-1.7,50,-0.1%,96,-28.9,36,+0.4,37,+1.2%,42,+2.3
Dale Davis,34.6,POR,Big,1671,12,+5.1,21,+1.3,12,+1.7%,29,+5.4,25,+0.6,41,+1.4%,31,+9.5,23,+0.8,10,+4.4%,31,+6.0
Ricky Davis,24.1,CLE,Combo,793,0,+14.0,1,+5.0,24,+1.1%,0,+36.7,0,+3.2,18,+5.5%,0,+51.9,5,+2.2,33,+1.5%,2,+33.8
Ricky Davis,24.1,BOS,Wing,1648,14,+4.3,20,+1.3,68,-0.6%,13,+12.2,18,+0.8,15,+6.3%,26,+12.0,34,+0.5,74,-2.2%,27,+7.6
Andrew DeClercq,30.7,ORL,Big,1207,96,-7.1,93,-2.1,72,-0.8%,93,-12.7,82,-0.7,84,-5.5%,81,-14.0,92,-1.5,30,+1.7%,86,-13.0
Tony Delk,29.8,DAL,Combo,487,38,+1.3,89,-1.7,34,+0.6%,93,-13.7,37,+0.3,24,+4.4%,55,-1.6,95,-1.8,73,-2.2%,93,-18.4
Boris Diaw,21.5,ATL,Big,1847,78,-3.1,77,-0.9,73,-0.8%,69,-3.9,65,-0.3,82,-5.2%,78,-12.5,79,-0.8,67,-1.5%,63,-3.8
Dan Dickau,25.1,POR,Combo,130,70,-2.0,4,+3.0,16,+1.3%,11,+13.6,6,+1.4,5,+10.2%,25,+12.4,9,+1.5,69,-1.8%,17,+12.5
DeSagana Diop,21.8,CLE,Big,655,93,-6.0,83,-1.3,28,+0.9%,92,-11.9,35,+0.4,14,+6.3%,61,-3.9,93,-1.6,60,-1.0%,92,-16.9
Vlade Divac,35.7,SAC,Big,2310,22,+3.3,11,+2.1,30,+0.8%,10,+13.8,29,+0.5,27,+3.7%,30,+10.0,8,+1.6,33,+1.5%,12,+15.4
Juan Dixon,25.1,WAS,Combo,1397,31,+2.0,59,-0.3,56,-0.1%,66,-3.4,73,-0.5,42,+1.2%,72,-9.5,39,+0.3,61,-1.0%,47,+0.8
Michael Doleac,26.4,NYK,Big,655,96,-7.2,87,-1.4,45,+0.2%,80,-7.4,99,-1.9,80,-4.8%,96,-30.0,34,+0.5,63,-1.2%,28,+7.3
Michael Doleac,26.4,DEN,Big,317,6,+7.4,13,+1.8,17,+1.3%,19,+9.4,3,+1.8,7,+9.5%,3,+35.5,61,-0.3,73,-2.2%,72,-6.8
Keyon Dooling,23.5,LAC,Combo,1089,51,-0.1,33,+0.6,18,+1.2%,37,+3.2,71,-0.4,31,+3.0%,79,-13.1,22,+0.9,50,+0.1%,21,+10.1
Predrag Drobnjak,28.0,LAC,Big,927,21,+3.5,31,+0.7,5,+2.7%,56,-1.7,65,-0.3,10,+7.8%,86,-17.2,19,+1.0,23,+2.5%,29,+6.6
Tim Duncan,27.5,SAS,Big,2515,89,-5.3,37,+0.4,94,-2.2%,23,+7.4,5,+1.5,99,-13.9%,1,+41.5,87,-1.2,79,-2.7%,84,-11.4
Mike Dunleavy,23.1,GSW,Wing,2310,36,+1.4,14,+1.7,11,+1.9%,18,+9.6,31,+0.5,37,+2.0%,46,+3.0,17,+1.1,17,+3.3%,19,+11.7
Ronald Dupree,22.8,CHI,Wing,843,50,+0.1,24,+1.0,39,+0.4%,34,+4.1,40,+0.3,90,-7.6%,39,+5.0,26,+0.7,20,+2.8%,31,+6.1
Howard Eisley,30.9,NYK,Point,722,18,+3.8,23,+1.0,25,+1.0%,32,+4.8,39,+0.3,24,+4.3%,63,-4.5,35,+0.4,45,+0.5%,26,+8.1
Howard Eisley,30.9,PHX,Point,716,55,-0.4,31,+0.7,72,-0.8%,36,+3.7,40,+0.3,62,-1.7%,42,+4.0,33,+0.5,65,-1.4%,38,+3.8
Francisco Elson,27.7,DEN,Big,812,63,-1.1,29,+0.8,87,-1.5%,25,+6.5,29,+0.5,92,-8.1%,24,+13.0,32,+0.5,88,-4.1%,32,+6.0
Melvin Ely,25.5,LAC,Big,470,91,-5.4,6,+2.6,84,-1.3%,4,+20.9,30,+0.5,73,-3.4%,3,+32.2,5,+2.1,62,-1.1%,7,+19.0
Reggie Evans,23.5,SEA,Big,1234,69,-1.9,59,-0.3,55,-0.1%,67,-3.5,87,-0.9,84,-5.6%,87,-18.0,21,+1.0,38,+1.0%,28,+7.2
Michael Finley,30.7,DAL,Wing,2776,77,-3.0,18,+1.4,41,+0.3%,14,+11.5,20,+0.7,65,-2.2%,8,+23.4,21,+1.0,47,+0.3%,26,+7.9
Derek Fisher,29.2,LAL,Combo,1681,73,-2.3,93,-2.2,95,-2.3%,92,-12.3,57,-0.1,39,+1.8%,69,-7.6,97,-2.0,98,-8.2%,91,-16.3
Marcus Fizer,25.2,CHI,Big,717,33,+1.7,14,+1.7,61,-0.3%,16,+10.7,54,-0.1,75,-3.8%,38,+6.1,10,+1.5,48,+0.2%,16,+12.8
T.J. Ford,20.6,MIL,Point,1479,73,-2.3,88,-1.5,16,+1.4%,90,-11.3,56,-0.1,69,-2.8%,52,+0.5,91,-1.5,38,+1.1%,93,-17.4
Danny Fortson,27.6,DAL,Big,607,36,+1.5,45,+0.2,55,-0.1%,61,-2.8,39,+0.3,22,+4.8%,60,-3.5,46,+0.1,33,+1.5%,59,-2.5
Jeff Foster,26.8,IND,Big,1939,97,-8.2,80,-1.0,43,+0.3%,84,-9.3,79,-0.6,46,+0.5%,79,-13.0,69,-0.5,18,+3.1%,71,-6.7
Tremaine Fowlkes,27.6,DET,Wing,227,51,-0.1,11,+2.0,84,-1.4%,7,+16.6,71,-0.4,79,-4.6%,50,+1.3,4,+2.4,55,-0.5%,5,+23.3
Rick Fox,34.3,LAL,Wing,845,67,-1.6,73,-0.8,18,+1.2%,80,-7.5,82,-0.7,17,+5.6%,72,-9.6,53,-0.1,17,+3.3%,65,-4.7
Adonal Foyle,28.6,GSW,Big,563,16,+4.1,13,+1.8,58,-0.2%,19,+9.6,31,+0.5,20,+5.3%,60,-3.8,13,+1.3,88,-4.2%,11,+15.8
Richie Frahm,26.2,SEA,Wing,390,86,-4.5,38,+0.4,49,+0.1%,44,+1.1,36,+0.3,23,+4.6%,49,+1.6,45,+0.1,53,-0.2%,53,-0.6
Steve Francis,26.7,HOU,Point,3191,78,-3.1,85,-1.3,93,-2.1%,70,-4.2,80,-0.6,59,-1.4%,73,-9.9,68,-0.4,81,-2.9%,45,+1.3
Dan Gadzuric,25.7,MIL,Big,1204,58,-0.7,51,-0.0,43,+0.3%,58,-2.0,50,+0.0,47,+0.4%,53,-0.1,52,-0.0,39,+0.9%,60,-3.0
Reece Gaines,22.8,ORL,Wing,297,82,-3.9,13,+1.7,35,+0.6%,34,+4.1,98,-1.7,98,-12.8%,95,-26.4,2,+2.7,9,+4.7%,20,+11.5
Kevin Garnett,27.5,MIN,Big,3228,93,-5.8,97,-2.6,94,-2.2%,94,-14.8,75,-0.5,77,-4.2%,46,+3.0,96,-1.9,62,-1.1%,95,-20.3
Pau Gasol,23.3,MEM,Big,2438,4,+9.1,25,+0.9,2,+3.4%,38,+3.1,11,+1.1,3,+11.7%,34,+8.3,63,-0.3,1,+8.2%,57,-2.2
Devean George,26.2,LAL,Forward,1930,79,-3.4,77,-0.9,54,-0.1%,79,-7.3,58,-0.1,77,-4.0%,73,-9.7,78,-0.8,54,-0.3%,75,-7.4
Eddie Gill,25.2,POR,Point,138,7,+7.4,97,-2.6,61,-0.3%,99,-21.9,90,-1.0,98,-12.5%,78,-12.5,88,-1.3,78,-2.6%,96,-21.6
Kendall Gill,35.4,CHI,Wing,1382,69,-1.9,96,-2.5,15,+1.4%,97,-18.1,84,-0.8,9,+8.5%,94,-26.1,92,-1.6,58,-0.8%,89,-15.1
Manu Ginobili,26.3,SAS,Wing,2240,28,+2.5,21,+1.3,62,-0.3%,9,+14.3,36,+0.4,61,-1.6%,21,+14.1,16,+1.1,55,-0.4%,14,+14.1
Gordan Giricek,26.4,ORL,Wing,1397,74,-2.4,52,-0.0,67,-0.6%,34,+4.0,45,+0.1,76,-3.9%,24,+12.9,50,+0.0,71,-2.0%,42,+2.0
Gordan Giricek,26.4,UTA,Wing,599,69,-1.8,35,+0.5,19,+1.2%,30,+4.9,14,+0.9,56,-0.9%,14,+18.4,65,-0.3,3,+7.1%,58,-2.4
Dion Glover,25.0,ATL,Wing,1440,62,-1.1,51,-0.0,29,+0.8%,57,-1.9,62,-0.2,69,-2.7%,49,+1.6,43,+0.2,21,+2.7%,58,-2.4
Dion Glover,25.0,TOR,Wing,171,27,+2.7,4,+3.1,37,+0.5%,4,+21.8,0,+3.5,60,-1.5%,0,+50.9,58,-0.2,41,+0.9%,46,+1.0
