Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Chris Andersen,32.3,DEN,Big,708,46,+0.3%,95,-6.5%,33,+1.8%,19,+2.9%,15,+2.5%,71,-3.4%,14,+4.8%,25,+2.5%
David Andersen,30.4,TOR,Big,140,79,-1.8%,84,-3.6%,1,+10.6%,0,+13.5%,0,+12.0%,79,-5.0%,100,-17.2%,100,-13.0%
David Andersen,30.4,NOH,Big,191,0,+6.2%,45,+0.7%,22,+2.9%,2,+7.1%,2,+5.4%,80,-5.1%,1,+14.3%,3,+7.9%
James Anderson,21.6,SAS,Wing,268,9,+3.0%,4,+7.2%,20,+3.1%,83,-3.0%,54,-0.3%,95,-10.9%,2,+9.4%,13,+4.3%
Ryan Anderson,22.5,ORL,Big,1342,63,-0.6%,40,+1.1%,51,+0.0%,40,+0.8%,42,+0.5%,64,-2.0%,86,-4.0%,86,-3.5%
Carmelo Anthony,26.4,DEN,Forward,1762,99,-5.8%,87,-4.2%,89,-5.2%,99,-8.6%,98,-7.4%,81,-5.4%,59,-0.9%,70,-1.9%
Carmelo Anthony,26.4,NYK,Wing,975,9,+3.0%,3,+7.4%,44,+0.7%,54,-0.4%,51,-0.0%,58,-1.2%,62,-1.2%,64,-1.3%
Joel Anthony,28.2,MIA,Big,1410,91,-3.0%,94,-6.0%,91,-5.9%,56,-0.5%,88,-2.9%,36,+1.9%,53,-0.5%,49,+0.0%
Gilbert Arenas,28.8,WAS,Combo,708,48,+0.1%,61,-0.8%,6,+6.6%,88,-4.0%,36,+0.8%,93,-9.4%,8,+6.4%,33,+1.5%
Gilbert Arenas,28.8,ORL,Combo,1027,20,+2.1%,90,-4.7%,17,+3.8%,3,+6.3%,2,+5.3%,36,+1.9%,38,+0.9%,35,+1.4%
Trevor Ariza,25.3,NOH,Wing,2589,6,+3.5%,2,+7.6%,21,+3.1%,81,-2.7%,54,-0.4%,9,+9.6%,48,-0.0%,24,+2.7%
Hilton Armstrong,25.9,WAS,Big,398,70,-1.0%,66,-1.2%,11,+4.6%,52,-0.3%,24,+1.8%,97,-13.6%,50,-0.2%,90,-4.4%
Carlos Arroyo,31.3,MIA,Point,962,25,+1.6%,34,+1.4%,40,+1.2%,49,-0.0%,41,+0.5%,67,-2.8%,11,+5.3%,19,+3.2%
Carlos Arroyo,31.3,BOS,Combo,170,99,-5.8%,14,+4.2%,100,-17.5%,88,-4.1%,99,-9.7%,99,-17.3%,61,-1.1%,98,-7.9%
Darrell Arthur,22.6,MEM,Big,1573,80,-1.8%,42,+0.9%,62,-1.2%,87,-3.9%,86,-2.7%,88,-7.1%,49,-0.1%,73,-2.1%
Omer Asik,24.3,CHI,Big,926,95,-3.5%,96,-7.1%,28,+2.2%,74,-2.0%,57,-0.5%,80,-5.1%,48,+0.0%,62,-1.2%
D.J. Augustin,23.0,CHA,Point,2739,5,+3.8%,5,+6.5%,25,+2.6%,9,+4.5%,8,+3.5%,63,-1.9%,30,+2.2%,39,+0.9%
Luke Babbitt,21.4,POR,Forward,107,98,-5.2%,88,-4.4%,99,-10.9%,86,-3.5%,98,-6.7%,97,-14.4%,62,-1.1%,96,-6.7%
Leandro Barbosa,27.9,TOR,Combo,1348,67,-0.8%,93,-5.4%,83,-3.7%,1,+7.9%,13,+2.9%,53,-0.5%,62,-1.1%,59,-0.9%
J.J. Barea,26.3,DAL,Combo,1593,52,-0.1%,30,+1.9%,50,+0.1%,40,+0.8%,42,+0.5%,67,-3.0%,79,-3.2%,81,-3.0%
Andrea Bargnani,25.0,TOR,Big,2344,18,+2.2%,25,+2.5%,72,-2.2%,51,-0.2%,67,-1.0%,4,+13.3%,44,+0.3%,11,+4.6%
Matt Barnes,30.6,LAL,Wing,983,69,-0.9%,83,-3.5%,55,-0.3%,46,+0.2%,50,-0.0%,50,-0.1%,62,-1.1%,58,-0.8%
Earl Barron,29.2,PHX,Big,170,37,+0.8%,6,+6.0%,100,-26.6%,41,+0.7%,99,-9.4%,96,-11.7%,0,+22.7%,1,+10.7%
Brandon Bass,25.5,ORL,Big,1956,53,-0.1%,33,+1.6%,39,+1.3%,76,-2.3%,63,-0.9%,40,+1.4%,79,-3.1%,65,-1.4%
Tony Battie,34.7,PHI,Big,361,98,-4.7%,46,+0.5%,96,-8.7%,58,-0.6%,90,-3.2%,97,-13.6%,97,-7.8%,99,-9.1%
Shane Battier,32.1,HOU,Wing,1808,36,+0.9%,31,+1.8%,74,-2.5%,60,-0.7%,76,-1.6%,8,+10.0%,17,+4.1%,7,+5.4%
Shane Battier,32.1,MEM,Forward,531,56,-0.4%,70,-1.5%,74,-2.5%,37,+1.1%,60,-0.7%,38,+1.7%,32,+2.0%,32,+1.7%
Nicolas Batum,21.9,POR,Forward,2500,12,+2.7%,39,+1.1%,27,+2.3%,7,+5.0%,7,+3.8%,32,+2.5%,30,+2.1%,28,+2.2%
Jerryd Bayless,22.2,NOH,Point,142,97,-4.3%,51,+0.2%,2,+8.9%,55,-0.4%,7,+3.9%,99,-22.4%,98,-9.0%,100,-13.9%
Jerryd Bayless,22.2,TOR,Combo,1289,73,-1.4%,71,-1.7%,71,-2.0%,56,-0.5%,70,-1.2%,47,+0.2%,51,-0.3%,51,-0.1%
Michael Beasley,21.8,MIN,Forward,2350,84,-2.2%,74,-2.3%,37,+1.4%,95,-6.3%,91,-3.3%,76,-4.5%,52,-0.4%,67,-1.6%
Rodrigue Beaubois,22.7,DAL,Wing,481,42,+0.5%,70,-1.6%,6,+6.6%,22,+2.6%,3,+4.5%,30,+2.8%,88,-4.7%,78,-2.5%
Marco Belinelli,24.6,NOH,Wing,1922,20,+2.0%,74,-2.1%,79,-3.0%,3,+6.3%,16,+2.5%,15,+7.1%,37,+1.2%,22,+2.9%
Charlie Bell,31.6,GSW,Wing,123,98,-5.0%,32,+1.7%,98,-10.3%,99,-9.5%,100,-9.8%,33,+2.4%,92,-5.7%,84,-3.4%
Raja Bell,34.1,UTA,Wing,2080,27,+1.5%,49,+0.3%,9,+5.6%,61,-0.8%,19,+2.1%,54,-0.7%,31,+2.0%,38,+1.1%
Mike Bibby,32.5,ATL,Point,1670,83,-2.1%,82,-3.3%,76,-2.6%,34,+1.3%,53,-0.2%,96,-13.5%,49,-0.2%,86,-3.6%
Mike Bibby,32.5,MIA,Point,556,19,+2.1%,36,+1.3%,19,+3.1%,40,+0.8%,24,+1.8%,59,-1.4%,49,-0.2%,57,-0.7%
Andris Biedrins,24.6,GSW,Big,1390,3,+4.0%,30,+1.9%,8,+5.8%,7,+4.8%,2,+5.5%,41,+1.0%,16,+4.3%,18,+3.4%
Chauncey Billups,34.1,DEN,Combo,1641,96,-3.9%,73,-1.9%,66,-1.6%,95,-5.9%,94,-4.2%,49,-0.1%,77,-2.9%,71,-1.9%
Chauncey Billups,34.1,NYK,Combo,662,26,+1.5%,4,+7.3%,94,-7.3%,76,-2.3%,95,-4.4%,12,+8.1%,57,-0.7%,29,+2.1%
DeJuan Blair,21.5,SAS,Big,1639,21,+2.0%,22,+3.0%,35,+1.5%,17,+3.1%,16,+2.4%,14,+7.2%,56,-0.7%,39,+1.0%
Steve Blake,30.7,LAL,Point,1487,70,-1.1%,54,-0.2%,45,+0.6%,87,-3.7%,79,-1.9%,60,-1.5%,67,-1.7%,69,-1.7%
Andray Blatche,24.2,WAS,Big,2163,16,+2.2%,9,+5.4%,85,-4.0%,32,+1.6%,63,-0.8%,4,+13.0%,86,-4.1%,36,+1.2%
Eric Bledsoe,20.9,LAC,Combo,1794,46,+0.3%,29,+1.9%,93,-6.6%,28,+1.9%,76,-1.6%,35,+2.2%,57,-0.7%,48,+0.1%
Keith Bogans,30.5,CHI,Wing,1455,2,+4.4%,8,+5.5%,29,+2.1%,22,+2.6%,15,+2.7%,27,+3.6%,7,+6.5%,6,+5.8%
Andrew Bogut,25.9,MIL,Big,2293,87,-2.5%,98,-8.0%,31,+2.0%,52,-0.2%,38,+0.6%,63,-1.8%,43,+0.4%,52,-0.2%
Matt Bonner,30.6,SAS,Big,1390,48,+0.1%,19,+3.4%,72,-2.2%,67,-1.4%,77,-1.7%,90,-8.1%,28,+2.5%,53,-0.3%
Trevor Booker,22.9,WAS,Forward,976,55,-0.3%,66,-1.2%,40,+1.2%,48,+0.1%,40,+0.6%,79,-5.0%,59,-1.0%,75,-2.3%
Carlos Boozer,28.9,CHI,Big,1876,0,+5.9%,6,+6.3%,47,+0.5%,6,+5.3%,8,+3.5%,17,+6.2%,13,+5.1%,8,+5.4%
Chris Bosh,26.6,MIA,Big,2776,65,-0.7%,73,-2.1%,32,+1.9%,94,-5.2%,81,-2.2%,48,+0.2%,17,+3.8%,24,+2.7%
Earl Boykins,34.4,MIL,Point,805,76,-1.5%,88,-4.3%,36,+1.5%,49,-0.1%,40,+0.6%,15,+7.1%,76,-2.8%,50,+0.0%
Avery Bradley,19.9,BOS,Combo,121,14,+2.5%,16,+4.0%,5,+6.9%,97,-7.2%,84,-2.5%,1,+19.9%,82,-3.5%,16,+3.9%
Elton Brand,31.6,PHI,Big,2801,21,+2.0%,83,-3.5%,43,+0.9%,14,+3.6%,15,+2.5%,8,+10.3%,14,+4.9%,4,+6.3%
Corey Brewer,24.7,MIN,Wing,1330,72,-1.2%,53,-0.0%,78,-2.7%,61,-0.8%,76,-1.6%,79,-5.0%,70,-2.0%,81,-2.9%
Corey Brewer,24.7,DAL,Wing,135,60,-0.5%,13,+4.4%,2,+9.9%,0,+10.9%,0,+10.5%,100,-24.6%,100,-16.5%,100,-19.1%
Ronnie Brewer,25.6,CHI,Forward,1722,96,-4.1%,93,-5.5%,77,-2.7%,82,-2.9%,89,-3.0%,32,+2.6%,85,-3.9%,75,-2.3%
Jon Brockman,23.6,MIL,Big,624,19,+2.1%,3,+7.4%,13,+4.3%,66,-1.3%,36,+0.8%,68,-3.1%,67,-1.7%,72,-2.0%
Aaron Brooks,25.8,HOU,Point,785,27,+1.5%,7,+5.9%,16,+3.9%,54,-0.4%,24,+1.8%,82,-5.5%,56,-0.7%,73,-2.2%
Aaron Brooks,25.8,PHX,Point,460,44,+0.4%,59,-0.6%,0,+13.0%,70,-1.7%,3,+5.0%,89,-7.6%,91,-5.6%,96,-6.4%
Derrick Brown,23.1,CHA,Forward,443,81,-1.9%,9,+5.3%,97,-9.1%,99,-10.1%,99,-9.7%,28,+3.3%,74,-2.4%,57,-0.8%
Kwame Brown,28.6,CHA,Big,1689,3,+4.0%,10,+5.1%,66,-1.6%,4,+6.1%,11,+3.0%,28,+3.4%,22,+3.3%,19,+3.3%
Shannon Brown,24.9,LAL,Wing,1454,87,-2.5%,84,-3.6%,65,-1.5%,91,-4.5%,91,-3.3%,73,-3.9%,36,+1.3%,54,-0.3%
Kobe Bryant,32.2,LAL,Wing,2776,5,+3.8%,18,+3.5%,16,+3.9%,10,+4.3%,5,+4.1%,13,+7.7%,39,+0.8%,22,+2.8%
Chase Budinger,22.4,HOU,Wing,1650,84,-2.2%,49,+0.3%,50,+0.1%,69,-1.6%,62,-0.7%,90,-8.3%,95,-7.0%,97,-7.3%
Caron Butler,30.6,DAL,Wing,863,86,-2.4%,99,-9.5%,74,-2.4%,38,+0.9%,61,-0.7%,21,+4.8%,32,+1.9%,22,+2.9%
Rasual Butler,31.4,LAC,Wing,711,84,-2.2%,72,-1.9%,53,-0.2%,98,-7.9%,95,-4.8%,5,+12.5%,70,-2.1%,33,+1.6%
Andrew Bynum,23.0,LAL,Big,1488,75,-1.5%,79,-2.8%,96,-8.2%,1,+9.1%,19,+2.2%,85,-6.4%,63,-1.2%,80,-2.8%
Will Bynum,27.8,DET,Point,1057,19,+2.1%,24,+2.6%,52,-0.0%,79,-2.6%,74,-1.6%,24,+4.1%,33,+1.5%,25,+2.7%
Jose Calderon,29.1,TOR,Point,2094,37,+0.8%,48,+0.4%,11,+4.6%,78,-2.4%,38,+0.7%,36,+1.9%,41,+0.6%,38,+1.1%
Marcus Camby,36.6,POR,Big,1528,55,-0.3%,69,-1.4%,42,+0.9%,9,+4.5%,11,+3.1%,33,+2.3%,88,-4.7%,78,-2.5%
Derrick Caracter,22.5,LAL,Big,117,7,+3.4%,8,+5.4%,11,+4.6%,77,-2.4%,45,+0.3%,99,-23.1%,2,+10.6%,28,+2.3%
Brian Cardinal,33.5,DAL,Forward,567,6,+3.5%,8,+5.7%,22,+2.9%,56,-0.5%,32,+1.0%,52,-0.4%,8,+6.4%,11,+4.7%
Rodney Carney,26.6,GSW,Forward,308,12,+2.7%,20,+3.3%,13,+4.3%,49,-0.1%,21,+2.1%,4,+12.9%,70,-2.0%,29,+2.0%
Matt Carroll,30.2,CHA,Wing,559,46,+0.3%,19,+3.4%,89,-5.0%,50,-0.1%,81,-2.2%,13,+7.6%,81,-3.4%,49,+0.1%
Anthony Carter,35.4,DEN,Point,138,70,-1.1%,94,-5.9%,61,-1.2%,2,+7.3%,4,+4.4%,17,+6.4%,86,-4.2%,79,-2.8%
Anthony Carter,35.4,NYK,Point,299,87,-2.5%,83,-3.4%,92,-6.0%,32,+1.6%,79,-2.0%,54,-0.6%,71,-2.2%,63,-1.3%
Vince Carter,33.8,ORL,Wing,663,99,-6.6%,100,-15.0%,54,-0.2%,76,-2.2%,72,-1.4%,99,-17.1%,79,-3.2%,96,-6.4%
Vince Carter,33.8,PHX,Wing,1363,23,+1.8%,68,-1.3%,26,+2.4%,34,+1.4%,20,+2.1%,31,+2.7%,10,+5.7%,10,+4.8%
Omri Casspi,22.4,SAC,Wing,1636,34,+1.1%,56,-0.3%,69,-1.8%,16,+3.2%,35,+0.8%,83,-5.7%,19,+3.4%,40,+0.9%
Mario Chalmers,24.5,MIA,Point,1498,68,-0.9%,56,-0.4%,87,-4.5%,43,+0.5%,76,-1.7%,19,+5.3%,68,-1.8%,46,+0.2%
Tyson Chandler,28.1,DAL,Big,2054,84,-2.2%,91,-5.0%,18,+3.5%,45,+0.3%,24,+1.8%,65,-2.2%,91,-5.5%,92,-4.8%
Wilson Chandler,23.5,NYK,Forward,1750,79,-1.8%,76,-2.4%,56,-0.5%,98,-8.2%,95,-4.9%,20,+5.1%,36,+1.3%,26,+2.4%
Wilson Chandler,23.5,DEN,Wing,638,99,-7.2%,98,-8.0%,99,-11.1%,85,-3.4%,97,-6.2%,42,+0.7%,94,-6.4%,92,-4.7%
Josh Childress,27.4,PHX,Forward,823,18,+2.2%,52,+0.0%,3,+7.7%,94,-5.3%,39,+0.6%,5,+12.1%,75,-2.5%,23,+2.8%
Earl Clark,22.8,ORL,Big,338,19,+2.1%,50,+0.2%,72,-2.2%,8,+4.7%,17,+2.3%,91,-8.4%,24,+3.1%,54,-0.3%
Jarron Collins,31.9,LAC,Big,146,89,-2.6%,1,+8.3%,1,+11.9%,98,-7.8%,74,-1.5%,58,-1.2%,98,-8.9%,99,-8.5%
Jason Collins,31.9,ATL,Big,577,94,-3.3%,76,-2.4%,93,-6.4%,71,-1.9%,92,-3.5%,94,-10.3%,8,+6.2%,36,+1.3%
Darren Collison,23.2,IND,Point,2344,28,+1.4%,77,-2.5%,35,+1.5%,9,+4.5%,9,+3.3%,60,-1.4%,47,+0.1%,51,-0.0%
Nick Collison,30.0,OKC,Big,1498,82,-2.0%,47,+0.4%,74,-2.4%,85,-3.3%,86,-2.7%,52,-0.4%,29,+2.4%,33,+1.5%
Mike Conley,23.1,MEM,Point,2864,78,-1.7%,87,-4.2%,38,+1.3%,26,+2.1%,25,+1.8%,14,+7.2%,90,-5.2%,68,-1.7%
Brian Cook,29.9,LAC,Big,407,33,+1.2%,90,-4.9%,16,+3.9%,68,-1.5%,39,+0.6%,34,+2.2%,5,+7.5%,6,+5.9%
Daequan Cook,23.5,OKC,Wing,538,58,-0.4%,41,+1.0%,71,-2.0%,81,-2.8%,85,-2.5%,50,-0.2%,22,+3.2%,27,+2.3%
DeMarcus Cousins,20.2,SAC,Big,2267,38,+0.8%,21,+3.1%,68,-1.7%,39,+0.8%,51,-0.1%,82,-5.6%,71,-2.2%,82,-3.1%
Jamal Crawford,30.6,ATL,Combo,2238,17,+2.2%,7,+6.0%,33,+1.8%,91,-4.5%,82,-2.3%,3,+13.3%,77,-2.9%,30,+1.9%
Jordan Crawford,22.0,WAS,Combo,843,8,+3.2%,65,-1.1%,35,+1.6%,6,+5.4%,7,+4.0%,45,+0.5%,16,+4.2%,20,+3.0%
Dante Cunningham,23.5,POR,Big,1070,45,+0.3%,58,-0.6%,41,+1.0%,79,-2.5%,66,-1.0%,64,-2.2%,30,+2.1%,41,+0.7%
Dante Cunningham,23.5,CHA,Forward,516,7,+3.4%,55,-0.2%,96,-8.8%,17,+3.1%,74,-1.5%,5,+12.5%,2,+10.8%,0,+11.3%
Stephen Curry,22.6,GSW,Point,2478,26,+1.5%,15,+4.1%,27,+2.2%,33,+1.4%,23,+1.9%,87,-7.1%,54,-0.6%,78,-2.7%
Samuel Dalembert,30.5,SAC,Big,1921,74,-1.4%,87,-4.1%,41,+1.0%,14,+3.6%,17,+2.3%,19,+5.5%,90,-5.3%,74,-2.2%
Erick Dampier,35.3,MIA,Big,784,69,-1.0%,68,-1.4%,41,+1.0%,18,+3.0%,19,+2.1%,69,-3.3%,90,-5.1%,89,-4.1%
Marquis Daniels,29.8,BOS,Wing,861,30,+1.3%,17,+3.8%,13,+4.2%,55,-0.4%,29,+1.4%,37,+1.8%,73,-2.4%,65,-1.4%
Baron Davis,31.6,LAC,Point,1263,16,+2.2%,91,-5.0%,12,+4.5%,5,+5.7%,3,+5.2%,41,+1.0%,22,+3.2%,24,+2.7%
Baron Davis,31.6,CLE,Combo,379,32,+1.2%,58,-0.6%,51,+0.1%,0,+9.9%,2,+5.4%,86,-6.7%,77,-2.9%,89,-4.3%
Ed Davis,21.4,TOR,Big,1540,56,-0.4%,59,-0.6%,82,-3.6%,58,-0.5%,78,-1.9%,67,-2.8%,25,+2.9%,37,+1.1%
Glen Davis,24.8,BOS,Big,2241,30,+1.3%,36,+1.3%,7,+6.3%,39,+0.9%,10,+3.1%,87,-7.1%,60,-1.0%,79,-2.8%
Austin Daye,22.4,DET,Forward,1372,70,-1.1%,31,+1.7%,54,-0.2%,52,-0.3%,54,-0.2%,59,-1.3%,87,-4.3%,85,-3.4%
DeMar DeRozan,21.2,TOR,Wing,2828,24,+1.6%,2,+7.6%,27,+2.3%,85,-3.2%,63,-0.8%,45,+0.5%,90,-5.4%,86,-3.5%
Carlos Delfino,28.2,MIL,Wing,1584,10,+2.9%,59,-0.7%,6,+6.9%,8,+4.8%,2,+5.5%,56,-0.9%,34,+1.5%,42,+0.7%
Luol Deng,25.5,CHI,Wing,3194,50,+0.0%,15,+4.1%,73,-2.3%,56,-0.5%,65,-0.9%,96,-11.2%,60,-1.0%,84,-3.3%
Boris Diaw,28.5,CHA,Forward,2763,14,+2.5%,25,+2.5%,2,+8.6%,43,+0.6%,7,+3.6%,54,-0.7%,26,+2.8%,31,+1.7%
Ike Diogu,27.1,LAC,Big,437,27,+1.5%,56,-0.3%,24,+2.6%,26,+2.1%,17,+2.3%,57,-1.2%,41,+0.6%,50,+0.0%
DeSagana Diop,28.8,CHA,Big,170,94,-3.5%,44,+0.7%,99,-11.8%,91,-4.6%,99,-7.4%,54,-0.7%,81,-3.4%,75,-2.3%
Keyon Dooling,30.5,MIL,Combo,1703,80,-1.8%,60,-0.7%,78,-2.8%,57,-0.5%,73,-1.4%,51,-0.2%,82,-3.5%,77,-2.5%
Joey Dorsey,26.9,TOR,Big,482,74,-1.4%,34,+1.4%,8,+6.0%,65,-1.2%,23,+1.8%,65,-2.2%,93,-6.2%,93,-5.0%
Toney Douglas,24.6,NYK,Combo,1935,79,-1.8%,57,-0.4%,58,-0.9%,57,-0.5%,62,-0.7%,90,-8.0%,78,-3.0%,90,-4.5%
Chris Douglas-Roberts,23.8,MIL,Wing,831,80,-1.8%,20,+3.2%,77,-2.7%,88,-4.1%,92,-3.5%,57,-1.0%,74,-2.5%,73,-2.2%
Zabian Dowdell,26.1,PHX,Combo,233,54,-0.2%,96,-6.7%,70,-1.9%,33,+1.5%,58,-0.6%,37,+1.9%,5,+7.5%,6,+5.9%
Goran Dragic,24.5,PHX,Combo,807,14,+2.6%,43,+0.8%,37,+1.4%,49,-0.1%,41,+0.6%,15,+7.1%,50,-0.2%,24,+2.7%
Goran Dragic,24.5,HOU,Combo,344,71,-1.1%,90,-4.7%,41,+1.0%,95,-6.2%,86,-2.6%,7,+10.8%,28,+2.5%,14,+4.2%
Jared Dudley,25.3,PHX,Wing,2071,68,-0.9%,81,-3.1%,48,+0.3%,44,+0.3%,49,+0.1%,65,-2.4%,64,-1.3%,67,-1.6%
Chris Duhon,28.2,ORL,Point,708,42,+0.5%,68,-1.3%,20,+3.1%,21,+2.7%,12,+2.9%,53,-0.4%,69,-1.9%,67,-1.6%
Tim Duncan,34.5,SAS,Big,2149,90,-2.8%,98,-8.6%,73,-2.4%,29,+1.8%,50,-0.0%,11,+8.7%,71,-2.1%,42,+0.7%
Mike Dunleavy,30.1,IND,Forward,1674,88,-2.6%,95,-6.1%,49,+0.2%,75,-2.1%,69,-1.2%,54,-0.6%,54,-0.6%,58,-0.8%
Kevin Durant,22.1,OKC,Forward,3030,54,-0.2%,43,+0.8%,16,+3.8%,61,-0.8%,29,+1.4%,84,-5.8%,97,-8.0%,97,-7.4%
Wayne Ellington,22.9,MIN,Wing,1087,32,+1.2%,17,+3.8%,49,+0.2%,8,+4.7%,13,+2.8%,48,+0.2%,85,-3.9%,79,-2.7%
Monta Ellis,25.0,GSW,Combo,3213,15,+2.3%,18,+3.6%,3,+7.9%,21,+2.8%,3,+5.0%,51,-0.3%,72,-2.3%,68,-1.7%
Francisco Elson,34.7,UTA,Big,562,52,-0.1%,82,-3.2%,61,-1.1%,30,+1.7%,41,+0.5%,23,+4.3%,24,+2.9%,18,+3.5%
Melvin Ely,32.5,DEN,Big,323,40,+0.7%,2,+7.7%,60,-1.0%,64,-1.1%,70,-1.2%,70,-3.4%,98,-8.2%,95,-5.9%
Semih Erden,24.3,BOS,Big,448,19,+2.1%,74,-2.2%,17,+3.8%,10,+4.4%,6,+4.1%,73,-3.9%,26,+2.8%,37,+1.1%
Jeremy Evans,23.0,UTA,Forward,408,25,+1.5%,86,-3.9%,62,-1.2%,20,+2.9%,41,+0.5%,42,+0.7%,7,+6.5%,10,+4.7%
Maurice Evans,32.0,ATL,Wing,764,35,+1.0%,30,+1.9%,45,+0.6%,29,+1.8%,28,+1.4%,87,-6.9%,59,-0.9%,79,-2.7%
Maurice Evans,32.0,WAS,Wing,694,78,-1.7%,78,-2.7%,84,-3.9%,4,+6.1%,20,+2.1%,96,-12.4%,93,-6.1%,98,-8.0%
Reggie Evans,30.5,TOR,Big,793,45,+0.4%,67,-1.3%,55,-0.4%,89,-4.3%,85,-2.6%,78,-4.9%,3,+9.0%,12,+4.4%
Tyreke Evans,21.1,SAC,Wing,2101,67,-0.8%,37,+1.2%,80,-3.1%,3,+6.5%,22,+1.9%,66,-2.5%,94,-6.6%,94,-5.5%
Christian Eyenga,21.4,CLE,Wing,908,39,+0.7%,69,-1.4%,61,-1.1%,35,+1.2%,52,-0.1%,70,-3.3%,8,+6.3%,19,+3.3%
Jordan Farmar,23.9,NJN,Point,1768,73,-1.4%,73,-2.0%,50,+0.1%,85,-3.2%,78,-1.8%,71,-3.5%,29,+2.2%,44,+0.4%
Derrick Favors,19.3,NJN,Big,1046,88,-2.5%,64,-1.0%,39,+1.3%,92,-4.7%,81,-2.3%,73,-3.9%,72,-2.3%,80,-2.8%
Derrick Favors,19.3,UTA,Big,428,8,+3.2%,39,+1.1%,2,+10.0%,68,-1.5%,6,+4.1%,7,+10.5%,66,-1.5%,17,+3.7%
Raymond Felton,26.3,NYK,Point,2070,6,+3.5%,61,-0.8%,13,+4.2%,44,+0.4%,23,+1.9%,6,+11.5%,4,+7.6%,2,+8.8%
Raymond Felton,26.3,DEN,Combo,632,47,+0.2%,11,+4.7%,58,-0.9%,87,-3.9%,88,-2.9%,55,-0.7%,55,-0.6%,61,-1.1%
Rudy Fernandez,25.6,POR,Combo,1771,51,-0.0%,60,-0.7%,56,-0.5%,81,-2.7%,77,-1.8%,38,+1.6%,46,+0.2%,43,+0.6%
Kyrylo Fesenko,23.9,UTA,Big,412,97,-4.4%,96,-6.9%,93,-6.4%,55,-0.4%,87,-2.8%,62,-1.6%,79,-3.0%,73,-2.1%
Landry Fields,22.3,NYK,Wing,2532,38,+0.8%,48,+0.3%,37,+1.4%,20,+2.8%,17,+2.2%,26,+3.8%,64,-1.3%,47,+0.2%
Derek Fisher,36.2,LAL,Point,2293,28,+1.5%,42,+0.9%,46,+0.6%,11,+4.2%,14,+2.7%,24,+4.2%,56,-0.7%,41,+0.9%
Jonny Flynn,21.7,MIN,Point,927,3,+4.0%,11,+4.7%,34,+1.8%,4,+6.0%,4,+4.4%,39,+1.6%,38,+1.1%,36,+1.2%
Gary Forbes,25.7,DEN,Wing,688,2,+4.2%,18,+3.6%,19,+3.2%,17,+3.1%,10,+3.2%,18,+6.0%,21,+3.3%,14,+4.1%
