Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Jonathan Bender,28.8,NYK,Big,249,5,-12.4,-23,1,-13.6,4,-4.9%,3,+3.6%,42,-0.5%,29,-2.0,63,-1.3,97,-4.2%,5,-2.2%,42,+0.4%,13,+4.5
Mike Bibby,31.5,ATL,Point,2191,81,+4.4,+11,54,+0.1,65,+0.7%,88,-1.7%,15,-3.2%,15,-3.7,87,-4.3,78,-1.6%,19,-1.2%,95,-3.6%,99,-7.6
Andris Biedrins,23.6,GSW,Big,761,30,-3.8,-9,12,-6.7,20,-2.1%,30,+1.0%,55,+0.4%,9,-5.1,77,-2.8,85,-2.2%,6,-2.1%,80,-2.0%,46,+0.6
Chauncey Billups,33.1,DEN,Combo,2483,53,+0.2,+0,79,+2.9,32,-1.3%,88,-1.7%,52,+0.1%,94,+5.9,24,+2.7,67,-0.8%,7,-2.0%,57,-0.5%,17,+4.0
DeJuan Blair,20.5,SAS,Big,1409,33,-3.4,-8,43,-1.3,42,-0.7%,14,+1.8%,92,+4.5%,36,-1.4,29,+2.1,33,+1.0%,66,+0.6%,29,+1.5%,15,+4.2
Steve Blake,29.7,POR,Point,1392,62,+1.6,+4,42,-1.4,73,+1.4%,57,-0.3%,10,-3.8%,15,-3.7,79,-3.0,76,-1.4%,40,-0.3%,51,-0.2%,74,-2.3
Steve Blake,29.7,LAC,Point,737,21,-6.0,-10,36,-2.0,35,-1.2%,53,-0.1%,31,-1.3%,50,-0.0,16,+4.0,5,+3.6%,87,+1.8%,71,-1.3%,37,+1.6
Andray Blatche,23.2,WAS,Big,2214,38,-2.1,-5,35,-2.1,54,+0.1%,41,+0.5%,28,-1.5%,24,-2.3,49,+0.0,17,+1.9%,91,+2.2%,70,-1.2%,30,+2.4
Keith Bogans,29.5,SAS,Wing,1515,27,-4.4,-10,20,-4.4,51,-0.1%,15,+1.8%,24,-2.1%,45,-0.5,49,-0.0,41,+0.5%,46,-0.1%,29,+1.5%,63,-1.0
Andrew Bogut,24.9,MIL,Big,2225,96,+9.5,+25,75,+2.5,80,+1.9%,37,+0.6%,55,+0.4%,48,-0.2,95,-7.1,93,-3.0%,49,-0.0%,74,-1.7%,91,-5.0
Matt Bonner,29.6,SAS,Big,1138,66,+2.1,+4,86,+4.4,86,+2.2%,61,-0.4%,33,-1.2%,91,+4.6,27,+2.3,41,+0.6%,52,+0.1%,33,+1.1%,47,+0.6
Josh Boone,24.9,NJN,Big,992,37,-2.1,-4,22,-4.1,17,-2.5%,27,+1.2%,84,+3.3%,11,-4.6,71,-2.0,59,-0.4%,62,+0.5%,58,-0.6%,75,-2.4
Carlos Boozer,27.9,UTA,Big,2668,40,-1.6,-4,79,+3.0,78,+1.7%,85,-1.5%,14,-3.4%,48,-0.2,13,+4.6,11,+2.6%,10,-1.8%,57,-0.5%,65,-1.3
Chris Bosh,25.6,TOR,Big,2522,87,+6.0,+15,74,+2.3,60,+0.4%,43,+0.4%,59,+0.6%,95,+6.1,83,-3.6,85,-2.2%,20,-1.2%,66,-0.9%,75,-2.3
Earl Boykins,33.4,WAS,Point,1100,13,-8.3,-18,18,-5.2,7,-4.3%,53,-0.1%,68,+1.3%,55,+0.4,21,+3.1,40,+0.6%,57,+0.3%,5,+4.1%,26,+2.8
Elton Brand,30.6,PHI,Big,2294,83,+4.9,+11,71,+2.0,67,+0.8%,26,+1.2%,84,+3.3%,50,-0.1,77,-2.9,75,-1.3%,22,-1.1%,88,-2.8%,84,-3.7
Corey Brewer,23.7,MIN,Wing,2468,64,+1.9,+3,73,+2.3,85,+2.1%,87,-1.7%,17,-2.9%,19,-2.9,46,+0.4,28,+1.2%,69,+0.7%,41,+0.4%,76,-2.5
Ronnie Brewer,24.6,UTA,Wing,1650,26,-4.6,-11,48,-0.6,76,+1.5%,51,+0.0%,5,-5.0%,53,+0.2,16,+4.0,9,+3.0%,60,+0.4%,33,+1.0%,79,-2.9
Jon Brockman,22.6,SAC,Big,637,83,+5.0,+13,98,+8.9,42,-0.7%,52,-0.0%,100,+12.6%,94,+5.3,17,+3.8,27,+1.3%,92,+2.3%,16,+2.5%,14,+4.3
Aaron Brooks,24.8,HOU,Point,2904,42,-1.4,-4,47,-0.7,83,+2.0%,71,-0.8%,2,-5.8%,15,-3.7,42,+0.7,69,-0.9%,11,-1.8%,81,-2.1%,44,+0.9
Bobby Brown,25.1,NOH,Combo,301,37,-2.2,-6,71,+2.0,89,+2.7%,24,+1.3%,69,+1.4%,16,-3.6,15,+4.2,44,+0.3%,86,+1.7%,2,+5.4%,21,+3.4
Bobby Brown,25.1,LAC,Combo,157,3,-13.7,-13,15,-5.9,62,+0.6%,2,+3.7%,74,+2.0%,2,-8.3,5,+7.7,2,+5.1%,28,-0.8%,99,-6.0%,53,-0.1
Derrick Brown,22.1,CHA,Big,443,48,-0.5,-1,68,+1.7,58,+0.3%,47,+0.2%,90,+4.0%,79,+2.4,29,+2.2,56,-0.3%,68,+0.7%,22,+2.0%,30,+2.4
Devin Brown,30.8,NOH,Wing,962,39,-1.9,-5,35,-2.1,28,-1.6%,54,-0.1%,64,+0.9%,69,+1.4,52,-0.2,63,-0.6%,10,-1.9%,72,-1.5%,89,-4.6
Kwame Brown,27.6,DET,Big,600,34,-3.2,-8,12,-6.6,44,-0.5%,7,+2.5%,19,-2.5%,62,+0.9,81,-3.4,82,-1.9%,33,-0.6%,38,+0.7%,71,-2.0
Shannon Brown,23.9,LAL,Combo,1596,17,-7.0,-17,13,-6.5,10,-3.6%,37,+0.6%,28,-1.5%,45,-0.4,44,+0.5,61,-0.5%,18,-1.2%,74,-1.7%,33,+2.0
Kobe Bryant,31.2,LAL,Wing,2824,98,+12.4,+31,98,+9.1,98,+4.6%,63,-0.5%,39,-0.8%,86,+3.7,80,-3.3,86,-2.2%,94,+2.5%,15,+2.6%,21,+3.4
Chase Budinger,21.4,HOU,Wing,1404,67,+2.4,+6,92,+5.9,49,-0.2%,64,-0.6%,93,+4.6%,93,+5.1,18,+3.5,21,+1.6%,63,+0.5%,34,+1.0%,28,+2.5
Caron Butler,29.6,WAS,Wing,1847,95,+9.4,+19,78,+2.9,69,+1.0%,74,-0.9%,32,-1.2%,93,+5.3,95,-6.5,37,+0.7%,65,+0.5%,100,-7.7%,73,-2.2
Caron Butler,29.6,DAL,Wing,926,23,-5.4,-12,22,-4.2,10,-3.5%,46,+0.2%,44,-0.4%,90,+4.4,38,+1.2,41,+0.5%,82,+1.4%,6,+4.0%,43,+1.1
Rasual Butler,30.4,LAC,Wing,2670,68,+2.5,+5,59,+0.6,55,+0.1%,46,+0.2%,67,+1.2%,49,-0.2,68,-1.9,94,-3.2%,17,-1.3%,51,-0.2%,48,+0.5
Andrew Bynum,22.0,LAL,Big,1968,68,+2.5,+6,67,+1.5,80,+1.9%,37,+0.6%,51,+0.1%,25,-2.3,61,-1.0,45,+0.2%,45,-0.1%,71,-1.4%,70,-1.8
Will Bynum,26.8,DET,Point,1622,19,-6.2,-13,57,+0.4,78,+1.7%,35,+0.6%,33,-1.2%,68,+1.4,6,+6.6,23,+1.5%,20,-1.1%,15,+2.7%,27,+2.7
Jose Calderon,28.1,TOR,Point,1804,46,-0.9,-2,69,+1.8,52,-0.1%,69,-0.8%,71,+1.6%,42,-0.6,25,+2.6,62,-0.6%,10,-1.8%,57,-0.5%,16,+4.1
Marcus Camby,35.6,LAC,Big,1594,91,+7.5,+17,81,+3.2,47,-0.3%,91,-1.9%,41,-0.6%,74,+2.0,87,-4.3,49,+0.0%,44,-0.2%,99,-6.4%,97,-6.4
Marcus Camby,35.6,POR,Big,717,98,+12.7,+27,99,+10.8,86,+2.3%,52,-0.0%,95,+5.1%,90,+4.3,69,-1.9,92,-2.9%,62,+0.5%,4,+4.5%,63,-1.1
Brian Cardinal,32.5,MIN,Big,218,23,-5.4,-8,26,-3.6,22,-2.1%,20,+1.4%,61,+0.7%,89,+4.2,33,+1.8,54,-0.2%,36,-0.5%,46,+0.1%,1,+9.5
Rodney Carney,25.6,PHI,Wing,813,38,-2.0,-5,23,-4.0,11,-3.3%,96,-2.4%,10,-3.7%,53,+0.2,70,-2.0,88,-2.6%,39,-0.3%,5,+4.1%,41,+1.3
DeMarre Carroll,23.3,MEM,Forward,706,44,-1.1,-3,36,-2.0,60,+0.5%,16,+1.7%,62,+0.7%,83,+3.0,59,-0.8,82,-1.9%,52,+0.1%,53,-0.3%,9,+5.5
Anthony Carter,34.4,DEN,Point,810,16,-7.1,-18,12,-6.8,52,-0.0%,4,+3.0%,53,+0.3%,2,-7.1,46,+0.3,10,+2.6%,92,+2.3%,35,+0.9%,86,-3.9
Vince Carter,32.8,ORL,Wing,2303,91,+7.1,+15,51,-0.3,58,+0.4%,69,-0.8%,39,-0.7%,26,-2.1,96,-7.4,91,-2.9%,58,+0.3%,91,-3.2%,52,+0.2
Omri Casspi,21.4,SAC,Forward,1901,74,+3.2,+8,53,+0.0,57,+0.3%,67,-0.7%,41,-0.6%,56,+0.5,80,-3.2,79,-1.6%,53,+0.1%,46,+0.1%,48,+0.5
Mario Chalmers,23.5,MIA,Combo,1737,34,-3.2,-8,31,-2.7,36,-1.1%,24,+1.2%,58,+0.6%,58,+0.6,45,+0.5,50,-0.0%,81,+1.3%,19,+2.4%,32,+2.2
Tyson Chandler,27.1,CHA,Big,1157,32,-3.6,-10,16,-5.5,21,-2.1%,2,+3.8%,85,+3.5%,54,+0.2,69,-1.9,37,+0.7%,63,+0.5%,79,-1.9%,68,-1.7
Wilson Chandler,22.5,NYK,Wing,2299,80,+4.3,+10,38,-1.8,48,-0.3%,73,-0.9%,26,-1.7%,14,-3.9,93,-6.0,92,-3.0%,27,-0.9%,88,-2.8%,57,-0.4
Earl Clark,21.8,PHX,Forward,254,34,-3.1,-7,15,-6.0,24,-1.8%,7,+2.4%,74,+2.1%,78,+2.3,77,-2.8,68,-0.8%,76,+1.0%,5,+4.3%,52,+0.1
Jarron Collins,30.9,PHX,Big,217,23,-5.3,-12,5,-10.1,6,-4.7%,86,-1.5%,14,-3.3%,11,-4.4,90,-4.7,21,+1.6%,61,+0.5%,98,-5.1%,99,-7.9
Mardy Collins,25.2,LAC,Wing,424,32,-3.5,-7,27,-3.4,38,-1.0%,29,+1.1%,38,-0.9%,47,-0.3,48,+0.2,31,+1.1%,84,+1.5%,66,-0.9%,25,+2.9
Darren Collison,22.2,NOH,Combo,2057,30,-3.8,-10,41,-1.4,61,+0.5%,22,+1.3%,32,-1.2%,51,-0.0,27,+2.3,20,+1.7%,36,-0.4%,49,-0.0%,36,+1.7
Nick Collison,29.0,OKC,Big,1544,93,+8.2,+20,71,+2.0,61,+0.5%,11,+2.0%,88,+3.8%,86,+3.8,94,-6.2,79,-1.7%,96,+2.9%,85,-2.6%,18,+3.9
Mike Conley,22.1,MEM,Point,2558,87,+5.8,+15,94,+6.4,87,+2.4%,94,-2.2%,35,-1.1%,78,+2.4,43,+0.6,5,+3.7%,80,+1.3%,81,-2.1%,93,-5.4
Daequan Cook,22.5,MIA,Wing,596,25,-5.0,-13,7,-8.1,5,-4.9%,48,+0.1%,59,+0.6%,14,-3.8,79,-3.1,97,-3.8%,32,-0.6%,54,-0.3%,22,+3.2
Jamal Crawford,29.6,ATL,Combo,2365,45,-0.9,-3,90,+5.3,54,+0.1%,35,+0.6%,88,+3.9%,98,+7.7,8,+6.1,54,-0.2%,21,-1.1%,10,+3.2%,2,+9.1
Dante Cunningham,22.5,POR,Big,661,72,+2.9,+7,74,+2.3,76,+1.5%,69,-0.8%,56,+0.4%,41,-0.8,56,-0.6,41,+0.5%,91,+2.1%,28,+1.6%,40,+1.4
Stephen Curry,21.6,GSW,Point,2853,63,+1.7,+4,75,+2.4,96,+3.9%,34,+0.8%,12,-3.5%,40,-0.9,41,+0.7,73,-1.1%,15,-1.4%,42,+0.3%,51,+0.2
Samuel Dalembert,29.5,PHI,Big,2111,57,+0.9,+2,26,-3.6,45,-0.4%,4,+3.0%,86,+3.6%,9,-5.0,88,-4.5,75,-1.3%,24,-1.0%,97,-4.6%,77,-2.6
Erick Dampier,34.3,DAL,Big,1273,85,+5.6,+14,64,+1.2,74,+1.4%,48,+0.1%,51,+0.1%,38,-1.2,88,-4.4,94,-3.1%,5,-2.3%,94,-3.6%,59,-0.6
Marquis Daniels,28.8,BOS,Wing,869,39,-1.9,-5,57,+0.4,65,+0.7%,60,-0.4%,61,+0.6%,7,-5.6,27,+2.3,25,+1.4%,87,+1.7%,11,+3.0%,37,+1.5
Baron Davis,30.6,LAC,Point,2518,94,+8.7,+17,84,+4.2,63,+0.6%,84,-1.5%,45,-0.3%,89,+4.2,89,-4.5,82,-1.9%,63,+0.5%,39,+0.6%,79,-2.9
Glen Davis,23.8,BOS,Big,903,9,-10.0,-26,18,-5.2,10,-3.7%,38,+0.5%,71,+1.7%,28,-2.0,12,+4.8,12,+2.4%,45,-0.1%,41,+0.5%,10,+5.4
Ricky Davis,30.1,LAC,Wing,433,7,-10.7,-21,28,-3.3,41,-0.7%,58,-0.3%,30,-1.4%,37,-1.3,5,+7.4,3,+4.4%,45,-0.1%,16,+2.6%,14,+4.3
Austin Daye,21.4,DET,Wing,846,29,-4.0,-9,37,-1.9,43,-0.6%,33,+0.9%,70,+1.5%,59,+0.6,29,+2.1,41,+0.5%,49,+0.0%,49,-0.1%,7,+6.0
DeMar DeRozan,20.2,TOR,Wing,1612,24,-5.3,-13,23,-3.8,33,-1.3%,73,-0.9%,16,-3.2%,6,-5.7,36,+1.5,20,+1.7%,37,-0.4%,48,-0.0%,92,-5.3
Carlos Delfino,27.2,MIL,Wing,2264,73,+3.2,+9,74,+2.4,77,+1.6%,68,-0.7%,26,-1.8%,43,-0.6,59,-0.8,23,+1.5%,69,+0.7%,77,-1.8%,91,-5.1
Luol Deng,24.5,CHI,Forward,2644,92,+7.8,+20,88,+4.9,53,+0.0%,83,-1.4%,96,+5.7%,54,+0.3,78,-2.9,58,-0.4%,38,-0.3%,82,-2.2%,95,-5.8
Boris Diaw,27.5,CHA,Big,2900,75,+3.5,+9,81,+3.2,95,+3.5%,90,-1.9%,1,-6.1%,27,-2.0,52,-0.3,57,-0.4%,9,-1.9%,53,-0.2%,64,-1.2
DeSagana Diop,27.8,CHA,Big,233,70,+2.7,+6,99,+11.2,94,+3.4%,85,-1.5%,93,+4.7%,84,+3.2,4,+8.6,87,-2.5%,8,-1.9%,2,+5.2%,7,+6.2
Keyon Dooling,29.5,NJN,Combo,943,92,+8.1,+15,69,+1.7,80,+1.9%,67,-0.7%,27,-1.6%,30,-1.9,95,-6.4,98,-4.4%,41,-0.2%,40,+0.5%,43,+1.2
Toney Douglas,23.6,NYK,Combo,1017,33,-3.4,-8,64,+1.2,46,-0.4%,30,+1.0%,85,+3.4%,67,+1.3,13,+4.6,22,+1.5%,88,+1.8%,6,+4.0%,19,+3.5
Chris Douglas-Roberts,22.8,NJN,Wing,1692,36,-2.6,-5,19,-4.7,18,-2.4%,21,+1.4%,65,+1.1%,81,+2.8,71,-2.1,53,-0.2%,85,+1.6%,67,-1.0%,41,+1.3
Goran Dragic,23.5,PHX,Combo,1288,47,-0.5,-1,38,-1.9,29,-1.5%,20,+1.4%,87,+3.7%,40,-1.0,63,-1.3,63,-0.6%,94,+2.6%,15,+2.7%,9,+5.4
Jared Dudley,24.3,PHX,Wing,1906,74,+3.2,+7,70,+1.8,56,+0.2%,36,+0.6%,82,+3.0%,77,+2.3,64,-1.4,73,-1.1%,97,+3.1%,10,+3.3%,7,+6.2
Chris Duhon,27.2,NYK,Point,2046,72,+3.1,+8,73,+2.2,62,+0.6%,69,-0.8%,42,-0.5%,60,+0.7,60,-0.9,27,+1.3%,51,+0.1%,92,-3.3%,57,-0.5
Tim Duncan,33.5,SAS,Big,2431,85,+5.4,+13,49,-0.5,68,+0.9%,86,-1.5%,3,-5.3%,33,-1.6,93,-5.9,80,-1.8%,13,-1.5%,97,-4.3%,99,-8.0
Mike Dunleavy,29.1,IND,Forward,1465,60,+1.1,+3,74,+2.3,53,+0.0%,79,-1.2%,36,-1.0%,62,+0.9,38,+1.2,45,+0.2%,30,-0.7%,40,+0.5%,55,-0.2
Kevin Durant,21.1,OKC,Wing,3229,100,+16.0,+40,99,+14.7,95,+3.6%,100,-5.6%,20,-2.5%,99,+9.1,64,-1.3,76,-1.4%,60,+0.4%,52,-0.2%,68,-1.6
Wayne Ellington,21.9,MIN,Wing,1260,69,+2.6,+4,52,-0.1,30,-1.5%,38,+0.5%,80,+2.8%,85,+3.6,76,-2.7,83,-2.0%,35,-0.5%,77,-1.8%,24,+3.0
Monta Ellis,24.0,GSW,Wing,2640,8,-10.1,-25,10,-7.3,18,-2.4%,5,+2.8%,64,+0.9%,65,+1.2,23,+2.8,8,+3.0%,62,+0.5%,71,-1.5%,41,+1.3
Maurice Evans,31.0,ATL,Wing,1213,14,-7.6,-19,26,-3.5,23,-1.9%,8,+2.4%,87,+3.7%,68,+1.4,15,+4.0,32,+1.0%,81,+1.3%,8,+3.6%,4,+7.4
Reggie Evans,29.5,TOR,Big,281,53,+0.2,+0,11,-7.0,42,-0.7%,19,+1.5%,47,-0.2%,6,-5.7,96,-7.2,57,-0.3%,100,+6.4%,50,-0.1%,68,-1.5
Tyreke Evans,20.1,SAC,Combo,2671,22,-5.7,-15,16,-5.5,13,-3.0%,65,-0.6%,13,-3.4%,31,-1.8,47,+0.2,69,-0.9%,41,-0.2%,34,+1.0%,46,+0.7
Jordan Farmar,22.9,LAL,Point,1368,33,-3.4,-8,23,-3.9,21,-2.1%,79,-1.2%,22,-2.2%,24,-2.3,55,-0.5,64,-0.6%,28,-0.8%,62,-0.7%,53,-0.0
Raymond Felton,25.3,CHA,Point,2633,60,+1.3,+3,67,+1.5,81,+1.9%,93,-2.1%,3,-5.6%,16,-3.7,47,+0.2,24,+1.4%,41,-0.3%,88,-2.7%,55,-0.2
Rudy Fernandez,24.6,POR,Wing,1410,19,-6.3,-16,14,-6.1,12,-3.2%,10,+2.0%,59,+0.6%,61,+0.8,47,+0.2,72,-1.0%,86,+1.6%,11,+3.0%,5,+6.7
Kyrylo Fesenko,22.9,UTA,Big,349,90,+7.0,+15,42,-1.3,44,-0.6%,68,-0.7%,76,+2.3%,79,+2.5,98,-8.3,100,-6.5%,26,-0.9%,44,+0.2%,31,+2.3
