Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Spencer Dinwiddie,30.6,BKN,Point,1471,65,-0.7%,43,+0.3%,17,+1.8%,6,+1.7%,6,+3.5%,96,-2.2%,82,-1.6%,97,-3.8%
Spencer Dinwiddie,30.6,LAL,Combo,671,61,-0.5%,42,+0.3%,13,+2.0%,17,+1.0%,8,+3.1%,68,-0.6%,93,-2.8%,96,-3.4%
Andre Drummond,30.2,CHI,Big,1343,47,+0.1%,85,-2.3%,10,+2.4%,74,-0.8%,24,+1.6%,53,-0.1%,33,+0.8%,36,+0.7%
Kris Dunn,29.6,UTA,Combo,1190,48,+0.1%,58,-0.4%,56,-0.3%,31,+0.5%,49,+0.1%,66,-0.5%,33,+0.8%,42,+0.3%
Kevin Durant,35.1,PHX,Big,2789,32,+0.9%,24,+1.6%,57,-0.3%,11,+1.3%,33,+1.0%,74,-0.7%,85,-1.8%,89,-2.5%
Joel Embiid,29.6,PHI,Big,1309,89,-2.7%,91,-3.1%,6,+2.8%,4,+2.1%,2,+4.9%,95,-2.1%,44,+0.3%,81,-1.8%
Dante Exum,28.3,DAL,Wing,1067,79,-1.7%,72,-1.4%,19,+1.6%,67,-0.4%,29,+1.2%,45,+0.1%,49,+0.1%,45,+0.2%
Dorian Finney-Smith,30.5,BKN,Big,1926,62,-0.5%,55,-0.2%,18,+1.7%,56,-0.2%,25,+1.5%,51,-0.1%,76,-1.2%,71,-1.3%
Evan Fournier,31.0,DET,Wing,535,91,-3.0%,49,+0.1%,71,-1.0%,29,+0.6%,56,-0.4%,1,+3.3%,95,-3.0%,42,+0.3%
Danilo Gallinari,35.2,WAS,Big,385,54,-0.2%,53,-0.1%,48,+0.1%,42,+0.2%,46,+0.3%,72,-0.7%,39,+0.5%,53,-0.2%
Danilo Gallinari,35.2,MIL,Forward,135,2,+4.8%,98,-5.5%,91,-2.3%,46,+0.1%,85,-2.3%,4,+2.2%,1,+5.6%,0,+7.7%
Paul George,33.5,LAC,Forward,2499,65,-0.7%,92,-3.2%,30,+0.9%,31,+0.5%,26,+1.4%,24,+0.8%,31,+0.9%,21,+1.8%
Taj Gibson,38.4,NYK,Big,157,57,-0.4%,97,-4.8%,96,-3.2%,44,+0.1%,93,-3.1%,5,+2.1%,0,+5.8%,0,+7.9%
Rudy Gobert,31.3,MIN,Big,2592,79,-1.7%,98,-5.5%,28,+1.0%,2,+2.8%,4,+3.9%,35,+0.4%,26,+1.3%,24,+1.6%
Aaron Gordon,28.1,DEN,Big,2296,11,+2.5%,79,-1.8%,36,+0.8%,13,+1.2%,19,+2.0%,43,+0.1%,58,-0.3%,54,-0.2%
Eric Gordon,34.9,PHX,Wing,1879,84,-2.1%,36,+0.7%,21,+1.4%,62,-0.3%,31,+1.1%,60,-0.3%,80,-1.5%,80,-1.8%
Jerami Grant,29.6,POR,Forward,1829,57,-0.4%,2,+4.5%,93,-2.7%,19,+1.0%,77,-1.7%,60,-0.3%,92,-2.5%,91,-2.8%
Draymond Green,33.7,GSW,Big,1489,75,-1.4%,90,-3.1%,52,-0.1%,32,+0.4%,44,+0.4%,24,+0.9%,17,+1.9%,9,+2.7%
Jeff Green,37.2,HOU,Big,1289,43,+0.4%,21,+1.8%,63,-0.7%,53,-0.1%,62,-0.8%,27,+0.8%,84,-1.8%,68,-1.0%
Tim Hardaway Jr.,31.6,DAL,Wing,2107,19,+1.7%,47,+0.1%,49,+0.1%,66,-0.4%,55,-0.3%,93,-1.8%,14,+2.0%,45,+0.2%
James Harden,34.2,LAC,Combo,2464,21,+1.6%,87,-2.7%,22,+1.4%,45,+0.1%,24,+1.5%,18,+1.1%,48,+0.1%,28,+1.2%
Gary Harris,29.1,ORL,Wing,1292,25,+1.3%,33,+0.8%,46,+0.2%,33,+0.4%,39,+0.6%,94,-1.9%,40,+0.5%,73,-1.4%
Joe Harris,32.2,DET,Forward,163,84,-2.1%,1,+5.3%,46,+0.2%,88,-1.3%,68,-1.1%,45,+0.1%,99,-4.3%,98,-4.2%
Tobias Harris,31.3,PHI,Forward,2359,70,-1.0%,43,+0.3%,41,+0.5%,55,-0.2%,45,+0.3%,79,-0.9%,45,+0.2%,63,-0.6%
Gordon Hayward,33.6,CHA,Wing,797,81,-1.9%,68,-1.1%,54,-0.2%,26,+0.7%,42,+0.5%,32,+0.5%,49,+0.1%,38,+0.6%
Gordon Hayward,33.6,OKC,Forward,419,4,+3.9%,43,+0.3%,3,+3.3%,35,+0.4%,5,+3.7%,98,-2.6%,79,-1.4%,98,-4.0%
Buddy Hield,30.9,IND,Wing,1328,34,+0.8%,67,-1.0%,18,+1.7%,40,+0.2%,20,+1.9%,41,+0.2%,73,-1.0%,67,-0.9%
Buddy Hield,30.9,PHI,Wing,811,35,+0.8%,37,+0.6%,9,+2.5%,34,+0.4%,9,+2.9%,86,-1.1%,90,-2.4%,96,-3.5%
Jrue Holiday,33.4,BOS,Combo,2255,45,+0.3%,40,+0.4%,94,-2.7%,57,-0.2%,92,-2.9%,62,-0.4%,7,+2.9%,12,+2.5%
Justin Holiday,34.6,DEN,Combo,785,43,+0.4%,12,+2.6%,89,-2.2%,85,-1.2%,95,-3.4%,20,+1.0%,56,-0.3%,35,+0.8%
Richaun Holmes,30.0,DAL,Big,164,14,+2.3%,35,+0.7%,24,+1.3%,71,-0.6%,37,+0.7%,98,-2.8%,23,+1.4%,72,-1.3%
Richaun Holmes,30.0,WAS,Big,317,40,+0.5%,92,-3.2%,53,-0.2%,21,+0.9%,36,+0.7%,37,+0.3%,12,+2.2%,13,+2.5%
Al Horford,37.4,BOS,Big,1735,51,-0.1%,53,-0.1%,56,-0.3%,41,+0.2%,51,-0.1%,47,+0.1%,47,+0.2%,44,+0.2%
Danuel House,30.4,PHI,Wing,450,82,-2.0%,90,-3.1%,41,+0.5%,20,+0.9%,27,+1.4%,29,+0.6%,28,+1.1%,23,+1.7%
Joe Ingles,36.1,ORL,Wing,1151,33,+0.9%,48,+0.1%,49,+0.0%,57,-0.2%,53,-0.1%,66,-0.5%,37,+0.6%,48,+0.1%
Brandon Ingram,26.2,NOP,Wing,2095,28,+1.2%,33,+0.8%,40,+0.5%,47,+0.1%,40,+0.6%,82,-0.9%,61,-0.4%,72,-1.4%
Kyrie Irving,31.6,DAL,Combo,2027,79,-1.7%,61,-0.7%,25,+1.2%,71,-0.6%,39,+0.6%,30,+0.6%,62,-0.5%,49,+0.0%
Reggie Jackson,33.5,DEN,Combo,1785,60,-0.5%,52,-0.1%,45,+0.2%,43,+0.1%,44,+0.4%,77,-0.8%,38,+0.6%,56,-0.3%
LeBron James,38.8,LAL,Forward,2501,73,-1.3%,30,+1.0%,89,-2.2%,44,+0.1%,83,-2.1%,68,-0.6%,19,+1.7%,30,+1.1%
Nikola Jokic,28.7,DEN,Big,2736,24,+1.4%,99,-6.7%,36,+0.8%,2,+3.2%,4,+4.0%,21,+1.0%,18,+1.7%,11,+2.7%
Damian Jones,28.3,CLE,Big,181,5,+3.8%,98,-5.5%,4,+3.2%,66,-0.4%,10,+2.8%,50,-0.0%,9,+2.7%,12,+2.7%
Tyus Jones,27.5,WAS,Point,1932,7,+3.2%,9,+3.1%,19,+1.6%,90,-1.5%,49,+0.1%,91,-1.5%,82,-1.7%,94,-3.2%
Derrick Jones Jr.,26.7,DAL,Forward,1769,90,-2.8%,32,+0.9%,69,-0.9%,71,-0.7%,73,-1.5%,20,+1.0%,60,-0.4%,37,+0.6%
DeAndre Jordan,35.3,DEN,Big,380,41,+0.4%,18,+2.0%,78,-1.4%,74,-0.8%,84,-2.2%,36,+0.3%,53,-0.1%,45,+0.2%
Cory Joseph,32.2,GSW,Combo,262,3,+4.2%,60,-0.5%,52,-0.1%,61,-0.3%,56,-0.4%,12,+1.5%,62,-0.5%,33,+0.9%
Zach LaVine,28.6,CHI,Wing,871,72,-1.2%,39,+0.5%,96,-3.2%,35,+0.4%,91,-2.9%,32,+0.5%,16,+1.9%,15,+2.4%
Caris LeVert,29.2,CLE,Wing,1923,44,+0.3%,25,+1.4%,59,-0.5%,75,-0.8%,70,-1.3%,27,+0.7%,70,-0.9%,53,-0.2%
Alex Len,30.4,SAC,Big,403,98,-5.8%,83,-2.1%,57,-0.3%,28,+0.6%,45,+0.3%,11,+1.5%,43,+0.4%,20,+1.9%
Kawhi Leonard,32.3,LAC,Big,2329,86,-2.3%,48,+0.1%,80,-1.5%,16,+1.1%,57,-0.4%,14,+1.3%,71,-0.9%,42,+0.3%
Damian Lillard,33.3,MIL,Point,2578,96,-4.1%,63,-0.7%,7,+2.8%,22,+0.8%,6,+3.6%,74,-0.8%,87,-2.1%,92,-2.8%
Kevon Looney,27.7,GSW,Big,1182,41,+0.5%,82,-2.0%,66,-0.8%,18,+1.0%,47,+0.2%,62,-0.4%,12,+2.2%,20,+1.9%
Brook Lopez,35.6,MIL,Big,2399,96,-4.4%,71,-1.2%,26,+1.2%,1,+3.3%,2,+4.5%,97,-2.4%,69,-0.8%,94,-3.3%
Kevin Love,35.1,MIA,Big,922,71,-1.0%,35,+0.7%,27,+1.1%,57,-0.2%,34,+0.9%,6,+1.8%,97,-3.4%,78,-1.6%
Kyle Lowry,37.6,MIA,Point,1034,19,+1.7%,62,-0.7%,67,-0.8%,9,+1.4%,38,+0.6%,8,+1.6%,82,-1.6%,49,+0.1%
Kyle Lowry,37.6,PHI,Combo,650,59,-0.5%,92,-3.4%,83,-1.7%,49,-0.0%,77,-1.7%,2,+2.7%,11,+2.4%,2,+5.1%
Trey Lyles,28.0,SAC,Big,1146,93,-3.3%,69,-1.1%,34,+0.9%,69,-0.6%,45,+0.3%,36,+0.3%,39,+0.5%,34,+0.8%
Wesley Matthews,37.0,ATL,Forward,395,79,-1.7%,86,-2.5%,13,+2.1%,5,+2.0%,3,+4.0%,90,-1.5%,52,-0.1%,76,-1.5%
CJ McCollum,32.1,NOP,Combo,2156,15,+2.1%,17,+2.2%,65,-0.8%,32,+0.4%,56,-0.4%,97,-2.4%,37,+0.6%,82,-1.8%
TJ McConnell,31.6,IND,Point,1221,31,+1.0%,70,-1.2%,14,+2.0%,91,-1.6%,43,+0.4%,47,+0.0%,35,+0.7%,35,+0.8%
Doug McDermott,31.8,SAS,Forward,685,22,+1.6%,54,-0.2%,53,-0.2%,76,-0.8%,66,-1.0%,41,+0.2%,31,+1.0%,29,+1.1%
Doug McDermott,31.8,IND,Wing,178,0,+8.6%,23,+1.7%,15,+1.9%,100,-5.2%,95,-3.3%,82,-0.9%,10,+2.6%,23,+1.6%
JaVale McGee,35.8,SAC,Big,296,65,-0.7%,31,+0.9%,31,+0.9%,79,-1.0%,51,-0.0%,100,-3.1%,13,+2.2%,67,-0.9%
Khris Middleton,32.2,MIL,Wing,1486,85,-2.2%,30,+1.0%,66,-0.8%,9,+1.5%,37,+0.7%,92,-1.6%,52,-0.1%,79,-1.7%
Patty Mills,35.2,ATL,Combo,187,38,+0.6%,79,-1.8%,32,+0.9%,63,-0.3%,41,+0.5%,27,+0.7%,39,+0.5%,27,+1.3%
Patty Mills,35.2,MIA,Combo,199,29,+1.1%,99,-6.1%,5,+3.0%,77,-0.9%,18,+2.1%,5,+2.0%,15,+1.9%,4,+4.0%
Marcus Morris,34.2,PHI,Forward,621,37,+0.7%,44,+0.2%,67,-0.8%,19,+0.9%,49,+0.1%,55,-0.2%,54,-0.2%,59,-0.3%
Marcus Morris,34.2,CLE,Big,169,71,-1.1%,22,+1.7%,5,+3.2%,80,-1.0%,17,+2.1%,23,+0.9%,99,-4.7%,97,-3.8%
Markieff Morris,34.2,DAL,Big,164,50,+0.0%,8,+3.5%,100,-5.4%,1,+3.3%,83,-2.1%,73,-0.7%,66,-0.7%,73,-1.4%
Dejounte Murray,27.1,ATL,Combo,2781,23,+1.5%,53,-0.1%,13,+2.0%,49,-0.0%,19,+2.0%,39,+0.2%,88,-2.1%,82,-1.9%
Jamal Murray,26.7,DEN,Point,1858,25,+1.3%,38,+0.6%,42,+0.4%,87,-1.2%,63,-0.9%,48,+0.0%,44,+0.3%,43,+0.3%
Mike Muscala,32.3,WAS,Big,318,65,-0.7%,55,-0.2%,83,-1.7%,83,-1.1%,90,-2.8%,8,+1.7%,25,+1.3%,9,+3.0%
Mike Muscala,32.3,DET,Big,165,75,-1.4%,93,-3.5%,21,+1.4%,93,-1.8%,55,-0.3%,0,+3.9%,52,-0.1%,5,+3.8%
Larry Nance Jr.,30.8,NOP,Big,1204,60,-0.5%,24,+1.6%,96,-3.4%,36,+0.3%,93,-3.1%,65,-0.4%,15,+2.0%,25,+1.5%
Georges Niang,30.4,CLE,Forward,1759,15,+2.1%,42,+0.3%,53,-0.2%,86,-1.2%,71,-1.4%,56,-0.2%,25,+1.3%,31,+1.1%
Jusuf Nurkic,29.2,PHX,Big,2076,66,-0.7%,84,-2.2%,3,+3.4%,16,+1.1%,2,+4.4%,59,-0.3%,87,-1.9%,85,-2.2%
Kelly Olynyk,32.5,UTA,Big,1004,60,-0.5%,34,+0.7%,49,+0.0%,96,-2.1%,82,-2.0%,43,+0.1%,26,+1.2%,27,+1.3%
Kelly Olynyk,32.5,TOR,Big,739,20,+1.7%,50,-0.0%,66,-0.8%,14,+1.2%,43,+0.4%,6,+1.8%,90,-2.2%,60,-0.4%
Kelly Oubre,27.9,PHI,Forward,2030,17,+1.9%,59,-0.5%,77,-1.3%,69,-0.5%,79,-1.8%,6,+2.0%,43,+0.4%,15,+2.3%
Chris Paul,38.5,GSW,Combo,1529,94,-3.5%,19,+2.0%,85,-1.8%,69,-0.5%,86,-2.3%,62,-0.4%,34,+0.7%,41,+0.4%
Cameron Payne,29.2,MIL,Combo,666,59,-0.5%,11,+2.8%,80,-1.5%,82,-1.1%,89,-2.6%,79,-0.9%,36,+0.7%,55,-0.2%
Cameron Payne,29.2,PHI,Combo,574,53,-0.2%,46,+0.2%,21,+1.5%,3,+2.3%,5,+3.7%,84,-1.0%,94,-2.8%,98,-3.9%
Mason Plumlee,33.7,LAC,Big,627,28,+1.1%,17,+2.3%,60,-0.5%,9,+1.4%,34,+0.9%,83,-1.0%,89,-2.2%,93,-3.1%
Jakob Poeltl,28.0,TOR,Big,1319,62,-0.6%,89,-2.9%,8,+2.5%,37,+0.3%,10,+2.8%,90,-1.5%,22,+1.5%,49,+0.1%
Otto Porter,30.4,TOR,Forward,165,96,-4.1%,80,-1.9%,51,-0.1%,60,-0.3%,55,-0.3%,73,-0.7%,7,+2.9%,17,+2.2%
Bobby Portis,28.7,MIL,Big,1984,12,+2.4%,14,+2.4%,57,-0.4%,95,-1.9%,84,-2.2%,21,+0.9%,76,-1.2%,56,-0.2%
Kristaps Porzingis,28.2,BOS,Big,1689,83,-2.0%,28,+1.1%,92,-2.4%,70,-0.6%,92,-3.0%,45,+0.1%,18,+1.8%,21,+1.8%
Dwight Powell,32.3,DAL,Big,781,30,+1.1%,45,+0.2%,64,-0.7%,8,+1.5%,36,+0.8%,32,+0.4%,80,-1.4%,68,-1.0%
Norman Powell,30.4,LAC,Wing,1956,75,-1.4%,9,+3.2%,68,-0.8%,79,-1.0%,78,-1.8%,78,-0.8%,64,-0.6%,74,-1.4%
Taurean Prince,29.6,LAL,Wing,2092,11,+2.5%,58,-0.4%,33,+0.9%,62,-0.3%,40,+0.6%,41,+0.2%,59,-0.3%,54,-0.2%
Julius Randle,28.9,NYK,Forward,1625,33,+0.9%,76,-1.6%,12,+2.1%,58,-0.2%,20,+1.9%,51,-0.1%,55,-0.2%,56,-0.3%
Josh Richardson,30.1,MIA,Combo,1080,18,+1.9%,52,-0.1%,34,+0.9%,94,-1.8%,66,-1.0%,26,+0.8%,44,+0.3%,30,+1.1%
Derrick Rose,35.1,MEM,Point,399,81,-1.9%,89,-2.9%,7,+2.7%,68,-0.5%,17,+2.2%,10,+1.5%,68,-0.8%,36,+0.7%
Terry Rozier,29.6,CHA,Combo,1064,20,+1.7%,19,+2.0%,55,-0.2%,12,+1.3%,32,+1.1%,85,-1.1%,87,-1.9%,93,-3.0%
Terry Rozier,29.6,MIA,Point,974,1,+5.5%,62,-0.7%,62,-0.7%,12,+1.3%,39,+0.6%,83,-1.0%,29,+1.1%,48,+0.1%
D'Angelo Russell,27.7,LAL,Point,2478,68,-0.8%,15,+2.3%,28,+1.1%,46,+0.1%,30,+1.1%,85,-1.1%,91,-2.4%,96,-3.5%
Domantas Sabonis,27.5,SAC,Big,2922,9,+2.8%,60,-0.6%,52,-0.1%,16,+1.1%,33,+0.9%,22,+0.9%,77,-1.3%,59,-0.4%
Dario Saric,29.6,GSW,Big,1075,11,+2.5%,20,+1.9%,38,+0.5%,85,-1.2%,60,-0.6%,88,-1.2%,51,-0.0%,71,-1.2%
Dennis Schroder,30.1,TOR,Point,1570,67,-0.7%,64,-0.8%,76,-1.2%,56,-0.2%,71,-1.4%,42,+0.2%,14,+2.1%,17,+2.2%
Dennis Schroder,30.1,BKN,Point,923,50,-0.0%,23,+1.6%,75,-1.2%,38,+0.2%,64,-0.9%,71,-0.7%,51,-0.0%,65,-0.7%
Pascal Siakam,29.6,TOR,Big,1366,28,+1.2%,62,-0.7%,9,+2.5%,26,+0.7%,7,+3.2%,24,+0.9%,96,-3.4%,88,-2.5%
Pascal Siakam,29.6,IND,Forward,1302,54,-0.2%,36,+0.7%,93,-2.6%,17,+1.0%,73,-1.6%,32,+0.5%,42,+0.4%,33,+0.9%
Ben Simmons,27.3,BKN,Point,358,26,+1.3%,71,-1.3%,34,+0.8%,57,-0.2%,38,+0.6%,20,+1.0%,59,-0.4%,37,+0.6%
Marcus Smart,29.7,MEM,Combo,604,89,-2.6%,97,-5.4%,2,+4.2%,14,+1.2%,1,+5.4%,90,-1.4%,24,+1.3%,51,-0.0%
Ish Smith,35.3,CHA,Combo,724,22,+1.5%,81,-2.0%,40,+0.5%,47,+0.1%,41,+0.5%,63,-0.4%,17,+1.8%,26,+1.4%
Garrett Temple,37.5,TOR,Combo,208,35,+0.8%,18,+2.1%,99,-4.8%,79,-1.0%,99,-5.8%,43,+0.1%,4,+3.5%,6,+3.7%
Klay Thompson,33.7,GSW,Wing,2284,7,+3.1%,36,+0.7%,31,+0.9%,54,-0.1%,36,+0.8%,91,-1.6%,48,+0.1%,75,-1.5%
Tristan Thompson,32.6,CLE,Big,469,29,+1.1%,65,-1.0%,59,-0.5%,92,-1.6%,84,-2.1%,36,+0.3%,9,+2.8%,8,+3.1%
Karl-Anthony Towns,28.0,MIN,Big,2024,31,+1.0%,39,+0.6%,36,+0.8%,33,+0.4%,28,+1.2%,61,-0.3%,79,-1.4%,80,-1.7%
PJ Tucker,38.5,LAC,Big,417,9,+2.7%,72,-1.3%,55,-0.2%,7,+1.7%,25,+1.5%,96,-2.2%,14,+2.1%,53,-0.1%
Myles Turner,27.6,IND,Big,2076,79,-1.7%,84,-2.3%,51,-0.1%,2,+2.9%,10,+2.8%,34,+0.4%,71,-0.9%,61,-0.5%
Jonas Valanciunas,31.5,NOP,Big,1918,23,+1.5%,74,-1.5%,25,+1.3%,27,+0.7%,20,+1.9%,36,+0.3%,67,-0.8%,60,-0.4%
Fred VanVleet,29.7,HOU,Point,2684,55,-0.3%,53,-0.1%,72,-1.0%,23,+0.8%,54,-0.2%,25,+0.8%,60,-0.4%,41,+0.4%
Nikola Vucevic,33.0,CHI,Big,2607,39,+0.5%,29,+1.1%,91,-2.3%,34,+0.4%,80,-1.9%,16,+1.2%,60,-0.4%,35,+0.8%
TJ Warren,30.2,MIN,Forward,115,80,-1.8%,54,-0.2%,0,+7.6%,36,+0.3%,0,+8.0%,98,-2.7%,99,-5.1%,100,-7.8%
Russell Westbrook,35.0,LAC,Point,1518,57,-0.4%,12,+2.6%,39,+0.5%,96,-2.1%,75,-1.6%,63,-0.4%,64,-0.6%,68,-1.0%
Andrew Wiggins,28.7,GSW,Forward,1914,33,+0.9%,82,-2.1%,16,+1.8%,20,+0.9%,11,+2.7%,78,-0.9%,45,+0.2%,63,-0.6%
Christian Wood,28.1,LAL,Big,813,92,-3.1%,45,+0.2%,80,-1.5%,30,+0.5%,66,-1.0%,22,+0.9%,54,-0.1%,34,+0.8%
Delon Wright,31.5,WAS,Combo,435,88,-2.5%,75,-1.5%,27,+1.1%,68,-0.5%,41,+0.5%,20,+1.0%,51,-0.0%,32,+1.0%
Delon Wright,31.5,MIA,Combo,259,22,+1.6%,99,-6.9%,0,+8.0%,11,+1.3%,0,+9.4%,22,+0.9%,96,-3.3%,87,-2.4%
Thaddeus Young,35.4,TOR,Big,326,11,+2.5%,5,+3.8%,99,-5.3%,75,-0.8%,99,-6.1%,12,+1.4%,31,+1.0%,16,+2.3%
Cody Zeller,31.1,NOP,Big,191,9,+2.8%,96,-4.6%,15,+1.9%,50,-0.0%,21,+1.9%,1,+3.5%,68,-0.8%,10,+2.7%
Ivica Zubac,26.6,LAC,Big,1793,58,-0.4%,99,-6.4%,14,+1.9%,3,+2.2%,3,+4.1%,38,+0.2%,14,+2.0%,16,+2.3%
Gary Payton II,30.9,GSW,Wing,665,52,-0.1%,49,+0.0%,79,-1.4%,52,-0.1%,72,-1.5%,18,+1.1%,43,+0.3%,25,+1.5%
