Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Caron Butler,31.6,LAC,Wing,266,22,40.2%,41,57%,76,43%,32,33%,57,36%,0,29%,19,25%,28,26%
Andrew Bynum,24.0,LAL,Big,450,47,47.7%,70,65%,36,26%,13,0%,23,25%,0,0%,0,0%,0,0%
Vince Carter,34.8,DAL,Wing,106,5,32.9%,14,38%,46,33%,3,11%,0,22%,0,50%,0,17%,0,30%
Mario Chalmers,25.5,MIA,Point,801,76,52.7%,59,54%,76,50%,76,47%,94,49%,0,29%,88,40%,58,36%
Tyson Chandler,29.1,NYK,Big,166,32,44.0%,23,52%,4,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Norris Cole,23.0,MIA,Point,142,12,38.3%,18,36%,24,25%,88,50%,29,38%,0,17%,0,40%,0,27%
Darren Collison,24.2,IND,Point,195,82,52.9%,88,64%,100,58%,29,39%,76,46%,0,40%,0,33%,0,36%
Nick Collison,31.0,OKC,Big,319,100,67.3%,77,68%,51,33%,98,100%,100,67%,0,0%,0,0%,0,0%
Mike Conley,24.1,MEM,Point,276,65,49.3%,12,36%,41,36%,65,47%,53,41%,0,29%,0,60%,100,50%
Glen Davis,25.8,ORL,Big,190,30,43.8%,17,49%,98,60%,53,35%,66,40%,0,0%,0,0%,0,0%
Luol Deng,26.5,CHI,Wing,227,76,51.9%,38,56%,86,47%,78,46%,92,46%,0,50%,52,38%,76,40%
Boris Diaw,29.5,SAS,Big,342,89,57.9%,51,62%,51,33%,19,14%,19,23%,0,50%,100,50%,100,50%
Keyon Dooling,31.5,BOS,Combo,197,70,54.5%,90,75%,20,25%,20,29%,10,27%,0,64%,0,21%,57,40%
Tim Duncan,35.5,SAS,Big,460,53,49.5%,57,62%,87,44%,74,43%,81,44%,0,0%,0,0%,0,0%
Kevin Durant,23.1,OKC,Forward,834,88,57.2%,88,67%,63,46%,100,61%,100,53%,0,60%,100,35%,83,38%
Devin Ebanks,22.0,LAL,Wing,118,27,41.2%,11,36%,24,25%,84,50%,89,45%,0,0%,0,0%,0,0%
Reggie Evans,31.5,LAC,Big,197,74,53.3%,51,62%,4,0%,13,0%,0,0%,0,0%,0,0%,0,0%
Kenneth Faried,21.9,DEN,Big,191,74,53.3%,55,62%,30,25%,23,20%,19,23%,0,0%,0,0%,0,0%
Derrick Favors,20.3,UTA,Big,109,17,42.9%,68,64%,38,27%,36,30%,28,29%,0,0%,0,0%,0,0%
Landry Fields,23.3,NYK,Wing,105,70,50.0%,97,100%,54,36%,84,50%,70,40%,0,25%,0,0%,0,20%
Derek Fisher,37.2,OKC,Point,419,71,51.9%,18,36%,94,53%,53,46%,88,48%,100,48%,0,27%,75,40%
Randy Foye,28.1,LAC,Wing,286,68,49.3%,24,50%,8,14%,51,36%,32,31%,0,50%,71,41%,90,44%
Danilo Gallinari,23.2,DEN,Forward,219,0,38.3%,0,48%,0,17%,75,46%,25,37%,0,33%,0,15%,0,17%
Kevin Garnett,35.5,BOS,Big,733,55,49.7%,81,70%,83,44%,79,45%,85,44%,0,0%,0,33%,0,25%
Marc Gasol,26.8,MEM,Big,260,68,52.2%,87,71%,79,44%,70,42%,79,43%,0,0%,0,0%,0,0%
Pau Gasol,31.3,LAL,Big,439,23,43.3%,64,63%,64,35%,28,21%,26,27%,0,40%,0,0%,0,40%
Rudy Gay,25.2,MEM,Forward,279,38,44.6%,63,58%,100,57%,38,28%,63,43%,0,0%,0,29%,33,25%
Paul George,21.5,IND,Wing,368,41,44.7%,59,58%,16,20%,27,31%,22,28%,33,31%,10,24%,31,27%
Taj Gibson,26.4,CHI,Big,137,38,45.7%,38,57%,21,20%,83,46%,49,35%,0,0%,0,0%,0,0%
Manu Ginobili,34.3,SAS,Wing,386,78,52.8%,81,67%,43,31%,59,38%,41,34%,0,40%,48,32%,45,34%
Danny Granger,28.5,IND,Wing,418,49,47.1%,32,52%,73,42%,43,36%,62,38%,89,50%,43,30%,59,36%
Danny Green,24.4,SAS,Wing,283,84,53.3%,65,62%,59,40%,73,43%,78,42%,78,40%,38,30%,55,35%
Blake Griffin,22.6,LAC,Big,391,57,49.7%,72,66%,60,35%,51,35%,51,35%,0,0%,0,0%,0,0%
Richard Hamilton,33.7,CHI,Wing,170,35,43.5%,73,64%,70,42%,30,32%,54,36%,0,50%,0,33%,0,40%
Tyler Hansbrough,26.0,IND,Big,152,0,34.8%,4,37%,28,22%,64,39%,40,33%,0,0%,0,0%,0,0%
James Harden,22.2,OKC,Wing,621,73,51.2%,35,52%,35,28%,32,33%,27,31%,0,50%,76,41%,86,42%
Al Harrington,31.7,DEN,Big,162,6,38.7%,6,38%,77,43%,30,25%,36,32%,0,33%,0,27%,0,29%
Devin Harris,28.7,UTA,Point,119,29,45.7%,41,45%,76,50%,35,43%,71,45%,0,0%,0,33%,0,31%
Udonis Haslem,31.4,MIA,Big,444,28,43.5%,36,56%,100,63%,32,27%,62,38%,0,0%,0,0%,0,0%
Spencer Hawes,23.5,PHI,Big,328,43,46.7%,32,54%,89,50%,55,37%,77,41%,0,50%,0,33%,0,40%
Gordon Hayward,21.6,UTA,Wing,122,0,19.7%,5,33%,0,0%,16,29%,0,22%,0,0%,0,10%,0,8%
Roy Hibbert,24.9,IND,Big,339,64,51.0%,66,63%,70,39%,43,33%,60,38%,0,0%,0,100%,0,100%
George Hill,25.5,IND,Combo,344,50,51.5%,70,63%,90,46%,70,41%,70,43%,0,33%,40,37%,43,36%
Jordan Hill,24.3,LAL,Big,210,21,43.1%,19,50%,15,13%,77,44%,30,29%,0,0%,0,0%,0,0%
Kirk Hinrich,30.8,ATL,Combo,140,80,55.2%,60,60%,10,20%,100,75%,80,44%,0,60%,0,30%,0,40%
Jrue Holiday,21.4,PHI,Combo,492,40,47.5%,30,52%,60,36%,50,32%,50,34%,0,43%,100,43%,86,43%
Ryan Hollins,27.1,BOS,Big,146,60,50.0%,45,60%,21,20%,0,0%,15,20%,0,0%,0,0%,0,0%
Al Horford,25.4,ATL,Big,107,91,58.8%,98,78%,30,25%,70,42%,55,38%,0,0%,0,0%,0,0%
Serge Ibaka,22.1,OKC,Big,567,79,53.5%,89,71%,72,40%,60,38%,64,39%,0,0%,0,100%,0,33%
Andre Iguodala,27.8,PHI,Wing,504,43,45.3%,51,57%,46,33%,14,25%,16,26%,0,33%,81,43%,79,40%
Stephen Jackson,33.6,SAS,Wing,282,100,74.6%,22,47%,24,25%,100,67%,84,43%,0,60%,100,61%,100,60%
LeBron James,26.8,MIA,Forward,978,75,52.1%,100,75%,50,43%,63,36%,38,39%,0,36%,33,24%,50,26%
Al Jefferson,26.8,UTA,Big,140,81,53.7%,79,69%,89,50%,87,50%,94,50%,0,0%,0,0%,0,0%
Joe Johnson,30.3,ATL,Wing,242,30,41.7%,54,58%,57,38%,57,38%,65,38%,0,29%,14,24%,21,25%
James Jones,31.1,MIA,Wing,149,11,36.4%,0,0%,89,50%,32,33%,59,38%,0,0%,0,40%,21,25%
DeAndre Jordan,23.3,LAC,Big,245,72,52.5%,60,63%,15,13%,0,0%,6,13%,0,0%,0,0%,0,0%
Jason Kidd,38.6,DAL,Point,143,18,45.1%,29,44%,6,0%,88,50%,0,17%,0,33%,63,35%,42,35%
Ty Lawson,24.0,DEN,Point,241,88,56.0%,94,71%,76,50%,59,46%,82,48%,0,33%,50,33%,25,33%
Kawhi Leonard,20.3,SAS,Forward,376,100,60.0%,75,61%,88,57%,25,25%,75,45%,0,41%,0,54%,100,45%
Shawn Marion,33.5,DAL,Forward,139,50,47.5%,38,56%,75,53%,0,0%,88,47%,0,33%,0,20%,0,29%
Kenyon Martin,33.8,LAC,Big,191,70,52.4%,85,71%,40,30%,85,47%,66,40%,0,0%,0,0%,0,0%
O.J. Mayo,24.0,MEM,Combo,163,0,33.1%,0,38%,0,9%,30,31%,0,21%,0,25%,20,30%,29,29%
JaVale McGee,23.8,DEN,Big,181,26,43.4%,34,54%,26,21%,13,0%,13,19%,0,0%,0,0%,0,0%
Andre Miller,35.6,DEN,Combo,199,30,45.8%,20,52%,80,43%,0,14%,40,32%,0,100%,0,50%,0,67%
Mike Miller,31.7,MIA,Wing,366,92,56.6%,41,57%,0,0%,43,36%,24,29%,0,47%,67,41%,83,42%
Paul Millsap,26.7,UTA,Big,138,2,37.0%,9,38%,30,25%,91,54%,66,40%,0,0%,0,0%,0,0%
Gary Neal,27.1,SAS,Combo,204,90,59.5%,90,75%,100,46%,60,33%,60,39%,0,80%,80,41%,100,47%
Jameer Nelson,29.7,ORL,Point,181,24,45.2%,47,50%,59,41%,18,38%,41,39%,0,0%,63,35%,25,33%
Dirk Nowitzki,33.4,DAL,Big,153,36,44.8%,13,47%,62,35%,96,73%,91,46%,0,0%,0,17%,0,17%
Tony Parker,29.5,SAS,Point,504,47,47.1%,82,63%,53,40%,24,38%,35,39%,0,36%,0,38%,67,37%
Chris Paul,26.5,LAC,Point,421,53,47.5%,71,60%,29,34%,82,48%,59,42%,0,60%,38,32%,50,36%
Kendrick Perkins,27.0,OKC,Big,515,11,41.6%,15,48%,57,35%,38,31%,40,33%,0,0%,0,0%,0,0%
Paul Pierce,34.1,BOS,Forward,775,13,43.2%,50,57%,38,37%,50,30%,13,32%,0,36%,67,31%,67,32%
Mickael Pietrus,29.7,BOS,Wing,392,24,40.8%,95,90%,0,0%,32,33%,11,25%,11,23%,5,22%,17,23%
Quincy Pondexter,23.6,MEM,Wing,113,97,72.2%,97,100%,89,50%,84,50%,95,50%,0,100%,0,0%,0,50%
Zach Randolph,30.3,MEM,Big,247,15,42.5%,40,57%,45,31%,66,39%,47,35%,0,0%,0,0%,0,0%
JJ Redick,27.4,ORL,Wing,121,54,47.7%,92,78%,89,50%,84,50%,95,50%,0,25%,0,20%,14,21%
Jason Richardson,30.8,ORL,Wing,148,62,49.1%,86,71%,16,20%,43,36%,35,32%,0,17%,81,43%,62,37%
Rajon Rondo,25.7,BOS,Point,805,59,48.1%,65,56%,35,35%,41,45%,47,41%,0,0%,25,31%,8,29%
Thabo Sefolosha,27.5,OKC,Wing,443,59,49.0%,68,63%,76,43%,5,14%,8,24%,22,30%,57,40%,48,34%
Ramon Sessions,25.6,LAL,Combo,375,10,39.5%,50,56%,50,36%,10,26%,30,32%,0,43%,0,6%,0,16%
JR Smith,26.1,NYK,Wing,169,8,35.4%,8,36%,38,29%,76,44%,73,41%,0,33%,0,15%,7,19%
Josh Smith,25.9,ATL,Big,194,4,38.6%,45,60%,45,31%,34,29%,32,30%,0,0%,0,0%,0,0%
Marreese Speights,24.2,MEM,Big,100,51,48.8%,11,43%,40,30%,94,65%,98,52%,0,0%,0,0%,0,0%
Tiago Splitter,26.8,SAS,Big,166,96,63.8%,91,73%,19,14%,0,0%,9,14%,0,0%,0,0%,0,0%
Greg Stiemsma,26.1,BOS,Big,141,98,66.7%,94,73%,0,0%,43,33%,40,33%,0,0%,0,0%,0,0%
Amar'e Stoudemire,29.0,NYK,Big,139,83,55.6%,74,67%,89,50%,43,33%,66,40%,0,0%,0,0%,0,0%
Jeff Teague,23.4,ATL,Point,224,35,45.9%,35,45%,65,44%,6,22%,24,37%,0,50%,0,40%,83,41%
Jason Terry,34.1,DAL,Wing,138,95,56.8%,89,75%,100,63%,8,17%,46,35%,0,100%,90,44%,93,50%
Ronny Turiaf,28.8,MIA,Big,106,91,58.8%,60,63%,4,0%,0,0%,0,0%,0,0%,0,0%,0,0%
Hedo Turkoglu,32.6,ORL,Wing,162,32,42.7%,24,50%,8,14%,22,30%,5,24%,0,0%,0,42%,0,42%
Evan Turner,23.0,PHI,Wing,443,14,36.4%,19,46%,32,26%,65,39%,38,32%,0,0%,0,0%,0,0%
Dwyane Wade,29.8,MIA,Wing,898,51,47.1%,84,69%,65,41%,24,30%,49,36%,0,50%,24,28%,34,29%
CJ Watson,27.5,CHI,Point,164,0,28.1%,0,0%,18,14%,12,35%,12,30%,0,0%,0,31%,0,27%
David West,31.2,IND,Big,415,34,44.6%,83,70%,68,38%,40,31%,53,35%,0,0%,0,0%,0,0%
Russell Westbrook,23.0,OKC,Point,765,41,46.0%,53,51%,47,38%,71,47%,65,44%,0,33%,13,28%,17,29%
Lou Williams,25.0,PHI,Point,354,6,38.3%,6,35%,71,46%,100,51%,100,49%,0,20%,0,17%,0,17%
Marvin Williams,25.4,ATL,Forward,138,63,47.6%,25,55%,13,20%,13,9%,0,13%,0,50%,0,57%,0,53%
Mo Williams,28.9,LAC,Combo,225,60,51.6%,10,42%,70,38%,80,53%,90,49%,0,38%,60,41%,57,40%
Metta World Peace,32.0,LAL,Wing,233,65,49.2%,41,57%,22,22%,16,29%,11,25%,67,38%,57,40%,69,39%
Nick Young,26.4,LAC,Wing,196,89,56.3%,41,57%,84,44%,11,24%,30,31%,100,56%,0,47%,97,52%
Thaddeus Young,23.4,PHI,Big,275,17,42.9%,30,53%,85,44%,21,19%,38,33%,0,0%,0,0%,0,0%
