Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Bradley Beal,28.3,WAS,Combo,1438,86,-2.5%,70,-1.9%,79,-3.1%,26,+2.8%,65,-1.1%,91,-7.3%,63,-1.1%,84,-2.5%
Malik Beasley,24.9,MIN,Wing,1959,31,+1.0%,31,+1.7%,59,-0.9%,64,-1.9%,65,-1.2%,58,-0.7%,22,+2.2%,30,+1.3%
DeAndre' Bembry,27.3,BKN,Wing,894,66,-1.0%,52,-0.1%,28,+1.8%,36,+1.5%,25,+1.6%,43,+1.1%,90,-4.0%,84,-2.6%
Davis Bertans,29.0,WAS,Forward,489,23,+1.5%,3,+7.8%,28,+1.8%,84,-5.0%,58,-0.6%,34,+2.1%,59,-0.8%,48,-0.0%
Davis Bertans,29.0,DAL,Forward,285,97,-5.2%,63,-1.1%,92,-5.7%,80,-4.2%,92,-4.9%,97,-12.3%,93,-4.8%,98,-6.7%
Patrick Beverley,33.3,MIN,Combo,1473,66,-0.9%,24,+2.7%,48,+0.1%,37,+1.3%,39,+0.5%,75,-3.6%,84,-2.9%,88,-3.1%
Bismack Biyombo,29.2,PHX,Big,440,16,+2.0%,47,+0.3%,74,-2.6%,81,-4.6%,86,-3.4%,96,-10.7%,1,+9.8%,3,+6.0%
Nemanja Bjelica,33.5,GSW,Big,1093,60,-0.6%,54,-0.3%,91,-5.3%,46,+0.1%,89,-3.9%,87,-6.0%,23,+2.1%,48,-0.0%
Eric Bledsoe,31.9,LAC,Point,1358,42,+0.4%,5,+6.3%,52,-0.2%,49,-0.2%,52,-0.2%,28,+2.9%,91,-4.3%,85,-2.6%
Bojan Bogdanovic,32.5,UTA,Forward,2121,29,+1.1%,68,-1.6%,42,+0.6%,14,+5.2%,18,+2.2%,34,+2.0%,41,+0.6%,36,+0.9%
Devin Booker,25.0,PHX,Wing,2343,36,+0.8%,15,+3.9%,36,+1.1%,31,+2.3%,27,+1.4%,38,+1.4%,71,-1.8%,66,-1.1%
Avery Bradley,30.9,LAL,Wing,1384,39,+0.7%,32,+1.6%,38,+1.0%,78,-3.8%,58,-0.7%,62,-1.4%,56,-0.6%,63,-0.9%
Malcolm Brogdon,28.9,IND,Combo,1205,91,-3.1%,83,-3.2%,95,-6.9%,65,-2.1%,93,-5.3%,24,+3.4%,59,-0.8%,44,+0.2%
Jaylen Brown,25.0,BOS,Wing,2220,84,-2.2%,76,-2.4%,50,-0.1%,11,+5.9%,20,+2.1%,74,-3.2%,82,-2.8%,86,-2.9%
Reggie Bullock,30.6,DAL,Forward,1893,78,-1.7%,70,-1.8%,42,+0.6%,68,-2.5%,53,-0.3%,77,-3.9%,57,-0.7%,73,-1.6%
Trey Burke,29.0,DAL,Combo,351,16,+2.1%,56,-0.5%,93,-6.1%,35,+1.7%,86,-3.3%,15,+5.1%,6,+5.0%,5,+4.9%
Alec Burks,30.3,NYK,Combo,2309,58,-0.5%,22,+2.9%,28,+1.8%,14,+5.3%,12,+3.1%,70,-2.5%,86,-3.1%,87,-3.0%
Jimmy Butler,32.1,MIA,Forward,1926,34,+0.9%,16,+3.7%,31,+1.5%,31,+2.2%,26,+1.5%,56,-0.4%,68,-1.5%,67,-1.1%
Kentavious Caldwell-Pope,28.7,WAS,Wing,2326,42,+0.4%,7,+5.8%,79,-3.1%,48,-0.1%,74,-2.1%,92,-8.2%,23,+2.1%,53,-0.3%
Clint Capela,27.5,ATL,Big,2041,43,+0.4%,84,-3.5%,9,+5.0%,67,-2.4%,16,+2.3%,49,+0.3%,25,+2.0%,26,+1.6%
Willie Cauley-Stein,28.2,DAL,Big,170,88,-2.7%,11,+4.5%,1,+8.3%,98,-18.0%,59,-0.8%,47,+0.5%,97,-6.3%,95,-4.7%
Marquese Chriss,24.3,DAL,Big,278,58,-0.5%,25,+2.6%,89,-4.9%,94,-8.4%,95,-6.4%,66,-1.9%,25,+2.0%,35,+1.0%
Jordan Clarkson,29.4,UTA,Combo,2109,63,-0.8%,64,-1.3%,43,+0.5%,75,-3.6%,63,-1.0%,35,+1.9%,72,-1.8%,64,-0.9%
Mike Conley,34.1,UTA,Point,2056,61,-0.6%,35,+1.3%,65,-1.6%,58,-1.1%,67,-1.4%,11,+6.3%,55,-0.6%,35,+0.9%
Pat Connaughton,28.8,MIL,Wing,1655,6,+3.5%,46,+0.3%,32,+1.4%,57,-1.0%,40,+0.5%,12,+5.8%,11,+4.1%,6,+4.5%
DeMarcus Cousins,31.2,MIL,Big,286,12,+2.5%,0,+12.4%,85,-4.3%,39,+1.1%,79,-2.6%,13,+5.7%,80,-2.5%,55,-0.4%
DeMarcus Cousins,31.2,DEN,Big,424,40,+0.6%,90,-4.5%,2,+7.5%,30,+2.3%,3,+5.6%,90,-7.1%,28,+1.8%,56,-0.4%
Robert Covington,30.9,POR,Forward,1425,66,-0.9%,90,-4.8%,43,+0.6%,19,+4.4%,21,+1.9%,63,-1.6%,9,+4.3%,15,+2.5%
Robert Covington,30.9,LAC,Forward,478,77,-1.6%,94,-6.3%,37,+1.0%,73,-3.4%,46,+0.1%,76,-3.7%,44,+0.4%,56,-0.4%
Jae Crowder,31.3,PHX,Forward,1884,55,-0.4%,27,+2.3%,47,+0.2%,31,+2.3%,35,+0.8%,57,-0.6%,79,-2.4%,78,-2.0%
Seth Curry,31.2,PHI,Combo,1564,20,+1.7%,37,+1.2%,43,+0.5%,9,+6.7%,15,+2.7%,74,-3.5%,18,+2.6%,31,+1.2%
Seth Curry,31.2,BKN,Wing,568,47,+0.1%,29,+2.1%,1,+8.5%,86,-5.3%,7,+4.2%,35,+1.9%,89,-3.8%,80,-2.2%
Stephen Curry,33.6,GSW,Point,2203,83,-2.2%,12,+4.3%,70,-2.1%,19,+4.3%,54,-0.3%,90,-7.1%,86,-3.1%,93,-4.2%
Anthony Davis,28.6,LAL,Big,1402,64,-0.8%,41,+0.7%,88,-4.8%,24,+3.1%,74,-2.1%,23,+3.4%,77,-2.2%,66,-1.1%
Ed Davis,32.4,CLE,Big,158,99,-6.9%,100,-14.1%,11,+4.6%,60,-1.3%,17,+2.3%,98,-13.2%,66,-1.4%,96,-5.0%
DeMar DeRozan,32.2,CHI,Forward,2737,64,-0.8%,61,-0.9%,29,+1.7%,63,-1.8%,41,+0.4%,74,-3.3%,73,-1.8%,78,-2.1%
Dewayne Dedmon,32.2,MIA,Big,1057,79,-1.7%,68,-1.6%,35,+1.2%,37,+1.2%,32,+1.1%,51,+0.0%,87,-3.2%,81,-2.3%
Gorgui Dieng,31.8,ATL,Big,302,36,+0.7%,5,+6.4%,53,-0.3%,62,-1.7%,61,-0.9%,51,+0.0%,56,-0.6%,58,-0.5%
Spencer Dinwiddie,28.6,WAS,Point,1330,93,-3.9%,86,-3.8%,93,-6.2%,79,-4.2%,94,-5.5%,64,-1.7%,58,-0.8%,64,-1.0%
Spencer Dinwiddie,28.6,DAL,Wing,649,81,-2.0%,14,+4.2%,50,-0.0%,80,-4.4%,67,-1.4%,24,+3.4%,99,-9.0%,97,-5.8%
Goran Dragic,35.5,BKN,Combo,396,26,+1.3%,67,-1.5%,50,-0.1%,94,-8.8%,85,-3.3%,84,-5.4%,2,+8.4%,5,+4.8%
Andre Drummond,28.2,PHI,Big,894,38,+0.7%,73,-2.2%,7,+5.3%,67,-2.3%,14,+2.7%,10,+6.4%,73,-1.8%,46,+0.1%
Andre Drummond,28.2,BKN,Big,534,5,+4.0%,60,-0.8%,41,+0.7%,85,-5.2%,66,-1.3%,6,+8.2%,3,+7.2%,2,+7.5%
Kris Dunn,27.6,POR,Forward,335,93,-3.7%,57,-0.6%,69,-2.1%,23,+3.2%,57,-0.6%,30,+2.5%,99,-8.8%,97,-5.6%
Kevin Durant,33.1,BKN,Forward,2047,88,-2.7%,87,-4.1%,62,-1.2%,66,-2.2%,70,-1.5%,81,-4.7%,46,+0.1%,66,-1.1%
Wayne Ellington,33.9,LAL,Wing,745,55,-0.4%,40,+0.9%,84,-3.8%,56,-1.0%,80,-2.8%,85,-5.5%,26,+1.9%,43,+0.2%
Joel Embiid,27.6,PHI,Big,2295,83,-2.2%,77,-2.6%,62,-1.2%,50,-0.3%,59,-0.7%,91,-7.3%,38,+0.9%,66,-1.1%
Derrick Favors,30.3,OKC,Big,652,87,-2.6%,96,-7.6%,39,+1.0%,32,+2.1%,35,+0.9%,52,-0.1%,60,-0.9%,62,-0.8%
Dorian Finney-Smith,28.5,DAL,Forward,2638,24,+1.5%,54,-0.4%,6,+5.6%,34,+1.7%,7,+4.3%,57,-0.6%,30,+1.5%,35,+1.0%
Bryn Forbes,28.3,SAS,Wing,649,13,+2.2%,67,-1.5%,32,+1.5%,23,+3.4%,19,+2.1%,7,+7.4%,20,+2.3%,10,+3.3%
Bryn Forbes,28.3,DEN,Combo,590,90,-2.9%,98,-8.3%,21,+2.6%,63,-1.7%,32,+1.1%,98,-12.7%,44,+0.3%,85,-2.8%
Evan Fournier,29.0,NYK,Wing,2357,3,+4.5%,4,+6.6%,65,-1.4%,34,+1.7%,51,-0.2%,28,+2.8%,15,+3.1%,12,+3.0%
Tim Frazier,31.0,ORL,Point,199,43,+0.4%,4,+6.7%,11,+4.6%,98,-15.9%,83,-3.1%,91,-7.4%,58,-0.8%,83,-2.4%
Danilo Gallinari,33.2,ATL,Forward,1657,25,+1.3%,16,+3.8%,34,+1.3%,45,+0.2%,34,+0.9%,66,-1.8%,47,+0.1%,57,-0.4%
Rudy Gay,35.2,UTA,Big,1021,72,-1.3%,29,+2.0%,90,-5.0%,63,-1.8%,89,-3.9%,18,+4.5%,81,-2.7%,64,-1.0%
Paul George,31.5,LAC,Forward,1073,69,-1.1%,58,-0.7%,73,-2.5%,40,+0.8%,69,-1.5%,21,+3.7%,66,-1.3%,50,-0.2%
Taj Gibson,36.4,NYK,Big,939,88,-2.7%,54,-0.3%,47,+0.2%,84,-5.2%,72,-1.8%,55,-0.3%,89,-3.8%,86,-2.9%
Rudy Gobert,29.3,UTA,Big,2116,92,-3.4%,79,-2.8%,65,-1.4%,59,-1.3%,67,-1.4%,46,+0.7%,78,-2.2%,73,-1.6%
Aaron Gordon,26.1,DEN,Forward,2373,44,+0.3%,44,+0.5%,52,-0.2%,5,+9.3%,13,+2.9%,49,+0.4%,62,-1.1%,60,-0.7%
Eric Gordon,32.9,HOU,Wing,1669,86,-2.5%,37,+1.2%,90,-5.1%,37,+1.3%,82,-3.1%,72,-2.9%,73,-1.9%,79,-2.1%
Jerami Grant,27.6,DET,Big,1496,85,-2.4%,70,-1.8%,55,-0.5%,70,-2.7%,71,-1.7%,86,-5.8%,49,-0.1%,76,-1.9%
Danny Green,34.4,PHI,Wing,1346,27,+1.2%,33,+1.5%,59,-0.9%,26,+2.9%,44,+0.3%,21,+3.9%,31,+1.5%,22,+2.0%
Draymond Green,31.7,GSW,Big,1328,71,-1.2%,83,-3.3%,19,+2.9%,33,+2.0%,15,+2.5%,24,+3.4%,68,-1.5%,50,-0.2%
JaMychal Green,31.4,DEN,Big,1048,65,-0.9%,62,-1.0%,30,+1.6%,66,-2.2%,41,+0.4%,80,-4.4%,62,-1.1%,76,-2.0%
Jeff Green,35.2,DEN,Big,1834,19,+1.7%,37,+1.2%,50,-0.0%,32,+2.1%,37,+0.8%,6,+8.3%,46,+0.1%,19,+2.3%
Blake Griffin,32.6,BKN,Big,936,10,+2.7%,60,-0.8%,8,+5.2%,16,+4.9%,5,+5.1%,22,+3.5%,29,+1.6%,20,+2.2%
Tim Hardaway Jr.,29.6,DAL,Wing,1234,37,+0.7%,64,-1.3%,39,+0.9%,13,+5.4%,17,+2.3%,33,+2.1%,54,-0.4%,42,+0.3%
James Harden,32.2,BKN,Point,1626,32,+1.0%,19,+3.2%,39,+0.9%,59,-1.3%,45,+0.2%,45,+0.9%,61,-1.0%,59,-0.5%
James Harden,32.2,PHI,Point,787,42,+0.4%,90,-4.9%,66,-1.7%,73,-3.2%,75,-2.1%,17,+4.5%,16,+2.8%,11,+3.1%
Maurice Harkless,28.5,SAC,Forward,863,62,-0.7%,56,-0.5%,23,+2.2%,32,+2.1%,18,+2.2%,16,+4.8%,84,-3.0%,67,-1.2%
Montrezl Harrell,27.8,WAS,Big,1089,74,-1.5%,4,+6.5%,14,+4.1%,38,+1.2%,12,+3.2%,90,-7.3%,98,-7.9%,99,-7.6%
Montrezl Harrell,27.8,CHA,Big,506,71,-1.2%,77,-2.7%,58,-0.8%,50,-0.3%,60,-0.8%,26,+3.1%,53,-0.4%,38,+0.8%
Gary Harris,27.1,ORL,Wing,1729,60,-0.6%,78,-2.7%,51,-0.1%,16,+4.8%,24,+1.6%,67,-2.0%,52,-0.3%,60,-0.7%
Joe Harris,30.2,BKN,Wing,422,80,-1.9%,79,-2.8%,95,-6.5%,9,+6.4%,69,-1.5%,59,-0.9%,65,-1.2%,67,-1.2%
Tobias Harris,29.3,PHI,Forward,2541,18,+1.8%,41,+0.8%,9,+5.0%,19,+4.4%,6,+4.8%,65,-1.8%,39,+0.7%,45,+0.1%
Gordon Hayward,31.6,CHA,Wing,1561,51,-0.1%,38,+1.1%,62,-1.2%,29,+2.4%,50,-0.1%,61,-1.3%,50,-0.1%,59,-0.5%
Juan Hernangomez,26.1,UTA,Big,270,20,+1.7%,49,+0.2%,60,-1.0%,97,-14.8%,94,-5.7%,50,+0.3%,4,+6.2%,6,+4.7%
Willy Hernangomez,27.4,NOP,Big,772,2,+4.9%,25,+2.6%,3,+6.9%,13,+5.3%,2,+6.5%,19,+4.1%,30,+1.6%,17,+2.3%
Buddy Hield,28.9,SAC,Wing,1557,70,-1.2%,56,-0.5%,68,-2.0%,9,+6.6%,36,+0.8%,85,-5.5%,58,-0.7%,75,-1.8%
Buddy Hield,28.9,IND,Wing,924,92,-3.3%,98,-8.4%,80,-3.3%,2,+12.5%,36,+0.8%,41,+1.2%,87,-3.2%,77,-2.0%
George Hill,35.5,MIL,Combo,1235,99,-6.9%,88,-4.2%,82,-3.6%,19,+4.3%,58,-0.7%,91,-7.4%,99,-8.8%,99,-8.4%
Solomon Hill,30.6,ATL,Forward,124,99,-6.6%,20,+3.1%,68,-1.9%,79,-4.1%,80,-2.7%,98,-12.4%,99,-8.7%,99,-9.6%
Jrue Holiday,31.4,MIL,Point,2201,27,+1.2%,22,+2.8%,12,+4.5%,58,-1.2%,16,+2.4%,23,+3.4%,59,-0.8%,44,+0.2%
Justin Holiday,32.6,IND,Wing,1413,33,+0.9%,62,-1.0%,19,+2.9%,79,-4.0%,38,+0.6%,12,+5.9%,39,+0.8%,22,+2.0%
Justin Holiday,32.6,SAC,Wing,637,2,+5.3%,17,+3.5%,6,+5.5%,2,+12.1%,1,+7.9%,52,-0.1%,7,+4.8%,9,+3.5%
Richaun Holmes,28.0,SAC,Big,1071,80,-1.8%,84,-3.4%,32,+1.4%,65,-2.1%,43,+0.3%,52,-0.1%,73,-1.9%,71,-1.4%
Rodney Hood,29.0,MIL,Forward,527,62,-0.7%,47,+0.3%,89,-4.9%,95,-9.2%,95,-6.5%,5,+8.8%,70,-1.6%,34,+1.0%
Al Horford,35.4,BOS,Big,2003,41,+0.5%,68,-1.6%,67,-1.8%,28,+2.6%,52,-0.2%,27,+3.0%,11,+3.8%,9,+3.6%
Danuel House,28.4,HOU,Forward,220,47,+0.2%,3,+7.5%,13,+4.3%,0,+15.8%,1,+8.2%,88,-6.5%,98,-7.5%,98,-7.0%
Danuel House,28.4,UTA,Wing,482,96,-4.3%,80,-2.9%,17,+3.3%,42,+0.6%,17,+2.3%,76,-3.7%,96,-6.3%,97,-5.8%
Dwight Howard,35.9,LAL,Big,950,13,+2.2%,33,+1.5%,4,+6.7%,33,+2.0%,5,+5.0%,58,-0.7%,19,+2.6%,24,+1.9%
Serge Ibaka,32.1,LAC,Big,534,68,-1.0%,54,-0.4%,4,+6.7%,23,+3.3%,3,+5.6%,95,-10.1%,74,-1.9%,91,-3.7%
Serge Ibaka,32.1,MIL,Big,330,52,-0.1%,19,+3.1%,97,-9.4%,12,+5.6%,83,-3.1%,31,+2.4%,48,-0.1%,39,+0.7%
Andre Iguodala,37.8,GSW,Forward,598,93,-3.8%,57,-0.6%,97,-9.1%,14,+5.2%,94,-5.4%,95,-10.6%,65,-1.3%,91,-3.8%
Joe Ingles,34.1,UTA,Forward,1117,77,-1.6%,24,+2.7%,23,+2.3%,89,-6.0%,57,-0.6%,37,+1.6%,94,-4.9%,90,-3.6%
Brandon Ingram,24.2,NOP,Forward,1865,85,-2.5%,50,-0.0%,26,+2.0%,82,-4.8%,55,-0.4%,86,-5.8%,77,-2.2%,89,-3.3%
Kyrie Irving,29.6,BKN,Combo,1083,27,+1.2%,72,-2.0%,33,+1.3%,32,+2.1%,24,+1.6%,8,+7.0%,36,+1.0%,16,+2.5%
Reggie Jackson,31.5,LAC,Combo,2331,26,+1.3%,51,-0.1%,47,+0.2%,16,+4.8%,25,+1.5%,21,+3.8%,27,+1.8%,18,+2.3%
LeBron James,36.8,LAL,Big,2078,34,+0.9%,76,-2.5%,37,+1.1%,77,-3.7%,57,-0.6%,20,+3.9%,13,+3.5%,9,+3.6%
James Johnson,34.7,BKN,Big,1139,85,-2.4%,46,+0.4%,85,-4.3%,21,+3.8%,69,-1.5%,88,-6.2%,82,-2.8%,90,-3.7%
Stanley Johnson,25.4,LAL,Forward,1055,29,+1.1%,30,+1.8%,60,-1.0%,10,+6.3%,26,+1.4%,72,-3.1%,48,-0.0%,64,-1.0%
Nikola Jokic,26.7,DEN,Big,2473,91,-2.9%,42,+0.6%,91,-5.5%,51,-0.5%,90,-4.1%,60,-1.1%,67,-1.4%,69,-1.3%
Damian Jones,26.3,SAC,Big,977,54,-0.3%,76,-2.4%,63,-1.3%,93,-8.2%,87,-3.5%,14,+5.4%,41,+0.6%,25,+1.9%
Tyus Jones,25.5,MEM,Combo,1524,73,-1.4%,59,-0.7%,74,-2.6%,12,+5.7%,46,+0.1%,23,+3.5%,86,-3.2%,76,-2.0%
Derrick Jones Jr.,24.7,CHI,Big,861,71,-1.2%,70,-1.8%,86,-4.5%,54,-0.9%,84,-3.1%,40,+1.2%,63,-1.1%,56,-0.4%
DeAndre Jordan,33.3,LAL,Big,393,78,-1.7%,74,-2.3%,81,-3.5%,81,-4.6%,89,-3.9%,55,-0.4%,62,-1.1%,64,-0.9%
DeAndre Jordan,33.3,PHI,Big,196,2,+4.9%,1,+9.9%,90,-5.1%,0,+15.0%,25,+1.6%,29,+2.6%,40,+0.7%,30,+1.2%
Cory Joseph,30.2,DET,Combo,1590,65,-0.9%,60,-0.8%,11,+4.6%,79,-4.0%,23,+1.7%,44,+1.0%,72,-1.8%,70,-1.4%
Frank Kaminsky,28.6,PHX,Big,167,90,-2.8%,29,+2.2%,86,-4.4%,55,-0.9%,85,-3.3%,99,-17.1%,88,-3.4%,97,-5.7%
Enes Kanter,29.5,BOS,Big,365,40,+0.6%,20,+3.1%,24,+2.2%,50,-0.3%,27,+1.4%,71,-2.8%,26,+1.9%,38,+0.8%
Zach LaVine,26.6,CHI,Wing,2322,41,+0.5%,40,+0.8%,56,-0.6%,31,+2.3%,41,+0.4%,7,+8.0%,66,-1.3%,34,+1.0%
Jeremy Lamb,29.4,IND,Wing,577,64,-0.8%,44,+0.5%,60,-1.1%,53,-0.7%,61,-0.9%,69,-2.4%,73,-1.9%,78,-2.0%
Jeremy Lamb,29.4,SAC,Wing,317,92,-3.2%,72,-2.1%,77,-2.9%,95,-10.1%,93,-5.2%,47,+0.6%,88,-3.5%,83,-2.4%
Jake Layman,27.7,MIN,Forward,118,5,+3.9%,10,+4.8%,98,-11.6%,17,+4.8%,97,-7.1%,10,+6.4%,1,+8.7%,2,+8.0%
Caris LeVert,27.2,IND,Combo,1213,21,+1.6%,38,+1.1%,21,+2.7%,52,-0.6%,24,+1.6%,12,+5.7%,43,+0.5%,25,+1.8%
Caris LeVert,27.2,CLE,Wing,566,43,+0.4%,10,+4.7%,61,-1.1%,51,-0.4%,61,-0.8%,64,-1.7%,78,-2.3%,77,-2.0%
Alex Len,28.4,SAC,Big,616,59,-0.5%,42,+0.7%,27,+1.9%,44,+0.3%,28,+1.3%,60,-1.0%,53,-0.4%,60,-0.6%
Damian Lillard,31.3,POR,Point,1054,26,+1.3%,62,-1.1%,38,+1.0%,43,+0.5%,37,+0.7%,3,+10.7%,54,-0.6%,15,+2.7%
Kevon Looney,25.7,GSW,Big,1729,37,+0.7%,44,+0.5%,25,+2.2%,61,-1.4%,29,+1.3%,47,+0.6%,35,+1.1%,33,+1.1%
Brook Lopez,33.6,MIL,Big,293,21,+1.7%,97,-7.7%,2,+7.6%,92,-7.7%,24,+1.6%,46,+0.8%,3,+6.8%,4,+5.5%
Robin Lopez,33.6,ORL,Big,592,70,-1.2%,32,+1.7%,13,+4.2%,90,-6.3%,40,+0.5%,74,-3.4%,87,-3.3%,87,-3.0%
Kevin Love,33.1,CLE,Big,1662,24,+1.4%,21,+3.0%,6,+5.6%,18,+4.6%,4,+5.3%,87,-6.1%,51,-0.2%,76,-1.9%
Kyle Lowry,35.6,MIA,Point,2136,46,+0.2%,68,-1.7%,22,+2.5%,43,+0.4%,20,+2.0%,49,+0.3%,41,+0.6%,40,+0.6%
Timothe Luwawu-Cabarrot,26.5,ATL,Wing,615,8,+3.1%,71,-1.9%,58,-0.7%,30,+2.3%,42,+0.4%,8,+7.0%,4,+6.0%,2,+6.3%
Trey Lyles,26.0,DET,Big,982,35,+0.8%,56,-0.5%,26,+2.0%,30,+2.3%,19,+2.2%,47,+0.6%,57,-0.7%,51,-0.2%
Trey Lyles,26.0,SAC,Big,542,48,+0.1%,32,+1.6%,17,+3.4%,76,-3.6%,36,+0.8%,95,-10.4%,25,+2.0%,69,-1.4%
Boban Marjanovic,33.2,DAL,Big,104,73,-1.4%,97,-8.0%,99,-12.7%,1,+13.4%,81,-2.9%,5,+8.7%,15,+3.3%,7,+4.2%
Wesley Matthews,35.0,MIL,Wing,986,96,-4.6%,93,-6.0%,25,+2.1%,61,-1.4%,37,+0.7%,69,-2.4%,95,-5.0%,94,-4.4%
CJ McCollum,30.1,POR,Wing,1261,48,+0.1%,76,-2.5%,42,+0.6%,12,+5.6%,17,+2.3%,33,+2.2%,47,-0.0%,39,+0.7%
CJ McCollum,30.1,NOP,Combo,878,57,-0.5%,41,+0.7%,1,+8.4%,88,-5.6%,12,+3.3%,78,-4.0%,50,-0.2%,67,-1.2%
TJ McConnell,29.6,IND,Point,637,50,-0.1%,18,+3.3%,55,-0.5%,40,+0.8%,49,-0.1%,69,-2.4%,67,-1.5%,74,-1.7%
Doug McDermott,29.8,SAS,Forward,1220,16,+2.0%,23,+2.8%,31,+1.6%,25,+3.0%,20,+2.1%,27,+2.9%,42,+0.5%,33,+1.1%
JaVale McGee,33.8,PHX,Big,1152,40,+0.6%,95,-6.8%,20,+2.8%,64,-1.9%,28,+1.4%,29,+2.6%,16,+2.8%,14,+2.8%
Rodney McGruder,30.3,DET,Wing,703,62,-0.7%,67,-1.5%,73,-2.5%,36,+1.4%,66,-1.2%,19,+4.2%,75,-2.1%,45,+0.1%
Ben McLemore,28.7,POR,Wing,1225,57,-0.5%,22,+2.9%,78,-3.0%,67,-2.4%,80,-2.8%,60,-1.2%,60,-0.9%,65,-1.1%
Khris Middleton,30.2,MIL,Forward,2133,63,-0.8%,57,-0.5%,52,-0.2%,34,+1.8%,38,+0.6%,57,-0.5%,54,-0.4%,57,-0.5%
Patty Mills,33.2,BKN,Combo,2310,68,-1.1%,17,+3.4%,67,-1.7%,54,-0.8%,68,-1.4%,88,-6.5%,62,-1.1%,83,-2.5%
Paul Millsap,36.7,BKN,Big,262,97,-5.1%,92,-5.4%,94,-6.3%,99,-18.6%,99,-11.2%,20,+4.0%,88,-3.4%,74,-1.7%
Marcus Morris,32.2,LAC,Big,1563,10,+2.8%,12,+4.3%,10,+4.9%,65,-2.2%,13,+2.8%,32,+2.3%,23,+2.1%,20,+2.2%
Markieff Morris,32.2,MIA,Big,286,18,+1.8%,11,+4.4%,42,+0.6%,97,-14.4%,92,-4.9%,13,+5.5%,52,-0.3%,28,+1.5%
Dejounte Murray,25.1,SAS,Point,2364,45,+0.3%,52,-0.2%,16,+3.4%,36,+1.5%,13,+2.9%,59,-0.8%,69,-1.6%,70,-1.4%
Mike Muscala,30.3,OKC,Big,588,89,-2.7%,87,-4.0%,63,-1.3%,53,-0.8%,64,-1.0%,14,+5.3%,82,-2.7%,61,-0.7%
