Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Jordan Clarkson,23.4,LAL,Wing,2514,43,48.7%,69,32%,87,21%,60,20%,73,41%,11,6%,30,21%,14,27%
Norris Cole,27.0,NOP,Combo,1176,22,44.0%,44,26%,42,15%,98,39%,93,54%,20,4%,22,16%,13,20%
Darren Collison,28.2,SAC,Combo,2199,96,54.8%,73,35%,36,14%,76,26%,55,40%,55,8%,25,17%,27,25%
Nick Collison,35.0,OKC,Big,618,20,46.7%,71,65%,68,24%,38,9%,41,33%,59,1%,50,1%,50,2%
Mike Conley,28.1,MEM,Point,1750,43,48.3%,52,31%,69,21%,57,19%,56,41%,57,5%,56,23%,54,28%
Chris Copeland,31.6,MIL,Forward,100,5,41.9%,5,14%,21,8%,26,8%,11,16%,84,22%,93,49%,95,70%
DeMarcus Cousins,25.2,SAC,Big,2240,25,47.9%,50,50%,54,22%,55,15%,53,37%,48,0%,73,13%,69,13%
Robert Covington,24.9,PHI,Forward,1864,51,50.1%,23,27%,12,6%,7,3%,5,10%,30,9%,96,54%,93,64%
Allen Crabbe,23.6,POR,Wing,2061,88,54.9%,19,15%,31,10%,95,33%,78,44%,57,13%,58,28%,55,41%
Jamal Crawford,35.6,LAC,Wing,2054,34,47.8%,18,15%,82,19%,93,33%,92,52%,23,8%,46,25%,32,33%
Jae Crowder,25.3,BOS,Forward,2297,67,52.1%,44,31%,33,11%,65,17%,49,27%,33,10%,79,32%,70,41%
Dante Cunningham,28.5,NOP,Forward,1942,65,52.1%,58,37%,18,8%,61,16%,39,24%,93,25%,37,14%,65,39%
Jared Cunningham,24.4,CLE,Combo,270,20,44.0%,93,45%,9,8%,5,8%,0,17%,98,24%,15,14%,73,38%
Seth Curry,25.2,SAC,Combo,651,100,56.0%,2,13%,49,16%,62,24%,58,40%,80,13%,95,34%,87,47%
Stephen Curry,27.6,GSW,Point,2694,98,62.9%,38,28%,11,9%,8,10%,5,20%,72,7%,98,45%,95,52%
Troy Daniels,24.3,CHA,Wing,384,99,59.6%,2,5%,36,11%,59,20%,51,30%,74,16%,97,49%,97,65%
Anthony Davis,22.6,NOP,Big,2156,42,50.8%,27,35%,78,26%,85,30%,86,56%,67,2%,64,6%,63,8%
Ed Davis,26.4,POR,Big,1661,93,61.0%,94,83%,36,17%,0,0%,10,17%,0,0%,0,0%,0,0%
DeMar DeRozan,26.2,TOR,Wing,2799,24,46.5%,61,30%,96,28%,94,33%,99,61%,4,4%,3,4%,2,8%
Dewayne Dedmon,26.2,ORL,Big,617,76,56.1%,78,69%,69,24%,24,7%,37,31%,0,0%,0,0%,0,0%
Bryce Dejean-Jones,23.2,NOP,Wing,270,41,48.5%,82,37%,4,5%,50,17%,19,22%,22,8%,67,33%,54,41%
Matthew Dellavedova,25.1,CLE,Point,1806,75,50.6%,2,11%,97,35%,5,8%,70,43%,77,9%,84,38%,85,46%
Luol Deng,30.5,MIA,Forward,2363,61,51.7%,60,37%,49,14%,68,18%,65,31%,79,18%,35,14%,44,31%
Boris Diaw,33.5,SAS,Big,1305,75,56.1%,46,48%,73,26%,39,10%,49,36%,60,1%,77,16%,72,17%
Gorgui Dieng,25.8,MIN,Big,2199,63,53.5%,48,48%,58,22%,78,27%,74,49%,65,2%,47,1%,56,3%
Spencer Dinwiddie,22.6,DET,Point,138,7,37.2%,92,47%,75,23%,28,15%,48,38%,0,0%,25,15%,15,15%
Toney Douglas,29.6,NOP,Combo,1195,69,50.6%,31,24%,56,16%,33,18%,38,35%,60,8%,89,33%,82,42%
Goran Dragic,29.5,MIA,Point,2331,80,51.0%,67,37%,62,20%,64,21%,54,41%,59,6%,31,16%,36,22%
Andre Drummond,22.2,DET,Big,2661,53,52.2%,73,67%,88,33%,6,1%,42,33%,0,0%,35,0%,29,0%
Jared Dudley,30.3,WAS,Big,2038,87,58.6%,4,16%,4,5%,87,32%,54,37%,96,12%,95,35%,95,47%
Tim Duncan,39.5,SAS,Big,1532,31,48.9%,39,41%,96,41%,59,17%,88,58%,0,0%,39,0%,34,0%
Mike Dunleavy,35.1,CHI,Wing,702,62,51.6%,60,30%,18,8%,25,12%,12,20%,41,11%,87,39%,76,50%
Kevin Durant,27.1,OKC,Forward,2561,96,57.5%,19,26%,81,19%,82,23%,88,42%,0,1%,74,31%,46,32%
Cleanthony Early,24.5,NYK,Forward,141,2,32.9%,37,31%,25,8%,93,28%,79,36%,75,17%,47,17%,49,33%
Jarell Eddie,24.0,WAS,Wing,100,3,39.8%,6,9%,11,6%,57,19%,31,26%,54,13%,99,53%,98,66%
Wayne Ellington,27.9,BKN,Wing,1590,32,47.5%,20,15%,9,6%,91,33%,68,39%,71,16%,61,30%,70,46%
Monta Ellis,30.0,IND,Combo,2722,42,47.4%,51,29%,31,13%,91,33%,82,46%,58,8%,24,16%,24,25%
James Ennis,25.3,NOP,Wing,281,100,62.0%,91,46%,0,3%,3,6%,2,8%,61,14%,64,31%,66,45%
Tyler Ennis,21.2,MIL,Point,585,49,48.8%,75,41%,72,22%,49,18%,51,40%,52,5%,23,14%,23,19%
Jeremy Evans,28.0,DAL,Big,182,73,55.7%,63,59%,3,5%,40,10%,7,15%,95,10%,76,15%,82,26%
Tyreke Evans,26.1,NOP,Combo,764,55,48.9%,98,58%,4,6%,11,12%,2,18%,4,1%,47,22%,22,24%
Festus Ezeli,26.0,GSW,Big,738,64,54.1%,84,72%,74,26%,8,2%,28,28%,0,0%,0,0%,0,0%
Kenneth Faried,25.9,DEN,Big,1689,74,55.8%,88,75%,38,18%,25,7%,19,25%,42,0%,0,0%,31,0%
Jordan Farmar,28.9,MEM,Point,290,70,50.0%,20,23%,39,15%,52,18%,31,33%,92,14%,74,31%,82,45%
Derrick Favors,24.3,UTA,Big,1976,49,51.7%,45,47%,78,26%,76,26%,82,53%,0,0%,40,0%,35,0%
Cristiano Felicio,23.3,CHI,Big,285,82,56.9%,83,72%,1,4%,65,21%,18,25%,0,0%,59,3%,55,3%
Raymond Felton,31.3,DAL,Combo,2158,29,45.6%,56,30%,71,19%,55,22%,64,42%,31,6%,49,23%,44,29%
Evan Fournier,23.0,ORL,Wing,2560,87,54.8%,81,37%,52,13%,22,12%,30,25%,25,8%,61,30%,48,38%
Randy Foye,32.1,DEN,Combo,1036,15,42.9%,42,26%,7,7%,35,18%,9,26%,69,11%,98,38%,91,48%
Randy Foye,32.1,OKC,Combo,519,11,41.8%,29,23%,5,7%,31,18%,7,25%,95,21%,80,31%,95,52%
Tim Frazier,25.0,NOP,Point,462,59,49.4%,48,30%,79,24%,85,29%,92,53%,5,1%,30,16%,18,17%
Tim Frazier,25.0,POR,Point,219,3,37.0%,59,33%,77,24%,44,18%,57,41%,44,4%,48,22%,48,25%
Channing Frye,32.5,CLE,Big,397,92,59.9%,1,12%,13,12%,35,9%,13,21%,98,14%,99,53%,99,67%
Channing Frye,32.5,ORL,Big,751,78,56.5%,5,16%,2,5%,51,14%,11,19%,97,13%,99,51%,99,65%
Danilo Gallinari,27.2,DEN,Forward,1834,30,47.5%,67,40%,23,8%,84,24%,72,32%,9,4%,61,24%,35,28%
Langston Galloway,23.9,NYK,Combo,1966,35,46.3%,58,31%,13,9%,71,25%,36,35%,65,10%,62,25%,62,35%
Kevin Garnett,39.5,MIN,Big,555,22,47.0%,7,18%,55,22%,99,59%,100,81%,56,1%,0,0%,44,1%
Marc Gasol,30.8,MEM,Big,1788,19,46.5%,8,24%,96,42%,88,33%,98,75%,41,0%,41,0%,38,0%
Pau Gasol,35.3,CHI,Big,2288,26,48.0%,20,30%,76,26%,90,37%,93,63%,69,2%,61,4%,61,6%
Rudy Gay,29.2,SAC,Forward,2371,49,50.0%,54,35%,95,27%,70,18%,93,46%,12,6%,39,14%,16,20%
Alonzo Gee,28.4,NOP,Wing,1570,84,54.4%,98,60%,22,8%,17,10%,9,18%,88,20%,1,2%,11,22%
Paul George,25.5,IND,Forward,2810,37,49.3%,14,23%,46,13%,95,29%,86,41%,28,9%,67,27%,54,36%
Taj Gibson,30.4,CHI,Big,1923,56,52.6%,62,59%,55,22%,65,19%,62,41%,0,0%,38,0%,33,0%
Manu Ginobili,38.3,SAS,Wing,1118,83,54.1%,72,33%,72,17%,21,12%,46,29%,8,5%,69,33%,50,39%
Rudy Gobert,23.3,UTA,Big,1925,73,55.8%,97,90%,8,9%,9,2%,4,10%,0,0%,0,0%,0,0%
Drew Gooden,34.1,WAS,Big,275,1,37.9%,11,26%,37,18%,64,19%,53,37%,88,7%,90,29%,92,37%
Archie Goodwin,21.2,PHX,Combo,1026,18,44.0%,100,62%,16,11%,4,8%,4,19%,13,3%,20,16%,9,19%
Aaron Gordon,20.1,ORL,Forward,1803,60,51.4%,82,51%,56,14%,51,13%,53,28%,32,9%,26,12%,21,21%
Eric Gordon,26.9,NOP,Wing,1473,71,52.4%,50,27%,28,10%,34,13%,24,23%,24,8%,93,42%,78,51%
Marcin Gortat,31.7,WAS,Big,2248,81,56.7%,53,52%,95,39%,32,9%,72,48%,0,0%,36,0%,30,0%
Jerami Grant,21.6,PHI,Forward,2020,16,45.3%,98,61%,60,15%,12,4%,23,20%,40,10%,18,10%,18,20%
Jerian Grant,23.1,NYK,Point,1182,18,43.7%,89,46%,46,16%,31,15%,30,32%,21,3%,43,20%,39,23%
Danny Green,28.4,SAS,Wing,2015,44,48.8%,27,19%,12,7%,26,13%,13,20%,89,21%,90,41%,92,61%
Draymond Green,25.7,GSW,Big,2797,70,55.1%,58,55%,21,13%,14,3%,9,17%,71,3%,87,25%,85,28%
Gerald Green,29.8,MIA,Wing,1490,18,45.5%,24,17%,54,13%,79,28%,72,41%,69,16%,54,26%,56,42%
JaMychal Green,25.4,MEM,Big,1343,24,47.2%,60,56%,21,14%,68,22%,50,36%,81,6%,57,2%,62,8%
Jeff Green,29.2,LAC,Forward,631,25,47.3%,63,38%,91,24%,39,11%,74,35%,51,13%,33,14%,32,27%
Jeff Green,29.2,MEM,Forward,1519,33,47.9%,68,40%,89,22%,63,17%,81,39%,18,7%,32,14%,19,21%
Blake Griffin,26.6,LAC,Big,1167,39,50.4%,34,39%,20,13%,98,45%,89,58%,52,0%,58,2%,56,3%
PJ Hairston,22.9,CHA,Wing,931,20,45.8%,41,24%,20,8%,10,8%,6,16%,77,17%,92,42%,90,59%
PJ Hairston,22.9,MEM,Wing,347,4,40.0%,58,30%,44,12%,18,11%,21,23%,44,11%,79,36%,72,47%
Jordan Hamilton,25.1,NOP,Wing,301,42,48.7%,71,33%,67,16%,39,14%,50,30%,13,6%,63,31%,46,37%
Tyler Hansbrough,30.0,CHA,Big,248,12,43.9%,96,89%,9,11%,0,0%,4,11%,0,0%,0,0%,0,0%
Tim Hardaway Jr.,23.6,ATL,Wing,754,75,52.9%,46,25%,21,8%,45,15%,23,23%,80,18%,72,34%,80,52%
James Harden,26.2,HOU,Combo,3118,78,51.3%,60,32%,47,16%,20,16%,22,32%,16,4%,87,33%,69,37%
Maurice Harkless,22.5,POR,Forward,1405,68,52.2%,93,59%,14,7%,5,2%,4,9%,74,16%,42,15%,42,31%
Montrezl Harrell,21.8,HOU,Big,348,96,63.0%,87,74%,43,19%,21,5%,17,24%,0,0%,51,1%,46,1%
Devin Harris,32.7,DAL,Wing,1268,76,52.9%,84,39%,43,12%,24,12%,27,24%,72,16%,29,21%,46,37%
Gary Harris,21.1,DEN,Wing,2416,79,53.7%,87,41%,27,9%,28,13%,20,22%,58,13%,39,23%,43,37%
Tobias Harris,23.3,DET,Big,900,56,52.4%,32,38%,72,25%,50,14%,58,39%,84,6%,80,17%,78,23%
Tobias Harris,23.3,ORL,Forward,1604,58,50.8%,77,47%,72,18%,33,10%,54,28%,42,10%,40,15%,28,25%
Udonis Haslem,35.4,MIA,Big,191,0,37.5%,22,33%,22,14%,98,42%,85,56%,92,9%,59,2%,66,12%
Spencer Hawes,27.5,CHA,Big,1001,18,46.1%,27,35%,61,22%,49,13%,50,36%,90,8%,84,22%,87,29%
Gordon Hayward,25.6,UTA,Wing,2882,48,49.3%,54,28%,92,23%,55,18%,75,41%,20,7%,38,23%,23,30%
Gerald Henderson,27.9,POR,Wing,1390,49,49.3%,32,22%,70,16%,99,40%,96,56%,51,12%,9,10%,11,22%
John Henson,24.8,MIL,Big,931,83,57.0%,72,65%,89,33%,8,2%,44,35%,0,0%,41,0%,36,0%
Mario Hezonja,20.7,ORL,Wing,1324,74,52.6%,38,24%,25,8%,69,24%,56,32%,29,9%,77,36%,61,44%
Roy Hibbert,28.9,LAL,Big,1873,13,44.3%,33,39%,87,31%,84,29%,91,61%,0,0%,45,0%,39,0%
JJ Hickson,27.2,DEN,Big,301,43,50.9%,72,65%,71,24%,41,10%,45,35%,0,0%,0,0%,0,0%
JJ Hickson,27.2,WAS,Big,102,35,50.0%,79,70%,50,21%,38,9%,35,30%,0,0%,0,0%,0,0%
Nene Hilario,33.1,WAS,Big,1077,65,54.4%,59,56%,48,20%,70,23%,66,43%,51,0%,39,0%,42,1%
George Hill,29.5,IND,Point,2517,90,53.1%,26,25%,38,15%,61,20%,36,35%,95,16%,59,24%,75,40%
Jordan Hill,28.3,IND,Big,1486,38,50.1%,41,42%,85,30%,81,28%,87,57%,44,0%,0,0%,33,0%
Solomon Hill,24.6,IND,Forward,807,42,49.7%,74,43%,70,18%,18,6%,37,24%,54,13%,53,20%,47,33%
Darrun Hilliard,22.6,DET,Wing,305,77,53.0%,68,32%,29,10%,65,23%,58,33%,78,17%,21,18%,40,36%
Kirk Hinrich,34.8,CHI,Combo,553,73,50.9%,22,22%,40,14%,36,18%,27,33%,75,13%,85,33%,85,45%
Jrue Holiday,25.4,NOP,Point,1815,56,49.1%,62,36%,67,21%,56,19%,49,39%,30,3%,46,22%,41,25%
Justin Holiday,26.6,ATL,Wing,193,4,40.4%,36,23%,5,6%,15,10%,4,15%,100,35%,55,27%,93,62%
Justin Holiday,26.6,CHI,Combo,485,64,50.0%,71,35%,20,12%,27,17%,16,29%,44,7%,75,28%,67,36%
Ryan Hollins,31.1,MEM,Big,387,95,62.5%,93,81%,33,17%,13,3%,12,19%,0,0%,0,0%,0,0%
Rondae Hollis-Jefferson,20.8,BKN,Forward,602,26,47.3%,89,53%,44,12%,91,27%,82,39%,5,3%,11,5%,2,8%
Richaun Holmes,22.0,PHI,Big,610,67,54.5%,76,68%,11,11%,21,6%,8,17%,58,1%,75,15%,71,16%
Rodney Hood,23.0,UTA,Wing,2533,59,50.6%,23,17%,95,26%,40,14%,71,40%,35,10%,68,33%,59,43%
Al Horford,29.4,ATL,Big,2607,70,54.7%,26,34%,25,15%,78,27%,65,42%,79,5%,81,18%,79,23%
Dwight Howard,29.9,HOU,Big,2272,94,62.3%,89,77%,57,22%,3,0%,15,22%,0,0%,44,0%,39,0%
Marcelo Huertas,32.4,LAL,Point,718,57,49.2%,43,29%,90,31%,54,18%,85,49%,43,4%,36,18%,34,22%
Kris Humphries,30.7,ATL,Big,276,28,48.4%,16,28%,41,19%,73,24%,64,42%,78,5%,86,25%,87,29%
Kris Humphries,30.7,WAS,Big,447,27,48.0%,12,27%,10,11%,68,22%,39,32%,86,7%,95,34%,94,41%
RJ Hunter,22.0,BOS,Wing,240,68,52.3%,29,19%,8,6%,36,13%,11,19%,95,28%,65,33%,91,61%
Serge Ibaka,26.1,OKC,Big,2477,48,51.6%,9,24%,32,16%,92,39%,84,55%,95,11%,67,9%,75,20%
Andre Iguodala,31.8,GSW,Forward,1694,91,55.7%,56,37%,26,9%,67,17%,44,26%,70,16%,56,22%,63,38%
Ersan Ilyasova,28.5,DET,Big,1428,38,50.1%,19,30%,18,13%,60,17%,34,30%,82,6%,93,34%,92,40%
Ersan Ilyasova,28.5,ORL,Big,434,28,48.3%,44,45%,13,12%,59,17%,30,28%,70,2%,85,24%,84,27%
Joe Ingles,28.1,UTA,Forward,1161,95,57.3%,4,13%,4,3%,46,12%,9,15%,95,27%,91,45%,96,72%
Damien Inglis,20.5,MIL,Forward,117,47,50.0%,74,43%,14,7%,79,21%,56,29%,81,18%,21,11%,37,29%
Kyrie Irving,23.6,CLE,Combo,1652,62,49.6%,49,27%,84,23%,45,21%,78,44%,35,6%,45,22%,40,28%
Jarrett Jack,32.0,BKN,Combo,1024,16,43.8%,4,13%,93,26%,95,34%,96,60%,40,7%,35,20%,33,27%
Reggie Jackson,25.5,DET,Point,2419,46,48.4%,54,31%,85,28%,34,16%,74,44%,25,3%,49,22%,43,25%
LeBron James,30.8,CLE,Forward,2704,86,55.3%,86,52%,51,14%,60,16%,60,30%,4,2%,46,16%,14,18%
Al Jefferson,30.8,CHA,Big,1093,29,48.5%,24,34%,98,45%,66,21%,95,66%,0,0%,0,0%,0,0%
Richard Jefferson,35.4,CLE,Forward,1173,100,57.7%,32,29%,37,11%,35,10%,28,22%,89,25%,63,24%,79,49%
John Jenkins,24.7,DAL,Wing,144,12,43.9%,21,16%,68,16%,92,33%,87,49%,37,10%,45,24%,38,35%
John Jenkins,24.7,PHX,Wing,272,80,53.8%,42,25%,33,11%,88,32%,76,42%,39,11%,32,22%,32,33%
