Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Carmelo Anthony,24.4,DEN,Forward,2273,81,+5.7,+14,91,+6.1,78,+1.6%,98,-3.2%,27,-1.6%,59,+0.6,48,+0.4,53,-0.1%,36,-0.5%,71,-1.2%,57,-0.2
Joel Anthony,26.2,MIA,Big,1008,31,-3.7,-10,17,-5.6,52,-0.2%,2,+3.5%,66,+0.9%,12,-4.6,67,-1.9,83,-2.2%,18,-1.3%,37,+0.8%,54,+0.0
Trevor Ariza,23.3,LAL,Wing,1902,46,-1.1,-2,33,-2.4,31,-1.4%,49,-0.0%,52,+0.1%,62,+0.8,62,-1.3,56,-0.2%,96,+3.0%,20,+2.2%,12,+5.2
Hilton Armstrong,23.9,NOH,Big,1050,18,-7.0,-19,9,-8.3,27,-1.7%,12,+2.0%,29,-1.5%,14,-4.3,62,-1.3,18,+2.0%,97,+3.1%,13,+3.0%,83,-3.2
Darrell Arthur,20.6,MEM,Big,1426,39,-2.1,-5,40,-1.7,51,-0.2%,56,-0.2%,38,-0.8%,2,-7.2,48,+0.4,30,+1.1%,79,+1.2%,12,+3.2%,85,-3.7
Chucky Atkins,34.2,OKC,Combo,278,15,-7.6,-16,11,-7.8,25,-1.8%,20,+1.5%,6,-4.6%,67,+1.4,53,-0.2,36,+0.7%,82,+1.4%,5,+4.7%,95,-6.1
D.J. Augustin,21.0,CHA,Point,1844,54,-0.1,-0,73,+2.5,41,-0.7%,48,+0.0%,86,+3.1%,95,+6.4,28,+2.6,61,-0.6%,26,-0.8%,31,+1.2%,23,+3.5
Kelenna Azubuike,24.9,GSW,Wing,2350,73,+3.2,+8,49,-0.5,26,-1.8%,81,-1.1%,87,+3.2%,36,-1.5,83,-3.8,86,-2.6%,61,+0.4%,35,+0.9%,61,-0.7
Renaldo Balkman,24.3,DEN,Big,704,69,+2.2,+5,60,+0.6,34,-1.1%,16,+1.7%,99,+7.7%,35,-1.5,65,-1.6,28,+1.1%,98,+3.5%,19,+2.3%,43,+0.8
Marcus Banks,27.0,MIA,Combo,134,3,-16.5,-35,4,-11.5,5,-5.2%,40,+0.4%,27,-1.6%,70,+1.6,11,+5.0,22,+1.7%,89,+1.9%,0,+9.2%,29,+2.5
Leandro Barbosa,25.9,PHX,Combo,1661,33,-3.1,-8,38,-1.8,19,-2.4%,53,-0.1%,51,+0.0%,69,+1.5,39,+1.2,29,+1.1%,91,+2.3%,11,+3.3%,20,+4.1
J.J. Barea,24.4,DAL,Combo,1476,52,-0.4,-1,54,+0.0,64,+0.6%,36,+0.6%,65,+0.9%,44,-0.7,47,+0.4,35,+0.8%,63,+0.5%,38,+0.8%,65,-1.4
Andrea Bargnani,23.0,TOR,Big,2418,16,-7.3,-19,44,-1.3,57,+0.3%,52,-0.1%,10,-3.5%,63,+1.0,8,+6.0,7,+3.1%,7,-2.1%,51,+0.0%,73,-2.2
Matt Barnes,28.6,PHX,Wing,2051,50,-0.7,-2,75,+2.7,46,-0.4%,95,-2.7%,66,+1.0%,18,-3.8,23,+3.3,32,+0.9%,13,-1.5%,38,+0.8%,44,+0.8
Brent Barry,36.8,HOU,Wing,798,34,-2.9,-7,31,-2.5,24,-1.9%,25,+1.1%,80,+2.4%,28,-2.2,48,+0.3,47,+0.2%,81,+1.3%,62,-0.5%,7,+6.5
Brandon Bass,23.5,DAL,Big,1501,61,+1.1,+2,83,+4.1,56,+0.2%,44,+0.2%,78,+2.2%,95,+6.5,25,+3.0,48,+0.2%,47,-0.0%,34,+1.1%,26,+2.9
Maceo Baston,32.4,IND,Big,201,53,-0.3,-1,18,-5.3,24,-2.0%,6,+2.7%,51,-0.1%,93,+5.8,87,-4.9,95,-3.9%,96,+3.1%,3,+4.9%,17,+4.3
Tony Battie,32.7,ORL,Big,1159,24,-5.1,-11,21,-4.6,14,-3.3%,81,-1.1%,47,-0.2%,47,-0.4,46,+0.5,60,-0.5%,41,-0.3%,64,-0.7%,30,+2.4
Shane Battier,30.1,HOU,Wing,2022,72,+2.9,+7,64,+1.2,77,+1.6%,72,-0.6%,34,-1.0%,34,-1.6,66,-1.7,79,-1.9%,13,-1.5%,51,+0.0%,78,-2.7
Nicolas Batum,19.9,POR,Wing,1407,85,+6.5,+14,87,+4.9,89,+2.6%,84,-1.3%,84,+2.8%,9,-5.0,65,-1.6,22,+1.7%,84,+1.4%,71,-1.2%,81,-2.9
Jerryd Bayless,20.2,POR,Combo,560,27,-4.8,-11,27,-3.6,8,-4.3%,36,+0.6%,61,+0.7%,99,+9.8,39,+1.2,55,-0.2%,10,-1.8%,59,-0.4%,35,+1.8
Michael Beasley,19.8,MIA,Big,1976,39,-2.1,-5,52,-0.3,46,-0.4%,40,+0.4%,48,-0.2%,64,+1.1,34,+1.8,59,-0.4%,50,+0.0%,10,+3.3%,44,+0.8
Marco Belinelli,22.6,GSW,Wing,849,38,-2.2,-5,27,-3.6,66,+0.9%,16,+1.6%,28,-1.5%,3,-6.7,63,-1.4,49,+0.2%,87,+1.7%,62,-0.6%,41,+1.0
Charlie Bell,29.6,MIL,Wing,1731,25,-5.1,-13,35,-2.2,25,-1.9%,76,-0.8%,38,-0.8%,55,+0.3,26,+2.9,49,+0.2%,62,+0.5%,23,+1.9%,6,+7.0
Raja Bell,32.1,PHX,Wing,711,91,+8.1,+21,90,+5.8,99,+5.6%,25,+1.1%,34,-1.0%,43,-0.8,73,-2.3,72,-1.4%,17,-1.3%,63,-0.7%,82,-3.0
Raja Bell,32.1,CHA,Wing,1600,77,+4.4,+12,68,+1.8,77,+1.6%,61,-0.3%,25,-1.9%,26,-2.7,75,-2.6,55,-0.2%,42,-0.2%,92,-3.5%,63,-1.0
Mike Bibby,30.5,ATL,Point,2731,31,-3.7,-10,65,+1.4,76,+1.5%,83,-1.3%,14,-2.8%,18,-3.7,10,+5.1,5,+3.7%,23,-1.0%,87,-2.8%,56,-0.2
Andris Biedrins,22.6,GSW,Big,1860,46,-1.1,-3,22,-4.4,38,-0.9%,26,+1.1%,68,+1.2%,5,-6.0,79,-3.3,39,+0.5%,69,+0.7%,86,-2.8%,91,-5.1
Chauncey Billups,32.1,DEN,Combo,2706,62,+1.1,+2,90,+5.7,55,+0.1%,100,-4.8%,3,-5.9%,91,+5.2,13,+4.6,7,+3.0%,50,+0.1%,56,-0.2%,38,+1.4
Steve Blake,28.7,POR,Point,2182,90,+8.1,+18,93,+6.6,76,+1.4%,99,-3.8%,41,-0.6%,50,-0.2,63,-1.4,43,+0.4%,57,+0.3%,57,-0.3%,84,-3.5
Andray Blatche,22.2,WAS,Big,1679,76,+4.2,+8,42,-1.4,58,+0.3%,44,+0.3%,40,-0.7%,21,-3.3,89,-5.6,80,-1.9%,61,+0.4%,82,-2.1%,69,-1.8
Mark Blount,32.9,MIA,Big,176,57,+0.1,+0,67,+1.6,87,+2.5%,69,-0.6%,3,-5.3%,72,+1.9,36,+1.5,70,-1.2%,31,-0.7%,7,+4.0%,80,-2.8
Keith Bogans,28.5,ORL,Wing,758,40,-1.9,-3,32,-2.5,15,-3.0%,56,-0.2%,80,+2.4%,24,-2.9,56,-0.6,79,-1.8%,18,-1.3%,48,+0.2%,53,+0.1
Keith Bogans,28.5,MIL,Wing,448,54,-0.2,+0,88,+5.3,84,+2.2%,58,-0.3%,60,+0.5%,93,+5.9,10,+5.5,2,+4.5%,68,+0.7%,90,-3.1%,16,+4.5
Andrew Bogut,23.9,MIL,Big,1121,91,+8.2,+22,29,-2.9,43,-0.6%,5,+2.7%,81,+2.5%,31,-2.0,99,-11.1,95,-4.0%,62,+0.5%,83,-2.3%,100,-10.4
Matt Bonner,28.6,SAS,Big,1912,93,+9.4,+23,93,+6.6,97,+4.1%,94,-2.4%,11,-3.3%,11,-4.8,75,-2.7,69,-1.1%,46,-0.1%,28,+1.4%,92,-5.2
Josh Boone,23.9,NJN,Big,967,61,+0.9,+2,64,+1.3,56,+0.2%,43,+0.3%,93,+4.7%,19,-3.5,49,+0.3,48,+0.2%,54,+0.2%,13,+2.9%,63,-1.0
Carlos Boozer,26.9,UTA,Big,1187,16,-7.3,-19,34,-2.3,37,-0.9%,86,-1.5%,13,-2.9%,23,-3.0,11,+4.9,6,+3.5%,20,-1.2%,89,-3.0%,57,-0.2
Chris Bosh,24.6,TOR,Big,2920,79,+5.0,+13,90,+5.8,85,+2.4%,67,-0.5%,50,-0.1%,84,+3.5,42,+0.8,32,+1.0%,75,+1.0%,18,+2.4%,77,-2.6
Bruce Bowen,37.4,SAS,Wing,1447,20,-6.7,-17,7,-9.6,11,-4.0%,11,+2.1%,43,-0.5%,79,+2.9,76,-2.8,72,-1.3%,88,+1.9%,57,-0.3%,42,+0.9
Ryan Bowen,33.0,NOH,Forward,191,11,-8.5,-22,19,-5.1,20,-2.4%,22,+1.3%,26,-1.8%,60,+0.7,22,+3.4,25,+1.4%,92,+2.4%,2,+6.1%,1,+11.0
Elton Brand,29.6,PHI,Big,918,49,-0.8,-2,10,-7.9,25,-1.8%,2,+3.4%,53,+0.1%,10,-4.9,95,-7.2,91,-3.2%,11,-1.7%,99,-6.2%,74,-2.3
Corey Brewer,22.7,MIN,Wing,305,93,+9.0,+23,65,+1.4,61,+0.5%,37,+0.5%,66,+1.0%,59,+0.6,96,-7.6,94,-3.6%,42,-0.3%,72,-1.3%,70,-1.8
Ronnie Brewer,23.6,UTA,Wing,2575,37,-2.4,-6,82,+3.8,87,+2.5%,79,-1.0%,31,-1.2%,3,-6.8,7,+6.1,4,+3.9%,37,-0.4%,65,-0.9%,50,+0.3
Aaron Brooks,23.8,HOU,Combo,1958,61,+1.0,+2,85,+4.5,83,+2.0%,62,-0.4%,61,+0.6%,53,+0.1,22,+3.5,26,+1.4%,29,-0.7%,59,-0.4%,38,+1.4
Bobby Brown,24.1,SAC,Point,561,19,-6.8,-10,26,-3.6,21,-2.1%,4,+2.9%,95,+5.5%,12,-4.7,24,+3.2,56,-0.2%,41,-0.3%,46,+0.3%,12,+5.5
Bobby Brown,24.1,MIN,Combo,201,54,-0.1,-1,25,-3.8,34,-1.2%,49,+0.0%,83,+2.7%,4,-6.5,82,-3.7,65,-0.8%,89,+2.0%,9,+3.5%,5,+7.2
Dee Brown,24.2,WAS,Point,222,28,-4.4,-10,47,-0.9,90,+2.7%,76,-0.8%,15,-2.8%,0,-13.0,21,+3.5,22,+1.7%,86,+1.6%,3,+5.3%,39,+1.2
Devin Brown,29.8,NOH,Combo,820,51,-0.5,-1,15,-6.1,10,-4.0%,23,+1.2%,65,+0.9%,88,+4.5,89,-5.6,78,-1.7%,90,+2.2%,69,-1.1%,35,+1.7
Kwame Brown,26.6,DET,Big,987,59,+0.5,+1,40,-1.6,47,-0.4%,42,+0.3%,54,+0.3%,39,-1.2,70,-2.2,46,+0.3%,59,+0.4%,77,-1.7%,93,-5.3
Shannon Brown,22.9,CHA,Wing,301,10,-9.7,-22,39,-1.8,63,+0.6%,3,+3.4%,95,+5.3%,32,-1.8,4,+8.0,21,+1.7%,54,+0.2%,5,+4.6%,4,+7.4
Shannon Brown,22.9,LAL,Point,101,98,+14.6,+19,99,+13.8,98,+5.5%,91,-1.9%,29,-1.4%,89,+4.8,58,-0.8,93,-3.5%,15,-1.4%,91,-3.3%,1,+12.5
Kobe Bryant,30.2,LAL,Wing,2950,96,+10.8,+23,99,+12.0,93,+3.2%,90,-1.8%,75,+1.9%,97,+8.1,39,+1.2,45,+0.3%,2,-3.2%,90,-3.3%,94,-5.6
Greg Buckner,32.1,MEM,Wing,851,70,+2.3,+5,56,+0.2,46,-0.4%,57,-0.3%,72,+1.5%,91,+5.3,69,-2.1,78,-1.7%,57,+0.3%,90,-3.2%,21,+4.0
Caron Butler,28.6,WAS,Wing,2578,71,+2.4,+5,93,+6.7,88,+2.6%,64,-0.4%,51,-0.0%,88,+4.3,16,+4.2,21,+1.8%,60,+0.4%,11,+3.2%,51,+0.3
Rasual Butler,29.4,NOH,Wing,2606,20,-6.6,-17,33,-2.5,67,+0.9%,49,+0.0%,30,-1.3%,7,-5.5,17,+4.2,41,+0.4%,14,-1.5%,22,+2.0%,69,-1.8
Andrew Bynum,21.0,LAL,Big,1430,43,-1.5,-2,26,-3.6,66,+0.8%,9,+2.2%,29,-1.3%,20,-3.4,70,-2.1,57,-0.3%,17,-1.3%,76,-1.6%,87,-4.1
Will Bynum,25.8,DET,Point,747,76,+4.2,+11,89,+5.5,75,+1.4%,35,+0.6%,98,+6.4%,57,+0.4,38,+1.4,37,+0.7%,84,+1.5%,17,+2.5%,48,+0.4
Jose Calderon,27.1,TOR,Point,2327,55,-0.0,+0,80,+3.5,62,+0.5%,93,-2.4%,21,-2.2%,49,-0.2,21,+3.6,13,+2.5%,60,+0.4%,16,+2.7%,89,-4.3
Marcus Camby,34.6,LAC,Big,1923,91,+8.3,+14,48,-0.6,35,-1.0%,52,-0.1%,48,-0.2%,76,+2.4,97,-8.9,97,-4.5%,52,+0.1%,93,-3.6%,69,-1.8
Brian Cardinal,31.5,MIN,Forward,834,80,+5.3,+13,77,+2.8,92,+3.2%,16,+1.7%,47,-0.3%,86,+4.1,73,-2.5,68,-1.0%,75,+1.0%,63,-0.7%,15,+4.6
Rodney Carney,24.6,MIN,Wing,1099,41,-1.7,-4,24,-4.0,33,-1.2%,45,+0.2%,17,-2.4%,70,+1.7,72,-2.2,74,-1.4%,84,+1.4%,56,-0.3%,21,+4.0
Matt Carroll,28.2,CHA,Wing,450,10,-9.5,-23,5,-10.9,8,-4.4%,20,+1.4%,45,-0.4%,14,-4.3,63,-1.4,38,+0.6%,22,-1.1%,93,-3.8%,55,+0.0
Anthony Carter,33.4,DEN,Point,1722,53,-0.2,-0,31,-2.5,54,+0.1%,2,+3.5%,96,+5.5%,39,-1.2,72,-2.3,84,-2.3%,42,-0.2%,55,-0.2%,23,+3.6
Vince Carter,31.8,NJN,Wing,2931,70,+2.3,+6,94,+7.2,93,+3.2%,98,-3.2%,8,-3.9%,62,+0.8,12,+4.9,28,+1.2%,3,-2.7%,47,+0.2%,68,-1.7
Mario Chalmers,22.5,MIA,Point,2621,62,+1.2,+3,37,-2.0,65,+0.8%,8,+2.5%,68,+1.2%,45,-0.6,79,-3.2,19,+1.9%,90,+2.2%,87,-2.8%,73,-2.2
Tyson Chandler,26.1,NOH,Big,1442,96,+10.7,+26,95,+8.1,91,+3.0%,70,-0.6%,92,+4.5%,38,-1.3,74,-2.6,87,-2.8%,1,-3.3%,86,-2.7%,90,-4.7
Wilson Chandler,21.5,NYK,Wing,2707,33,-3.1,-8,42,-1.4,40,-0.8%,65,-0.5%,31,-1.2%,47,-0.4,35,+1.7,34,+0.8%,12,-1.6%,72,-1.3%,65,-1.3
Jarron Collins,29.9,UTA,Big,173,11,-9.0,-23,11,-7.9,3,-6.7%,59,-0.3%,86,+3.2%,52,+0.1,41,+1.1,86,-2.7%,70,+0.7%,11,+3.3%,2,+10.3
Jason Collins,29.9,MIN,Big,421,1,-20.4,-27,1,-16.2,6,-5.1%,62,-0.4%,1,-7.7%,1,-8.7,17,+4.2,6,+3.4%,25,-0.9%,96,-4.8%,92,-5.2
Mardy Collins,24.2,LAC,Wing,778,85,+6.5,+13,76,+2.8,59,+0.3%,47,+0.1%,94,+5.1%,56,+0.3,82,-3.7,83,-2.2%,63,+0.5%,61,-0.5%,62,-0.9
Nick Collison,28.0,OKC,Big,1794,66,+1.9,+4,58,+0.3,61,+0.5%,39,+0.4%,53,+0.1%,52,+0.0,64,-1.5,66,-0.8%,38,-0.3%,85,-2.6%,28,+2.5
Mike Conley,21.1,MEM,Point,2488,56,+0.1,+0,60,+0.6,48,-0.3%,77,-0.9%,46,-0.3%,44,-0.7,47,+0.5,78,-1.7%,3,-2.8%,59,-0.4%,87,-4.1
Daequan Cook,21.5,MIA,Wing,1791,44,-1.5,-4,71,+2.1,58,+0.3%,87,-1.5%,56,+0.4%,30,-2.2,20,+3.6,54,-0.1%,48,-0.0%,15,+2.7%,21,+4.0
Jamal Crawford,28.6,NYK,Wing,390,83,+5.9,+16,99,+14.7,98,+5.4%,81,-1.1%,65,+0.8%,90,+5.0,2,+8.8,4,+4.1%,11,-1.7%,9,+3.4%,60,-0.6
Jamal Crawford,28.6,GSW,Combo,2069,37,-2.4,-5,73,+2.4,81,+1.8%,74,-0.7%,16,-2.6%,80,+2.9,13,+4.8,33,+0.9%,3,-2.7%,65,-0.8%,49,+0.4
Javaris Crittenton,20.8,WAS,Combo,1053,52,-0.4,-0,71,+2.2,66,+0.9%,16,+1.7%,91,+4.0%,78,+2.6,27,+2.7,33,+0.9%,45,-0.1%,23,+1.9%,43,+0.8
Samuel Dalembert,28.5,PHI,Big,2032,85,+6.5,+17,51,-0.5,81,+1.8%,21,+1.4%,70,+1.4%,1,-9.2,94,-7.0,55,-0.1%,47,-0.1%,97,-5.4%,97,-7.1
Erick Dampier,33.3,DAL,Big,1834,56,+0.1,+0,36,-2.2,72,+1.2%,47,+0.1%,26,-1.8%,4,-6.3,72,-2.3,44,+0.3%,13,-1.5%,82,-2.2%,84,-3.7
Antonio Daniels,33.6,WAS,Point,287,8,-11.4,-23,55,+0.1,35,-1.1%,52,-0.1%,47,-0.2%,87,+4.2,1,+11.5,1,+6.1%,25,-0.9%,62,-0.6%,41,+1.0
Antonio Daniels,33.6,NOH,Combo,686,2,-18.0,-41,3,-13.9,7,-4.6%,5,+2.8%,10,-3.5%,24,-2.9,17,+4.1,2,+4.8%,83,+1.4%,40,+0.7%,75,-2.4
Marquis Daniels,27.8,IND,Wing,1697,59,+0.6,+1,37,-2.0,35,-1.0%,18,+1.6%,89,+3.8%,40,-1.1,74,-2.5,43,+0.4%,68,+0.7%,77,-1.7%,71,-1.9
Jermareo Davidson,24.0,GSW,Big,104,29,-4.0,-11,4,-12.6,1,-8.9%,29,+1.0%,35,-0.9%,96,+6.9,97,-8.7,92,-3.3%,97,+3.4%,48,+0.2%,52,+0.3
Baron Davis,29.6,LAC,Point,2246,75,+3.7,+6,64,+1.3,60,+0.4%,83,-1.3%,17,-2.4%,18,-3.7,73,-2.4,63,-0.7%,86,+1.6%,47,+0.2%,33,+2.0
Glen Davis,22.8,BOS,Big,1552,18,-7.0,-14,35,-2.2,14,-3.3%,86,-1.4%,50,-0.1%,63,+0.9,13,+4.8,10,+2.8%,64,+0.6%,38,+0.7%,29,+2.5
Paul Davis,24.3,LAC,Big,297,65,+1.7,+4,63,+1.2,21,-2.2%,26,+1.1%,99,+6.5%,95,+6.6,55,-0.5,52,-0.1%,96,+2.9%,10,+3.4%,9,+6.3
Ricky Davis,29.1,LAC,Wing,755,18,-7.1,-11,24,-4.0,37,-0.9%,69,-0.6%,5,-4.8%,35,-1.5,25,+3.1,29,+1.1%,73,+0.9%,10,+3.3%,38,+1.4
Luol Deng,23.5,CHI,Forward,1654,47,-1.0,-3,24,-3.8,32,-1.3%,39,+0.4%,55,+0.3%,29,-2.2,76,-2.8,76,-1.6%,39,-0.3%,58,-0.4%,58,-0.3
Boris Diaw,26.5,PHX,Forward,523,60,+0.9,+2,37,-2.0,12,-3.4%,10,+2.1%,97,+5.9%,98,+8.2,76,-2.9,83,-2.2%,79,+1.2%,3,+5.2%,90,-4.7
Boris Diaw,26.5,CHA,Big,2208,94,+9.5,+24,74,+2.5,66,+0.8%,93,-2.3%,9,-3.7%,54,+0.2,94,-7.0,93,-3.5%,18,-1.3%,79,-1.9%,79,-2.8
Yakhouba Diawara,26.2,MIA,Wing,820,31,-3.6,-10,25,-3.7,28,-1.6%,23,+1.3%,49,-0.2%,68,+1.4,52,-0.0,85,-2.4%,7,-2.1%,46,+0.3%,38,+1.4
Travis Diener,26.7,IND,Point,685,68,+2.2,+6,76,+2.7,94,+3.3%,55,-0.2%,4,-4.9%,64,+1.1,46,+0.5,65,-0.8%,53,+0.2%,9,+3.4%,28,+2.6
Ike Diogu,25.1,SAC,Big,129,20,-6.6,-11,34,-2.3,11,-3.9%,85,-1.4%,91,+4.2%,19,-3.5,14,+4.3,23,+1.6%,1,-3.7%,81,-2.1%,76,-2.5
DeSagana Diop,26.8,DAL,Big,432,3,-16.3,-38,11,-7.8,18,-2.6%,13,+1.9%,67,+1.1%,28,-2.5,3,+8.5,10,+2.7%,88,+1.9%,1,+6.7%,15,+4.6
DeSagana Diop,26.8,CHA,Big,543,6,-13.3,-31,46,-1.0,65,+0.8%,3,+3.1%,97,+5.9%,22,-3.1,1,+12.3,1,+5.4%,8,-2.0%,62,-0.5%,30,+2.4
Juan Dixon,30.1,WAS,Point,782,50,-0.7,-2,30,-2.7,67,+0.9%,17,+1.6%,12,-3.3%,70,+1.6,69,-2.1,79,-1.8%,29,-0.7%,49,+0.1%,60,-0.6
Keyon Dooling,28.5,NJN,Combo,2013,16,-7.3,-18,29,-3.1,54,-0.1%,21,+1.4%,34,-0.9%,56,+0.3,17,+4.2,30,+1.1%,43,-0.2%,33,+1.1%,5,+7.1
Quincy Douby,24.5,SAC,Wing,131,70,+2.3,+3,23,-4.1,34,-1.2%,39,+0.4%,57,+0.4%,60,+0.6,93,-6.5,75,-1.5%,11,-1.6%,96,-4.8%,77,-2.6
Chris Douglas-Roberts,21.8,NJN,Wing,515,86,+6.7,+17,61,+0.7,48,-0.3%,50,-0.0%,79,+2.2%,58,+0.5,91,-6.0,79,-1.8%,73,+0.9%,52,-0.1%,85,-3.7
Goran Dragic,22.5,PHX,Point,580,22,-5.5,-14,18,-5.2,13,-3.4%,7,+2.6%,97,+6.1%,58,+0.4,49,+0.3,9,+2.8%,98,+3.6%,45,+0.3%,8,+6.4
Jared Dudley,23.3,CHA,Forward,421,28,-4.2,-10,56,+0.1,52,-0.2%,70,-0.6%,90,+3.9%,5,-6.0,14,+4.4,22,+1.7%,59,+0.4%,14,+2.8%,59,-0.5
Jared Dudley,23.3,PHX,Forward,599,41,-1.7,-4,43,-1.3,29,-1.5%,40,+0.4%,94,+5.0%,62,+0.7,47,+0.4,50,+0.1%,93,+2.6%,6,+4.3%,11,+5.7
Chris Duhon,26.2,NYK,Point,2898,34,-2.9,-7,52,-0.2,61,+0.4%,50,-0.0%,13,-3.0%,52,+0.0,27,+2.6,26,+1.4%,32,-0.7%,53,-0.1%,60,-0.7
Tim Duncan,32.5,SAS,Big,2518,69,+2.2,+5,78,+3.2,92,+3.1%,42,+0.3%,12,-3.1%,77,+2.5,41,+1.0,36,+0.7%,10,-1.8%,59,-0.4%,94,-5.4
Mike Dunleavy,28.1,IND,Forward,494,39,-2.1,-5,56,+0.2,55,+0.2%,82,-1.2%,3,-5.3%,89,+4.9,30,+2.3,14,+2.3%,59,+0.4%,76,-1.6%,37,+1.6
Kevin Durant,20.1,OKC,Wing,2880,14,-7.8,-18,54,+0.0,52,-0.2%,55,-0.2%,58,+0.4%,45,-0.6,4,+7.8,5,+3.7%,12,-1.6%,61,-0.5%,45,+0.6
Monta Ellis,23.0,GSW,Combo,887,34,-3.0,-7,45,-1.0,44,-0.6%,78,-0.9%,12,-3.2%,35,-1.5,33,+2.0,14,+2.3%,59,+0.3%,83,-2.3%,47,+0.5
Francisco Elson,32.7,MIL,Big,950,28,-4.4,-11,53,-0.1,32,-1.4%,46,+0.1%,84,+2.8%,52,+0.0,15,+4.3,12,+2.5%,35,-0.6%,41,+0.5%,82,-3.1
Melvin Ely,30.5,NOH,Big,341,8,-11.0,-28,6,-10.2,8,-4.4%,14,+1.9%,7,-4.0%,78,+2.7,43,+0.7,66,-0.9%,39,-0.3%,16,+2.6%,83,-3.2
