Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Dorian Finney-Smith,26.5,DAL,Forward,190,2,-17.6,1,-25.5,69,+3.7%,68,-1.8%,33,-2.4,23,-2.9,63,+11.9
Evan Fournier,27.0,ORL,Wing,170,64,+3.5,43,-2.7,15,-5.7%,54,-0.7%,79,+5.8,43,-0.2,93,+49.3
Danilo Gallinari,31.2,OKC,Big,211,66,+3.8,52,-0.3,50,-0.3%,37,+0.9%,75,+4.8,58,+1.1,81,+27.4
Marc Gasol,34.8,TOR,Big,226,27,-5.7,18,-6.4,5,-8.2%,14,+4.3%,22,-5.4,8,-5.2,62,+10.0
Paul George,29.5,LAC,Wing,475,13,-10.1,9,-11.3,82,+5.3%,75,-2.7%,73,+4.2,33,-0.8,84,+31.6
Rudy Gobert,27.3,UTA,Big,270,98,+23.7,93,+19.0,57,+0.7%,8,+5.2%,91,+8.8,29,-2.0,98,+70.3
Eric Gordon,30.9,HOU,Wing,409,0,-20.5,0,-26.8,47,-0.9%,44,+0.5%,38,-1.7,6,-5.6,82,+27.8
Jerami Grant,25.6,DEN,Big,652,33,-4.8,33,-3.7,8,-7.3%,34,+1.3%,14,-6.9,13,-4.6,33,-9.7
Danny Green,32.4,LAL,Wing,521,79,+8.5,55,+0.0,87,+6.4%,89,-5.1%,98,+12.0,99,+8.7,59,+8.1
JaMychal Green,29.4,LAC,Big,208,32,-4.8,28,-4.5,46,-0.9%,53,-0.6%,90,+8.7,54,+0.7,94,+50.5
Jeff Green,33.2,HOU,Forward,336,75,+7.1,83,+8.8,48,-0.8%,18,+3.8%,64,+2.3,45,-0.1,73,+22.7
Tim Hardaway Jr.,27.6,DAL,Wing,203,3,-17.2,3,-22.5,0,-16.6%,58,-0.9%,0,-15.6,8,-5.4,9,-49.2
James Harden,30.2,HOU,Point,445,58,+2.0,46,-1.8,89,+7.4%,73,-2.3%,47,-0.2,78,+3.4,12,-40.9
Montrezl Harrell,25.8,LAC,Big,231,3,-17.4,8,-11.7,19,-4.7%,17,+4.0%,38,-1.5,13,-4.6,77,+24.6
Gary Harris,25.1,DEN,Wing,379,17,-8.4,53,-0.1,27,-3.3%,26,+2.5%,1,-14.5,7,-5.5,6,-59.5
Tobias Harris,27.3,PHI,Forward,148,98,+25.3,95,+20.1,88,+7.1%,46,+0.3%,99,+13.4,95,+6.4,89,+39.5
Gordon Hayward,29.6,BOS,Forward,157,83,+10.8,68,+3.4,96,+8.9%,91,-5.5%,78,+5.4,97,+8.0,23,-23.1
George Hill,33.5,MIL,Combo,268,42,-2.8,45,-2.4,42,-1.4%,4,+5.5%,3,-11.2,11,-4.9,18,-32.9
Justin Holiday,30.6,IND,Wing,131,55,+1.3,22,-5.7,40,-1.5%,78,-3.3%,77,+5.2,78,+3.3,60,+8.3
Al Horford,33.4,PHI,Big,128,63,+3.1,71,+5.2,4,-9.1%,22,+2.9%,8,-8.8,2,-9.3,46,-1.5
Danuel House,26.4,HOU,Forward,276,76,+7.2,74,+5.6,79,+5.2%,11,+4.5%,57,+1.5,87,+4.2,22,-23.8
Dwight Howard,33.9,LAL,Big,253,36,-4.3,48,-1.3,33,-2.5%,63,-1.2%,73,+4.3,79,+3.5,50,+1.5
Serge Ibaka,30.1,TOR,Big,251,61,+2.6,66,+3.0,90,+7.5%,85,-4.0%,83,+7.3,83,+3.8,72,+21.3
Andre Iguodala,35.8,MIA,Forward,409,39,-3.7,38,-2.9,65,+2.8%,53,-0.6%,8,-8.1,25,-2.5,15,-36.6
Joe Ingles,32.1,UTA,Forward,234,21,-6.8,62,+1.8,72,+4.1%,70,-1.9%,16,-6.6,73,+2.9,3,-74.7
Reggie Jackson,29.5,LAC,Combo,162,85,+11.4,88,+13.2,16,-5.6%,32,+1.8%,60,+2.0,28,-2.2,85,+32.5
LeBron James,34.8,LAL,Forward,759,53,+1.0,57,+0.3,66,+2.9%,77,-3.1%,49,+0.0,73,+2.9,27,-17.9
Nikola Jokic,24.7,DEN,Big,694,88,+13.3,93,+18.0,9,-7.1%,8,+5.1%,17,-6.1,21,-3.5,28,-15.0
Kyle Korver,38.6,MIL,Wing,115,52,+0.9,75,+5.9,14,-5.7%,12,+4.5%,32,-2.5,4,-6.0,87,+34.5
Caris LeVert,25.2,BKN,Combo,139,60,+2.3,67,+3.0,100,+14.5%,98,-6.9%,76,+5.1,98,+8.5,37,-5.8
Kawhi Leonard,28.3,LAC,Forward,510,31,-5.0,12,-9.9,77,+4.9%,84,-4.0%,19,-5.4,80,+3.5,5,-72.1
Damian Lillard,29.3,POR,Point,187,49,-0.3,47,-1.8,55,+0.4%,2,+6.4%,81,+6.3,77,+3.2,78,+25.0
Brook Lopez,31.6,MIL,Big,327,43,-2.2,19,-6.1,80,+5.2%,87,-4.2%,69,+3.3,88,+4.6,28,-16.1
Kyle Lowry,33.6,TOR,Point,413,77,+7.2,84,+9.3,22,-4.4%,93,-5.6%,52,+0.7,55,+0.7,45,-1.7
Timothe Luwawu-Cabarrot,24.5,BKN,Wing,131,99,+27.9,90,+14.5,99,+14.1%,95,-6.6%,45,-0.4,96,+6.7,10,-45.5
Wesley Matthews,33.0,MIL,Wing,246,33,-4.7,26,-4.6,48,-0.6%,93,-5.8%,53,+0.9,63,+1.4,41,-3.5
CJ McCollum,28.1,POR,Combo,240,62,+2.9,54,-0.0,1,-15.9%,79,-3.4%,53,+0.9,62,+1.4,36,-6.1
JaVale McGee,31.8,LAL,Big,128,43,-2.3,44,-2.4,93,+8.1%,97,-6.7%,83,+6.7,92,+6.0,42,-3.4
Ben McLemore,26.7,HOU,Wing,117,94,+18.6,99,+28.0,25,-3.4%,45,+0.4%,68,+3.1,74,+3.1,51,+1.7
Khris Middleton,28.2,MIL,Forward,355,84,+11.1,70,+5.1,60,+1.2%,82,-3.8%,48,-0.1,52,+0.5,38,-5.6
Paul Millsap,34.7,DEN,Big,459,30,-5.1,65,+2.1,38,-1.7%,21,+3.1%,23,-5.1,30,-1.5,25,-21.5
Marcus Morris,30.2,LAC,Big,386,73,+6.9,73,+5.5,68,+3.7%,73,-2.2%,35,-2.3,59,+1.2,23,-22.9
Markieff Morris,30.2,LAL,Big,379,23,-6.5,36,-3.4,6,-7.8%,18,+3.8%,10,-7.8,3,-7.3,58,+8.0
Jamal Murray,22.7,DEN,Combo,752,91,+16.2,94,+19.4,75,+4.6%,15,+4.2%,71,+3.5,57,+0.9,67,+15.4
Georges Niang,26.4,UTA,Big,109,78,+8.3,76,+6.3,17,-5.6%,36,+1.1%,46,-0.3,37,-0.7,48,+0.4
Jusuf Nurkic,25.2,POR,Big,201,70,+5.6,48,-1.4,23,-4.2%,98,-6.9%,70,+3.5,94,+6.2,20,-26.7
Victor Oladipo,27.5,IND,Wing,122,80,+8.7,79,+6.9,33,-2.3%,60,-1.0%,82,+6.6,63,+1.5,93,+45.5
Kelly Olynyk,28.5,MIA,Big,257,59,+2.3,63,+1.8,61,+1.5%,33,+1.4%,61,+2.1,57,+0.9,56,+6.9
Chris Paul,34.5,OKC,Point,260,20,-7.0,18,-6.3,78,+5.0%,88,-5.0%,100,+15.9,93,+6.1,100,+82.4
Mason Plumlee,29.7,DEN,Big,186,11,-11.4,6,-17.9,94,+8.2%,90,-5.4%,87,+7.8,88,+4.4,68,+19.0
Norman Powell,26.4,TOR,Wing,267,44,-1.9,27,-4.6,76,+4.8%,59,-0.9%,29,-2.7,66,+1.6,14,-37.3
Josh Richardson,26.1,PHI,Combo,144,89,+14.8,92,+17.2,28,-2.8%,86,-4.1%,55,+1.2,89,+5.1,29,-14.8
Austin Rivers,27.2,HOU,Wing,195,65,+3.6,78,+6.9,7,-7.7%,43,+0.5%,43,-0.4,22,-3.0,75,+22.9
Rajon Rondo,33.7,LAL,Point,394,72,+6.7,86,+10.9,18,-5.0%,3,+5.6%,13,-7.3,3,-8.8,70,+19.9
Terrence Ross,28.7,ORL,Wing,135,96,+20.5,96,+20.2,92,+7.9%,55,-0.8%,58,+1.6,69,+2.0,34,-8.5
Dennis Schroder,26.1,OKC,Combo,226,97,+20.9,98,+25.1,32,-2.6%,43,+0.5%,4,-11.1,16,-4.4,13,-38.7
Pascal Siakam,25.6,TOR,Forward,417,28,-5.7,31,-3.9,84,+6.0%,10,+4.8%,9,-7.9,38,-0.6,7,-56.7
Marcus Smart,25.7,BOS,Combo,647,63,+3.2,68,+4.3,57,+0.7%,52,-0.6%,48,-0.2,44,-0.1,49,+1.3
Garrett Temple,33.5,BKN,Wing,137,87,+12.0,63,+1.8,68,+3.0%,96,-6.6%,25,-4.0,71,+2.6,10,-45.5
PJ Tucker,34.5,HOU,Big,414,81,+9.4,80,+7.9,83,+6.0%,39,+0.7%,37,-1.8,65,+1.6,17,-33.3
Myles Turner,23.6,IND,Big,145,18,-7.8,10,-10.9,98,+13.1%,78,-3.3%,86,+7.7,98,+8.1,4,-73.3
Fred VanVleet,25.7,TOR,Combo,429,8,-12.0,13,-8.6,64,+2.3%,3,+6.2%,63,+2.3,53,+0.5,65,+13.0
Nikola Vucevic,29.0,ORL,Big,184,73,+6.7,72,+5.4,13,-6.3%,20,+3.6%,39,-1.1,17,-4.3,83,+31.6
Kemba Walker,29.5,BOS,Point,627,71,+5.8,78,+6.9,37,-1.9%,65,-1.4%,36,-2.3,27,-2.3,53,+3.5
TJ Warren,26.2,IND,Forward,156,93,+18.6,97,+20.8,53,+0.3%,57,-0.8%,41,-0.7,84,+4.0,3,-78.6
Russell Westbrook,31.0,HOU,Combo,261,12,-10.9,11,-10.6,38,-1.6%,94,-6.5%,28,-2.7,39,-0.4,24,-21.7
Hassan Whiteside,30.4,POR,Big,116,23,-6.4,42,-2.8,56,+0.6%,1,+7.8%,67,+2.9,23,-3.0,92,+44.2
Lou Williams,33.0,LAC,Combo,336,93,+17.7,89,+13.6,59,+1.1%,28,+2.1%,92,+8.9,90,+5.4,69,+19.5
Marvin Williams,33.4,MIL,Big,178,69,+5.5,73,+5.5,62,+1.6%,9,+5.0%,56,+1.4,61,+1.4,48,+0.2
Ivica Zubac,22.6,LAC,Big,317,92,+16.3,87,+11.3,71,+3.7%,74,-2.4%,33,-2.4,81,+3.6,13,-40.6
Torrey Craig,28.9,DEN,Wing,372,41,-3.1,58,+0.4,49,-0.5%,64,-1.3%,54,+1.0,68,+1.7,35,-7.0
Monte Morris,24.3,DEN,Point,396,48,-0.7,25,-4.9,30,-2.7%,69,-1.8%,89,+8.4,64,+1.5,91,+43.6
Kyle Kuzma,24.3,LAL,Forward,470,38,-3.7,64,+1.9,13,-6.5%,13,+4.3%,6,-9.6,18,-3.7,19,-26.8
Alex Caruso,25.7,LAL,Combo,499,34,-4.6,53,-0.2,24,-3.4%,27,+2.3%,12,-7.4,14,-4.5,31,-10.8
OG Anunoby,22.3,TOR,Forward,392,46,-1.0,23,-5.0,73,+4.1%,30,+2.0%,66,+2.8,60,+1.3,61,+8.9
Bam Adebayo,22.3,MIA,Big,686,68,+4.6,61,+0.9,86,+6.4%,81,-3.6%,80,+6.0,76,+3.2,68,+16.6
Jayson Tatum,21.7,BOS,Forward,690,40,-3.5,21,-5.8,45,-1.0%,25,+2.6%,34,-2.4,5,-5.9,76,+24.2
Semi Ojeleye,24.9,BOS,Big,113,10,-11.5,24,-4.9,43,-1.3%,38,+0.8%,5,-10.5,19,-3.7,8,-51.6
Daniel Theis,27.6,BOS,Big,481,29,-5.5,30,-3.9,36,-1.9%,31,+2.0%,44,-0.4,36,-0.7,54,+4.7
Maxi Kleber,27.8,DAL,Big,203,1,-18.5,3,-22.1,8,-7.3%,13,+4.3%,20,-5.4,12,-4.6,57,+7.5
Jarrett Allen,21.5,BKN,Big,132,90,+15.4,88,+13.0,51,-0.1%,38,+0.8%,15,-6.7,51,+0.4,8,-50.0
Markelle Fultz,21.4,ORL,Combo,143,4,-14.8,5,-18.6,11,-7.0%,48,-0.0%,85,+7.6,41,-0.4,98,+67.1
Donovan Mitchell,23.1,UTA,Combo,263,88,+12.2,69,+5.0,95,+8.7%,23,+2.7%,98,+11.7,86,+4.1,99,+82.1
Royce O'Neale,26.4,UTA,Wing,248,19,-7.6,32,-3.9,53,+0.4%,35,+1.3%,84,+7.6,67,+1.6,96,+52.2
Brad Wanamaker,30.3,BOS,Combo,265,26,-5.9,17,-7.1,44,-1.2%,33,+1.5%,63,+2.2,48,+0.2,63,+11.3
Robert Williams,22.0,BOS,Big,143,51,+0.5,60,+0.7,35,-2.2%,48,-0.1%,28,-3.0,26,-2.4,40,-4.1
Luka Doncic,20.7,DAL,Wing,214,5,-13.4,15,-8.1,81,+5.2%,7,+5.4%,42,-0.5,43,-0.2,44,-2.9
Michael Porter,21.3,DEN,Forward,436,86,+11.8,59,+0.6,93,+7.9%,83,-3.9%,93,+9.4,85,+4.0,86,+32.6
Shai Gilgeous-Alexander,21.3,OKC,Wing,279,67,+4.6,14,-8.2,74,+4.3%,41,+0.6%,97,+10.9,91,+5.7,88,+35.3
Donte DiVincenzo,22.7,MIL,Combo,161,37,-4.2,56,+0.0,21,-4.6%,5,+5.4%,18,-6.0,20,-3.7,32,-10.6
Landry Shamet,22.6,LAC,Wing,231,15,-9.3,13,-9.5,12,-7.0%,28,+2.1%,13,-7.1,10,-4.9,30,-14.6
Shake Milton,23.1,PHI,Combo,125,83,+10.8,91,+17.2,3,-11.6%,19,+3.6%,18,-5.7,0,-16.7,90,+41.7
Duncan Robinson,25.5,MIA,Wing,599,68,+5.4,83,+8.5,18,-5.3%,50,-0.3%,43,-0.5,47,+0.2,39,-4.4
Gary Clark,25.0,ORL,Forward,143,38,-3.9,16,-7.6,20,-4.7%,57,-0.8%,57,+1.5,31,-1.1,73,+22.2
Gary Trent Jr.,20.8,POR,Wing,181,16,-8.6,51,-0.4,73,+4.2%,92,-5.6%,2,-14.0,48,+0.3,0,-99.6
Tyler Herro,19.8,MIA,Combo,705,47,-0.9,49,-1.3,63,+1.7%,23,+2.9%,51,+0.4,53,+0.6,43,-3.3
Grant Williams,20.9,BOS,Big,163,50,-0.0,50,-1.0,29,-2.8%,6,+5.4%,27,-3.6,15,-4.4,64,+12.0
Darius Bazley,19.4,OKC,Big,116,48,-0.5,57,+0.3,67,+2.9%,42,+0.6%,40,-1.0,38,-0.5,38,-4.8
Kendrick Nunn,24.2,MIA,Combo,237,22,-6.8,33,-3.6,34,-2.2%,47,+0.0%,24,-4.3,34,-0.8,21,-23.9
Luguentz Dort,20.5,OKC,Wing,174,14,-9.8,20,-5.9,31,-2.6%,71,-1.9%,31,-2.6,35,-0.7,33,-10.5
