Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Clint Capela,22.5,HOU,Big,285,12,-5.7%,18,-5.6%,84,+4.1%,39,-0.8%,69,+3.3%,61,+1.0%,63,+1.4%,67,+2.4%
DeMarre Carroll,30.3,TOR,Forward,149,73,+3.8%,94,+8.5%,37,-1.2%,15,-3.7%,24,-5.0%,0,-6.3%,75,+2.8%,15,-3.5%
Vince Carter,39.8,MEM,Wing,194,29,-3.3%,44,-1.7%,37,-1.2%,42,-0.7%,37,-1.9%,75,+1.9%,66,+1.7%,79,+3.6%
Ian Clark,25.7,GSW,Combo,174,16,-5.0%,42,-1.9%,69,+2.1%,89,+5.4%,90,+7.5%,30,-1.1%,11,-4.4%,8,-5.5%
Mike Conley,29.1,MEM,Point,222,17,-5.0%,47,-0.3%,76,+2.7%,28,-1.7%,56,+1.0%,77,+2.0%,18,-2.7%,39,-0.8%
Jamal Crawford,36.6,LAC,Wing,162,84,+5.3%,32,-2.8%,86,+4.4%,8,-5.9%,41,-1.5%,97,+4.0%,48,+0.3%,85,+4.3%
Jae Crowder,26.3,BOS,Forward,557,42,-1.4%,41,-2.0%,49,+0.1%,33,-1.3%,42,-1.1%,38,-0.4%,84,+3.6%,77,+3.1%
Stephen Curry,28.6,GSW,Point,598,98,+9.9%,89,+5.7%,18,-4.6%,2,-7.2%,2,-11.9%,60,+0.9%,90,+5.3%,89,+6.1%
DeMar DeRozan,27.2,TOR,Wing,372,6,-7.9%,77,+3.0%,41,-1.1%,83,+3.6%,65,+2.5%,21,-1.6%,12,-3.9%,9,-5.5%
Matthew Dellavedova,26.1,MIL,Point,156,11,-6.1%,52,-0.0%,92,+5.9%,23,-2.6%,70,+3.3%,15,-2.1%,33,-1.2%,16,-3.3%
Boris Diaw,34.5,UTA,Big,184,81,+4.7%,91,+6.5%,11,-5.9%,38,-0.9%,16,-6.8%,8,-3.5%,85,+3.8%,50,+0.3%
Kevin Durant,28.1,GSW,Forward,529,94,+8.5%,26,-3.8%,71,+2.1%,54,+0.3%,64,+2.4%,82,+2.2%,39,-0.8%,59,+1.4%
James Ennis,26.3,MEM,Forward,158,5,-8.2%,62,+1.7%,47,-0.3%,31,-1.4%,39,-1.7%,41,-0.2%,47,+0.3%,48,+0.0%
Derrick Favors,25.3,UTA,Big,194,74,+3.9%,29,-3.4%,98,+8.6%,63,+1.0%,97,+9.7%,27,-1.2%,7,-5.1%,6,-6.3%
Raymond Felton,32.4,LAC,Combo,102,60,+1.4%,46,-0.9%,63,+1.1%,1,-7.3%,18,-6.3%,45,+0.1%,97,+7.1%,94,+7.2%
Channing Frye,33.5,CLE,Big,111,85,+6.2%,58,+1.0%,15,-5.2%,22,-2.7%,13,-8.0%,41,-0.2%,98,+7.2%,93,+6.9%
Marc Gasol,31.8,MEM,Big,238,85,+6.0%,67,+2.3%,25,-3.0%,7,-6.0%,7,-9.0%,59,+0.9%,96,+5.8%,92,+6.7%
Pau Gasol,36.3,SAS,Big,364,65,+2.1%,50,-0.1%,74,+2.4%,15,-3.9%,40,-1.5%,65,+1.2%,51,+0.4%,62,+1.6%
Paul George,26.5,IND,Forward,171,21,-4.7%,28,-3.4%,0,-15.8%,25,-2.2%,0,-18.0%,92,+3.4%,100,+18.0%,100,+21.4%
Taj Gibson,31.4,OKC,Big,118,98,+12.5%,46,-0.9%,85,+4.2%,69,+1.4%,80,+5.6%,86,+2.7%,2,-7.4%,12,-4.7%
Manu Ginobili,39.3,SAS,Wing,282,28,-3.4%,87,+5.5%,54,+0.3%,7,-6.3%,20,-5.9%,49,+0.3%,46,+0.1%,51,+0.4%
Rudy Gobert,24.4,UTA,Big,231,10,-6.4%,83,+4.4%,5,-7.6%,19,-3.1%,5,-10.7%,89,+2.9%,80,+3.3%,90,+6.3%
Eric Gordon,27.9,HOU,Wing,355,100,+15.3%,85,+5.3%,57,+0.7%,50,-0.4%,49,+0.3%,7,-3.9%,28,-1.7%,7,-5.6%
Marcin Gortat,32.7,WAS,Big,369,70,+3.1%,33,-2.6%,78,+3.0%,50,-0.4%,66,+2.7%,40,-0.3%,49,+0.3%,47,-0.1%
Jerami Grant,22.6,OKC,Forward,106,2,-9.4%,76,+3.0%,14,-5.5%,46,-0.6%,19,-6.0%,64,+1.2%,69,+1.9%,76,+3.1%
Danny Green,29.4,SAS,Wing,434,14,-5.5%,41,-2.0%,31,-2.2%,93,+6.2%,73,+4.0%,63,+1.1%,15,-3.1%,27,-2.0%
Draymond Green,26.7,GSW,Big,590,50,-0.3%,66,+2.0%,76,+2.9%,2,-7.1%,27,-4.3%,55,+0.6%,67,+1.8%,66,+2.3%
Gerald Green,30.8,BOS,Wing,147,62,+1.6%,25,-4.0%,60,+0.9%,61,+0.8%,60,+1.7%,53,+0.5%,67,+1.8%,65,+2.3%
JaMychal Green,26.4,MEM,Big,117,99,+13.1%,31,-2.8%,24,-3.2%,90,+5.5%,63,+2.3%,73,+1.9%,33,-1.4%,54,+0.5%
Tim Hardaway Jr.,24.6,ATL,Wing,198,46,-0.5%,3,-9.6%,89,+5.0%,85,+3.7%,94,+8.7%,29,-1.2%,70,+2.1%,56,+1.0%
James Harden,27.2,HOU,Combo,405,9,-6.5%,65,+1.8%,6,-6.7%,10,-5.5%,1,-12.2%,98,+4.5%,95,+5.8%,99,+10.4%
Andrew Harrison,22.0,MEM,Combo,106,57,+1.1%,15,-5.8%,67,+1.4%,76,+2.3%,72,+3.7%,66,+1.2%,56,+1.0%,63,+2.2%
Gordon Hayward,26.6,UTA,Wing,367,8,-7.0%,61,+1.6%,2,-9.3%,70,+1.4%,14,-7.9%,90,+3.1%,79,+3.2%,91,+6.3%
Nene Hilario,34.1,HOU,Big,160,64,+2.0%,84,+4.8%,46,-0.5%,76,+2.1%,59,+1.6%,26,-1.3%,8,-5.0%,4,-6.3%
George Hill,30.5,UTA,Point,246,89,+6.9%,10,-7.2%,89,+5.2%,35,-1.1%,75,+4.1%,58,+0.8%,72,+2.3%,76,+3.1%
Rodney Hood,24.0,UTA,Wing,254,19,-4.9%,28,-3.4%,73,+2.4%,65,+1.1%,72,+3.5%,35,-0.5%,52,+0.4%,46,-0.1%
Al Horford,30.4,BOS,Big,573,30,-3.2%,24,-4.0%,72,+2.1%,64,+1.1%,68,+3.2%,78,+2.0%,34,-1.2%,55,+0.8%
Dwight Howard,30.9,ATL,Big,155,78,+4.0%,13,-6.3%,58,+0.7%,92,+5.9%,82,+6.6%,25,-1.4%,60,+1.1%,45,-0.3%
Serge Ibaka,27.1,TOR,Big,305,46,-0.5%,24,-4.4%,38,-1.2%,99,+8.5%,89,+7.3%,1,-6.0%,77,+3.0%,20,-2.9%
Andre Iguodala,32.8,GSW,Wing,417,7,-7.2%,71,+2.6%,21,-3.6%,60,+0.8%,33,-2.8%,20,-1.7%,68,+1.9%,50,+0.2%
Joe Ingles,29.1,UTA,Wing,296,91,+7.0%,68,+2.3%,70,+2.1%,30,-1.5%,53,+0.6%,24,-1.4%,30,-1.5%,20,-2.9%
Kyrie Irving,24.6,CLE,Point,652,36,-2.3%,60,+1.6%,93,+6.2%,49,-0.4%,81,+5.8%,11,-2.5%,9,-4.9%,2,-7.4%
LeBron James,31.8,CLE,Forward,742,75,+3.9%,89,+6.4%,62,+1.0%,9,-5.5%,26,-4.5%,100,+7.2%,0,-9.0%,28,-1.9%
Richard Jefferson,36.4,CLE,Forward,144,20,-4.9%,73,+2.7%,33,-1.5%,73,+1.8%,47,+0.3%,31,-1.0%,24,-2.0%,18,-3.0%
Brandon Jennings,27.1,WAS,Combo,156,40,-2.0%,63,+1.8%,64,+1.1%,44,-0.6%,52,+0.5%,28,-1.2%,36,-1.1%,23,-2.3%
Amir Johnson,29.5,BOS,Big,127,24,-4.1%,38,-2.1%,41,-1.0%,96,+7.9%,84,+6.9%,72,+1.7%,3,-6.5%,11,-4.8%
Joe Johnson,35.3,UTA,Forward,295,39,-2.0%,8,-7.5%,94,+6.8%,66,+1.1%,92,+7.9%,83,+2.2%,20,-2.6%,43,-0.4%
DeAndre Jordan,28.3,LAC,Big,224,45,-0.5%,35,-2.4%,51,+0.3%,98,+8.5%,95,+8.8%,2,-4.8%,31,-1.5%,5,-6.3%
Cory Joseph,25.2,TOR,Combo,205,31,-3.1%,2,-11.2%,88,+4.8%,80,+3.2%,93,+8.0%,81,+2.2%,58,+1.0%,78,+3.2%
Kyle Korver,35.6,CLE,Wing,312,41,-1.9%,55,+0.7%,10,-6.1%,67,+1.2%,25,-4.9%,69,+1.4%,76,+2.8%,83,+4.2%
David Lee,33.5,SAS,Big,237,83,+4.9%,14,-6.0%,75,+2.6%,75,+1.9%,78,+4.5%,51,+0.4%,59,+1.1%,60,+1.5%
Kawhi Leonard,25.3,SAS,Wing,428,87,+6.6%,20,-5.2%,65,+1.2%,52,-0.2%,55,+0.9%,85,+2.6%,65,+1.7%,84,+4.3%
Damian Lillard,26.3,POR,Point,150,4,-8.3%,93,+7.6%,27,-2.5%,5,-6.5%,7,-8.9%,17,-1.9%,78,+3.2%,59,+1.3%
Shaun Livingston,31.1,GSW,Combo,201,63,+1.7%,22,-4.9%,83,+4.0%,68,+1.3%,80,+5.3%,71,+1.6%,25,-1.9%,42,-0.4%
Robin Lopez,28.6,CHI,Big,161,37,-2.2%,64,+1.8%,24,-3.2%,80,+2.7%,44,-0.5%,68,+1.3%,20,-2.6%,31,-1.3%
Kevin Love,28.2,CLE,Big,576,37,-2.2%,33,-2.7%,90,+5.3%,27,-1.8%,71,+3.5%,76,+1.9%,19,-2.7%,38,-0.8%
Kyle Lowry,30.6,TOR,Point,299,97,+9.7%,93,+7.5%,20,-4.1%,12,-4.6%,11,-8.8%,4,-4.3%,92,+5.5%,58,+1.2%
Shelvin Mack,26.5,UTA,Point,141,56,+0.7%,53,+0.4%,61,+0.9%,53,-0.2%,54,+0.7%,54,+0.6%,29,-1.7%,36,-1.1%
Thon Maker,19.7,MIL,Big,114,89,+6.8%,59,+1.1%,9,-6.1%,18,-3.2%,6,-9.3%,88,+2.9%,91,+5.3%,98,+8.2%
Luc Mbah a Moute,30.1,LAC,Forward,208,3,-8.6%,7,-7.8%,11,-5.9%,100,+10.9%,79,+5.0%,96,+4.0%,35,-1.2%,72,+2.9%
Patrick McCaw,21.0,GSW,Wing,138,35,-2.3%,39,-2.0%,39,-1.2%,56,+0.4%,43,-0.8%,70,+1.5%,63,+1.4%,73,+2.9%
CJ McCollum,25.1,POR,Combo,138,55,+0.6%,16,-5.7%,99,+9.9%,20,-3.0%,85,+6.9%,76,+1.9%,16,-3.1%,34,-1.1%
JaVale McGee,28.8,GSW,Big,144,76,+4.0%,96,+9.2%,13,-5.5%,29,-1.6%,15,-7.2%,33,-0.6%,32,-1.4%,25,-2.0%
Khris Middleton,25.2,MIL,Wing,230,92,+7.5%,17,-5.7%,40,-1.1%,72,+1.4%,48,+0.3%,52,+0.5%,89,+4.9%,87,+5.3%
Patty Mills,28.2,SAS,Point,414,54,+0.4%,7,-7.7%,54,+0.4%,43,-0.7%,46,-0.3%,24,-1.5%,99,+9.4%,97,+8.0%
Paul Millsap,31.7,ATL,Big,218,68,+2.9%,0,-20.6%,98,+9.7%,81,+3.4%,100,+13.1%,89,+3.1%,86,+4.4%,95,+7.5%
Nikola Mirotic,25.7,CHI,Big,161,11,-6.3%,88,+5.7%,34,-1.4%,3,-7.1%,12,-8.5%,34,-0.6%,81,+3.4%,71,+2.8%
Greg Monroe,26.4,MIL,Big,140,43,-1.1%,45,-1.1%,96,+7.5%,77,+2.3%,98,+9.8%,9,-3.3%,6,-5.4%,1,-8.6%
Markieff Morris,27.2,WAS,Big,361,76,+3.9%,27,-3.6%,43,-0.8%,89,+5.1%,76,+4.3%,44,+0.1%,41,-0.8%,41,-0.7%
Dejounte Murray,20.1,SAS,Combo,132,52,+0.0%,100,+14.9%,53,+0.3%,4,-6.9%,17,-6.6%,3,-4.5%,13,-3.7%,2,-8.3%
Victor Oladipo,24.5,OKC,Wing,179,88,+6.6%,85,+5.3%,50,+0.2%,63,+1.0%,58,+1.2%,67,+1.3%,2,-7.7%,3,-6.4%
Kelly Olynyk,25.5,BOS,Big,310,59,+1.2%,56,+0.8%,55,+0.6%,54,-0.2%,51,+0.4%,13,-2.2%,57,+1.0%,33,-1.2%
Kelly Oubre,20.9,WAS,Wing,145,15,-5.2%,57,+0.9%,35,-1.4%,24,-2.3%,28,-3.7%,47,+0.2%,73,+2.6%,72,+2.8%
Zaza Pachulia,32.7,GSW,Big,198,63,+1.7%,43,-1.8%,66,+1.3%,28,-1.7%,45,-0.4%,11,-2.8%,89,+5.1%,64,+2.2%
Tony Parker,34.5,SAS,Point,211,72,+3.7%,23,-4.7%,50,+0.2%,94,+6.8%,87,+7.0%,93,+3.5%,4,-5.9%,22,-2.3%
Patrick Patterson,27.6,TOR,Big,181,22,-4.6%,63,+1.7%,30,-2.2%,16,-3.5%,21,-5.7%,98,+4.4%,43,-0.5%,80,+3.9%
Chris Paul,31.5,LAC,Point,220,25,-3.8%,15,-5.8%,23,-3.2%,95,+7.3%,76,+4.1%,18,-1.8%,82,+3.5%,61,+1.6%
Otto Porter,23.4,WAS,Forward,386,90,+7.0%,34,-2.5%,67,+1.7%,78,+2.4%,74,+4.1%,46,+0.2%,27,-1.8%,29,-1.6%
Bobby Portis,21.7,CHI,Big,106,77,+4.0%,37,-2.3%,20,-4.2%,93,+6.6%,63,+2.4%,54,+0.6%,41,-0.6%,46,-0.1%
Norman Powell,23.4,TOR,Wing,212,47,-0.4%,69,+2.4%,19,-4.5%,79,+2.5%,37,-2.0%,79,+2.0%,22,-2.4%,44,-0.4%
Taurean Prince,22.6,ATL,Forward,185,50,-0.2%,2,-9.7%,81,+3.7%,91,+5.5%,96,+9.2%,33,-0.6%,59,+1.1%,53,+0.5%
Zach Randolph,35.3,MEM,Big,189,2,-9.1%,54,+0.6%,85,+4.3%,34,-1.1%,67,+3.2%,14,-2.2%,28,-1.7%,13,-3.8%
JJ Redick,32.4,LAC,Wing,183,51,-0.1%,72,+2.7%,33,-1.5%,74,+1.9%,50,+0.4%,5,-3.9%,55,+0.8%,17,-3.1%
Andre Roberson,24.9,OKC,Wing,185,27,-3.4%,5,-9.3%,77,+3.0%,85,+3.7%,83,+6.7%,93,+3.4%,40,-0.8%,69,+2.6%
Terry Rozier,22.6,BOS,Combo,209,80,+4.6%,79,+3.9%,42,-1.0%,41,-0.7%,38,-1.7%,46,+0.2%,23,-2.4%,24,-2.2%
Dennis Schroder,23.1,ATL,Point,210,33,-2.5%,12,-6.6%,72,+2.3%,88,+4.7%,86,+7.0%,20,-1.6%,61,+1.2%,41,-0.4%
Iman Shumpert,26.4,CLE,Combo,249,54,+0.4%,51,-0.1%,12,-5.7%,57,+0.4%,23,-5.3%,39,-0.4%,94,+5.8%,88,+5.4%
Jonathon Simmons,27.1,SAS,Wing,279,28,-3.4%,72,+2.7%,52,+0.3%,20,-3.1%,33,-2.8%,12,-2.2%,72,+2.3%,49,+0.1%
Marcus Smart,22.7,BOS,Wing,486,53,+0.1%,70,+2.6%,79,+3.2%,11,-4.7%,41,-1.5%,32,-0.9%,45,-0.2%,35,-1.1%
JR Smith,31.1,CLE,Wing,485,59,+1.3%,37,-2.2%,87,+4.7%,51,-0.3%,77,+4.5%,56,+0.7%,17,-2.9%,24,-2.2%
Jason Smith,30.7,WAS,Big,131,7,-7.6%,80,+4.4%,28,-2.3%,37,-0.9%,30,-3.3%,59,+0.8%,26,-1.9%,37,-1.1%
Tony Snell,25.0,MIL,Wing,184,93,+7.6%,59,+1.1%,7,-6.5%,41,-0.7%,15,-7.2%,85,+2.4%,85,+3.7%,89,+6.1%
Lance Stephenson,26.2,IND,Wing,107,80,+4.5%,6,-9.1%,100,+12.5%,47,-0.4%,99,+12.0%,19,-1.8%,37,-1.1%,19,-2.9%
Jeff Teague,28.4,IND,Point,142,18,-4.9%,98,+10.9%,3,-9.0%,58,+0.5%,11,-8.5%,84,+2.4%,10,-4.8%,21,-2.4%
Isaiah Thomas,27.7,BOS,Point,477,34,-2.3%,74,+2.7%,26,-2.8%,21,-3.0%,20,-5.8%,50,+0.4%,74,+2.6%,75,+3.0%
Klay Thompson,26.7,GSW,Wing,592,44,-0.8%,75,+2.8%,32,-2.0%,32,-1.4%,29,-3.4%,43,+0.1%,53,+0.5%,54,+0.5%
Tristan Thompson,25.6,CLE,Big,560,49,-0.3%,40,-2.0%,93,+6.3%,72,+1.5%,91,+7.9%,6,-3.9%,24,-2.0%,7,-5.9%
PJ Tucker,31.5,TOR,Forward,250,66,+2.1%,1,-12.1%,80,+3.3%,84,+3.6%,85,+6.9%,95,+3.9%,62,+1.3%,86,+5.2%
Evan Turner,28.0,POR,Wing,123,26,-3.4%,11,-6.8%,95,+7.1%,14,-4.2%,67,+2.9%,99,+5.0%,37,-1.1%,80,+3.9%
Myles Turner,20.6,IND,Big,133,93,+8.2%,95,+8.8%,1,-11.3%,46,-0.5%,2,-11.7%,2,-4.8%,98,+7.7%,74,+3.0%
Jonas Valanciunas,24.5,TOR,Big,221,72,+3.3%,80,+4.0%,91,+5.8%,13,-4.4%,59,+1.4%,48,+0.3%,5,-5.7%,10,-5.5%
Dwyane Wade,34.8,CHI,Wing,190,67,+2.6%,20,-5.2%,97,+7.8%,45,-0.6%,89,+7.2%,63,+1.1%,15,-3.2%,26,-2.0%
John Wall,26.2,WAS,Point,464,38,-2.1%,49,-0.1%,36,-1.4%,33,-1.2%,35,-2.5%,94,+3.7%,38,-1.1%,70,+2.7%
David West,36.2,GSW,Big,211,20,-4.9%,11,-6.7%,82,+4.0%,98,+7.9%,98,+11.9%,42,+0.0%,7,-5.3%,11,-5.3%
Russell Westbrook,28.0,OKC,Point,194,86,+6.2%,19,-5.3%,59,+0.8%,17,-3.5%,34,-2.7%,91,+3.4%,87,+4.7%,98,+8.0%
Deron Williams,32.4,CLE,Point,229,79,+4.3%,48,-0.2%,15,-5.2%,71,+1.4%,28,-3.8%,57,+0.7%,80,+3.2%,81,+4.0%
Lou Williams,30.0,HOU,Wing,265,96,+9.4%,86,+5.3%,80,+3.7%,82,+3.5%,88,+7.2%,7,-3.8%,1,-8.6%,0,-12.4%
Thaddeus Young,28.4,IND,Big,140,0,-13.9%,97,+9.6%,7,-6.4%,24,-2.4%,8,-8.9%,28,-1.2%,50,+0.4%,40,-0.7%
Paul Zipser,22.7,CHI,Forward,127,58,+1.1%,67,+2.1%,29,-2.3%,37,-1.0%,31,-3.2%,36,-0.5%,64,+1.5%,57,+1.1%
