Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Joe Ingles,29.1,UTA,Wing,296,50,49.1%,9,43%,97,100%,3,0%,76,50%,0,67%,0,19%,44,34%
Kyrie Irving,24.6,CLE,Point,652,53,53.0%,41,57%,59,49%,76,45%,71,47%,100,61%,31,34%,33,38%
LeBron James,31.8,CLE,Forward,742,88,62.2%,94,75%,44,40%,50,43%,50,41%,100,44%,57,41%,82,41%
Richard Jefferson,36.4,CLE,Forward,144,0,37.9%,38,60%,31,33%,69,50%,44,40%,0,13%,0,17%,0,14%
Brandon Jennings,27.1,WAS,Combo,156,25,46.9%,83,67%,17,20%,92,78%,83,57%,0,0%,0,22%,0,17%
Amir Johnson,29.5,BOS,Big,127,60,55.4%,23,57%,98,100%,8,0%,75,50%,0,100%,0,0%,0,33%
Joe Johnson,35.3,UTA,Forward,295,38,51.2%,69,71%,81,51%,56,44%,63,49%,50,28%,43,38%,45,34%
DeAndre Jordan,28.3,LAC,Big,224,95,70.8%,75,72%,68,50%,0,0%,75,50%,0,0%,0,0%,0,0%
Cory Joseph,25.2,TOR,Combo,205,8,44.5%,8,38%,50,42%,58,40%,50,41%,0,50%,0,22%,57,37%
Kyle Korver,35.6,CLE,Wing,312,85,60.9%,100,100%,0,0%,94,56%,94,56%,40,39%,75,41%,78,40%
David Lee,33.5,SAS,Big,237,38,52.1%,65,66%,10,20%,8,0%,8,17%,0,0%,0,0%,0,0%
Kawhi Leonard,25.3,SAS,Wing,428,79,59.3%,59,63%,76,53%,74,50%,88,51%,0,89%,70,39%,94,47%
Damian Lillard,26.3,POR,Point,150,24,48.9%,29,55%,100,77%,12,21%,82,48%,0,0%,8,30%,7,29%
Shaun Livingston,31.1,GSW,Combo,201,92,56.6%,100,81%,58,50%,50,36%,67,46%,0,0%,0,0%,0,0%
Robin Lopez,28.6,CHI,Big,161,88,65.4%,63,65%,90,75%,80,57%,98,65%,0,0%,0,0%,0,0%
Kevin Love,28.2,CLE,Big,576,53,55.0%,8,48%,55,43%,40,27%,33,37%,100,46%,78,45%,85,45%
Kyle Lowry,30.6,TOR,Point,299,65,54.4%,47,57%,88,57%,24,33%,88,50%,0,50%,38,35%,20,36%
Shelvin Mack,26.5,UTA,Point,141,0,41.5%,0,40%,12,23%,0,0%,0,18%,0,0%,0,54%,0,47%
Thon Maker,19.7,MIL,Big,114,3,41.9%,10,50%,13,25%,90,100%,50,40%,0,20%,0,20%,0,20%
Luc Mbah a Moute,30.1,LAC,Forward,208,13,47.6%,31,54%,0,0%,63,45%,38,38%,0,33%,0,0%,0,33%
Patrick McCaw,21.0,GSW,Wing,138,94,69.4%,44,57%,88,67%,47,33%,76,50%,0,71%,0,50%,0,64%
CJ McCollum,25.1,POR,Combo,138,25,46.9%,50,58%,25,26%,58,40%,25,30%,0,50%,100,50%,86,50%
JaVale McGee,28.8,GSW,Big,144,98,73.2%,80,73%,90,75%,90,100%,100,80%,0,0%,0,0%,0,0%
Khris Middleton,25.2,MIL,Wing,230,18,44.8%,50,60%,62,50%,41,30%,35,37%,0,29%,0,45%,63,39%
Patty Mills,28.2,SAS,Point,414,47,52.5%,82,62%,94,67%,24,33%,35,40%,0,38%,46,36%,27,36%
Paul Millsap,31.7,ATL,Big,218,35,52.0%,53,63%,83,56%,60,50%,80,54%,0,0%,0,19%,0,18%
Nikola Mirotic,25.7,CHI,Big,161,8,44.0%,100,88%,0,0%,8,0%,0,0%,0,18%,44,33%,23,29%
Greg Monroe,26.4,MIL,Big,140,45,52.9%,28,58%,28,33%,60,50%,43,38%,0,0%,0,0%,0,0%
Markieff Morris,27.2,WAS,Big,361,18,46.7%,18,53%,25,31%,57,45%,35,37%,0,40%,56,38%,69,39%
Dejounte Murray,20.1,SAS,Combo,132,0,40.8%,25,46%,58,50%,8,25%,33,40%,0,0%,0,0%,0,0%
Victor Oladipo,24.5,OKC,Wing,179,0,39.3%,24,47%,18,25%,68,46%,38,38%,0,20%,0,27%,3,24%
Kelly Olynyk,25.5,BOS,Big,310,63,56.7%,83,74%,48,41%,83,63%,73,48%,0,0%,33,32%,8,28%
Kelly Oubre,20.9,WAS,Wing,145,21,45.6%,6,38%,62,50%,74,50%,76,50%,0,40%,0,33%,50,35%
Zaza Pachulia,32.7,GSW,Big,198,68,57.4%,70,71%,40,40%,43,30%,28,35%,0,0%,0,0%,0,0%
Tony Parker,34.5,SAS,Point,211,82,57.7%,76,61%,18,38%,88,52%,59,45%,50,56%,0,67%,100,58%
Patrick Patterson,27.6,TOR,Big,181,0,38.9%,0,33%,0,0%,28,25%,3,14%,0,32%,0,25%,31,31%
Chris Paul,31.5,LAC,Point,220,88,59.2%,94,86%,76,56%,82,48%,94,51%,0,50%,100,44%,80,45%
Otto Porter,23.4,WAS,Forward,386,75,57.1%,100,76%,94,72%,75,52%,94,61%,0,36%,0,24%,0,29%
Bobby Portis,21.7,CHI,Big,106,90,65.5%,10,50%,98,100%,60,50%,95,64%,0,50%,0,50%,0,50%
Norman Powell,23.4,TOR,Wing,212,56,50.7%,21,45%,15,20%,3,0%,3,11%,100,56%,0,33%,91,47%
Taurean Prince,22.6,ATL,Forward,185,81,60.8%,81,72%,56,50%,81,57%,81,54%,0,33%,0,29%,0,31%
Zach Randolph,35.3,MEM,Big,189,10,44.4%,48,62%,35,39%,45,32%,30,36%,0,50%,0,0%,0,17%
JJ Redick,32.4,LAC,Wing,183,47,48.9%,88,80%,26,33%,15,14%,6,20%,0,67%,25,29%,41,33%
Andre Roberson,24.9,OKC,Wing,185,82,59.8%,71,71%,3,0%,0,0%,0,0%,0,14%,0,60%,81,41%
Terry Rozier,22.6,BOS,Combo,209,42,47.7%,42,50%,58,50%,0,0%,8,29%,0,60%,0,25%,43,37%
Dennis Schroder,23.1,ATL,Point,210,59,53.2%,59,59%,41,42%,18,29%,18,36%,0,50%,85,42%,67,43%
Iman Shumpert,26.4,CLE,Combo,249,17,45.8%,0,31%,100,100%,83,42%,75,46%,0,36%,0,36%,29,36%
Jonathon Simmons,27.1,SAS,Wing,279,44,48.8%,9,43%,62,50%,91,54%,91,52%,0,29%,45,36%,47,34%
Marcus Smart,22.7,BOS,Wing,486,29,46.3%,3,31%,21,30%,26,18%,9,24%,20,35%,85,42%,69,40%
JR Smith,31.1,CLE,Wing,485,100,72.1%,74,71%,3,0%,97,63%,50,42%,80,44%,100,57%,97,51%
Jason Smith,30.7,WAS,Big,131,20,48.3%,55,64%,68,50%,28,25%,20,30%,0,33%,0,33%,0,33%
Tony Snell,25.0,MIL,Wing,184,97,69.8%,65,67%,97,100%,18,17%,15,29%,0,50%,95,56%,100,53%
Lance Stephenson,26.2,IND,Wing,107,76,58.7%,94,83%,38,36%,74,50%,68,43%,0,20%,0,50%,81,41%
Jeff Teague,28.4,IND,Point,142,94,60.2%,6,43%,65,53%,24,33%,76,48%,0,100%,0,53%,93,56%
Isaiah Thomas,27.7,BOS,Point,477,18,48.5%,24,54%,47,45%,47,38%,47,42%,0,50%,15,30%,13,32%
Klay Thompson,26.7,GSW,Wing,592,41,48.5%,35,55%,24,32%,50,34%,21,33%,60,43%,55,38%,66,39%
Tristan Thompson,25.6,CLE,Big,560,75,58.7%,60,65%,35,39%,90,100%,53,42%,0,0%,0,0%,0,0%
PJ Tucker,31.5,TOR,Forward,250,6,46.9%,6,50%,0,0%,94,67%,25,36%,75,32%,0,38%,27,33%
Evan Turner,28.0,POR,Wing,123,15,43.9%,0,29%,62,50%,29,25%,50,42%,0,33%,0,40%,0,36%
Myles Turner,20.6,IND,Big,133,5,43.2%,5,45%,85,60%,78,54%,85,56%,0,0%,0,0%,0,0%
Jonas Valanciunas,24.5,TOR,Big,221,40,52.6%,45,62%,75,53%,8,0%,65,47%,0,0%,0,0%,0,0%
Dwyane Wade,34.8,CHI,Wing,190,9,40.7%,15,44%,35,35%,44,32%,21,33%,0,50%,0,33%,53,35%
John Wall,26.2,WAS,Point,464,29,49.8%,35,56%,35,42%,53,39%,29,40%,0,67%,54,36%,47,38%
David West,36.2,GSW,Big,211,70,58.5%,93,80%,78,53%,53,41%,60,46%,0,50%,0,0%,0,50%
Russell Westbrook,28.0,OKC,Point,194,6,43.1%,18,51%,24,39%,59,40%,35,40%,0,0%,0,27%,0,27%
Deron Williams,32.4,CLE,Point,229,71,55.7%,88,80%,0,0%,65,42%,6,33%,0,50%,62,36%,53,39%
Lou Williams,30.0,HOU,Wing,265,32,46.5%,41,56%,59,48%,38,27%,47,41%,0,43%,20,27%,28,30%
Thaddeus Young,28.4,IND,Big,140,55,55.1%,30,58%,80,56%,60,50%,83,55%,0,33%,0,0%,0,25%
Paul Zipser,22.7,CHI,Forward,127,69,56.3%,69,71%,56,50%,44,43%,56,44%,0,17%,0,50%,55,38%
