Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Eric Bledsoe,27.9,MIL,Point,223,55,-0.4%,90,-7.9%,9,+15.2%,67,-3.8%,16,+7.4%,57,-2.4%,65,-2.9%,71,-2.8%
Bojan Bogdanovic,28.5,IND,Forward,233,32,+2.4%,12,+7.8%,50,+0.1%,82,-9.3%,77,-5.0%,11,+19.3%,27,+4.3%,13,+8.7%
Corey Brewer,31.7,OKC,Wing,151,6,+8.5%,51,-0.3%,12,+12.6%,93,-14.5%,38,+2.1%,20,+12.5%,7,+10.6%,7,+11.7%
Malcolm Brogdon,24.9,MIL,Combo,185,35,+2.2%,11,+7.9%,49,+0.2%,55,-1.4%,52,-0.1%,85,-11.5%,17,+6.1%,43,+1.3%
Jaylen Brown,21.0,BOS,Wing,581,44,+1.7%,28,+3.8%,30,+5.8%,85,-10.9%,63,-1.3%,55,-2.2%,33,+3.2%,36,+2.0%
Alec Burks,26.3,UTA,Wing,112,29,+3.1%,66,-3.4%,23,+6.9%,59,-2.0%,31,+3.3%,66,-5.0%,10,+7.7%,28,+4.5%
Jimmy Butler,28.1,MIN,Wing,170,59,-0.7%,74,-4.7%,47,+0.7%,85,-10.6%,66,-2.3%,91,-18.1%,16,+6.6%,37,+2.0%
Clint Capela,23.5,HOU,Big,518,42,+1.9%,76,-4.9%,85,-10.6%,3,+21.9%,35,+2.6%,52,-0.8%,52,+0.0%,51,+0.6%
Ian Clark,26.7,NOP,Combo,166,31,+2.5%,7,+9.2%,15,+10.3%,34,+4.6%,15,+7.8%,93,-20.2%,75,-3.9%,89,-6.8%
Jordan Clarkson,25.4,CLE,Combo,243,37,+2.1%,37,+2.5%,36,+3.0%,72,-5.3%,60,-1.0%,30,+6.7%,34,+3.0%,33,+3.4%
Darren Collison,30.2,IND,Point,213,92,-7.4%,93,-9.2%,98,-27.7%,91,-14.2%,98,-21.3%,65,-4.0%,32,+3.2%,50,+0.7%
Robert Covington,26.9,PHI,Forward,280,50,+0.9%,94,-9.3%,31,+5.5%,71,-4.9%,45,+0.8%,10,+21.0%,43,+1.3%,21,+5.4%
Jamal Crawford,37.6,MIN,Wing,116,27,+3.5%,19,+6.5%,0,+33.9%,4,+21.7%,0,+30.5%,19,+13.5%,96,-11.1%,84,-5.6%
Jae Crowder,27.3,UTA,Forward,320,48,+1.2%,35,+2.8%,31,+5.2%,17,+8.6%,17,+6.7%,52,-1.2%,76,-3.9%,79,-3.9%
Stephen Curry,29.6,GSW,Point,552,35,+2.2%,53,-1.0%,46,+0.7%,38,+2.0%,37,+2.2%,63,-3.9%,56,-0.4%,65,-1.7%
Anthony Davis,24.6,NOP,Big,357,82,-4.0%,77,-5.1%,17,+9.3%,40,+1.8%,40,+2.0%,10,+20.0%,78,-4.4%,60,-0.5%
DeMar DeRozan,28.2,TOR,Wing,352,30,+3.0%,36,+2.5%,86,-10.6%,16,+9.0%,62,-1.2%,26,+8.9%,22,+5.5%,17,+6.6%
Goran Dragic,31.5,MIA,Point,155,77,-3.3%,89,-7.5%,25,+6.6%,37,+2.5%,25,+4.3%,76,-7.1%,66,-3.0%,77,-3.5%
Kevin Durant,29.1,GSW,Forward,805,58,-0.6%,68,-3.6%,66,-3.6%,36,+2.6%,58,-0.7%,27,+7.0%,49,+0.4%,35,+2.1%
Wayne Ellington,29.9,MIA,Wing,100,4,+9.9%,5,+10.3%,70,-4.1%,61,-2.5%,73,-3.5%,0,+46.7%,19,+5.7%,2,+12.2%
Joel Embiid,23.6,PHI,Big,278,90,-6.9%,52,-0.8%,65,-3.5%,96,-17.8%,90,-11.1%,94,-20.6%,70,-3.5%,85,-6.0%
Dante Exum,22.3,UTA,Combo,110,12,+6.5%,40,+2.1%,42,+2.5%,12,+10.9%,19,+6.4%,8,+22.0%,48,+0.6%,28,+4.5%
Derrick Favors,26.3,UTA,Big,284,40,+2.0%,44,+1.0%,60,-2.1%,77,-6.9%,75,-4.3%,18,+14.0%,44,+1.1%,30,+4.1%
Rudy Gay,31.2,SAS,Big,158,74,-3.1%,16,+6.7%,85,-10.5%,80,-7.3%,86,-8.2%,20,+12.5%,94,-8.9%,74,-3.3%
Paul George,27.5,OKC,Wing,250,31,+2.5%,96,-11.9%,2,+22.3%,23,+7.6%,4,+15.8%,97,-23.3%,12,+7.3%,19,+5.6%
Taj Gibson,32.4,MIN,Big,122,97,-8.3%,99,-13.4%,99,-43.2%,69,-4.8%,100,-30.5%,58,-2.4%,42,+1.4%,40,+1.5%
Manu Ginobili,40.3,SAS,Wing,106,70,-2.7%,65,-3.3%,51,0.0%,15,+9.4%,23,+5.0%,75,-7.0%,88,-6.9%,91,-7.1%
Rudy Gobert,25.3,UTA,Big,381,81,-3.6%,48,+0.1%,52,-0.1%,39,+2.0%,46,+0.8%,35,+5.4%,87,-6.8%,77,-3.7%
Eric Gordon,28.9,HOU,Wing,546,52,+0.2%,52,-0.9%,22,+7.4%,69,-4.7%,32,+3.1%,14,+17.9%,77,-4.0%,38,+1.9%
Marcin Gortat,33.7,WAS,Big,159,6,+8.8%,60,-2.4%,6,+17.9%,68,-4.7%,9,+10.8%,84,-11.0%,0,+24.8%,1,+16.5%
Jerami Grant,23.6,OKC,Big,128,99,-12.5%,80,-5.4%,35,+3.4%,86,-11.5%,67,-2.3%,95,-22.8%,99,-15.9%,100,-18.7%
Danny Green,30.4,SAS,Wing,102,14,+5.9%,23,+5.3%,23,+7.1%,48,-0.1%,27,+3.7%,46,+1.8%,23,+5.3%,26,+4.8%
Draymond Green,27.7,GSW,Big,816,65,-2.2%,92,-9.1%,69,-4.1%,54,-1.2%,69,-2.6%,28,+6.8%,31,+4.0%,27,+4.6%
Gerald Green,31.8,HOU,Wing,249,69,-2.6%,46,+0.8%,27,+6.2%,74,-6.0%,43,+1.4%,38,+4.5%,69,-3.5%,67,-2.3%
Jeff Green,31.2,CLE,Big,493,83,-4.2%,82,-5.8%,35,+3.7%,70,-4.9%,51,-0.1%,34,+5.6%,82,-5.3%,73,-2.9%
James Harden,28.2,HOU,Combo,619,33,+2.3%,33,+3.1%,55,-1.3%,44,+0.9%,57,-0.7%,45,+2.1%,55,-0.3%,48,+0.9%
Nene Hilario,35.1,HOU,Big,107,88,-5.9%,56,-1.7%,56,-1.4%,84,-10.1%,77,-4.9%,69,-5.9%,71,-3.5%,81,-4.0%
George Hill,31.5,CLE,Combo,555,54,-0.4%,63,-3.1%,39,+2.9%,49,-0.3%,41,+1.8%,73,-6.6%,36,+2.6%,48,+0.8%
Jrue Holiday,27.4,NOP,Combo,347,96,-8.3%,85,-7.1%,94,-15.9%,98,-22.7%,99,-22.7%,2,+43.2%,48,+0.8%,14,+8.4%
Rodney Hood,25.0,CLE,Wing,228,16,+5.6%,30,+3.6%,33,+4.0%,75,-6.1%,59,-0.8%,15,+16.8%,11,+7.7%,9,+9.9%
Al Horford,31.4,BOS,Big,677,69,-2.6%,79,-5.4%,61,-2.3%,52,-0.7%,65,-1.6%,25,+9.4%,81,-5.3%,69,-2.4%
Serge Ibaka,28.1,TOR,Big,258,56,-0.4%,31,+3.5%,74,-5.8%,19,+8.1%,42,+1.5%,71,-6.3%,51,+0.2%,70,-2.6%
Andre Iguodala,33.8,GSW,Wing,400,53,+0.0%,39,+2.2%,69,-4.0%,44,+1.2%,68,-2.4%,23,+10.5%,47,+0.9%,35,+2.8%
Ersan Ilyasova,30.5,PHI,Big,231,90,-6.9%,69,-4.0%,77,-7.0%,73,-5.7%,83,-6.4%,41,+3.7%,83,-5.8%,80,-3.9%
Joe Ingles,30.1,UTA,Wing,379,94,-7.9%,86,-7.3%,83,-9.9%,95,-17.4%,93,-13.2%,44,+2.4%,73,-3.6%,66,-2.0%
LeBron James,32.8,CLE,Forward,912,21,+4.7%,41,+1.4%,20,+8.7%,9,+15.7%,10,+10.6%,32,+5.9%,60,-1.3%,49,+0.7%
James Johnson,30.7,MIA,Big,160,51,+0.7%,49,-0.1%,11,+13.4%,29,+5.2%,10,+9.3%,76,-7.1%,85,-6.5%,90,-7.0%
Cory Joseph,26.2,IND,Combo,130,9,+8.3%,19,+6.3%,3,+21.0%,6,+19.2%,3,+20.8%,56,-2.3%,30,+4.1%,34,+3.1%
Kyle Korver,36.6,CLE,Wing,496,78,-3.3%,72,-4.4%,59,-1.8%,45,+0.7%,54,-0.3%,39,+4.1%,74,-3.7%,65,-1.9%
Shane Larkin,25.1,BOS,Combo,150,17,+5.5%,15,+6.8%,48,+0.6%,13,+10.3%,21,+5.3%,54,-1.7%,13,+7.3%,18,+5.7%
Damian Lillard,27.3,POR,Point,162,23,+3.9%,0,+15.1%,18,+8.9%,7,+17.6%,8,+12.4%,90,-16.7%,91,-8.6%,95,-9.8%
Shaun Livingston,32.1,GSW,Combo,347,36,+2.2%,6,+9.4%,40,+2.8%,57,-1.8%,48,+0.5%,60,-3.1%,41,+1.5%,52,+0.5%
Kevon Looney,21.7,GSW,Big,360,75,-3.1%,73,-4.4%,32,+4.3%,66,-3.7%,40,+2.1%,86,-12.5%,73,-3.6%,85,-5.6%
Kevin Love,29.1,CLE,Big,655,41,+2.0%,13,+7.2%,63,-2.7%,35,+3.2%,52,-0.1%,90,-17.7%,40,+1.8%,69,-2.5%
Kyle Lowry,31.6,TOR,Point,359,11,+6.7%,2,+12.1%,91,-13.6%,31,+5.1%,81,-5.7%,6,+28.0%,19,+5.7%,3,+12.0%
Thon Maker,20.7,MIL,Big,128,64,-1.9%,48,+0.3%,90,-12.2%,89,-11.9%,91,-12.0%,13,+18.0%,79,-4.6%,44,+1.1%
Luc Mbah a Moute,31.1,HOU,Forward,130,22,+4.5%,9,+8.9%,57,-1.6%,56,-1.6%,65,-1.6%,47,+1.7%,37,+2.5%,44,+1.1%
CJ McCollum,26.1,POR,Wing,155,10,+7.1%,3,+11.7%,100,-62.5%,43,+1.7%,89,-10.7%,2,+42.9%,24,+4.6%,10,+9.7%
TJ McConnell,25.6,PHI,Point,152,98,-10.8%,81,-5.6%,93,-15.6%,46,+0.2%,87,-8.2%,71,-6.3%,95,-11.1%,96,-11.0%
JaVale McGee,29.8,GSW,Big,145,67,-2.3%,69,-3.8%,53,-1.0%,40,+1.8%,56,-0.5%,40,+4.0%,52,+0.0%,42,+1.4%
Khris Middleton,26.2,MIL,Forward,274,8,+8.3%,27,+4.0%,44,+1.9%,60,-2.1%,49,+0.1%,44,+2.9%,2,+16.3%,2,+13.8%
CJ Miles,30.6,TOR,Wing,225,73,-3.0%,59,-2.4%,44,+1.2%,90,-12.4%,78,-5.2%,27,+8.3%,80,-5.2%,73,-3.1%
Darius Miller,27.6,NOP,Forward,146,48,+1.1%,20,+6.2%,28,+6.0%,10,+12.0%,12,+8.9%,92,-19.1%,68,-3.3%,87,-6.2%
Patty Mills,29.2,SAS,Combo,164,49,+1.1%,84,-6.7%,71,-4.6%,62,-2.5%,70,-2.7%,12,+18.9%,58,-1.0%,31,+3.9%
Nikola Mirotic,26.7,NOP,Big,319,84,-4.5%,98,-12.7%,65,-3.2%,81,-9.1%,80,-5.5%,1,+44.2%,85,-6.4%,41,+1.4%
E'Twaun Moore,28.7,NOP,Wing,281,77,-3.3%,77,-5.2%,89,-11.9%,65,-3.7%,85,-7.3%,15,+17.1%,35,+2.8%,22,+5.3%
Marcus Morris,28.2,BOS,Forward,555,45,+1.5%,23,+5.6%,77,-7.4%,83,-9.6%,88,-8.4%,62,-3.9%,10,+7.8%,24,+5.0%
Markieff Morris,28.2,WAS,Big,180,25,+3.6%,43,+1.0%,5,+18.6%,19,+8.2%,6,+14.2%,22,+12.4%,67,-3.0%,55,+0.3%
Larry Nance Jr.,24.8,CLE,Big,273,76,-3.2%,56,-1.6%,45,+0.8%,94,-15.7%,85,-7.5%,42,+3.6%,44,+1.2%,40,+1.5%
Victor Oladipo,25.5,IND,Wing,256,100,-14.9%,100,-21.6%,82,-9.7%,100,-25.7%,96,-19.7%,35,+5.2%,98,-12.6%,94,-8.2%
Kelly Olynyk,26.5,MIA,Big,145,46,+1.4%,34,+3.1%,95,-21.5%,76,-6.2%,94,-14.1%,6,+28.3%,15,+6.7%,11,+9.5%
Kelly Oubre,21.9,WAS,Wing,143,94,-7.9%,85,-6.9%,90,-12.9%,15,+9.1%,79,-5.3%,60,-2.6%,100,-18.1%,98,-14.8%
Jabari Parker,22.6,MIL,Big,166,85,-4.7%,22,+6.2%,88,-11.6%,51,-0.6%,82,-6.4%,40,+4.0%,98,-11.7%,92,-7.9%
Chris Paul,32.5,HOU,Point,515,60,-0.8%,31,+3.4%,80,-8.3%,42,+1.7%,74,-4.2%,87,-12.8%,31,+3.7%,59,-0.5%
Jakob Poeltl,22.0,TOR,Big,125,57,-0.5%,54,-1.4%,43,+2.3%,79,-7.1%,64,-1.5%,65,-4.3%,29,+4.2%,39,+1.8%
Otto Porter,24.4,WAS,Forward,158,23,+4.1%,60,-2.5%,15,+10.0%,77,-6.3%,31,+3.3%,79,-9.4%,3,+14.0%,8,+10.0%
JJ Redick,33.4,PHI,Wing,342,40,+2.0%,38,+2.4%,81,-9.0%,26,+6.1%,61,-1.1%,82,-10.4%,9,+8.5%,23,+5.3%
Josh Richardson,24.1,MIA,Wing,128,3,+10.1%,24,+5.2%,10,+13.7%,1,+29.4%,2,+21.6%,99,-28.3%,15,+6.8%,46,+1.0%
Rajon Rondo,31.7,NOP,Point,302,34,+2.2%,91,-8.2%,62,-2.6%,47,+0.2%,60,-0.8%,69,-5.6%,18,+6.0%,25,+4.9%
Derrick Rose,29.1,MIN,Wing,113,19,+5.1%,6,+9.9%,1,+26.3%,2,+25.7%,2,+22.7%,98,-24.9%,26,+4.5%,75,-3.4%
Terry Rozier,23.6,BOS,Combo,687,61,-1.3%,75,-4.7%,40,+2.6%,31,+5.0%,29,+3.6%,81,-9.9%,56,-0.6%,68,-2.3%
Ricky Rubio,27.0,UTA,Point,180,89,-6.1%,83,-6.6%,79,-8.0%,64,-3.3%,84,-6.7%,85,-12.4%,35,+2.7%,62,-1.0%
Domantas Sabonis,21.5,IND,Big,156,24,+3.8%,90,-8.1%,6,+17.9%,10,+13.2%,5,+15.8%,51,-0.5%,53,0.0%,47,+0.9%
Dario Saric,23.6,PHI,Big,328,5,+9.5%,4,+10.6%,38,+2.9%,35,+3.7%,30,+3.3%,29,+6.8%,21,+5.7%,20,+5.5%
Mike Scott,29.3,WAS,Big,123,81,-3.7%,44,+1.0%,92,-15.0%,73,-5.3%,90,-11.8%,81,-10.1%,61,-1.6%,76,-3.5%
Pascal Siakam,23.6,TOR,Big,159,71,-2.9%,71,-4.3%,16,+10.0%,88,-11.7%,55,-0.3%,48,+0.7%,69,-3.3%,83,-5.1%
Ben Simmons,21.3,PHI,Combo,368,0,+12.8%,1,+14.5%,7,+17.4%,23,+7.2%,7,+12.7%,73,-6.3%,23,+5.2%,27,+4.7%
Marcus Smart,23.7,BOS,Wing,443,72,-3.0%,50,-0.3%,73,-5.4%,41,+1.7%,69,-2.5%,43,+3.4%,89,-7.1%,82,-4.8%
JR Smith,32.1,CLE,Wing,705,26,+3.5%,18,+6.6%,54,-1.0%,21,+7.8%,33,+2.8%,77,-8.6%,50,+0.3%,63,-1.1%
Tony Snell,26.0,MIL,Wing,129,63,-1.9%,78,-5.3%,76,-6.4%,48,-0.2%,73,-4.1%,68,-5.6%,40,+2.0%,52,+0.5%
Lance Stephenson,27.2,IND,Wing,139,10,+7.6%,8,+9.0%,2,+24.3%,2,+23.0%,1,+24.3%,89,-15.9%,64,-2.7%,86,-6.0%
Jeff Teague,29.4,MIN,Point,152,2,+11.8%,15,+6.8%,29,+5.9%,5,+20.8%,13,+8.4%,31,+6.0%,5,+11.9%,4,+12.0%
Klay Thompson,27.7,GSW,Wing,790,28,+3.4%,26,+5.0%,64,-2.9%,87,-11.6%,81,-5.8%,64,-4.0%,6,+10.8%,16,+6.7%
Tristan Thompson,26.6,CLE,Big,398,52,+0.5%,57,-2.2%,78,-7.8%,6,+19.4%,28,+3.6%,53,-1.3%,59,-1.1%,64,-1.1%
Karl-Anthony Towns,22.0,MIN,Big,169,1,+12.1%,21,+6.2%,34,+4.0%,60,-2.1%,35,+2.4%,61,-3.8%,2,+14.6%,6,+11.8%
PJ Tucker,32.5,HOU,Forward,567,60,-0.8%,45,+0.9%,41,+2.5%,65,-3.4%,53,-0.1%,56,-2.3%,65,-3.0%,72,-2.9%
Myles Turner,21.6,IND,Big,195,98,-9.0%,10,+8.3%,98,-26.0%,91,-14.2%,97,-20.6%,88,-15.1%,81,-5.2%,94,-8.4%
Jonas Valanciunas,25.5,TOR,Big,243,73,-3.0%,87,-7.5%,60,-2.2%,24,+7.2%,39,+2.1%,83,-10.8%,28,+4.2%,56,-0.0%
Fred VanVleet,23.7,TOR,Combo,109,20,+4.9%,27,+3.9%,13,+11.3%,50,-0.5%,18,+6.6%,36,+5.2%,90,-8.0%,61,-0.9%
Dwyane Wade,35.8,MIA,Combo,126,91,-7.0%,29,+3.7%,94,-17.4%,94,-16.4%,95,-16.7%,49,0.0%,93,-8.8%,93,-8.0%
John Wall,27.2,WAS,Point,233,43,+1.8%,70,-4.1%,8,+16.1%,18,+8.4%,6,+12.8%,98,-23.6%,8,+9.8%,57,-0.1%
David West,37.2,GSW,Big,168,13,+6.4%,2,+13.6%,37,+2.9%,52,-0.6%,48,+0.5%,31,+5.9%,14,+7.0%,15,+7.1%
Russell Westbrook,29.0,OKC,Point,235,27,+3.4%,47,+0.4%,81,-8.8%,0,+42.6%,22,+5.3%,5,+30.0%,53,0.0%,12,+9.1%
Andrew Wiggins,22.7,MIN,Wing,163,66,-2.3%,88,-7.5%,96,-24.1%,98,-21.4%,98,-22.0%,4,+30.4%,60,-1.1%,15,+6.8%
Justise Winslow,21.6,MIA,Forward,122,85,-4.7%,65,-3.4%,73,-5.1%,97,-20.6%,92,-12.8%,3,+36.4%,62,-2.0%,32,+3.5%
Delon Wright,25.5,TOR,Combo,195,93,-7.8%,94,-9.3%,19,+8.8%,53,-0.7%,27,+4.2%,96,-23.0%,97,-11.6%,98,-15.1%
Nick Young,32.4,GSW,Wing,159,68,-2.6%,55,-1.5%,84,-10.0%,14,+9.8%,72,-3.3%,37,+5.0%,84,-6.3%,78,-3.8%
Thaddeus Young,29.4,IND,Big,232,56,-0.5%,98,-13.0%,97,-24.4%,78,-7.1%,94,-15.4%,17,+14.4%,6,+11.4%,5,+12.0%
Quinn Cook,24.6,GSW,Point,130,79,-3.4%,73,-4.6%,21,+7.9%,32,+4.9%,20,+5.5%,49,0.0%,94,-9.4%,88,-6.7%
Jordan Bell,22.8,GSW,Big,133,79,-3.4%,97,-12.0%,24,+6.7%,58,-2.0%,24,+4.4%,74,-6.7%,72,-3.6%,81,-4.1%
OG Anunoby,20.3,TOR,Forward,237,15,+5.6%,10,+8.1%,67,-4.0%,33,+4.7%,56,-0.4%,67,-5.2%,4,+12.4%,10,+9.5%
Jayson Tatum,19.7,BOS,Forward,674,86,-5.1%,81,-5.5%,68,-4.0%,56,-1.6%,71,-3.0%,70,-6.0%,90,-7.2%,90,-6.8%
Semi Ojeleye,22.9,BOS,Forward,206,38,+2.1%,58,-2.3%,19,+8.8%,27,+5.7%,15,+7.5%,19,+13.2%,63,-2.5%,45,+1.0%
Donovan Mitchell,21.1,UTA,Combo,409,87,-5.5%,62,-3.0%,14,+11.0%,30,+5.1%,14,+8.4%,94,-22.0%,92,-8.7%,97,-11.6%
Royce O'Neale,24.4,UTA,Wing,254,18,+5.5%,14,+7.2%,48,+0.5%,20,+8.0%,26,+4.3%,48,+0.8%,25,+4.6%,31,+3.8%
