Player,Age,Team,Pos,MIN,Usage Rank,Usage,PSA Rank,PSA,AST% Rank,AST%,AST:Usg Rank,AST:Usg,TOV% Rank,TOV%
Vince Carter,27.8,BKN,Wing,2229,99,27.6%,77,130.4,97,24.9%,72,0.90,75,11.0%
Vince Carter,27.8,TOR,Wing,605,90,22.5%,18,108.6,87,18.6%,64,0.83,97,7.1%
Sam Cassell,35.0,MIN,Point,1520,94,26.2%,56,117.7,74,33.5%,20,1.28,87,12.2%
Kelvin Cato,30.2,ORL,Big,1514,9,9.0%,84,146.0,18,3.8%,38,0.42,30,20.5%
Lionel Chalmers,24.0,LAC,Combo,383,33,17.5%,18,98.0,60,22.2%,68,1.27,42,15.9%
Tyson Chandler,22.1,CHI,Big,2164,17,9.8%,97,167.5,37,4.9%,55,0.50,12,24.8%
Calbert Cheaney,33.3,GSW,Wing,926,27,13.8%,4,96.5,44,11.4%,63,0.82,66,12.3%
Josh Childress,21.4,ATL,Wing,2328,17,13.2%,74,129.5,29,9.8%,52,0.74,35,15.0%
Doug Christie,34.5,ORL,Wing,527,23,13.7%,3,93.7,64,13.7%,85,1.00,1,21.7%
Doug Christie,34.5,SAC,Wing,987,28,14.0%,30,115.3,95,21.8%,99,1.56,2,21.6%
Speedy Claxton,26.5,GSW,Point,1500,54,20.2%,78,125.8,57,30.5%,57,1.51,80,13.3%
Speedy Claxton,26.5,NOP,Point,365,61,21.1%,22,104.9,96,44.9%,100,2.12,44,15.7%
Jason Collier,27.1,ATL,Big,927,86,17.8%,24,109.7,17,3.6%,6,0.20,66,16.3%
Jarron Collins,25.9,UTA,Big,948,12,9.4%,73,137.0,77,9.1%,96,0.97,54,17.5%
Jason Collins,25.9,BKN,Big,2541,14,9.4%,37,116.9,52,6.6%,82,0.69,52,17.8%
Nick Collison,24.0,OKC,Big,1362,34,11.9%,68,135.5,23,4.1%,25,0.34,61,16.9%
Brian Cook,23.9,LAL,Big,1021,75,16.4%,22,108.2,39,5.4%,24,0.33,99,7.4%
Jamal Crawford,24.6,NYK,Wing,2667,85,21.2%,33,116.1,88,19.0%,71,0.90,71,11.9%
Austin Croshere,29.5,IND,Forward,1783,30,14.9%,78,131.9,50,9.9%,61,0.67,24,18.0%
Eddy Curry,21.9,CHI,Big,1789,90,18.4%,85,147.1,24,4.1%,9,0.22,20,22.6%
Michael Curry,36.2,IND,Wing,242,0,7.1%,14,107.1,45,11.5%,100,1.62,41,14.3%
Samuel Dalembert,24.5,PHI,Big,1771,39,12.4%,57,128.0,14,3.1%,13,0.25,18,22.9%
Erick Dampier,29.3,DAL,Big,1598,28,11.5%,94,156.1,34,4.8%,39,0.42,11,25.2%
Antonio Daniels,29.6,OKC,Combo,1998,40,17.9%,96,142.4,74,26.3%,84,1.47,91,10.0%
Marquis Daniels,23.8,DAL,Combo,1355,49,18.5%,58,112.2,18,15.3%,9,0.83,61,14.3%
Antonio Davis,36.0,CHI,Big,1825,33,11.9%,46,121.7,61,7.2%,70,0.60,35,20.1%
Baron Davis,25.6,GSW,Point,985,98,27.2%,76,125.6,94,37.6%,44,1.39,52,14.9%
Baron Davis,25.6,NOP,Combo,590,100,28.9%,63,116.7,100,42.4%,82,1.47,89,10.3%
Dale Davis,35.6,GSW,Big,572,15,9.5%,20,106.7,44,5.9%,74,0.62,64,16.6%
Dale Davis,35.6,IND,Big,726,9,9.0%,80,141.0,40,5.4%,67,0.60,62,16.8%
Josh Davis,24.2,PHI,Big,293,75,16.3%,17,105.7,48,6.2%,30,0.38,87,12.0%
Ricky Davis,25.1,BOS,Wing,2670,77,20.0%,78,130.7,77,16.4%,62,0.82,17,17.1%
Carlos Delfino,22.2,DET,Wing,438,32,14.2%,7,101.9,52,12.6%,69,0.89,33,15.3%
Tony Delk,30.8,ATL,Combo,1343,72,20.3%,60,114.8,11,13.8%,4,0.68,98,8.9%
Luol Deng,19.5,CHI,Forward,1641,83,19.3%,30,114.5,83,14.1%,78,0.73,37,16.7%
Boris Diaw,22.5,ATL,Wing,1168,44,15.7%,19,108.9,92,20.4%,97,1.31,5,21.0%
Dan Dickau,26.1,NOP,Point,2023,81,22.3%,61,120.5,61,31.0%,46,1.39,59,14.6%
DeSagana Diop,22.8,CLE,Big,237,10,9.1%,0,57.9,61,7.2%,91,0.79,83,13.0%
Vlade Divac,36.7,LAL,Big,127,67,15.4%,51,125.9,99,24.0%,100,1.56,4,28.9%
Juan Dixon,26.1,WAS,Combo,1018,84,21.4%,70,117.9,46,19.5%,18,0.91,68,13.3%
Michael Doleac,27.4,MIA,Big,1138,49,13.1%,7,98.1,51,6.4%,52,0.49,92,11.2%
Keyon Dooling,24.5,MIA,Point,1131,39,18.4%,35,112.5,4,18.2%,0,0.99,70,14.0%
Predrag Drobnjak,29.0,ATL,Big,1416,82,17.1%,27,111.8,45,6.0%,26,0.35,78,14.4%
Chris Duhon,22.2,CHI,Point,2134,9,15.3%,13,101.5,43,28.1%,89,1.84,41,16.4%
Tim Duncan,28.5,SAS,Big,2192,98,23.2%,66,134.2,97,15.2%,77,0.65,89,11.7%
Mike Dunleavy,24.1,GSW,Forward,2553,59,16.8%,46,118.9,76,12.7%,80,0.76,65,13.6%
Ronald Dupree,23.8,DET,Wing,402,15,13.0%,57,123.1,12,7.9%,23,0.61,24,16.4%
Howard Eisley,31.9,UTA,Combo,1356,61,19.3%,26,103.7,88,30.2%,88,1.57,19,18.4%
Obinna Ekezie,29.2,ATL,Big,719,42,12.6%,56,127.8,5,2.2%,3,0.17,22,21.9%
Francisco Elson,28.7,DEN,Big,882,22,10.8%,39,117.4,43,5.8%,61,0.54,49,18.0%
Melvin Ely,26.5,CHA,Big,1621,80,16.9%,28,111.9,69,7.8%,48,0.46,43,18.8%
Maurice Evans,26.0,SAC,Wing,1150,14,12.7%,45,119.6,0,5.5%,4,0.43,87,9.7%
Reggie Evans,24.5,OKC,Big,1874,5,8.6%,91,153.0,30,4.6%,61,0.53,3,29.8%
Michael Finley,31.7,DAL,Wing,2358,61,17.5%,23,112.4,41,11.1%,28,0.64,100,6.6%
Derek Fisher,30.2,GSW,Combo,2196,54,18.8%,68,117.6,58,22.1%,56,1.18,65,13.8%
Marcus Fizer,26.2,MIL,Big,833,86,17.8%,35,116.3,90,12.2%,81,0.69,40,19.1%
Danny Fortson,28.6,OKC,Big,1039,32,11.8%,100,226.9,1,1.3%,1,0.11,1,34.5%
Jeff Foster,27.8,IND,Big,1593,18,9.9%,79,140.4,31,4.7%,49,0.47,66,16.4%
Adonal Foyle,29.7,GSW,Big,1687,7,9.0%,32,115.5,33,4.8%,60,0.53,59,17.1%
Richie Frahm,27.2,POR,Wing,466,21,13.6%,40,118.7,21,9.1%,37,0.67,92,9.4%
Steve Francis,27.7,ORL,Combo,2963,96,26.4%,89,131.6,93,31.6%,60,1.20,25,17.6%
Matt Freije,23.1,NOP,Forward,426,22,14.5%,2,76.9,20,7.3%,24,0.51,72,12.2%
Dan Gadzuric,26.7,MIL,Big,1770,26,11.4%,78,140.0,9,2.6%,10,0.23,53,17.5%
Alex Garcia,24.7,NOP,Combo,145,77,20.5%,2,84.6,63,22.8%,46,1.11,81,12.5%
Kevin Garnett,28.5,MIN,Big,3114,97,22.8%,77,139.0,99,26.5%,99,1.16,77,14.5%
Pat Garrity,28.2,ORL,Big,901,51,13.6%,21,108.1,37,5.0%,30,0.37,96,10.4%
Pau Gasol,24.3,MEM,Big,1776,95,20.0%,90,151.8,95,14.4%,84,0.72,48,18.0%
Devean George,27.2,LAL,Wing,302,40,14.9%,28,114.6,5,7.3%,6,0.49,76,11.0%
Eddie Gill,26.2,IND,Combo,941,18,14.9%,72,117.9,19,15.6%,35,1.05,11,20.5%
Kendall Gill,36.4,MIL,Wing,271,31,14.2%,23,112.2,73,15.2%,87,1.07,78,10.8%
Manu Ginobili,27.3,SAS,Wing,2187,79,20.2%,100,160.6,94,21.7%,88,1.08,10,18.0%
Gordan Giricek,27.4,UTA,Wing,1599,74,19.1%,34,116.2,71,15.1%,57,0.79,58,13.1%
Anthony Goldwire,33.2,MIL,Point,430,6,14.8%,80,126.2,35,26.8%,83,1.81,98,8.9%
Drew Gooden,23.1,CLE,Big,2507,82,17.1%,60,129.7,74,8.7%,57,0.51,79,14.1%
Ben Gordon,21.6,CHI,Wing,1979,96,26.5%,50,120.8,81,16.6%,26,0.63,32,15.6%
Brian Grant,32.7,LAL,Big,1133,8,9.0%,58,128.5,27,4.4%,51,0.49,41,19.0%
Willie Green,23.3,PHI,Combo,1015,74,20.3%,33,107.3,28,16.7%,7,0.82,58,15.0%
Adrian Griffin,30.3,CHI,Wing,619,13,12.5%,5,97.9,65,13.7%,90,1.09,59,13.1%
Eddie Griffin,22.4,MIN,Big,1456,76,16.4%,13,103.4,39,5.4%,24,0.33,95,10.5%
Tom Gugliotta,34.9,ATL,Big,746,62,14.8%,16,105.4,88,12.0%,93,0.81,36,19.9%
Tom Gugliotta,34.9,BOS,Big,189,19,10.1%,1,62.5,53,6.6%,76,0.65,23,21.7%
Darvin Ham,31.3,DET,Forward,218,0,7.0%,85,136.7,0,3.1%,9,0.44,26,17.9%
Richard Hamilton,26.7,DET,Wing,2928,87,21.9%,64,125.7,96,22.6%,86,1.03,31,15.7%
Zendon Hamilton,29.5,MIL,Big,136,38,12.3%,93,155.6,63,7.4%,69,0.60,8,27.8%
Ben Handlogten,31.0,UTA,Big,266,52,13.7%,38,117.4,43,5.8%,40,0.42,25,21.1%
Anfernee Hardaway,33.3,NYK,Wing,883,50,16.1%,13,104.7,68,14.0%,68,0.87,25,16.2%
Matt Harpring,28.4,UTA,Wing,2543,42,15.5%,80,131.3,28,9.7%,25,0.63,37,14.8%
Al Harrington,24.7,ATL,Forward,2533,91,20.4%,59,122.8,87,14.8%,76,0.73,28,17.9%
Junior Harrington,24.1,NOP,Combo,520,75,20.5%,9,92.9,65,23.0%,49,1.12,21,18.1%
Othella Harrington,30.8,CHI,Big,1233,74,16.2%,71,136.6,63,7.4%,46,0.46,44,18.6%
Devin Harris,21.7,DAL,Combo,1095,46,18.3%,77,123.7,61,22.5%,65,1.23,32,16.9%
Lucious Harris,33.9,CLE,Wing,1058,12,12.4%,14,104.9,5,7.2%,20,0.58,86,10.1%
David Harrison,22.2,IND,Big,722,44,12.8%,92,154.8,9,2.6%,7,0.20,6,28.5%
Jason Hart,26.5,CHA,Combo,1842,56,18.8%,79,124.1,98,33.4%,98,1.77,74,13.0%
Udonis Haslem,24.4,MIA,Big,2671,26,11.4%,81,141.7,45,6.0%,60,0.53,56,17.4%
Trenton Hassell,25.7,MIN,Wing,2054,6,11.4%,46,119.7,26,9.6%,66,0.84,62,12.9%
Jarvis Hayes,23.2,WAS,Forward,1542,43,15.6%,20,106.7,41,9.3%,41,0.60,78,11.2%
Brendan Haywood,24.9,WAS,Big,1862,24,10.8%,95,158.1,32,4.7%,40,0.44,28,20.7%
Alan Henderson,31.9,DAL,Big,1127,7,9.0%,53,127.3,11,2.9%,22,0.33,26,21.0%
Nene Hilario,22.1,DEN,Big,1283,57,14.3%,87,148.8,84,10.4%,86,0.73,21,22.2%
Grant Hill,32.1,ORL,Wing,2334,82,20.7%,89,135.8,79,16.5%,59,0.80,39,14.5%
Kirk Hinrich,23.8,CHI,Combo,2789,89,22.6%,49,110.1,96,31.8%,79,1.41,77,12.5%
Fred Hoiberg,32.0,MIN,Wing,1229,2,10.3%,99,158.2,32,10.0%,79,0.97,96,7.2%
Robert Horry,34.2,SAS,Big,1359,50,13.5%,47,123.1,75,9.0%,78,0.66,67,16.1%
Eddie House,26.5,CHA,Combo,290,82,21.4%,47,109.9,25,16.6%,5,0.78,93,9.6%
Eddie House,26.5,SAC,Combo,501,60,19.3%,51,110.2,37,18.6%,28,0.97,88,10.3%
Allan Houston,33.5,NYK,Wing,529,70,18.5%,44,119.1,55,12.8%,43,0.69,89,9.6%
Dwight Howard,18.9,ORL,Big,2650,40,12.5%,89,150.8,26,4.3%,26,0.35,24,21.6%
Josh Howard,24.5,DAL,Forward,2429,37,15.2%,67,126.2,13,6.9%,11,0.45,57,14.5%
Juwan Howard,31.7,HOU,Big,1617,78,16.6%,25,110.2,83,10.0%,70,0.61,81,13.8%
Troy Hudson,28.6,MIN,Point,1731,85,22.9%,26,107.2,31,26.6%,9,1.16,81,13.2%
Larry Hughes,25.8,WAS,Combo,2348,93,22.9%,86,128.1,54,21.5%,25,0.94,82,12.1%
Ryan Humphrey,25.3,MEM,Big,298,74,16.3%,10,102.2,20,3.8%,11,0.24,26,20.9%
Kris Humphries,19.7,UTA,Forward,800,61,17.0%,11,95.3,52,10.3%,50,0.61,43,16.6%
Brandon Hunter,23.9,ORL,Big,172,66,15.4%,71,136.7,13,3.0%,5,0.20,2,30.4%
Lindsey Hunter,33.9,DET,Combo,1090,26,16.3%,11,94.4,47,19.5%,58,1.20,30,16.9%
Steven Hunter,23.0,PHX,Big,1011,6,8.6%,98,169.1,3,1.9%,8,0.22,31,20.5%
Andre Iguodala,20.8,PHI,Wing,2654,7,11.5%,93,139.6,67,13.9%,93,1.21,6,19.8%
Zydrunas Ilgauskas,29.4,CLE,Big,2598,87,18.0%,79,140.6,53,6.6%,29,0.37,45,18.3%
Allen Iverson,29.4,PHI,Point,3171,100,32.0%,89,131.6,89,36.2%,6,1.13,50,14.9%
Royal Ivey,22.9,ATL,Point,784,7,15.0%,54,116.8,9,19.8%,35,1.32,4,20.9%
Bobby Jackson,31.6,SAC,Combo,510,91,22.9%,75,120.7,51,20.0%,12,0.88,96,9.1%
Jermaine Jackson,28.4,NYK,Point,216,0,10.5%,96,137.9,7,18.9%,81,1.79,2,21.3%
Jim Jackson,34.1,HOU,Wing,993,48,16.0%,29,115.1,72,15.1%,75,0.95,23,16.5%
Jim Jackson,34.1,PHX,Combo,968,25,15.6%,61,115.9,14,14.2%,16,0.91,46,15.8%
Marc Jackson,29.8,PHI,Big,1943,81,16.9%,76,137.9,66,7.5%,42,0.44,60,17.0%
Stephen Jackson,26.6,IND,Wing,1776,91,23.3%,47,119.8,61,13.4%,18,0.57,49,13.8%
Casey Jacobsen,23.6,NOP,Combo,995,9,13.0%,93,136.2,5,12.1%,21,0.93,49,15.7%
Casey Jacobsen,23.6,PHX,Combo,700,2,10.2%,95,137.0,0,6.9%,2,0.68,39,16.1%
Jerome James,29.0,OKC,Big,1321,52,13.8%,40,117.9,7,2.4%,4,0.17,20,22.6%
LeBron James,19.8,CLE,Wing,3375,97,26.6%,86,134.7,100,32.4%,94,1.22,54,13.2%
Mike James,29.4,HOU,Combo,671,86,21.7%,65,116.9,53,20.4%,26,0.94,100,8.4%
Mike James,29.4,MIL,Point,1117,74,22.2%,59,119.8,48,28.5%,24,1.29,76,13.5%
Antawn Jamison,28.4,WAS,Wing,2605,75,19.2%,32,115.7,33,10.2%,13,0.53,86,9.9%
Marko Jaric,25.9,LAC,Combo,1649,44,18.2%,46,109.7,84,28.8%,91,1.58,53,15.3%
Al Jefferson,19.8,BOS,Big,991,70,15.8%,74,137.4,22,4.1%,15,0.26,51,17.9%
Richard Jefferson,24.4,BKN,Wing,1360,93,23.6%,86,134.5,93,20.5%,68,0.87,7,19.4%
Jared Jeffries,22.9,WAS,Forward,1983,13,12.2%,61,123.3,65,11.6%,91,0.95,9,20.4%
Anthony Johnson,30.1,IND,Point,1719,37,18.3%,48,116.6,63,31.3%,78,1.70,63,14.5%
DerMarr Johnson,24.5,DEN,Wing,1154,37,14.4%,90,136.2,23,9.2%,27,0.63,29,15.8%
Ervin Johnson,36.9,MIN,Big,390,2,7.4%,71,136.7,6,2.3%,19,0.31,9,27.1%
Joe Johnson,23.3,PHX,Wing,3202,66,17.8%,49,120.2,57,12.9%,50,0.73,74,11.3%
Dahntay Jones,23.8,MEM,Wing,572,25,13.8%,70,128.5,1,5.9%,3,0.43,50,13.7%
Damon Jones,28.2,MIA,Point,2573,13,15.7%,91,132.5,13,20.1%,22,1.28,94,11.2%
Eddie Jones,33.0,MIA,Wing,2829,30,14.0%,69,128.1,43,11.2%,59,0.80,72,11.6%
Fred Jones,25.6,IND,Wing,2225,54,16.4%,76,130.3,78,16.5%,84,1.00,46,13.9%
James Jones,24.1,IND,Forward,1251,15,12.2%,39,116.0,17,7.3%,43,0.60,67,13.2%
Jumaine Jones,25.7,LAL,Forward,1810,9,11.9%,50,120.4,9,5.6%,17,0.47,87,10.2%
Mark Jones,29.4,ORL,Wing,101,5,11.4%,1,88.5,10,7.8%,42,0.69,82,10.5%
Chris Kaman,22.5,LAC,Big,1626,72,15.9%,41,118.9,67,7.7%,51,0.48,32,20.4%
Jason Kapono,23.7,CHA,Wing,1435,71,18.7%,11,104.2,6,7.4%,0,0.40,99,6.9%
Mario Kasun,24.6,ORL,Big,294,28,11.5%,53,127.5,14,3.1%,17,0.27,13,24.7%
Viktor Khryapa,22.2,POR,Forward,502,17,12.6%,22,108.4,22,7.5%,39,0.59,4,22.4%
Jason Kidd,31.6,BKN,Point,2446,78,22.2%,41,113.7,93,36.8%,74,1.66,67,14.1%
Andrei Kirilenko,23.7,UTA,Forward,1336,54,16.7%,100,162.3,93,17.9%,93,1.08,22,18.4%
Kerry Kittles,30.4,LAC,Combo,242,14,14.2%,14,97.2,7,13.0%,19,0.91,95,9.2%
Brevin Knight,29.0,CHA,Point,1932,70,21.9%,52,116.8,100,46.2%,98,2.11,48,15.0%
Kyle Korver,23.6,PHI,Wing,2647,20,13.5%,60,124.6,38,10.8%,58,0.80,60,12.9%
Nenad Krstic,21.3,BKN,Big,1954,59,14.5%,70,136.6,55,6.6%,47,0.46,45,18.6%
Toni Kukoc,36.1,MIL,Forward,1045,33,15.0%,41,117.8,100,22.1%,100,1.47,35,16.8%
Raef LaFrentz,28.4,BOS,Big,2196,48,13.0%,65,133.4,57,6.9%,59,0.53,95,10.7%
Christian Laettner,35.2,MIA,Big,722,32,11.8%,86,147.7,78,9.3%,90,0.78,74,14.8%
Maciej Lampe,19.7,NOP,Big,225,51,13.6%,4,90.8,48,6.2%,45,0.45,99,9.3%
Rashard Lewis,25.2,OKC,Forward,2694,80,19.3%,72,130.1,11,6.4%,0,0.33,80,10.9%
Randy Livingston,29.6,UTA,Combo,198,19,15.4%,91,135.7,79,27.9%,100,1.81,16,18.5%
Shaun Livingston,19.1,LAC,Combo,805,53,18.7%,42,108.8,82,28.5%,86,1.52,5,22.4%
Raul Lopez,24.5,UTA,Point,514,57,20.8%,65,122.0,91,36.3%,80,1.75,9,20.6%
Tyronn Lue,27.5,ATL,Point,1525,59,20.8%,83,127.1,50,29.2%,48,1.41,93,11.5%
Tyronn Lue,27.5,HOU,Point,477,22,16.6%,24,105.9,19,22.1%,37,1.33,46,15.0%
George Lynch,34.2,NOP,Wing,920,19,13.3%,0,88.0,76,16.0%,92,1.20,0,22.2%
Mark Madsen,28.8,MIN,Big,589,1,6.7%,68,136.1,22,4.0%,67,0.60,7,28.1%
Corey Maggette,25.0,LAC,Wing,2440,81,20.6%,98,155.4,80,16.6%,60,0.81,12,17.7%
Jamaal Magloire,26.5,NOP,Big,706,78,16.7%,51,125.6,67,7.6%,44,0.45,18,23.0%
Stephon Marbury,27.7,NYK,Point,3287,89,23.9%,100,141.9,80,34.5%,54,1.44,78,13.4%
Shawn Marion,26.5,PHX,Forward,3133,65,17.1%,65,124.6,15,7.2%,4,0.42,89,10.1%
Sean Marks,29.2,SAS,Big,199,71,15.9%,6,96.8,55,6.7%,39,0.42,60,16.9%
Donyell Marshall,31.5,TOR,Forward,1651,41,15.5%,70,127.4,30,8.2%,30,0.53,98,7.1%
Darrick Martin,33.7,LAC,Point,187,20,16.5%,4,87.5,24,23.7%,52,1.44,100,7.8%
Kenyon Martin,26.8,DEN,Big,2275,91,18.9%,49,125.2,92,13.0%,82,0.69,72,15.5%
Kevin Martin,21.7,SAC,Wing,381,11,12.1%,59,124.4,2,6.2%,9,0.51,22,16.6%
Desmond Mason,27.1,MIL,Wing,2880,69,18.4%,82,132.9,54,12.6%,41,0.69,45,13.9%
Tony Massenburg,37.3,SAS,Big,579,47,12.9%,15,105.0,11,2.9%,9,0.23,33,20.3%
Walter McCarty,30.7,BOS,Big,531,44,12.7%,22,108.3,70,7.8%,71,0.61,94,11.0%
Walter McCarty,30.7,PHX,Big,333,27,11.4%,34,116.3,28,4.5%,34,0.39,44,18.6%
Antonio McDyess,30.2,DET,Big,1774,69,15.6%,48,124.9,59,7.0%,43,0.45,70,15.7%
Tracy McGrady,25.4,HOU,Wing,3185,100,27.8%,62,125.1,98,27.6%,83,0.99,81,10.6%
Jeff McInnis,30.0,CLE,Combo,2638,51,18.5%,44,109.4,68,23.6%,70,1.28,86,10.7%
Aaron McKie,32.1,PHI,Combo,1122,0,7.7%,39,107.9,9,13.6%,96,1.75,54,15.2%
Keith McLeod,25.0,UTA,Combo,1374,65,19.5%,35,107.5,81,28.2%,81,1.45,28,17.0%
Slava Medvedenko,25.6,LAL,Big,377,64,15.0%,9,100.8,33,4.8%,21,0.32,98,9.5%
Ron Mercer,28.5,BKN,Forward,376,74,18.4%,7,88.8,63,11.1%,46,0.61,91,9.4%
Chris Mihm,25.3,LAL,Big,1870,55,14.0%,74,137.4,29,4.6%,23,0.33,41,18.9%
Darius Miles,23.1,POR,Forward,1663,96,21.6%,48,119.4,85,14.6%,65,0.68,11,19.7%
Darko Milicic,19.4,DET,Big,180,59,14.4%,14,104.3,41,5.5%,31,0.38,21,22.2%
Andre Miller,28.6,DEN,Combo,2824,68,20.0%,88,130.2,95,31.7%,93,1.59,26,17.4%
Brad Miller,28.6,SAC,Big,2089,55,14.0%,91,153.4,98,16.0%,98,1.15,84,12.6%
Mike Miller,24.7,MEM,Wing,2255,62,17.5%,91,137.2,82,16.8%,77,0.96,34,15.0%
Reggie Miller,39.2,IND,Wing,2107,56,16.6%,92,137.5,50,12.4%,53,0.75,84,10.4%
Yao Ming,24.1,HOU,Big,2447,89,18.2%,95,158.5,34,4.8%,16,0.26,32,20.4%
Cuttino Mobley,29.2,SAC,Wing,1663,76,19.2%,50,121.7,59,13.2%,41,0.69,63,12.8%
Cuttino Mobley,29.2,ORL,Wing,725,72,18.9%,67,127.2,27,9.7%,10,0.51,57,13.2%
Nazr Mohammed,27.2,SAS,Big,387,72,16.0%,10,101.6,18,3.7%,11,0.23,55,17.4%
Nazr Mohammed,27.2,NYK,Big,1516,56,14.2%,67,134.8,10,2.8%,6,0.20,57,17.3%
Mikki Moore,29.0,LAC,Big,1143,41,12.6%,80,141.6,59,7.0%,64,0.55,39,19.4%
Alonzo Mourning,34.7,MIA,Big,219,20,10.4%,99,171.7,8,2.5%,12,0.24,34,20.2%
Alonzo Mourning,34.7,BKN,Big,460,87,18.0%,63,131.7,50,6.4%,28,0.35,10,26.5%
Troy Murphy,24.5,GSW,Big,2377,83,17.2%,40,118.0,56,6.8%,34,0.39,91,11.6%
Lamond Murray,31.5,TOR,Wing,885,57,16.7%,37,117.7,14,8.3%,7,0.50,26,16.1%
Ronald Murray,25.3,OKC,Combo,852,88,22.1%,23,98.8,12,13.8%,0,0.62,63,14.0%
Dikembe Mutombo,38.4,HOU,Big,1207,13,9.4%,90,151.9,2,1.4%,3,0.15,27,20.8%
Bostjan Nachbar,24.3,HOU,Wing,199,8,11.7%,27,114.0,18,8.7%,51,0.74,79,10.6%
Bostjan Nachbar,24.3,NOP,Wing,1088,58,16.8%,56,123.0,39,10.8%,29,0.64,15,17.4%
Lee Nailon,29.7,NOP,Forward,2006,87,20.3%,24,111.9,61,11.1%,33,0.54,70,12.4%
Eduardo Najera,28.3,GSW,Big,602,53,13.8%,17,105.6,80,9.8%,83,0.71,58,17.2%
