Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Bismack Biyombo,23.2,TOR,Big,1799,9,-3.6%,7,-4.8%,43,-0.5%,87,+3.3%,80,+2.8%,59,+0.3%,73,+1.8%,72,+2.1%
Nemanja Bjelica,27.5,MIN,Big,1012,33,-1.3%,73,+2.3%,85,+2.8%,1,-8.6%,10,-5.8%,59,+0.3%,86,+3.3%,82,+3.5%
Tarik Black,23.9,LAL,Big,432,90,+3.0%,67,+1.7%,5,-4.4%,11,-4.0%,3,-8.4%,83,+1.3%,96,+5.4%,97,+6.7%
DeJuan Blair,26.5,WAS,Big,175,8,-3.7%,31,-1.6%,98,+6.0%,13,-3.7%,76,+2.3%,15,-1.4%,59,+0.6%,43,-0.7%
Steve Blake,35.7,DET,Point,919,48,-0.4%,8,-4.6%,27,-1.5%,85,+2.8%,65,+1.3%,94,+2.0%,66,+1.3%,81,+3.3%
Eric Bledsoe,25.9,PHX,Combo,1055,89,+2.9%,37,-1.0%,30,-1.3%,73,+1.7%,57,+0.4%,55,+0.2%,55,+0.4%,57,+0.6%
Bojan Bogdanovic,26.5,BKN,Wing,2066,60,+0.3%,35,-1.2%,73,+1.4%,22,-2.4%,39,-1.1%,93,+2.0%,53,+0.2%,74,+2.2%
Andrew Bogut,30.9,GSW,Big,1449,73,+1.4%,20,-2.6%,47,-0.3%,12,-3.8%,16,-4.1%,83,+1.3%,95,+5.4%,96,+6.7%
Matt Bonner,35.6,SAS,Big,129,99,+7.9%,87,+3.9%,83,+2.4%,1,-9.4%,6,-7.0%,47,-0.1%,84,+3.2%,79,+3.1%
Devin Booker,19.0,PHX,Wing,2064,46,-0.5%,32,-1.4%,59,+0.5%,50,-0.3%,54,+0.2%,70,+0.6%,58,+0.6%,64,+1.2%
Trevor Booker,27.9,UTA,Big,1612,31,-1.4%,62,+1.2%,18,-2.3%,41,-0.9%,20,-3.2%,73,+0.7%,67,+1.3%,72,+2.0%
Chris Bosh,31.6,MIA,Big,1769,34,-1.2%,27,-2.0%,5,-4.7%,83,+2.6%,29,-2.0%,58,+0.2%,88,+3.8%,84,+4.0%
Avery Bradley,24.9,BOS,Combo,2518,95,+3.7%,18,-3.0%,26,-1.6%,90,+4.0%,77,+2.4%,35,-0.5%,65,+1.1%,57,+0.6%
Elton Brand,36.6,PHI,Big,224,4,-5.0%,0,-11.8%,79,+2.0%,92,+4.7%,95,+6.7%,88,+1.6%,87,+3.6%,91,+5.1%
Corey Brewer,29.7,HOU,Forward,1624,29,-1.5%,50,+0.0%,31,-1.3%,57,+0.2%,39,-1.1%,64,+0.4%,59,+0.7%,62,+1.1%
Aaron Brooks,30.8,CHI,Point,1065,58,+0.2%,33,-1.3%,48,-0.3%,6,-5.1%,12,-5.4%,29,-0.7%,99,+7.4%,96,+6.7%
Anthony Brown,23.1,LAL,Wing,500,35,-1.2%,64,+1.3%,64,+0.8%,59,+0.3%,64,+1.1%,67,+0.5%,14,-3.0%,24,-2.5%
Markel Brown,23.8,BKN,Wing,892,46,-0.5%,96,+6.2%,1,-6.8%,45,-0.6%,5,-7.4%,47,-0.1%,66,+1.3%,63,+1.1%
Kobe Bryant,37.2,LAL,Wing,1858,57,+0.1%,5,-5.6%,84,+2.6%,84,+2.8%,91,+5.4%,11,-1.6%,71,+1.7%,51,+0.1%
Chase Budinger,27.4,IND,Wing,691,24,-1.9%,79,+2.9%,86,+2.9%,51,-0.3%,78,+2.6%,7,-1.8%,7,-3.7%,5,-5.5%
Chase Budinger,27.4,PHX,Wing,191,61,+0.4%,80,+3.0%,88,+3.1%,4,-6.1%,22,-3.0%,16,-1.3%,66,+1.2%,50,-0.0%
Reggie Bullock,24.6,DET,Wing,373,58,+0.2%,14,-3.7%,22,-1.9%,76,+1.9%,52,+0.1%,96,+2.5%,64,+1.1%,83,+3.6%
Trey Burke,23.0,UTA,Point,1319,14,-2.8%,45,-0.3%,12,-3.1%,80,+2.5%,44,-0.6%,61,+0.3%,57,+0.6%,60,+0.9%
Alec Burks,24.3,UTA,Combo,793,11,-3.1%,89,+4.3%,29,-1.5%,82,+2.5%,63,+1.1%,6,-1.9%,10,-3.4%,6,-5.4%
Caron Butler,35.6,SAC,Wing,170,2,-6.6%,17,-3.2%,34,-1.0%,93,+4.9%,85,+3.9%,76,+0.9%,30,-1.6%,43,-0.7%
Jimmy Butler,26.1,CHI,Wing,2469,44,-0.7%,60,+0.9%,15,-2.6%,86,+3.1%,58,+0.5%,50,+0.0%,33,-1.4%,36,-1.3%
Rasual Butler,36.4,SAS,Wing,277,96,+4.3%,58,+0.7%,37,-0.9%,8,-4.8%,11,-5.7%,97,+2.6%,78,+2.4%,91,+5.0%
Jose Calderon,34.1,NYK,Point,2017,91,+3.3%,1,-7.8%,73,+1.4%,89,+3.6%,89,+5.0%,68,+0.5%,77,+2.2%,77,+2.8%
Kentavious Caldwell-Pope,22.7,DET,Wing,2777,43,-0.7%,91,+4.8%,64,+0.8%,22,-2.5%,34,-1.7%,5,-2.1%,39,-1.0%,18,-3.1%
Isaiah Canaan,24.4,PHI,Combo,1934,16,-2.5%,13,-3.8%,35,-1.0%,43,-0.7%,32,-1.8%,52,+0.1%,96,+5.5%,93,+5.6%
Clint Capela,21.5,HOU,Big,1440,32,-1.4%,81,+3.1%,49,-0.2%,56,+0.1%,51,-0.1%,13,-1.4%,31,-1.6%,19,-3.0%
DeMarre Carroll,29.3,TOR,Forward,786,14,-2.7%,18,-3.0%,90,+3.5%,52,-0.2%,83,+3.3%,28,-0.8%,56,+0.5%,46,-0.3%
Vince Carter,38.8,MEM,Wing,948,47,-0.5%,75,+2.5%,13,-2.9%,13,-3.7%,8,-6.6%,54,+0.1%,90,+4.0%,85,+4.1%
Michael Carter-Williams,24.1,MIL,Point,1637,43,-0.7%,83,+3.2%,78,+1.9%,47,-0.5%,68,+1.4%,7,-1.8%,17,-2.8%,9,-4.6%
Omri Casspi,27.4,SAC,Forward,1861,73,+1.3%,63,+1.3%,58,+0.3%,16,-3.2%,23,-2.9%,38,-0.4%,74,+2.0%,68,+1.6%
Willie Cauley-Stein,22.2,SAC,Big,1378,57,+0.1%,46,-0.2%,86,+2.8%,57,+0.2%,82,+3.1%,26,-0.8%,25,-2.0%,20,-2.9%
Mario Chalmers,29.5,MIA,Combo,117,97,+4.8%,79,+3.0%,1,-9.1%,25,-2.2%,1,-11.3%,100,+4.9%,87,+3.4%,98,+8.3%
Mario Chalmers,29.5,MEM,Combo,1203,29,-1.5%,78,+2.8%,63,+0.7%,18,-2.9%,28,-2.2%,65,+0.4%,39,-1.0%,43,-0.6%
Tyson Chandler,33.1,PHX,Big,1614,15,-2.6%,54,+0.4%,46,-0.3%,85,+2.9%,78,+2.6%,56,+0.2%,12,-3.2%,19,-3.0%
Ian Clark,24.7,GSW,Combo,454,6,-4.1%,17,-3.1%,98,+5.8%,82,+2.6%,97,+8.4%,24,-0.9%,5,-4.3%,6,-5.3%
Jordan Clarkson,23.4,LAL,Wing,2514,30,-1.4%,46,-0.2%,82,+2.3%,81,+2.5%,88,+4.8%,7,-1.9%,18,-2.7%,10,-4.6%
Norris Cole,27.0,NOP,Combo,1176,36,-1.2%,42,-0.5%,51,-0.0%,89,+3.7%,84,+3.6%,27,-0.8%,23,-2.3%,18,-3.1%
Darren Collison,28.2,SAC,Combo,2199,44,-0.7%,27,-1.9%,59,+0.5%,70,+1.4%,72,+1.9%,35,-0.6%,57,+0.6%,50,+0.0%
Nick Collison,35.0,OKC,Big,618,10,-3.3%,59,+0.8%,77,+1.7%,48,-0.4%,65,+1.3%,39,-0.4%,29,-1.7%,27,-2.1%
Mike Conley,28.1,MEM,Point,1750,84,+2.3%,17,-3.1%,57,+0.3%,69,+1.3%,70,+1.6%,80,+1.1%,55,+0.4%,66,+1.5%
Chris Copeland,31.6,MIL,Forward,100,2,-6.1%,43,-0.5%,2,-5.9%,5,-5.6%,1,-11.5%,100,+5.4%,98,+6.6%,99,+12.0%
DeMarcus Cousins,25.2,SAC,Big,2240,88,+2.8%,100,+11.4%,1,-7.2%,16,-3.3%,1,-10.5%,85,+1.4%,22,-2.3%,40,-0.9%
Robert Covington,24.9,PHI,Forward,1864,57,+0.1%,43,-0.5%,26,-1.5%,14,-3.5%,13,-5.1%,77,+1.0%,92,+4.6%,93,+5.6%
Allen Crabbe,23.6,POR,Wing,2061,43,-0.7%,33,-1.3%,51,-0.1%,72,+1.7%,70,+1.6%,36,-0.5%,52,+0.2%,46,-0.3%
Jamal Crawford,35.6,LAC,Wing,2054,18,-2.3%,63,+1.3%,93,+4.1%,4,-6.0%,30,-1.9%,85,+1.4%,41,-0.8%,57,+0.6%
Jae Crowder,25.3,BOS,Forward,2297,64,+0.7%,34,-1.2%,20,-2.0%,73,+1.8%,49,-0.2%,28,-0.8%,76,+2.2%,66,+1.4%
Dante Cunningham,28.5,NOP,Forward,1942,56,+0.0%,21,-2.5%,68,+1.1%,82,+2.5%,84,+3.7%,53,+0.1%,35,-1.3%,37,-1.2%
Jared Cunningham,24.4,CLE,Combo,270,94,+3.6%,60,+0.9%,36,-1.0%,55,+0.0%,41,-1.0%,95,+2.3%,24,-2.2%,51,+0.1%
Seth Curry,25.2,SAC,Combo,651,56,+0.1%,6,-5.1%,75,+1.5%,39,-1.1%,58,+0.5%,36,-0.5%,94,+5.1%,88,+4.6%
Stephen Curry,27.6,GSW,Point,2694,100,+8.8%,97,+6.6%,0,-10.3%,0,-11.7%,0,-22.0%,99,+3.8%,100,+11.6%,100,+15.4%
Troy Daniels,24.3,CHA,Wing,384,13,-2.9%,23,-2.4%,76,+1.6%,46,-0.5%,63,+1.1%,62,+0.3%,63,+1.0%,65,+1.3%
Anthony Davis,22.6,NOP,Big,2156,41,-0.8%,43,-0.5%,47,-0.3%,81,+2.5%,76,+2.2%,54,+0.1%,28,-1.8%,32,-1.7%
Ed Davis,26.4,POR,Big,1661,16,-2.5%,33,-1.4%,58,+0.4%,87,+3.3%,84,+3.7%,41,-0.3%,26,-1.9%,26,-2.3%
DeMar DeRozan,26.2,TOR,Wing,2799,34,-1.3%,49,-0.0%,91,+3.6%,85,+2.8%,95,+6.4%,29,-0.7%,2,-5.7%,3,-6.4%
Dewayne Dedmon,26.2,ORL,Big,617,58,+0.2%,80,+3.0%,70,+1.2%,10,-4.4%,21,-3.2%,54,+0.1%,49,-0.0%,51,+0.1%
Bryce Dejean-Jones,23.2,NOP,Wing,270,7,-3.9%,41,-0.6%,58,+0.3%,95,+5.5%,93,+5.8%,6,-2.0%,12,-3.2%,7,-5.2%
Matthew Dellavedova,25.1,CLE,Point,1806,64,+0.7%,69,+1.8%,77,+1.7%,10,-4.5%,24,-2.8%,26,-0.8%,72,+1.8%,61,+1.0%
Luol Deng,30.5,MIA,Forward,2363,63,+0.6%,75,+2.5%,42,-0.6%,39,-1.1%,33,-1.7%,83,+1.3%,24,-2.1%,41,-0.8%
Boris Diaw,33.5,SAS,Big,1305,75,+1.6%,71,+2.1%,7,-4.2%,13,-3.6%,4,-7.8%,84,+1.3%,92,+4.4%,94,+5.7%
Gorgui Dieng,25.8,MIN,Big,2199,92,+3.4%,46,-0.2%,50,-0.1%,32,-1.5%,33,-1.7%,67,+0.5%,69,+1.5%,71,+1.9%
Spencer Dinwiddie,22.6,DET,Point,138,0,-10.3%,36,-1.1%,13,-2.9%,81,+2.5%,46,-0.4%,97,+2.8%,34,-1.4%,67,+1.5%
Toney Douglas,29.6,NOP,Combo,1195,62,+0.5%,41,-0.6%,65,+0.9%,35,-1.3%,46,-0.5%,48,-0.1%,64,+1.1%,62,+1.0%
Goran Dragic,29.5,MIA,Point,2331,66,+0.9%,79,+2.9%,60,+0.6%,21,-2.6%,29,-2.1%,58,+0.2%,38,-1.0%,41,-0.8%
Andre Drummond,22.2,DET,Big,2661,71,+1.1%,93,+5.1%,90,+3.5%,8,-4.7%,37,-1.2%,8,-1.8%,25,-2.1%,13,-3.9%
Jared Dudley,30.3,WAS,Big,2038,82,+2.1%,47,-0.1%,26,-1.5%,54,-0.1%,35,-1.6%,81,+1.2%,57,+0.6%,69,+1.7%
Tim Duncan,39.5,SAS,Big,1532,17,-2.4%,28,-1.9%,94,+4.2%,73,+1.7%,93,+5.9%,21,-1.1%,16,-2.9%,13,-3.9%
Mike Dunleavy,35.1,CHI,Wing,702,75,+1.5%,65,+1.4%,43,-0.5%,47,-0.5%,40,-1.0%,88,+1.5%,26,-1.9%,46,-0.4%
Kevin Durant,27.1,OKC,Forward,2561,96,+4.5%,58,+0.7%,38,-0.9%,37,-1.3%,28,-2.2%,38,-0.4%,73,+1.9%,66,+1.4%
Cleanthony Early,24.5,NYK,Forward,141,25,-1.8%,61,+1.1%,16,-2.5%,26,-2.0%,14,-4.5%,82,+1.3%,76,+2.2%,82,+3.5%
Jarell Eddie,24.0,WAS,Wing,100,2,-6.2%,55,+0.4%,69,+1.1%,2,-7.3%,9,-6.1%,51,+0.0%,96,+5.6%,94,+5.7%
Wayne Ellington,27.9,BKN,Wing,1590,10,-3.3%,19,-2.8%,40,-0.7%,77,+2.0%,66,+1.3%,45,-0.2%,70,+1.6%,67,+1.5%
Monta Ellis,30.0,IND,Combo,2722,63,+0.7%,49,0.0%,9,-3.7%,61,+0.5%,20,-3.2%,87,+1.5%,71,+1.7%,80,+3.2%
James Ennis,25.3,NOP,Wing,281,65,+0.8%,100,+15.0%,0,-11.3%,38,-1.2%,1,-12.5%,75,+0.9%,10,-3.4%,23,-2.6%
Tyler Ennis,21.2,MIL,Point,585,26,-1.7%,69,+1.8%,52,-0.0%,35,-1.4%,37,-1.4%,45,-0.2%,48,-0.2%,45,-0.4%
Jeremy Evans,28.0,DAL,Big,182,19,-2.2%,79,+3.0%,18,-2.4%,68,+1.2%,38,-1.1%,9,-1.7%,49,-0.1%,30,-1.8%
Tyreke Evans,26.1,NOP,Combo,764,57,+0.1%,95,+5.8%,2,-5.6%,33,-1.5%,5,-7.1%,79,+1.0%,54,+0.3%,65,+1.3%
Festus Ezeli,26.0,GSW,Big,738,32,-1.4%,62,+1.1%,92,+3.7%,36,-1.3%,77,+2.4%,34,-0.6%,14,-3.0%,15,-3.6%
Kenneth Faried,25.9,DEN,Big,1689,70,+1.0%,95,+5.7%,22,-1.8%,48,-0.4%,29,-2.2%,16,-1.3%,23,-2.2%,15,-3.5%
Jordan Farmar,28.9,MEM,Point,290,33,-1.3%,1,-8.0%,63,+0.8%,47,-0.4%,56,+0.3%,99,+3.4%,91,+4.3%,98,+7.6%
Derrick Favors,24.3,UTA,Big,1976,64,+0.7%,64,+1.4%,89,+3.3%,82,+2.6%,93,+5.9%,3,-2.4%,4,-4.9%,2,-7.3%
Cristiano Felicio,23.3,CHI,Big,285,87,+2.7%,86,+3.8%,7,-4.1%,33,-1.5%,11,-5.6%,39,-0.4%,75,+2.1%,69,+1.7%
Raymond Felton,31.3,DAL,Combo,2158,50,-0.3%,68,+1.7%,42,-0.6%,50,-0.3%,41,-0.9%,74,+0.8%,31,-1.5%,42,-0.7%
Evan Fournier,23.0,ORL,Wing,2560,66,+0.8%,88,+4.0%,60,+0.5%,11,-3.9%,17,-3.4%,55,+0.1%,43,-0.7%,44,-0.5%
Randy Foye,32.1,DEN,Combo,1036,45,-0.6%,2,-7.0%,59,+0.5%,47,-0.5%,51,+0.0%,88,+1.5%,96,+5.4%,97,+7.0%
Randy Foye,32.1,OKC,Combo,519,72,+1.1%,51,+0.1%,14,-2.7%,53,-0.2%,23,-2.9%,92,+1.9%,62,+0.9%,77,+2.8%
Tim Frazier,25.0,POR,Point,219,5,-4.7%,5,-5.3%,81,+2.1%,70,+1.5%,84,+3.6%,12,-1.5%,84,+3.2%,68,+1.7%
Tim Frazier,25.0,NOP,Point,462,94,+3.6%,93,+5.1%,66,+0.9%,1,-8.6%,4,-7.7%,50,-0.0%,80,+2.6%,75,+2.6%
Channing Frye,32.5,ORL,Big,751,93,+3.5%,63,+1.2%,5,-4.5%,53,-0.1%,13,-4.7%,55,+0.2%,86,+3.3%,82,+3.4%
Channing Frye,32.5,CLE,Big,397,65,+0.8%,19,-2.8%,51,-0.1%,42,-0.9%,41,-0.9%,13,-1.4%,94,+5.2%,84,+3.7%
Danilo Gallinari,27.2,DEN,Forward,1834,24,-1.9%,80,+3.0%,27,-1.5%,83,+2.7%,64,+1.1%,14,-1.4%,18,-2.7%,12,-4.1%
Langston Galloway,23.9,NYK,Combo,1966,16,-2.5%,90,+4.5%,38,-0.9%,22,-2.6%,17,-3.5%,57,+0.2%,35,-1.2%,39,-1.0%
Kevin Garnett,39.5,MIN,Big,555,36,-1.1%,2,-6.7%,39,-0.8%,100,+12.7%,99,+11.9%,19,-1.2%,6,-4.0%,7,-5.2%
Marc Gasol,30.8,MEM,Big,1788,59,+0.2%,1,-7.0%,97,+5.5%,90,+4.0%,99,+9.5%,57,+0.2%,19,-2.7%,24,-2.5%
Pau Gasol,35.3,CHI,Big,2288,54,-0.0%,37,-1.0%,74,+1.5%,83,+2.6%,86,+4.1%,72,+0.7%,7,-3.8%,18,-3.1%
Rudy Gay,29.2,SAC,Forward,2371,75,+1.6%,53,+0.4%,62,+0.7%,64,+0.9%,69,+1.6%,58,+0.2%,24,-2.2%,29,-1.9%
Alonzo Gee,28.4,NOP,Wing,1570,19,-2.3%,57,+0.6%,54,+0.2%,73,+1.7%,72,+1.9%,19,-1.2%,34,-1.3%,23,-2.5%
Paul George,25.5,IND,Forward,2810,76,+1.6%,47,-0.1%,6,-4.3%,31,-1.6%,10,-5.9%,96,+2.5%,87,+3.5%,94,+6.0%
Taj Gibson,30.4,CHI,Big,1923,54,-0.0%,40,-0.7%,81,+2.2%,88,+3.6%,92,+5.8%,57,+0.2%,3,-5.3%,8,-5.1%
Manu Ginobili,38.3,SAS,Wing,1118,77,+1.7%,70,+1.9%,16,-2.6%,5,-5.8%,3,-8.4%,60,+0.3%,97,+6.2%,96,+6.5%
Rudy Gobert,23.3,UTA,Big,1925,85,+2.4%,70,+1.9%,50,-0.1%,45,-0.6%,43,-0.7%,32,-0.6%,46,-0.5%,38,-1.1%
Drew Gooden,34.1,WAS,Big,275,12,-3.1%,34,-1.3%,66,+0.9%,67,+1.1%,73,+2.0%,28,-0.8%,50,+0.0%,42,-0.8%
Archie Goodwin,21.2,PHX,Combo,1026,49,-0.3%,98,+7.6%,41,-0.7%,12,-3.9%,13,-4.6%,32,-0.6%,21,-2.4%,19,-3.0%
Aaron Gordon,20.1,ORL,Forward,1803,27,-1.6%,84,+3.6%,31,-1.2%,49,-0.4%,34,-1.6%,47,-0.1%,27,-1.9%,29,-2.0%
Eric Gordon,26.9,NOP,Wing,1473,72,+1.1%,35,-1.2%,16,-2.6%,44,-0.7%,19,-3.3%,82,+1.2%,85,+3.2%,87,+4.4%
Marcin Gortat,31.7,WAS,Big,2248,53,-0.2%,4,-5.7%,69,+1.1%,83,+2.7%,85,+3.8%,42,-0.3%,77,+2.2%,71,+1.9%
Jerami Grant,21.6,PHI,Forward,2020,64,+0.7%,89,+4.3%,25,-1.7%,29,-1.7%,18,-3.4%,76,+0.9%,29,-1.8%,41,-0.8%
Jerian Grant,23.1,NYK,Point,1182,7,-3.7%,99,+8.5%,41,-0.6%,5,-5.4%,9,-6.0%,32,-0.6%,28,-1.8%,24,-2.5%
Danny Green,28.4,SAS,Wing,2015,21,-2.1%,25,-2.1%,75,+1.6%,68,+1.3%,80,+2.9%,56,+0.2%,39,-1.0%,42,-0.8%
Draymond Green,25.7,GSW,Big,2797,100,+9.2%,96,+6.0%,1,-8.6%,0,-10.4%,0,-18.9%,99,+3.3%,100,+9.7%,100,+13.0%
Gerald Green,29.8,MIA,Wing,1490,41,-0.8%,16,-3.5%,11,-3.3%,84,+2.7%,45,-0.6%,64,+0.4%,88,+3.6%,85,+4.1%
