Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Leandro Barbosa,26.9,PHX,Wing,688,66,+0.8%,89,+3.5%,3,-4.8%,40,-0.7%,7,-5.5%,95,+2.4%,46,-0.4%,72,+2.0%
J.J. Barea,25.3,DAL,Combo,1484,39,-0.8%,58,+0.5%,25,-1.5%,58,+0.5%,41,-1.0%,57,+0.2%,55,+0.4%,56,+0.5%
Andrea Bargnani,24.0,TOR,Big,2794,47,-0.3%,32,-1.4%,51,-0.2%,26,-1.9%,29,-2.1%,23,-0.9%,93,+4.4%,84,+3.5%
Matt Barnes,29.6,ORL,Wing,2039,96,+3.8%,95,+4.7%,90,+2.9%,18,-2.8%,51,+0.1%,39,-0.4%,6,-4.3%,10,-4.7%
Earl Barron,28.2,NYK,Big,231,89,+2.6%,20,-2.5%,7,-3.4%,99,+9.6%,93,+6.2%,20,-1.1%,16,-2.7%,15,-3.8%
Brandon Bass,24.5,ORL,Big,552,12,-3.1%,71,+1.6%,77,+1.2%,97,+7.4%,99,+8.6%,1,-3.9%,1,-6.3%,0,-10.2%
Tony Battie,33.7,NJN,Big,115,1,-7.1%,0,-7.6%,59,+0.1%,99,+9.2%,99,+9.3%,49,-0.1%,30,-1.6%,33,-1.7%
Shane Battier,31.1,HOU,Forward,2163,53,+0.0%,46,-0.4%,83,+1.8%,10,-3.8%,29,-2.1%,96,+2.6%,50,-0.1%,77,+2.5%
Nicolas Batum,20.9,POR,Wing,911,93,+3.2%,91,+3.9%,48,-0.3%,30,-1.5%,32,-1.9%,2,-2.7%,59,+0.7%,30,-2.1%
Jerryd Bayless,21.2,POR,Combo,1264,26,-1.7%,41,-0.8%,27,-1.4%,91,+4.9%,81,+3.5%,80,+1.0%,9,-3.8%,23,-2.8%
Michael Beasley,20.8,MIA,Forward,2264,48,-0.3%,70,+1.5%,84,+2.1%,49,-0.1%,69,+2.0%,33,-0.6%,15,-2.9%,17,-3.5%
Rodrigue Beaubois,21.7,DAL,Wing,620,96,+3.7%,94,+4.4%,20,-1.8%,13,-3.5%,7,-5.4%,47,-0.1%,65,+1.1%,60,+0.9%
Marco Belinelli,23.6,TOR,Wing,1022,74,+1.4%,61,+0.7%,9,-3.1%,24,-2.2%,9,-5.3%,91,+1.9%,84,+2.7%,90,+4.6%
Charlie Bell,30.6,MIL,Wing,1567,46,-0.3%,27,-1.9%,75,+1.1%,68,+1.6%,75,+2.7%,83,+1.3%,22,-2.1%,42,-0.8%
Raja Bell,33.1,CHA,Wing,157,100,+6.7%,21,-2.4%,23,-1.6%,73,+2.1%,54,+0.5%,37,-0.4%,82,+2.4%,72,+1.9%
Jonathan Bender,28.8,NYK,Big,249,4,-4.9%,57,+0.4%,56,+0.0%,40,-0.7%,44,-0.7%,55,+0.1%,53,+0.2%,53,+0.3%
Mike Bibby,31.5,ATL,Point,2191,65,+0.7%,58,+0.5%,19,-1.9%,48,-0.2%,28,-2.1%,48,-0.1%,74,+1.7%,68,+1.6%
Andris Biedrins,23.6,GSW,Big,761,20,-2.1%,62,+0.8%,86,+2.2%,53,+0.2%,72,+2.4%,7,-1.9%,36,-1.2%,19,-3.1%
Chauncey Billups,33.1,DEN,Combo,2483,32,-1.3%,6,-4.2%,36,-0.9%,57,+0.4%,46,-0.5%,91,+1.8%,86,+2.9%,91,+4.7%
DeJuan Blair,20.5,SAS,Big,1409,42,-0.7%,98,+5.6%,5,-4.0%,13,-3.5%,2,-7.5%,80,+1.0%,63,+0.9%,71,+1.8%
Steve Blake,29.7,POR,Point,1392,73,+1.4%,24,-2.1%,44,-0.6%,39,-0.8%,37,-1.4%,90,+1.8%,73,+1.6%,84,+3.5%
Steve Blake,29.7,LAC,Point,737,35,-1.2%,26,-2.0%,19,-1.9%,55,+0.3%,34,-1.7%,96,+2.5%,66,+1.1%,86,+3.6%
Andray Blatche,23.2,WAS,Big,2214,54,+0.1%,84,+3.0%,64,+0.4%,49,-0.1%,53,+0.3%,37,-0.5%,15,-2.8%,19,-3.2%
Keith Bogans,29.5,SAS,Wing,1515,51,-0.1%,52,+0.1%,70,+0.8%,71,+1.9%,75,+2.7%,47,-0.1%,16,-2.7%,23,-2.8%
Andrew Bogut,24.9,MIL,Big,2225,80,+1.9%,92,+4.1%,100,+7.8%,1,-8.7%,41,-0.9%,14,-1.3%,26,-1.8%,19,-3.2%
Matt Bonner,29.6,SAS,Big,1138,86,+2.2%,41,-0.8%,71,+0.9%,0,-10.3%,1,-9.5%,79,+0.9%,99,+9.3%,100,+10.2%
Josh Boone,24.9,NJN,Big,992,17,-2.5%,90,+3.7%,53,-0.1%,54,+0.2%,52,+0.1%,7,-1.9%,25,-1.9%,14,-3.8%
Carlos Boozer,27.9,UTA,Big,2668,78,+1.7%,69,+1.4%,71,+0.9%,20,-2.7%,32,-1.8%,72,+0.7%,47,-0.3%,54,+0.4%
Chris Bosh,25.6,TOR,Big,2522,60,+0.4%,41,-0.8%,87,+2.5%,50,-0.0%,72,+2.4%,73,+0.8%,21,-2.3%,34,-1.6%
Earl Boykins,33.4,WAS,Point,1100,7,-4.3%,28,-1.8%,80,+1.5%,67,+1.4%,76,+2.8%,64,+0.4%,34,-1.4%,39,-1.0%
Elton Brand,30.6,PHI,Big,2294,67,+0.8%,14,-3.1%,98,+5.4%,66,+1.2%,96,+6.6%,24,-0.9%,17,-2.6%,18,-3.5%
Corey Brewer,23.7,MIN,Wing,2468,85,+2.1%,56,+0.3%,45,-0.5%,65,+1.2%,57,+0.7%,53,+0.1%,37,-1.1%,39,-1.0%
Ronnie Brewer,24.6,UTA,Wing,1650,76,+1.5%,53,+0.2%,34,-1.0%,74,+2.2%,62,+1.2%,22,-0.9%,45,-0.4%,36,-1.4%
Jon Brockman,22.6,SAC,Big,637,42,-0.7%,34,-1.3%,62,+0.3%,26,-1.9%,36,-1.6%,81,+1.0%,76,+1.9%,79,+2.9%
Aaron Brooks,24.8,HOU,Point,2904,83,+2.0%,15,-3.1%,69,+0.7%,50,-0.1%,56,+0.6%,81,+1.1%,70,+1.3%,76,+2.4%
Bobby Brown,25.1,NOH,Combo,301,89,+2.7%,11,-3.4%,14,-2.4%,30,-1.6%,15,-4.0%,50,-0.0%,98,+7.4%,98,+7.3%
Bobby Brown,25.1,LAC,Combo,157,62,+0.6%,31,-1.6%,14,-2.4%,79,+2.8%,54,+0.4%,13,-1.5%,84,+2.7%,63,+1.2%
Derrick Brown,22.1,CHA,Big,443,58,+0.3%,77,+2.1%,37,-0.9%,39,-0.7%,35,-1.6%,73,+0.8%,35,-1.3%,45,-0.5%
Devin Brown,30.8,NOH,Wing,962,28,-1.6%,30,-1.7%,86,+2.3%,44,-0.4%,68,+1.8%,62,+0.3%,45,-0.5%,50,-0.1%
Kwame Brown,27.6,DET,Big,600,44,-0.5%,56,+0.3%,61,+0.2%,33,-1.3%,40,-1.1%,46,-0.2%,64,+0.9%,58,+0.8%
Shannon Brown,23.9,LAL,Combo,1596,10,-3.6%,28,-1.9%,18,-2.1%,77,+2.6%,55,+0.5%,52,+0.0%,70,+1.3%,65,+1.3%
Kobe Bryant,31.2,LAL,Wing,2824,98,+4.6%,76,+2.0%,81,+1.6%,28,-1.8%,49,-0.2%,55,+0.1%,24,-2.0%,31,-1.9%
Chase Budinger,21.4,HOU,Wing,1404,49,-0.2%,58,+0.5%,39,-0.8%,55,+0.3%,47,-0.5%,49,-0.1%,52,+0.1%,50,-0.0%
Caron Butler,29.6,WAS,Wing,1847,69,+1.0%,13,-3.2%,83,+1.9%,79,+2.8%,88,+4.7%,25,-0.8%,42,-0.7%,35,-1.5%
Caron Butler,29.6,DAL,Wing,926,10,-3.5%,65,+1.0%,72,+0.9%,92,+5.5%,95,+6.5%,15,-1.3%,1,-6.1%,1,-7.4%
Rasual Butler,30.4,LAC,Wing,2670,55,+0.1%,34,-1.3%,74,+1.0%,19,-2.7%,33,-1.8%,90,+1.8%,67,+1.2%,80,+3.0%
Andrew Bynum,22.0,LAL,Big,1968,80,+1.9%,82,+2.6%,95,+4.1%,22,-2.5%,66,+1.6%,21,-1.0%,14,-3.1%,12,-4.1%
Will Bynum,26.8,DET,Point,1622,78,+1.7%,72,+1.7%,18,-2.1%,32,-1.4%,17,-3.4%,81,+1.0%,60,+0.7%,70,+1.7%
Jose Calderon,28.1,TOR,Point,1804,52,-0.1%,48,-0.2%,14,-2.4%,37,-0.9%,18,-3.2%,82,+1.2%,81,+2.3%,84,+3.5%
Marcus Camby,35.6,LAC,Big,1594,47,-0.3%,65,+1.0%,74,+1.0%,56,+0.4%,64,+1.4%,21,-1.0%,32,-1.4%,26,-2.4%
Marcus Camby,35.6,POR,Big,717,86,+2.3%,62,+0.7%,85,+2.2%,34,-1.2%,59,+1.0%,53,+0.1%,26,-1.8%,32,-1.7%
Brian Cardinal,32.5,MIN,Big,218,22,-2.1%,86,+3.2%,0,-9.2%,95,+6.9%,27,-2.2%,67,+0.5%,33,-1.4%,40,-0.9%
Rodney Carney,25.6,PHI,Wing,813,11,-3.3%,74,+1.9%,7,-3.4%,10,-4.1%,2,-7.4%,91,+2.0%,90,+3.6%,93,+5.6%
DeMarre Carroll,23.3,MEM,Forward,706,60,+0.5%,43,-0.7%,17,-2.1%,94,+6.4%,86,+4.3%,17,-1.2%,20,-2.4%,16,-3.6%
Anthony Carter,34.4,DEN,Point,810,52,-0.0%,43,-0.7%,47,-0.4%,44,-0.4%,43,-0.8%,62,+0.3%,66,+1.1%,66,+1.5%
Vince Carter,32.8,ORL,Wing,2303,58,+0.4%,73,+1.8%,68,+0.6%,27,-1.9%,38,-1.2%,92,+2.0%,18,-2.6%,46,-0.5%
Omri Casspi,21.4,SAC,Forward,1901,57,+0.3%,69,+1.4%,78,+1.3%,9,-4.2%,20,-3.0%,38,-0.4%,77,+1.9%,67,+1.5%
Mario Chalmers,23.5,MIA,Combo,1737,36,-1.1%,52,+0.1%,43,-0.6%,22,-2.5%,19,-3.1%,64,+0.4%,83,+2.6%,80,+3.0%
Tyson Chandler,27.1,CHA,Big,1157,21,-2.1%,53,+0.1%,50,-0.2%,68,+1.5%,63,+1.3%,52,+0.0%,32,-1.5%,35,-1.5%
Wilson Chandler,22.5,NYK,Wing,2299,48,-0.3%,75,+1.9%,63,+0.4%,75,+2.3%,74,+2.7%,36,-0.5%,8,-4.1%,10,-4.6%
Earl Clark,21.8,PHX,Forward,254,24,-1.8%,67,+1.2%,21,-1.7%,94,+6.5%,88,+4.7%,3,-2.4%,10,-3.5%,4,-6.0%
Jarron Collins,30.9,PHX,Big,217,6,-4.7%,63,+0.8%,29,-1.2%,93,+6.1%,89,+4.9%,5,-2.2%,11,-3.5%,6,-5.6%
Mardy Collins,25.2,LAC,Wing,424,38,-1.0%,18,-2.6%,94,+3.8%,65,+1.1%,90,+4.9%,32,-0.6%,28,-1.7%,27,-2.3%
Darren Collison,22.2,NOH,Combo,2057,61,+0.5%,99,+6.4%,16,-2.2%,49,-0.2%,26,-2.3%,55,+0.1%,7,-4.2%,12,-4.1%
Nick Collison,29.0,OKC,Big,1544,61,+0.5%,80,+2.3%,89,+2.7%,5,-5.3%,23,-2.7%,41,-0.3%,60,+0.7%,54,+0.3%
Mike Conley,22.1,MEM,Point,2558,87,+2.4%,79,+2.3%,11,-2.8%,21,-2.5%,9,-5.3%,91,+1.8%,66,+1.1%,80,+3.0%
Daequan Cook,22.5,MIA,Wing,596,5,-4.9%,7,-4.2%,12,-2.7%,91,+5.1%,72,+2.4%,43,-0.3%,78,+2.0%,69,+1.7%
Jamal Crawford,29.6,ATL,Combo,2365,54,+0.1%,27,-1.9%,74,+1.1%,12,-3.6%,23,-2.6%,87,+1.6%,85,+2.9%,90,+4.5%
Dante Cunningham,22.5,POR,Big,661,76,+1.5%,26,-2.0%,6,-3.7%,85,+4.0%,53,+0.2%,68,+0.5%,68,+1.2%,71,+1.8%
Stephen Curry,21.6,GSW,Point,2853,96,+3.9%,35,-1.2%,56,+0.0%,46,-0.2%,49,-0.2%,55,+0.1%,69,+1.3%,66,+1.4%
Samuel Dalembert,29.5,PHI,Big,2111,45,-0.4%,38,-1.0%,96,+4.3%,60,+0.8%,90,+5.1%,12,-1.7%,20,-2.4%,13,-4.1%
Erick Dampier,34.3,DAL,Big,1273,74,+1.4%,35,-1.2%,87,+2.5%,27,-1.9%,55,+0.6%,51,-0.0%,59,+0.6%,58,+0.6%
Marquis Daniels,28.8,BOS,Wing,869,65,+0.7%,13,-3.2%,85,+2.2%,15,-3.1%,41,-0.9%,42,-0.3%,92,+4.3%,88,+4.0%
Baron Davis,30.6,LAC,Point,2518,63,+0.6%,90,+3.8%,76,+1.1%,10,-3.9%,21,-2.8%,21,-1.0%,51,+0.0%,39,-1.0%
Glen Davis,23.8,BOS,Big,903,10,-3.7%,40,-0.9%,64,+0.4%,44,-0.4%,51,+0.0%,24,-0.9%,73,+1.7%,59,+0.8%
Ricky Davis,30.1,LAC,Wing,433,41,-0.7%,2,-6.0%,6,-3.6%,98,+8.8%,91,+5.2%,95,+2.4%,31,-1.5%,59,+0.8%
Austin Daye,21.4,DET,Wing,846,43,-0.6%,80,+2.3%,41,-0.7%,4,-5.7%,3,-6.4%,78,+0.9%,87,+3.1%,88,+4.0%
DeMar DeRozan,20.2,TOR,Wing,1612,33,-1.3%,67,+1.2%,84,+2.0%,86,+4.1%,93,+6.2%,1,-3.0%,6,-4.4%,2,-7.4%
Carlos Delfino,27.2,MIL,Wing,2264,77,+1.6%,47,-0.3%,40,-0.8%,27,-1.8%,24,-2.5%,78,+0.9%,76,+1.9%,78,+2.8%
Luol Deng,24.5,CHI,Forward,2644,53,+0.0%,59,+0.5%,93,+3.7%,78,+2.7%,95,+6.4%,8,-1.9%,3,-5.1%,3,-6.9%
Boris Diaw,27.5,CHA,Big,2900,95,+3.5%,39,-0.9%,37,-0.9%,30,-1.6%,25,-2.4%,51,-0.0%,88,+3.4%,83,+3.3%
DeSagana Diop,27.8,CHA,Big,233,94,+3.4%,54,+0.3%,12,-2.7%,40,-0.7%,17,-3.4%,83,+1.3%,76,+1.9%,81,+3.1%
Keyon Dooling,29.5,NJN,Combo,943,80,+1.9%,1,-6.3%,53,-0.1%,65,+1.2%,61,+1.1%,100,+3.9%,71,+1.3%,92,+5.2%
Toney Douglas,23.6,NYK,Combo,1017,46,-0.4%,22,-2.3%,40,-0.8%,43,-0.5%,38,-1.3%,78,+0.9%,83,+2.6%,85,+3.5%
Chris Douglas-Roberts,22.8,NJN,Wing,1692,18,-2.4%,87,+3.3%,86,+2.4%,50,-0.1%,71,+2.3%,4,-2.4%,12,-3.2%,6,-5.6%
Goran Dragic,23.5,PHX,Combo,1288,29,-1.5%,68,+1.3%,10,-2.9%,34,-1.2%,13,-4.2%,85,+1.5%,71,+1.4%,79,+2.9%
Jared Dudley,24.3,PHX,Wing,1906,56,+0.2%,42,-0.8%,15,-2.2%,15,-3.1%,8,-5.3%,93,+2.1%,91,+4.0%,94,+6.1%
Chris Duhon,27.2,NYK,Point,2046,62,+0.6%,55,+0.3%,34,-1.0%,29,-1.6%,23,-2.6%,53,+0.1%,81,+2.3%,75,+2.3%
Tim Duncan,33.5,SAS,Big,2431,68,+0.9%,19,-2.6%,100,+7.4%,78,+2.7%,99,+10.1%,9,-1.8%,2,-5.7%,1,-7.6%
Mike Dunleavy,29.1,IND,Forward,1465,53,+0.0%,37,-1.1%,23,-1.6%,36,-1.1%,21,-2.7%,86,+1.5%,81,+2.3%,87,+3.8%
Kevin Durant,21.1,OKC,Wing,3229,95,+3.6%,64,+1.0%,1,-5.7%,83,+3.4%,26,-2.3%,75,+0.8%,57,+0.5%,65,+1.3%
Wayne Ellington,21.9,MIN,Wing,1260,30,-1.5%,47,-0.3%,74,+1.0%,46,-0.3%,56,+0.7%,43,-0.3%,49,-0.1%,48,-0.4%
Monta Ellis,24.0,GSW,Wing,2640,18,-2.4%,95,+4.6%,54,-0.1%,66,+1.2%,62,+1.2%,14,-1.4%,5,-4.4%,5,-5.8%
Maurice Evans,31.0,ATL,Wing,1213,23,-1.9%,59,+0.6%,42,-0.7%,47,-0.2%,42,-0.9%,71,+0.7%,46,-0.4%,53,+0.3%
Reggie Evans,29.5,TOR,Big,281,42,-0.7%,67,+1.2%,49,-0.3%,86,+4.0%,81,+3.7%,29,-0.7%,7,-4.2%,8,-4.9%
Tyreke Evans,20.1,SAC,Combo,2671,13,-3.0%,97,+5.1%,21,-1.8%,18,-2.9%,12,-4.6%,18,-1.1%,60,+0.7%,47,-0.4%
Jordan Farmar,22.9,LAL,Point,1368,21,-2.1%,23,-2.2%,13,-2.5%,53,+0.1%,24,-2.4%,82,+1.2%,89,+3.5%,90,+4.7%
Raymond Felton,25.3,CHA,Point,2633,81,+1.9%,48,-0.2%,55,-0.0%,67,+1.4%,63,+1.4%,69,+0.6%,27,-1.8%,38,-1.2%
Rudy Fernandez,24.6,POR,Wing,1410,12,-3.2%,30,-1.7%,26,-1.4%,13,-3.6%,10,-5.0%,77,+0.9%,97,+5.8%,96,+6.7%
Kyrylo Fesenko,22.9,UTA,Big,349,44,-0.6%,91,+3.9%,43,-0.6%,55,+0.3%,47,-0.4%,19,-1.1%,20,-2.4%,17,-3.5%
Michael Finley,36.7,SAS,Wing,384,76,+1.6%,11,-3.4%,82,+1.8%,12,-3.6%,32,-1.8%,82,+1.2%,91,+4.0%,92,+5.2%
Michael Finley,36.7,BOS,Wing,306,74,+1.4%,7,-4.2%,26,-1.4%,42,-0.6%,30,-2.0%,78,+0.9%,96,+5.3%,94,+6.2%
Derek Fisher,35.2,LAL,Point,2226,91,+2.9%,79,+2.3%,90,+2.9%,38,-0.8%,70,+2.1%,15,-1.3%,14,-3.1%,11,-4.4%
Jonny Flynn,20.7,MIN,Point,2291,62,+0.6%,17,-2.7%,45,-0.5%,60,+0.8%,53,+0.3%,68,+0.5%,78,+1.9%,76,+2.5%
T.J. Ford,26.6,IND,Point,1178,22,-2.1%,55,+0.3%,60,+0.2%,86,+4.1%,86,+4.3%,46,-0.2%,6,-4.4%,10,-4.6%
Jeff Foster,32.8,IND,Big,254,65,+0.7%,2,-5.9%,46,-0.5%,96,+7.2%,96,+6.7%,11,-1.7%,62,+0.8%,41,-0.9%
Randy Foye,26.1,WAS,Combo,1628,32,-1.4%,18,-2.6%,36,-0.9%,73,+2.0%,60,+1.1%,60,+0.3%,68,+1.2%,67,+1.5%
Channing Frye,26.5,PHX,Big,2169,96,+3.7%,11,-3.4%,2,-5.6%,35,-1.1%,3,-6.7%,90,+1.8%,99,+8.2%,99,+10.1%
Dan Gadzuric,31.7,MIL,Big,293,35,-1.1%,66,+1.1%,1,-6.0%,70,+1.8%,14,-4.1%,76,+0.9%,80,+2.2%,81,+3.0%
Sundiata Gaines,23.5,UTA,Combo,161,10,-3.5%,25,-2.1%,81,+1.6%,90,+4.6%,93,+6.2%,1,-3.2%,40,-0.9%,12,-4.1%
Danilo Gallinari,21.2,NYK,Forward,2712,63,+0.6%,14,-3.1%,57,+0.0%,70,+1.8%,68,+1.8%,36,-0.5%,74,+1.7%,64,+1.3%
Francisco Garcia,27.8,SAC,Combo,569,38,-1.0%,12,-3.3%,8,-3.2%,99,+9.5%,94,+6.3%,58,+0.2%,13,-3.1%,21,-2.9%
Kevin Garnett,33.5,BOS,Big,2058,92,+3.1%,92,+4.0%,61,+0.3%,84,+3.6%,83,+3.8%,16,-1.2%,1,-6.6%,1,-7.9%
Marc Gasol,24.8,MEM,Big,2464,95,+3.5%,75,+2.0%,28,-1.3%,17,-2.9%,13,-4.2%,81,+1.0%,69,+1.3%,74,+2.3%
Pau Gasol,29.3,LAL,Big,2398,84,+2.1%,60,+0.6%,35,-0.9%,32,-1.4%,27,-2.3%,74,+0.8%,64,+1.0%,70,+1.7%
Rudy Gay,23.2,MEM,Wing,3164,88,+2.6%,74,+1.8%,69,+0.7%,7,-4.8%,14,-4.1%,63,+0.3%,78,+2.0%,74,+2.3%
Alonzo Gee,22.4,WAS,Wing,177,31,-1.4%,94,+4.3%,49,-0.3%,7,-4.8%,10,-5.1%,58,+0.2%,58,+0.6%,59,+0.8%
Devean George,32.2,GSW,Forward,750,87,+2.3%,6,-4.4%,33,-1.0%,10,-3.9%,10,-5.0%,99,+3.3%,97,+6.1%,99,+9.3%
Daniel Gibson,23.7,CLE,Combo,1023,40,-0.8%,46,-0.5%,47,-0.4%,60,+0.8%,54,+0.3%,19,-1.1%,67,+1.2%,51,+0.1%
Taj Gibson,24.4,CHI,Big,2155,34,-1.2%,18,-2.6%,66,+0.5%,88,+4.4%,89,+4.9%,14,-1.4%,41,-0.9%,27,-2.3%
J.R. Giddens,24.7,NYK,Wing,134,3,-5.5%,72,+1.6%,30,-1.2%,41,-0.7%,32,-1.9%,64,+0.4%,50,-0.1%,52,+0.3%
Manu Ginobili,32.3,SAS,Wing,2131,82,+2.0%,71,+1.5%,25,-1.5%,2,-7.0%,1,-8.5%,86,+1.5%,96,+5.5%,97,+7.0%
Ryan Gomes,27.2,MIN,Forward,2201,83,+2.0%,12,-3.2%,38,-0.8%,73,+2.0%,62,+1.2%,60,+0.3%,75,+1.8%,72,+2.1%
Drew Gooden,28.1,DAL,Big,1020,21,-2.1%,47,-0.3%,75,+1.1%,82,+3.2%,86,+4.3%,33,-0.6%,11,-3.4%,13,-4.0%
Drew Gooden,28.1,LAC,Big,719,34,-1.2%,27,-1.9%,28,-1.3%,80,+2.9%,66,+1.6%,86,+1.5%,37,-1.2%,54,+0.3%
Ben Gordon,26.6,DET,Wing,1687,84,+2.1%,15,-3.1%,56,+0.0%,9,-4.3%,13,-4.2%,90,+1.8%,96,+5.5%,98,+7.3%
Eric Gordon,20.9,LAC,Wing,2219,82,+2.0%,93,+4.3%,34,-1.0%,5,-5.5%,3,-6.5%,30,-0.7%,86,+2.9%,73,+2.2%
Marcin Gortat,25.7,ORL,Big,953,5,-4.7%,9,-3.7%,33,-1.0%,91,+5.2%,85,+4.2%,23,-0.9%,56,+0.5%,47,-0.4%
Joey Graham,27.4,DEN,Forward,694,63,+0.6%,48,-0.2%,90,+3.1%,59,+0.7%,82,+3.8%,54,+0.1%,9,-3.6%,16,-3.6%
Stephen Graham,27.4,CHA,Wing,730,19,-2.2%,40,-0.8%,29,-1.3%,83,+3.3%,69,+2.0%,29,-0.7%,44,-0.5%,37,-1.2%
Danny Granger,26.5,IND,Wing,2269,90,+2.8%,75,+1.9%,30,-1.2%,6,-5.1%,4,-6.3%,71,+0.7%,90,+3.7%,89,+4.4%
Aaron Gray,24.9,NOH,Big,243,14,-3.0%,59,+0.5%,55,-0.0%,75,+2.3%,71,+2.3%,37,-0.5%,20,-2.4%,22,-2.8%
