Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Carlos Boozer,26.9,UTA,Big,185,1,+11.5%,13,+4.8%,91,-4.9%,28,+2.7%,71,-2.1%,9,+2.8%,90,-5.5%,75,-2.7%
Bruce Bowen,37.4,SAS,Wing,122,86,-4.0%,18,+4.0%,99,-9.7%,48,+0.5%,96,-9.2%,71,-1.3%,4,+6.5%,10,+5.2%
Ronnie Brewer,23.6,UTA,Wing,157,13,+4.8%,97,-10.3%,46,+0.8%,9,+6.4%,12,+7.3%,0,+6.1%,77,-3.1%,23,+3.0%
Aaron Brooks,23.8,HOU,Combo,438,37,+1.7%,29,+2.1%,98,-8.8%,32,+2.3%,91,-6.5%,31,+1.4%,22,+3.0%,16,+4.4%
Shannon Brown,22.9,LAL,Point,260,74,-2.1%,30,+2.1%,72,-1.4%,34,+2.3%,46,+0.8%,75,-1.6%,61,-1.4%,78,-3.0%
Kobe Bryant,30.2,LAL,Wing,939,34,+1.8%,51,+0.1%,73,-1.6%,83,-5.0%,93,-6.6%,27,+1.5%,11,+5.0%,5,+6.5%
Rasual Butler,29.4,NOH,Wing,155,71,-1.6%,90,-6.0%,53,+0.2%,3,+7.9%,7,+8.1%,74,-1.5%,55,-0.5%,65,-2.1%
Andrew Bynum,21.0,LAL,Big,399,52,+0.2%,52,-0.3%,30,+1.9%,33,+2.3%,22,+4.2%,47,+0.3%,86,-4.2%,81,-3.9%
Anthony Carter,33.4,DEN,Point,212,31,+1.9%,3,+8.2%,83,-3.1%,96,-6.8%,97,-9.8%,41,+0.7%,41,+1.0%,32,+1.7%
Mario Chalmers,22.5,MIA,Point,230,11,+5.7%,64,-1.1%,89,-4.0%,6,+7.5%,25,+3.5%,36,+0.9%,78,-3.2%,70,-2.3%
Daequan Cook,21.5,MIA,Wing,142,83,-3.6%,26,+2.6%,38,+1.6%,87,-5.4%,81,-3.9%,60,-0.9%,25,+2.2%,34,+1.3%
Samuel Dalembert,28.5,PHI,Big,133,5,+7.8%,71,-2.3%,59,-0.3%,42,+1.0%,47,+0.8%,87,-3.2%,13,+4.8%,33,+1.5%
Erick Dampier,33.3,DAL,Big,254,56,-0.1%,34,+1.3%,3,+6.6%,1,+9.4%,0,+15.9%,91,-4.2%,99,-13.0%,100,-17.2%
Glen Davis,22.8,BOS,Big,509,22,+3.4%,41,+1.0%,85,-3.2%,5,+7.7%,22,+4.5%,79,-1.8%,80,-3.6%,86,-5.4%
Tim Duncan,32.5,SAS,Big,163,15,+4.3%,73,-2.5%,47,+0.7%,24,+3.8%,21,+4.5%,41,+0.7%,73,-2.8%,62,-2.0%
Maurice Evans,30.0,ATL,Wing,244,16,+4.2%,44,+0.8%,12,+4.2%,73,-3.1%,41,+1.1%,85,-2.9%,40,+1.0%,60,-1.9%
Jordan Farmar,21.9,LAL,Point,246,61,-0.5%,53,-0.5%,28,+2.2%,71,-2.7%,56,-0.6%,35,+1.0%,47,+0.1%,40,+1.0%
Rudy Fernandez,23.6,POR,Wing,158,65,-0.9%,72,-2.5%,15,+3.8%,69,-2.5%,39,+1.3%,59,-0.9%,29,+2.0%,38,+1.2%
Michael Finley,35.7,SAS,Forward,143,43,+1.0%,23,+2.8%,45,+1.0%,47,+0.6%,36,+1.6%,33,+1.3%,91,-5.6%,82,-4.4%
Derek Fisher,34.2,LAL,Point,635,48,+0.6%,70,-2.1%,62,-0.4%,41,+1.3%,44,+0.9%,47,+0.2%,39,+1.0%,37,+1.2%
Pau Gasol,28.3,LAL,Big,926,39,+1.4%,43,+0.8%,68,-1.0%,59,-1.1%,70,-2.1%,49,+0.2%,37,+1.1%,36,+1.3%
Daniel Gibson,22.7,CLE,Combo,152,75,-2.1%,45,+0.8%,47,+0.5%,53,-0.4%,52,+0.1%,21,+1.9%,74,-2.8%,53,-0.9%
Ben Gordon,25.6,CHI,Wing,303,77,-2.5%,3,+7.8%,81,-3.0%,30,+2.6%,54,-0.4%,65,-1.0%,93,-6.4%,94,-7.4%
Marcin Gortat,24.7,ORL,Big,263,70,-1.3%,61,-1.0%,76,-2.2%,66,-2.0%,84,-4.2%,2,+4.9%,44,+0.3%,9,+5.3%
Willie Green,27.3,PHI,Wing,147,9,+6.1%,20,+3.6%,70,-1.3%,53,-0.3%,65,-1.5%,69,-1.2%,57,-0.9%,66,-2.1%
Richard Hamilton,30.7,DET,Wing,153,46,+0.7%,74,-2.7%,9,+4.9%,94,-6.2%,63,-1.3%,10,+2.7%,35,+1.3%,19,+4.0%
Udonis Haslem,28.4,MIA,Big,203,21,+3.5%,95,-8.0%,17,+3.1%,35,+2.0%,18,+5.1%,66,-1.1%,18,+4.0%,26,+2.9%
Chuck Hayes,25.4,HOU,Big,168,80,-2.9%,66,-1.5%,14,+3.9%,82,-4.9%,60,-1.0%,18,+2.0%,42,+0.5%,28,+2.5%
Nene Hilario,26.1,DEN,Big,521,32,+1.9%,47,+0.3%,75,-1.9%,46,+0.7%,61,-1.2%,61,-0.9%,32,+1.8%,41,+0.9%
Kirk Hinrich,27.8,CHI,Combo,207,69,-1.1%,60,-0.9%,37,+1.6%,41,+1.1%,28,+2.7%,32,+1.3%,76,-3.1%,59,-1.8%
Al Horford,22.4,ATL,Big,251,16,+4.2%,84,-4.4%,57,-0.0%,39,+1.6%,35,+1.6%,84,-2.9%,6,+5.6%,27,+2.8%
Eddie House,30.5,BOS,Combo,224,28,+2.6%,93,-6.2%,6,+5.6%,51,-0.2%,17,+5.4%,16,+2.1%,60,-1.2%,42,+0.8%
Dwight Howard,22.9,ORL,Big,900,47,+0.6%,34,+1.3%,28,+2.1%,29,+2.6%,20,+4.8%,100,-6.1%,48,-0.0%,90,-6.1%
Josh Howard,28.5,DAL,Wing,294,85,-3.9%,58,-0.7%,36,+1.7%,14,+6.0%,9,+7.7%,58,-0.7%,92,-6.3%,93,-7.0%
Andre Iguodala,24.8,PHI,Wing,268,97,-8.8%,100,-13.3%,1,+13.0%,31,+2.5%,1,+15.5%,30,+1.4%,81,-3.7%,69,-2.3%
Zydrunas Ilgauskas,33.4,CLE,Big,406,66,-1.0%,85,-4.4%,41,+1.4%,12,+6.1%,10,+7.5%,70,-1.3%,65,-1.8%,79,-3.1%
LeBron James,23.8,CLE,Forward,578,62,-0.5%,16,+4.4%,18,+3.1%,59,-1.1%,34,+2.0%,88,-3.4%,75,-3.0%,91,-6.4%
Anthony Johnson,34.1,ORL,Point,277,60,-0.5%,77,-3.2%,90,-4.1%,21,+4.4%,50,+0.3%,8,+3.1%,52,-0.1%,24,+2.9%
Joe Johnson,27.3,ATL,Wing,428,98,-12.8%,11,+4.9%,65,-0.6%,66,-2.0%,73,-2.6%,37,+0.8%,78,-3.2%,72,-2.4%
Dahntay Jones,27.8,DEN,Wing,262,25,+3.4%,82,-3.9%,60,-0.3%,11,+6.3%,15,+6.0%,78,-1.8%,53,-0.2%,64,-2.0%
James Jones,28.1,MIA,Wing,234,9,+5.9%,83,-4.1%,91,-4.2%,20,+4.8%,47,+0.6%,56,-0.4%,19,+4.0%,21,+3.6%
Jason Kidd,35.6,DAL,Point,386,55,-0.0%,80,-3.7%,66,-0.8%,25,+3.4%,28,+2.7%,66,-1.1%,26,+2.2%,39,+1.1%
Andrei Kirilenko,27.7,UTA,Forward,135,59,-0.4%,22,+3.1%,40,+1.5%,22,+4.3%,16,+5.7%,63,-1.0%,97,-7.8%,97,-8.8%
Linas Kleiza,23.8,DEN,Forward,181,95,-7.1%,9,+5.4%,42,+1.3%,84,-5.2%,82,-3.9%,43,+0.7%,68,-2.2%,57,-1.5%
Kyle Korver,27.6,UTA,Wing,136,41,+1.1%,68,-1.9%,88,-4.0%,55,-0.5%,86,-4.5%,38,+0.8%,8,+5.6%,6,+6.4%
Carl Landry,25.1,HOU,Big,220,47,+0.6%,54,-0.5%,25,+2.3%,84,-5.3%,77,-3.0%,29,+1.4%,28,+2.1%,22,+3.5%
Courtney Lee,23.1,ORL,Wing,548,44,+0.8%,22,+3.1%,54,+0.1%,37,+1.6%,34,+1.8%,55,-0.4%,87,-4.4%,85,-4.8%
Rashard Lewis,29.2,ORL,Big,983,41,+1.2%,28,+2.4%,39,+1.5%,60,-1.2%,49,+0.4%,40,+0.8%,79,-3.6%,77,-2.8%
Kyle Lowry,22.6,HOU,Point,228,64,-0.8%,35,+1.3%,11,+4.4%,91,-5.7%,62,-1.3%,77,-1.8%,31,+1.8%,47,+0.1%
Stephon Marbury,31.7,BOS,Combo,156,87,-4.4%,50,+0.2%,26,+2.2%,57,-0.8%,38,+1.4%,42,+0.7%,71,-2.3%,58,-1.6%
Kenyon Martin,30.8,DEN,Big,536,34,+1.8%,78,-3.3%,53,+0.2%,4,+7.8%,8,+8.0%,81,-2.2%,72,-2.5%,84,-4.7%
Roger Mason Jr.,28.1,SAS,Wing,108,2,+10.9%,21,+3.2%,19,+2.8%,54,-0.5%,32,+2.3%,11,+2.6%,97,-8.1%,87,-5.5%
Antonio McDyess,34.2,DET,Big,135,99,-14.5%,36,+1.2%,9,+4.6%,77,-3.6%,43,+1.0%,95,-4.8%,23,+2.6%,67,-2.2%
Andre Miller,32.6,PHI,Point,257,6,+7.8%,9,+5.6%,82,-3.1%,76,-3.5%,92,-6.6%,53,-0.2%,38,+1.1%,41,+0.9%
Brad Miller,32.6,CHI,Big,185,93,-6.7%,91,-6.2%,61,-0.4%,7,+7.3%,13,+6.9%,3,+4.2%,88,-4.9%,50,-0.7%
Paul Millsap,23.7,UTA,Big,155,91,-6.4%,16,+4.5%,34,+1.8%,85,-5.4%,79,-3.6%,94,-4.7%,20,+3.9%,53,-0.8%
Ronald Murray,29.3,ATL,Combo,323,73,-2.1%,66,-1.6%,87,-3.9%,52,-0.2%,84,-4.1%,39,+0.8%,12,+4.9%,9,+5.7%
Joakim Noah,23.7,CHI,Big,271,33,+1.8%,46,+0.8%,49,+0.4%,80,-4.2%,80,-3.8%,82,-2.2%,9,+5.2%,22,+3.0%
Dirk Nowitzki,30.4,DAL,Big,393,79,-2.9%,59,-0.8%,97,-7.5%,13,+6.1%,64,-1.4%,19,+2.0%,47,+0.2%,30,+2.2%
Jermaine O'Neal,30.1,MIA,Big,161,76,-2.1%,96,-8.9%,3,+8.2%,17,+5.2%,2,+13.5%,83,-2.3%,70,-2.3%,83,-4.5%
Lamar Odom,29.0,LAL,Big,733,78,-2.5%,33,+1.4%,79,-2.7%,44,+0.9%,68,-1.8%,67,-1.2%,34,+1.6%,45,+0.4%
Travis Outlaw,24.1,POR,Forward,166,45,+0.7%,38,+1.0%,24,+2.3%,99,-10.4%,95,-8.1%,14,+2.2%,14,+4.8%,3,+7.0%
Zaza Pachulia,24.7,ATL,Big,249,90,-5.4%,40,+1.0%,66,-0.6%,50,-0.2%,59,-0.8%,17,+2.0%,67,-2.2%,49,-0.1%
Tony Parker,26.5,SAS,Point,181,59,-0.4%,59,-0.8%,67,-0.8%,3,+8.2%,11,+7.4%,91,-4.4%,69,-2.2%,91,-6.6%
Chris Paul,23.5,NOH,Point,201,12,+5.3%,99,-13.1%,35,+1.7%,64,-1.6%,51,+0.2%,64,-1.0%,0,+14.0%,1,+13.0%
Kendrick Perkins,24.0,BOS,Big,511,82,-3.4%,55,-0.6%,16,+3.4%,97,-6.8%,78,-3.4%,52,-0.1%,16,+4.1%,20,+4.0%
Paul Pierce,31.1,BOS,Wing,555,42,+1.0%,65,-1.5%,97,-7.2%,22,+4.2%,76,-3.0%,44,+0.7%,21,+3.8%,15,+4.4%
Mickael Pietrus,26.7,ORL,Wing,609,66,-1.0%,88,-5.3%,84,-3.2%,45,+0.7%,72,-2.5%,13,+2.3%,7,+5.6%,3,+7.9%
James Posey,31.8,NOH,Wing,113,91,-5.7%,91,-6.1%,34,+1.8%,100,-11.8%,98,-10.1%,1,+5.1%,1,+11.0%,0,+16.1%
Tayshaun Prince,28.7,DET,Forward,128,14,+4.6%,8,+5.9%,16,+3.6%,34,+2.3%,16,+5.8%,99,-5.8%,91,-6.0%,98,-11.8%
Joel Przybilla,29.1,POR,Big,161,35,+1.7%,10,+5.1%,84,-3.2%,16,+5.7%,30,+2.5%,51,+0.1%,96,-7.7%,95,-7.6%
JJ Redick,24.4,ORL,Combo,320,81,-3.2%,27,+2.5%,22,+2.7%,72,-2.8%,53,-0.1%,54,-0.3%,66,-2.1%,71,-2.4%
Rajon Rondo,22.7,BOS,Point,576,67,-1.0%,7,+6.4%,96,-6.3%,81,-4.5%,99,-10.8%,80,-1.9%,5,+6.3%,16,+4.4%
Derrick Rose,20.1,CHI,Point,313,22,+3.4%,28,+2.3%,56,+0.1%,97,-7.4%,94,-7.3%,86,-3.1%,3,+8.1%,12,+5.0%
Brandon Roy,24.3,POR,Wing,237,19,+3.6%,89,-5.4%,8,+5.0%,90,-5.6%,57,-0.7%,5,+3.6%,24,+2.5%,7,+6.1%
John Salmons,28.9,CHI,Wing,312,8,+7.0%,49,+0.2%,55,+0.1%,65,-1.7%,66,-1.6%,48,+0.2%,36,+1.2%,34,+1.4%
Brian Scalabrine,30.6,BOS,Forward,240,38,+1.5%,67,-1.8%,10,+4.6%,67,-2.1%,31,+2.5%,6,+3.2%,85,-3.9%,51,-0.7%
Luis Scola,28.5,HOU,Big,416,53,+0.1%,24,+2.8%,93,-5.5%,18,+5.2%,53,-0.4%,72,-1.4%,58,-1.0%,72,-2.4%
JR Smith,23.1,DEN,Wing,409,84,-3.6%,37,+1.1%,50,+0.3%,78,-3.7%,78,-3.4%,23,+1.7%,41,+0.6%,29,+2.2%
Joe Smith,33.3,CLE,Big,205,97,-9.5%,69,-2.1%,71,-1.4%,10,+6.4%,19,+5.0%,57,-0.5%,72,-2.5%,78,-2.9%
Josh Smith,22.9,ATL,Big,409,92,-6.5%,39,+1.0%,13,+4.2%,72,-3.1%,41,+1.1%,7,+3.2%,89,-5.2%,63,-2.0%
Peja Stojakovic,31.4,NOH,Forward,162,3,+8.6%,4,+7.6%,7,+5.5%,47,+0.6%,14,+6.2%,34,+1.2%,100,-15.0%,99,-13.8%
Rodney Stuckey,22.5,DET,Combo,127,89,-5.2%,15,+4.5%,2,+9.1%,93,-6.0%,27,+3.2%,98,-5.5%,66,-2.2%,96,-7.7%
Wally Szczerbiak,31.7,CLE,Wing,134,7,+7.4%,6,+6.5%,48,+0.4%,91,-5.7%,87,-5.2%,68,-1.2%,49,-0.1%,54,-1.3%
Jason Terry,31.1,DAL,Wing,322,4,+8.3%,12,+4.8%,94,-5.6%,38,+1.6%,83,-4.0%,84,-2.6%,30,+1.9%,52,-0.8%
Tyrus Thomas,22.2,CHI,Big,187,10,+5.8%,19,+3.8%,43,+1.2%,89,-5.6%,85,-4.4%,90,-3.6%,16,+4.3%,43,+0.7%
Hedo Turkoglu,29.6,ORL,Wing,931,27,+3.0%,42,+0.9%,41,+1.3%,68,-2.2%,59,-0.8%,50,+0.1%,51,-0.1%,48,-0.0%
Anderson Varejao,26.1,CLE,Big,419,72,-1.8%,87,-4.9%,27,+2.2%,15,+6.0%,6,+8.2%,45,+0.5%,83,-3.8%,80,-3.3%
Sasha Vujacic,24.7,LAL,Combo,235,36,+1.7%,48,+0.3%,63,-0.4%,40,+1.4%,42,+1.0%,53,-0.2%,59,-1.1%,55,-1.3%
Dwyane Wade,26.8,MIA,Wing,284,96,-8.8%,98,-12.1%,0,+13.1%,86,-5.4%,9,+7.6%,9,+2.8%,34,+1.7%,14,+4.5%
Von Wafer,23.3,HOU,Wing,164,51,+0.3%,32,+1.4%,5,+6.0%,88,-5.5%,48,+0.5%,72,-1.3%,56,-0.6%,61,-1.9%
Ben Wallace,34.1,CLE,Big,176,3,+9.9%,5,+6.8%,86,-3.3%,98,-9.4%,100,-12.7%,34,+1.2%,15,+4.7%,8,+5.9%
Rasheed Wallace,34.1,DET,Big,121,0,+14.2%,53,-0.4%,23,+2.5%,2,+8.3%,3,+10.9%,89,-3.5%,94,-6.9%,97,-10.4%
Luke Walton,28.6,LAL,Wing,316,58,-0.3%,84,-4.3%,20,+2.8%,49,-0.2%,29,+2.6%,28,+1.5%,45,+0.3%,31,+1.8%
David West,28.2,NOH,Big,178,29,+2.3%,76,-3.1%,78,-2.6%,43,+1.0%,66,-1.6%,92,-4.4%,2,+9.1%,13,+4.7%
Delonte West,25.3,CLE,Combo,589,28,+2.9%,56,-0.6%,52,+0.3%,27,+3.2%,26,+3.4%,93,-4.6%,33,+1.8%,76,-2.8%
Deron Williams,24.4,UTA,Point,210,23,+3.4%,47,+0.6%,44,+1.0%,28,+3.0%,23,+4.0%,4,+3.8%,98,-8.4%,84,-4.6%
Lou Williams,22.0,PHI,Combo,148,88,-4.4%,72,-2.4%,32,+1.9%,56,-0.7%,40,+1.2%,25,+1.6%,54,-0.4%,35,+1.3%
Mo Williams,25.9,CLE,Point,540,26,+3.1%,78,-3.4%,78,-2.6%,74,-3.2%,89,-5.8%,22,+1.9%,3,+7.3%,2,+9.1%
Metta World Peace,29.0,HOU,Forward,487,54,+0.1%,41,+0.9%,77,-2.4%,26,+3.2%,45,+0.8%,15,+2.2%,84,-3.9%,59,-1.7%
Antoine Wright,24.7,DAL,Wing,151,40,+1.3%,79,-3.4%,51,+0.3%,58,-1.0%,58,-0.7%,16,+2.1%,28,+2.1%,18,+4.2%
Yao Ming,28.1,HOU,Big,322,53,+0.2%,75,-3.0%,33,+1.9%,9,+6.9%,4,+8.7%,78,-1.8%,84,-3.9%,89,-5.7%
Thaddeus Young,20.4,PHI,Forward,229,94,-6.8%,25,+2.6%,72,-1.5%,61,-1.2%,74,-2.7%,97,-5.3%,9,+5.4%,46,+0.1%
