Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,SHOT FREQUENCY: Rim Rank,SHOT FREQUENCY: Rim,SHOT FREQUENCY: Short Mid Rank,SHOT FREQUENCY: Short Mid,SHOT FREQUENCY: Long Mid Rank,SHOT FREQUENCY: Long Mid,SHOT FREQUENCY: All Mid Rank,SHOT FREQUENCY: All Mid,SHOT FREQUENCY: Corner Three Rank,SHOT FREQUENCY: Corner Three,SHOT FREQUENCY: Non Corner Rank,SHOT FREQUENCY: Non Corner,SHOT FREQUENCY: All Three Rank,SHOT FREQUENCY: All Three
Michael Carter-Williams,23.1,MIL,Point,190,7,+7.5%,29,+2.1%,88,-3.0%,87,-4.7%,97,-7.7%,37,+0.8%,13,+4.8%,8,+5.7%
Tyson Chandler,32.1,DAL,Big,160,11,+6.0%,83,-4.1%,90,-3.2%,19,+4.7%,36,+1.6%,4,+3.8%,67,-1.2%,28,+2.6%
Norris Cole,26.1,NOP,Point,105,98,-16.5%,10,+5.0%,2,+5.7%,51,-0.3%,15,+5.4%,52,-0.1%,98,-10.3%,100,-10.4%
Mike Conley,27.1,MEM,Point,243,69,-2.5%,50,+0.1%,35,+0.8%,41,+0.9%,34,+1.7%,36,+0.8%,76,-2.6%,71,-1.8%
Jamal Crawford,34.6,LAC,Wing,372,10,+6.1%,44,+0.7%,47,-0.1%,83,-4.1%,80,-4.1%,78,-1.4%,14,+4.8%,21,+3.4%
Jae Crowder,24.3,BOS,Forward,100,18,+4.1%,48,+0.4%,42,+0.2%,91,-5.9%,91,-5.7%,23,+1.7%,18,+3.6%,10,+5.3%
Stephen Curry,26.6,GSW,Point,823,90,-6.5%,52,-0.0%,29,+1.3%,73,-2.8%,59,-1.5%,20,+1.8%,54,-0.3%,40,+1.5%
Anthony Davis,21.6,NOP,Big,171,97,-10.8%,99,-10.9%,43,+0.1%,39,+1.0%,40,+1.2%,57,-0.4%,0,+10.1%,0,+9.8%
Glen Davis,28.8,LAC,Big,136,16,+4.4%,37,+1.5%,4,+4.9%,98,-8.9%,77,-4.0%,28,+1.5%,37,+0.9%,31,+2.5%
DeMar DeRozan,25.2,TOR,Wing,158,6,+7.7%,1,+14.9%,99,-7.2%,44,+0.5%,94,-6.7%,100,-4.7%,82,-3.4%,96,-8.2%
Matthew Dellavedova,24.1,CLE,Combo,486,75,-3.3%,67,-2.5%,5,+4.8%,93,-6.5%,63,-1.7%,14,+2.2%,30,+2.0%,15,+4.2%
Boris Diaw,32.5,SAS,Big,197,8,+6.9%,45,+0.7%,2,+5.8%,97,-8.7%,73,-3.0%,73,-1.1%,19,+3.4%,31,+2.3%
Jared Dudley,29.3,MIL,Forward,110,94,-9.8%,35,+1.7%,31,+1.1%,25,+2.6%,24,+3.6%,96,-3.0%,75,-2.3%,88,-5.3%
Tim Duncan,38.5,SAS,Big,249,63,-1.7%,5,+6.2%,94,-4.1%,55,-0.7%,85,-4.7%,47,+0.3%,69,-1.8%,67,-1.5%
Mike Dunleavy,34.1,CHI,Wing,388,76,-3.4%,30,+2.1%,65,-1.1%,85,-4.3%,89,-5.4%,44,+0.3%,21,+3.0%,22,+3.3%
Monta Ellis,29.0,DAL,Wing,196,70,-2.5%,8,+5.6%,94,-3.8%,24,+2.6%,56,-1.2%,2,+4.8%,98,-9.1%,84,-4.3%
Tyreke Evans,25.1,NOP,Wing,125,6,+8.3%,87,-4.8%,62,-1.0%,34,+1.4%,44,+0.4%,10,+2.4%,29,+2.0%,14,+4.4%
Festus Ezeli,25.0,GSW,Big,179,35,+1.6%,42,+0.7%,53,-0.3%,60,-1.2%,60,-1.6%,56,-0.2%,35,+1.1%,45,+0.8%
Marc Gasol,29.8,MEM,Big,413,9,+6.7%,38,+1.4%,85,-2.6%,73,-2.7%,87,-5.3%,1,+5.0%,64,-1.1%,19,+3.8%
Pau Gasol,34.3,CHI,Big,315,85,-5.1%,39,+1.3%,19,+2.6%,29,+2.1%,19,+4.7%,46,+0.3%,93,-6.3%,91,-6.0%
Taj Gibson,29.4,CHI,Big,270,23,+3.4%,58,-0.9%,82,-2.3%,77,-3.1%,88,-5.4%,19,+1.8%,15,+4.5%,6,+6.3%
Manu Ginobili,37.3,SAS,Wing,130,23,+3.2%,64,-1.8%,8,+4.2%,72,-2.5%,35,+1.6%,87,-2.1%,27,+2.3%,52,+0.2%
Drew Gooden,33.1,WAS,Big,177,62,-1.5%,6,+6.0%,36,+0.6%,90,-5.6%,86,-5.0%,75,-1.3%,47,+0.3%,60,-1.0%
Eric Gordon,25.9,NOP,Combo,143,0,+18.7%,94,-6.2%,32,+0.9%,65,-1.6%,50,-0.7%,69,-0.9%,2,+7.8%,3,+6.9%
Marcin Gortat,30.7,WAS,Big,306,15,+5.3%,84,-4.2%,96,-4.6%,20,+4.5%,47,-0.2%,33,+1.2%,19,+3.2%,15,+4.3%
Danny Green,27.4,SAS,Wing,203,69,-2.2%,28,+2.1%,98,-7.1%,10,+6.2%,52,-0.8%,11,+2.4%,83,-3.7%,63,-1.3%
Draymond Green,24.7,GSW,Big,781,79,-4.0%,73,-2.9%,63,-1.1%,56,-0.8%,64,-1.8%,9,+2.8%,31,+1.9%,13,+4.7%
Jeff Green,28.2,MEM,Forward,295,84,-5.0%,57,-0.6%,10,+3.9%,48,+0.2%,23,+4.1%,77,-1.3%,74,-2.2%,81,-3.5%
Blake Griffin,25.6,LAC,Big,556,94,-9.5%,10,+4.6%,78,-1.9%,11,+6.1%,22,+4.2%,95,-2.9%,91,-5.9%,98,-8.8%
James Harden,25.2,HOU,Wing,633,19,+3.7%,19,+3.1%,71,-1.3%,75,-2.9%,81,-4.2%,39,+0.7%,44,+0.5%,42,+1.1%
John Henson,23.8,MIL,Big,152,90,-7.0%,7,+6.0%,30,+1.2%,54,-0.5%,44,+0.7%,67,-0.9%,90,-5.8%,93,-6.7%
Nene Hilario,32.1,WAS,Big,256,65,-1.8%,40,+1.0%,48,-0.1%,13,+5.9%,11,+5.8%,35,+1.1%,97,-7.8%,94,-6.8%
Kirk Hinrich,33.8,CHI,Combo,116,2,+13.5%,23,+2.8%,77,-1.9%,98,-8.8%,99,-10.7%,40,+0.6%,3,+7.2%,2,+7.9%
Al Horford,28.4,ATL,Big,520,88,-6.2%,96,-6.9%,33,+0.9%,3,+7.4%,4,+8.3%,93,-2.5%,36,+1.0%,66,-1.4%
Dwight Howard,28.9,HOU,Big,572,81,-4.2%,90,-5.6%,52,-0.3%,1,+9.0%,2,+8.7%,70,-1.0%,73,-2.2%,81,-3.2%
Andre Iguodala,30.8,GSW,Wing,632,25,+2.9%,13,+4.1%,93,-3.6%,69,-2.0%,90,-5.6%,65,-0.8%,27,+2.3%,40,+1.5%
Ersan Ilyasova,27.5,MIL,Big,141,2,+14.6%,81,-3.7%,40,+0.4%,80,-3.3%,73,-2.9%,32,+1.3%,10,+5.3%,4,+6.6%
Kyrie Irving,22.6,CLE,Point,463,52,-0.5%,12,+4.2%,87,-2.9%,2,+7.7%,17,+4.8%,97,-3.8%,87,-5.1%,99,-9.0%
Jarrett Jack,31.0,BKN,Combo,152,100,-16.9%,51,+0.1%,95,-4.5%,65,-1.7%,93,-6.2%,84,-1.8%,1,+8.0%,7,+6.2%
LeBron James,29.8,CLE,Wing,843,26,+2.9%,89,-5.5%,73,-1.4%,44,+0.4%,54,-1.0%,27,+1.6%,11,+4.9%,5,+6.4%
Amir Johnson,27.5,TOR,Big,111,49,+0.1%,55,-0.6%,37,+0.5%,95,-7.7%,95,-7.2%,15,+2.1%,6,+5.7%,2,+7.8%
Joe Johnson,33.3,BKN,Wing,248,1,+18.3%,22,+2.9%,25,+1.6%,78,-3.2%,62,-1.6%,16,+2.1%,81,-3.3%,62,-1.2%
James Jones,34.1,CLE,Forward,290,24,+3.2%,4,+7.0%,54,-0.4%,82,-3.9%,82,-4.2%,54,-0.2%,77,-2.6%,77,-2.8%
Terrence Jones,22.8,HOU,Big,396,34,+1.6%,19,+3.1%,66,-1.2%,52,-0.4%,60,-1.5%,91,-2.4%,40,+0.8%,68,-1.5%
DeAndre Jordan,26.3,LAC,Big,481,48,+0.2%,93,-5.8%,76,-1.6%,4,+7.4%,12,+5.8%,38,+0.8%,60,-0.8%,53,-0.0%
Kyle Korver,33.6,ATL,Wing,524,61,-1.4%,66,-2.3%,91,-3.5%,6,+6.6%,27,+3.1%,76,-1.3%,44,+0.5%,56,-0.8%
Kosta Koufos,25.7,MEM,Big,127,52,-0.3%,69,-2.6%,16,+2.8%,23,+3.9%,8,+6.7%,98,-4.2%,49,+0.1%,83,-4.1%
Courtney Lee,29.1,MEM,Wing,366,32,+1.8%,34,+1.9%,69,-1.2%,79,-3.2%,83,-4.4%,34,+1.1%,32,+1.4%,30,+2.5%
David Lee,31.5,GSW,Big,102,71,-2.7%,23,+2.6%,14,+3.2%,56,-0.9%,31,+2.4%,72,-1.1%,85,-3.9%,86,-4.9%
Kawhi Leonard,23.3,SAS,Wing,249,10,+6.4%,6,+6.1%,61,-0.9%,94,-7.1%,98,-8.0%,2,+4.9%,80,-3.1%,36,+1.8%
Meyers Leonard,22.7,POR,Big,103,91,-7.8%,81,-4.0%,20,+2.1%,52,-0.4%,33,+1.7%,60,-0.6%,23,+2.8%,32,+2.3%
Damian Lillard,24.3,POR,Combo,200,20,+3.5%,2,+10.6%,22,+1.9%,99,-9.7%,98,-7.8%,88,-2.2%,56,-0.6%,78,-2.8%
Shaun Livingston,29.1,GSW,Combo,369,39,+1.4%,27,+2.2%,64,-1.1%,66,-1.7%,70,-2.8%,43,+0.5%,48,+0.2%,48,+0.6%
Brook Lopez,26.6,BKN,Big,232,46,+0.4%,77,-3.2%,19,+2.2%,0,+9.2%,2,+11.4%,8,+3.0%,99,-11.2%,97,-8.2%
Robin Lopez,26.6,POR,Big,117,14,+5.6%,56,-0.6%,90,-3.1%,40,+1.0%,67,-2.1%,12,+2.4%,46,+0.3%,26,+2.7%
Kevin Love,26.1,CLE,Big,106,35,+1.5%,70,-2.7%,56,-0.5%,2,+8.2%,5,+7.8%,99,-4.4%,58,-0.7%,87,-5.1%
Kyle Lowry,28.6,TOR,Point,131,74,-3.3%,100,-16.8%,0,+9.4%,21,+4.2%,0,+13.7%,89,-2.2%,9,+5.4%,23,+3.2%
O.J. Mayo,27.0,MIL,Wing,155,92,-8.8%,3,+8.0%,40,+0.4%,71,-2.4%,65,-2.0%,58,-0.4%,88,-5.6%,90,-6.0%
CJ McCollum,23.1,POR,Wing,165,98,-11.3%,26,+2.2%,77,-1.9%,58,-0.9%,69,-2.8%,50,+0.1%,43,+0.5%,49,+0.6%
Khris Middleton,23.2,MIL,Wing,231,53,-0.5%,56,-0.6%,97,-4.7%,32,+1.4%,74,-3.3%,3,+4.5%,56,-0.6%,18,+3.9%
Patty Mills,26.2,SAS,Combo,112,85,-5.1%,94,-6.0%,1,+9.2%,76,-3.0%,10,+6.3%,98,-4.1%,16,+3.9%,55,-0.3%
Paul Millsap,29.7,ATL,Big,564,44,+1.0%,27,+2.1%,27,+1.3%,69,-2.1%,52,-0.8%,31,+1.4%,79,-2.8%,65,-1.4%
Nikola Mirotic,23.7,CHI,Forward,149,36,+1.4%,46,+0.6%,70,-1.2%,42,+0.8%,48,-0.5%,79,-1.4%,34,+1.2%,54,-0.2%
Timofey Mozgov,28.3,CLE,Big,523,81,-4.1%,95,-6.5%,69,-1.2%,12,+6.0%,18,+4.7%,65,-0.8%,25,+2.5%,37,+1.8%
Joakim Noah,29.7,CHI,Big,389,55,-0.6%,60,-1.3%,27,+1.5%,15,+5.7%,6,+7.2%,73,-1.1%,85,-4.8%,89,-5.9%
Dirk Nowitzki,36.4,DAL,Big,180,64,-1.8%,85,-4.3%,17,+2.8%,26,+2.5%,15,+5.3%,23,+1.7%,78,-2.7%,61,-1.0%
Zaza Pachulia,30.7,MIL,Big,128,4,+9.2%,98,-7.7%,83,-2.3%,33,+1.4%,53,-0.9%,30,+1.4%,4,+7.1%,1,+8.5%
Tony Parker,32.5,SAS,Point,209,60,-1.2%,14,+3.8%,98,-6.0%,18,+4.8%,55,-1.2%,6,+3.5%,92,-6.1%,75,-2.6%
Patrick Patterson,25.6,TOR,Big,105,86,-5.5%,31,+2.1%,46,-0.0%,81,-3.5%,75,-3.5%,48,+0.2%,33,+1.2%,41,+1.5%
Chris Paul,29.5,LAC,Point,444,80,-4.1%,77,-3.3%,3,+5.5%,8,+6.4%,1,+11.9%,74,-1.2%,96,-7.4%,98,-8.6%
Paul Pierce,37.1,WAS,Wing,297,13,+5.9%,90,-5.5%,92,-3.6%,9,+6.3%,30,+2.7%,18,+1.9%,40,+0.9%,24,+2.8%
Quincy Pondexter,26.6,NOP,Wing,124,15,+4.6%,18,+3.1%,58,-0.7%,90,-5.1%,92,-5.8%,94,-2.8%,8,+5.5%,25,+2.7%
Otto Porter,21.4,WAS,Wing,329,89,-6.4%,32,+2.0%,7,+4.3%,96,-8.4%,79,-4.1%,80,-1.5%,17,+3.6%,34,+2.1%
Pablo Prigioni,37.5,HOU,Point,279,73,-2.9%,11,+4.5%,56,-0.4%,60,-1.4%,65,-1.8%,41,+0.6%,81,-3.3%,76,-2.7%
Zach Randolph,33.3,MEM,Big,380,68,-2.1%,65,-2.1%,86,-2.6%,62,-1.5%,81,-4.2%,31,+1.4%,12,+4.9%,6,+6.3%
JJ Redick,30.4,LAC,Wing,539,72,-2.8%,33,+2.0%,100,-9.4%,17,+5.4%,78,-4.0%,35,+1.0%,35,+1.1%,35,+2.1%
Austin Rivers,22.3,LAC,Combo,233,27,+2.5%,31,+2.0%,68,-1.2%,92,-6.1%,96,-7.3%,44,+0.3%,10,+4.9%,10,+5.3%
Derrick Rose,26.1,CHI,Combo,452,96,-10.7%,24,+2.5%,81,-2.1%,40,+0.9%,56,-1.2%,59,-0.5%,60,-0.8%,64,-1.3%
Terrence Ross,23.7,TOR,Wing,104,17,+4.2%,60,-1.1%,55,-0.4%,27,+2.5%,32,+2.1%,81,-1.5%,42,+0.6%,59,-1.0%
Dennis Schroder,21.1,ATL,Point,281,45,+0.6%,17,+3.1%,23,+1.7%,77,-3.0%,57,-1.3%,51,-0.0%,70,-1.9%,72,-1.9%
Mike Scott,26.3,ATL,Big,157,19,+4.1%,16,+3.4%,80,-2.1%,89,-4.9%,94,-7.0%,6,+3.3%,45,+0.4%,20,+3.6%
Ramon Sessions,28.6,WAS,Combo,217,73,-3.3%,74,-2.9%,81,-2.1%,50,-0.2%,68,-2.3%,90,-2.4%,2,+7.6%,11,+5.2%
Iman Shumpert,24.4,CLE,Wing,693,48,+0.2%,36,+1.6%,85,-2.3%,81,-3.3%,90,-5.7%,5,+3.8%,48,+0.2%,17,+4.0%
JR Smith,29.1,CLE,Wing,552,50,-0.1%,25,+2.4%,35,+0.8%,70,-2.3%,58,-1.5%,64,-0.7%,53,-0.2%,57,-0.9%
Josh Smith,28.9,HOU,Big,393,58,-1.0%,62,-1.4%,26,+1.6%,53,-0.4%,40,+1.1%,13,+2.2%,71,-2.0%,52,+0.3%
Tony Snell,23.0,CHI,Wing,121,87,-6.0%,88,-5.4%,49,-0.1%,5,+7.2%,6,+7.1%,83,-1.7%,51,-0.0%,69,-1.7%
Tiago Splitter,29.8,SAS,Big,123,66,-2.0%,91,-5.7%,67,-1.2%,15,+5.8%,19,+4.6%,15,+2.1%,62,-1.0%,44,+1.1%
Jeff Teague,26.4,ATL,Point,526,29,+2.4%,53,-0.4%,60,-0.8%,48,+0.3%,48,-0.6%,81,-1.6%,26,+2.5%,44,+1.0%
Jason Terry,37.1,HOU,Combo,485,30,+2.3%,71,-2.8%,51,-0.2%,47,+0.3%,45,+0.1%,56,-0.3%,22,+2.9%,27,+2.7%
Isaiah Thomas,25.7,BOS,Point,118,83,-4.9%,48,+0.2%,45,+0.1%,27,+2.4%,31,+2.5%,7,+3.2%,90,-5.9%,77,-2.7%
Klay Thompson,24.7,GSW,Wing,758,31,+1.9%,92,-5.8%,10,+4.0%,36,+1.1%,16,+5.1%,19,+1.8%,65,-1.2%,47,+0.7%
Tristan Thompson,23.6,CLE,Big,724,42,+1.1%,52,-0.1%,34,+0.9%,88,-4.8%,76,-3.9%,21,+1.8%,28,+2.3%,16,+4.0%
Evan Turner,26.0,BOS,Combo,116,57,-0.9%,97,-7.4%,39,+0.4%,7,+6.4%,7,+6.9%,94,-2.6%,20,+3.1%,50,+0.5%
Beno Udrih,32.3,MEM,Point,171,27,+2.5%,35,+1.8%,21,+2.0%,59,-1.0%,41,+1.1%,69,-0.9%,72,-2.0%,79,-2.9%
Jonas Valanciunas,22.5,TOR,Big,103,22,+3.4%,47,+0.6%,60,-0.8%,6,+7.1%,10,+6.4%,85,-1.9%,86,-5.1%,95,-7.0%
John Wall,24.2,WAS,Point,271,38,+1.4%,79,-3.4%,6,+4.7%,68,-1.9%,29,+2.8%,22,+1.8%,65,-1.1%,48,+0.6%
Deron Williams,30.3,BKN,Point,191,3,+11.6%,82,-4.0%,24,+1.6%,31,+1.6%,26,+3.2%,26,+1.6%,61,-0.8%,46,+0.8%
Lou Williams,28.0,TOR,Combo,102,65,-1.8%,21,+2.9%,89,-3.0%,63,-1.5%,85,-4.5%,17,+1.9%,55,-0.3%,38,+1.6%
Thaddeus Young,26.4,BKN,Big,189,40,+1.2%,54,-0.5%,57,-0.7%,22,+4.2%,25,+3.5%,82,-1.6%,68,-1.5%,80,-3.0%
