Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Mike Conley,25.1,MEM,Point,574,13,42.8%,31,48%,75,45%,19,27%,38,37%,0,29%,27,29%,15,29%
Jamal Crawford,32.6,LAC,Wing,158,24,44.1%,10,40%,45,33%,97,53%,86,45%,0,40%,0,20%,25,30%
Stephen Curry,24.6,GSW,Combo,495,85,52.8%,85,63%,54,39%,38,40%,46,40%,100,71%,67,34%,88,40%
Carlos Delfino,30.2,HOU,Wing,116,76,52.7%,31,50%,0,0%,0,0%,0,0%,0,43%,68,36%,64,38%
Luol Deng,27.5,CHI,Forward,222,0,39.2%,46,60%,62,36%,92,43%,69,41%,0,0%,0,8%,0,6%
Boris Diaw,30.5,SAS,Big,270,52,49.1%,91,80%,57,40%,20,9%,9,27%,0,67%,0,30%,0,38%
Keyon Dooling,32.5,MEM,Point,113,19,45.7%,100,100%,44,40%,0,0%,0,20%,0,50%,0,33%,0,42%
Tim Duncan,36.5,SAS,Big,732,36,47.2%,68,64%,55,39%,70,42%,59,40%,0,0%,0,0%,0,0%
Kevin Durant,24.1,OKC,Forward,479,54,51.0%,69,64%,92,53%,69,38%,92,46%,0,33%,33,34%,42,34%
Monta Ellis,27.0,MIL,Combo,151,62,46.4%,23,50%,92,57%,100,65%,100,63%,0,0%,0,20%,0,16%
Reggie Evans,32.5,BKN,Big,208,41,47.8%,25,56%,73,50%,9,0%,2,20%,0,0%,0,0%,0,0%
Festus Ezeli,23.0,GSW,Big,132,25,46.2%,11,50%,23,33%,0,0%,27,33%,0,0%,0,0%,0,0%
Kenneth Faried,23.0,DEN,Big,144,98,62.5%,98,81%,14,30%,9,0%,11,27%,0,0%,0,0%,0,0%
Raymond Felton,28.4,NYK,Combo,452,69,46.9%,54,53%,46,38%,69,43%,62,41%,0,40%,50,30%,50,32%
Derek Fisher,38.2,OKC,Wing,256,93,60.3%,3,33%,62,40%,83,45%,83,44%,20,43%,86,48%,89,45%
Francisco Garcia,30.8,HOU,Wing,152,86,59.8%,0,25%,79,50%,93,50%,97,50%,100,53%,59,35%,86,44%
Kevin Garnett,36.5,BOS,Big,211,61,50.0%,77,67%,34,35%,98,57%,86,47%,0,0%,0,0%,0,0%
Marc Gasol,27.8,MEM,Big,608,20,45.4%,48,59%,61,41%,73,44%,68,42%,0,0%,0,0%,0,0%
Pau Gasol,32.3,LAL,Big,145,45,48.1%,91,80%,73,50%,27,24%,43,35%,0,0%,0,0%,0,0%
Paul George,22.5,IND,Wing,776,52,49.8%,79,64%,59,38%,52,34%,45,36%,0,40%,41,33%,43,34%
Taj Gibson,27.4,CHI,Big,200,50,48.4%,32,57%,36,35%,82,50%,70,44%,0,0%,0,0%,0,0%
Manu Ginobili,35.3,SAS,Wing,557,45,47.4%,55,56%,55,38%,83,45%,72,42%,0,40%,9,28%,29,30%
Danny Green,25.4,SAS,Wing,664,90,59.8%,21,46%,52,38%,14,22%,21,29%,80,51%,95,48%,96,49%
Draymond Green,22.7,GSW,Forward,220,77,53.8%,23,53%,69,40%,100,50%,85,44%,0,50%,56,38%,83,41%
Jeff Green,26.2,BOS,Forward,257,46,50.0%,46,60%,23,21%,46,32%,38,27%,0,56%,0,42%,100,48%
Blake Griffin,23.6,LAC,Big,157,18,45.3%,30,56%,39,36%,50,31%,27,33%,0,0%,0,0%,0,0%
Tyler Hansbrough,27.0,IND,Big,221,5,41.4%,7,45%,23,33%,30,25%,23,31%,0,0%,0,0%,0,0%
James Harden,23.2,HOU,Wing,242,34,46.0%,59,57%,21,22%,10,17%,14,20%,0,0%,64,36%,54,36%
Devin Harris,29.7,ATL,Combo,225,8,41.1%,69,60%,0,0%,46,40%,8,33%,0,0%,17,25%,25,22%
Udonis Haslem,32.4,MIA,Big,357,89,59.3%,84,72%,23,33%,82,50%,89,49%,0,0%,0,0%,0,0%
Roy Hibbert,25.9,IND,Big,692,66,50.9%,75,65%,66,43%,39,26%,55,39%,0,0%,0,0%,0,0%
George Hill,26.5,IND,Point,683,44,48.5%,75,66%,56,42%,38,30%,31,35%,0,25%,82,38%,62,36%
Kirk Hinrich,31.8,CHI,Combo,162,77,50.0%,69,60%,38,33%,85,50%,69,43%,0,0%,0,40%,0,40%
Al Horford,26.4,ATL,Big,217,57,49.4%,89,77%,43,36%,68,41%,57,39%,0,0%,0,0%,0,0%
Dwight Howard,26.9,LAL,Big,126,95,61.9%,91,80%,23,33%,82,50%,45,35%,0,0%,0,0%,0,0%
Serge Ibaka,23.1,OKC,Big,365,16,45.2%,64,63%,41,36%,41,29%,20,31%,0,38%,0,100%,0,44%
Andre Iguodala,28.8,DEN,Wing,242,83,59.5%,83,68%,24,25%,59,38%,34,33%,0,60%,91,48%,100,50%
Ersan Ilyasova,25.5,MIL,Big,117,41,47.8%,55,63%,48,38%,30,25%,16,30%,0,100%,0,33%,0,40%
Jarrett Jack,29.0,GSW,Point,425,94,54.3%,88,72%,94,58%,69,44%,94,50%,0,43%,0,29%,31,33%
Reggie Jackson,22.5,OKC,Combo,355,92,53.5%,100,73%,69,47%,46,40%,85,45%,50,41%,0,24%,38,31%
LeBron James,27.8,MIA,Forward,958,62,53.6%,85,69%,54,33%,77,38%,54,36%,67,39%,67,39%,50,39%
Brandon Jennings,23.1,MIL,Point,133,6,35.7%,13,44%,13,33%,13,25%,19,31%,0,33%,0,19%,8,22%
Ivan Johnson,28.6,ATL,Big,107,25,46.2%,20,53%,9,25%,59,40%,27,33%,0,0%,0,0%,0,0%
Joe Johnson,31.3,BKN,Wing,271,41,46.6%,97,100%,93,54%,79,44%,93,48%,0,40%,0,17%,4,26%
DeAndre Jordan,24.3,LAC,Big,143,23,45.5%,5,44%,73,50%,0,0%,91,50%,0,0%,0,0%,0,0%
Cory Joseph,21.2,SAS,Point,172,56,50.0%,81,67%,0,20%,94,62%,63,43%,0,33%,0,0%,0,22%
Jason Kidd,39.6,NYK,Combo,247,0,18.0%,0,0%,0,0%,0,0%,0,0%,0,17%,0,18%,13,18%
Kyle Korver,31.6,ATL,Wing,177,66,51.0%,97,100%,0,0%,69,43%,79,43%,0,43%,41,33%,46,35%
Kosta Koufos,23.7,DEN,Big,100,2,39.5%,25,56%,2,11%,0,0%,0,11%,0,0%,0,100%,0,100%
Carl Landry,29.1,GSW,Big,244,70,52.0%,61,63%,93,54%,64,41%,84,46%,0,0%,0,0%,0,0%
Ty Lawson,25.0,DEN,Point,235,25,45.9%,56,57%,88,50%,63,43%,69,45%,0,0%,9,21%,0,19%
Kawhi Leonard,21.3,SAS,Forward,771,92,60.2%,92,74%,100,57%,54,34%,100,48%,33,35%,89,44%,58,39%
Brook Lopez,24.6,BKN,Big,262,39,47.6%,45,59%,20,32%,52,33%,25,33%,0,0%,0,100%,0,100%
Ian Mahinmi,26.0,IND,Big,139,11,44.4%,9,47%,98,100%,23,17%,50,38%,0,0%,0,0%,0,0%
Kenyon Martin,34.8,NYK,Big,251,82,58.0%,86,72%,73,50%,30,25%,27,33%,0,0%,0,0%,0,0%
Kevin Martin,29.7,OKC,Wing,315,28,44.7%,62,58%,28,26%,52,34%,28,31%,0,50%,36,32%,57,36%
Luc Mbah a Moute,26.1,MIL,Forward,135,23,43.5%,62,63%,0,0%,8,0%,0,0%,0,0%,0,0%,0,0%
JaVale McGee,24.8,DEN,Big,111,84,58.1%,50,61%,73,50%,0,0%,91,50%,0,0%,0,0%,0,0%
Andre Miller,36.6,DEN,Combo,153,46,45.7%,23,50%,31,29%,85,50%,23,35%,0,100%,0,33%,0,45%
Mike Miller,32.7,MIA,Wing,209,100,70.0%,93,80%,0,0%,0,0%,0,0%,0,50%,100,48%,93,48%
Nazr Mohammed,35.2,CHI,Big,100,91,60.0%,55,63%,95,60%,95,56%,100,57%,0,0%,0,0%,0,0%
Gary Neal,28.1,SAS,Combo,377,38,45.6%,15,44%,77,50%,8,28%,54,40%,0,22%,83,36%,75,34%
Joakim Noah,27.7,CHI,Big,408,9,43.7%,18,53%,18,32%,43,30%,18,31%,0,0%,0,0%,0,0%
Lamar Odom,33.0,LAC,Big,106,5,41.4%,11,50%,9,25%,82,50%,27,33%,0,0%,0,36%,0,31%
Tony Parker,30.5,SAS,Point,762,31,47.2%,63,58%,63,42%,56,41%,56,41%,0,47%,0,29%,69,38%
Chandler Parsons,24.0,HOU,Forward,237,69,53.8%,31,58%,31,25%,38,29%,31,27%,0,50%,44,37%,67,40%
Chris Paul,27.5,LAC,Point,223,100,58.4%,94,86%,81,48%,75,48%,88,48%,0,0%,45,38%,46,35%
Kendrick Perkins,28.0,OKC,Big,209,0,27.0%,0,35%,7,22%,25,18%,2,20%,0,0%,0,0%,0,0%
Johan Petro,26.8,ATL,Big,100,68,51.9%,77,67%,68,44%,75,44%,73,44%,0,0%,0,0%,0,0%
Paul Pierce,35.1,BOS,Wing,255,14,42.0%,52,54%,97,64%,24,27%,52,37%,0,17%,14,29%,11,27%
Quincy Pondexter,24.6,MEM,Forward,347,100,62.1%,100,78%,31,25%,23,22%,23,24%,100,47%,78,42%,92,45%
Pablo Prigioni,35.5,NYK,Point,226,88,53.7%,6,33%,13,33%,0,0%,13,29%,0,43%,91,43%,92,43%
Tayshaun Prince,32.7,MEM,Wing,453,0,37.6%,31,50%,72,46%,34,29%,38,35%,0,11%,0,40%,7,26%
Zach Randolph,31.3,MEM,Big,553,32,46.3%,34,57%,45,37%,45,30%,41,35%,0,0%,0,0%,0,0%
Nate Robinson,28.4,CHI,Point,403,69,50.6%,50,55%,31,36%,88,53%,75,47%,0,18%,73,38%,38,34%
Larry Sanders,23.9,MIL,Big,112,80,57.6%,55,63%,73,50%,59,40%,73,44%,0,0%,0,0%,0,0%
Thabo Sefolosha,28.5,OKC,Wing,299,31,45.8%,62,58%,10,0%,31,29%,10,18%,0,15%,82,43%,36,33%
Iman Shumpert,22.4,NYK,Wing,331,69,51.6%,28,48%,34,30%,62,39%,48,36%,0,60%,50,35%,82,44%
JR Smith,27.1,NYK,Wing,349,3,38.5%,24,47%,69,46%,28,27%,31,31%,0,57%,5,23%,14,27%
Josh Smith,26.9,ATL,Forward,198,38,46.1%,77,67%,46,32%,62,38%,46,35%,0,29%,0,23%,8,25%
Tiago Splitter,27.8,SAS,Big,384,75,54.2%,70,64%,50,38%,9,0%,48,37%,0,0%,0,0%,0,0%
Lance Stephenson,22.2,IND,Wing,670,38,46.1%,45,53%,90,52%,48,32%,76,43%,0,20%,18,30%,21,28%
Jeff Teague,24.4,ATL,Point,212,0,35.2%,25,46%,6,24%,44,32%,6,28%,0,0%,0,33%,0,30%
Jason Terry,35.1,BOS,Combo,189,100,59.4%,23,50%,77,50%,23,38%,69,43%,0,50%,100,44%,100,45%
Klay Thompson,22.7,GSW,Wing,494,62,50.9%,7,37%,79,50%,76,44%,90,47%,40,44%,77,41%,75,42%
Dwyane Wade,30.8,MIA,Combo,778,54,46.0%,92,64%,62,40%,15,33%,31,36%,0,50%,0,0%,0,33%
Gerald Wallace,30.3,BKN,Forward,242,85,56.2%,38,59%,0,0%,15,20%,15,17%,0,14%,100,50%,75,41%
CJ Watson,28.5,BKN,Combo,159,31,43.4%,62,55%,92,57%,31,38%,85,45%,0,0%,0,33%,0,15%
David West,32.2,IND,Big,687,30,46.2%,41,59%,64,42%,57,39%,66,41%,0,0%,0,0%,0,0%
Deron Williams,28.4,BKN,Point,291,63,50.5%,69,60%,50,41%,25,29%,25,34%,0,67%,45,38%,85,40%
Sam Young,27.4,IND,Wing,126,21,43.5%,86,70%,10,0%,0,0%,0,0%,0,17%,0,33%,0,22%
