Player,Age,Team,Pos,MIN,FT% Rank,FT%,SFLD% Rank,SFLD%,FFLD% Rank,FFLD%,AND1% Rank,AND1%
Chris Douglas-Roberts,21.8,BKN,Wing,515,45,80.8%,81,12.7%,66,1.4%,57,22.7%
Goran Dragic,22.5,PHX,Point,580,7,72.0%,80,11.8%,57,1.8%,9,4.5%
Jared Dudley,23.3,CHA,Forward,421,0,68.2%,68,12.3%,21,0.9%,27,15.4%
Jared Dudley,23.3,PHX,Forward,599,5,63.3%,88,14.8%,34,1.0%,27,15.4%
Chris Duhon,26.2,NYK,Point,2898,80,86.1%,57,8.8%,30,1.3%,61,23.8%
Tim Duncan,32.5,SAS,Big,2518,47,69.4%,79,18.4%,83,2.3%,55,21.8%
Mike Dunleavy,28.1,IND,Forward,494,81,81.5%,63,11.4%,61,1.5%,70,24.1%
Kevin Durant,20.1,OKC,Wing,2880,85,86.2%,84,13.5%,83,2.0%,47,20.6%
Monta Ellis,23.0,GSW,Combo,887,61,83.0%,47,10.0%,26,1.2%,84,30.4%
Francisco Elson,32.7,MIL,Big,950,93,83.8%,17,9.6%,29,1.2%,8,5.9%
Melvin Ely,30.5,NOP,Big,341,35,65.6%,41,12.7%,93,2.9%,0,0.0%
Maurice Evans,30.0,ATL,Wing,1782,67,83.1%,30,6.4%,17,0.7%,75,25.8%
Reggie Evans,28.5,PHI,Big,1091,16,59.3%,99,30.2%,90,2.5%,10,7.0%
Jordan Farmar,21.9,LAL,Point,1093,0,59.4%,54,8.2%,22,1.2%,65,24.2%
Raymond Felton,24.4,CHA,Combo,3079,35,80.0%,33,8.1%,79,2.2%,63,23.1%
Rudy Fernandez,23.6,POR,Wing,1919,70,83.3%,27,6.2%,82,1.8%,74,25.6%
Kyrylo Fesenko,21.9,UTA,Big,132,0,22.2%,57,15.2%,18,1.0%,42,20.0%
Michael Finley,35.7,SAS,Forward,2326,86,82.3%,2,2.3%,20,0.9%,13,12.5%
Derek Fisher,34.2,LAL,Point,2433,70,84.6%,26,5.4%,26,1.3%,46,21.1%
T.J. Ford,25.6,IND,Point,2236,89,87.1%,78,11.7%,89,2.5%,63,24.1%
Jeff Foster,31.8,IND,Big,1818,36,65.8%,66,16.5%,62,1.6%,74,25.8%
Randy Foye,25.1,MIN,Combo,2464,74,84.8%,51,10.3%,42,1.4%,16,11.0%
Channing Frye,25.5,POR,Big,628,46,69.0%,1,3.8%,60,1.6%,14,11.1%
Dan Gadzuric,30.7,MIL,Big,912,8,54.4%,34,11.9%,57,1.5%,42,20.0%
Danilo Gallinari,20.2,NYK,Forward,408,0,96.0%,25,6.8%,86,2.3%,11,11.1%
Francisco Garcia,26.8,SAC,Wing,1937,59,82.0%,46,7.8%,79,1.8%,29,16.7%
Kevin Garnett,32.5,BOS,Big,1768,95,84.1%,10,7.3%,77,2.1%,82,28.1%
Marc Gasol,23.8,MEM,Big,2504,62,73.0%,92,21.3%,97,3.5%,75,25.9%
Pau Gasol,28.3,LAL,Big,2981,74,77.8%,58,15.2%,89,2.5%,48,20.6%
Rudy Gay,22.2,MEM,Forward,2932,37,76.7%,57,11.1%,46,1.4%,34,17.0%
Devean George,31.2,DAL,Wing,653,0,75.0%,43,7.2%,50,1.1%,39,20.0%
Daniel Gibson,22.7,CLE,Combo,1664,16,76.0%,16,5.7%,16,0.9%,56,21.4%
Manu Ginobili,31.3,SAS,Wing,1171,97,88.2%,82,12.7%,99,3.3%,66,25.0%
Ryan Gomes,26.2,MIN,Forward,2605,74,80.7%,34,7.8%,30,1.0%,57,21.3%
Drew Gooden,27.1,CHI,Big,915,96,86.6%,33,11.7%,68,1.7%,68,24.4%
Drew Gooden,27.1,SAS,Big,309,78,78.2%,63,16.0%,69,1.7%,26,15.4%
Ben Gordon,25.6,CHI,Wing,2987,86,86.3%,74,10.8%,81,1.8%,63,24.0%
Eric Gordon,19.9,LAC,Wing,2622,83,85.8%,88,14.0%,94,2.7%,54,22.1%
Marcin Gortat,24.7,ORL,Big,687,10,56.1%,60,15.3%,16,1.0%,99,40.7%
Joey Graham,26.4,TOR,Forward,1443,84,82.1%,84,14.2%,43,1.2%,79,27.1%
Stephen Graham,26.4,IND,Wing,629,34,77.4%,68,10.1%,49,1.0%,39,20.0%
Danny Granger,25.5,IND,Forward,2414,98,88.0%,80,14.1%,79,2.0%,45,19.9%
Aaron Gray,23.9,CHI,Big,683,16,58.9%,49,14.1%,45,1.3%,42,20.0%
Gerald Green,22.8,DAL,Wing,312,0,84.2%,47,7.8%,42,1.0%,66,25.0%
Jeff Green,22.2,OKC,Forward,2866,53,78.8%,66,12.1%,38,1.1%,39,18.9%
Willie Green,27.3,PHI,Wing,1798,12,71.3%,32,6.5%,13,0.6%,90,34.1%
Donte Greene,20.7,SAC,Forward,588,0,87.0%,14,5.6%,16,0.8%,7,9.1%
Hamed Haddadi,23.5,MEM,Big,100,0,54.5%,84,19.4%,99,4.0%,0,0.0%
Malik Hairston,21.7,SAS,Forward,103,0,0.0%,18,6.3%,95,3.0%,95,50.0%
Richard Hamilton,30.7,DET,Wing,2268,76,84.7%,28,6.3%,93,2.6%,17,13.0%
Matt Harpring,32.4,UTA,Forward,662,49,78.8%,50,10.0%,100,4.0%,46,20.0%
Al Harrington,28.7,GSW,Forward,165,0,50.0%,13,5.4%,63,1.6%,0,0.0%
Al Harrington,28.7,NYK,Forward,2364,67,80.3%,52,10.1%,75,2.0%,61,21.8%
Devin Harris,25.7,BKN,Point,2483,57,82.0%,98,21.6%,96,3.1%,50,22.5%
Jason Hart,30.5,LAC,Point,263,0,73.3%,50,8.0%,2,0.9%,0,0.0%
Udonis Haslem,28.4,MIA,Big,2553,68,75.3%,21,10.0%,25,1.1%,60,22.9%
Trenton Hassell,29.7,BKN,Wing,1064,0,79.2%,20,5.2%,11,0.6%,39,20.0%
Spencer Hawes,20.5,SAC,Big,2166,32,64.6%,9,7.2%,18,1.0%,57,22.0%
Chuck Hayes,25.4,HOU,Big,797,0,56.3%,12,8.3%,1,0.4%,93,33.3%
Jarvis Hayes,27.2,BKN,Forward,1767,9,67.4%,4,2.8%,11,0.7%,82,31.3%
Brendan Haywood,28.9,WAS,Big,174,0,47.6%,73,17.5%,2,0.5%,88,30.0%
Luther Head,25.9,HOU,Combo,304,0,100.0%,21,6.1%,12,0.8%,88,33.3%
Luther Head,25.9,MIA,Combo,173,0,62.5%,37,8.9%,44,1.4%,0,0.0%
Walter Herrmann,29.4,DET,Wing,584,0,78.3%,29,6.3%,13,0.6%,66,25.0%
Roy Hibbert,21.9,IND,Big,965,37,67.2%,62,15.9%,71,1.8%,85,28.8%
JJ Hickson,20.2,CLE,Big,579,28,63.5%,63,16.0%,15,0.9%,98,37.0%
Nene Hilario,26.1,DEN,Big,2504,59,72.3%,91,21.1%,87,2.4%,89,30.9%
George Hill,22.5,SAS,Combo,1142,19,77.2%,86,15.1%,98,2.9%,60,22.2%
Grant Hill,36.1,PHX,Forward,2424,79,81.1%,64,12.0%,45,1.2%,86,32.3%
Kirk Hinrich,27.8,CHI,Combo,1333,32,79.8%,23,6.1%,40,1.4%,19,11.1%
Ryan Hollins,24.1,CHA,Big,175,33,64.7%,100,32.7%,43,1.3%,9,6.3%
Ryan Hollins,24.1,DAL,Big,194,0,50.0%,67,16.7%,99,3.9%,84,28.6%
Al Horford,22.4,ATL,Big,2235,58,72.1%,54,14.9%,36,1.3%,82,28.3%
Eddie House,30.5,BOS,Combo,1337,48,82.2%,0,1.0%,7,0.7%,42,20.0%
Dwight Howard,22.9,ORL,Big,2814,18,59.5%,99,29.9%,100,5.1%,69,24.9%
Josh Howard,28.5,DAL,Wing,1654,36,78.2%,79,12.1%,75,1.6%,38,19.2%
Juwan Howard,35.7,CHA,Big,444,40,67.6%,32,11.5%,71,1.9%,57,22.2%
Larry Hughes,29.8,CHI,Wing,783,52,81.3%,69,10.2%,56,1.2%,13,11.8%
Larry Hughes,29.8,NYK,Wing,685,40,79.4%,65,9.9%,69,1.4%,21,14.8%
Kris Humphries,23.7,TOR,Forward,236,40,77.5%,93,17.8%,77,2.0%,73,25.0%
Lindsey Hunter,37.9,CHI,Point,212,0,60.0%,4,3.2%,46,1.5%,96,50.0%
Andre Iguodala,24.8,PHI,Wing,3259,15,72.3%,95,17.0%,86,2.1%,36,18.0%
Zydrunas Ilgauskas,33.4,CLE,Big,1759,83,79.9%,22,10.1%,16,1.0%,13,10.0%
Allen Iverson,33.4,DEN,Combo,122,0,72.0%,100,18.8%,100,3.7%,19,11.1%
Allen Iverson,33.4,DET,Point,1967,34,78.8%,93,14.9%,98,3.5%,33,17.9%
Royal Ivey,26.9,PHI,Wing,806,30,76.9%,45,7.4%,38,0.9%,9,6.7%
Jarrett Jack,25.0,IND,Combo,2698,77,85.4%,49,10.3%,53,1.6%,74,25.8%
Bobby Jackson,35.6,SAC,Combo,1439,71,84.4%,35,8.3%,30,1.3%,58,22.0%
Darnell Jackson,23.0,CLE,Big,294,0,77.3%,84,19.1%,2,0.5%,26,15.4%
Stephen Jackson,30.6,GSW,Forward,2332,88,82.5%,71,12.5%,68,1.6%,9,10.0%
LeBron James,23.8,CLE,Forward,3049,44,78.1%,96,19.8%,96,3.1%,77,25.7%
Mike James,33.4,WAS,Point,1567,68,83.8%,35,6.5%,11,1.2%,65,24.2%
Antawn Jamison,32.4,WAS,Forward,3089,30,75.4%,77,13.1%,80,2.2%,71,24.9%
Marko Jaric,29.9,MEM,Wing,551,27,75.7%,76,12.0%,65,1.4%,13,11.8%
Al Jefferson,23.8,MIN,Big,1831,65,74.1%,40,12.6%,37,1.3%,90,31.3%
Richard Jefferson,28.4,MIL,Wing,2931,43,80.4%,92,16.3%,88,2.2%,35,17.9%
Jared Jeffries,26.9,NYK,Big,1301,22,61.1%,44,13.0%,30,1.2%,73,25.6%
Amir Johnson,21.5,DET,Big,876,29,63.6%,20,9.9%,47,1.4%,62,23.5%
Anthony Johnson,34.1,ORL,Point,1424,16,75.3%,46,7.8%,28,1.3%,26,16.7%
Joe Johnson,27.3,ATL,Wing,3117,65,82.6%,51,8.0%,92,2.5%,33,17.4%
Dahntay Jones,27.8,DEN,Wing,1373,21,74.0%,98,19.5%,22,0.7%,53,21.6%
Fred Jones,29.6,LAC,Combo,1430,58,82.5%,67,11.3%,5,0.7%,40,18.9%
James Jones,28.1,MIA,Wing,607,78,85.2%,34,6.8%,54,1.2%,84,30.0%
Solomon Jones,24.3,ATL,Big,616,46,69.2%,98,29.4%,26,1.1%,74,25.7%
DeAndre Jordan,20.3,LAC,Big,677,1,37.0%,97,28.6%,76,2.0%,54,21.7%
Chris Kaman,26.5,LAC,Big,911,42,68.0%,38,12.4%,70,1.8%,91,31.7%
Jason Kapono,27.7,TOR,Wing,1793,48,81.0%,4,2.5%,10,0.6%,39,20.0%
Jason Kidd,35.6,DAL,Point,2880,55,81.9%,28,5.5%,4,0.9%,52,22.9%
Tarence Kinsey,24.6,CLE,Wing,187,0,82.4%,96,17.3%,24,0.8%,13,11.1%
Andrei Kirilenko,27.7,UTA,Forward,1807,47,78.5%,95,19.5%,84,2.2%,16,13.7%
Linas Kleiza,23.8,DEN,Forward,1718,16,71.8%,82,14.2%,18,0.8%,55,20.8%
Brevin Knight,33.0,UTA,Point,876,23,76.3%,65,9.4%,80,2.3%,26,16.7%
Kyle Korver,27.6,UTA,Wing,1833,93,87.8%,4,2.7%,84,2.1%,39,20.0%
Kosta Koufos,19.7,UTA,Big,521,57,72.1%,27,11.3%,13,0.9%,70,25.0%
Nenad Krstic,25.3,OKC,Big,1136,82,79.7%,18,9.7%,15,0.9%,76,26.2%
Rob Kurz,23.7,GSW,Forward,381,58,79.5%,41,9.2%,82,2.2%,80,27.3%
Carl Landry,25.1,HOU,Big,1435,86,81.1%,82,19.0%,63,1.7%,68,24.4%
Acie Law,23.8,ATL,Point,500,59,82.1%,69,10.4%,78,2.2%,93,38.5%
Courtney Lee,23.1,ORL,Wing,1892,69,83.1%,29,6.3%,20,0.7%,19,14.3%
David Lee,25.5,NYK,Big,2814,69,75.3%,59,15.2%,17,1.0%,83,28.4%
Rashard Lewis,29.2,ORL,Big,2846,94,83.9%,12,8.3%,50,1.4%,87,29.5%
Shaun Livingston,23.1,OKC,Wing,157,0,100.0%,13,4.1%,1,0.3%,0,0.0%
Brook Lopez,20.6,BKN,Big,2467,81,79.2%,35,11.9%,52,1.5%,97,35.5%
Robin Lopez,20.6,PHX,Big,465,71,76.5%,91,21.1%,28,1.2%,17,12.5%
Kevin Love,20.2,MIN,Big,1994,79,78.8%,81,18.8%,84,2.3%,34,16.9%
Kyle Lowry,22.6,HOU,Point,570,41,79.7%,94,16.9%,87,2.5%,26,16.7%
Kyle Lowry,22.6,MEM,Point,1047,45,79.7%,96,20.8%,94,2.9%,57,23.4%
Tyronn Lue,31.5,MIL,Combo,342,0,75.0%,5,2.7%,91,2.5%,0,0.0%
Corey Maggette,29.0,GSW,Forward,1572,91,82.7%,98,20.8%,98,3.2%,36,17.2%
Jamaal Magloire,30.5,MIA,Big,706,5,48.3%,76,18.1%,95,3.0%,21,14.3%
Stephon Marbury,31.7,BOS,Combo,395,0,41.7%,19,5.8%,37,1.3%,98,66.7%
Shawn Marion,30.5,MIA,Forward,1514,51,78.8%,41,9.2%,0,0.5%,73,25.0%
Shawn Marion,30.5,TOR,Forward,951,63,80.0%,30,7.5%,29,1.0%,64,22.2%
Sean Marks,33.2,NOP,Big,807,43,68.2%,34,11.7%,11,0.8%,38,19.0%
Donyell Marshall,35.5,PHI,Big,165,0,50.0%,4,4.8%,24,1.1%,0,0.0%
Cartier Martin,23.9,CHA,Wing,238,0,75.0%,72,10.5%,46,1.0%,0,0.0%
Kenyon Martin,30.8,DEN,Big,2098,20,60.4%,46,13.5%,1,0.4%,53,21.6%
Kevin Martin,25.7,SAC,Wing,1941,88,86.9%,100,21.5%,89,2.2%,26,15.5%
Desmond Mason,31.1,OKC,Wing,1061,2,54.1%,86,13.8%,46,1.0%,79,27.9%
Roger Mason Jr.,28.1,SAS,Wing,2479,98,88.9%,9,3.2%,48,1.0%,38,18.5%
Jason Maxiell,25.7,DET,Big,1361,7,51.4%,90,20.8%,30,1.2%,50,21.1%
Sean May,24.6,CHA,Big,277,0,76.5%,21,10.0%,3,0.5%,14,11.1%
O.J. Mayo,21.0,MEM,Wing,3108,94,87.9%,33,6.7%,80,1.8%,50,20.9%
Luc Mbah a Moute,22.1,MIL,Big,2051,64,74.0%,60,15.3%,27,1.1%,42,20.0%
DJ Mbenga,27.8,LAL,Big,145,0,83.3%,8,6.8%,35,1.2%,0,0.0%
Rashad McCants,24.1,MIN,Wing,607,19,73.3%,58,8.7%,78,1.8%,11,7.7%
Rashad McCants,24.1,SAC,Wing,454,38,78.3%,79,12.4%,51,1.1%,24,15.4%
Antonio McDyess,34.2,DET,Big,1860,49,69.8%,9,7.1%,57,1.5%,99,38.5%
JaVale McGee,20.8,WAS,Big,1055,31,64.2%,80,18.7%,55,1.5%,96,33.8%
Tracy McGrady,29.4,HOU,Wing,1174,42,79.7%,80,12.5%,90,2.3%,28,16.4%
Dominic McGuire,23.0,WAS,Forward,2013,14,70.8%,75,12.7%,4,0.6%,46,20.0%
Josh McRoberts,21.7,IND,Big,251,0,72.7%,7,6.5%,7,0.7%,42,20.0%
Pops Mensah-Bonsu,25.2,TOR,Big,243,45,68.8%,65,16.3%,85,2.4%,70,25.0%
CJ Miles,21.6,UTA,Wing,1600,87,86.6%,35,6.8%,29,0.8%,86,30.8%
Darius Miles,27.1,MEM,Big,267,72,76.9%,40,12.6%,20,1.1%,29,16.7%
Darko Milicic,23.4,MEM,Big,1015,11,56.2%,73,17.5%,56,1.5%,60,22.6%
Andre Miller,32.6,PHI,Point,2970,66,82.6%,87,13.8%,56,1.8%,37,18.1%
Brad Miller,32.6,CHI,Big,742,96,86.0%,80,18.6%,94,2.9%,85,29.2%
Brad Miller,32.6,SAC,Big,1352,84,80.1%,57,15.2%,81,2.2%,40,19.4%
Mike Miller,28.7,MIN,Wing,2320,17,73.2%,64,9.8%,71,1.5%,76,26.3%
Paul Millsap,23.7,UTA,Big,2257,48,69.5%,77,18.1%,61,1.6%,49,20.6%
Yao Ming,28.1,HOU,Big,2575,97,86.7%,54,14.9%,98,3.6%,55,21.8%
Cuttino Mobley,33.2,LAC,Wing,364,0,72.2%,13,4.0%,77,1.7%,95,50.0%
