Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Stephen Curry,21.6,GSW,Point,2853,73,-1.1%,62,-1.0%,76,-2.7%,44,+0.3%,69,-1.0%,39,+1.6%,43,+0.4%,40,+0.7%
Samuel Dalembert,29.5,PHI,Big,2111,75,-1.3%,87,-3.8%,94,-5.9%,14,+3.2%,61,-0.6%,66,-2.5%,9,+5.3%,15,+3.1%
Erick Dampier,34.3,DAL,Big,1273,94,-3.1%,95,-6.2%,57,-0.5%,64,-1.1%,64,-0.9%,36,+2.0%,72,-1.9%,61,-0.8%
Marquis Daniels,28.8,BOS,Wing,869,25,+1.4%,8,+4.6%,52,-0.1%,54,-0.4%,57,-0.3%,23,+4.1%,69,-1.7%,50,-0.1%
Baron Davis,30.6,LAC,Point,2518,82,-1.9%,76,-2.1%,63,-1.2%,89,-4.0%,90,-2.9%,55,-0.9%,44,+0.3%,50,-0.1%
Glen Davis,23.8,BOS,Big,903,12,+2.4%,6,+5.5%,50,+0.0%,18,+2.9%,23,+1.8%,53,-0.6%,53,-0.4%,56,-0.4%
Ricky Davis,30.1,LAC,Wing,433,3,+4.4%,4,+6.3%,50,+0.0%,15,+3.1%,19,+2.1%,24,+3.7%,40,+0.6%,25,+2.1%
Austin Daye,21.4,DET,Wing,846,41,+0.5%,2,+7.1%,93,-5.2%,22,+2.3%,55,-0.2%,48,+0.3%,99,-10.0%,97,-6.6%
DeMar DeRozan,20.2,TOR,Wing,1612,20,+1.7%,26,+2.3%,48,+0.2%,71,-1.6%,65,-0.9%,32,+2.6%,22,+2.7%,17,+2.9%
Carlos Delfino,27.2,MIL,Wing,2264,23,+1.5%,23,+2.5%,32,+1.8%,20,+2.7%,15,+2.4%,49,+0.2%,54,-0.5%,54,-0.3%
Luol Deng,24.5,CHI,Forward,2644,58,-0.4%,48,-0.0%,92,-5.0%,32,+1.3%,66,-0.9%,53,-0.6%,58,-0.8%,59,-0.7%
Boris Diaw,27.5,CHA,Big,2900,57,-0.4%,45,+0.2%,39,+1.0%,37,+0.9%,33,+1.0%,52,-0.4%,68,-1.5%,66,-1.1%
DeSagana Diop,27.8,CHA,Big,233,87,-2.5%,48,-0.0%,99,-11.9%,62,-0.8%,96,-4.5%,58,-1.3%,51,-0.2%,57,-0.6%
Keyon Dooling,29.5,NJN,Combo,943,98,-4.4%,80,-2.6%,80,-3.1%,64,-1.1%,81,-1.9%,88,-7.6%,99,-9.6%,99,-8.9%
Toney Douglas,23.6,NYK,Combo,1017,22,+1.5%,39,+0.8%,30,+2.0%,27,+1.8%,20,+2.0%,46,+0.5%,55,-0.5%,51,-0.1%
Chris Douglas-Roberts,22.8,NJN,Wing,1692,53,-0.2%,70,-1.7%,66,-1.5%,80,-2.5%,83,-2.1%,57,-1.1%,15,+4.0%,21,+2.6%
Goran Dragic,23.5,PHX,Combo,1288,63,-0.6%,63,-1.1%,32,+1.7%,72,-1.6%,51,-0.0%,75,-4.2%,46,+0.1%,66,-1.1%
Jared Dudley,24.3,PHX,Wing,1906,73,-1.1%,81,-2.7%,32,+1.8%,76,-2.1%,56,-0.3%,68,-2.8%,65,-1.2%,71,-1.6%
Chris Duhon,27.2,NYK,Point,2046,27,+1.3%,47,+0.1%,34,+1.6%,8,+4.4%,10,+3.0%,79,-5.4%,23,+2.7%,44,+0.3%
Tim Duncan,33.5,SAS,Big,2431,80,-1.8%,52,-0.3%,46,+0.4%,58,-0.6%,55,-0.2%,81,-5.8%,81,-2.9%,89,-3.6%
Mike Dunleavy,29.1,IND,Forward,1465,45,+0.2%,50,-0.1%,59,-0.8%,12,+3.6%,20,+2.0%,34,+2.3%,87,-4.3%,79,-2.5%
Kevin Durant,21.1,OKC,Wing,3229,76,-1.4%,64,-1.2%,56,-0.5%,97,-6.0%,94,-3.7%,4,+11.2%,88,-4.7%,57,-0.6%
Wayne Ellington,21.9,MIN,Wing,1260,83,-2.0%,84,-3.1%,30,+2.1%,74,-1.8%,56,-0.3%,37,+1.9%,74,-2.1%,62,-0.9%
Monta Ellis,24.0,GSW,Wing,2640,8,+3.0%,9,+4.5%,76,-2.7%,3,+7.6%,11,+3.0%,14,+7.1%,73,-2.0%,40,+0.7%
Maurice Evans,31.0,ATL,Wing,1213,32,+1.0%,57,-0.7%,45,+0.4%,36,+1.0%,36,+0.8%,80,-5.4%,14,+4.1%,31,+1.6%
Reggie Evans,29.5,TOR,Big,281,57,-0.3%,3,+6.7%,84,-3.6%,98,-6.9%,97,-5.6%,73,-3.7%,36,+1.2%,53,-0.2%
Tyreke Evans,20.1,SAC,Combo,2671,69,-0.9%,17,+3.3%,77,-2.8%,57,-0.6%,76,-1.5%,37,+1.9%,88,-4.6%,85,-3.0%
Jordan Farmar,22.9,LAL,Point,1368,64,-0.6%,68,-1.5%,13,+4.5%,76,-2.1%,42,+0.4%,68,-2.7%,79,-2.7%,83,-2.8%
Raymond Felton,25.3,CHA,Point,2633,24,+1.4%,18,+3.1%,5,+6.8%,46,+0.2%,13,+2.7%,37,+1.9%,83,-3.3%,72,-1.7%
Rudy Fernandez,24.6,POR,Wing,1410,72,-1.0%,37,+0.9%,94,-5.3%,82,-2.7%,94,-3.7%,12,+7.4%,82,-3.0%,50,-0.1%
Kyrylo Fesenko,22.9,UTA,Big,349,100,-6.5%,94,-5.8%,74,-2.3%,67,-1.2%,76,-1.6%,99,-18.4%,80,-2.8%,98,-7.8%
Michael Finley,36.7,SAS,Wing,384,4,+3.9%,70,-1.6%,7,+6.1%,3,+6.8%,2,+6.5%,6,+10.0%,18,+3.4%,7,+5.1%
Michael Finley,36.7,BOS,Wing,306,39,+0.7%,64,-1.2%,81,-3.1%,28,+1.7%,47,+0.1%,73,-3.6%,4,+7.1%,11,+3.9%
Derek Fisher,35.2,LAL,Point,2226,30,+1.1%,29,+2.0%,81,-3.1%,21,+2.4%,45,+0.3%,21,+4.8%,29,+1.9%,18,+2.7%
Jonny Flynn,20.7,MIN,Point,2291,4,+4.0%,3,+6.6%,15,+4.1%,33,+1.1%,17,+2.2%,6,+10.2%,71,-1.9%,29,+1.8%
T.J. Ford,26.6,IND,Point,1178,31,+1.1%,32,+1.7%,43,+0.6%,19,+2.7%,20,+2.0%,80,-5.6%,44,+0.2%,68,-1.3%
Jeff Foster,32.8,IND,Big,254,6,+3.5%,55,-0.6%,4,+7.6%,24,+2.0%,6,+4.1%,33,+2.5%,3,+9.4%,2,+7.5%
Randy Foye,26.1,WAS,Combo,1628,38,+0.7%,38,+0.8%,67,-1.6%,46,+0.1%,61,-0.6%,48,+0.3%,13,+4.5%,13,+3.4%
Channing Frye,26.5,PHX,Big,2169,30,+1.1%,15,+3.7%,36,+1.3%,63,-0.9%,48,+0.1%,74,-4.0%,31,+1.7%,47,+0.1%
Dan Gadzuric,31.7,MIL,Big,293,99,-4.9%,24,+2.5%,99,-11.9%,100,-13.5%,100,-12.8%,45,+0.8%,98,-8.2%,93,-5.0%
Sundiata Gaines,23.5,UTA,Combo,161,30,+1.1%,78,-2.3%,1,+10.9%,6,+4.9%,2,+7.4%,98,-17.4%,6,+6.7%,76,-2.0%
Danilo Gallinari,21.2,NYK,Forward,2712,77,-1.5%,83,-3.1%,45,+0.4%,60,-0.7%,53,-0.2%,7,+9.5%,89,-4.8%,61,-0.8%
Francisco Garcia,27.8,SAC,Combo,569,75,-1.2%,87,-3.6%,53,-0.1%,92,-4.6%,88,-2.7%,32,+2.6%,31,+1.7%,28,+1.9%
Kevin Garnett,33.5,BOS,Big,2058,92,-2.9%,70,-1.6%,81,-3.3%,90,-4.1%,94,-3.7%,27,+3.2%,94,-6.0%,87,-3.3%
Marc Gasol,24.8,MEM,Big,2464,65,-0.7%,20,+3.0%,70,-1.8%,88,-3.7%,91,-3.1%,60,-1.5%,67,-1.4%,68,-1.3%
Pau Gasol,29.3,LAL,Big,2398,16,+1.9%,63,-1.1%,51,-0.0%,19,+2.7%,24,+1.6%,7,+9.6%,23,+2.7%,8,+4.7%
Rudy Gay,23.2,MEM,Wing,3164,55,-0.2%,14,+3.7%,44,+0.6%,56,-0.5%,51,-0.0%,79,-5.4%,97,-7.3%,97,-6.9%
Alonzo Gee,22.4,WAS,Wing,177,16,+1.9%,66,-1.3%,31,+1.9%,3,+7.9%,4,+5.4%,100,-20.4%,1,+11.6%,29,+1.8%
Devean George,32.2,GSW,Forward,750,18,+1.8%,32,+1.7%,41,+0.8%,57,-0.5%,49,+0.0%,45,+0.8%,31,+1.6%,33,+1.4%
Daniel Gibson,23.7,CLE,Combo,1023,89,-2.6%,95,-5.8%,62,-1.0%,71,-1.5%,74,-1.4%,42,+1.2%,52,-0.3%,45,+0.2%
Taj Gibson,24.4,CHI,Big,2155,87,-2.4%,34,+1.2%,95,-6.0%,68,-1.3%,90,-2.9%,38,+1.8%,96,-6.4%,92,-4.2%
J.R. Giddens,24.7,NYK,Wing,134,4,+3.9%,46,+0.2%,1,+13.2%,0,+9.7%,0,+10.8%,85,-6.9%,63,-1.1%,84,-3.0%
Manu Ginobili,32.3,SAS,Wing,2131,24,+1.4%,23,+2.5%,27,+2.5%,21,+2.5%,14,+2.5%,77,-4.6%,82,-3.1%,88,-3.5%
Ryan Gomes,27.2,MIN,Forward,2201,26,+1.4%,5,+6.0%,42,+0.7%,52,-0.3%,48,+0.1%,54,-0.9%,61,-1.0%,64,-1.0%
Drew Gooden,28.1,DAL,Big,1020,6,+3.5%,51,-0.2%,7,+6.0%,24,+2.0%,7,+3.7%,94,-9.6%,3,+8.9%,9,+4.3%
Drew Gooden,28.1,LAC,Big,719,12,+2.4%,32,+1.6%,33,+1.7%,65,-1.1%,46,+0.2%,4,+11.2%,18,+3.5%,6,+5.4%
Ben Gordon,26.6,DET,Wing,1687,36,+0.8%,38,+0.9%,48,+0.2%,25,+1.9%,28,+1.3%,12,+7.6%,89,-4.7%,60,-0.7%
Eric Gordon,20.9,LAC,Wing,2219,43,+0.4%,74,-2.0%,33,+1.7%,10,+3.9%,11,+3.0%,57,-1.0%,74,-2.1%,74,-1.8%
Marcin Gortat,25.7,ORL,Big,953,32,+1.0%,35,+1.2%,86,-3.9%,35,+1.0%,67,-1.0%,41,+1.4%,23,+2.7%,22,+2.5%
Joey Graham,27.4,DEN,Forward,694,36,+0.8%,11,+4.0%,25,+2.8%,96,-5.4%,85,-2.3%,60,-1.4%,27,+2.1%,34,+1.2%
Stephen Graham,27.4,CHA,Wing,730,85,-2.1%,56,-0.7%,10,+5.1%,59,-0.6%,29,+1.3%,93,-9.0%,92,-5.3%,96,-6.5%
Danny Granger,26.5,IND,Wing,2269,30,+1.1%,58,-0.8%,65,-1.4%,28,+1.7%,40,+0.6%,11,+7.8%,37,+1.0%,17,+2.9%
Aaron Gray,24.9,NOH,Big,243,99,-6.0%,30,+1.9%,100,-13.9%,99,-7.4%,99,-10.2%,21,+4.4%,90,-5.0%,86,-3.2%
Jeff Green,23.2,OKC,Forward,3032,1,+5.6%,1,+7.9%,63,-1.1%,15,+3.1%,26,+1.4%,39,+1.7%,6,+6.9%,6,+5.7%
