Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Jrue Holiday,33.4,BOS,Combo,718,65,+6.1,+13,68,+5.2,47,+0.1%,93,-4.9%,52,-0.3%,63,+2.5,54,-0.9,72,-2.4%,28,-1.5%,72,-2.4%,44,+0.6
Justin Holiday,34.6,DEN,Combo,146,89,+18.4,+42,43,-0.6,26,-2.7%,57,-0.8%,37,-1.9%,93,+9.4,97,-19.1,95,-7.4%,95,+5.5%,80,-3.7%,41,+1.2
Al Horford,37.4,BOS,Big,574,72,+9.7,+20,72,+6.2,82,+4.6%,78,-2.0%,43,-1.1%,9,-7.0,67,-3.5,54,-0.2%,44,-0.1%,57,-0.2%,64,-2.2
Brandon Ingram,26.2,NOP,Wing,207,30,-8.3,-17,2,-17.4,29,-2.2%,4,+5.0%,6,-8.3%,16,-4.9,87,-9.1,78,-3.4%,61,+1.3%,83,-4.5%,12,+6.4
Kyrie Irving,31.6,DAL,Combo,879,95,+25.5,+52,99,+28.4,93,+8.8%,71,-1.6%,100,+14.2%,49,+0.2,37,+2.9,23,+3.2%,37,-0.7%,46,+1.4%,65,-2.3
Reggie Jackson,33.5,DEN,Combo,111,58,+5.1,+13,21,-6.2,38,-1.0%,7,+3.8%,4,-8.9%,91,+7.3,90,-11.3,92,-6.3%,98,+6.1%,54,+0.2%,20,+4.6
LeBron James,38.8,LAL,Forward,244,64,+6.1,+15,56,+3.0,67,+2.3%,95,-5.2%,49,-0.5%,10,-6.7,63,-3.1,46,+1.1%,85,+3.2%,16,+5.4%,58,-1.2
Nikola Jokic,28.7,DEN,Big,481,77,+12.4,+29,97,+19.5,98,+10.7%,28,+1.3%,76,+3.3%,13,-5.8,24,+7.1,11,+5.2%,27,-1.6%,72,-2.6%,93,-10.7
Derrick Jones Jr.,26.7,DAL,Forward,646,59,+5.5,+14,46,-0.0,41,-0.4%,41,+0.4%,68,+2.3%,62,+2.4,74,-5.5,81,-4.5%,14,-3.0%,49,+1.0%,67,-2.6
Caris LeVert,29.2,CLE,Wing,257,41,-4.0,-9,25,-5.0,12,-4.6%,79,-2.2%,80,+4.2%,20,-4.0,57,-1.0,67,-1.6%,53,+0.4%,27,+3.6%,35,+2.2
Damian Lillard,33.3,MIL,Point,155,8,-18.9,-40,13,-9.0,2,-8.3%,72,-1.6%,36,-2.0%,85,+5.8,16,+9.8,71,-2.1%,4,-6.0%,17,+5.1%,23,+4.4
Brook Lopez,35.6,MIL,Big,199,5,-20.1,-44,42,-0.7,34,-1.3%,87,-3.4%,45,-1.0%,27,-3.2,2,+19.4,4,+9.3%,5,-4.6%,39,+2.4%,69,-3.3
Kyle Lowry,37.6,PHI,Combo,204,85,+15.2,+35,82,+8.6,84,+5.0%,80,-2.3%,10,-6.8%,80,+4.6,78,-6.5,80,-4.5%,46,+0.1%,87,-5.0%,37,+2.1
CJ McCollum,32.1,NOP,Combo,212,27,-9.6,-19,23,-5.4,27,-2.7%,0,+7.7%,63,+1.6%,20,-3.9,33,+4.3,26,+3.0%,48,+0.1%,7,+7.6%,24,+4.4
TJ McConnell,31.6,IND,Point,339,34,-7.3,-17,18,-6.7,8,-5.3%,31,+1.2%,97,+9.6%,30,-2.6,48,+0.6,43,+1.3%,79,+2.6%,74,-2.9%,47,+0.1
Khris Middleton,32.2,MIL,Wing,229,93,+24.4,+37,89,+13.0,90,+7.5%,8,+3.6%,82,+4.6%,64,+2.6,92,-11.4,10,+6.2%,82,+2.8%,85,-4.8%,97,-14.0
Marcus Morris,34.2,CLE,Big,119,18,-14.5,-24,39,-1.1,32,-1.8%,68,-1.4%,78,+3.5%,24,-3.3,10,+13.4,6,+8.7%,11,-3.4%,92,-6.2%,54,-0.8
Jamal Murray,26.7,DEN,Point,461,15,-15.2,-36,55,+3.0,49,+0.2%,89,-3.9%,98,+10.5%,6,-12.1,4,+18.2,5,+8.8%,2,-7.5%,48,+1.1%,77,-4.2
Larry Nance Jr.,30.8,NOP,Big,132,94,+24.8,+43,80,+8.6,89,+6.9%,2,+5.3%,38,-1.9%,77,+4.2,94,-16.2,86,-5.3%,86,+3.3%,97,-9.2%,3,+9.5
Georges Niang,30.4,CLE,Forward,104,33,-7.6,-14,45,-0.4,50,+0.3%,37,+0.7%,80,+3.7%,52,+0.7,23,+7.3,28,+2.9%,70,+2.0%,2,+9.9%,87,-6.9
Jusuf Nurkic,29.2,PHX,Big,103,46,-0.7,-2,24,-5.4,5,-6.4%,94,-5.1%,95,+8.6%,0,-25.2,70,-4.6,48,+0.7%,74,+2.1%,66,-1.3%,98,-15.0
Kelly Oubre,27.9,PHI,Forward,260,97,+29.4,+52,98,+22.0,91,+7.8%,100,-8.5%,16,-5.6%,97,+14.0,80,-7.4,61,-1.2%,99,+7.1%,40,+2.2%,22,+4.5
Bobby Portis,28.7,MIL,Big,186,98,+34.7,+55,95,+18.3,87,+6.0%,36,+0.8%,92,+8.0%,96,+13.4,95,-16.4,84,-4.8%,94,+4.8%,86,-4.9%,18,+4.9
Kristaps Porzingis,28.2,BOS,Big,164,60,+5.7,+11,32,-3.3,28,-2.5%,63,-1.0%,37,-2.0%,55,+1.5,86,-9.0,65,-1.5%,57,+0.9%,89,-5.2%,49,+0.1
Norman Powell,30.4,LAC,Wing,177,53,+3.0,+6,75,+6.8,83,+4.7%,2,+5.2%,93,+8.1%,56,+1.7,35,+3.8,11,+5.7%,55,+0.8%,93,-7.2%,33,+2.6
Taurean Prince,29.6,LAL,Wing,133,56,+4.7,+12,35,-2.3,23,-2.9%,12,+3.2%,72,+2.7%,98,+14.0,80,-6.9,87,-5.4%,66,+1.7%,51,+0.6%,9,+8.6
D'Angelo Russell,27.7,LAL,Point,221,99,+39.5,+60,96,+18.8,98,+10.8%,33,+1.1%,15,-5.8%,79,+4.6,99,-20.7,98,-9.0%,87,+3.4%,1,+10.0%,90,-7.6
Pascal Siakam,29.6,IND,Forward,602,67,+6.9,+16,67,+5.1,80,+4.2%,88,-3.9%,14,-6.0%,57,+1.9,60,-1.8,46,+1.1%,22,-1.9%,68,-1.6%,62,-1.9
Karl-Anthony Towns,28.0,MIN,Big,520,43,-1.8,-4,38,-1.2,20,-3.4%,80,-2.3%,31,-3.9%,8,-7.5,46,+0.6,69,-1.8%,13,-3.1%,44,+1.7%,67,-2.6
Myles Turner,27.6,IND,Big,550,73,+10.1,+23,83,+9.3,88,+6.2%,81,-2.3%,13,-6.1%,59,+2.1,54,-0.8,45,+1.2%,16,-2.5%,41,+2.0%,89,-7.2
Jonas Valanciunas,31.5,NOP,Big,136,7,-19.0,-31,24,-5.0,15,-4.4%,91,-4.6%,90,+6.7%,39,-1.3,9,+14.0,20,+3.6%,26,-1.6%,3,+8.9%,93,-10.0
Russell Westbrook,35.0,LAC,Point,114,84,+14.8,+29,85,+10.0,33,-1.5%,67,-1.3%,93,+8.0%,76,+3.9,72,-4.8,42,+1.3%,64,+1.5%,96,-8.8%,70,-3.3
Delon Wright,31.5,MIA,Combo,143,82,+14.2,+31,89,+12.8,86,+5.7%,66,-1.2%,39,-1.9%,80,+4.7,59,-1.3,72,-2.1%,89,+4.0%,5,+8.3%,33,+2.5
Ivica Zubac,26.6,LAC,Big,191,81,+13.4,+20,40,-0.9,79,+4.0%,20,+2.0%,28,-4.1%,60,+2.3,93,-14.3,96,-7.9%,68,+1.9%,52,+0.5%,43,+0.6
Josh Hart,28.7,NYK,Forward,547,39,-5.6,-13,47,+0.8,51,+0.3%,59,-0.9%,32,-3.3%,14,-5.6,27,+6.4,39,+1.4%,81,+2.7%,13,+6.1%,7,+8.8
OG Anunoby,26.3,NYK,Forward,324,68,+7.5,+16,50,+1.5,70,+2.5%,27,+1.4%,57,+0.4%,50,+0.2,76,-6.1,88,-5.4%,24,-1.7%,76,-3.5%,8,+8.7
Bam Adebayo,26.3,MIA,Big,254,72,+8.7,+16,58,+3.4,56,+1.3%,90,-4.0%,9,-6.8%,4,-14.6,73,-5.3,80,-4.1%,9,-3.8%,6,+7.9%,19,+4.7
Jonathan Isaac,26.1,ORL,Forward,140,31,-8.2,-20,33,-2.7,59,+1.4%,46,+0.0%,33,-2.6%,35,-2.1,29,+5.5,21,+3.4%,76,+2.2%,24,+3.8%,2,+9.8
Jayson Tatum,25.7,BOS,Forward,766,50,+1.9,+3,73,+6.3,62,+1.8%,63,-1.1%,67,+2.2%,81,+4.8,33,+4.5,33,+2.0%,30,-1.3%,82,-4.3%,29,+3.2
Maxi Kleber,31.8,DAL,Big,218,42,-2.5,-6,59,+4.0,44,-0.3%,73,-1.7%,54,-0.2%,74,+3.6,26,+6.5,36,+1.7%,80,+2.6%,73,-2.9%,5,+9.2
Derrick White,29.3,BOS,Combo,673,16,-14.9,-21,3,-13.4,2,-7.5%,34,+0.9%,50,-0.5%,84,+5.6,41,+1.5,37,+1.6%,83,+3.0%,59,-0.9%,32,+2.6
Luke Kornet,28.3,BOS,Big,119,22,-11.4,-26,27,-4.8,24,-2.8%,5,+4.6%,63,+1.7%,75,+3.6,25,+6.6,44,+1.2%,10,-3.8%,64,-1.2%,81,-4.6
Jarrett Allen,25.5,CLE,Big,126,55,+4.1,+9,37,-1.7,36,-1.2%,3,+5.1%,91,+7.7%,88,+6.7,75,-5.8,60,-1.0%,63,+1.4%,63,-1.1%,63,-2.1
Donovan Mitchell,27.1,CLE,Combo,381,90,+20.7,+35,70,+5.5,64,+1.8%,11,+3.5%,71,+2.6%,95,+10.8,93,-15.2,94,-7.1%,50,+0.3%,95,-8.6%,17,+4.9
Royce O'Neale,30.4,PHX,Forward,103,11,-16.3,-22,12,-9.4,7,-5.6%,21,+1.9%,87,+6.1%,59,+2.2,24,+7.0,89,-5.9%,3,-6.4%,33,+3.1%,0,+13.0
Wendell Carter,24.5,ORL,Big,185,45,-0.9,-3,67,+5.2,58,+1.3%,89,-4.0%,23,-4.8%,89,+7.0,28,+6.0,50,+0.6%,6,-4.0%,81,-4.3%,89,-7.5
Luka Doncic,24.7,DAL,Point,898,86,+17.4,+39,80,+8.6,43,-0.3%,32,+1.1%,88,+6.1%,70,+3.3,85,-8.8,57,-0.6%,59,+1.0%,69,-1.9%,94,-11.0
Michael Porter,25.3,DEN,Forward,442,35,-7.1,-19,86,+10.7,73,+3.3%,82,-2.4%,65,+1.9%,50,+0.3,5,+17.8,2,+10.6%,54,+0.6%,8,+7.5%,78,-4.3
Shai Gilgeous-Alexander,25.3,OKC,Point,396,37,-6.9,-13,33,-2.8,7,-5.8%,85,-2.8%,54,+0.1%,76,+4.2,34,+4.1,31,+2.6%,93,+4.6%,59,-0.4%,15,+5.6
Donte DiVincenzo,26.7,NYK,Wing,465,11,-16.0,-36,50,+2.3,61,+1.7%,43,+0.3%,34,-2.1%,37,-1.4,3,+18.3,3,+9.5%,19,-2.2%,28,+3.5%,55,-0.9
Jalen Brunson,27.2,NYK,Point,517,98,+35.1,+42,76,+7.1,89,+6.8%,17,+2.4%,48,-0.7%,7,-8.0,100,-28.0,99,-9.2%,58,+0.9%,98,-12.4%,24,+4.4
Isaiah Hartenstein,25.5,NYK,Big,387,6,-20.0,-42,28,-4.6,72,+3.2%,30,+1.3%,11,-6.6%,12,-5.8,7,+15.4,7,+7.3%,8,-3.8%,54,-0.1%,73,-3.5
Mitchell Robinson,25.6,NYK,Big,114,93,+22.9,+47,65,+4.5,45,-0.3%,52,-0.4%,96,+8.7%,41,-1.0,96,-18.4,98,-8.7%,80,+2.6%,50,+0.7%,57,-1.0
Haywood Highsmith,26.9,MIA,Forward,171,29,-9.2,-20,31,-3.5,11,-4.7%,41,+0.6%,89,+6.5%,90,+7.3,28,+5.7,41,+1.3%,65,+1.6%,46,+1.5%,28,+3.3
Darius Garland,23.8,CLE,Point,426,21,-11.6,-28,7,-11.5,11,-4.8%,92,-4.8%,2,-10.7%,5,-12.5,50,+0.0,49,+0.6%,12,-3.1%,77,-3.5%,59,-1.5
Rui Hachimura,25.7,LAL,Forward,185,9,-17.9,-41,16,-7.9,37,-1.1%,67,-1.3%,24,-4.7%,2,-16.0,15,+10.0,9,+6.5%,20,-2.0%,34,+3.0%,96,-12.6
PJ Washington,25.2,DAL,Forward,784,54,+3.7,+9,63,+4.3,63,+1.8%,35,+0.9%,59,+1.1%,67,+3.0,45,+0.6,29,+2.7%,33,-1.1%,29,+3.4%,95,-11.4
Tyler Herro,23.8,MIA,Combo,255,96,+26.4,+33,72,+6.0,68,+2.5%,45,+0.2%,85,+4.9%,21,-3.9,98,-20.4,97,-8.4%,90,+4.2%,37,+2.6%,91,-8.0
Nickeil Alexander-Walker,25.2,MIN,Wing,374,25,-9.8,-23,28,-4.7,31,-2.0%,50,-0.4%,46,-1.0%,85,+6.0,32,+5.1,30,+2.6%,89,+3.8%,53,+0.5%,16,+5.6
Daniel Gafford,25.1,DAL,Big,445,17,-14.8,-35,11,-9.4,30,-2.1%,40,+0.6%,40,-1.7%,33,-2.3,30,+5.4,40,+1.4%,20,-2.1%,10,+7.0%,86,-6.6
Terance Mann,27.0,LAC,Wing,187,61,+5.9,+10,62,+4.3,80,+4.0%,85,-2.7%,26,-4.5%,18,-4.7,59,-1.6,93,-6.8%,41,-0.5%,0,+10.1%,1,+12.6
Amir Coffey,26.4,LAC,Forward,102,12,-16.0,-27,2,-16.9,0,-8.8%,37,+0.7%,21,-5.1%,47,+0.1,56,-0.9,64,-1.3%,35,-0.9%,30,+3.3%,72,-3.4
Caleb Martin,28.1,MIA,Forward,222,38,-6.7,-15,26,-4.9,37,-1.1%,74,-1.7%,28,-4.1%,15,-5.5,41,+1.8,24,+3.2%,39,-0.6%,88,-5.0%,39,+1.5
Luguentz Dort,24.5,OKC,Wing,349,40,-5.5,-11,22,-5.4,14,-4.4%,28,+1.3%,41,-1.4%,83,+5.2,50,+0.2,50,+0.6%,40,-0.6%,50,+0.7%,50,-0.1
Naz Reid,24.2,MIN,Big,359,13,-15.5,-35,19,-6.7,48,+0.2%,38,+0.7%,27,-4.4%,44,-0.4,21,+8.8,20,+3.8%,45,-0.0%,42,+1.9%,37,+2.1
Max Strus,27.6,CLE,Wing,433,80,+13.2,+24,93,+14.5,97,+10.7%,7,+4.3%,60,+1.4%,42,-0.9,42,+1.3,35,+1.8%,41,-0.4%,61,-1.0%,66,-2.5
Anthony Edwards,22.2,MIN,Combo,647,91,+21.4,+44,87,+10.9,54,+0.7%,72,-1.7%,12,-6.6%,17,-4.7,89,-10.5,89,-5.8%,11,-3.4%,99,-14.5%,53,-0.6
Isaac Okoro,22.8,CLE,Forward,247,51,+2.3,+4,30,-4.0,41,-0.4%,19,+2.1%,33,-2.9%,65,+2.9,77,-6.3,91,-6.2%,67,+1.9%,26,+3.7%,10,+7.7
Obi Toppin,25.7,IND,Big,336,24,-10.0,-23,15,-8.2,6,-6.2%,25,+1.5%,69,+2.4%,40,-1.2,40,+1.8,59,-0.7%,54,+0.7%,78,-3.6%,34,+2.3
Tyrese Haliburton,23.7,IND,Point,521,71,+8.2,+19,59,+3.5,72,+2.9%,75,-1.8%,18,-5.4%,48,+0.1,71,-4.8,73,-2.4%,67,+1.8%,20,+4.2%,85,-6.4
Aaron Nesmith,24.0,IND,Forward,558,48,-0.1,-0,41,-0.8,46,-0.0%,54,-0.5%,24,-4.7%,24,-3.3,52,-0.8,37,+1.6%,63,+1.4%,21,+4.0%,42,+0.9
Josh Green,23.0,DAL,Forward,378,44,-0.9,-2,49,+1.0,75,+3.5%,58,-0.8%,8,-6.9%,31,-2.5,39,+1.9,51,+0.5%,62,+1.4%,71,-2.3%,6,+9.0
Precious Achiuwa,24.1,NYK,Big,181,36,-7.0,-14,52,+2.7,33,-1.5%,51,-0.4%,85,+5.3%,87,+6.6,17,+9.7,27,+2.9%,33,-1.1%,20,+4.1%,76,-4.1
Tyrese Maxey,23.0,PHI,Point,311,19,-14.4,-32,63,+4.3,71,+2.5%,69,-1.4%,42,-1.1%,51,+0.5,2,+18.7,1,+19.9%,59,+1.2%,98,-9.2%,48,+0.1
Payton Pritchard,25.8,BOS,Point,322,41,-4.2,-9,48,+0.9,55,+1.1%,47,-0.1%,53,-0.2%,15,-4.9,31,+5.1,24,+3.0%,36,-0.8%,37,+2.7%,59,-1.7
Jaden McDaniels,23.1,MIN,Wing,535,88,+17.8,+41,91,+13.8,85,+5.2%,86,-2.8%,84,+4.9%,41,-1.0,69,-4.0,79,-4.0%,15,-2.7%,45,+1.5%,84,-5.6
Isaiah Joe,24.3,OKC,Wing,172,26,-9.7,-23,41,-0.8,40,-0.5%,53,-0.5%,29,-3.9%,22,-3.8,20,+8.8,15,+4.6%,72,+2.0%,65,-1.2%,11,+7.6
Naji Marshall,25.8,NOP,Wing,104,69,+7.8,+14,64,+4.4,46,-0.1%,70,-1.5%,66,+2.0%,72,+3.3,66,-3.3,32,+2.2%,92,+4.4%,25,+3.8%,76,-4.1
Evan Mobley,22.4,CLE,Big,421,83,+14.2,+24,53,+2.8,76,+3.6%,50,-0.3%,7,-8.2%,43,-0.4,91,-11.4,82,-4.6%,84,+3.1%,84,-4.6%,61,-1.9
Jalen Suggs,22.4,ORL,Combo,232,62,+6.0,+15,66,+5.0,54,+1.0%,64,-1.1%,35,-2.1%,67,+3.0,58,-1.0,54,-0.2%,77,+2.4%,32,+3.1%,13,+6.2
Josh Giddey,21.1,OKC,Forward,179,67,+6.5,+14,37,-1.5,52,+0.6%,15,+2.7%,72,+2.7%,19,-4.7,84,-8.0,77,-3.4%,42,-0.4%,85,-4.6%,71,-3.4
Franz Wagner,22.2,ORL,Wing,258,47,-0.6,-1,46,+0.0,16,-4.2%,77,-2.0%,22,-4.8%,86,+6.4,46,+0.6,75,-2.9%,88,+3.5%,15,+5.5%,30,+3.0
Isaiah Jackson,21.8,IND,Big,130,50,+0.7,+2,34,-2.7,15,-4.4%,9,+3.5%,99,+12.2%,38,-1.3,65,-3.3,56,-0.5%,91,+4.3%,33,+3.1%,38,+1.6
Herbert Jones,25.1,NOP,Forward,200,28,-9.5,-17,54,+3.0,81,+4.4%,13,+2.9%,17,-5.5%,46,-0.1,13,+12.5,41,+1.4%,2,-6.8%,62,-1.0%,4,+9.2
Miles McBride,23.1,NYK,Combo,334,37,-6.8,-15,17,-7.6,22,-3.0%,62,-1.0%,47,-0.8%,29,-2.6,53,-0.8,53,-0.1%,78,+2.5%,31,+3.2%,82,-4.8
Aaron Wiggins,24.8,OKC,Forward,145,63,+6.0,+12,57,+3.1,69,+2.5%,16,+2.6%,94,+8.1%,61,+2.4,62,-2.9,90,-6.2%,18,-2.4%,9,+7.3%,60,-1.7
Austin Reaves,25.4,LAL,Combo,210,46,-0.7,-2,85,+10.3,63,+1.8%,96,-5.4%,79,+3.7%,32,-2.4,15,+11.0,13,+4.8%,31,-1.2%,28,+3.5%,79,-4.4
Sam Hauser,25.9,BOS,Forward,265,76,+11.9,+20,79,+8.3,67,+2.4%,60,-0.9%,70,+2.4%,53,+0.9,67,-3.7,70,-2.1%,38,-0.7%,56,-0.2%,41,+0.9
Trey Murphy III,23.4,NOP,Wing,241,75,+11.7,+13,60,+4.0,25,-2.7%,97,-5.9%,74,+2.9%,73,+3.3,83,-7.7,83,-4.7%,25,-1.7%,47,+1.2%,100,-19.5
Jose Alvarado,25.6,NOP,Point,104,78,+12.7,+24,76,+7.6,39,-0.8%,93,-5.0%,86,+5.4%,54,+1.0,72,-5.1,59,-0.8%,72,+2.0%,63,-1.2%,80,-4.5
Paolo Banchero,21.0,ORL,Big,260,20,-12.1,-22,7,-11.6,20,-3.6%,1,+5.7%,2,-11.0%,68,+3.0,47,+0.6,76,-3.0%,69,+1.9%,11,+6.5%,27,+3.6
Chet Holmgren,21.5,OKC,Big,343,89,+18.2,+43,88,+11.5,93,+8.7%,33,+1.1%,19,-5.2%,34,-2.2,79,-6.7,34,+1.8%,47,+0.1%,89,-5.0%,52,-0.6
Jalen Williams,22.5,OKC,Wing,375,57,+5.1,+12,81,+8.6,94,+9.2%,61,-0.9%,15,-5.9%,33,-2.2,36,+3.5,47,+0.8%,49,+0.2%,2,+9.7%,68,-2.8
Christian Braun,22.5,DEN,Wing,202,74,+10.3,+26,11,-9.4,10,-4.9%,59,-0.8%,25,-4.6%,78,+4.6,98,-19.7,100,-10.2%,34,-1.0%,79,-3.6%,11,+6.7
Nikola Jovic,20.4,MIA,Big,160,10,-17.6,-36,1,-19.7,3,-7.0%,46,+0.0%,46,-0.9%,23,-3.7,61,-2.1,33,+1.8%,15,-2.5%,76,-3.1%,99,-17.4
Andrew Nembhard,23.8,IND,Combo,552,52,+2.9,+6,74,+6.3,77,+3.9%,84,-2.5%,7,-7.1%,69,+3.0,37,+3.5,67,-1.7%,17,-2.4%,43,+1.7%,21,+4.6
Jaylin Williams,21.3,OKC,Big,115,1,-27.9,-58,5,-12.7,1,-8.5%,56,-0.8%,75,+3.2%,66,+2.9,7,+15.2,22,+3.3%,37,-0.7%,7,+7.8%,54,-0.7
Cason Wallace,20.0,OKC,Combo,192,66,+6.2,+13,54,+3.0,57,+1.3%,48,-0.1%,58,+0.7%,37,-1.8,64,-3.2,55,-0.4%,51,+0.3%,58,-0.2%,72,-3.4
Dereck Lively II,19.7,DAL,Big,459,80,+13.0,+30,69,+5.4,66,+2.1%,49,-0.2%,73,+2.7%,28,-2.7,82,-7.6,74,-2.5%,71,+2.0%,93,-7.6%,15,+5.6
Jaime Jaquez Jr.,22.7,MIA,Wing,179,87,+17.5,+34,77,+7.8,76,+3.8%,26,+1.5%,64,+1.9%,54,+0.9,88,-9.6,93,-6.4%,23,-1.9%,90,-5.9%,26,+3.8
