Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Andre Drummond,22.2,DET,Big,131,69,+4.4,55,+2.0,47,-0.3%,90,-4.6%,36,-2.0,49,-0.2,25,-18.2
Tim Duncan,39.5,SAS,Big,216,36,-1.1,69,+5.1,17,-5.1%,53,-0.6%,44,-1.4,54,+0.1,31,-11.1
Kevin Durant,27.1,OKC,Forward,723,53,+2.2,43,-0.8,14,-6.4%,91,-4.8%,92,+7.0,27,-2.4,98,+50.8
Monta Ellis,30.0,IND,Combo,225,38,-0.9,48,+0.2,3,-10.0%,48,-0.4%,25,-3.7,25,-2.5,38,-7.1
Festus Ezeli,26.0,GSW,Big,187,64,+3.4,24,-4.9,87,+5.6%,41,+0.3%,99,+13.9,95,+7.0,93,+33.9
Jordan Farmar,28.9,MEM,Point,100,71,+5.0,46,-0.4,96,+8.6%,97,-6.7%,58,+0.6,100,+14.6,3,-79.9
Raymond Felton,31.3,DAL,Combo,160,5,-13.2,31,-3.6,29,-3.0%,69,-1.9%,1,-18.0,8,-4.8,3,-79.9
Randy Foye,32.1,OKC,Combo,148,19,-7.2,31,-3.6,67,+3.2%,9,+3.7%,56,+0.5,63,+1.3,36,-8.3
Channing Frye,32.5,CLE,Big,227,42,-0.3,65,+4.2,11,-6.9%,32,+0.9%,69,+2.2,55,+0.2,69,+11.0
Paul George,25.5,IND,Forward,274,99,+27.9,98,+24.1,76,+4.9%,56,-0.9%,68,+1.7,36,-1.4,82,+18.0
Manu Ginobili,38.3,SAS,Wing,190,76,+5.7,72,+5.6,84,+5.2%,50,-0.5%,58,+0.6,82,+4.1,15,-27.7
Danny Green,28.4,SAS,Wing,263,51,+1.6,53,+1.8,20,-4.4%,64,-1.5%,33,-2.2,31,-1.6,46,-5.1
Draymond Green,25.7,GSW,Big,876,82,+8.4,81,+7.4,39,-1.9%,83,-3.6%,66,+1.6,69,+1.9,53,-2.4
Jeff Green,29.2,LAC,Forward,154,69,+4.7,51,+0.6,60,+2.0%,12,+3.3%,49,-0.9,56,+0.3,36,-7.4
Blake Griffin,26.6,LAC,Big,126,43,+0.5,86,+9.2,21,-4.3%,59,-1.3%,6,-9.2,25,-2.6,9,-43.5
James Harden,26.2,HOU,Combo,192,46,+1.0,50,+0.6,1,-12.2%,99,-8.2%,42,-1.5,35,-1.4,42,-6.7
Maurice Harkless,22.5,POR,Forward,270,13,-9.2,5,-11.8,53,+0.6%,92,-5.4%,81,+3.7,64,+1.3,73,+12.4
Devin Harris,32.7,DAL,Wing,117,93,+17.5,93,+14.0,48,-0.1%,57,-0.9%,95,+10.9,96,+7.2,94,+34.9
Tobias Harris,23.3,DET,Big,156,100,+32.6,100,+40.4,32,-2.5%,71,-2.0%,3,-10.2,58,+0.7,0,-95.2
Gerald Henderson,27.9,POR,Wing,233,25,-4.5,33,-2.7,8,-7.5%,1,+6.4%,10,-6.4,3,-6.2,48,-4.4
George Hill,29.5,IND,Point,234,94,+17.8,97,+17.8,43,-0.6%,47,-0.4%,25,-3.7,25,-2.5,38,-7.1
Solomon Hill,24.6,IND,Forward,195,90,+12.0,88,+11.1,97,+9.5%,25,+1.9%,77,+3.3,62,+1.2,77,+15.5
Al Horford,29.4,ATL,Big,326,15,-8.2,12,-8.4,4,-8.8%,61,-1.4%,12,-6.0,3,-6.2,63,+5.7
Dwight Howard,29.9,HOU,Big,176,72,+5.0,13,-7.7,97,+9.1%,25,+1.8%,96,+11.5,99,+12.5,72,+12.1
Serge Ibaka,26.1,OKC,Big,599,91,+12.5,92,+13.4,12,-6.8%,49,-0.5%,31,-2.7,19,-3.3,65,+6.4
Andre Iguodala,31.8,GSW,Forward,765,74,+5.5,25,-4.8,79,+5.0%,40,+0.3%,69,+2.2,52,-0.0,75,+13.3
Kyrie Irving,23.6,CLE,Combo,771,78,+6.2,77,+6.3,72,+4.0%,47,-0.4%,16,-5.0,21,-3.2,38,-7.1
Reggie Jackson,25.5,DET,Point,147,64,+3.7,85,+8.1,75,+4.9%,86,-3.8%,3,-11.6,34,-1.5,2,-80.8
LeBron James,30.8,CLE,Forward,819,60,+3.1,62,+3.3,50,+0.2%,85,-3.8%,85,+4.8,71,+2.1,78,+15.9
Al Jefferson,30.8,CHA,Big,168,58,+3.0,47,-0.2,36,-2.1%,6,+4.0%,29,-2.9,50,-0.1,18,-24.2
Richard Jefferson,35.4,CLE,Forward,338,30,-2.6,61,+3.2,55,+1.0%,42,+0.3%,42,-1.4,59,+0.8,30,-12.4
Jonas Jerebko,28.7,BOS,Forward,162,95,+18.1,89,+12.8,74,+4.3%,14,+3.0%,97,+11.9,88,+4.9,96,+42.0
Amir Johnson,28.5,BOS,Big,133,34,-1.6,76,+6.1,30,-2.7%,34,+0.8%,91,+7.0,75,+2.4,86,+24.5
Joe Johnson,34.3,MIA,Wing,489,52,+1.7,64,+3.8,6,-7.8%,29,+1.5%,27,-3.0,5,-5.6,91,+28.4
DeAndre Jordan,27.3,LAC,Big,197,25,-4.7,14,-7.4,75,+4.5%,100,-9.8%,63,+1.2,90,+5.4,8,-52.4
Cory Joseph,24.2,TOR,Combo,437,14,-8.4,19,-6.0,59,+1.9%,11,+3.3%,8,-8.4,14,-3.7,13,-33.4
Frank Kaminsky,22.6,CHA,Big,184,58,+3.0,47,-0.1,28,-3.1%,8,+3.9%,37,-1.8,7,-5.0,83,+21.0
Enes Kanter,23.4,OKC,Big,296,33,-2.0,21,-5.4,83,+5.2%,70,-1.9%,88,+5.9,86,+4.7,57,+0.6
Kyle Korver,34.6,ATL,Wing,315,77,+6.2,25,-4.7,73,+4.0%,74,-2.1%,100,+13.9,97,+7.5,100,+70.0
Courtney Lee,30.1,CHA,Wing,256,92,+12.5,84,+7.7,38,-2.0%,23,+2.0%,86,+5.6,84,+4.3,90,+27.8
Kawhi Leonard,24.3,SAS,Wing,337,39,-0.7,9,-9.6,33,-2.4%,98,-7.2%,98,+12.1,86,+4.7,99,+66.3
Damian Lillard,25.3,POR,Point,436,50,+1.4,16,-6.5,94,+8.1%,94,-5.5%,53,-0.5,87,+4.7,11,-33.5
Jeremy Lin,27.2,CHA,Combo,188,53,+2.3,79,+6.5,82,+5.2%,86,-3.8%,84,+3.9,58,+0.7,92,+31.1
Shaun Livingston,30.1,GSW,Combo,507,62,+3.3,66,+4.2,64,+2.9%,33,+0.8%,23,-4.2,32,-1.6,26,-16.7
Kevin Love,27.1,CLE,Big,611,86,+10.5,60,+3.0,85,+5.3%,46,-0.3%,73,+2.8,72,+2.2,58,+2.2
Kyle Lowry,29.6,TOR,Point,765,97,+19.2,96,+17.4,19,-4.7%,87,-3.9%,79,+3.3,91,+5.9,17,-25.3
Ian Mahinmi,29.0,IND,Big,171,4,-14.5,7,-11.5,3,-9.1%,67,-1.7%,9,-6.7,81,+3.4,4,-71.0
Wesley Matthews,29.0,DAL,Wing,173,0,-27.1,0,-26.9,16,-5.7%,28,+1.5%,0,-20.4,0,-15.3,10,-35.0
CJ McCollum,24.1,POR,Combo,441,87,+10.5,95,+17.0,49,-0.0%,54,-0.7%,65,+1.6,69,+2.0,59,+2.2
Josh McRoberts,28.7,MIA,Big,121,56,+2.8,54,+1.8,25,-3.4%,69,-1.8%,54,-0.2,11,-4.0,97,+48.5
Patty Mills,27.2,SAS,Combo,160,37,-0.9,18,-6.3,89,+5.7%,51,-0.5%,71,+2.5,45,-0.7,88,+25.3
Paul Millsap,30.7,ATL,Big,364,11,-9.4,20,-5.7,45,-0.5%,75,-2.5%,78,+3.3,81,+3.5,42,-7.0
Marcus Morris,26.2,DET,Wing,143,48,+1.3,28,-4.3,42,-1.1%,84,-3.7%,4,-9.5,18,-3.4,8,-45.0
Dirk Nowitzki,37.4,DAL,Big,169,98,+24.2,99,+26.1,78,+5.0%,13,+3.0%,20,-4.6,28,-2.0,22,-20.0
Zaza Pachulia,31.7,DAL,Big,106,9,-9.8,14,-7.6,71,+4.0%,22,+2.0%,87,+5.6,74,+2.4,86,+23.2
Tony Parker,33.5,SAS,Point,263,22,-5.6,45,-0.5,15,-5.9%,26,+1.8%,22,-4.3,37,-1.3,19,-21.6
Patrick Patterson,26.6,TOR,Big,582,92,+12.6,91,+13.2,70,+4.0%,44,-0.0%,90,+6.4,80,+3.4,85,+22.4
Chris Paul,30.5,LAC,Point,124,75,+5.6,92,+13.6,35,-2.2%,65,-1.6%,8,-8.7,6,-5.1,27,-15.3
Mason Plumlee,25.7,POR,Big,303,41,-0.6,26,-4.7,88,+5.6%,96,-6.6%,48,-1.0,83,+4.3,16,-26.9
Norman Powell,22.4,TOR,Wing,173,19,-7.1,4,-12.9,80,+5.0%,88,-4.1%,50,-0.6,67,+1.5,28,-13.8
Zach Randolph,34.3,MEM,Big,119,3,-14.7,1,-18.9,42,-1.4%,97,-7.1%,94,+8.2,97,+9.7,56,-0.7
JJ Redick,31.4,LAC,Wing,166,63,+3.3,80,+7.2,37,-2.0%,82,-3.5%,51,-0.6,56,+0.3,36,-7.4
Josh Richardson,22.1,MIA,Combo,378,88,+10.7,87,+10.3,66,+3.2%,20,+2.1%,57,+0.6,77,+2.6,19,-21.9
Austin Rivers,23.2,LAC,Combo,139,27,-3.8,29,-4.1,69,+3.9%,27,+1.7%,93,+7.6,85,+4.5,71,+11.8
Andre Roberson,23.9,OKC,Wing,464,21,-5.7,41,-1.5,5,-8.1%,76,-2.7%,46,-1.3,42,-0.9,52,-2.9
Terrence Ross,24.7,TOR,Wing,313,2,-16.1,3,-13.6,40,-1.7%,19,+2.1%,28,-2.9,13,-3.7,64,+5.8
Dennis Schroder,22.1,ATL,Point,186,40,-0.7,34,-2.6,58,+1.6%,24,+1.9%,21,-4.3,47,-0.6,14,-31.2
Luis Scola,35.5,TOR,Big,131,3,-15.7,6,-11.5,2,-11.1%,53,-0.7%,36,-2.1,23,-2.8,61,+4.7
Mike Scott,27.3,ATL,Big,153,85,+9.0,75,+5.9,77,+4.9%,4,+4.6%,74,+2.8,79,+3.4,47,-5.1
Thabo Sefolosha,31.5,ATL,Wing,200,47,+1.1,70,+5.4,54,+0.8%,58,-1.2%,47,-1.1,38,-1.2,60,+3.6
Iman Shumpert,25.3,CLE,Wing,347,10,-9.6,36,-2.3,18,-5.1%,19,+2.6%,35,-2.1,40,-1.1,44,-5.7
Marcus Smart,21.7,BOS,Wing,191,65,+4.2,49,+0.3,86,+5.4%,36,+0.4%,30,-2.7,29,-1.9,49,-4.1
JR Smith,30.1,CLE,Wing,729,89,+11.7,59,+2.8,99,+10.2%,80,-2.9%,53,-0.4,64,+1.4,31,-11.7
Marreese Speights,28.2,GSW,Big,163,12,-9.2,32,-3.4,25,-3.6%,38,+0.4%,38,-1.7,41,-1.1,45,-5.6
Rodney Stuckey,29.5,IND,Wing,123,29,-3.3,27,-4.3,95,+8.5%,31,+1.3%,81,+3.6,60,+1.1,80,+17.0
Jeff Teague,27.4,ATL,Point,278,70,+4.8,75,+5.8,53,+0.6%,52,-0.6%,83,+3.8,53,+0.1,92,+31.2
Jason Terry,38.1,HOU,Wing,119,45,+0.9,94,+15.9,27,-3.2%,0,+7.2%,15,-5.2,12,-3.8,33,-10.4
Isaiah Thomas,26.7,BOS,Point,219,8,-11.3,40,-1.5,10,-7.3%,36,+0.4%,2,-15.3,9,-4.4,7,-56.2
Klay Thompson,25.7,GSW,Wing,847,28,-3.6,44,-0.6,24,-4.0%,37,+0.4%,41,-1.6,39,-1.1,53,-1.5
Tristan Thompson,24.6,CLE,Big,620,31,-2.1,19,-5.8,57,+1.3%,75,-2.4%,55,+0.2,46,-0.7,62,+5.7
Evan Turner,27.0,BOS,Wing,214,47,+1.0,38,-1.8,8,-7.5%,35,+0.7%,82,+3.7,4,-5.7,97,+46.3
Myles Turner,19.6,IND,Big,197,81,+7.9,73,+5.6,91,+6.7%,73,-2.1%,47,-1.1,65,+1.4,24,-18.5
Jonas Valanciunas,23.5,TOR,Big,314,44,+0.5,37,-2.1,86,+5.4%,78,-2.8%,86,+5.1,92,+6.3,34,-9.4
Dwyane Wade,33.8,MIA,Combo,471,49,+1.4,74,+5.7,34,-2.2%,62,-1.4%,59,+0.7,66,+1.5,32,-10.4
Dion Waiters,23.9,OKC,Wing,463,61,+3.3,52,+0.8,92,+6.7%,21,+2.0%,39,-1.7,68,+1.9,23,-19.8
Kemba Walker,25.5,CHA,Point,259,86,+10.1,53,+1.8,65,+3.1%,45,-0.2%,26,-3.0,15,-3.6,55,-1.1
David West,35.2,SAS,Big,157,57,+2.9,35,-2.4,98,+9.9%,63,-1.4%,72,+2.6,78,+2.8,54,-1.5
Russell Westbrook,27.0,OKC,Point,672,96,+19.0,90,+12.9,26,-3.3%,92,-5.3%,64,+1.2,33,-1.5,81,+17.9
Hassan Whiteside,26.4,MIA,Big,290,73,+5.4,58,+2.7,68,+3.3%,64,-1.5%,92,+7.1,89,+5.3,66,+8.3
Marvin Williams,29.4,CHA,Forward,226,14,-8.4,3,-14.1,93,+7.2%,81,-3.2%,76,+3.2,92,+6.8,14,-29.6
Justise Winslow,19.6,MIA,Forward,321,16,-8.0,8,-9.7,46,-0.5%,15,+2.9%,31,-2.6,53,+0.1,20,-21.2
Cody Zeller,23.1,CHA,Big,136,36,-1.0,56,+2.3,47,-0.4%,68,-1.7%,64,+1.3,42,-0.9,81,+17.9
