Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Landry Shamet,21.6,LAC,Wing,171,36,48.6%,3,8%,33,10%,0,0%,12,10%,36,10%,100,72%,100,82%
Iman Shumpert,28.4,HOU,Wing,102,88,58.3%,21,15%,0,0%,27,4%,3,4%,76,19%,97,62%,97,81%
Pascal Siakam,24.6,TOR,Big,888,40,50.9%,53,43%,73,25%,53,7%,65,32%,83,17%,35,8%,55,25%
Ben Simmons,22.3,PHI,Combo,420,94,62.1%,100,78%,44,22%,0,0%,22,22%,0,0%,0,0%,0,0%
Jayson Tatum,20.7,BOS,Forward,292,45,49.1%,73,39%,18,16%,91,19%,55,35%,45,8%,27,18%,36,26%
Klay Thompson,28.7,GSW,Wing,817,70,55.4%,15,13%,64,17%,91,27%,94,44%,30,9%,61,34%,30,43%
PJ Tucker,33.5,HOU,Big,425,73,60.2%,18,24%,25,12%,15,1%,10,13%,100,51%,38,12%,95,63%
Evan Turner,30.0,POR,Combo,245,0,33.7%,89,43%,100,49%,28,6%,89,55%,28,2%,0,0%,11,2%
Myles Turner,22.6,IND,Big,125,15,44.3%,30,32%,8,7%,98,27%,75,34%,53,5%,70,29%,57,34%
Fred VanVleet,24.7,TOR,Combo,578,67,52.9%,28,21%,6,8%,67,15%,28,23%,72,10%,83,45%,89,55%
Nikola Vucevic,28.0,ORL,Big,147,5,38.8%,45,38%,75,25%,83,16%,95,41%,0,0%,60,21%,40,21%
Russell Westbrook,30.0,OKC,Point,197,7,41.0%,93,41%,21,11%,64,20%,36,31%,21,4%,43,24%,36,28%
Derrick White,24.3,SAS,Point,190,93,58.8%,100,42%,71,28%,29,11%,50,39%,14,4%,14,16%,7,19%
Lou Williams,32.0,LAC,Combo,175,28,46.2%,50,26%,78,30%,100,29%,94,59%,17,2%,17,13%,17,15%
Thaddeus Young,30.4,IND,Big,130,20,45.2%,63,50%,83,27%,38,5%,60,32%,78,14%,33,5%,33,18%
