Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Kevin Durant,32.1,BKN,Forward,477,9,+13.3,11,+3.7,85,-3.0%,23,+15.9,34,+0.9,79,-9.8%,41,+17.1,8,+4.0,98,-13.9%,19,+23.5
Joel Embiid,26.6,PHI,Big,356,74,-5.9,24,+1.8,98,-7.8%,16,+22.0,40,+0.6,90,-17.6%,28,+33.8,24,+1.8,99,-13.9%,22,+20.7
Derrick Favors,29.3,UTA,Big,144,12,+12.6,60,-1.0,93,-4.5%,39,+5.8,43,+0.5,15,+11.5%,55,+2.0,58,-1.1,98,-13.6%,37,+5.8
Dorian Finney-Smith,27.5,DAL,Forward,269,95,-18.4,48,+0.0,79,-2.3%,56,-4.9,80,-1.6,52,0.0%,91,-57.1,22,+2.0,18,+6.2%,22,+20.6
Bryn Forbes,27.3,MIL,Combo,256,15,+10.3,21,+2.0,45,+0.2%,20,+19.6,37,+0.8,66,-4.4%,24,+36.0,33,+0.8,67,-2.9%,31,+10.9
Evan Fournier,28.0,BOS,Wing,200,6,+16.7,20,+2.3,22,+2.3%,22,+17.1,3,+3.9,55,-0.9%,4,+105.6,52,-0.4,37,+2.1%,50,-4.6
Danilo Gallinari,32.2,ATL,Big,441,27,+4.3,19,+2.4,73,-1.5%,31,+11.3,46,+0.4,70,-5.1%,48,+7.0,15,+2.6,79,-4.7%,26,+16.8
Paul George,30.5,LAC,Forward,776,30,+3.3,81,-2.9,44,+0.2%,90,-34.4,98,-3.5,84,-11.9%,95,-84.6,40,+0.4,31,+3.1%,43,+1.3
Taj Gibson,35.4,NYK,Big,137,90,-11.1,71,-2.0,66,-1.0%,70,-15.9,2,+4.0,11,+14.3%,1,+151.4,97,-5.1,73,-3.6%,94,-63.5
Rudy Gobert,28.4,UTA,Big,375,91,-12.0,36,+1.1,6,+4.5%,58,-5.8,62,-0.5,83,-11.5%,58,-2.0,29,+1.1,2,+13.6%,51,-5.8
Aaron Gordon,25.1,DEN,Forward,298,54,-1.7,34,+1.2,54,-0.2%,50,+1.4,8,+2.6,32,+5.1%,18,+45.4,66,-1.6,82,-5.2%,73,-21.2
Danny Green,33.4,PHI,Forward,198,18,+8.5,40,+0.6,90,-3.9%,34,+10.8,41,+0.6,80,-10.1%,16,+49.0,38,+0.4,61,-1.6%,38,+4.7
JaMychal Green,30.4,DEN,Big,186,72,-5.7,87,-4.1,55,-0.2%,84,-25.5,90,-2.3,95,-20.7%,69,-21.4,59,-1.2,12,+7.7%,66,-14.2
Jeff Green,34.2,BKN,Big,147,84,-9.3,43,+0.3,74,-1.6%,46,+2.2,97,-3.0,42,+1.6%,93,-64.5,6,+4.6,96,-11.2%,5,+56.1
Blake Griffin,31.6,BKN,Big,317,64,-3.4,59,-1.0,10,+3.8%,49,+1.4,55,-0.1,29,+6.6%,50,+5.4,55,-0.8,22,+5.5%,39,+4.5
Tim Hardaway Jr.,28.6,DAL,Wing,261,93,-13.9,95,-6.2,48,+0.1%,94,-39.6,58,-0.2,13,+12.6%,66,-16.7,99,-5.6,53,+0.1%,85,-38.2
James Harden,31.2,BKN,Point,311,11,+12.7,58,-1.0,75,-1.7%,46,+2.5,82,-1.7,33,+4.9%,77,-32.0,30,+0.9,71,-3.4%,30,+11.9
Joe Harris,29.2,BKN,Wing,423,30,+3.6,97,-6.5,33,+0.9%,94,-39.4,74,-1.3,23,+8.9%,65,-15.1,94,-4.4,54,+0.1%,89,-45.0
Tobias Harris,28.3,PHI,Forward,436,10,+12.8,41,+0.6,39,+0.6%,38,+6.8,29,+1.0,92,-19.3%,26,+35.0,50,-0.2,7,+10.0%,42,+2.1
George Hill,34.5,PHI,Combo,203,82,-8.8,78,-2.4,18,+2.7%,82,-23.8,71,-1.1,10,+17.3%,86,-50.8,74,-2.0,66,-2.6%,72,-21.2
Solomon Hill,29.6,ATL,Forward,138,18,+7.0,61,-1.1,70,-1.2%,62,-10.4,26,+1.2,65,-4.0%,57,+1.2,73,-2.0,69,-2.9%,62,-13.4
Jrue Holiday,30.4,MIL,Combo,900,75,-7.3,51,-0.1,72,-1.4%,53,-3.6,22,+1.6,82,-10.8%,31,+27.1,62,-1.4,72,-3.5%,67,-16.3
Dwight Howard,34.9,PHI,Big,143,37,+2.2,88,-4.1,2,+7.1%,87,-29.7,78,-1.6,14,+11.8%,90,-56.8,82,-3.1,5,+10.8%,74,-23.3
Joe Ingles,33.1,UTA,Forward,306,83,-9.2,83,-3.3,14,+3.1%,78,-21.3,95,-2.6,22,+9.3%,75,-31.3,70,-1.6,30,+3.3%,71,-20.7
Kyrie Irving,28.6,BKN,Combo,318,76,-7.7,77,-2.4,35,+0.8%,79,-21.7,14,+1.9,58,-2.0%,21,+44.2,95,-4.8,8,+9.0%,92,-57.6
Reggie Jackson,30.5,LAC,Combo,621,46,-0.0,52,-0.2,68,-1.1%,36,+8.1,66,-0.6,86,-13.3%,62,-9.3,48,-0.1,34,+2.7%,29,+13.9
LeBron James,35.8,LAL,Wing,258,94,-17.9,99,-10.3,99,-9.0%,80,-22.6,100,-7.1,72,-6.9%,80,-36.4,82,-3.0,91,-8.2%,70,-18.5
Nikola Jokic,25.7,DEN,Big,344,38,+1.9,15,+3.2,46,+0.1%,12,+25.9,22,+1.6,87,-14.7%,37,+21.4,28,+1.4,65,-2.2%,18,+24.2
Kawhi Leonard,29.3,LAC,Forward,431,26,+4.4,23,+1.9,41,+0.4%,14,+23.4,70,-1.0,46,+1.4%,88,-54.5,18,+2.3,41,+1.3%,8,+46.7
Damian Lillard,30.3,POR,Point,247,97,-19.2,94,-5.6,95,-5.1%,89,-32.6,98,-3.4,96,-22.9%,94,-75.0,78,-2.5,80,-4.9%,54,-8.7
Brook Lopez,32.6,MIL,Big,660,66,-3.6,44,+0.2,27,+1.9%,40,+5.4,66,-0.6,40,+2.0%,74,-28.0,38,+0.6,16,+6.5%,23,+19.0
Wesley Matthews,34.1,LAL,Wing,124,26,+4.4,2,+7.7,3,+5.9%,26,+13.2,4,+3.9,6,+23.8%,26,+35.0,11,+3.3,15,+7.2%,49,-4.2
CJ McCollum,29.1,POR,Combo,239,86,-10.1,78,-2.5,98,-7.9%,14,+22.5,54,-0.0,98,-23.6%,36,+23.1,79,-2.8,93,-9.9%,54,-8.7
Khris Middleton,29.2,MIL,Forward,913,74,-7.3,70,-1.8,26,+2.0%,71,-16.9,60,-0.5,61,-2.5%,63,-11.3,69,-1.6,21,+5.6%,78,-26.9
Paul Millsap,35.7,DEN,Big,106,28,+4.2,47,+0.0,46,+0.1%,50,+0.7,85,-1.8,17,+11.2%,78,-32.2,26,+1.5,32,+3.1%,34,+9.8
Marcus Morris,31.2,LAC,Big,604,41,+1.4,13,+3.5,25,+2.2%,10,+30.4,38,+0.8,37,+2.8%,58,-2.8,14,+2.6,47,+0.4%,9,+41.7
Raul Neto,28.5,WAS,Combo,149,78,-8.1,72,-2.1,36,+0.8%,58,-8.8,28,+1.0,22,+9.1%,34,+25.0,81,-2.9,36,+2.2%,75,-24.8
Georges Niang,27.4,UTA,Forward,128,77,-7.8,12,+3.6,50,-0.0%,22,+19.3,86,-1.8,52,0.0%,66,-18.5,2,+6.0,62,-1.9%,6,+50.1
Jusuf Nurkic,26.2,POR,Big,173,100,-24.2,82,-3.1,54,-0.2%,90,-33.6,76,-1.5,97,-23.3%,82,-47.5,75,-2.2,11,+8.1%,95,-65.2
Chris Paul,35.5,PHX,Point,680,48,-0.1,18,+2.4,10,+3.7%,19,+19.6,0,+4.4,31,+5.8%,5,+98.2,65,-1.5,17,+6.3%,63,-13.8
Cameron Payne,26.2,PHX,Point,403,43,+0.8,32,+1.3,76,-1.7%,33,+11.2,94,-2.5,51,+0.1%,87,-53.6,10,+3.5,60,-1.3%,10,+39.7
Bobby Portis,25.7,MIL,Big,348,22,+5.5,50,-0.1,71,-1.3%,59,-9.1,61,-0.5,41,+1.8%,70,-22.4,37,+0.6,66,-2.3%,44,-0.5
Kristaps Porzingis,25.3,DAL,Big,232,38,+2.0,84,-3.3,50,+0.0%,83,-25.2,30,+1.0,5,+25.1%,51,+3.3,91,-3.8,81,-5.1%,74,-22.6
Norman Powell,27.4,POR,Wing,215,86,-9.9,70,-1.9,83,-3.0%,30,+11.4,6,+3.1,90,-18.2%,6,+87.5,87,-3.6,34,+2.8%,93,-57.7
Julius Randle,25.9,NYK,Big,180,14,+10.6,85,-3.5,61,-0.4%,95,-39.6,48,+0.3,60,-2.1%,45,+11.1,88,-3.6,70,-3.4%,91,-53.4
Austin Rivers,28.3,DEN,Wing,302,45,+0.5,38,+0.9,29,+1.4%,18,+21.1,62,-0.5,82,-10.8%,76,-31.8,26,+1.8,52,+0.1%,7,+48.8
Rajon Rondo,34.7,LAC,Point,220,19,+6.6,25,+1.8,78,-2.0%,11,+28.0,19,+1.7,54,-0.3%,8,+69.7,51,-0.3,83,-5.8%,68,-17.6
Derrick Rose,32.1,NYK,Point,174,85,-9.9,46,+0.1,1,+9.0%,97,-53.5,5,+3.5,1,+40.0%,3,+118.2,85,-3.3,4,+13.2%,100,-100.0
Dario Saric,26.6,PHX,Big,131,46,+0.3,58,-1.0,80,-2.4%,82,-23.3,50,+0.1,27,+7.5%,54,+2.6,62,-1.4,75,-3.7%,88,-42.3
Dennis Schroder,27.1,LAL,Point,226,34,+3.1,74,-2.2,30,+1.3%,85,-26.1,18,+1.7,10,+16.5%,10,+63.2,94,-4.5,50,+0.2%,99,-88.6
Ben Simmons,24.3,PHI,Point,402,68,-4.2,49,-0.0,94,-4.6%,26,+13.7,54,-0.0,69,-5.0%,32,+25.9,35,+0.6,50,+0.1%,27,+14.4
Marcus Smart,26.7,BOS,Combo,209,42,+1.2,45,+0.1,7,+4.5%,51,+0.3,12,+2.1,68,-4.8%,13,+50.0,70,-1.7,2,+15.7%,83,-36.7
Ish Smith,32.3,WAS,Combo,149,96,-19.2,94,-5.4,94,-4.5%,91,-37.6,89,-2.2,39,+2.0%,90,-55.0,86,-3.4,94,-10.7%,87,-41.2
Jeff Teague,32.4,MIL,Combo,100,2,+22.9,3,+6.7,40,+0.5%,2,+57.0,53,+0.0,30,+6.6%,40,+17.8,2,+6.8,44,+0.8%,2,+71.5
Tristan Thompson,29.6,BOS,Big,155,1,+25.8,0,+9.8,6,+4.6%,2,+54.8,1,+4.0,8,+22.2%,6,+96.4,1,+6.9,14,+7.4%,6,+52.1
PJ Tucker,35.5,MIL,Forward,670,65,-3.6,74,-2.2,65,-0.9%,63,-10.7,67,-0.6,77,-8.9%,71,-24.2,74,-2.0,45,+0.7%,60,-9.4
Jonas Valanciunas,28.5,MEM,Big,228,60,-2.5,22,+2.0,20,+2.7%,18,+20.6,2,+3.9,78,-9.5%,2,+133.8,61,-1.3,6,+10.6%,52,-6.0
Kemba Walker,30.5,BOS,Point,124,58,-2.2,39,+0.8,5,+4.8%,45,+2.7,44,+0.4,99,-38.2%,29,+30.5,46,+0.0,1,+16.5%,46,-3.6
Russell Westbrook,32.0,WAS,Point,252,25,+4.6,9,+4.7,81,-2.5%,9,+32.0,49,+0.2,86,-13.9%,33,+25.7,6,+5.1,38,+2.0%,2,+83.4
Lou Williams,34.0,ATL,Combo,275,39,+1.5,37,+0.9,77,-1.7%,42,+4.6,42,+0.5,18,+10.9%,46,+10.2,34,+0.8,86,-6.5%,40,+3.9
Ivica Zubac,23.6,LAC,Big,301,53,-1.4,22,+2.0,26,+2.1%,10,+28.1,27,+1.2,16,+11.3%,27,+34.4,31,+0.9,26,+4.4%,16,+28.8
Torrey Craig,29.9,PHX,Big,243,36,+2.2,79,-2.5,74,-1.6%,76,-20.4,96,-2.6,74,-8.2%,89,-54.8,47,-0.1,38,+2.0%,58,-9.2
Monte Morris,25.3,DEN,Combo,282,22,+5.2,33,+1.2,34,+0.8%,43,+4.1,74,-1.2,50,+0.1%,60,-4.6,20,+2.3,19,+6.1%,28,+14.4
Kyle Kuzma,25.3,LAL,Forward,144,78,-7.9,54,-0.6,21,+2.5%,64,-11.0,91,-2.3,44,+1.5%,94,-65.0,22,+2.0,28,+3.6%,18,+24.1
Alex Caruso,26.7,LAL,Combo,149,59,-2.5,69,-1.8,34,+0.8%,62,-9.9,23,+1.4,94,-20.6%,52,+3.3,77,-2.5,33,+2.9%,61,-9.9
Bam Adebayo,23.3,MIA,Big,132,99,-22.3,100,-14.9,19,+2.7%,100,-95.7,87,-1.9,12,+14.0%,100,-177.8,100,-12.2,58,-0.5%,98,-84.4
John Collins,23.1,ATL,Big,576,56,-2.1,76,-2.3,23,+2.3%,69,-15.2,73,-1.2,38,+2.1%,78,-32.9,67,-1.6,10,+8.2%,56,-8.7
Dillon Brooks,24.8,MEM,Wing,259,69,-4.3,16,+3.1,86,-3.2%,6,+39.1,34,+0.9,93,-19.8%,30,+28.8,27,+1.4,55,-0.2%,12,+38.3
Jayson Tatum,22.7,BOS,Forward,217,16,+9.9,14,+3.4,0,+10.1%,15,+22.1,9,+2.6,0,+47.0%,2,+142.9,30,+1.1,0,+16.5%,48,-4.1
Maxi Kleber,28.8,DAL,Big,187,40,+1.5,66,-1.7,63,-0.8%,67,-12.9,70,-1.0,98,-25.2%,74,-30.3,56,-0.8,23,+4.9%,57,-9.1
Bogdan Bogdanovic,28.2,ATL,Wing,598,87,-10.6,42,+0.4,18,+2.7%,34,+10.9,50,+0.2,38,+2.4%,44,+11.3,50,-0.2,30,+3.2%,36,+7.2
Furkan Korkmaz,23.3,PHI,Forward,180,79,-8.1,65,-1.5,4,+5.6%,66,-12.7,84,-1.8,9,+21.4%,92,-60.0,39,+0.4,6,+10.4%,42,+1.6
Luke Kennard,24.4,LAC,Combo,208,61,-2.6,68,-1.8,47,+0.1%,81,-22.9,26,+1.2,26,+7.9%,38,+19.7,76,-2.3,85,-6.2%,90,-46.2
Donovan Mitchell,24.2,UTA,Combo,345,54,-1.4,92,-5.2,60,-0.3%,86,-28.3,45,+0.4,91,-19.0%,47,+8.1,90,-3.7,10,+8.2%,80,-32.1
Royce O'Neale,27.4,UTA,Wing,402,8,+13.5,56,-0.8,86,-3.3%,54,-4.2,13,+2.1,73,-8.1%,22,+39.7,86,-3.4,92,-8.5%,82,-35.5
Kevin Huerter,22.2,ATL,Wing,556,33,+3.1,26,+1.8,58,-0.3%,25,+14.0,82,-1.7,76,-8.6%,72,-25.4,9,+3.8,48,+0.3%,13,+37.0
Trae Young,22.1,ATL,Point,603,31,+3.3,27,+1.7,28,+1.9%,38,+6.3,31,+1.0,67,-4.5%,42,+15.8,43,+0.3,13,+7.7%,45,-0.8
Luka Doncic,21.7,DAL,Wing,280,71,-5.7,75,-2.3,96,-6.0%,41,+4.9,88,-2.1,75,-8.4%,98,-110.0,45,+0.3,76,-3.8%,11,+38.4
Michael Porter,22.3,DEN,Forward,331,49,-0.2,18,+3.0,53,-0.1%,26,+13.2,10,+2.4,57,-1.6%,18,+45.4,42,+0.4,78,-4.4%,47,-3.8
Jaren Jackson,21.1,MEM,Big,183,42,+1.0,7,+5.0,90,-3.7%,5,+43.4,78,-1.5,100,-40.1%,61,-7.1,3,+5.9,51,+0.1%,4,+61.5
Landry Shamet,23.6,BKN,Wing,195,29,+4.1,10,+3.9,88,-3.5%,17,+21.5,20,+1.6,64,-3.5%,25,+35.4,14,+2.7,88,-7.0%,20,+22.5
Deandre Ayton,22.3,PHX,Big,799,66,-3.7,29,+1.5,32,+1.1%,21,+19.3,17,+1.7,43,+1.5%,23,+38.6,34,+0.6,74,-3.6%,21,+21.1
Mikal Bridges,24.2,PHX,Wing,699,58,-2.2,30,+1.5,56,-0.2%,35,+8.3,6,+2.8,71,-6.1%,12,+52.5,66,-1.5,54,-0.1%,64,-14.0
Anfernee Simons,21.4,POR,Combo,105,4,+19.4,5,+5.9,2,+6.0%,24,+14.9,18,+1.7,2,+39.6%,30,+27.3,12,+3.3,35,+2.6%,30,+12.5
Grayson Allen,25.1,MEM,Wing,145,3,+19.5,35,+1.1,16,+2.9%,47,+1.6,68,-0.8,48,+0.9%,67,-19.2,16,+2.5,24,+4.8%,25,+17.0
Jalen Brunson,24.2,DAL,Combo,109,10,+13.3,2,+7.6,11,+3.6%,3,+50.3,21,+1.6,52,0.0%,9,+66.7,4,+5.5,40,+1.4%,14,+35.9
Bruce Brown,24.2,BKN,Forward,260,47,-0.0,63,-1.3,70,-1.1%,60,-9.7,57,-0.2,19,+9.5%,46,+10.7,54,-0.8,49,+0.2%,66,-16.1
De'Anthony Melton,22.4,MEM,Combo,104,89,-11.1,91,-5.1,62,-0.7%,96,-46.3,38,+0.7,19,+9.5%,13,+50.0,98,-5.2,74,-3.6%,97,-72.2
Shake Milton,24.1,PHI,Combo,105,50,-0.6,82,-3.2,8,+4.2%,78,-21.1,83,-1.8,34,+4.2%,83,-48.8,64,-1.4,56,-0.3%,54,-8.3
Ja Morant,21.2,MEM,Point,288,6,+17.4,14,+3.3,38,+0.6%,8,+37.3,75,-1.3,89,-17.4%,96,-97.4,10,+3.4,14,+7.6%,3,+67.9
RJ Barrett,20.4,NYK,Wing,158,7,+15.2,62,-1.2,38,+0.6%,74,-19.4,24,+1.3,42,+1.7%,13,+50.0,68,-1.6,42,+1.2%,82,-33.3
DeAndre Hunter,22.9,ATL,Forward,151,92,-12.9,96,-6.4,87,-3.5%,93,-38.9,90,-2.2,56,-1.5%,81,-38.9,92,-4.2,89,-7.2%,86,-39.4
Rui Hachimura,22.7,WAS,Big,211,44,+0.7,54,-0.4,12,+3.5%,37,+7.3,10,+2.5,6,+22.6%,22,+43.6,71,-1.8,20,+5.8%,41,+2.4
Cameron Johnson,24.7,PHX,Forward,428,14,+11.0,73,-2.1,24,+2.3%,72,-18.4,92,-2.4,46,+1.0%,82,-43.8,44,+0.3,29,+3.5%,50,-5.6
Romeo Langford,21.0,BOS,Wing,113,90,-11.6,80,-2.8,100,-9.6%,77,-20.9,99,-4.2,58,-1.6%,98,-103.3,25,+1.8,100,-24.5%,14,+34.4
Matisse Thybulle,23.7,PHI,Wing,213,35,+2.5,57,-0.8,52,-0.1%,65,-11.1,65,-0.6,49,+0.5%,70,-23.3,53,-0.5,94,-10.5%,58,-9.3
Nicolas Claxton,21.5,BKN,Big,120,57,-2.2,64,-1.5,78,-2.3%,73,-19.1,52,+0.1,81,-10.7%,68,-19.4,58,-0.9,62,-1.9%,62,-11.6
Daniel Gafford,22.1,WAS,Big,142,67,-4.0,55,-0.7,31,+1.1%,61,-9.8,46,+0.3,78,-9.0%,20,+44.3,60,-1.3,26,+4.6%,79,-31.5
Terance Mann,24.0,LAC,Wing,370,81,-8.5,89,-4.7,67,-1.1%,98,-56.8,77,-1.5,59,-2.1%,79,-36.2,84,-3.2,42,+0.9%,96,-66.9
Onyeka Okongwu,19.9,ATL,Big,152,34,+2.5,26,+1.7,92,-4.3%,42,+4.3,58,-0.2,45,+1.5%,59,-4.2,18,+2.3,95,-11.0%,34,+9.3
Tyrese Maxey,20.0,PHI,Combo,144,51,-0.9,38,+0.8,51,-0.0%,54,-3.9,51,+0.1,85,-12.7%,53,+2.8,46,-0.0,59,-1.0%,59,-9.4
Desmond Bane,22.4,MEM,Wing,153,32,+3.1,28,+1.5,13,+3.2%,44,+3.6,15,+1.8,14,+12.1%,11,+53.6,54,-0.8,25,+4.6%,65,-14.2
Facundo Campazzo,29.6,DEN,Point,268,73,-5.8,53,-0.4,42,+0.3%,48,+1.6,30,+1.0,35,+3.5%,54,+2.5,63,-1.4,77,-3.9%,53,-7.9
