Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Eddie House,27.5,PHX,Combo,121,10,+10.3,22,+6.1,7,+9.2%,62,+0.6%,30,+3.6,34,+1.4,41,+9.3
Josh Howard,25.5,DAL,Wing,823,84,-8.7,74,-5.6,62,-2.5%,90,+3.8%,84,-7.1,82,-5.2,52,-7.3
Larry Hughes,26.8,CLE,Wing,333,24,+5.2,16,+8.2,73,-4.6%,59,+0.4%,38,+2.5,47,-0.2,38,+13.3
Lindsey Hunter,34.9,DET,Point,196,21,+6.0,26,+5.7,9,+8.0%,43,-0.4%,6,+12.5,11,+6.0,24,+25.8
Zydrunas Ilgauskas,30.4,CLE,Big,353,63,-3.7,41,+2.4,76,-5.1%,87,+3.1%,70,-4.0,49,-0.3,63,-18.1
Stephen Jackson,27.6,IND,Wing,227,68,-4.5,83,-7.9,17,+4.6%,44,-0.3%,20,+5.7,89,-6.6,5,+73.6
LeBron James,20.8,CLE,Wing,602,72,-5.8,62,-2.1,89,-7.8%,21,-2.1%,16,+6.6,2,+11.9,99,-87.2
Antawn Jamison,29.4,WAS,Forward,252,36,+2.2,45,+1.3,24,+3.6%,70,+1.0%,72,-4.1,20,+3.7,87,-47.5
Richard Jefferson,25.4,NJN,Forward,436,38,+1.8,31,+4.2,94,-11.2%,67,+0.8%,47,-0.1,97,-10.4,10,+51.6
Jared Jeffries,23.9,WAS,Big,214,32,+4.0,29,+4.9,28,+3.0%,37,-0.9%,67,-3.4,69,-3.2,45,+3.0
Anthony Johnson,31.1,IND,Point,240,98,-22.2,99,-21.7,22,+3.9%,5,-6.4%,13,+7.9,10,+6.0,40,+10.0
Damon Jones,29.2,CLE,Combo,171,66,-4.2,86,-9.1,14,+5.4%,41,-0.7%,41,+0.9,25,+2.5,53,-10.7
Eddie Jones,34.0,MEM,Wing,119,61,-3.5,47,+1.2,93,-10.2%,10,-3.5%,97,-22.7,83,-5.4,98,-82.6
Fred Jones,26.6,IND,Wing,165,60,-3.2,40,+2.7,87,-7.4%,31,-1.2%,90,-11.0,67,-2.6,92,-55.1
James Jones,25.1,PHX,Forward,345,67,-4.2,42,+2.2,88,-7.5%,81,+2.0%,77,-5.4,63,-1.6,61,-17.7
Chris Kaman,23.5,LAC,Big,321,89,-9.5,67,-4.1,51,-0.8%,42,-0.5%,72,-4.4,68,-2.7,56,-12.2
Jason Kidd,32.6,NJN,Point,449,9,+10.6,10,+11.1,100,-21.2%,82,+2.5%,34,+3.1,98,-13.2,7,+72.2
Nenad Krstic,22.3,NJN,Big,365,45,+0.7,30,+4.9,85,-6.9%,69,+1.0%,43,+0.7,66,-2.2,29,+19.3
Shaun Livingston,20.1,LAC,Wing,331,92,-11.5,96,-15.6,30,+2.5%,34,-1.0%,21,+5.5,33,+1.5,25,+25.5
Corey Maggette,26.0,LAC,Wing,289,49,-0.6,61,-1.7,56,-1.7%,66,+0.7%,41,+0.9,41,+0.5,46,+2.7
Jamaal Magloire,27.4,MIL,Big,134,70,-5.1,59,-1.5,91,-9.1%,3,-8.3%,24,+5.4,29,+1.8,34,+18.0
Shawn Marion,27.5,PHX,Forward,848,56,-2.1,57,-1.1,50,-0.4%,55,+0.3%,51,-0.6,78,-4.5,32,+18.6
Donyell Marshall,32.5,CLE,Big,342,22,+5.8,44,+1.5,26,+3.2%,48,-0.1%,79,-6.0,59,-1.5,67,-20.4
Kevin Martin,22.7,SAC,Wing,187,93,-11.6,28,+5.1,97,-15.2%,91,+4.4%,99,-26.0,97,-11.0,94,-64.3
Antonio McDyess,31.2,DET,Big,365,37,+1.9,63,-2.1,13,+5.7%,73,+1.2%,60,-2.5,22,+3.2,76,-30.2
Andre Miller,29.6,DEN,Combo,181,26,+4.7,48,+0.6,0,+17.9%,6,-4.7%,5,+15.4,7,+6.5,9,+52.0
Brad Miller,29.6,SAC,Big,166,27,+4.6,87,-9.2,2,+12.0%,3,-6.8%,3,+20.4,5,+7.9,3,+77.4
Mike Miller,25.7,MEM,Wing,107,15,+8.3,16,+7.8,1,+12.2%,39,-0.8%,92,-15.5,87,-6.5,80,-35.7
Cuttino Mobley,30.2,LAC,Combo,472,41,+1.4,34,+3.5,38,+1.2%,16,-2.6%,76,-5.4,55,-0.8,72,-28.1
Alonzo Mourning,35.7,MIA,Big,222,50,-0.7,76,-6.2,18,+4.6%,75,+1.4%,54,-1.5,13,+5.8,89,-52.0
Lamond Murray,32.5,NJN,Forward,190,64,-3.7,85,-9.0,4,+10.2%,7,-4.5%,22,+5.4,3,+10.3,82,-36.7
Ronald Murray,26.3,CLE,Wing,387,14,+8.3,25,+5.7,15,+5.3%,40,-0.7%,50,-0.5,42,+0.2,48,-4.8
Steve Nash,31.7,PHX,Point,797,81,-7.9,79,-7.5,84,-6.1%,33,-1.0%,61,-2.8,57,-1.4,51,-6.9
Andres Nocioni,25.9,CHI,Forward,229,44,+0.9,41,+2.5,66,-3.0%,14,-3.0%,16,+6.4,4,+8.9,81,-36.5
Dirk Nowitzki,27.4,DAL,Big,980,83,-8.1,95,-15.4,71,-4.2%,51,+0.1%,53,-0.9,85,-5.9,26,+24.6
Jermaine O'Neal,27.1,IND,Big,216,66,-4.1,90,-11.5,10,+7.6%,47,-0.1%,75,-5.4,32,+1.6,88,-50.0
Shaquille O'Neal,33.7,MIA,Big,758,30,+4.2,21,+6.4,69,-3.8%,53,+0.1%,40,+1.1,84,-5.5,11,+51.2
Lamar Odom,26.0,LAL,Forward,313,1,+20.9,0,+36.5,91,-9.5%,98,+8.4%,96,-22.4,91,-8.2,95,-65.9
Smush Parker,24.4,LAL,Point,258,65,-4.0,49,+0.4,78,-5.4%,8,-4.0%,88,-10.1,75,-4.0,84,-38.6
Tony Parker,23.5,SAS,Point,473,34,+2.9,50,+0.1,70,-4.1%,84,+2.7%,36,+2.8,73,-3.5,19,+34.6
Gary Payton,37.3,MIA,Combo,548,72,-5.5,69,-4.4,47,-0.0%,61,+0.5%,32,+3.4,41,+0.4,28,+20.8
James Posey,28.8,MIA,Wing,595,77,-7.0,73,-5.5,34,+1.7%,50,+0.0%,52,-0.8,38,+0.9,55,-11.7
Tayshaun Prince,25.7,DET,Wing,744,80,-7.7,64,-2.2,23,+3.6%,34,-1.0%,57,-1.9,28,+1.9,69,-22.5
Vladimir Radmanovic,25.0,LAC,Forward,243,59,-2.9,84,-8.4,68,-3.8%,54,+0.2%,9,+9.4,50,-0.4,8,+63.1
Michael Redd,26.2,MIL,Wing,185,5,+14.9,1,+25.6,60,-2.3%,78,+1.7%,27,+4.3,8,+6.3,71,-24.6
Clifford Robinson,38.9,NJN,Big,197,52,-0.8,53,-0.4,12,+7.0%,59,+0.4%,53,-0.9,36,+1.1,57,-13.5
Quinton Ross,24.5,LAC,Wing,293,18,+7.0,12,+10.0,55,-1.4%,92,+4.8%,64,-3.1,66,-2.5,47,-3.3
Bobby Simmons,25.4,MIL,Forward,158,90,-10.1,81,-7.6,41,+1.0%,19,-2.2%,78,-6.0,61,-1.5,66,-19.7
Joe Smith,30.3,MIL,Big,104,7,+12.2,52,-0.4,5,+9.9%,18,-2.3%,9,+9.3,9,+6.2,41,+9.2
Eric Snow,32.5,CLE,Point,405,87,-9.3,78,-7.1,44,+0.5%,28,-1.4%,19,+5.9,26,+2.5,36,+15.1
Jerry Stackhouse,31.0,DAL,Wing,708,40,+1.5,55,-0.6,57,-1.8%,16,-2.6%,63,-3.0,34,+1.5,74,-28.8
Michael Sweetney,23.0,CHI,Big,118,69,-5.0,58,-1.1,86,-7.2%,89,+3.6%,18,+6.0,64,-1.6,16,+43.8
Jason Terry,28.1,DAL,Combo,841,41,+1.4,51,-0.2,29,+2.7%,74,+1.3%,22,+5.5,35,+1.2,22,+27.6
Kenny Thomas,28.3,SAC,Big,147,8,+11.9,38,+2.7,39,+1.2%,41,-0.6%,1,+22.2,17,+4.6,2,+109.8
Tim Thomas,28.7,PHX,Big,635,33,+3.7,39,+2.7,53,-0.9%,38,-0.8%,81,-6.4,58,-1.4,66,-19.5
Nick Van Exel,33.9,SAS,Point,128,75,-6.3,72,-5.1,43,+0.5%,36,-0.9%,66,-3.3,47,-0.1,60,-16.4
Keith Van Horn,30.0,DAL,Forward,162,6,+14.8,7,+14.6,37,+1.4%,20,-2.1%,47,-0.3,31,+1.7,54,-11.5
Anderson Varejao,23.1,CLE,Big,226,22,+5.5,34,+3.7,28,+2.7%,27,-1.6%,65,-3.2,72,-3.4,44,+4.4
Jacque Vaughn,30.7,NJN,Combo,153,62,-3.7,68,-4.2,8,+9.2%,57,+0.3%,80,-6.3,15,+5.3,96,-68.1
Sasha Vujacic,21.7,LAL,Wing,128,86,-9.3,91,-12.6,21,+4.1%,94,+5.6%,25,+4.5,54,-0.7,12,+50.0
Dwyane Wade,23.8,MIA,Wing,958,46,+0.7,13,+8.9,79,-5.6%,45,-0.2%,85,-7.4,65,-2.2,73,-28.2
Antoine Walker,29.2,MIA,Forward,856,53,-1.2,56,-0.6,31,+2.3%,15,-2.7%,44,+0.2,16,+4.6,86,-46.8
Ben Wallace,31.1,DET,Big,638,91,-10.9,70,-4.4,92,-9.7%,24,-1.8%,82,-7.0,81,-4.8,53,-8.7
Rasheed Wallace,31.1,DET,Big,627,29,+4.3,37,+3.0,36,+1.4%,64,+0.6%,10,+8.6,40,+0.8,16,+41.4
Luke Walton,25.6,LAL,Forward,234,43,+1.2,46,+1.3,77,-5.2%,23,-1.9%,62,-2.9,84,-5.9,18,+35.7
Bonzi Wells,29.1,SAC,Wing,248,84,-8.6,80,-7.5,80,-5.6%,9,-3.9%,0,+22.8,1,+11.9,1,+135.7
Jason Williams,30.0,MIA,Point,679,13,+9.7,23,+6.0,34,+1.6%,22,-2.0%,49,-0.4,44,+0.1,49,-5.0
Metta World Peace,26.0,SAC,Wing,196,97,-19.1,98,-19.0,11,+7.3%,11,-3.5%,59,-2.4,21,+3.3,90,-53.2
