Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Gilbert Arenas,28.8,ORL,Combo,1027,46,+0.6,17,+3.9,43,+0.7%,45,-0.2%,61,-0.9,41,+0.5,81,-9.3
Trevor Ariza,25.3,NOH,Wing,2589,36,+1.6,26,+2.6,85,-2.8%,74,+0.9%,16,+3.6,73,-1.2,2,+31.1
Hilton Armstrong,25.9,WAS,Big,398,63,-1.1,55,-0.4,41,+0.8%,26,-1.0%,95,-5.9,77,-1.5,97,-24.2
Carlos Arroyo,31.3,MIA,Point,962,41,+1.2,32,+1.9,68,-1.2%,87,+1.7%,77,-2.6,79,-1.6,62,-3.3
Carlos Arroyo,31.3,BOS,Combo,170,97,-8.9,99,-11.8,64,-0.9%,33,-0.7%,73,-2.0,92,-3.3,14,+13.5
Darrell Arthur,22.6,MEM,Big,1573,86,-5.1,90,-4.5,55,-0.3%,85,+1.5%,80,-3.0,68,-0.9,84,-10.6
Omer Asik,24.3,CHI,Big,926,95,-7.9,94,-5.8,75,-1.8%,83,+1.3%,80,-3.0,54,-0.2,91,-16.6
D.J. Augustin,23.0,CHA,Point,2739,5,+8.2,13,+4.5,20,+2.6%,26,-1.0%,21,+3.0,32,+1.0,19,+11.2
Luke Babbitt,21.4,POR,Forward,107,77,-3.0,52,-0.2,53,-0.2%,1,-4.7%,29,+2.1,43,+0.3,24,+9.0
Leandro Barbosa,27.9,TOR,Combo,1348,39,+1.3,54,-0.4,34,+1.3%,70,+0.7%,52,-0.1,37,+0.7,71,-6.2
J.J. Barea,26.3,DAL,Combo,1593,54,-0.3,60,-0.8,3,+5.3%,56,+0.2%,8,+4.9,15,+2.4,18,+11.3
Andrea Bargnani,25.0,TOR,Big,2344,25,+2.8,14,+4.4,80,-2.2%,45,-0.2%,43,+0.7,70,-1.0,16,+12.2
Matt Barnes,30.6,LAL,Wing,983,31,+2.2,75,-2.7,12,+3.3%,17,-1.4%,28,+2.2,23,+1.7,46,+1.4
Earl Barron,29.2,PHX,Big,170,84,-4.3,85,-3.7,92,-4.1%,99,+3.8%,87,-3.7,99,-6.8,2,+31.4
Brandon Bass,25.5,ORL,Big,1956,75,-2.8,66,-1.4,29,+1.7%,58,+0.3%,63,-1.1,53,-0.2,69,-5.9
Tony Battie,34.7,PHI,Big,361,83,-4.0,92,-5.5,44,+0.5%,86,+1.6%,76,-2.5,55,-0.2,86,-12.1
Shane Battier,32.1,HOU,Wing,1808,77,-2.9,65,-1.4,78,-2.1%,64,+0.4%,88,-3.9,80,-1.8,83,-10.4
Shane Battier,32.1,MEM,Forward,531,33,+1.8,49,+0.1,3,+5.3%,78,+1.1%,51,-0.0,43,+0.3,57,-1.8
Nicolas Batum,21.9,POR,Forward,2500,17,+4.2,9,+5.4,57,-0.5%,56,+0.2%,70,-1.7,56,-0.3,69,-5.8
Jerryd Bayless,22.2,NOH,Point,142,49,+0.2,91,-5.0,0,+10.5%,31,-0.7%,8,+5.0,20,+2.0,9,+20.5
Jerryd Bayless,22.2,TOR,Combo,1289,28,+2.4,62,-1.0,11,+3.4%,21,-1.2%,28,+2.2,26,+1.4,46,+1.3
Michael Beasley,21.8,MIN,Forward,2350,81,-3.7,85,-3.7,64,-0.9%,20,-1.3%,79,-2.9,50,-0.0,90,-16.3
Rodrigue Beaubois,22.7,DAL,Wing,481,76,-2.8,76,-2.8,98,-6.9%,4,-2.6%,53,-0.2,88,-2.5,10,+17.1
Marco Belinelli,24.6,NOH,Wing,1922,24,+2.8,25,+2.7,76,-1.9%,31,-0.7%,60,-0.8,63,-0.7,53,-1.0
Charlie Bell,31.6,GSW,Wing,123,98,-9.6,100,-13.3,5,+4.9%,35,-0.6%,54,-0.3,7,+3.5,95,-20.8
Raja Bell,34.1,UTA,Wing,2080,12,+5.6,29,+2.1,19,+2.7%,26,-1.0%,7,+5.2,5,+3.8,33,+5.1
Mike Bibby,32.5,ATL,Point,1670,74,-2.6,60,-0.8,62,-0.8%,49,-0.0%,55,-0.4,32,+1.0,83,-10.0
Mike Bibby,32.5,MIA,Point,556,1,+11.0,9,+5.3,5,+4.8%,45,-0.2%,30,+1.9,21,+1.8,53,-0.7
Andris Biedrins,24.6,GSW,Big,1390,19,+3.8,9,+5.4,93,-4.3%,21,-1.2%,89,-4.1,91,-3.1,56,-1.5
Chauncey Billups,34.1,DEN,Combo,1641,68,-1.8,92,-5.2,31,+1.5%,68,+0.6%,60,-0.8,70,-1.1,37,+4.1
Chauncey Billups,34.1,NYK,Combo,662,7,+7.3,5,+6.7,96,-4.7%,72,+0.8%,6,+6.0,63,-0.6,2,+34.8
DeJuan Blair,21.5,SAS,Big,1639,37,+1.5,28,+2.3,61,-0.8%,73,+0.9%,77,-2.6,72,-1.2,77,-8.0
Steve Blake,30.7,LAL,Point,1487,30,+2.2,68,-1.7,27,+1.9%,61,+0.3%,22,+2.8,52,-0.1,11,+15.5
Andray Blatche,24.2,WAS,Big,2163,60,-0.8,39,+1.2,90,-3.7%,52,+0.1%,26,+2.5,54,-0.2,13,+14.5
Eric Bledsoe,20.9,LAC,Combo,1794,56,-0.5,54,-0.3,46,+0.3%,39,-0.4%,42,+0.8,32,+1.0,56,-1.5
Keith Bogans,30.5,CHI,Wing,1455,22,+3.2,6,+6.0,84,-2.7%,35,-0.6%,60,-0.9,77,-1.5,35,+4.6
Andrew Bogut,25.9,MIL,Big,2293,80,-3.6,89,-4.4,92,-4.2%,44,-0.2%,79,-2.9,85,-2.1,62,-3.3
Matt Bonner,30.6,SAS,Big,1390,43,+0.9,70,-1.9,11,+3.4%,18,-1.3%,12,+4.2,17,+2.3,21,+10.0
Trevor Booker,22.9,WAS,Forward,976,22,+3.1,60,-0.8,3,+5.4%,9,-2.0%,13,+4.2,11,+2.9,34,+4.9
Carlos Boozer,28.9,CHI,Big,1876,1,+10.0,0,+11.2,69,-1.3%,22,-1.2%,46,+0.3,49,+0.0,40,+3.2
Chris Bosh,26.6,MIA,Big,2776,94,-7.0,75,-2.6,98,-7.0%,79,+1.1%,92,-4.5,96,-4.3,41,+3.0
Earl Boykins,34.4,MIL,Point,805,66,-1.4,66,-1.5,14,+3.2%,21,-1.2%,30,+1.9,14,+2.5,72,-6.3
Avery Bradley,19.9,BOS,Combo,121,8,+7.1,32,+1.8,59,-0.7%,0,-6.6%,2,+9.1,17,+2.3,2,+34.4
Elton Brand,31.6,PHI,Big,2801,42,+1.0,27,+2.5,83,-2.7%,12,-1.6%,61,-0.9,19,+2.0,92,-17.6
Corey Brewer,24.7,MIN,Wing,1330,77,-3.0,91,-4.9,29,+1.7%,84,+1.4%,14,+3.9,64,-0.7,4,+27.7
Corey Brewer,24.7,DAL,Wing,135,55,-0.3,7,+5.9,0,+11.5%,0,-7.1%,1,+11.2,0,+9.4,36,+4.4
Ronnie Brewer,25.6,CHI,Forward,1722,93,-6.8,98,-8.6,49,+0.1%,67,+0.5%,72,-1.9,47,+0.1,85,-12.0
Jon Brockman,23.6,MIL,Big,624,59,-0.8,44,+0.6,14,+3.2%,17,-1.4%,6,+6.6,3,+4.7,27,+7.5
Aaron Brooks,25.8,HOU,Point,785,6,+7.5,6,+6.0,59,-0.6%,43,-0.2%,51,-0.0,84,-2.0,12,+15.1
Aaron Brooks,25.8,PHX,Point,460,12,+5.7,3,+7.7,22,+2.3%,11,-1.7%,68,-1.5,48,+0.0,81,-9.1
Derrick Brown,23.1,CHA,Forward,443,79,-3.3,91,-4.8,74,-1.7%,61,+0.3%,22,+2.8,84,-2.1,1,+38.4
Kwame Brown,28.6,CHA,Big,1689,19,+3.7,5,+6.3,60,-0.7%,82,+1.3%,74,-2.1,68,-0.9,77,-8.0
Shannon Brown,24.9,LAL,Wing,1454,68,-1.7,81,-3.2,13,+3.3%,59,+0.3%,15,+3.6,26,+1.4,20,+10.3
Kobe Bryant,32.2,LAL,Wing,2776,13,+5.6,3,+8.0,88,-3.2%,60,+0.3%,65,-1.2,56,-0.3,66,-4.7
Chase Budinger,22.4,HOU,Wing,1650,79,-3.5,73,-2.3,73,-1.6%,60,+0.3%,67,-1.4,62,-0.6,61,-3.2
Caron Butler,30.6,DAL,Wing,863,86,-5.1,89,-4.5,69,-1.3%,92,+2.0%,77,-2.6,66,-0.8,83,-10.5
Rasual Butler,31.4,LAC,Wing,711,94,-7.0,93,-5.7,72,-1.5%,64,+0.4%,83,-3.4,93,-3.3,51,+0.2
Andrew Bynum,23.0,LAL,Big,1488,88,-5.4,81,-3.3,98,-6.3%,2,-3.1%,90,-4.3,74,-1.3,89,-14.4
Will Bynum,27.8,DET,Point,1057,29,+2.4,49,+0.1,6,+4.5%,61,+0.3%,44,+0.7,25,+1.5,76,-7.7
Jose Calderon,29.1,TOR,Point,2094,68,-1.7,40,+1.1,66,-1.1%,58,+0.3%,51,+0.0,65,-0.7,34,+4.9
Marcus Camby,36.6,POR,Big,1528,58,-0.6,46,+0.4,85,-2.8%,65,+0.5%,93,-5.5,96,-4.2,60,-2.7
Derrick Caracter,22.5,LAL,Big,117,1,+10.0,57,-0.5,23,+2.2%,22,-1.2%,2,+8.9,77,-1.5,0,+63.0
Brian Cardinal,33.5,DAL,Forward,567,8,+7.0,10,+5.3,37,+1.1%,87,+1.6%,17,+3.3,28,+1.2,21,+9.8
Rodney Carney,26.6,GSW,Forward,308,22,+3.3,17,+3.9,94,-4.5%,71,+0.7%,76,-2.5,87,-2.3,52,-0.5
Matt Carroll,30.2,CHA,Wing,559,50,+0.1,42,+0.8,68,-1.2%,63,+0.4%,12,+4.3,42,+0.4,5,+25.5
Anthony Carter,35.4,DEN,Point,138,93,-6.7,51,-0.1,60,-0.7%,18,-1.3%,29,+2.1,1,+5.5,96,-22.1
Anthony Carter,35.4,NYK,Point,299,95,-7.8,88,-4.3,19,+2.7%,95,+2.4%,83,-3.3,34,+0.9,96,-23.4
Vince Carter,33.8,ORL,Wing,663,99,-11.4,99,-13.0,63,-0.9%,65,+0.4%,58,-0.6,27,+1.3,89,-14.6
Vince Carter,33.8,PHX,Wing,1363,35,+1.6,12,+4.8,85,-2.8%,50,+0.0%,83,-3.3,83,-1.9,70,-6.1
Omri Casspi,22.4,SAC,Wing,1636,37,+1.5,37,+1.4,13,+3.3%,50,+0.0%,56,-0.5,35,+0.8,78,-8.1
Mario Chalmers,24.5,MIA,Point,1498,67,-1.5,51,-0.1,52,-0.1%,8,-2.1%,25,+2.5,24,+1.6,36,+4.4
Tyson Chandler,28.1,DAL,Big,2054,81,-3.7,64,-1.2,85,-2.9%,37,-0.5%,79,-2.8,69,-1.0,81,-9.1
Wilson Chandler,23.5,NYK,Forward,1750,30,+2.3,39,+1.2,46,+0.4%,24,-1.1%,49,+0.2,57,-0.3,40,+3.2
Wilson Chandler,23.5,DEN,Wing,638,94,-7.1,97,-7.6,56,-0.4%,4,-2.6%,24,+2.7,25,+1.6,28,+7.1
Josh Childress,27.4,PHX,Forward,823,9,+6.6,25,+2.7,4,+5.1%,13,-1.6%,3,+8.5,1,+5.4,27,+7.7
Earl Clark,22.8,ORL,Big,338,10,+6.4,13,+4.5,40,+1.0%,16,-1.5%,36,+1.3,85,-2.2,3,+28.9
Jarron Collins,31.9,LAC,Big,146,100,-14.2,98,-8.8,100,-10.8%,40,-0.3%,100,-10.4,99,-7.6,98,-29.2
Jason Collins,31.9,ATL,Big,577,99,-11.1,95,-6.7,78,-2.1%,84,+1.5%,86,-3.6,90,-2.8,55,-1.3
Darren Collison,23.2,IND,Point,2344,14,+5.2,21,+3.3,35,+1.2%,3,-2.8%,49,+0.1,31,+1.0,74,-6.9
Nick Collison,30.0,OKC,Big,1498,85,-4.7,76,-2.7,47,+0.3%,90,+1.8%,95,-6.0,87,-2.3,93,-18.8
Mike Conley,23.1,MEM,Point,2864,58,-0.6,65,-1.3,58,-0.5%,28,-0.9%,56,-0.5,21,+1.8,88,-14.0
Brian Cook,29.9,LAC,Big,407,34,+1.7,17,+3.9,19,+2.7%,87,+1.6%,87,-3.8,73,-1.2,89,-15.0
Daequan Cook,23.5,OKC,Wing,538,73,-2.4,32,+1.8,91,-3.9%,62,+0.4%,85,-3.6,76,-1.4,84,-11.1
DeMarcus Cousins,20.2,SAC,Big,2267,64,-1.2,67,-1.5,33,+1.3%,13,-1.6%,16,+3.6,13,+2.6,40,+3.4
Jamal Crawford,30.6,ATL,Combo,2238,9,+6.7,33,+1.7,41,+0.9%,7,-2.2%,4,+7.7,22,+1.8,2,+32.8
Jordan Crawford,22.0,WAS,Combo,843,18,+3.9,6,+6.3,1,+8.8%,16,-1.5%,63,-1.1,2,+5.2,99,-35.9
Dante Cunningham,23.5,POR,Big,1070,49,+0.1,45,+0.5,43,+0.6%,91,+1.9%,39,+1.0,36,+0.8,52,-0.3
Dante Cunningham,23.5,CHA,Forward,516,53,-0.1,65,-1.3,50,+0.0%,99,+4.1%,39,+1.1,51,-0.0,26,+7.8
Stephen Curry,22.6,GSW,Point,2478,60,-0.8,53,-0.2,48,+0.1%,42,-0.3%,59,-0.8,66,-0.8,45,+1.7
Samuel Dalembert,30.5,SAC,Big,1921,56,-0.5,59,-0.6,70,-1.4%,77,+1.0%,90,-4.3,88,-2.6,73,-6.8
Erick Dampier,35.3,MIA,Big,784,82,-3.8,84,-3.7,66,-1.1%,11,-1.7%,36,+1.3,12,+2.7,80,-9.1
Marquis Daniels,29.8,BOS,Wing,861,42,+1.1,40,+1.1,21,+2.5%,73,+0.9%,9,+4.8,38,+0.6,6,+24.3
Baron Davis,31.6,LAC,Point,1263,15,+4.8,7,+5.5,44,+0.5%,86,+1.5%,70,-1.8,36,+0.8,89,-14.9
Baron Davis,31.6,CLE,Combo,379,32,+1.9,32,+1.9,51,+0.0%,98,+3.1%,20,+3.0,21,+1.8,40,+3.2
Ed Davis,21.4,TOR,Big,1540,20,+3.6,48,+0.1,32,+1.5%,28,-0.9%,35,+1.4,29,+1.2,54,-1.0
Glen Davis,24.8,BOS,Big,2241,29,+2.3,48,+0.2,33,+1.4%,24,-1.1%,25,+2.6,26,+1.4,32,+5.6
Austin Daye,22.4,DET,Forward,1372,47,+0.3,44,+0.6,32,+1.4%,79,+1.1%,53,-0.2,80,-1.8,16,+12.3
DeMar DeRozan,21.2,TOR,Wing,2828,38,+1.3,24,+2.8,51,-0.1%,47,-0.1%,59,-0.7,53,-0.1,56,-1.6
Carlos Delfino,28.2,MIL,Wing,1584,26,+2.7,21,+3.3,20,+2.6%,46,-0.1%,45,+0.4,11,+2.8,91,-16.5
Luol Deng,25.5,CHI,Wing,3194,37,+1.5,45,+0.5,61,-0.7%,17,-1.4%,20,+3.0,33,+1.0,14,+12.9
Boris Diaw,28.5,CHA,Forward,2763,20,+3.6,44,+0.5,37,+1.1%,38,-0.4%,23,+2.7,65,-0.8,6,+24.2
Ike Diogu,27.1,LAC,Big,437,24,+3.0,43,+0.7,7,+4.2%,9,-2.0%,44,+0.6,9,+3.1,86,-12.5
DeSagana Diop,28.8,CHA,Big,170,67,-1.6,82,-3.4,94,-4.5%,5,-2.5%,34,+1.5,19,+2.0,72,-6.6
Keyon Dooling,30.5,MIL,Combo,1703,73,-2.4,94,-5.9,14,+3.1%,72,+0.8%,25,+2.5,40,+0.5,18,+11.3
Joey Dorsey,26.9,TOR,Big,482,96,-7.9,96,-7.3,53,-0.1%,98,+2.9%,90,-4.2,97,-4.5,24,+8.7
Toney Douglas,24.6,NYK,Combo,1935,83,-4.0,94,-5.8,26,+2.1%,33,-0.6%,70,-1.8,61,-0.6,68,-5.4
Chris Douglas-Roberts,23.8,MIL,Wing,831,50,+0.1,58,-0.6,40,+0.9%,32,-0.7%,31,+1.9,44,+0.3,24,+8.9
Zabian Dowdell,26.1,PHX,Combo,233,58,-0.7,80,-3.1,59,-0.6%,22,-1.1%,3,+8.7,6,+3.8,8,+21.1
Goran Dragic,24.5,PHX,Combo,807,32,+1.9,30,+2.0,53,-0.2%,59,+0.3%,27,+2.3,34,+0.9,29,+6.9
Goran Dragic,24.5,HOU,Combo,344,59,-0.7,31,+2.0,58,-0.5%,25,-1.1%,98,-7.4,91,-3.1,96,-21.2
Jared Dudley,25.3,PHX,Wing,2071,72,-2.3,86,-3.8,64,-0.9%,36,-0.5%,75,-2.4,78,-1.5,62,-3.2
Chris Duhon,28.2,ORL,Point,708,82,-3.9,72,-2.2,93,-4.3%,43,-0.3%,58,-0.6,69,-1.0,43,+2.0
Tim Duncan,34.5,SAS,Big,2149,92,-6.4,90,-4.6,96,-4.9%,97,+2.9%,97,-6.9,96,-4.4,84,-11.2
Mike Dunleavy,30.1,IND,Forward,1674,84,-4.3,71,-2.0,94,-4.5%,44,-0.2%,92,-4.4,90,-2.7,73,-6.8
Kevin Durant,22.1,OKC,Forward,3030,16,+4.4,68,-1.7,2,+5.8%,23,-1.1%,3,+8.0,2,+4.9,12,+14.9
Wayne Ellington,22.9,MIN,Wing,1087,44,+0.7,22,+3.2,77,-1.9%,70,+0.7%,50,+0.1,40,+0.5,60,-2.8
Monta Ellis,25.0,GSW,Combo,3213,9,+6.5,23,+3.0,24,+2.1%,23,-1.1%,8,+5.0,5,+3.9,39,+3.6
Francisco Elson,34.7,UTA,Big,562,59,-0.7,77,-2.8,11,+3.4%,94,+2.3%,56,-0.5,79,-1.6,30,+6.5
Melvin Ely,32.5,DEN,Big,323,43,+0.8,69,-1.7,2,+6.5%,40,-0.3%,14,+4.1,10,+2.9,41,+2.9
Semih Erden,24.3,BOS,Big,448,11,+6.2,16,+4.0,36,+1.1%,39,-0.4%,17,+3.3,19,+2.0,31,+5.9
Jeremy Evans,23.0,UTA,Forward,408,40,+1.2,11,+4.9,63,-0.9%,92,+2.0%,96,-6.2,67,-0.9,97,-27.8
Maurice Evans,32.0,ATL,Wing,764,32,+2.1,63,-1.1,17,+2.9%,41,-0.3%,17,+3.4,18,+2.1,30,+6.5
Maurice Evans,32.0,WAS,Wing,694,62,-0.9,42,+0.8,14,+3.2%,17,-1.4%,10,+4.5,8,+3.4,43,+2.3
Reggie Evans,30.5,TOR,Big,793,25,+2.8,63,-1.1,26,+2.0%,3,-3.0%,9,+4.8,3,+4.7,66,-4.6
Tyreke Evans,21.1,SAC,Wing,2101,54,-0.2,39,+1.2,23,+2.2%,32,-0.7%,80,-3.0,64,-0.7,86,-12.1
Christian Eyenga,21.4,CLE,Wing,908,37,+1.5,18,+3.8,25,+2.1%,80,+1.2%,65,-1.2,57,-0.3,63,-3.7
Jordan Farmar,23.9,NJN,Point,1768,55,-0.3,81,-3.2,7,+4.1%,6,-2.3%,14,+3.8,16,+2.3,34,+5.0
Derrick Favors,19.3,NJN,Big,1046,73,-2.4,96,-7.0,49,+0.1%,30,-0.8%,17,+3.5,49,+0.0,9,+19.6
Derrick Favors,19.3,UTA,Big,428,42,+1.0,24,+2.8,10,+3.6%,67,+0.6%,93,-5.3,98,-5.3,37,+4.1
Raymond Felton,26.3,NYK,Point,2070,7,+7.2,1,+11.1,6,+4.5%,40,-0.3%,10,+4.5,0,+5.7,90,-15.7
Raymond Felton,26.3,DEN,Combo,632,19,+3.8,26,+2.6,10,+3.6%,65,+0.4%,49,+0.1,10,+3.0,95,-20.8
Rudy Fernandez,25.6,POR,Combo,1771,46,+0.4,67,-1.5,41,+0.8%,47,-0.1%,29,+2.0,34,+0.9,37,+4.2
Kyrylo Fesenko,23.9,UTA,Big,412,99,-10.7,96,-7.4,57,-0.5%,42,-0.3%,36,+1.4,15,+2.4,66,-4.8
Landry Fields,22.3,NYK,Wing,2532,33,+1.8,27,+2.5,89,-3.4%,48,-0.0%,31,+1.9,46,+0.1,22,+9.4
Derek Fisher,36.2,LAL,Point,2293,71,-2.3,29,+2.1,82,-2.7%,39,-0.3%,85,-3.6,53,-0.2,92,-18.0
Jonny Flynn,21.7,MIN,Point,927,22,+3.3,14,+4.3,55,-0.3%,98,+3.3%,16,+3.6,34,+0.9,14,+13.1
Gary Forbes,25.7,DEN,Wing,688,7,+7.1,25,+2.7,59,-0.7%,37,-0.4%,10,+4.7,46,+0.1,5,+25.3
T.J. Ford,27.6,IND,Point,759,90,-5.9,81,-3.3,30,+1.5%,91,+1.9%,23,+2.7,18,+2.0,42,+2.7
Jeff Foster,33.8,IND,Big,938,87,-5.2,78,-3.0,56,-0.5%,96,+2.6%,65,-1.2,81,-1.8,30,+6.8
Randy Foye,27.1,LAC,Wing,1534,31,+2.2,53,-0.2,8,+3.8%,25,-1.0%,13,+4.2,17,+2.3,20,+10.5
Channing Frye,27.5,PHX,Big,2528,81,-3.8,63,-1.1,60,-0.7%,93,+2.1%,58,-0.7,57,-0.3,52,-0.4
Dan Gadzuric,32.7,GSW,Big,285,85,-4.4,74,-2.4,88,-3.2%,90,+1.8%,75,-2.4,86,-2.2,48,+0.8
Dan Gadzuric,32.7,NJN,Big,149,49,+0.1,88,-4.3,78,-2.1%,57,+0.2%,8,+5.0,78,-1.5,1,+45.6
Sundiata Gaines,24.5,NJN,Combo,145,74,-2.6,75,-2.6,42,+0.8%,51,+0.0%,66,-1.4,28,+1.3,93,-18.1
Danilo Gallinari,22.2,NYK,Forward,1662,17,+4.3,4,+7.3,61,-0.7%,78,+1.1%,26,+2.4,14,+2.4,61,-3.0
Danilo Gallinari,22.2,DEN,Forward,429,91,-6.0,72,-2.2,90,-3.6%,96,+2.5%,98,-7.6,97,-4.6,88,-13.3
Francisco Garcia,28.8,SAC,Wing,1372,73,-2.5,73,-2.3,31,+1.5%,10,-1.9%,35,+1.5,30,+1.1,47,+1.1
Kevin Garnett,34.5,BOS,Big,2215,96,-8.0,90,-4.6,88,-3.1%,85,+1.5%,94,-5.7,82,-1.9,95,-21.0
Marc Gasol,25.8,MEM,Big,2580,49,+0.2,41,+0.9,79,-2.1%,27,-1.0%,31,+1.8,27,+1.3,43,+2.2
Pau Gasol,30.3,LAL,Big,3018,56,-0.4,48,+0.2,28,+1.8%,53,+0.1%,54,-0.3,24,+1.6,87,-12.7
Rudy Gay,24.2,MEM,Wing,2145,86,-5.1,43,+0.8,66,-1.1%,57,+0.3%,87,-3.9,47,+0.1,94,-20.6
Alonzo Gee,23.4,WAS,Wing,120,26,+2.7,50,+0.1,14,+3.3%,88,+1.7%,4,+7.7,21,+1.8,3,+29.9
Alonzo Gee,23.4,CLE,Wing,936,54,-0.2,80,-3.1,81,-2.4%,32,-0.7%,7,+5.2,46,+0.1,4,+25.9
Paul George,20.5,IND,Forward,1189,41,+1.2,36,+1.5,20,+2.6%,76,+1.0%,55,-0.4,30,+1.1,80,-8.6
Daniel Gibson,24.7,CLE,Combo,1810,83,-3.9,61,-0.9,75,-1.8%,87,+1.7%,84,-3.5,85,-2.1,73,-6.9
Taj Gibson,25.4,CHI,Big,1696,69,-1.8,86,-4.0,59,-0.6%,31,-0.8%,52,-0.2,51,-0.0,52,-0.5
Manu Ginobili,33.3,SAS,Wing,2413,88,-5.4,83,-3.5,85,-2.9%,44,-0.2%,58,-0.7,55,-0.3,60,-2.9
Ryan Gomes,28.2,LAC,Forward,2087,28,+2.4,26,+2.6,86,-2.9%,72,+0.8%,44,+0.5,74,-1.3,16,+12.3
Drew Gooden,29.1,MIL,Big,857,42,+1.1,38,+1.3,65,-1.0%,63,+0.4%,68,-1.5,62,-0.6,68,-5.5
Ben Gordon,27.6,DET,Combo,2068,44,+0.8,59,-0.6,33,+1.3%,58,+0.3%,52,-0.1,62,-0.6,39,+3.4
Eric Gordon,21.9,LAC,Wing,2106,36,+1.5,30,+2.1,71,-1.4%,51,+0.1%,49,+0.2,39,+0.6,61,-3.0
Marcin Gortat,26.7,ORL,Big,368,51,-0.1,47,+0.3,57,-0.5%,54,+0.2%,81,-3.0,97,-4.4,15,+12.6
Marcin Gortat,26.7,PHX,Big,1615,67,-1.4,83,-3.5,26,+2.0%,79,+1.1%,66,-1.4,29,+1.2,90,-15.8
Joey Graham,28.4,CLE,Forward,526,64,-1.3,77,-3.0,24,+2.2%,47,-0.1%,31,+1.8,31,+1.1,38,+3.9
Stephen Graham,28.4,NJN,Wing,898,4,+8.3,3,+7.7,27,+2.0%,20,-1.3%,6,+5.5,17,+2.3,11,+16.3
