Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Luke Babbitt,27.4,MIA,Forward,1044,57,-0.7,69,-1.6,41,+0.7%,23,-1.2%,64,-1.3,35,+0.7,86,-12.5
Ron Baker,23.6,NYK,Combo,778,56,-0.6,30,+2.2,34,+1.1%,89,+1.7%,49,+0.0,41,+0.4,59,-2.3
Wade Baldwin,20.6,MEM,Combo,381,20,+3.6,12,+4.4,38,+0.9%,3,-3.0%,52,-0.3,61,-0.5,38,+3.2
Leandro Barbosa,33.9,PHX,Wing,946,86,-4.4,85,-4.0,91,-3.3%,90,+1.8%,57,-0.6,88,-2.5,13,+14.5
J.J. Barea,32.4,DAL,Combo,768,83,-4.1,94,-7.7,45,+0.5%,66,+0.6%,4,+5.9,66,-0.9,0,+47.2
Harrison Barnes,24.4,DAL,Big,2797,76,-3.2,57,-0.7,90,-3.1%,76,+1.0%,95,-5.5,83,-1.9,94,-20.4
Matt Barnes,36.6,SAC,Forward,1360,45,+0.6,40,+1.0,46,+0.4%,43,-0.2%,53,-0.3,34,+0.7,75,-7.9
Matt Barnes,36.6,GSW,Forward,376,33,+1.8,30,+2.2,26,+1.9%,2,-3.3%,28,+2.0,23,+1.5,45,+1.6
Will Barton,25.8,DEN,Wing,1671,41,+1.0,64,-1.2,34,+1.2%,32,-0.7%,82,-3.0,60,-0.5,91,-16.9
Brandon Bass,31.5,LAC,Big,458,1,+14.4,2,+11.9,31,+1.4%,4,-2.7%,11,+3.9,14,+2.3,32,+5.4
Nicolas Batum,27.9,CHA,Wing,2611,55,-0.4,54,-0.4,37,+1.0%,65,+0.6%,41,+0.7,51,-0.0,29,+6.1
Aron Baynes,29.9,DET,Big,1104,98,-9.6,98,-10.9,59,-0.6%,22,-1.2%,76,-2.3,70,-1.1,77,-9.0
Kent Bazemore,27.3,ATL,Wing,1953,30,+2.4,43,+0.5,8,+3.7%,6,-2.3%,22,+2.5,3,+4.0,90,-14.8
Bradley Beal,23.3,WAS,Wing,2680,73,-2.6,64,-1.2,34,+1.2%,21,-1.2%,57,-0.6,33,+0.8,77,-8.4
Malik Beasley,19.9,DEN,Wing,112,100,-24.3,100,-17.1,98,-6.2%,79,+1.1%,66,-1.4,73,-1.3,51,-0.3
Michael Beasley,27.8,MIL,Big,903,22,+3.3,33,+1.8,59,-0.6%,47,-0.0%,33,+1.5,55,-0.4,19,+10.7
Marco Belinelli,30.6,CHA,Wing,1748,30,+2.3,35,+1.6,41,+0.7%,43,-0.3%,21,+2.7,27,+1.1,20,+10.1
DeAndre' Bembry,22.3,ATL,Wing,273,5,+8.0,25,+2.8,63,-0.8%,89,+1.8%,58,-0.7,98,-4.6,1,+41.9
Dragan Bender,19.0,PHX,Big,530,75,-3.0,83,-3.4,42,+0.6%,98,+3.1%,33,+1.5,68,-1.0,12,+16.0
Anthony Bennett,23.6,BKN,Big,206,1,+16.0,0,+15.0,85,-2.6%,2,-3.5%,27,+2.0,51,-0.1,17,+11.9
Davis Bertans,24.0,SAS,Big,684,53,-0.3,27,+2.5,53,-0.0%,97,+2.7%,83,-3.0,80,-1.7,75,-8.0
Patrick Beverley,28.3,HOU,Point,2046,91,-5.4,56,-0.6,86,-2.7%,81,+1.3%,57,-0.6,73,-1.3,29,+5.9
Bismack Biyombo,24.2,ORL,Big,1714,40,+1.1,68,-1.6,33,+1.2%,61,+0.4%,57,-0.6,48,+0.1,64,-4.5
Nemanja Bjelica,28.5,MIN,Big,1140,95,-7.9,95,-7.7,20,+2.5%,84,+1.4%,36,+1.3,26,+1.2,57,-1.9
Tarik Black,24.9,LAL,Big,1065,92,-6.1,97,-8.9,46,+0.4%,95,+2.4%,23,+2.4,54,-0.3,10,+17.2
Eric Bledsoe,26.9,PHX,Point,2172,32,+2.0,25,+3.0,73,-1.7%,16,-1.5%,57,-0.6,61,-0.6,45,+1.4
Bojan Bogdanovic,27.5,BKN,Wing,1468,61,-1.0,21,+3.3,54,-0.2%,50,+0.0%,64,-1.2,62,-0.6,60,-2.5
Bojan Bogdanovic,27.5,WAS,Forward,584,88,-4.8,94,-7.2,37,+1.0%,72,+0.8%,15,+3.4,34,+0.7,13,+14.8
Andrew Bogut,31.9,DAL,Big,581,99,-11.8,99,-12.6,90,-3.2%,13,-1.7%,92,-4.3,95,-3.3,56,-1.5
Devin Booker,20.0,PHX,Wing,2720,26,+2.9,22,+3.3,19,+2.6%,11,-1.8%,30,+1.8,12,+2.5,70,-6.7
Trevor Booker,28.9,BKN,Big,1747,56,-0.6,76,-2.7,17,+2.8%,14,-1.6%,20,+2.7,8,+3.3,72,-7.4
Avery Bradley,25.9,BOS,Combo,1829,17,+4.4,32,+2.0,6,+4.2%,35,-0.6%,3,+6.4,8,+3.3,10,+17.1
Corey Brewer,30.7,HOU,Wing,886,78,-3.4,84,-3.5,28,+1.7%,85,+1.5%,55,-0.4,59,-0.5,45,+1.5
Corey Brewer,30.7,LAL,Wing,353,90,-5.2,98,-10.2,70,-1.3%,1,-3.9%,1,+9.2,14,+2.3,1,+36.6
Malcolm Brogdon,23.9,MIL,Combo,1901,41,+0.9,45,+0.4,49,+0.1%,55,+0.2%,24,+2.3,28,+1.0,31,+5.5
Aaron Brooks,31.8,IND,Point,812,61,-1.1,60,-1.0,71,-1.5%,47,-0.0%,97,-6.0,94,-3.1,89,-14.7
Anthony Brown,24.1,NOP,Wing,135,66,-1.6,90,-5.3,49,+0.2%,72,+0.8%,21,+2.6,43,+0.3,11,+16.7
Jaylen Brown,20.0,BOS,Wing,1293,48,+0.3,37,+1.4,86,-2.7%,74,+0.8%,80,-2.8,90,-2.6,43,+2.0
Nicolas Brussino,23.7,DAL,Wing,408,4,+8.2,3,+9.9,32,+1.2%,42,-0.3%,19,+2.8,23,+1.5,29,+5.8
Reggie Bullock,25.6,DET,Wing,413,96,-8.5,89,-4.9,96,-4.6%,19,-1.4%,48,+0.1,82,-1.9,5,+22.1
Trey Burke,24.0,WAS,Combo,640,23,+3.3,25,+2.9,20,+2.5%,52,+0.1%,18,+3.0,17,+2.0,36,+3.7
Alec Burks,25.3,UTA,Combo,620,26,+2.9,29,+2.3,14,+3.1%,9,-1.9%,47,+0.1,23,+1.4,81,-10.8
Jimmy Butler,27.1,CHI,Wing,2803,89,-5.1,90,-5.1,81,-2.2%,24,-1.1%,60,-0.8,58,-0.5,59,-2.5
Jose Calderon,35.1,LAL,Point,272,8,+6.7,2,+11.4,81,-2.1%,4,-2.9%,97,-6.0,82,-1.9,96,-24.8
Jose Calderon,35.1,ATL,Combo,224,97,-8.8,99,-11.0,39,+0.9%,97,+2.8%,93,-4.5,98,-4.7,26,+7.3
Kentavious Caldwell-Pope,23.7,DET,Wing,2525,5,+8.0,13,+4.3,6,+4.2%,69,+0.6%,8,+4.7,4,+4.0,47,+1.0
Isaiah Canaan,25.5,CHI,Combo,513,17,+4.3,65,-1.4,2,+5.1%,78,+1.0%,10,+4.0,42,+0.3,5,+21.6
Clint Capela,22.5,HOU,Big,1533,48,+0.3,38,+1.4,84,-2.5%,92,+2.0%,76,-2.2,86,-2.2,41,+2.5
DeMarre Carroll,30.3,TOR,Forward,1874,30,+2.3,31,+2.1,21,+2.4%,26,-1.0%,48,+0.0,28,+1.0,70,-6.4
Vince Carter,39.8,MEM,Wing,1791,59,-0.8,50,-0.2,92,-3.5%,95,+2.5%,96,-5.9,98,-4.7,67,-5.5
Michael Carter-Williams,25.1,CHI,Point,804,50,-0.0,38,+1.3,67,-1.1%,89,+1.8%,94,-5.0,76,-1.4,95,-21.8
Omri Casspi,28.4,SAC,Forward,393,77,-3.3,94,-7.6,29,+1.6%,33,-0.7%,46,+0.2,34,+0.7,64,-4.6
Omri Casspi,28.4,MIN,Big,216,1,+14.4,2,+12.4,3,+5.0%,79,+1.1%,25,+2.2,1,+4.9,95,-22.4
Willie Cauley-Stein,23.2,SAC,Big,1384,42,+0.9,69,-1.7,9,+3.7%,44,-0.2%,6,+5.1,3,+4.1,41,+2.6
Tyson Chandler,34.1,PHX,Big,1295,57,-0.7,37,+1.4,80,-2.0%,22,-1.2%,62,-1.1,72,-1.2,46,+1.2
Wilson Chandler,29.5,DEN,Forward,2186,15,+4.8,19,+3.5,24,+2.0%,55,+0.2%,70,-1.8,54,-0.3,78,-9.4
Marquese Chriss,19.3,PHX,Big,1698,10,+5.9,4,+8.4,50,+0.1%,20,-1.2%,19,+2.8,6,+3.5,68,-6.0
Rakeem Christmas,24.9,IND,Big,177,33,+1.9,88,-4.6,2,+6.7%,16,-1.5%,2,+7.2,11,+2.6,6,+20.5
Semaj Christon,24.0,OKC,Combo,873,4,+8.3,9,+5.2,4,+4.5%,86,+1.6%,39,+0.9,47,+0.1,33,+4.7
Ian Clark,25.7,GSW,Combo,925,16,+4.6,42,+0.8,16,+3.0%,12,-1.7%,13,+3.6,29,+1.0,14,+13.9
Jordan Clarkson,24.4,LAL,Combo,2352,16,+4.4,18,+3.6,13,+3.3%,66,+0.6%,37,+1.1,28,+1.0,55,-1.3
Norris Cole,28.1,OKC,Combo,101,37,+1.5,8,+5.6,74,-1.7%,94,+2.2%,98,-6.7,83,-1.9,99,-34.5
Darren Collison,29.2,SAC,Combo,2055,27,+2.7,14,+4.2,66,-1.1%,56,+0.3%,61,-0.9,74,-1.3,36,+4.2
Mike Conley,29.1,MEM,Point,2287,64,-1.4,67,-1.5,64,-0.9%,75,+0.9%,23,+2.4,37,+0.6,16,+12.1
Pat Connaughton,23.8,POR,Wing,227,35,+1.6,5,+7.3,93,-3.6%,58,+0.3%,93,-4.9,87,-2.3,91,-16.1
DeMarcus Cousins,26.2,SAC,Big,1885,12,+5.5,14,+4.3,52,-0.0%,69,+0.7%,82,-2.9,92,-2.9,43,+2.1
DeMarcus Cousins,26.2,NOP,Big,573,90,-5.1,63,-1.1,99,-6.9%,35,-0.6%,74,-2.1,97,-3.7,21,+9.2
Robert Covington,25.9,PHI,Forward,2110,96,-8.5,92,-6.0,97,-5.1%,77,+1.0%,89,-4.0,90,-2.7,67,-5.6
Allen Crabbe,24.6,POR,Wing,2224,25,+3.0,26,+2.8,70,-1.3%,64,+0.5%,83,-3.0,85,-2.1,61,-2.9
Jamal Crawford,36.6,LAC,Wing,2006,8,+6.6,7,+6.1,45,+0.5%,13,-1.7%,12,+3.8,18,+1.7,18,+11.1
Jordan Crawford,28.0,NOP,Wing,419,2,+11.6,1,+13.2,1,+6.8%,8,-1.9%,13,+3.7,6,+3.4,45,+1.5
Jae Crowder,26.3,BOS,Forward,2328,73,-2.6,82,-3.2,41,+0.7%,57,+0.3%,50,-0.1,39,+0.5,65,-4.7
Dante Cunningham,29.5,NOP,Forward,1623,20,+3.5,12,+4.4,64,-0.9%,96,+2.5%,75,-2.2,57,-0.4,84,-11.5
Seth Curry,26.2,DAL,Combo,2015,67,-1.8,39,+1.2,72,-1.5%,69,+0.7%,86,-3.6,74,-1.3,87,-13.4
Stephen Curry,28.6,GSW,Point,2627,43,+0.8,15,+4.0,88,-2.9%,45,-0.2%,91,-4.2,84,-2.1,80,-10.2
Troy Daniels,25.3,MEM,Wing,1133,64,-1.3,31,+2.0,58,-0.5%,37,-0.5%,83,-3.1,68,-1.0,88,-13.9
Anthony Davis,23.6,NOP,Big,2700,94,-7.0,95,-7.8,77,-1.8%,82,+1.3%,96,-6.0,80,-1.8,96,-25.3
Deyonta Davis,19.9,MEM,Big,212,47,+0.4,80,-2.9,13,+3.1%,48,-0.0%,85,-3.5,77,-1.4,87,-13.1
Ed Davis,27.4,POR,Big,787,16,+4.6,9,+5.4,62,-0.7%,76,+0.9%,87,-3.7,91,-2.8,61,-3.0
DeMar DeRozan,27.2,TOR,Wing,2615,4,+8.3,15,+4.0,25,+1.9%,3,-3.1%,17,+3.0,14,+2.3,40,+2.7
Dewayne Dedmon,27.2,SAS,Big,1252,73,-2.6,85,-3.8,50,+0.1%,92,+2.1%,79,-2.6,76,-1.4,74,-7.8
Sam Dekker,22.5,HOU,Forward,1335,43,+0.8,48,+0.0,22,+2.2%,59,+0.4%,30,+1.7,10,+2.9,86,-12.3
Malcolm Delaney,27.6,ATL,Combo,1187,70,-2.2,49,-0.1,61,-0.7%,96,+2.5%,83,-3.1,79,-1.6,78,-9.5
Matthew Dellavedova,26.1,MIL,Point,1971,49,+0.2,45,+0.4,67,-1.1%,66,+0.6%,65,-1.3,79,-1.6,39,+3.0
Luol Deng,31.5,LAL,Forward,1478,83,-4.0,74,-2.3,78,-1.9%,20,-1.3%,59,-0.7,61,-0.6,48,+0.7
Cheick Diallo,20.1,NOP,Big,163,2,+10.0,6,+7.1,1,+8.1%,1,-3.5%,22,+2.5,7,+3.4,70,-6.3
Boris Diaw,34.5,UTA,Big,1274,40,+1.1,19,+3.5,60,-0.6%,40,-0.3%,45,+0.3,42,+0.4,53,-1.0
Gorgui Dieng,26.8,MIN,Big,2640,79,-3.5,76,-2.7,93,-3.5%,37,-0.5%,80,-2.8,72,-1.2,71,-6.8
Spencer Dinwiddie,23.6,BKN,Point,1261,69,-2.0,51,-0.2,44,+0.5%,83,+1.4%,53,-0.3,19,+1.7,90,-15.0
Toney Douglas,30.6,MEM,Combo,370,5,+7.6,2,+10.0,99,-6.6%,49,+0.0%,52,-0.2,95,-3.4,3,+23.8
Goran Dragic,30.5,MIA,Point,2447,20,+3.7,29,+2.4,18,+2.6%,6,-2.3%,9,+4.4,6,+3.6,39,+3.0
Andre Drummond,23.2,DET,Big,2406,4,+8.6,4,+8.2,30,+1.5%,69,+0.7%,6,+5.0,13,+2.4,5,+21.4
Jared Dudley,31.3,PHX,Forward,1352,94,-6.6,96,-8.1,42,+0.6%,79,+1.1%,86,-3.7,92,-2.9,60,-2.7
Mike Dunleavy,36.1,CLE,Wing,314,73,-2.6,66,-1.4,57,-0.4%,78,+1.0%,63,-1.2,72,-1.3,47,+1.1
Mike Dunleavy,36.1,ATL,Wing,438,68,-1.9,59,-0.7,62,-0.8%,93,+2.2%,66,-1.4,91,-2.7,17,+12.0
Kris Dunn,22.6,MIN,Combo,1257,39,+1.3,45,+0.3,13,+3.2%,86,+1.6%,46,+0.1,43,+0.3,58,-2.2
Kevin Durant,28.1,GSW,Forward,2051,69,-2.0,34,+1.7,93,-3.8%,90,+1.9%,87,-3.7,95,-3.3,48,+0.7
Wayne Ellington,28.9,MIA,Wing,1463,62,-1.2,74,-2.2,31,+1.4%,43,-0.3%,26,+2.1,21,+1.5,46,+1.2
Monta Ellis,31.0,IND,Combo,1978,34,+1.6,34,+1.6,33,+1.2%,14,-1.6%,33,+1.5,16,+2.0,66,-5.3
Joel Embiid,22.6,PHI,Big,781,99,-10.8,99,-11.1,79,-2.0%,85,+1.5%,98,-6.5,97,-3.7,89,-14.4
James Ennis,26.3,MEM,Forward,1466,53,-0.3,66,-1.4,48,+0.2%,17,-1.5%,30,+1.7,29,+0.9,36,+4.2
Tyler Ennis,22.2,HOU,Point,129,60,-1.0,92,-6.1,32,+1.3%,62,+0.5%,7,+4.9,24,+1.3,7,+19.8
Tyler Ennis,22.2,LAL,Point,378,100,-19.5,99,-14.4,100,-7.6%,99,+4.0%,91,-4.1,100,-7.8,1,+39.7
Tyreke Evans,27.1,NOP,Combo,453,20,+3.7,56,-0.5,25,+1.9%,81,+1.3%,17,+3.1,53,-0.2,7,+19.6
Tyreke Evans,27.1,SAC,Combo,313,89,-5.1,47,+0.1,99,-7.3%,87,+1.7%,100,-9.7,100,-7.3,73,-7.4
Dante Exum,21.3,UTA,Combo,1163,53,-0.3,58,-0.7,40,+0.8%,30,-0.8%,85,-3.5,63,-0.7,93,-18.5
Kenneth Faried,27.0,DEN,Big,1275,19,+3.8,20,+3.5,73,-1.7%,62,+0.5%,67,-1.4,80,-1.8,35,+4.4
Derrick Favors,25.3,UTA,Big,1180,72,-2.5,77,-2.7,72,-1.5%,55,+0.2%,51,-0.1,40,+0.4,63,-4.2
Kay Felder,21.6,CLE,Point,281,80,-3.7,81,-3.0,51,+0.0%,29,-0.8%,75,-2.2,12,+2.6,97,-27.7
Cristiano Felicio,24.3,CHI,Big,930,49,+0.1,41,+0.8,47,+0.3%,80,+1.2%,84,-3.2,70,-1.1,84,-11.7
Raymond Felton,32.4,LAC,Combo,1537,11,+5.8,21,+3.4,9,+3.6%,2,-3.4%,5,+5.4,10,+2.9,16,+12.2
Yogi Ferrell,23.5,BKN,Point,126,2,+11.7,0,+18.1,18,+2.8%,98,+3.3%,98,-6.8,100,-7.9,2,+29.6
Yogi Ferrell,23.5,DAL,Point,1021,48,+0.3,31,+2.1,37,+0.9%,51,+0.1%,94,-4.9,40,+0.4,99,-33.2
Dorian Finney-Smith,23.5,DAL,Forward,1538,49,+0.1,59,-0.8,15,+3.0%,79,+1.1%,41,+0.7,34,+0.7,53,-1.0
Bryn Forbes,23.3,SAS,Combo,237,11,+5.6,13,+4.3,14,+3.1%,22,-1.2%,11,+4.0,9,+3.1,42,+2.4
Evan Fournier,24.0,ORL,Wing,2228,75,-3.0,41,+0.8,36,+1.0%,46,-0.1%,85,-3.5,38,+0.5,97,-26.3
Randy Foye,33.1,BKN,Combo,1210,40,+1.1,19,+3.5,55,-0.2%,35,-0.6%,69,-1.7,87,-2.3,30,+5.8
Tim Frazier,26.0,NOP,Point,1477,37,+1.4,26,+2.7,63,-0.8%,51,+0.1%,66,-1.4,78,-1.5,43,+2.2
Channing Frye,33.5,CLE,Big,1346,53,-0.3,30,+2.2,61,-0.7%,84,+1.4%,91,-4.3,82,-1.9,88,-13.5
Danilo Gallinari,28.2,DEN,Forward,2128,70,-2.2,80,-2.9,56,-0.3%,46,-0.1%,29,+1.8,19,+1.7,56,-1.4
Langston Galloway,24.9,NOP,Wing,1062,52,-0.1,75,-2.5,32,+1.2%,83,+1.4%,21,+2.6,63,-0.7,4,+22.9
Langston Galloway,24.9,SAC,Combo,367,92,-5.6,96,-8.1,95,-4.2%,88,+1.7%,23,+2.4,94,-3.2,1,+37.5
Marc Gasol,31.8,MEM,Big,2524,36,+1.5,20,+3.4,91,-3.4%,92,+2.0%,87,-3.8,81,-1.8,83,-11.5
Pau Gasol,36.3,SAS,Big,1618,25,+2.9,27,+2.5,70,-1.3%,5,-2.5%,14,+3.5,50,-0.0,4,+22.6
Rudy Gay,30.2,SAC,Forward,1009,93,-6.3,92,-5.9,91,-3.3%,41,-0.3%,90,-4.1,92,-2.8,65,-4.7
Paul George,26.5,IND,Forward,2684,54,-0.4,41,+0.9,53,-0.1%,97,+2.7%,30,+1.7,48,+0.1,19,+10.5
Jonathan Gibson,29.0,DAL,Combo,192,2,+10.6,1,+14.2,40,+0.8%,5,-2.5%,15,+3.3,39,+0.5,6,+20.6
Taj Gibson,31.4,CHI,Big,1498,72,-2.4,72,-1.9,90,-3.1%,27,-1.0%,66,-1.4,49,+0.0,78,-9.2
Taj Gibson,31.4,OKC,Big,484,61,-1.1,36,+1.5,98,-5.8%,73,+0.8%,96,-6.0,98,-4.5,60,-2.5
Manu Ginobili,39.3,SAS,Wing,1284,45,+0.6,36,+1.5,22,+2.1%,45,-0.1%,73,-2.1,53,-0.2,83,-11.3
Rudy Gobert,24.4,UTA,Big,2729,97,-9.4,98,-10.0,65,-1.0%,36,-0.6%,62,-1.0,68,-1.0,49,+0.5
Archie Goodwin,22.2,BKN,Wing,156,56,-0.6,89,-4.9,32,+1.3%,72,+0.8%,82,-3.0,84,-2.1,69,-6.3
Aaron Gordon,21.1,ORL,Forward,2256,38,+1.3,51,-0.2,30,+1.5%,61,+0.4%,27,+2.0,16,+2.0,59,-2.3
Eric Gordon,27.9,HOU,Wing,2303,67,-1.7,91,-5.4,4,+4.5%,53,+0.2%,28,+2.0,29,+1.0,33,+4.8
Marcin Gortat,32.7,WAS,Big,2551,46,+0.5,16,+3.8,95,-3.8%,71,+0.7%,94,-5.1,93,-3.0,78,-9.3
Treveon Graham,23.0,CHA,Forward,113,9,+6.3,2,+10.5,16,+3.0%,0,-4.9%,44,+0.4,53,-0.2,34,+4.6
Jerami Grant,22.6,OKC,Forward,1405,14,+4.9,31,+2.1,23,+2.1%,42,-0.3%,49,-0.0,43,+0.3,61,-2.9
Jerian Grant,24.1,CHI,Combo,977,58,-0.8,59,-0.8,94,-3.8%,59,+0.4%,40,+0.8,75,-1.4,14,+13.6
Danny Green,29.4,SAS,Wing,1797,58,-0.8,73,-2.1,44,+0.5%,51,+0.1%,38,+1.0,40,+0.4,37,+3.4
Draymond Green,26.7,GSW,Big,2459,90,-5.2,82,-3.1,69,-1.2%,73,+0.8%,60,-0.9,52,-0.1,66,-5.1
Gerald Green,30.8,BOS,Wing,509,47,+0.4,23,+3.2,32,+1.2%,88,+1.7%,89,-4.0,90,-2.7,71,-7.0
JaMychal Green,26.4,MEM,Big,2074,55,-0.5,62,-1.1,52,-0.0%,82,+1.3%,45,+0.3,57,-0.4,31,+5.6
Jeff Green,30.2,ORL,Forward,1495,59,-0.9,75,-2.4,35,+1.0%,45,-0.2%,45,+0.3,67,-0.9,23,+8.1
Blake Griffin,27.6,LAC,Big,2071,76,-3.1,74,-2.3,82,-2.3%,84,+1.4%,96,-6.0,94,-3.2,88,-13.8
Justin Hamilton,26.6,BKN,Big,1120,47,+0.4,22,+3.2,12,+3.3%,26,-1.0%,79,-2.6,54,-0.3,90,-15.0
AJ Hammons,24.2,DAL,Big,129,81,-3.8,89,-5.1,1,+9.6%,39,-0.4%,70,-1.8,25,+1.3,95,-23.0
Tim Hardaway Jr.,24.6,ATL,Wing,2112,52,-0.1,62,-1.1,62,-0.7%,81,+1.2%,31,+1.6,31,+0.9,36,+3.9
James Harden,27.2,HOU,Combo,2940,7,+6.9,8,+5.9,74,-1.7%,42,-0.3%,67,-1.5,82,-1.9,33,+4.8
Maurice Harkless,23.5,POR,Forward,2212,36,+1.5,57,-0.6,10,+3.5%,35,-0.6%,53,-0.4,26,+1.2,84,-11.9
Montrezl Harrell,22.8,HOU,Big,987,22,+3.3,46,+0.3,5,+4.3%,9,-1.9%,5,+5.3,2,+4.5,50,-0.2
Devin Harris,33.7,DAL,Wing,1084,78,-3.4,93,-6.6,23,+2.1%,13,-1.7%,7,+5.0,32,+0.8,3,+25.2
Gary Harris,22.1,DEN,Wing,1776,18,+4.0,11,+4.6,83,-2.3%,74,+0.9%,18,+2.9,45,+0.2,7,+19.3
Joe Harris,25.2,BKN,Wing,1100,22,+3.4,42,+0.7,58,-0.5%,9,-1.9%,23,+2.4,30,+0.9,23,+8.4
Tobias Harris,24.3,DET,Forward,2541,51,-0.1,66,-1.4,44,+0.5%,41,-0.3%,31,+1.7,33,+0.7,25,+7.5
Andrew Harrison,22.0,MEM,Combo,1427,67,-1.7,67,-1.5,19,+2.5%,39,-0.4%,59,-0.8,31,+0.9,81,-11.0
Udonis Haslem,36.4,MIA,Big,115,12,+5.4,15,+4.0,0,+12.8%,1,-3.6%,1,+10.5,4,+3.9,2,+28.1
Spencer Hawes,28.5,CHA,Big,587,6,+7.3,12,+4.5,49,+0.1%,33,-0.7%,34,+1.3,70,-1.1,7,+19.9
Spencer Hawes,28.5,MIL,Big,139,3,+8.9,27,+2.6,27,+1.7%,20,-1.3%,8,+4.7,24,+1.4,7,+19.5
Gordon Hayward,26.6,UTA,Wing,2507,76,-3.2,86,-4.2,16,+2.9%,52,+0.1%,47,+0.1,46,+0.1,44,+1.7
Gerald Henderson,28.9,PHI,Wing,1660,23,+3.3,11,+4.7,86,-2.6%,68,+0.6%,74,-2.1,93,-3.1,24,+8.0
John Henson,25.8,MIL,Big,1111,55,-0.4,72,-1.9,44,+0.5%,28,-0.9%,10,+4.1,7,+3.3,46,+1.3
Juan Hernangomez,21.1,DEN,Forward,749,44,+0.7,35,+1.6,11,+3.4%,12,-1.8%,77,-2.5,44,+0.2,92,-18.4
