Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Greg Buckner,30.1,DAL,Wing,1278,32,+1.8,54,-0.5,60,-0.5%,45,-0.2%,13,+3.9,39,+0.6,8,+17.8
Pat Burke,32.9,PHX,Big,119,28,+2.3,8,+5.6,81,-2.2%,30,-0.8%,93,-5.6,95,-4.0,62,-3.2
Caron Butler,26.6,WAS,Wing,2458,57,-0.9,78,-3.1,7,+4.0%,42,-0.3%,4,+6.1,4,+3.7,20,+10.3
Rasual Butler,27.4,NOH,Wing,2159,87,-4.4,86,-4.1,64,-0.8%,50,-0.0%,60,-0.7,59,-0.4,55,-1.3
Andrew Bynum,19.0,LAL,Big,1773,58,-0.9,81,-3.3,80,-2.1%,54,+0.1%,80,-3.2,76,-1.5,74,-7.2
Jose Calderon,25.1,TOR,Point,1582,14,+4.3,14,+4.2,55,-0.2%,52,-0.0%,55,-0.5,83,-2.3,15,+13.2
Marcus Camby,32.6,DEN,Big,2360,27,+2.5,20,+3.2,15,+2.8%,47,-0.1%,21,+2.7,11,+2.6,57,-1.7
Brian Cardinal,29.5,MEM,Forward,307,62,-1.3,68,-1.6,21,+2.3%,11,-1.7%,58,-0.7,60,-0.4,50,+0.5
Rodney Carney,22.6,PHI,Forward,1110,32,+1.8,55,-0.6,23,+2.1%,5,-2.6%,47,+0.4,35,+0.7,58,-2.3
Matt Carroll,26.2,CHA,Wing,1851,20,+3.2,20,+3.2,39,+0.9%,63,+0.4%,38,+1.3,40,+0.5,35,+4.1
Vince Carter,29.8,NJN,Wing,3116,52,-0.2,9,+5.2,100,-7.3%,68,+0.6%,85,-3.8,84,-2.5,68,-5.2
Sam Cassell,37.0,LAC,Point,1404,78,-2.9,71,-2.2,74,-1.6%,17,-1.4%,69,-1.8,78,-1.9,41,+2.3
Tyson Chandler,24.1,NOH,Big,2520,33,+1.7,29,+2.3,59,-0.4%,23,-1.0%,81,-3.3,82,-2.2,64,-3.9
Josh Childress,23.4,ATL,Wing,1987,75,-2.6,81,-3.3,36,+1.2%,79,+1.2%,59,-0.7,55,-0.2,61,-2.8
Speedy Claxton,28.5,ATL,Point,1050,94,-6.7,47,+0.4,40,+0.9%,61,+0.3%,99,-8.0,85,-2.5,99,-28.2
Jarron Collins,27.9,UTA,Big,896,98,-9.5,94,-6.1,97,-4.9%,90,+1.8%,93,-5.5,99,-6.0,22,+9.0
Jason Collins,27.9,NJN,Big,1841,95,-7.6,79,-3.1,99,-5.9%,95,+2.6%,83,-3.4,93,-3.6,33,+4.8
Mardy Collins,22.2,NYK,Wing,720,61,-1.2,29,+2.3,84,-2.6%,86,+1.6%,97,-7.4,96,-4.0,90,-16.5
Nick Collison,26.0,SEA,Big,2372,90,-5.4,70,-2.0,86,-2.8%,26,-0.9%,85,-3.9,35,+0.7,98,-25.5
Brian Cook,25.9,LAL,Big,1012,61,-1.2,36,+1.5,72,-1.4%,53,+0.0%,85,-3.9,89,-3.0,56,-1.4
Jamal Crawford,26.6,NYK,Wing,2165,19,+3.3,25,+2.7,18,+2.6%,18,-1.3%,11,+4.1,7,+3.2,53,-0.3
Austin Croshere,31.5,DAL,Big,615,71,-2.2,85,-3.9,30,+1.6%,15,-1.4%,31,+1.9,44,+0.4,25,+7.7
Eddy Curry,23.9,NYK,Big,2841,17,+3.8,6,+6.3,85,-2.7%,40,-0.3%,48,+0.2,33,+0.8,68,-5.1
Samuel Dalembert,26.5,PHI,Big,2528,85,-4.1,56,-0.7,92,-3.6%,83,+1.4%,94,-5.9,96,-4.1,69,-5.4
Erick Dampier,31.3,DAL,Big,1900,88,-4.7,82,-3.4,82,-2.4%,28,-0.9%,58,-0.7,38,+0.6,78,-9.3
Antonio Daniels,31.6,WAS,Point,1726,48,+0.1,46,+0.4,54,-0.1%,44,-0.2%,78,-3.0,69,-1.0,80,-9.8
Marquis Daniels,25.8,IND,Wing,772,41,+1.0,60,-1.0,24,+1.9%,50,-0.0%,45,+0.6,60,-0.5,28,+6.8
Baron Davis,27.6,GSW,Point,2206,89,-4.8,87,-4.3,54,-0.1%,55,+0.1%,25,+2.3,22,+1.5,39,+2.9
Dale Davis,37.6,DET,Big,457,93,-6.2,91,-5.2,98,-5.1%,11,-1.7%,82,-3.4,39,+0.6,94,-19.7
Paul Davis,22.3,LAC,Big,102,62,-1.3,76,-2.7,13,+2.9%,94,+2.5%,88,-4.5,82,-2.2,89,-15.4
Ricky Davis,27.1,MIN,Wing,3010,66,-1.5,84,-3.6,62,-0.6%,6,-2.4%,9,+4.5,18,+1.8,12,+14.5
Carlos Delfino,24.2,DET,Wing,1277,88,-4.7,92,-5.3,41,+0.8%,51,-0.0%,80,-3.2,64,-0.7,85,-13.5
Luol Deng,21.5,CHI,Forward,3060,59,-1.1,80,-3.2,99,-5.3%,44,-0.2%,61,-0.8,60,-0.4,61,-2.9
Boris Diaw,24.5,PHX,Big,2242,23,+2.7,16,+3.8,82,-2.5%,47,-0.1%,45,+0.7,63,-0.6,28,+6.8
Yakhouba Diawara,24.2,DEN,Wing,1138,80,-3.4,78,-3.0,51,+0.1%,41,-0.3%,84,-3.7,58,-0.3,92,-17.9
Dan Dickau,28.1,POR,Combo,387,98,-8.7,94,-6.1,39,+0.9%,99,+3.7%,86,-4.1,88,-2.8,74,-7.2
Travis Diener,24.7,ORL,Point,244,18,+3.5,42,+0.9,1,+7.5%,7,-2.3%,10,+4.3,31,+1.0,7,+18.9
Ike Diogu,23.1,GSW,Big,199,59,-1.0,82,-3.3,5,+4.5%,11,-1.7%,58,-0.7,8,+3.1,94,-19.2
Ike Diogu,23.1,IND,Big,494,95,-7.0,96,-7.4,79,-2.0%,25,-1.0%,62,-1.0,21,+1.7,91,-16.9
DeSagana Diop,24.8,DAL,Big,1400,51,-0.1,63,-1.3,32,+1.4%,65,+0.5%,63,-1.1,59,-0.4,60,-2.5
Juan Dixon,28.1,POR,Combo,1211,70,-2.1,88,-4.5,77,-1.8%,68,+0.6%,77,-2.9,57,-0.2,90,-16.3
Juan Dixon,28.1,TOR,Wing,661,4,+7.9,6,+6.8,1,+6.3%,0,-4.1%,20,+2.9,2,+4.7,89,-16.1
Michael Doleac,29.4,MIA,Big,639,14,+4.5,22,+3.0,12,+3.1%,89,+1.7%,31,+1.9,37,+0.6,25,+8.1
Keyon Dooling,26.5,ORL,Combo,1395,19,+3.3,53,-0.5,9,+3.9%,41,-0.3%,8,+4.7,22,+1.5,10,+16.2
Quincy Douby,22.5,SAC,Combo,286,7,+6.4,90,-5.1,0,+8.6%,1,-4.0%,1,+8.8,5,+3.6,4,+25.0
Chris Duhon,24.2,CHI,Point,1850,56,-0.7,74,-2.5,18,+2.6%,23,-1.1%,15,+3.6,21,+1.7,19,+10.5
Tim Duncan,30.5,SAS,Big,2720,98,-8.8,98,-9.3,82,-2.4%,78,+1.1%,93,-5.4,87,-2.8,85,-13.5
Mike Dunleavy,26.1,GSW,Forward,1001,41,+0.9,58,-0.9,46,+0.4%,52,-0.0%,8,+4.6,11,+2.5,24,+8.5
Mike Dunleavy,26.1,IND,Wing,1518,94,-6.7,83,-3.5,99,-6.1%,98,+3.3%,70,-2.0,88,-2.8,30,+6.4
Monta Ellis,21.0,GSW,Combo,2601,64,-1.4,60,-1.1,32,+1.5%,87,+1.6%,39,+1.2,59,-0.4,26,+7.5
Francisco Elson,30.7,SAS,Big,1289,46,+0.3,59,-1.0,68,-1.1%,32,-0.7%,18,+3.2,35,+0.7,13,+14.4
Melvin Ely,28.5,CHA,Big,186,68,-1.8,60,-1.1,45,+0.4%,48,-0.1%,62,-0.9,76,-1.5,42,+2.2
Maurice Evans,28.0,LAL,Wing,1704,46,+0.3,69,-1.8,7,+4.0%,68,+0.6%,16,+3.4,7,+3.2,60,-2.4
Reggie Evans,26.5,DEN,Big,1106,85,-4.1,91,-5.2,80,-2.1%,51,-0.0%,73,-2.2,78,-1.7,55,-1.2
Daniel Ewing,23.6,LAC,Point,628,95,-7.1,93,-5.5,15,+2.8%,67,+0.5%,50,+0.1,17,+1.9,84,-12.5
Jordan Farmar,19.9,LAL,Point,1056,86,-4.3,98,-8.7,19,+2.5%,62,+0.4%,38,+1.3,48,+0.2,32,+5.0
Raymond Felton,22.3,CHA,Combo,2798,71,-2.2,65,-1.3,10,+3.8%,32,-0.7%,45,+0.6,23,+1.5,67,-4.5
Michael Finley,33.7,SAS,Forward,1730,4,+8.2,2,+8.0,56,-0.3%,60,+0.3%,65,-1.3,39,+0.5,83,-12.1
Derek Fisher,32.2,UTA,Combo,2280,79,-3.0,61,-1.1,51,+0.0%,69,+0.6%,61,-0.8,70,-1.1,42,+2.2
T.J. Ford,23.6,TOR,Point,2229,85,-4.2,84,-3.7,69,-1.2%,48,-0.1%,57,-0.6,28,+1.1,83,-11.7
Danny Fortson,30.6,SEA,Big,153,80,-3.3,62,-1.2,7,+4.0%,97,+2.9%,97,-7.3,100,-6.8,17,+10.9
Jeff Foster,29.8,IND,Big,1731,43,+0.7,17,+3.6,98,-5.1%,88,+1.7%,98,-7.5,98,-5.1,77,-9.1
Randy Foye,23.1,MIN,Combo,1832,30,+2.2,12,+4.3,58,-0.4%,21,-1.2%,57,-0.6,56,-0.2,56,-1.5
Adonal Foyle,31.6,GSW,Big,402,8,+6.0,10,+4.6,8,+4.0%,75,+1.0%,61,-0.8,73,-1.4,31,+5.6
Steve Francis,29.7,NYK,Combo,1231,66,-1.5,52,-0.4,85,-2.7%,85,+1.5%,87,-4.2,96,-4.2,25,+7.9
Matt Freije,25.1,ATL,Forward,125,96,-7.7,64,-1.3,99,-6.8%,35,-0.6%,80,-3.2,92,-3.5,34,+4.7
Channing Frye,23.5,NYK,Big,1885,67,-1.5,70,-1.9,73,-1.5%,49,-0.1%,74,-2.5,66,-0.9,76,-8.3
Dan Gadzuric,28.7,MIL,Big,806,49,+0.0,51,-0.2,52,-0.0%,91,+2.2%,75,-2.7,88,-2.8,37,+3.7
Jorge Garbajosa,28.9,TOR,Forward,1900,88,-4.6,84,-3.6,71,-1.4%,82,+1.3%,57,-0.6,68,-1.0,41,+2.6
Francisco Garcia,24.8,SAC,Wing,1313,68,-1.8,92,-5.4,28,+1.7%,10,-1.8%,39,+1.2,30,+1.0,52,-0.1
Kevin Garnett,30.5,MIN,Big,2988,96,-8.0,96,-7.1,46,+0.3%,95,+2.7%,71,-2.1,70,-1.1,65,-3.9
Pat Garrity,30.2,ORL,Big,230,24,+2.7,26,+2.5,27,+1.7%,81,+1.3%,12,+4.1,3,+4.3,59,-2.4
Pau Gasol,26.3,MEM,Big,2120,14,+4.4,30,+2.1,71,-1.3%,9,-2.0%,41,+1.1,52,-0.0,34,+4.7
Rudy Gay,20.2,MEM,Forward,2079,79,-3.1,72,-2.4,69,-1.2%,22,-1.1%,89,-4.8,71,-1.2,92,-17.5
Mickael Gelabale,23.4,SEA,Wing,1151,65,-1.5,47,+0.3,45,+0.4%,33,-0.7%,72,-2.1,64,-0.8,69,-5.3
Devean George,29.2,DAL,Forward,1214,52,-0.2,34,+1.6,39,+0.9%,48,-0.1%,50,+0.1,57,-0.2,43,+2.0
Daniel Gibson,20.7,CLE,Combo,946,52,-0.2,16,+3.8,87,-3.0%,80,+1.3%,84,-3.8,87,-2.8,67,-4.6
Manu Ginobili,29.3,SAS,Wing,2041,83,-3.9,82,-3.5,61,-0.6%,70,+0.7%,40,+1.1,68,-1.0,13,+14.1
Gordan Giricek,29.4,UTA,Wing,1164,87,-4.5,83,-3.6,89,-3.2%,90,+1.8%,76,-2.7,86,-2.6,46,+1.4
Ryan Gomes,24.2,BOS,Forward,2265,3,+8.3,5,+7.0,80,-2.1%,53,+0.0%,74,-2.6,74,-1.4,72,-6.3
Drew Gooden,25.1,CLE,Big,2226,11,+5.3,8,+5.5,36,+1.1%,43,-0.3%,19,+3.0,15,+2.1,38,+3.4
Ben Gordon,23.6,CHI,Wing,2682,21,+3.2,11,+4.5,65,-0.9%,71,+0.8%,66,-1.4,41,+0.5,82,-10.9
Joey Graham,24.4,TOR,Forward,1262,64,-1.4,34,+1.6,78,-1.8%,69,+0.7%,92,-5.4,77,-1.7,95,-19.9
Stephen Graham,24.4,POR,Wing,162,2,+9.2,1,+13.0,5,+4.4%,100,+4.4%,2,+7.5,34,+0.8,1,+36.4
Danny Granger,23.5,IND,Wing,2754,24,+2.6,19,+3.3,47,+0.3%,37,-0.5%,25,+2.2,25,+1.3,39,+2.8
Gerald Green,20.8,BOS,Wing,1703,24,+2.7,30,+2.2,16,+2.8%,16,-1.4%,44,+0.8,17,+1.9,75,-8.2
Willie Green,25.3,PHI,Wing,1816,13,+4.7,27,+2.5,57,-0.3%,67,+0.6%,11,+4.2,30,+1.0,13,+14.1
Orien Greene,24.7,IND,Combo,211,85,-4.1,72,-2.3,63,-0.7%,25,-1.0%,77,-2.9,78,-1.8,67,-4.6
Lynn Greer,27.0,MIL,Combo,358,55,-0.6,79,-3.2,2,+6.1%,81,+1.3%,65,-1.3,23,+1.5,81,-10.6
Adrian Griffin,32.3,CHI,Wing,515,54,-0.5,74,-2.6,4,+5.2%,52,-0.0%,7,+4.9,34,+0.7,5,+21.6
Richard Hamilton,28.7,DET,Wing,2756,60,-1.1,74,-2.6,95,-3.9%,92,+2.3%,35,+1.5,94,-3.9,3,+29.1
Matt Harpring,30.4,UTA,Wing,1943,53,-0.2,51,-0.2,65,-0.9%,58,+0.2%,90,-5.1,91,-3.4,73,-6.9
Al Harrington,26.7,IND,Forward,1204,12,+4.9,33,+1.7,37,+1.1%,13,-1.6%,5,+5.9,21,+1.6,6,+21.4
Al Harrington,26.7,GSW,Big,1348,46,+0.3,25,+2.6,65,-0.9%,29,-0.8%,61,-0.9,77,-1.6,30,+6.5
Junior Harrington,26.1,MEM,Combo,526,92,-5.8,76,-2.8,99,-5.4%,87,+1.6%,92,-5.3,94,-3.8,62,-3.2
Othella Harrington,32.8,CHA,Big,195,99,-9.9,98,-9.1,93,-3.7%,100,+4.2%,100,-11.2,99,-6.5,99,-28.6
Devin Harris,23.7,DAL,Combo,2048,98,-9.4,97,-8.1,14,+2.9%,81,+1.3%,52,-0.1,25,+1.3,77,-8.7
David Harrison,24.2,IND,Big,143,59,-1.0,38,+1.3,72,-1.4%,67,+0.5%,70,-1.9,97,-4.7,4,+26.4
Jason Hart,28.5,LAC,Point,744,9,+5.9,7,+5.7,71,-1.4%,26,-0.9%,37,+1.3,74,-1.4,7,+20.7
Udonis Haslem,26.4,MIA,Big,2468,58,-0.9,32,+1.9,69,-1.2%,56,+0.2%,39,+1.2,58,-0.3,21,+9.8
Trenton Hassell,27.7,MIN,Wing,2218,37,+1.3,36,+1.5,63,-0.8%,27,-0.9%,53,-0.3,19,+1.8,88,-14.4
Chuck Hayes,23.4,HOU,Big,1669,99,-9.6,90,-5.1,88,-3.2%,93,+2.5%,89,-4.8,91,-3.4,74,-7.2
Jarvis Hayes,25.2,WAS,Forward,1565,11,+5.4,14,+3.9,31,+1.5%,45,-0.2%,20,+2.9,27,+1.2,27,+7.3
Brendan Haywood,26.9,WAS,Big,1724,92,-6.0,95,-6.9,76,-1.7%,59,+0.2%,55,-0.5,63,-0.7,47,+1.0
Luther Head,23.9,HOU,Combo,2150,6,+7.0,10,+4.7,21,+2.2%,5,-2.5%,29,+2.1,17,+1.9,54,-0.6
Alan Henderson,33.9,PHI,Big,411,47,+0.2,50,-0.2,31,+1.5%,99,+3.5%,3,+7.0,48,+0.2,2,+34.9
Walter Herrmann,27.4,CHA,Big,851,81,-3.5,93,-5.7,62,-0.7%,74,+0.9%,34,+1.6,35,+0.7,40,+2.6
Nene Hilario,24.1,DEN,Big,1710,84,-4.0,75,-2.7,94,-3.9%,72,+0.9%,76,-2.8,85,-2.5,51,+0.2
Grant Hill,34.1,ORL,Forward,2004,44,+0.4,36,+1.5,56,-0.3%,20,-1.2%,22,+2.6,29,+1.1,22,+9.1
Kirk Hinrich,25.8,CHI,Combo,2831,45,+0.3,50,-0.1,46,+0.4%,32,-0.7%,44,+0.8,40,+0.5,46,+1.2
Ryan Hollins,22.1,CHA,Big,142,1,+12.6,0,+19.9,64,-0.8%,94,+2.6%,75,-2.7,76,-1.6,63,-3.3
Robert Horry,36.2,SAS,Big,1109,69,-2.0,63,-1.3,22,+2.2%,15,-1.5%,36,+1.4,18,+1.8,66,-4.2
Eddie House,28.5,NJN,Wing,906,5,+7.5,13,+4.3,27,+1.7%,49,-0.0%,17,+3.3,11,+2.5,43,+1.9
Dwight Howard,20.9,ORL,Big,3019,48,+0.1,42,+0.8,94,-3.8%,29,-0.8%,98,-7.8,95,-3.9,93,-19.1
Josh Howard,26.5,DAL,Wing,2446,42,+0.8,27,+2.4,81,-2.2%,79,+1.2%,91,-5.2,72,-1.3,96,-21.3
Juwan Howard,33.7,HOU,Big,2091,2,+9.4,2,+8.3,20,+2.4%,60,+0.3%,43,+0.8,36,+0.7,52,-0.0
Troy Hudson,30.6,MIN,Point,530,69,-2.0,54,-0.5,18,+2.6%,25,-1.0%,65,-1.4,38,+0.6,83,-11.8
Larry Hughes,27.8,CLE,Combo,2575,48,+0.1,31,+2.1,73,-1.5%,64,+0.4%,51,+0.0,47,+0.2,58,-2.2
Kris Humphries,21.7,TOR,Big,625,15,+4.1,24,+2.8,8,+3.9%,9,-2.0%,11,+4.2,8,+3.1,39,+2.9
Lindsey Hunter,35.9,DET,Point,672,25,+2.6,22,+3.0,25,+1.8%,24,-1.0%,58,-0.7,47,+0.2,63,-3.5
Steven Hunter,25.0,PHI,Big,1573,49,+0.0,54,-0.5,19,+2.5%,22,-1.1%,13,+3.9,4,+3.9,66,-4.4
Andre Iguodala,22.8,PHI,Wing,3054,45,+0.4,35,+1.6,58,-0.4%,19,-1.2%,35,+1.5,14,+2.2,71,-6.1
