Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
Jerami Grant,30.6,POR,Big,1523,54,-0.3%,58,-0.5%,83,-4.0%,22,+4.7%,65,-1.2%,89,-5.9%,25,+1.7%,56,-0.4%
Draymond Green,34.7,GSW,Big,1980,38,+0.6%,63,-1.0%,39,+1.0%,74,-4.2%,53,-0.1%,46,+0.5%,23,+1.9%,23,+1.6%
Jeff Green,38.2,HOU,Forward,348,11,+2.6%,40,+1.0%,5,+7.3%,63,-2.2%,9,+4.9%,70,-2.8%,17,+2.5%,29,+1.2%
Tim Hardaway Jr.,32.6,DET,Forward,2152,14,+2.3%,30,+1.8%,14,+4.3%,62,-2.0%,18,+3.0%,50,-0.1%,22,+2.0%,26,+1.4%
James Harden,35.2,LAC,Point,2787,29,+1.1%,54,-0.2%,34,+1.8%,76,-4.3%,47,+0.3%,87,-5.4%,7,+3.8%,24,+1.6%
Gary Harris,30.1,ORL,Wing,709,79,-1.9%,42,+0.8%,48,+0.1%,76,-4.3%,63,-1.0%,39,+1.2%,90,-3.9%,82,-2.3%
Tobias Harris,32.3,DET,Forward,2305,45,+0.2%,35,+1.3%,64,-1.4%,59,-1.5%,68,-1.4%,24,+3.4%,58,-0.7%,40,+0.4%
Buddy Hield,31.9,GSW,Wing,1834,55,-0.3%,55,-0.3%,31,+2.2%,52,-0.5%,28,+1.8%,86,-5.3%,50,-0.0%,75,-1.5%
Jrue Holiday,34.4,BOS,Combo,1891,79,-2.0%,68,-1.5%,68,-1.7%,88,-7.5%,86,-3.4%,43,+0.9%,71,-1.5%,67,-1.1%
Richaun Holmes,31.0,WAS,Big,507,74,-1.5%,89,-4.4%,94,-5.9%,61,-1.8%,94,-4.8%,5,+9.3%,36,+0.9%,11,+2.8%
Al Horford,38.4,BOS,Big,1658,66,-0.9%,4,+6.0%,38,+1.0%,63,-2.1%,50,+0.1%,57,-1.1%,94,-5.1%,93,-4.2%
Joe Ingles,37.1,MIN,Forward,114,11,+2.5%,1,+11.5%,19,+3.5%,7,+9.5%,7,+5.5%,2,+12.2%,93,-4.8%,86,-2.5%
Brandon Ingram,27.2,NOP,Wing,595,59,-0.5%,51,+0.3%,100,-13.7%,90,-8.4%,100,-12.3%,38,+1.3%,13,+2.9%,13,+2.5%
Kyrie Irving,32.6,DAL,Combo,1802,68,-1.1%,64,-1.2%,75,-2.6%,29,+3.3%,64,-1.1%,25,+3.2%,79,-2.4%,60,-0.6%
Reggie Jackson,34.5,PHI,Combo,362,71,-1.3%,94,-6.2%,29,+2.3%,1,+18.1%,3,+7.0%,40,+1.0%,62,-0.9%,58,-0.5%
LeBron James,39.8,LAL,Big,2443,7,+3.1%,56,-0.3%,30,+2.2%,46,+0.9%,27,+1.9%,19,+4.3%,5,+4.2%,5,+4.2%
Nikola Jokic,29.7,DEN,Big,2570,16,+2.1%,47,+0.5%,6,+6.6%,22,+4.8%,5,+5.9%,13,+5.6%,51,-0.1%,26,+1.4%
Tyus Jones,28.5,PHX,Point,2163,60,-0.5%,25,+2.2%,56,-0.5%,53,-0.5%,58,-0.5%,42,+0.9%,85,-3.0%,81,-2.1%
Derrick Jones Jr.,27.7,LAC,Big,1864,27,+1.2%,32,+1.7%,18,+3.5%,55,-0.9%,24,+2.3%,74,-3.3%,30,+1.3%,44,+0.2%
DeAndre Jordan,36.3,DEN,Big,670,88,-2.8%,60,-0.7%,79,-3.2%,86,-6.6%,89,-4.0%,89,-6.0%,55,-0.4%,79,-1.9%
Cory Joseph,33.2,ORL,Point,552,50,-0.0%,31,+1.7%,54,-0.5%,56,-1.0%,59,-0.6%,63,-1.7%,42,+0.5%,49,-0.1%
Zach LaVine,29.6,CHI,Wing,1431,77,-1.7%,8,+4.9%,51,-0.2%,74,-4.1%,68,-1.4%,96,-8.9%,83,-2.8%,94,-4.3%
Zach LaVine,29.6,SAC,Combo,1169,18,+1.8%,75,-2.1%,50,-0.1%,94,-10.6%,70,-1.6%,20,+4.1%,9,+3.6%,7,+3.7%
Caris LeVert,30.2,CLE,Wing,896,63,-0.7%,38,+1.2%,76,-2.7%,46,+0.8%,74,-1.9%,69,-2.5%,55,-0.4%,68,-1.1%
Caris LeVert,30.2,ATL,Wing,691,26,+1.3%,22,+2.4%,53,-0.4%,81,-5.6%,71,-1.7%,52,-0.2%,15,+2.7%,22,+1.7%
Alex Len,31.4,SAC,Big,215,5,+3.8%,0,+12.3%,70,-2.0%,51,-0.1%,71,-1.7%,43,+0.9%,8,+3.7%,10,+3.0%
Alex Len,31.4,LAL,Big,101,1,+6.9%,3,+7.5%,54,-0.5%,3,+13.6%,18,+2.9%,25,+3.3%,1,+7.9%,2,+6.3%
Kawhi Leonard,33.3,LAC,Forward,1179,38,+0.6%,18,+3.0%,82,-3.6%,29,+3.3%,73,-1.8%,37,+1.5%,27,+1.6%,23,+1.6%
Damian Lillard,34.3,MIL,Point,2092,46,+0.2%,29,+1.9%,80,-3.4%,38,+1.8%,75,-1.9%,59,-1.2%,41,+0.5%,49,-0.1%
Kevon Looney,28.7,GSW,Big,1110,87,-2.6%,67,-1.4%,56,-0.5%,85,-6.3%,72,-1.8%,83,-4.5%,70,-1.4%,85,-2.5%
Brook Lopez,36.6,MIL,Big,2544,47,+0.1%,66,-1.3%,44,+0.6%,40,+1.7%,38,+0.9%,19,+4.3%,57,-0.6%,37,+0.6%
Kevin Love,36.2,MIA,Big,251,10,+2.7%,27,+2.1%,97,-7.9%,51,-0.1%,96,-6.0%,4,+9.9%,35,+0.9%,4,+4.3%
Kyle Lowry,38.6,PHI,Combo,652,92,-3.2%,50,+0.3%,60,-1.1%,39,+1.7%,57,-0.3%,48,+0.3%,91,-4.2%,87,-2.9%
Trey Lyles,29.0,SAC,Big,1317,35,+0.8%,18,+3.0%,33,+2.1%,11,+7.9%,15,+3.3%,88,-5.8%,45,+0.2%,72,-1.4%
CJ McCollum,33.1,NOP,Combo,1828,37,+0.7%,34,+1.6%,54,-0.5%,24,+4.3%,43,+0.5%,65,-2.0%,29,+1.3%,42,+0.3%
TJ McConnell,32.6,IND,Point,1413,11,+2.6%,10,+4.5%,14,+4.4%,89,-7.7%,32,+1.4%,7,+7.5%,46,+0.2%,16,+2.1%
Doug McDermott,32.8,SAC,Forward,260,82,-2.1%,94,-6.1%,16,+4.0%,4,+12.5%,5,+6.0%,96,-9.1%,80,-2.5%,94,-4.2%
Khris Middleton,33.2,MIL,Forward,533,17,+1.9%,9,+4.7%,9,+5.7%,65,-2.4%,18,+2.9%,76,-3.5%,38,+0.7%,53,-0.3%
Khris Middleton,33.2,WAS,Forward,309,78,-1.8%,65,-1.2%,65,-1.5%,11,+7.7%,41,+0.6%,63,-1.7%,82,-2.7%,85,-2.5%
Patty Mills,36.2,UTA,Point,260,98,-5.3%,96,-7.1%,84,-4.1%,35,+2.2%,78,-2.4%,31,+2.2%,96,-5.7%,91,-3.7%
Markieff Morris,35.2,LAL,Big,106,28,+1.1%,8,+4.9%,6,+6.5%,7,+9.3%,1,+7.9%,2,+11.6%,99,-8.3%,61,-0.7%
Dejounte Murray,28.1,NOP,Point,1012,27,+1.3%,9,+4.7%,83,-3.9%,66,-2.7%,88,-3.7%,55,-0.8%,31,+1.2%,36,+0.7%
Jamal Murray,27.7,DEN,Combo,2409,34,+0.8%,31,+1.7%,32,+2.2%,83,-5.9%,51,+0.0%,51,-0.2%,34,+0.9%,39,+0.6%
Larry Nance Jr.,31.8,ATL,Big,463,12,+2.5%,25,+2.2%,68,-1.8%,11,+7.8%,40,+0.7%,26,+3.1%,18,+2.4%,13,+2.5%
Georges Niang,31.4,CLE,Forward,1005,71,-1.3%,37,+1.2%,81,-3.5%,26,+4.1%,66,-1.3%,69,-2.5%,52,-0.2%,63,-0.8%
Georges Niang,31.4,ATL,Forward,640,10,+2.8%,68,-1.4%,25,+2.7%,5,+10.8%,10,+4.5%,22,+3.6%,24,+1.8%,14,+2.4%
Jusuf Nurkic,30.2,PHX,Big,591,10,+2.8%,62,-0.9%,73,-2.3%,9,+8.7%,43,+0.5%,1,+14.5%,22,+1.9%,5,+4.3%
Jusuf Nurkic,30.2,CHA,Big,465,78,-1.9%,74,-2.1%,96,-7.1%,56,-1.0%,96,-5.6%,48,+0.2%,25,+1.7%,29,+1.3%
Kelly Olynyk,33.5,TOR,Big,377,30,+1.1%,55,-0.2%,10,+5.2%,58,-1.3%,11,+4.2%,74,-3.2%,37,+0.8%,54,-0.4%
Kelly Olynyk,33.5,NOP,Big,507,97,-4.3%,81,-3.1%,91,-5.3%,48,+0.3%,87,-3.6%,91,-6.7%,73,-1.8%,90,-3.4%
Kelly Oubre,28.9,PHI,Forward,2065,31,+1.1%,14,+3.8%,29,+2.3%,59,-1.4%,34,+1.3%,44,+0.7%,79,-2.3%,74,-1.5%
Chris Paul,39.5,SAS,Point,2291,56,-0.3%,69,-1.6%,40,+0.9%,52,-0.3%,44,+0.5%,88,-5.9%,21,+2.1%,47,-0.0%
Cameron Payne,30.2,NYK,Combo,1037,89,-2.9%,79,-2.6%,33,+2.0%,80,-5.4%,54,-0.1%,90,-6.5%,60,-0.8%,83,-2.3%
Elfrid Payton,30.7,NOP,Combo,359,99,-5.7%,98,-9.2%,2,+8.0%,28,+3.4%,4,+6.7%,92,-7.1%,94,-5.3%,97,-5.7%
Elfrid Payton,30.7,CHA,Point,104,91,-3.1%,93,-5.6%,95,-6.2%,38,+1.9%,90,-4.1%,6,+7.8%,50,-0.0%,17,+1.9%
Mason Plumlee,34.7,PHX,Big,1255,51,-0.1%,67,-1.3%,47,+0.2%,45,+0.9%,45,+0.4%,79,-3.9%,12,+3.0%,26,+1.4%
Jakob Poeltl,29.0,TOR,Big,1685,50,-0.0%,63,-1.1%,67,-1.7%,64,-2.4%,73,-1.8%,32,+2.0%,20,+2.2%,16,+2.2%
Bobby Portis,29.7,MIL,Big,1237,68,-1.2%,65,-1.2%,63,-1.3%,64,-2.3%,71,-1.7%,87,-5.6%,40,+0.6%,66,-1.0%
Kristaps Porzingis,29.3,BOS,Big,1208,56,-0.3%,97,-7.9%,58,-0.8%,29,+3.3%,46,+0.4%,79,-4.0%,5,+4.5%,13,+2.6%
Dwight Powell,33.3,DAL,Big,467,28,+1.2%,49,+0.4%,21,+3.2%,54,-0.7%,26,+1.9%,80,-4.1%,11,+3.2%,30,+1.1%
Norman Powell,31.4,LAC,Wing,1956,63,-0.7%,48,+0.5%,77,-2.9%,14,+6.9%,56,-0.3%,31,+2.1%,68,-1.3%,55,-0.4%
Taurean Prince,30.6,MIL,Wing,2161,21,+1.6%,66,-1.3%,37,+1.2%,45,+1.0%,34,+1.2%,5,+8.9%,57,-0.6%,19,+1.8%
Julius Randle,29.9,MIN,Big,2222,23,+1.5%,10,+4.5%,18,+3.6%,95,-11.3%,53,-0.1%,55,-0.8%,44,+0.3%,46,+0.1%
Josh Richardson,31.1,MIA,Combo,139,0,+8.3%,1,+12.2%,2,+9.6%,20,+5.2%,1,+9.1%,0,+17.1%,98,-6.6%,38,+0.6%
Terry Rozier,30.6,MIA,Point,1630,58,-0.4%,46,+0.6%,51,-0.3%,72,-3.8%,64,-1.1%,65,-1.9%,26,+1.6%,36,+0.7%
D'Angelo Russell,28.7,LAL,Point,755,79,-1.9%,88,-4.4%,66,-1.6%,20,+5.2%,50,+0.0%,14,+5.3%,85,-3.0%,63,-0.8%
D'Angelo Russell,28.7,BKN,Point,716,94,-3.5%,97,-7.1%,60,-1.0%,68,-3.0%,67,-1.4%,87,-5.4%,77,-2.1%,88,-3.0%
Domantas Sabonis,28.5,SAC,Big,2427,80,-2.0%,94,-5.7%,45,+0.4%,31,+2.9%,37,+1.0%,38,+1.3%,84,-2.9%,77,-1.7%
Dario Saric,30.6,DEN,Big,198,87,-2.6%,15,+3.3%,80,-3.3%,88,-7.6%,91,-4.4%,76,-3.5%,94,-5.3%,96,-5.0%
Dennis Schroder,31.1,BKN,Combo,772,69,-1.2%,76,-2.3%,37,+1.3%,36,+2.1%,30,+1.5%,83,-4.5%,31,+1.2%,57,-0.5%
Dennis Schroder,31.1,GSW,Combo,629,71,-1.3%,66,-1.3%,23,+2.9%,71,-3.5%,28,+1.8%,31,+2.3%,81,-2.6%,70,-1.2%
Dennis Schroder,31.1,DET,Point,695,90,-2.9%,80,-2.9%,25,+2.7%,75,-4.2%,35,+1.1%,80,-4.0%,92,-4.3%,94,-4.2%
Pascal Siakam,30.6,IND,Big,2547,95,-4.0%,70,-1.7%,94,-5.8%,71,-3.5%,95,-5.4%,78,-3.8%,74,-1.9%,83,-2.3%
Ben Simmons,28.3,BKN,Point,820,22,+1.5%,66,-1.3%,60,-1.1%,10,+8.2%,39,+0.9%,40,+1.0%,12,+3.0%,14,+2.4%
Ben Simmons,28.3,LAC,Point,289,4,+4.0%,58,-0.5%,5,+7.1%,23,+4.6%,4,+6.4%,6,+8.0%,54,-0.4%,19,+1.8%
Marcus Smart,30.7,MEM,Combo,397,87,-2.7%,10,+4.6%,58,-0.8%,40,+1.6%,56,-0.3%,85,-4.9%,92,-4.5%,95,-4.5%
Marcus Smart,30.7,WAS,Combo,280,92,-3.3%,93,-5.6%,32,+2.1%,84,-6.0%,50,+0.0%,53,-0.4%,56,-0.5%,53,-0.4%
Garrett Temple,38.5,TOR,Combo,180,6,+3.2%,7,+4.9%,95,-6.5%,94,-10.3%,98,-7.7%,3,+11.4%,2,+5.1%,1,+6.9%
Klay Thompson,34.7,DAL,Forward,1960,42,+0.4%,49,+0.4%,56,-0.6%,37,+2.0%,50,+0.1%,29,+2.6%,52,-0.2%,35,+0.7%
Tristan Thompson,33.6,CLE,Big,192,73,-1.4%,44,+0.6%,98,-8.4%,4,+11.5%,85,-3.2%,99,-13.9%,8,+3.7%,76,-1.6%
Karl-Anthony Towns,29.0,NYK,Big,2511,24,+1.5%,6,+5.4%,59,-0.8%,41,+1.5%,56,-0.3%,47,+0.4%,26,+1.6%,30,+1.1%
Myles Turner,28.6,IND,Big,2173,83,-2.1%,89,-4.5%,69,-1.9%,38,+1.8%,63,-1.0%,73,-3.2%,43,+0.3%,60,-0.6%
Jonas Valanciunas,32.5,WAS,Big,982,5,+3.8%,19,+2.8%,12,+4.9%,71,-3.6%,20,+2.8%,20,+4.2%,3,+5.1%,3,+4.9%
Jonas Valanciunas,32.5,SAC,Big,531,39,+0.5%,2,+9.1%,88,-5.0%,72,-3.8%,93,-4.8%,41,+0.9%,35,+0.9%,33,+1.0%
Fred VanVleet,30.7,HOU,Point,2122,23,+1.5%,74,-2.1%,29,+2.3%,33,+2.6%,23,+2.4%,75,-3.4%,9,+3.6%,19,+1.8%
Nikola Vucevic,34.0,CHI,Big,2277,10,+2.8%,1,+9.5%,28,+2.4%,63,-2.0%,35,+1.1%,22,+3.7%,79,-2.3%,64,-0.9%
Russell Westbrook,36.0,DEN,Point,2081,14,+2.3%,43,+0.8%,78,-3.0%,18,+5.7%,61,-0.9%,25,+3.3%,14,+2.8%,10,+3.0%
Andrew Wiggins,29.7,GSW,Forward,1295,62,-0.6%,71,-1.7%,35,+1.8%,81,-5.4%,48,+0.2%,54,-0.7%,51,-0.1%,55,-0.4%
Andrew Wiggins,29.7,MIA,Wing,546,33,+0.9%,58,-0.5%,4,+7.5%,41,+1.5%,6,+5.7%,72,-3.0%,33,+1.0%,46,+0.1%
Delon Wright,32.5,MIL,Combo,358,70,-1.2%,80,-2.7%,92,-5.7%,75,-4.3%,94,-5.2%,37,+1.4%,35,+0.9%,33,+1.0%
Delon Wright,32.5,NYK,Point,202,3,+4.2%,2,+8.8%,32,+2.1%,18,+5.6%,17,+3.0%,19,+4.3%,93,-4.7%,75,-1.6%
Ivica Zubac,27.6,LAC,Big,2622,44,+0.3%,28,+2.0%,42,+0.8%,8,+9.2%,19,+2.9%,84,-4.8%,24,+1.8%,45,+0.1%
Gary Payton II,31.9,GSW,Wing,920,53,-0.2%,64,-1.1%,70,-2.0%,84,-6.2%,82,-2.9%,9,+6.9%,61,-0.9%,31,+1.0%
Chris Boucher,31.8,TOR,Big,842,52,-0.1%,68,-1.5%,13,+4.6%,52,-0.4%,14,+3.4%,49,+0.1%,60,-0.8%,58,-0.5%
Torrey Craig,33.9,CHI,Forward,106,64,-0.8%,3,+7.6%,11,+5.0%,96,-11.5%,49,+0.1%,92,-7.2%,91,-4.2%,95,-4.9%
Torrey Craig,33.9,BOS,Wing,180,29,+1.1%,96,-6.9%,83,-4.0%,94,-10.0%,95,-5.3%,11,+6.4%,4,+4.5%,2,+5.4%
Monte Morris,29.3,PHX,Point,501,98,-5.3%,82,-3.2%,77,-2.9%,59,-1.4%,79,-2.5%,75,-3.4%,95,-5.6%,96,-5.3%
Lonzo Ball,27.0,CHI,Wing,776,89,-2.9%,45,+0.6%,89,-5.1%,44,+1.2%,86,-3.4%,44,+0.7%,86,-3.1%,82,-2.2%
Kyle Kuzma,29.3,WAS,Forward,886,19,+1.7%,53,+0.0%,42,+0.8%,17,+6.0%,25,+2.1%,90,-6.4%,6,+4.2%,29,+1.2%
Kyle Kuzma,29.3,MIL,Forward,1047,10,+2.7%,76,-2.2%,10,+5.5%,13,+7.0%,6,+5.7%,59,-1.3%,5,+4.4%,11,+2.8%
Alex Caruso,30.7,OKC,Forward,1029,63,-0.7%,97,-7.1%,81,-3.5%,75,-4.2%,88,-3.7%,18,+4.6%,29,+1.4%,13,+2.5%
Thomas Bryant,27.3,MIA,Big,103,67,-1.1%,98,-8.7%,1,+11.3%,83,-5.9%,2,+7.8%,37,+1.6%,89,-3.6%,69,-1.2%
Thomas Bryant,27.3,IND,Big,814,11,+2.6%,31,+1.7%,13,+4.4%,38,+1.8%,13,+3.9%,40,+1.1%,23,+1.9%,21,+1.7%
Josh Hart,29.7,NYK,Wing,2891,5,+3.7%,11,+4.4%,85,-4.1%,34,+2.4%,80,-2.5%,17,+4.9%,7,+3.8%,6,+4.0%
OG Anunoby,27.3,NYK,Forward,2701,42,+0.5%,52,+0.0%,51,-0.3%,37,+2.0%,48,+0.2%,13,+5.7%,58,-0.7%,32,+1.0%
Bam Adebayo,27.3,MIA,Big,2666,47,+0.1%,73,-2.0%,33,+2.0%,55,-0.9%,36,+1.1%,55,-0.9%,14,+2.9%,22,+1.7%
John Collins,27.1,UTA,Big,1218,93,-3.4%,64,-1.1%,87,-4.6%,75,-4.2%,92,-4.6%,89,-5.9%,58,-0.7%,79,-1.9%
Dillon Brooks,28.8,HOU,Forward,2386,57,-0.4%,88,-4.3%,23,+2.8%,62,-2.0%,29,+1.6%,80,-4.1%,26,+1.6%,45,+0.1%
Jonathan Isaac,27.1,ORL,Forward,1082,32,+1.0%,84,-3.4%,57,-0.6%,57,-1.1%,60,-0.7%,32,+1.9%,4,+4.7%,6,+4.0%
Jayson Tatum,26.7,BOS,Forward,2622,63,-0.7%,38,+1.2%,53,-0.3%,73,-4.0%,67,-1.4%,78,-3.8%,61,-0.9%,76,-1.6%
Guerschon Yabusele,28.9,PHI,Big,1867,26,+1.4%,24,+2.2%,15,+4.2%,29,+3.2%,12,+3.9%,74,-3.2%,64,-1.0%,76,-1.6%
Daniel Theis,32.6,NOP,Big,612,33,+0.9%,92,-5.4%,7,+6.3%,94,-10.2%,26,+2.0%,11,+6.2%,10,+3.4%,4,+4.3%
Malik Monk,26.7,SAC,Wing,2053,59,-0.5%,70,-1.6%,50,-0.2%,49,+0.2%,49,+0.1%,38,+1.3%,67,-1.2%,58,-0.5%
Maxi Kleber,32.8,DAL,Big,636,28,+1.2%,7,+5.1%,19,+3.4%,12,+7.3%,10,+4.5%,71,-2.8%,77,-2.1%,82,-2.2%
Bogdan Bogdanovic,32.2,ATL,Wing,597,82,-2.1%,76,-2.2%,91,-5.3%,23,+4.6%,80,-2.7%,67,-2.3%,51,-0.1%,62,-0.7%
Bogdan Bogdanovic,32.2,LAC,Wing,735,58,-0.4%,71,-1.7%,15,+4.1%,60,-1.6%,19,+2.9%,93,-7.6%,52,-0.2%,80,-2.0%
De'Aaron Fox,26.9,SAC,Point,1662,39,+0.5%,57,-0.4%,66,-1.5%,56,-1.0%,70,-1.6%,62,-1.6%,10,+3.6%,16,+2.1%
De'Aaron Fox,26.9,SAS,Combo,578,21,+1.6%,28,+2.0%,8,+6.1%,6,+10.0%,3,+6.8%,20,+4.0%,86,-3.1%,66,-1.0%
