Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,TEAM FG%: Rim Rank,TEAM FG%: Rim,TEAM FG%: Short Mid Rank,TEAM FG%: Short Mid,TEAM FG%: Long Mid Rank,TEAM FG%: Long Mid,TEAM FG%: All Mid Rank,TEAM FG%: All Mid,TEAM FG%: Corner Three Rank,TEAM FG%: Corner Three,TEAM FG%: Non Corner Rank,TEAM FG%: Non Corner,TEAM FG%: All Three Rank,TEAM FG%: All Three
James Harden,35.2,LAC,Point,275,27,+3.0%,1,+19.9%,31,+2.3%,47,+0.5%,31,+1.5%,56,-1.8%,99,-16.4%,98,-11.7%
Tobias Harris,32.3,DET,Forward,232,9,+6.1%,32,+3.3%,17,+6.4%,53,-1.3%,22,+4.4%,13,+12.5%,32,+2.6%,9,+7.0%
Buddy Hield,31.9,GSW,Wing,338,24,+3.7%,58,-1.4%,66,-4.6%,31,+5.0%,67,-2.7%,12,+12.7%,21,+5.2%,8,+7.2%
Jrue Holiday,34.4,BOS,Combo,263,43,+0.5%,24,+5.3%,49,-1.2%,62,-3.8%,59,-1.9%,10,+13.4%,73,-4.4%,49,+0.5%
Al Horford,38.4,BOS,Big,347,26,+3.2%,20,+5.5%,18,+6.4%,8,+15.2%,5,+9.4%,73,-6.7%,51,-0.3%,65,-2.5%
LeBron James,39.8,LAL,Big,203,0,+14.8%,9,+9.7%,78,-6.9%,3,+31.3%,51,-1.1%,8,+15.5%,0,+22.8%,0,+19.1%
Nikola Jokic,29.7,DEN,Big,562,94,-8.7%,73,-4.4%,91,-11.6%,59,-3.1%,92,-9.6%,28,+6.0%,89,-8.4%,80,-4.5%
Derrick Jones Jr.,27.7,LAC,Big,128,77,-4.3%,82,-7.6%,53,-1.7%,87,-13.5%,80,-6.0%,65,-4.2%,35,+2.1%,48,+0.6%
Cory Joseph,33.2,ORL,Point,142,69,-2.8%,5,+14.7%,42,+0.2%,63,-3.8%,50,-1.0%,98,-27.8%,86,-7.5%,97,-11.4%
Kawhi Leonard,33.3,LAC,Forward,264,31,+2.5%,75,-5.6%,37,+1.3%,8,+15.6%,10,+7.2%,1,+28.0%,79,-5.5%,33,+2.9%
Kevon Looney,28.7,GSW,Big,128,45,+0.4%,49,+0.4%,48,-1.1%,82,-11.2%,73,-4.1%,88,-11.7%,28,+3.9%,52,+0.4%
TJ McConnell,32.6,IND,Point,385,52,-0.5%,42,+1.7%,55,-1.9%,20,+8.2%,35,+1.2%,46,+1.8%,69,-3.4%,63,-2.2%
Jamal Murray,27.7,DEN,Combo,578,97,-10.3%,46,+1.5%,83,-9.5%,11,+11.7%,53,-1.2%,99,-30.4%,98,-14.5%,100,-17.2%
Bobby Portis,29.7,MIL,Big,158,100,-15.2%,81,-7.0%,100,-35.1%,94,-20.1%,99,-29.0%,26,+6.7%,97,-13.2%,91,-8.4%
Kristaps Porzingis,29.3,BOS,Big,230,28,+2.9%,56,-0.8%,3,+13.5%,36,+3.9%,3,+10.6%,47,+1.3%,72,-4.3%,67,-2.8%
Norman Powell,31.4,LAC,Wing,237,8,+6.1%,4,+16.6%,75,-6.3%,25,+7.0%,48,-1.0%,16,+10.3%,57,-1.7%,42,+1.4%
Julius Randle,29.9,MIN,Big,527,65,-2.3%,31,+3.3%,86,-9.8%,19,+8.9%,72,-4.0%,70,-5.4%,64,-3.0%,74,-3.7%
Dennis Schroder,31.1,DET,Point,164,18,+4.2%,43,+1.7%,24,+5.0%,6,+19.7%,3,+10.4%,7,+16.2%,81,-5.9%,47,+0.8%
Pascal Siakam,30.6,IND,Big,768,92,-7.8%,81,-7.3%,53,-1.8%,45,+1.1%,47,-1.0%,97,-20.5%,74,-4.7%,90,-8.4%
Karl-Anthony Towns,29.0,NYK,Big,639,37,+1.2%,18,+6.1%,51,-1.4%,66,-4.9%,66,-2.6%,37,+3.4%,42,+0.9%,41,+1.5%
Myles Turner,28.6,IND,Big,671,15,+4.4%,68,-3.3%,19,+6.1%,57,-1.7%,24,+3.9%,39,+3.0%,15,+6.8%,14,+6.0%
Fred VanVleet,30.7,HOU,Point,276,16,+4.3%,26,+4.6%,95,-15.3%,2,+45.2%,92,-9.7%,27,+6.6%,3,+13.0%,3,+10.7%
Russell Westbrook,36.0,DEN,Point,312,19,+4.1%,55,-0.7%,12,+8.7%,24,+7.4%,7,+8.3%,41,+2.8%,26,+4.2%,27,+3.5%
Andrew Wiggins,29.7,MIA,Wing,200,93,-8.4%,91,-9.9%,2,+15.5%,100,-60.0%,25,+3.0%,3,+20.8%,100,-19.1%,94,-9.6%
Ivica Zubac,27.6,LAC,Big,255,8,+6.4%,53,-0.7%,58,-2.3%,4,+20.9%,15,+6.2%,4,+20.0%,3,+13.1%,1,+15.7%
Gary Payton II,31.9,GSW,Wing,199,53,-0.5%,66,-2.9%,19,+5.7%,17,+9.2%,14,+6.5%,69,-4.5%,68,-3.2%,75,-3.7%
Alex Caruso,30.7,OKC,Forward,561,59,-1.0%,16,+6.9%,64,-4.2%,50,-0.8%,69,-3.1%,15,+10.5%,88,-8.3%,64,-2.2%
Thomas Bryant,27.3,IND,Big,146,64,-1.9%,22,+5.4%,58,-2.7%,12,+11.7%,30,+1.8%,58,-2.0%,78,-5.3%,81,-4.6%
Josh Hart,29.7,NYK,Wing,641,57,-0.8%,27,+4.5%,44,-0.3%,51,-0.9%,44,-0.5%,83,-9.8%,54,-1.1%,68,-2.9%
OG Anunoby,27.3,NYK,Forward,703,42,+0.6%,92,-11.4%,0,+23.3%,69,-5.2%,0,+13.2%,45,+2.0%,53,-0.9%,55,-0.3%
Bam Adebayo,27.3,MIA,Big,233,90,-7.1%,3,+18.9%,92,-11.7%,99,-33.3%,96,-17.7%,81,-8.3%,91,-10.5%,96,-10.4%
Dillon Brooks,28.8,HOU,Forward,205,29,+2.8%,36,+2.8%,88,-10.8%,70,-5.3%,91,-9.3%,19,+8.9%,16,+6.6%,11,+6.7%
Jayson Tatum,26.7,BOS,Forward,321,83,-5.2%,89,-9.5%,77,-6.7%,69,-5.3%,81,-6.1%,34,+4.4%,81,-5.5%,69,-3.0%
Bogdan Bogdanovic,32.2,LAC,Wing,114,87,-6.2%,93,-12.0%,25,+4.7%,85,-12.3%,57,-1.6%,55,-1.1%,48,+0.1%,56,-0.3%
Derrick White,30.3,BOS,Combo,415,7,+6.7%,2,+19.1%,29,+3.1%,74,-6.5%,41,-0.0%,18,+9.5%,44,+0.6%,31,+3.0%
Luke Kornet,29.3,BOS,Big,180,62,-1.3%,97,-13.3%,70,-5.5%,39,+2.9%,68,-2.8%,59,-2.6%,12,+8.0%,17,+5.2%
Jarrett Allen,26.5,CLE,Big,261,69,-3.2%,96,-13.0%,73,-5.8%,80,-9.5%,89,-8.7%,71,-5.5%,7,+10.0%,22,+4.4%
Donovan Mitchell,28.2,CLE,Combo,288,40,+0.9%,38,+2.6%,69,-5.4%,64,-3.8%,84,-6.9%,64,-4.0%,9,+8.7%,24,+4.1%
Wendell Carter,25.5,ORL,Big,188,31,+2.3%,8,+10.6%,40,+0.8%,72,-5.9%,54,-1.2%,25,+7.4%,47,+0.2%,42,+1.4%
Luka Doncic,25.7,LAL,Point,207,74,-3.8%,94,-12.3%,54,-1.8%,97,-25.0%,77,-5.6%,62,-3.3%,24,+4.6%,32,+2.9%
Michael Porter,26.3,DEN,Forward,435,36,+1.7%,36,+3.0%,34,+1.5%,53,-1.1%,36,+0.7%,22,+8.2%,67,-3.1%,54,+0.1%
Shai Gilgeous-Alexander,26.3,OKC,Point,849,47,+0.2%,31,+3.3%,41,+0.6%,49,-0.7%,40,+0.1%,48,+1.3%,69,-3.3%,60,-1.7%
Jaren Jackson,25.1,MEM,Big,211,71,-3.3%,39,+2.4%,84,-9.6%,14,+10.3%,71,-3.7%,95,-16.9%,64,-2.5%,83,-5.3%
Donte DiVincenzo,27.8,MIN,Combo,369,3,+8.9%,14,+8.6%,8,+9.8%,7,+18.1%,2,+12.2%,57,-1.9%,22,+4.9%,31,+2.9%
Mikal Bridges,28.2,NYK,Forward,705,50,-0.2%,17,+6.8%,11,+9.0%,58,-2.5%,20,+4.5%,74,-6.9%,83,-6.5%,86,-6.5%
Jalen Brunson,28.2,NYK,Point,680,5,+7.5%,69,-3.6%,16,+6.9%,22,+7.7%,11,+7.2%,20,+8.3%,13,+7.9%,8,+8.0%
Isaiah Hartenstein,26.5,OKC,Big,515,32,+2.1%,90,-9.6%,9,+9.3%,40,+2.5%,12,+7.1%,60,-2.7%,10,+8.3%,19,+4.7%
Mitchell Robinson,26.6,NYK,Big,369,72,-3.5%,79,-6.6%,67,-4.8%,27,+6.5%,49,-1.0%,53,-0.8%,60,-2.3%,61,-2.0%
Gary Trent Jr.,25.8,MIL,Wing,170,97,-9.8%,88,-9.3%,93,-14.6%,44,+1.2%,87,-8.1%,47,+1.8%,92,-11.0%,91,-8.4%
Haywood Highsmith,27.9,MIA,Forward,139,1,+10.8%,78,-6.0%,60,-2.9%,1,+54.2%,19,+4.6%,68,-4.2%,2,+19.1%,2,+15.2%
Ja Morant,25.2,MEM,Point,149,66,-2.5%,86,-7.9%,14,+8.2%,42,+1.9%,14,+6.3%,54,-0.9%,58,-2.1%,62,-2.1%
DeAndre Hunter,26.9,CLE,Forward,185,85,-5.3%,59,-1.5%,50,-1.3%,88,-14.1%,75,-4.7%,31,+5.5%,96,-12.1%,86,-6.2%
Darius Garland,24.8,CLE,Point,147,4,+8.0%,23,+5.3%,5,+11.8%,46,+1.0%,4,+9.8%,31,+5.4%,8,+9.6%,7,+8.2%
Rui Hachimura,26.7,LAL,Forward,182,44,+0.4%,3,+17.1%,98,-29.2%,97,-25.0%,100,-30.0%,33,+4.4%,40,+1.8%,30,+3.1%
Tyler Herro,24.8,MIA,Combo,225,13,+5.3%,25,+4.9%,79,-7.0%,0,+68.8%,8,+8.1%,35,+4.2%,31,+2.7%,19,+5.0%
Nickeil Alexander-Walker,26.2,MIN,Wing,300,17,+4.3%,45,+1.5%,7,+11.1%,30,+5.3%,6,+9.1%,63,-3.5%,36,+2.0%,50,+0.4%
Ty Jerome,27.3,CLE,Combo,186,88,-6.6%,47,+1.4%,45,-0.6%,84,-12.3%,53,-1.2%,76,-7.2%,92,-10.8%,93,-9.5%
Kevin Porter,24.5,MIL,Combo,148,98,-11.4%,76,-5.8%,97,-22.9%,86,-12.9%,97,-18.9%,97,-20.5%,62,-2.4%,89,-8.0%
Luguentz Dort,25.5,OKC,Wing,665,25,+3.5%,64,-2.5%,62,-3.1%,21,+8.0%,39,+0.2%,44,+2.2%,17,+6.6%,18,+5.1%
Naz Reid,25.2,MIN,Big,367,12,+5.8%,34,+3.1%,31,+2.7%,13,+10.8%,18,+5.1%,67,-4.2%,19,+5.7%,34,+2.8%
Dean Wade,27.9,CLE,Forward,137,25,+3.7%,13,+9.1%,33,+1.7%,43,+1.5%,32,+1.4%,14,+10.9%,80,-5.5%,53,+0.3%
Max Strus,28.6,CLE,Wing,252,14,+5.0%,80,-7.0%,21,+5.6%,10,+12.8%,16,+5.7%,21,+8.3%,20,+5.6%,12,+6.4%
Anthony Edwards,23.2,MIN,Combo,584,76,-4.1%,92,-10.0%,76,-6.7%,34,+4.2%,70,-3.7%,5,+19.8%,87,-8.1%,47,+0.8%
Obi Toppin,26.7,IND,Forward,429,11,+5.9%,14,+9.0%,59,-2.8%,38,+3.2%,46,-0.8%,11,+13.0%,29,+3.7%,15,+5.8%
Tyrese Haliburton,24.7,IND,Combo,770,49,-0.2%,71,-3.9%,43,-0.2%,89,-15.8%,75,-5.0%,43,+2.4%,23,+4.6%,23,+4.1%
Aaron Nesmith,25.0,IND,Wing,649,68,-2.7%,67,-3.2%,36,+1.3%,77,-8.0%,56,-1.3%,64,-4.1%,59,-2.2%,66,-2.7%
Payton Pritchard,26.8,BOS,Point,298,56,-0.7%,47,+0.6%,47,-1.1%,36,+3.5%,37,+0.6%,85,-10.6%,38,+1.9%,58,-1.0%
Jaden McDaniels,24.1,MIN,Forward,494,95,-9.6%,99,-15.3%,63,-3.1%,90,-16.2%,82,-6.6%,87,-11.2%,55,-1.1%,77,-4.0%
Desmond Bane,26.4,MEM,Wing,211,41,+0.8%,85,-7.9%,20,+5.7%,96,-24.8%,58,-1.8%,77,-7.4%,5,+10.8%,10,+6.8%
Isaiah Joe,25.3,OKC,Wing,167,23,+3.9%,12,+9.3%,85,-9.6%,73,-6.5%,90,-9.3%,6,+17.2%,45,+0.5%,14,+6.2%
Sam Merrill,28.5,CLE,Wing,159,86,-5.6%,40,+2.3%,87,-10.1%,9,+15.2%,65,-2.6%,75,-7.0%,85,-6.9%,88,-6.9%
Cade Cunningham,23.1,DET,Combo,247,19,+4.0%,70,-3.6%,1,+21.9%,98,-32.7%,8,+8.2%,65,-4.2%,11,+8.2%,21,+4.5%
Jalen Green,22.7,HOU,Wing,214,78,-4.4%,35,+3.1%,92,-13.1%,25,+6.7%,88,-8.3%,94,-16.9%,43,+0.8%,78,-4.4%
Evan Mobley,23.4,CLE,Big,257,35,+1.7%,64,-2.4%,27,+3.3%,52,-1.0%,26,+2.7%,36,+3.5%,41,+1.4%,36,+2.1%
Jonathan Kuminga,22.1,GSW,Forward,184,2,+9.5%,6,+13.0%,28,+3.2%,75,-6.7%,31,+1.7%,82,-9.2%,6,+10.3%,16,+5.3%
Franz Wagner,23.2,ORL,Forward,228,38,+1.1%,8,+10.2%,15,+7.0%,42,+1.7%,19,+5.1%,100,-70.0%,37,+2.0%,76,-4.0%
Davion Mitchell,26.2,MIA,Point,209,6,+7.0%,53,-0.4%,6,+11.1%,28,+5.6%,1,+12.4%,79,-7.8%,8,+8.9%,20,+4.5%
Moses Moody,22.4,GSW,Wing,214,75,-4.0%,57,-0.9%,42,+0.1%,54,-1.4%,45,-0.7%,61,-3.1%,76,-5.2%,81,-4.7%
Alperen Sengun,22.3,HOU,Big,252,91,-7.5%,62,-2.2%,89,-10.9%,31,+4.8%,85,-6.9%,80,-7.9%,95,-11.5%,95,-10.3%
Santi Aldama,23.8,MEM,Big,177,81,-5.0%,98,-14.7%,32,+2.1%,29,+5.5%,25,+3.2%,36,+3.6%,82,-6.3%,75,-3.9%
Miles McBride,24.1,NYK,Combo,334,75,-3.8%,33,+3.2%,86,-9.7%,60,-3.4%,86,-7.5%,58,-2.4%,70,-3.8%,70,-3.5%
Aaron Wiggins,25.8,OKC,Wing,276,42,+0.7%,83,-7.8%,13,+8.3%,35,+4.2%,13,+7.0%,69,-5.2%,27,+4.1%,46,+0.8%
Austin Reaves,26.4,LAL,Combo,196,84,-5.2%,9,+9.7%,97,-24.3%,3,+29.4%,98,-22.9%,9,+14.1%,93,-11.0%,73,-3.7%
Sam Hauser,26.9,BOS,Forward,106,89,-6.9%,84,-7.9%,74,-6.3%,37,+3.4%,69,-2.9%,96,-18.7%,58,-2.0%,87,-6.6%
Paolo Banchero,22.0,ORL,Big,230,60,-1.2%,28,+4.3%,23,+5.3%,68,-5.0%,33,+1.4%,3,+21.8%,90,-9.7%,69,-3.1%
Chet Holmgren,22.5,OKC,Big,684,81,-5.0%,52,-0.2%,56,-2.0%,65,-4.8%,64,-2.5%,81,-8.5%,75,-5.1%,85,-6.2%
Jabari Smith Jr.,21.5,HOU,Big,138,36,+1.6%,42,+1.8%,30,+2.8%,41,+2.1%,27,+2.6%,25,+6.9%,66,-3.0%,53,+0.3%
Bennedict Mathurin,22.4,IND,Wing,369,61,-1.3%,51,-0.1%,68,-5.1%,23,+7.4%,55,-1.3%,50,+0.7%,63,-2.5%,59,-1.6%
Jalen Williams,23.6,OKC,Forward,795,22,+3.9%,37,+2.7%,46,-0.9%,15,+10.2%,28,+2.2%,42,+2.8%,25,+4.5%,25,+3.9%
Jalen Duren,21.0,DET,Big,203,14,+4.4%,50,+0.3%,25,+4.8%,92,-17.5%,61,-1.9%,89,-12.4%,1,+20.8%,4,+9.8%
Tari Eason,23.5,HOU,Forward,131,30,+2.7%,63,-2.4%,38,+1.0%,48,-0.6%,38,+0.6%,8,+14.7%,52,-0.8%,25,+3.9%
Christian Braun,23.5,DEN,Wing,544,96,-9.8%,25,+4.8%,90,-11.2%,86,-12.7%,93,-11.0%,84,-9.9%,97,-12.8%,99,-11.7%
Peyton Watson,22.1,DEN,Forward,179,34,+2.0%,65,-2.5%,69,-5.4%,67,-5.0%,78,-5.6%,19,+8.7%,19,+6.0%,13,+6.3%
Andrew Nembhard,24.8,IND,Combo,762,53,-0.5%,75,-4.8%,35,+1.5%,55,-1.5%,36,+1.1%,24,+7.8%,53,-1.1%,44,+1.1%
AJ Green,25.1,MIL,Wing,134,99,-14.2%,87,-8.5%,99,-34.2%,71,-5.5%,97,-22.5%,86,-11.1%,94,-11.2%,97,-10.9%
Scotty Pippen,24.0,MEM,Combo,189,39,+0.9%,61,-2.1%,80,-7.5%,14,+10.3%,63,-2.3%,53,-0.2%,25,+4.4%,28,+3.4%
Amen Thompson,21.8,HOU,Combo,227,47,+0.1%,44,+1.6%,81,-7.9%,31,+4.8%,74,-4.4%,78,-7.4%,18,+6.5%,35,+2.3%
Ausar Thompson,21.8,DET,Wing,134,64,-2.1%,30,+3.6%,47,-1.1%,93,-19.7%,86,-7.2%,86,-10.7%,39,+1.9%,64,-2.3%
Anthony Black,20.8,ORL,Combo,107,58,-0.9%,100,-21.9%,61,-2.9%,26,+6.7%,42,-0.4%,2,+22.7%,14,+6.9%,3,+9.8%
Cason Wallace,21.0,OKC,Combo,514,73,-3.5%,72,-4.3%,36,+1.4%,61,-3.5%,42,-0.2%,42,+2.5%,84,-6.6%,72,-3.7%
Brandin Podziemski,21.7,GSW,Combo,412,58,-0.8%,77,-6.0%,26,+3.9%,83,-11.7%,34,+1.2%,51,+0.3%,33,+2.3%,39,+2.0%
Ben Sheppard,23.3,IND,Wing,261,21,+3.9%,11,+9.3%,10,+9.0%,81,-10.3%,29,+2.1%,72,-6.0%,31,+3.5%,43,+1.2%
Zach Edey,22.6,MEM,Big,172,10,+5.9%,7,+12.6%,72,-5.7%,64,-4.8%,76,-5.4%,75,-7.2%,4,+12.3%,6,+8.2%
Quinten Post,24.6,GSW,Big,162,79,-4.5%,54,-0.7%,64,-3.4%,19,+8.3%,47,-1.0%,52,+0.2%,75,-4.9%,71,-3.6%
