Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Charlie Bell,30.6,MIL,Wing,1567,68,-1.7,61,-0.3,53,+0.0%,60,-2.7,59,-0.2,52,-0.0%,59,-3.2,60,-0.3,43,+0.8%,57,-2.9
Raja Bell,33.1,CHA,Wing,157,100,-14.0,23,+0.8,100,-4.8%,3,+17.0,65,-0.3,96,-10.6%,24,+9.7,9,+1.2,95,-5.3%,8,+15.5
Jonathan Bender,28.8,NYK,Big,249,63,-1.3,13,+1.4,0,+5.3%,56,-1.8,23,+0.5,11,+7.1%,92,-23.3,13,+1.1,2,+6.4%,17,+10.7
Mike Bibby,31.5,ATL,Point,2191,87,-4.3,77,-1.0,58,-0.2%,71,-5.2,88,-0.8,91,-7.6%,74,-9.5,61,-0.3,62,-0.7%,60,-3.4
Andris Biedrins,23.6,GSW,Big,761,77,-2.8,34,+0.5,2,+3.0%,64,-3.1,50,-0.0,45,+0.8%,67,-6.4,34,+0.4,3,+6.0%,54,-1.8
Chauncey Billups,33.1,DEN,Combo,2483,24,+2.7,25,+0.8,37,+0.5%,46,+1.3,33,+0.3,57,-0.9%,31,+6.5,31,+0.5,19,+2.6%,49,-0.2
DeJuan Blair,20.5,SAS,Big,1409,29,+2.1,18,+1.2,29,+0.8%,14,+10.2,26,+0.4,24,+4.1%,30,+7.1,18,+0.8,23,+2.1%,12,+12.4
Steve Blake,29.7,POR,Point,1392,79,-3.0,55,-0.1,65,-0.5%,42,+1.9,95,-1.0,70,-2.6%,92,-23.5,28,+0.6,73,-1.8%,19,+10.1
Steve Blake,29.7,LAC,Point,737,16,+4.0,4,+2.4,13,+1.5%,15,+9.3,1,+1.8,1,+16.7%,5,+23.9,29,+0.5,61,-0.6%,46,+0.3
Andray Blatche,23.2,WAS,Big,2214,49,+0.0,73,-0.8,43,+0.3%,71,-5.0,59,-0.2,27,+3.5%,77,-10.3,66,-0.4,51,+0.3%,58,-2.9
Keith Bogans,29.5,SAS,Wing,1515,49,-0.0,31,+0.6,10,+1.7%,47,+0.8,71,-0.4,18,+5.1%,89,-19.2,15,+1.0,10,+3.7%,15,+11.2
Andrew Bogut,24.9,MIL,Big,2225,95,-7.1,78,-1.0,71,-0.7%,88,-10.8,74,-0.4,65,-1.9%,90,-20.3,67,-0.5,79,-2.5%,71,-6.5
Matt Bonner,29.6,SAS,Big,1138,27,+2.3,19,+1.1,72,-0.8%,16,+8.8,71,-0.4,98,-11.6%,57,-2.8,10,+1.2,52,+0.2%,11,+13.6
Josh Boone,24.9,NJN,Big,992,71,-2.0,32,+0.5,7,+2.0%,57,-2.2,61,-0.2,69,-2.5%,56,-2.6,35,+0.4,8,+4.3%,62,-3.9
Carlos Boozer,27.9,UTA,Big,2668,13,+4.6,42,+0.2,52,+0.1%,32,+3.9,26,+0.4,56,-0.8%,17,+13.9,46,+0.0,51,+0.3%,41,+2.0
Chris Bosh,25.6,TOR,Big,2522,83,-3.6,36,+0.4,41,+0.4%,18,+7.8,48,+0.0,84,-5.4%,31,+6.6,40,+0.2,39,+1.1%,29,+6.6
Earl Boykins,33.4,WAS,Point,1100,21,+3.1,72,-0.7,42,+0.4%,80,-7.6,81,-0.6,81,-4.8%,70,-7.8,68,-0.5,41,+0.9%,73,-6.8
Elton Brand,30.6,PHI,Big,2294,77,-2.9,45,+0.1,4,+2.5%,64,-3.2,46,+0.1,26,+3.7%,55,-1.9,50,-0.1,5,+4.8%,66,-5.4
Corey Brewer,23.7,MIN,Wing,2468,46,+0.4,14,+1.2,26,+0.9%,22,+6.7,40,+0.2,35,+2.3%,36,+5.0,14,+1.0,12,+3.4%,23,+8.1
Ronnie Brewer,24.6,UTA,Wing,1650,16,+4.0,20,+1.0,33,+0.7%,25,+5.9,16,+0.7,51,-0.0%,33,+6.1,31,+0.5,63,-0.8%,25,+7.8
Jon Brockman,22.6,SAC,Big,637,17,+3.8,43,+0.2,88,-1.5%,46,+1.1,18,+0.6,29,+3.3%,24,+9.8,58,-0.2,41,+0.8%,55,-2.2
Aaron Brooks,24.8,HOU,Point,2904,42,+0.7,61,-0.3,30,+0.8%,62,-2.8,90,-0.8,62,-1.6%,85,-15.2,28,+0.5,22,+2.2%,32,+5.4
Bobby Brown,25.1,NOH,Combo,301,15,+4.2,9,+1.6,82,-1.2%,3,+18.6,8,+0.9,62,-1.5%,5,+24.7,31,+0.5,85,-3.3%,18,+10.6
Bobby Brown,25.1,LAC,Combo,157,5,+7.7,96,-2.2,16,+1.4%,98,-23.2,7,+1.0,4,+11.0%,59,-3.1,99,-3.1,41,+0.9%,99,-39.4
Derrick Brown,22.1,CHA,Big,443,29,+2.2,57,-0.1,17,+1.3%,89,-11.0,35,+0.3,45,+1.0%,57,-2.8,86,-1.1,2,+6.6%,97,-22.3
Devin Brown,30.8,NOH,Wing,962,52,-0.2,67,-0.5,27,+0.9%,66,-3.5,7,+1.0,95,-9.5%,1,+36.2,91,-1.4,12,+3.4%,95,-19.3
Kwame Brown,27.6,DET,Big,600,81,-3.4,63,-0.4,8,+1.9%,79,-7.4,14,+0.7,2,+14.2%,52,-0.8,89,-1.2,29,+1.7%,87,-12.2
Shannon Brown,23.9,LAL,Combo,1596,44,+0.5,89,-1.6,86,-1.4%,89,-10.9,91,-0.9,67,-2.2%,95,-26.2,72,-0.6,96,-5.6%,63,-4.2
Kobe Bryant,31.2,LAL,Wing,2824,80,-3.3,82,-1.2,66,-0.5%,84,-9.6,31,+0.3,40,+1.7%,27,+8.4,94,-1.5,40,+1.0%,93,-17.9
Chase Budinger,21.4,HOU,Wing,1404,18,+3.5,48,+0.0,56,-0.1%,54,-1.3,35,+0.2,54,-0.5%,18,+12.6,64,-0.4,33,+1.3%,75,-8.0
Caron Butler,29.6,WAS,Wing,1847,95,-6.5,24,+0.8,80,-1.1%,14,+9.8,24,+0.4,7,+8.9%,18,+13.1,36,+0.3,83,-2.9%,30,+6.2
Caron Butler,29.6,DAL,Wing,926,38,+1.2,2,+2.7,51,+0.1%,2,+20.5,2,+1.5,13,+6.3%,1,+38.0,21,+0.7,57,-0.3%,29,+6.3
Rasual Butler,30.4,LAC,Wing,2670,68,-1.9,58,-0.1,11,+1.6%,81,-8.1,15,+0.7,8,+7.9%,50,+0.1,81,-0.8,35,+1.3%,89,-13.3
Andrew Bynum,22.0,LAL,Big,1968,61,-1.0,60,-0.3,50,+0.2%,66,-3.5,68,-0.3,39,+1.7%,68,-6.4,45,+0.1,29,+1.7%,52,-1.7
Will Bynum,26.8,DET,Point,1622,6,+6.6,49,-0.0,64,-0.4%,63,-3.1,37,+0.2,20,+4.7%,50,+0.3,57,-0.2,63,-0.8%,65,-5.0
Jose Calderon,28.1,TOR,Point,1804,25,+2.6,44,+0.1,51,+0.1%,45,+1.3,51,-0.0,46,+0.7%,57,-2.7,41,+0.2,62,-0.7%,36,+3.3
Marcus Camby,35.6,LAC,Big,1594,87,-4.3,42,+0.2,59,-0.2%,34,+3.1,53,-0.1,85,-5.7%,14,+15.6,36,+0.3,39,+1.0%,56,-2.3
Marcus Camby,35.6,POR,Big,717,69,-1.9,89,-1.6,28,+0.8%,94,-15.2,71,-0.4,20,+4.6%,95,-25.6,85,-1.0,26,+1.9%,88,-12.4
Brian Cardinal,32.5,MIN,Big,218,33,+1.8,78,-1.0,45,+0.3%,89,-11.3,99,-1.9,87,-6.0%,97,-32.4,17,+0.9,51,+0.3%,48,-0.1
Rodney Carney,25.6,PHI,Wing,813,70,-2.0,80,-1.1,84,-1.3%,73,-5.4,68,-0.3,40,+1.6%,52,-0.8,83,-0.9,88,-3.5%,82,-9.9
DeMarre Carroll,23.3,MEM,Forward,706,59,-0.8,75,-0.8,81,-1.2%,71,-5.2,38,+0.2,66,-1.9%,46,+2.2,82,-0.9,61,-0.6%,76,-8.5
Anthony Carter,34.4,DEN,Point,810,46,+0.3,65,-0.5,53,+0.1%,55,-1.6,38,+0.2,50,+0.1%,47,+1.6,81,-0.8,67,-1.1%,69,-5.8
Vince Carter,32.8,ORL,Wing,2303,96,-7.4,64,-0.5,62,-0.3%,57,-2.2,46,+0.1,59,-1.2%,38,+4.3,71,-0.5,68,-1.1%,65,-5.1
Omri Casspi,21.4,SAC,Forward,1901,80,-3.2,27,+0.7,38,+0.5%,20,+7.5,23,+0.5,44,+1.1%,27,+8.9,46,+0.1,54,+0.1%,33,+4.6
Mario Chalmers,23.5,MIA,Combo,1737,45,+0.5,32,+0.5,52,+0.1%,24,+6.2,60,-0.2,80,-4.6%,37,+4.6,19,+0.8,50,+0.3%,24,+7.9
Tyson Chandler,27.1,CHA,Big,1157,69,-1.9,15,+1.2,35,+0.6%,11,+11.1,38,+0.2,71,-2.9%,51,-0.3,16,+0.9,55,+0.0%,8,+14.8
Wilson Chandler,22.5,NYK,Wing,2299,93,-6.0,66,-0.5,82,-1.2%,45,+1.5,47,+0.1,34,+2.5%,27,+8.8,63,-0.4,78,-2.4%,49,-0.1
Earl Clark,21.8,PHX,Forward,254,77,-2.8,1,+3.3,19,+1.2%,4,+16.2,1,+1.6,4,+11.3%,16,+14.0,5,+1.7,43,+0.7%,6,+17.4
Jarron Collins,30.9,PHX,Big,217,90,-4.7,2,+2.8,2,+3.1%,8,+12.8,58,-0.1,17,+5.3%,75,-9.8,0,+3.0,1,+7.3%,3,+22.6
Mardy Collins,25.2,LAC,Wing,424,48,+0.2,52,-0.1,96,-2.2%,26,+5.5,41,+0.2,19,+5.0%,46,+1.9,50,-0.1,96,-5.7%,28,+6.8
Darren Collison,22.2,NOH,Combo,2057,27,+2.3,28,+0.7,9,+1.8%,34,+3.1,51,-0.0,34,+2.5%,75,-9.8,19,+0.8,14,+3.2%,15,+11.1
Nick Collison,29.0,OKC,Big,1544,94,-6.2,37,+0.4,44,+0.3%,36,+2.9,13,+0.8,30,+3.0%,15,+15.2,70,-0.5,25,+2.0%,65,-4.9
Mike Conley,22.1,MEM,Point,2558,43,+0.6,22,+0.9,27,+0.9%,30,+4.6,77,-0.5,32,+2.7%,74,-9.4,12,+1.1,17,+2.8%,19,+10.0
Daequan Cook,22.5,MIA,Wing,596,79,-3.1,15,+1.2,44,+0.3%,15,+9.5,8,+0.9,78,-4.2%,8,+21.4,40,+0.2,69,-1.3%,41,+2.1
Jamal Crawford,29.6,ATL,Combo,2365,8,+6.1,7,+1.8,39,+0.5%,11,+11.5,17,+0.6,27,+3.6%,22,+10.6,7,+1.3,37,+1.2%,13,+11.9
Dante Cunningham,22.5,POR,Big,661,56,-0.6,92,-1.8,67,-0.5%,97,-20.9,94,-1.0,86,-5.8%,95,-28.2,73,-0.6,32,+1.4%,90,-14.8
Stephen Curry,21.6,GSW,Point,2853,41,+0.7,18,+1.1,13,+1.5%,23,+6.4,33,+0.3,41,+1.4%,71,-8.3,25,+0.6,32,+1.4%,25,+7.6
Samuel Dalembert,29.5,PHI,Big,2111,88,-4.5,42,+0.2,38,+0.5%,52,-0.8,49,+0.0,17,+5.3%,69,-7.0,38,+0.3,33,+1.4%,40,+2.2
Erick Dampier,34.3,DAL,Big,1273,88,-4.4,86,-1.4,15,+1.5%,91,-12.1,87,-0.7,56,-0.7%,91,-21.1,79,-0.8,11,+3.5%,79,-9.1
Marquis Daniels,28.8,BOS,Wing,869,27,+2.3,47,+0.0,48,+0.2%,41,+2.0,52,-0.0,40,+1.7%,65,-5.6,52,-0.1,60,-0.5%,39,+2.5
Baron Davis,30.6,LAC,Point,2518,89,-4.5,70,-0.6,76,-1.0%,68,-3.8,87,-0.8,99,-17.0%,62,-4.2,45,+0.1,52,+0.2%,56,-2.6
Glen Davis,23.8,BOS,Big,903,12,+4.8,29,+0.6,26,+0.9%,35,+2.9,42,+0.1,14,+5.9%,32,+6.4,41,+0.2,38,+1.1%,56,-2.5
Ricky Davis,30.1,LAC,Wing,433,5,+7.4,13,+1.4,34,+0.6%,10,+12.0,22,+0.5,3,+12.1%,50,+0.4,40,+0.2,75,-2.1%,13,+12.2
Austin Daye,21.4,DET,Wing,846,29,+2.1,35,+0.4,20,+1.1%,63,-3.1,73,-0.4,10,+7.4%,88,-18.6,23,+0.7,50,+0.4%,41,+2.1
DeMar DeRozan,20.2,TOR,Wing,1612,36,+1.5,11,+1.4,6,+2.1%,19,+7.8,36,+0.2,59,-1.2%,39,+4.2,7,+1.3,5,+5.3%,15,+11.1
Carlos Delfino,27.2,MIL,Wing,2264,59,-0.8,58,-0.2,84,-1.4%,33,+3.7,25,+0.4,90,-7.2%,12,+16.4,64,-0.4,80,-2.5%,51,-0.8
Luol Deng,24.5,CHI,Forward,2644,78,-2.9,34,+0.4,80,-1.1%,27,+5.4,76,-0.5,80,-4.5%,76,-10.1,21,+0.7,65,-1.0%,16,+10.9
Boris Diaw,27.5,CHA,Big,2900,52,-0.3,33,+0.5,62,-0.3%,22,+7.0,83,-0.6,36,+2.2%,73,-8.9,9,+1.2,66,-1.0%,5,+19.6
DeSagana Diop,27.8,CHA,Big,233,4,+8.6,0,+4.1,89,-1.6%,0,+26.5,0,+3.4,11,+7.1%,0,+73.9,30,+0.5,28,+1.7%,48,+0.1
Keyon Dooling,29.5,NJN,Combo,943,95,-6.4,98,-3.2,30,+0.8%,97,-22.4,95,-1.0,8,+8.4%,96,-29.5,97,-2.1,56,-0.1%,96,-20.3
Toney Douglas,23.6,NYK,Combo,1017,13,+4.6,35,+0.4,45,+0.3%,38,+2.5,53,-0.1,62,-1.5%,60,-3.4,45,+0.1,55,+0.0%,42,+1.7
Chris Douglas-Roberts,22.8,NJN,Wing,1692,71,-2.1,17,+1.2,72,-0.8%,25,+5.8,14,+0.7,95,-9.7%,14,+15.4,27,+0.6,42,+0.8%,35,+4.1
Goran Dragic,23.5,PHX,Combo,1288,63,-1.3,54,-0.1,33,+0.6%,55,-1.7,41,+0.1,28,+3.5%,59,-3.3,52,-0.1,15,+3.0%,45,+1.0
Jared Dudley,24.3,PHX,Wing,1906,64,-1.4,79,-1.0,76,-1.0%,75,-6.4,65,-0.3,73,-3.1%,58,-2.9,67,-0.5,47,+0.5%,61,-3.8
Chris Duhon,27.2,NYK,Point,2046,60,-0.9,55,-0.1,41,+0.4%,51,-0.2,53,-0.1,33,+2.7%,45,+2.3,45,+0.1,24,+2.0%,51,-0.8
Tim Duncan,33.5,SAS,Big,2431,93,-5.9,88,-1.5,69,-0.6%,91,-12.4,89,-0.8,84,-5.5%,90,-19.5,74,-0.6,81,-2.6%,74,-7.5
Mike Dunleavy,29.1,IND,Forward,1465,38,+1.2,81,-1.1,77,-1.1%,74,-5.9,77,-0.5,82,-4.9%,57,-2.9,76,-0.7,78,-2.4%,73,-7.2
Kevin Durant,21.1,OKC,Wing,3229,64,-1.3,65,-0.5,97,-2.4%,54,-1.2,58,-0.1,24,+4.2%,68,-6.9,48,+0.0,98,-6.4%,28,+6.8
Wayne Ellington,21.9,MIN,Wing,1260,76,-2.7,84,-1.3,86,-1.4%,78,-7.2,63,-0.2,92,-7.7%,58,-2.9,86,-1.0,82,-2.8%,80,-9.4
Monta Ellis,24.0,GSW,Wing,2640,23,+2.8,37,+0.4,23,+1.0%,44,+1.6,42,+0.1,74,-3.4%,48,+1.0,38,+0.2,17,+2.7%,40,+2.2
Maurice Evans,31.0,ATL,Wing,1213,15,+4.0,31,+0.5,12,+1.5%,48,+0.6,21,+0.5,7,+9.1%,48,+1.1,55,-0.2,18,+2.7%,59,-3.1
Reggie Evans,29.5,TOR,Big,281,96,-7.2,17,+1.2,8,+1.9%,38,+2.5,34,+0.3,21,+4.5%,71,-8.1,16,+1.0,15,+3.1%,25,+7.6
Tyreke Evans,20.1,SAC,Combo,2671,47,+0.2,38,+0.3,22,+1.0%,44,+1.6,89,-0.8,23,+4.4%,87,-17.7,10,+1.2,48,+0.5%,12,+12.4
Jordan Farmar,22.9,LAL,Point,1368,55,-0.5,79,-1.1,80,-1.2%,71,-5.1,94,-1.0,52,-0.1%,86,-16.0,49,-0.0,90,-3.9%,44,+1.2
Raymond Felton,25.3,CHA,Point,2633,47,+0.2,67,-0.5,48,+0.2%,52,-0.8,81,-0.5,34,+2.4%,67,-6.3,36,+0.3,81,-2.6%,30,+6.1
Rudy Fernandez,24.6,POR,Wing,1410,47,+0.2,12,+1.4,29,+0.8%,12,+11.0,35,+0.2,46,+0.7%,39,+4.1,9,+1.2,33,+1.3%,9,+14.7
Kyrylo Fesenko,22.9,UTA,Big,349,98,-8.3,92,-1.8,85,-1.4%,84,-9.4,98,-1.6,65,-1.8%,98,-33.7,68,-0.5,86,-3.4%,50,-0.5
Michael Finley,36.7,SAS,Wing,384,6,+7.1,12,+1.4,68,-0.6%,9,+12.6,31,+0.3,93,-8.8%,10,+18.9,11,+1.1,29,+1.7%,13,+12.3
Michael Finley,36.7,BOS,Wing,306,10,+5.3,96,-2.4,86,-1.5%,98,-25.7,97,-1.3,92,-7.8%,99,-42.3,77,-0.7,84,-3.0%,92,-15.9
Derek Fisher,35.2,LAL,Point,2226,48,+0.1,9,+1.6,47,+0.2%,12,+11.0,7,+1.0,74,-3.2%,5,+23.6,24,+0.6,19,+2.6%,33,+5.1
Jonny Flynn,20.7,MIN,Point,2291,8,+5.8,4,+2.5,5,+2.2%,9,+12.6,4,+1.2,24,+4.1%,6,+22.3,9,+1.2,10,+3.7%,24,+8.0
T.J. Ford,26.6,IND,Point,1178,33,+1.7,40,+0.3,44,+0.3%,37,+2.7,24,+0.4,61,-1.4%,30,+6.9,55,-0.2,45,+0.6%,47,+0.3
Jeff Foster,32.8,IND,Big,254,25,+2.7,17,+1.2,76,-1.0%,4,+16.4,3,+1.3,49,+0.2%,2,+33.5,59,-0.3,50,+0.3%,50,-0.6
Randy Foye,26.1,WAS,Combo,1628,28,+2.3,26,+0.7,78,-1.1%,15,+8.8,75,-0.4,38,+1.7%,69,-7.0,11,+1.1,93,-4.7%,10,+13.7
Channing Frye,26.5,PHX,Big,2169,39,+1.1,77,-1.0,76,-1.0%,68,-3.9,52,-0.1,51,+0.0%,37,+4.8,78,-0.8,84,-3.0%,72,-6.6
Dan Gadzuric,31.7,MIL,Big,293,98,-8.5,58,-0.2,2,+2.8%,77,-7.0,88,-0.8,9,+7.8%,88,-18.7,30,+0.5,3,+6.0%,54,-1.9
Sundiata Gaines,23.5,UTA,Combo,161,19,+3.3,62,-0.3,52,+0.1%,47,+0.9,96,-1.2,94,-8.9%,86,-15.8,22,+0.7,20,+2.4%,31,+6.0
Danilo Gallinari,21.2,NYK,Forward,2712,75,-2.7,94,-2.0,60,-0.2%,93,-13.6,65,-0.3,59,-1.2%,56,-2.7,96,-1.9,44,+0.7%,95,-19.9
Francisco Garcia,27.8,SAC,Combo,569,68,-1.8,67,-0.5,42,+0.4%,68,-4.1,37,+0.2,31,+2.9%,21,+11.5,68,-0.5,43,+0.8%,69,-6.1
Kevin Garnett,33.5,BOS,Big,2058,91,-5.1,42,+0.2,83,-1.3%,30,+4.6,57,-0.1,73,-3.1%,45,+2.4,29,+0.5,75,-2.0%,22,+8.9
Marc Gasol,24.8,MEM,Big,2464,87,-4.2,76,-0.9,87,-1.5%,69,-4.2,92,-0.9,70,-2.6%,84,-14.5,48,+0.0,79,-2.5%,43,+1.4
Pau Gasol,29.3,LAL,Big,2398,24,+2.7,5,+2.1,36,+0.6%,10,+11.6,8,+0.9,79,-4.5%,7,+21.5,7,+1.3,9,+3.9%,20,+9.3
