Player,Age,Team,Pos,MIN,BLK% Rank,BLK%,STL% Rank,STL%,FOUL% Rank,FOUL%,fgOR% Rank,fgOR%,fgDR% Rank,fgDR%,ftOR% Rank,ftOR%,ftDR% Rank,ftDR%
Joe Harris,23.2,CLE,Wing,388,22,0.3%,4,0.7%,1,5.4%,15,1.1%,3,6.0%,85,3.2%,24,4.5%
Tobias Harris,22.3,ORL,Forward,2364,63,0.8%,63,1.3%,89,2.1%,33,3.2%,78,14.6%,39,1.5%,94,29.1%
Udonis Haslem,34.4,MIA,Big,973,15,0.7%,43,1.0%,34,4.9%,41,7.9%,64,18.8%,0,0.0%,51,30.3%
Spencer Hawes,26.5,LAC,Big,1183,64,2.1%,31,0.9%,13,6.0%,3,2.5%,53,17.6%,26,1.4%,4,12.2%
Chuck Hayes,31.4,TOR,Big,243,27,0.9%,92,1.9%,5,6.9%,39,7.8%,26,14.4%,0,0.0%,2,6.3%
Gordon Hayward,24.6,UTA,Wing,2606,60,0.6%,75,1.9%,94,2.0%,51,2.1%,83,12.7%,67,1.6%,50,8.4%
Gerald Henderson,26.9,CHA,Wing,2277,47,0.5%,21,1.0%,83,2.4%,31,1.6%,48,9.9%,56,1.0%,73,12.8%
John Henson,23.8,MIL,Big,1204,99,6.0%,49,1.1%,32,5.1%,82,11.2%,23,14.0%,0,0.0%,55,31.5%
Roy Hibbert,27.9,IND,Big,1923,88,3.4%,4,0.4%,46,4.5%,46,8.3%,61,18.3%,85,7.5%,78,38.4%
JJ Hickson,26.2,DEN,Big,1344,38,1.3%,58,1.2%,73,3.7%,74,10.5%,77,19.9%,64,4.0%,84,40.2%
Nene Hilario,32.1,WAS,Big,1679,14,0.7%,89,1.8%,54,4.3%,18,5.6%,31,14.7%,21,0.9%,41,26.4%
George Hill,28.5,IND,Point,1261,85,0.6%,50,1.6%,23,3.7%,60,2.1%,90,12.2%,82,1.4%,77,5.6%
Jordan Hill,27.3,LAL,Big,1869,45,1.5%,25,0.8%,78,3.4%,54,8.9%,71,19.2%,54,3.3%,92,42.2%
Solomon Hill,23.6,IND,Wing,2333,37,0.4%,33,1.2%,42,3.3%,78,3.1%,59,10.5%,52,0.9%,40,6.9%
Kirk Hinrich,33.8,CHI,Combo,1603,71,0.4%,28,1.3%,28,3.9%,20,1.3%,6,5.6%,0,0.0%,85,9.5%
Jrue Holiday,24.4,NOP,Point,1300,100,0.9%,74,2.2%,31,3.6%,74,2.7%,45,8.5%,0,0.0%,32,1.6%
Justin Holiday,25.6,GSW,Wing,525,85,1.1%,98,2.6%,34,3.6%,53,2.2%,27,8.6%,0,0.0%,63,10.5%
Ryan Hollins,30.1,SAC,Big,377,61,2.0%,6,0.5%,8,6.4%,52,8.9%,6,11.1%,52,3.2%,52,30.4%
Rodney Hood,22.0,UTA,Wing,1048,60,0.6%,42,1.3%,4,4.8%,6,0.7%,54,10.4%,65,1.4%,40,6.9%
Al Horford,28.4,ATL,Big,2307,66,2.2%,74,1.3%,99,2.1%,24,6.4%,51,17.5%,23,1.1%,11,16.3%
Dwight Howard,28.9,HOU,Big,1221,68,2.3%,42,1.0%,72,3.7%,66,9.9%,96,25.3%,45,2.8%,86,41.1%
Robbie Hummel,25.7,MIN,Forward,682,37,0.6%,7,0.9%,4,5.1%,52,3.9%,80,14.6%,0,0.0%,46,15.8%
Kris Humphries,29.7,WAS,Big,1308,30,1.0%,56,1.2%,66,3.8%,54,8.9%,81,20.4%,68,4.8%,94,45.7%
Serge Ibaka,25.1,OKC,Big,2109,93,3.8%,10,0.6%,76,3.5%,22,6.3%,39,15.8%,81,6.5%,10,16.2%
Andre Iguodala,30.8,GSW,Wing,2016,52,0.6%,78,1.9%,98,1.9%,54,2.2%,42,9.5%,55,0.9%,68,12.3%
Ersan Ilyasova,27.5,MIL,Big,1302,19,0.8%,64,1.2%,39,4.7%,23,6.4%,33,15.0%,64,4.0%,47,28.6%
Joe Ingles,27.1,UTA,Wing,1640,29,0.3%,83,2.0%,48,3.1%,22,1.2%,50,10.0%,75,2.3%,6,1.1%
Kyrie Irving,22.6,CLE,Point,2716,71,0.4%,61,1.9%,85,2.1%,65,2.2%,18,6.9%,0,0.0%,56,3.1%
Jarrett Jack,31.0,BKN,Combo,2205,42,0.3%,55,1.5%,86,2.6%,9,0.9%,72,10.4%,0,0.0%,35,2.1%
Reggie Jackson,24.5,DET,Point,869,47,0.3%,13,1.0%,56,3.0%,87,3.2%,76,11.4%,84,1.4%,97,13.9%
Reggie Jackson,24.5,OKC,Combo,1372,28,0.2%,34,1.4%,88,2.5%,48,1.9%,92,11.8%,91,2.3%,86,9.6%
Bernard James,29.7,DAL,Big,119,99,6.1%,1,0.4%,36,4.9%,62,9.8%,2,10.3%,0,0.0%,34,25.0%
LeBron James,29.8,CLE,Wing,2480,84,1.0%,81,2.0%,95,2.0%,55,2.3%,92,14.8%,51,0.7%,81,15.6%
Al Jefferson,29.8,CHA,Big,1963,65,2.2%,50,1.1%,86,3.1%,14,5.0%,89,22.8%,0,0.0%,54,31.1%
Cory Jefferson,23.8,BKN,Big,412,62,2.0%,11,0.6%,26,5.4%,62,9.7%,42,16.3%,0,0.0%,61,33.3%
Richard Jefferson,34.4,DAL,Forward,1162,13,0.4%,30,1.1%,30,4.1%,15,1.7%,54,11.9%,83,4.6%,81,25.0%
John Jenkins,23.7,ATL,Wing,230,0,0.0%,58,1.6%,91,2.2%,2,0.4%,64,11.2%,0,0.0%,63,11.1%
Brandon Jennings,25.1,DET,Point,1170,37,0.2%,53,1.6%,92,1.9%,48,1.7%,31,7.6%,0,0.0%,0,0.0%
Jonas Jerebko,27.7,BOS,Forward,509,50,0.7%,76,1.6%,13,4.6%,98,7.8%,98,18.3%,98,8.3%,65,21.1%
Jonas Jerebko,27.7,DET,Big,671,26,0.9%,88,1.8%,49,4.5%,25,6.5%,21,13.6%,0,0.0%,15,18.6%
Amir Johnson,27.5,TOR,Big,1970,50,1.6%,44,1.0%,53,4.3%,48,8.4%,25,14.2%,76,5.9%,30,23.2%
Chris Johnson,24.5,MIL,Wing,124,78,0.9%,74,1.9%,75,2.6%,41,1.9%,20,8.0%,0,0.0%,0,0.0%
Chris Johnson,24.5,PHI,Wing,174,94,1.3%,66,1.7%,21,4.0%,16,1.1%,72,11.7%,0,0.0%,30,5.6%
Chris Johnson,24.5,UTA,Wing,189,0,0.0%,96,2.6%,37,3.5%,20,1.2%,10,7.1%,97,6.7%,25,5.0%
James Johnson,27.7,TOR,Forward,1343,98,2.7%,81,1.8%,11,4.8%,70,4.8%,69,13.2%,50,2.5%,87,25.8%
Joe Johnson,33.3,BKN,Wing,2779,21,0.3%,18,1.0%,99,1.8%,49,2.0%,66,11.2%,52,0.7%,94,28.1%
Nick Johnson,21.9,HOU,Wing,206,45,0.5%,10,0.8%,5,4.8%,96,5.9%,74,11.9%,94,4.8%,0,0.0%
Tyler Johnson,22.5,MIA,Combo,583,91,0.7%,95,2.6%,77,2.7%,75,2.6%,89,11.6%,0,0.0%,45,2.9%
Wesley Johnson,27.3,LAL,Wing,2224,87,1.1%,32,1.2%,49,3.1%,72,3.0%,70,11.5%,77,2.6%,76,14.1%
James Jones,34.1,CLE,Forward,548,61,0.8%,17,1.0%,9,4.8%,7,1.5%,2,6.7%,0,0.0%,56,18.9%
Perry Jones,23.1,OKC,Forward,542,22,0.5%,33,1.1%,59,3.3%,0,0.8%,22,10.1%,0,0.0%,35,14.3%
Terrence Jones,22.8,HOU,Big,887,88,3.3%,34,0.9%,77,3.5%,56,9.3%,25,14.3%,29,1.7%,9,15.6%
DeAndre Jordan,26.3,LAC,Big,2808,89,3.4%,68,1.3%,75,3.6%,99,15.5%,99,27.9%,41,2.6%,96,47.9%
Jerome Jordan,28.1,BKN,Big,290,71,2.4%,36,0.9%,5,6.9%,98,15.1%,7,11.8%,0,0.0%,21,21.4%
Cory Joseph,23.2,SAS,Combo,1361,83,0.6%,48,1.5%,57,3.1%,91,3.4%,69,10.1%,0,0.0%,92,11.0%
Chris Kaman,32.5,POR,Big,1387,59,2.0%,9,0.6%,54,4.2%,83,11.3%,91,22.9%,27,1.5%,86,41.1%
Enes Kanter,22.5,OKC,Big,808,22,0.8%,12,0.7%,81,3.3%,99,15.1%,70,19.1%,90,9.0%,34,25.0%
Enes Kanter,22.5,UTA,Big,1302,9,0.6%,23,0.8%,83,3.2%,87,11.8%,62,18.5%,92,9.5%,55,32.0%
Sergey Karasev,21.0,BKN,Wing,494,8,0.1%,71,1.8%,27,3.8%,85,4.1%,14,7.4%,0,0.0%,85,18.8%
Ryan Kelly,23.6,LAL,Forward,1196,74,1.0%,37,1.1%,22,4.2%,4,0.9%,15,9.7%,35,1.3%,72,22.8%
Michael Kidd-Gilchrist,21.1,CHA,Wing,1565,97,1.3%,11,0.8%,72,2.7%,99,7.0%,99,18.0%,0,0.0%,99,47.5%
Brandon Knight,22.9,MIL,Point,1683,48,0.3%,76,2.2%,89,2.0%,47,1.7%,84,11.9%,0,0.0%,68,4.5%
Brandon Knight,22.9,PHX,Combo,347,22,0.2%,2,0.7%,89,2.5%,2,0.6%,9,6.1%,0,0.0%,72,6.7%
Kyle Korver,33.6,ATL,Wing,2410,80,0.9%,19,1.0%,78,2.5%,5,0.7%,75,11.9%,59,1.0%,54,9.3%
Kosta Koufos,25.7,MEM,Big,1294,76,2.6%,38,1.0%,46,4.5%,53,8.9%,84,21.1%,84,7.1%,84,40.3%
Zach LaVine,19.6,MIN,Combo,1811,34,0.3%,31,1.3%,43,3.5%,34,1.6%,78,10.7%,0,0.0%,72,6.7%
Jeremy Lamb,22.4,OKC,Wing,532,56,0.6%,61,1.6%,29,3.7%,30,1.5%,94,15.2%,0,0.0%,24,4.5%
Carl Landry,31.1,SAC,Big,1148,15,0.8%,9,0.6%,50,4.5%,43,8.1%,19,13.5%,72,5.1%,13,17.1%
Shane Larkin,22.1,NYK,Point,1782,52,0.3%,77,2.3%,19,3.8%,44,1.6%,44,8.5%,0,0.0%,89,8.6%
Joffrey Lauvergne,23.1,DEN,Big,224,45,1.5%,73,1.3%,25,5.4%,48,8.4%,65,18.8%,79,6.3%,74,37.5%
Ty Lawson,27.0,DEN,Point,2650,34,0.2%,45,1.5%,94,1.9%,42,1.5%,27,7.5%,77,1.1%,42,2.3%
Ricky Ledo,22.1,NYK,Wing,211,17,0.3%,25,1.1%,32,3.6%,97,6.4%,36,9.0%,0,0.0%,48,8.3%
Courtney Lee,29.1,MEM,Wing,2337,20,0.3%,52,1.5%,82,2.5%,14,1.0%,11,7.1%,0,0.0%,13,2.5%
David Lee,31.5,GSW,Big,842,41,1.4%,78,1.5%,69,3.7%,56,9.2%,59,18.1%,66,4.3%,48,29.5%
Alex Len,21.4,PHX,Big,1498,91,3.6%,40,1.0%,20,5.6%,59,9.6%,73,19.3%,72,5.1%,46,28.3%
Kawhi Leonard,23.3,SAS,Wing,2027,95,1.3%,99,3.3%,80,2.5%,88,4.6%,98,17.6%,75,2.2%,95,29.5%
Meyers Leonard,22.7,POR,Big,765,20,0.8%,6,0.5%,28,5.3%,19,5.8%,84,21.4%,67,4.5%,78,38.5%
Jon Leuer,25.5,MEM,Big,754,11,0.6%,35,0.9%,33,5.0%,21,6.2%,68,19.0%,71,5.0%,34,25.0%
Damian Lillard,24.3,POR,Combo,2918,57,0.4%,46,1.5%,91,2.3%,40,1.7%,83,11.1%,0,0.0%,62,4.7%
Jeremy Lin,26.2,LAL,Point,1877,97,0.9%,65,1.9%,11,4.0%,31,1.4%,61,9.6%,74,0.8%,47,2.5%
Shaun Livingston,29.1,GSW,Combo,1303,89,0.7%,45,1.5%,71,2.9%,88,3.2%,63,9.5%,85,1.5%,37,2.3%
Brook Lopez,26.6,BKN,Big,2094,84,3.2%,37,0.9%,65,3.9%,72,10.4%,32,14.8%,91,9.4%,27,22.9%
Robin Lopez,26.6,POR,Big,1636,75,2.6%,5,0.4%,92,2.9%,88,12.1%,8,11.8%,28,1.6%,1,4.7%
Kevin Love,26.1,CLE,Big,2526,21,0.8%,35,0.9%,98,2.3%,21,6.1%,91,23.0%,0,0.0%,71,36.1%
Kyle Lowry,28.6,TOR,Point,2407,53,0.3%,69,2.0%,34,3.6%,68,2.3%,87,12.0%,85,1.6%,79,5.6%
John Lucas III,31.9,DET,Point,255,0,0.0%,47,1.5%,60,3.0%,23,1.2%,0,4.0%,0,0.0%,0,0.0%
Shelvin Mack,24.5,ATL,Combo,727,20,0.1%,58,1.6%,100,1.6%,6,0.8%,58,9.2%,0,0.0%,0,0.0%
Ian Mahinmi,28.0,IND,Big,1120,65,2.2%,62,1.2%,12,6.1%,61,9.7%,83,20.7%,0,0.0%,73,37.3%
Devyn Marble,22.1,ORL,Wing,198,48,0.5%,81,2.0%,63,2.9%,63,2.5%,83,12.8%,0,0.0%,58,10.0%
Shawn Marion,36.5,CLE,Forward,1066,78,1.2%,35,1.1%,80,2.3%,89,6.0%,52,11.8%,85,4.7%,91,26.4%
Kendall Marshall,23.2,MIL,Point,395,0,0.0%,82,2.3%,55,3.0%,6,0.6%,6,6.3%,0,0.0%,95,13.0%
Cartier Martin,29.9,DET,Wing,173,28,0.3%,1,0.5%,14,4.3%,0,0.0%,33,8.9%,0,0.0%,79,15.4%
Kevin Martin,31.7,MIN,Wing,1299,4,0.0%,29,1.1%,88,2.2%,29,1.5%,52,10.2%,0,0.0%,27,5.1%
Wesley Matthews,28.0,POR,Wing,2021,18,0.3%,63,1.7%,70,2.8%,39,1.9%,32,8.8%,62,1.2%,21,4.0%
Jason Maxiell,31.7,CHA,Big,794,79,2.8%,29,0.8%,40,4.7%,49,8.4%,11,12.4%,100,17.5%,14,17.4%
O.J. Mayo,27.0,MIL,Wing,1670,53,0.6%,48,1.4%,18,4.1%,48,2.0%,38,9.2%,0,0.0%,26,5.1%
Luc Mbah a Moute,28.1,PHI,Forward,1906,35,0.6%,85,1.9%,85,2.2%,50,3.9%,65,12.8%,78,4.0%,33,13.6%
James Michael McAdoo,21.8,GSW,Big,102,91,3.6%,32,0.9%,10,6.2%,34,7.4%,10,12.4%,0,0.0%,44,27.3%
Ray McCallum,23.4,SAC,Combo,1368,63,0.4%,42,1.4%,80,2.7%,89,3.3%,55,9.2%,94,4.0%,25,1.3%
CJ McCollum,23.1,POR,Wing,901,44,0.5%,79,2.0%,25,3.8%,24,1.3%,17,7.7%,81,2.9%,18,3.7%
KJ McDaniels,21.7,PHI,Forward,1271,96,2.7%,69,1.4%,54,3.5%,65,4.7%,19,9.9%,0,0.0%,7,9.2%
Doug McDermott,22.8,CHI,Wing,275,15,0.2%,0,0.3%,11,4.4%,44,1.9%,73,11.8%,0,0.0%,30,5.6%
Mitch McGary,22.4,OKC,Big,416,56,1.9%,61,1.2%,14,6.0%,64,9.8%,81,20.3%,92,10.0%,87,41.2%
JaVale McGee,26.8,DEN,Big,171,97,4.6%,8,0.5%,16,5.9%,35,7.5%,21,13.6%,0,0.0%,34,25.0%
Ben McLemore,21.7,SAC,Wing,2634,33,0.4%,38,1.3%,40,3.5%,21,1.2%,16,7.7%,60,1.1%,42,7.4%
Josh McRoberts,27.7,MIA,Big,284,8,0.6%,91,1.9%,7,6.7%,2,2.2%,29,14.6%,76,5.9%,1,5.6%
Jodie Meeks,27.2,DET,Wing,1424,17,0.2%,69,1.8%,92,2.2%,9,0.8%,6,6.5%,0,0.0%,39,6.8%
Khris Middleton,23.2,MIL,Wing,2362,19,0.3%,90,2.3%,41,3.3%,50,2.1%,77,12.3%,68,1.7%,75,13.4%
CJ Miles,27.6,IND,Wing,1821,69,0.8%,50,1.4%,58,3.0%,13,1.0%,55,10.4%,57,1.0%,49,8.4%
Andre Miller,38.6,SAC,Point,608,58,0.3%,27,1.2%,48,3.2%,82,3.0%,63,9.8%,0,0.0%,66,4.4%
Andre Miller,38.6,WAS,Point,570,39,0.2%,18,1.1%,13,4.0%,95,3.9%,60,9.4%,0,0.0%,0,0.0%
Mike Miller,34.7,CLE,Wing,618,30,0.3%,21,1.0%,6,4.6%,6,0.7%,79,12.3%,0,0.0%,37,6.7%
Patty Mills,26.2,SAS,Combo,719,23,0.2%,60,1.6%,62,3.1%,77,2.7%,15,6.4%,0,0.0%,65,5.3%
Elijah Millsap,27.2,UTA,Wing,871,83,1.0%,98,2.6%,0,5.9%,76,3.0%,86,13.1%,92,4.3%,17,3.4%
Paul Millsap,29.7,ATL,Big,2379,49,1.6%,99,2.5%,82,3.3%,24,6.5%,59,18.0%,29,1.7%,29,23.1%
Nikola Mirotic,23.7,CHI,Forward,1592,87,1.8%,70,1.5%,19,4.4%,56,4.1%,96,18.1%,65,3.3%,100,35.9%
Greg Monroe,24.4,DET,Big,2122,24,0.9%,83,1.6%,95,2.7%,71,10.3%,88,22.3%,48,3.0%,75,38.0%
E'Twaun Moore,25.7,CHI,Combo,444,86,0.7%,69,1.7%,15,4.3%,71,2.5%,17,6.4%,0,0.0%,46,2.9%
Darius Morris,23.8,BKN,Point,211,0,0.0%,34,1.4%,27,3.6%,89,3.4%,8,6.4%,0,0.0%,0,0.0%
Marcus Morris,25.2,PHX,Forward,2030,17,0.4%,67,1.4%,37,3.9%,46,3.7%,81,14.8%,33,0.9%,78,23.4%
Markieff Morris,25.2,PHX,Big,2577,18,0.8%,86,1.7%,72,3.7%,10,4.4%,29,14.6%,49,3.1%,18,20.0%
Anthony Morrow,29.1,OKC,Wing,1741,29,0.3%,35,1.2%,56,3.0%,46,2.0%,19,7.8%,0,0.0%,69,12.5%
Donatas Motiejunas,24.1,HOU,Big,2001,26,0.9%,55,1.1%,61,4.0%,26,6.6%,24,14.1%,66,4.2%,7,14.6%
Timofey Mozgov,28.3,CLE,Big,1140,74,2.6%,16,0.7%,64,3.9%,79,11.0%,48,17.0%,0,0.0%,58,32.6%
Timofey Mozgov,28.3,DEN,Big,889,70,2.4%,20,0.7%,34,5.0%,69,10.1%,69,19.1%,54,3.4%,69,35.8%
Shabazz Muhammad,22.0,MIN,Wing,843,40,0.4%,14,0.9%,90,2.2%,100,7.0%,58,10.5%,96,6.2%,84,18.2%
Mike Muscala,23.3,ATL,Big,410,68,2.3%,81,1.5%,48,4.5%,65,9.8%,14,12.8%,99,16.7%,18,20.0%
Shabazz Napier,23.3,MIA,Point,969,44,0.2%,68,2.0%,40,3.4%,58,2.0%,74,11.1%,0,0.0%,0,0.0%
Gary Neal,30.1,CHA,Wing,898,5,0.1%,9,0.8%,52,3.1%,33,1.6%,39,9.2%,0,0.0%,12,2.4%
Gary Neal,30.1,MIN,Wing,258,0,0.0%,36,1.2%,69,2.8%,0,0.0%,90,13.7%,0,0.0%,0,0.0%
Jameer Nelson,32.7,BOS,Point,120,0,0.0%,94,2.6%,0,4.9%,69,2.5%,94,12.7%,0,0.0%,0,0.0%
Jameer Nelson,32.7,DAL,Point,582,35,0.2%,23,1.2%,18,3.8%,73,2.6%,42,8.4%,0,0.0%,87,8.3%
Jameer Nelson,32.7,DEN,Combo,682,45,0.3%,62,1.6%,20,4.1%,60,2.2%,25,7.0%,0,0.0%,77,7.4%
Andrew Nicholson,24.9,ORL,Big,442,35,1.2%,4,0.4%,48,4.5%,6,3.5%,6,11.7%,96,11.8%,61,33.3%
Joakim Noah,29.7,CHI,Big,2045,57,1.9%,46,1.0%,60,4.0%,75,10.8%,76,19.7%,75,5.5%,45,27.5%
Nerlens Noel,20.6,PHI,Big,2270,86,3.3%,100,2.5%,71,3.7%,38,7.7%,55,17.6%,62,3.9%,77,38.3%
Dirk Nowitzki,36.4,DAL,Big,2269,16,0.8%,21,0.8%,88,3.0%,1,2.0%,54,17.6%,22,1.0%,66,34.7%
Jusuf Nurkic,20.2,DEN,Big,1020,85,3.2%,92,1.9%,4,6.9%,78,10.9%,85,21.6%,25,1.4%,81,39.0%
Johnny O'Bryant III,21.4,MIL,Big,344,9,0.6%,13,0.7%,38,4.7%,36,7.5%,4,10.8%,82,6.7%,3,8.3%
Kyle O'Quinn,24.6,ORL,Big,788,75,2.6%,85,1.7%,19,5.7%,14,5.0%,56,17.9%,44,2.7%,41,26.1%
Victor Oladipo,22.5,ORL,Combo,2548,60,0.4%,82,2.1%,74,2.9%,55,2.1%,77,10.7%,0,0.0%,51,3.2%
Kelly Olynyk,23.5,BOS,Big,1396,48,1.5%,91,1.9%,11,6.1%,22,6.2%,16,13.2%,54,3.4%,89,41.5%
Zaza Pachulia,30.7,MIL,Big,1718,13,0.7%,95,2.1%,71,3.7%,89,12.2%,52,17.5%,83,6.7%,61,33.3%
Kostas Papanikolaou,24.3,HOU,Forward,697,54,0.8%,74,1.6%,35,4.0%,69,4.8%,11,9.1%,74,3.8%,67,21.3%
Jabari Parker,19.6,MIL,Forward,725,11,0.4%,87,1.9%,83,2.2%,96,7.3%,37,10.8%,54,2.6%,96,29.6%
Tony Parker,32.5,SAS,Point,1948,23,0.1%,11,1.0%,82,2.4%,8,0.9%,3,5.9%,0,0.0%,82,7.8%
Chandler Parsons,26.0,DAL,Wing,2183,41,0.5%,46,1.4%,76,2.6%,73,3.0%,69,11.5%,78,2.7%,87,19.7%
Patrick Patterson,25.6,TOR,Big,2141,32,1.1%,66,1.3%,90,2.9%,18,5.6%,22,13.8%,85,7.3%,34,25.0%
Chris Paul,29.5,LAC,Point,2848,45,0.2%,89,2.4%,63,2.9%,55,1.9%,82,11.8%,81,1.3%,44,2.4%
Adreian Payne,23.7,MIN,Big,707,12,0.7%,58,1.2%,38,4.7%,26,6.6%,36,15.3%,46,2.9%,76,38.1%
Elfrid Payton,20.7,ORL,Point,2442,77,0.4%,92,2.6%,50,3.2%,100,4.5%,68,10.4%,94,2.0%,39,2.1%
Nikola Pekovic,28.8,MIN,Big,810,17,0.8%,44,1.0%,96,2.4%,77,10.9%,50,17.4%,44,2.7%,54,31.1%
Kendrick Perkins,30.0,CLE,Big,129,35,1.3%,1,0.4%,18,5.7%,9,4.2%,43,16.4%,91,9.1%,97,50.0%
Kendrick Perkins,30.0,OKC,Big,950,62,2.0%,11,0.7%,31,5.1%,45,8.2%,60,18.2%,87,8.3%,72,36.8%
Paul Pierce,37.1,WAS,Wing,1905,63,0.7%,26,1.1%,37,3.5%,60,2.4%,85,12.9%,87,3.7%,69,12.5%
Mason Plumlee,24.7,BKN,Big,1697,58,1.9%,88,1.8%,41,4.7%,82,11.1%,72,19.2%,38,2.4%,49,29.8%
Miles Plumlee,26.2,MIL,Big,175,71,2.4%,45,1.0%,92,2.8%,57,9.4%,36,15.5%,0,0.0%,61,33.3%
Miles Plumlee,26.2,PHX,Big,983,79,2.8%,81,1.6%,59,4.0%,65,9.9%,52,17.6%,58,3.6%,39,25.5%
Quincy Pondexter,26.6,MEM,Forward,518,30,0.5%,2,0.4%,39,3.9%,57,4.1%,0,6.6%,57,2.9%,35,14.3%
Quincy Pondexter,26.6,NOP,Wing,1239,75,0.8%,2,0.5%,38,3.5%,70,2.9%,25,8.5%,0,0.0%,47,7.8%
Otto Porter,21.4,WAS,Wing,1332,87,1.1%,49,1.4%,56,3.0%,94,5.5%,60,10.6%,83,3.0%,36,6.3%
Dwight Powell,23.3,DAL,Big,174,58,1.9%,64,1.2%,1,8.2%,30,7.2%,3,10.7%,92,10.0%,74,37.5%
Phil Pressey,23.7,BOS,Point,552,66,0.4%,87,2.4%,32,3.6%,56,2.0%,73,11.0%,95,2.3%,76,5.4%
A.J. Price,28.1,IND,Point,173,0,0.0%,16,1.0%,98,1.8%,18,1.1%,5,6.1%,0,0.0%,100,21.4%
Ronnie Price,31.4,LAL,Point,928,42,0.2%,97,2.8%,3,4.8%,50,1.7%,2,4.9%,0,0.0%,29,1.6%
Pablo Prigioni,37.5,HOU,Point,392,0,0.0%,100,2.9%,24,3.7%,85,3.1%,10,6.5%,87,1.7%,61,4.2%
Pablo Prigioni,37.5,NYK,Combo,783,18,0.1%,97,2.9%,68,3.0%,65,2.3%,54,9.1%,0,0.0%,29,1.8%
Tayshaun Prince,34.7,BOS,Forward,197,31,0.6%,44,1.2%,100,1.4%,35,3.2%,43,11.2%,0,0.0%,76,23.1%
Tayshaun Prince,34.7,DET,Forward,567,48,0.7%,48,1.2%,93,2.0%,48,3.9%,57,12.5%,89,5.0%,80,23.5%
Tayshaun Prince,34.7,MEM,Forward,625,28,0.5%,6,0.7%,96,1.7%,37,3.3%,20,10.1%,96,6.9%,22,12.5%
Zach Randolph,33.3,MEM,Big,2298,2,0.3%,75,1.4%,87,3.0%,76,10.8%,89,22.8%,41,2.6%,53,30.5%
JJ Redick,30.4,LAC,Wing,2401,14,0.2%,5,0.7%,83,2.4%,7,0.7%,2,5.8%,86,3.3%,51,8.5%
Jason Richardson,33.8,PHI,Combo,414,62,0.4%,32,1.3%,72,2.9%,85,2.8%,97,13.3%,0,0.0%,0,0.0%
Luke Ridnour,33.7,ORL,Combo,644,49,0.3%,35,1.4%,8,4.8%,23,1.4%,52,9.1%,0,0.0%,31,1.8%
Austin Rivers,22.3,LAC,Combo,725,77,0.5%,65,1.6%,12,4.6%,32,1.6%,42,7.8%,0,0.0%,52,3.4%
Austin Rivers,22.3,NOP,Combo,730,78,0.5%,5,0.9%,32,3.8%,25,1.4%,34,7.6%,0,0.0%,83,9.3%
Andre Roberson,22.9,OKC,Wing,1281,92,1.2%,67,1.7%,9,4.5%,87,4.2%,90,14.0%,98,8.7%,91,22.8%
Brian Roberts,28.9,CHA,Point,1219,50,0.3%,24,1.2%,69,2.7%,10,1.0%,26,7.1%,0,0.0%,73,5.0%
Nate Robinson,30.4,DEN,Combo,425,54,0.4%,38,1.4%,0,6.1%,58,2.1%,2,4.9%,98,12.0%,46,2.9%
Nate Robinson,30.4,LAC,Combo,113,0,0.0%,89,2.4%,54,3.2%,82,2.8%,20,6.7%,0,0.0%,0,0.0%
Thomas Robinson,23.6,PHI,Big,401,34,1.2%,84,1.6%,52,4.3%,95,13.3%,95,24.9%,98,13.2%,57,32.4%
Thomas Robinson,23.6,POR,Big,345,54,1.7%,89,1.8%,21,5.6%,44,8.1%,95,25.0%,87,8.3%,70,36.0%
Glenn Robinson III,20.8,PHI,Wing,146,31,0.4%,12,0.9%,94,2.0%,98,6.8%,28,8.6%,0,0.0%,0,0.0%
Rajon Rondo,28.7,BOS,Point,697,40,0.2%,79,2.3%,74,2.5%,90,3.5%,100,20.0%,98,3.0%,98,15.4%
Rajon Rondo,28.7,DAL,Point,1306,31,0.2%,56,1.8%,29,3.6%,94,3.8%,89,12.0%,79,1.3%,90,10.0%
Derrick Rose,26.1,CHI,Combo,1527,80,0.5%,11,1.0%,98,1.7%,63,2.3%,38,7.8%,80,1.3%,28,1.4%
Terrence Ross,23.7,TOR,Wing,2059,61,0.6%,31,1.2%,66,2.8%,35,1.6%,49,9.9%,54,0.9%,17,3.5%
Ricky Rubio,24.0,MIN,Point,690,24,0.1%,84,2.4%,37,3.5%,76,2.7%,97,15.6%,0,0.0%,94,11.1%
Damjan Rudez,28.4,IND,Wing,974,25,0.3%,6,0.7%,54,3.0%,10,0.8%,0,3.3%,0,0.0%,21,4.3%
Brandon Rush,29.3,GSW,Wing,168,100,2.6%,20,1.0%,13,4.4%,17,1.1%,81,12.6%,0,0.0%,63,11.1%
Robert Sacre,25.4,LAL,Big,1044,60,2.0%,53,1.1%,44,4.6%,34,7.4%,9,12.0%,81,6.6%,25,22.6%
John Salmons,34.9,NOP,Wing,265,74,0.8%,56,1.6%,13,4.3%,28,1.5%,12,7.2%,0,0.0%,0,0.0%
JaKarr Sampson,21.6,PHI,Wing,1052,90,1.1%,53,1.5%,3,4.9%,75,3.0%,71,11.5%,62,1.2%,57,9.4%
Larry Sanders,25.9,MIL,Big,583,89,3.5%,94,2.0%,2,7.5%,86,11.6%,40,15.9%,85,7.5%,28,23.1%
