Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Richard Jefferson,25.4,NJN,Forward,436,58,+3.1,53,+1.2,72,+4.0%,92,-4.1%,64,+2.2,66,+1.8,46,-0.3
Jared Jeffries,23.9,WAS,Big,214,25,-5.1,34,-3.0,21,-4.0%,50,+0.1%,18,-6.0,23,-2.8,27,-14.8
Anthony Johnson,31.1,IND,Point,240,95,+21.3,100,+34.2,3,-13.1%,51,+0.1%,0,-24.1,9,-6.3,2,-79.0
Damon Jones,29.2,CLE,Combo,171,86,+14.9,87,+13.7,65,+3.0%,16,+2.7%,40,-1.4,42,-0.4,41,-4.9
Eddie Jones,34.0,MEM,Wing,119,76,+9.8,89,+14.7,16,-4.7%,11,+2.8%,1,-17.7,10,-6.2,3,-56.7
Fred Jones,26.6,IND,Wing,165,5,-14.8,9,-11.2,53,+0.6%,86,-3.1%,68,+3.4,78,+3.1,41,-4.5
James Jones,25.1,PHX,Forward,345,22,-6.0,11,-10.9,74,+4.4%,28,+1.5%,69,+3.4,67,+1.9,59,+10.5
Chris Kaman,23.5,LAC,Big,321,17,-8.8,9,-11.4,7,-8.4%,5,+4.0%,38,-1.6,18,-4.2,72,+18.5
Jason Kidd,32.6,NJN,Point,449,66,+5.4,63,+4.3,19,-4.0%,89,-3.4%,26,-3.5,6,-7.3,83,+26.5
Nenad Krstic,22.3,NJN,Big,365,48,+0.6,32,-3.1,68,+3.6%,53,-0.1%,47,+0.1,48,-0.0,49,+0.7
Shaun Livingston,20.1,LAC,Wing,331,35,-3.8,60,+3.2,17,-4.5%,47,+0.3%,54,+1.4,64,+1.7,43,-2.5
Corey Maggette,26.0,LAC,Wing,289,47,+0.5,47,-0.3,43,-0.8%,35,+0.9%,72,+4.1,47,-0.1,78,+22.9
Jamaal Magloire,27.4,MIL,Big,134,45,-0.2,43,-0.7,89,+8.9%,54,-0.1%,77,+5.3,75,+2.9,72,+16.4
Shawn Marion,27.5,PHX,Forward,848,73,+7.9,67,+6.8,62,+2.5%,3,+4.4%,44,+0.0,77,+3.1,15,-32.1
Donyell Marshall,32.5,CLE,Big,342,85,+14.2,84,+12.6,54,+0.9%,16,+2.8%,39,-1.5,46,-0.2,34,-8.5
Kevin Martin,22.7,SAC,Wing,187,88,+15.8,73,+8.0,95,+10.5%,100,-11.1%,96,+13.5,99,+13.7,18,-29.3
Antonio McDyess,31.2,DET,Big,365,42,-1.4,27,-4.7,72,+4.1%,38,+0.8%,17,-6.1,34,-1.4,22,-25.0
Andre Miller,29.6,DEN,Combo,181,97,+24.4,97,+22.3,94,+10.3%,90,-3.5%,91,+11.1,90,+5.6,92,+36.1
Brad Miller,29.6,SAC,Big,166,2,-16.4,18,-8.6,0,-19.0%,14,+2.8%,4,-14.1,5,-7.7,25,-21.7
Mike Miller,25.7,MEM,Wing,107,1,-21.7,1,-25.3,84,+6.9%,34,+1.1%,97,+13.9,88,+4.9,95,+53.8
Cuttino Mobley,30.2,LAC,Combo,472,30,-4.5,16,-9.1,97,+12.6%,81,-2.5%,33,-2.7,89,+5.1,4,-56.3
Alonzo Mourning,35.7,MIA,Big,222,79,+10.9,78,+9.2,79,+5.8%,29,+1.4%,82,+6.8,83,+4.1,61,+11.0
Lamond Murray,32.5,NJN,Forward,190,21,-6.8,39,-1.9,47,-0.4%,42,+0.5%,31,-2.9,69,+2.1,12,-36.1
Ronald Murray,26.3,CLE,Wing,387,53,+2.2,72,+7.9,42,-0.9%,44,+0.4%,59,+1.7,87,+4.8,24,-21.9
Steve Nash,31.7,PHX,Point,797,75,+9.3,91,+17.0,10,-8.0%,57,-0.2%,15,-7.2,15,-4.8,34,-11.0
Andres Nocioni,25.9,CHI,Forward,229,96,+22.4,97,+22.3,93,+10.3%,7,+3.6%,53,+1.1,59,+1.0,47,0.0
Dirk Nowitzki,27.4,DAL,Big,980,62,+4.7,47,-0.4,23,-3.8%,97,-5.4%,27,-3.4,65,+1.7,11,-36.5
Jermaine O'Neal,27.1,IND,Big,216,99,+29.6,99,+23.4,12,-7.3%,28,+1.5%,95,+12.5,55,+0.6,98,+79.1
Shaquille O'Neal,33.7,MIA,Big,758,34,-4.1,33,-3.1,33,-2.6%,32,+1.3%,59,+1.6,37,-1.1,71,+15.2
Lamar Odom,26.0,LAL,Forward,313,97,+22.4,94,+20.4,34,-2.5%,56,-0.2%,65,+2.2,27,-2.5,84,+26.8
Smush Parker,24.4,LAL,Point,258,13,-10.1,21,-7.8,4,-9.2%,67,-1.1%,46,+0.1,16,-4.7,91,+30.8
Tony Parker,23.5,SAS,Point,473,78,+10.4,61,+3.2,31,-2.7%,66,-1.0%,90,+11.0,43,-0.3,97,+73.8
Gary Payton,37.3,MIA,Combo,548,34,-3.9,58,+2.8,30,-2.9%,2,+4.8%,9,-9.7,22,-3.8,19,-29.2
James Posey,28.8,MIA,Wing,595,63,+4.9,77,+9.2,35,-2.1%,12,+2.8%,21,-5.5,25,-2.7,31,-12.2
Tayshaun Prince,25.7,DET,Wing,744,19,-7.2,6,-14.4,52,+0.5%,30,+1.4%,84,+8.4,86,+4.7,74,+19.1
Vladimir Radmanovic,25.0,LAC,Forward,243,53,+2.5,68,+6.8,64,+2.8%,83,-2.7%,76,+5.2,84,+4.4,44,-2.1
Michael Redd,26.2,MIL,Wing,185,84,+12.9,93,+19.0,38,-1.4%,6,+3.7%,7,-12.6,17,-4.6,20,-28.6
Clifford Robinson,38.9,NJN,Big,197,41,-2.0,51,+0.9,47,-0.4%,25,+1.6%,67,+3.3,81,+3.3,37,-7.6
Quinton Ross,24.5,LAC,Wing,293,82,+11.8,79,+9.5,34,-2.2%,49,+0.1%,12,-8.0,14,-5.4,38,-7.5
Bobby Simmons,25.4,MIL,Forward,158,31,-4.5,35,-2.8,86,+7.8%,78,-2.1%,80,+6.3,57,+0.8,91,+31.5
Joe Smith,30.3,MIL,Big,104,40,-2.2,37,-2.6,48,+0.1%,0,+7.0%,51,+0.6,38,-0.9,57,+6.3
Eric Snow,32.5,CLE,Point,405,8,-12.8,15,-9.1,13,-6.8%,62,-0.6%,9,-11.4,4,-8.7,34,-8.5
Jerry Stackhouse,31.0,DAL,Wing,708,59,+3.5,54,+1.7,45,-0.5%,24,+1.8%,63,+2.0,45,-0.2,66,+12.5
Michael Sweetney,23.0,CHI,Big,118,52,+2.0,59,+2.9,91,+9.7%,13,+2.8%,50,+0.4,68,+2.0,32,-11.8
Jason Terry,28.1,DAL,Combo,841,70,+6.2,52,+1.0,78,+5.7%,87,-3.1%,70,+3.8,62,+1.5,63,+11.5
Kenny Thomas,28.3,SAC,Big,147,22,-6.0,16,-8.8,60,+2.2%,3,+4.3%,28,-3.3,11,-6.1,77,+21.7
Tim Thomas,28.7,PHX,Big,635,66,+5.5,82,+11.0,56,+1.3%,64,-0.7%,41,-0.7,52,+0.2,36,-7.7
Nick Van Exel,33.9,SAS,Point,128,16,-8.9,46,-0.6,28,-3.3%,9,+3.0%,5,-13.8,19,-4.1,3,-70.9
Keith Van Horn,30.0,DAL,Forward,162,9,-12.4,13,-9.5,11,-7.6%,22,+2.2%,29,-3.2,31,-2.0,40,-5.5
Anderson Varejao,23.1,CLE,Big,226,78,+10.3,71,+7.7,59,+1.8%,20,+2.2%,22,-4.8,53,+0.3,21,-26.6
Jacque Vaughn,30.7,NJN,Combo,153,16,-9.1,19,-8.4,39,-1.3%,34,+1.0%,75,+5.0,91,+5.9,29,-13.3
Sasha Vujacic,21.7,LAL,Wing,128,87,+15.1,88,+14.1,75,+4.6%,27,+1.5%,35,-2.0,51,+0.1,28,-13.9
Dwyane Wade,23.8,MIA,Wing,958,91,+18.6,80,+10.3,85,+7.7%,88,-3.2%,88,+10.2,96,+7.9,62,+11.0
Antoine Walker,29.2,MIA,Forward,856,39,-3.1,20,-8.1,69,+3.7%,93,-4.5%,74,+4.3,82,+3.5,52,+2.2
Ben Wallace,31.1,DET,Big,638,46,+0.3,55,+2.4,29,-3.2%,60,-0.4%,71,+3.9,61,+1.2,67,+14.2
Rasheed Wallace,31.1,DET,Big,627,57,+3.0,66,+5.3,22,-3.9%,15,+2.8%,61,+2.0,30,-2.1,79,+25.0
Luke Walton,25.6,LAL,Forward,234,4,-15.0,2,-21.0,5,-8.8%,82,-2.6%,92,+11.6,80,+3.2,94,+42.1
Bonzi Wells,29.1,SAC,Wing,248,100,+37.0,78,+9.3,100,+18.2%,97,-5.4%,87,+9.9,100,+16.3,0,-186.0
Jason Williams,30.0,MIA,Point,679,36,-3.6,23,-7.4,37,-1.7%,96,-5.3%,66,+3.0,40,-0.6,73,+19.0
Metta World Peace,26.0,SAC,Wing,196,20,-6.9,42,-0.9,2,-13.9%,4,+4.1%,24,-4.3,1,-9.0,88,+29.6
