Player,Age,Team,Pos,MIN,Diff Rank,Diff,Exp W,OFFENSE: Pts/Poss Rank,OFFENSE: Pts/Poss,OFFENSE: eFG% Rank,OFFENSE: eFG%,OFFENSE: TOV% Rank,OFFENSE: TOV%,OFFENSE: ORB% Rank,OFFENSE: ORB%,OFFENSE: FT Rate Rank,OFFENSE: FT Rate,DEFENSE: Pts/Poss Rank,DEFENSE: Pts/Poss,DEFENSE: eFG% Rank,DEFENSE: eFG%,DEFENSE: TOV% Rank,DEFENSE: TOV%,DEFENSE: ORB% Rank,DEFENSE: ORB%,DEFENSE: FT Rate Rank,DEFENSE: FT Rate
Avery Bradley,27.9,MEM,Wing,442,46,-1.0,-2,61,+0.6,71,+1.1%,43,+0.2%,17,-2.7%,72,+1.4,34,+1.6,59,-0.4%,40,-0.3%,25,+1.4%,9,+4.9
Corey Brewer,32.7,PHI,Forward,120,1,-20.2,-43,0,-23.6,0,-15.5%,97,-2.4%,91,+3.7%,2,-6.7,81,-3.4,72,-1.1%,92,+2.0%,87,-2.6%,72,-1.4
Corey Brewer,32.7,SAC,Wing,332,69,+2.6,+7,51,-0.3,27,-1.8%,5,+2.1%,99,+7.2%,76,+1.9,78,-2.9,7,+2.8%,98,+2.9%,68,-0.9%,41,+0.9
Malcolm Brogdon,25.9,MIL,Combo,1820,57,+0.8,+2,57,+0.3,64,+0.6%,50,+0.0%,80,+2.2%,53,-0.1,55,-0.5,37,+0.6%,43,-0.2%,72,-1.2%,72,-1.3
MarShon Brooks,29.8,MEM,Wing,368,17,-7.4,-19,26,-3.5,12,-3.4%,90,-1.5%,85,+2.7%,7,-4.3,16,+3.9,35,+0.7%,82,+1.2%,1,+5.2%,32,+1.7
Jaylen Brown,22.0,BOS,Wing,1852,19,-6.8,-16,17,-5.5,28,-1.7%,26,+0.8%,41,-0.7%,70,+1.3,38,+1.3,43,+0.3%,60,+0.3%,77,-1.6%,35,+1.4
Lorenzo Brown,28.2,TOR,Wing,147,6,-13.0,-34,0,-20.3,3,-5.6%,0,+6.7%,48,-0.2%,1,-7.6,96,-7.4,93,-3.2%,54,+0.1%,94,-3.4%,34,+1.5
Reggie Bullock,27.6,DET,Wing,1352,85,+5.8,+15,97,+9.1,98,+5.0%,71,-0.7%,24,-2.0%,86,+3.0,19,+3.3,10,+2.6%,34,-0.6%,45,+0.2%,74,-1.5
Reggie Bullock,27.6,LAL,Wing,519,40,-2.2,-5,58,+0.4,64,+0.6%,93,-1.9%,9,-4.0%,39,-1.0,25,+2.6,5,+3.2%,88,+1.6%,62,-0.7%,34,+1.4
Trey Burke,26.0,NYK,Point,677,74,+3.5,+7,66,+1.3,45,-0.6%,90,-1.5%,68,+1.2%,17,-2.5,74,-2.3,78,-1.5%,51,+0.1%,50,-0.1%,65,-0.8
Trey Burke,26.0,DAL,Point,407,99,+17.7,+41,98,+10.6,88,+2.3%,100,-3.9%,40,-0.8%,69,+1.1,96,-7.2,95,-3.6%,88,+1.6%,4,+4.0%,60,-0.5
Alec Burks,27.3,UTA,Wing,255,37,-2.7,-7,75,+2.8,10,-3.9%,69,-0.6%,64,+0.9%,98,+7.1,8,+5.5,15,+2.1%,11,-1.6%,53,-0.2%,69,-1.1
Alec Burks,27.3,CLE,Wing,954,63,+1.8,+2,34,-2.5,29,-1.6%,83,-1.1%,44,-0.5%,23,-2.0,88,-4.3,69,-0.9%,52,+0.1%,51,-0.1%,86,-2.9
Alec Burks,27.3,SAC,Wing,111,39,-2.3,-6,17,-5.6,78,+1.5%,2,+3.0%,2,-6.1%,98,+6.8,81,-3.2,85,-2.1%,49,-0.0%,20,+1.9%,95,-4.5
Jimmy Butler,29.1,MIN,Wing,361,53,+0.0,-1,7,-8.9,17,-2.8%,8,+1.8%,79,+2.1%,5,-4.8,98,-8.9,44,+0.2%,81,+1.2%,66,-0.8%,100,-8.8
Jimmy Butler,29.1,PHI,Forward,1823,86,+6.3,+16,72,+2.1,63,+0.6%,46,+0.1%,82,+2.4%,66,+1.0,87,-4.3,83,-1.8%,46,-0.1%,41,+0.5%,97,-5.5
Bruno Caboclo,23.1,MEM,Forward,783,65,+2.1,+5,79,+3.3,68,+0.9%,62,-0.3%,84,+2.6%,57,+0.2,38,+1.2,57,-0.3%,11,-1.6%,83,-2.0%,68,-1.0
Jose Calderon,37.1,DET,Combo,580,4,-14.2,-33,2,-12.7,3,-5.6%,6,+2.1%,18,-2.5%,51,-0.2,34,+1.6,42,+0.3%,59,+0.3%,60,-0.5%,13,+3.8
Kentavious Caldwell-Pope,25.7,LAL,Wing,1989,33,-3.3,-8,69,+1.5,45,-0.5%,55,-0.1%,58,+0.4%,78,+2.1,11,+4.8,12,+2.3%,79,+1.1%,10,+2.8%,15,+3.6
Isaiah Canaan,27.4,PHX,Combo,500,19,-6.9,-13,24,-3.8,47,-0.4%,89,-1.4%,17,-2.7%,42,-0.7,21,+3.1,19,+1.8%,41,-0.3%,32,+1.0%,100,-7.2
Clint Capela,24.5,HOU,Big,2244,50,-0.6,-1,39,-1.9,64,+0.7%,13,+1.5%,91,+3.7%,19,-2.3,64,-1.3,63,-0.6%,8,-2.0%,85,-2.3%,91,-3.7
DeMarre Carroll,32.3,BKN,Forward,1696,61,+1.4,+4,66,+1.3,26,-1.8%,69,-0.6%,88,+3.1%,99,+8.1,52,-0.1,66,-0.9%,22,-0.9%,95,-3.6%,39,+1.0
Vince Carter,41.8,ATL,Big,1322,56,+0.4,+0,25,-3.7,28,-1.6%,82,-1.1%,1,-6.8%,66,+0.9,87,-4.2,86,-2.2%,96,+2.4%,36,+0.7%,19,+3.0
Michael Carter-Williams,27.1,ORL,Combo,222,92,+8.3,+13,93,+6.5,50,-0.2%,91,-1.6%,77,+1.9%,100,+10.0,69,-1.8,88,-2.6%,87,+1.5%,91,-2.9%,1,+8.6
Omri Casspi,30.4,MEM,Forward,492,76,+3.9,+10,82,+3.8,81,+1.7%,7,+2.0%,92,+3.8%,83,+2.7,53,-0.1,74,-1.3%,59,+0.3%,57,-0.4%,57,-0.4
Willie Cauley-Stein,25.2,SAC,Big,2222,82,+5.1,+13,68,+1.5,80,+1.7%,81,-1.0%,12,-3.5%,31,-1.3,83,-3.6,40,+0.4%,82,+1.2%,59,-0.5%,91,-3.7
Tyson Chandler,36.1,LAL,Big,785,84,+5.5,+14,57,+0.4,41,-0.8%,29,+0.7%,59,+0.5%,74,+1.5,91,-5.1,93,-3.3%,53,+0.1%,72,-1.2%,73,-1.5
Wilson Chandler,31.5,PHI,Big,951,84,+5.7,+14,90,+5.5,97,+4.6%,38,+0.4%,78,+2.1%,23,-2.0,54,-0.2,28,+1.1%,50,-0.0%,38,+0.7%,88,-3.1
Wilson Chandler,31.5,LAC,Forward,210,8,-12.0,-29,11,-7.7,5,-4.9%,51,-0.0%,29,-1.4%,21,-2.1,13,+4.3,15,+2.1%,5,-2.2%,11,+2.8%,80,-2.2
Marquese Chriss,21.3,CLE,Big,394,2,-17.4,-29,7,-9.4,10,-3.8%,9,+1.8%,75,+1.8%,10,-3.7,3,+8.0,12,+2.3%,75,+0.9%,0,+6.7%,7,+5.3
Ian Clark,27.7,NOP,Combo,944,46,-1.1,-3,33,-2.6,27,-1.7%,36,+0.4%,46,-0.4%,46,-0.4,65,-1.5,75,-1.4%,16,-1.2%,63,-0.7%,20,+2.9
Jordan Clarkson,26.4,CLE,Combo,2179,85,+5.9,+11,92,+6.0,86,+2.1%,34,+0.5%,53,+0.1%,91,+3.8,50,+0.1,77,-1.5%,66,+0.5%,21,+1.8%,16,+3.4
Darren Collison,31.2,IND,Point,2143,47,-0.8,-2,72,+2.2,77,+1.5%,44,+0.2%,14,-3.0%,82,+2.5,22,+3.0,20,+1.6%,76,+0.9%,5,+3.7%,64,-0.7
Mike Conley,31.1,MEM,Point,2341,94,+9.3,+22,81,+3.7,54,-0.0%,95,-2.1%,60,+0.6%,84,+2.8,92,-5.5,32,+0.8%,97,+2.6%,66,-0.8%,55,-0.2
Pat Connaughton,25.8,MIL,Wing,1153,32,-3.3,-7,69,+1.5,45,-0.6%,62,-0.3%,84,+2.6%,44,-0.6,10,+4.9,33,+0.8%,31,-0.7%,24,+1.5%,12,+3.9
DeMarcus Cousins,28.2,GSW,Big,753,30,-3.8,-8,12,-7.3,55,+0.0%,34,+0.5%,4,-5.0%,17,-2.6,82,-3.5,52,-0.1%,69,+0.6%,36,+0.7%,99,-6.4
Robert Covington,27.9,PHI,Forward,439,79,+4.5,+12,79,+3.3,51,-0.2%,99,-3.6%,81,+2.2%,75,+1.7,63,-1.2,40,+0.4%,97,+2.5%,18,+2.0%,91,-3.6
Robert Covington,27.9,MIN,Wing,748,81,+5.1,+13,25,-3.8,25,-1.9%,43,+0.2%,53,+0.2%,66,+0.9,98,-8.9,74,-1.3%,97,+2.8%,75,-1.5%,90,-3.4
Allen Crabbe,26.6,BKN,Wing,1117,59,+1.1,+3,47,-0.8,48,-0.3%,30,+0.6%,28,-1.5%,35,-1.1,71,-2.0,84,-1.9%,56,+0.2%,36,+0.7%,10,+4.4
Jamal Crawford,38.6,PHX,Point,1208,13,-8.9,-14,31,-2.8,35,-1.1%,28,+0.7%,32,-1.2%,86,+2.9,6,+6.1,30,+0.9%,11,-1.5%,21,+1.8%,26,+2.2
Jae Crowder,28.3,UTA,Big,2158,47,-0.8,-3,88,+4.8,35,-1.1%,82,-1.1%,50,-0.1%,97,+5.8,8,+5.6,23,+1.3%,22,-0.9%,13,+2.5%,7,+5.1
Dante Cunningham,31.5,SAS,Forward,834,4,-14.5,-34,8,-8.5,6,-4.7%,33,+0.5%,51,-0.0%,18,-2.4,7,+6.0,5,+3.1%,49,-0.0%,60,-0.5%,58,-0.4
Seth Curry,28.2,POR,Wing,1362,55,+0.4,+1,27,-3.5,44,-0.6%,10,+1.7%,23,-2.1%,32,-1.2,86,-3.9,80,-1.7%,48,-0.1%,50,-0.1%,70,-1.2
Stephen Curry,30.6,GSW,Point,2326,99,+17.5,+37,99,+10.9,99,+5.8%,46,+0.2%,40,-0.8%,65,+0.7,95,-6.6,86,-2.1%,78,+1.0%,72,-1.2%,48,+0.3
Troy Daniels,27.3,PHX,Wing,706,42,-1.6,-3,52,-0.2,51,-0.2%,48,+0.1%,44,-0.5%,67,+1.0,36,+1.4,30,+0.9%,73,+0.8%,42,+0.4%,57,-0.3
Anthony Davis,25.6,NOP,Big,1849,93,+8.8,+22,92,+6.0,66,+0.7%,72,-0.7%,95,+4.8%,93,+4.1,77,-2.8,60,-0.5%,91,+1.9%,64,-0.7%,71,-1.3
Deyonta Davis,21.9,ATL,Big,117,16,-7.8,-17,2,-13.7,0,-9.3%,100,-4.2%,3,-5.5%,65,+0.8,93,-5.8,98,-4.8%,99,+3.3%,9,+3.0%,14,+3.6
Ed Davis,29.4,BKN,Big,1443,84,+5.5,+14,42,-1.5,16,-2.9%,61,-0.3%,87,+3.0%,71,+1.3,95,-6.9,95,-3.8%,70,+0.7%,97,-4.3%,19,+2.9
DeMar DeRozan,29.2,SAS,Wing,2687,23,-5.3,-13,21,-4.5,19,-2.3%,64,-0.4%,23,-2.1%,32,-1.3,43,+0.8,52,-0.1%,44,-0.2%,51,-0.1%,55,-0.2
Dewayne Dedmon,29.2,ATL,Big,1603,79,+4.5,+10,75,+2.8,92,+3.2%,10,+1.7%,76,+1.9%,14,-3.1,68,-1.7,38,+0.5%,30,-0.7%,65,-0.8%,81,-2.3
Sam Dekker,24.5,CLE,Big,155,25,-4.8,-7,89,+5.1,92,+3.2%,12,+1.6%,81,+2.3%,81,+2.4,0,+9.9,1,+5.3%,95,+2.2%,2,+4.9%,22,+2.6
Sam Dekker,24.5,WAS,Forward,578,33,-3.2,-8,23,-4.2,26,-1.8%,83,-1.1%,86,+3.0%,13,-3.3,61,-1.0,50,-0.0%,88,+1.6%,23,+1.6%,36,+1.2
Matthew Dellavedova,28.1,CLE,Wing,697,95,+9.8,+20,70,+1.9,78,+1.5%,25,+0.9%,50,-0.2%,53,-0.1,97,-7.9,98,-5.5%,61,+0.4%,39,+0.6%,26,+2.1
Luol Deng,33.5,MIN,Forward,350,98,+16.3,+36,98,+10.2,98,+5.0%,63,-0.3%,92,+3.9%,51,-0.2,94,-6.1,98,-5.3%,51,+0.0%,58,-0.4%,9,+4.7
Cheick Diallo,22.1,NOP,Big,850,32,-3.5,-9,31,-2.7,63,+0.6%,15,+1.4%,21,-2.3%,11,-3.5,43,+0.7,62,-0.6%,6,-2.1%,78,-1.7%,34,+1.5
Gorgui Dieng,28.8,MIN,Big,961,25,-4.7,-12,21,-4.7,45,-0.5%,93,-1.9%,2,-6.5%,24,-1.9,51,+0.0,8,+2.7%,90,+1.8%,91,-3.0%,30,+1.8
Spencer Dinwiddie,25.6,BKN,Combo,1913,31,-3.5,-9,69,+1.6,22,-2.0%,52,-0.1%,34,-1.1%,99,+8.3,9,+5.1,28,+1.0%,29,-0.7%,70,-1.1%,3,+6.7
Goran Dragic,32.5,MIA,Point,990,71,+3.0,+8,78,+3.3,58,+0.2%,68,-0.6%,65,+1.0%,92,+4.1,48,+0.3,25,+1.3%,54,+0.1%,72,-1.2%,55,-0.1
Andre Drummond,25.2,DET,Big,2640,96,+11.4,+29,99,+11.3,98,+5.6%,40,+0.3%,94,+4.6%,16,-2.8,53,-0.1,54,-0.2%,66,+0.5%,23,+1.6%,48,+0.3
Jared Dudley,33.3,BKN,Forward,1199,70,+3.0,+8,83,+3.9,75,+1.3%,68,-0.5%,67,+1.1%,69,+1.1,41,+1.0,43,+0.3%,85,+1.4%,15,+2.2%,14,+3.7
Kris Dunn,24.6,CHI,Combo,1389,66,+2.2,+5,79,+3.4,85,+2.0%,53,-0.1%,73,+1.7%,34,-1.1,38,+1.2,38,+0.5%,28,-0.7%,46,+0.2%,50,+0.2
Kevin Durant,30.1,GSW,Forward,2698,97,+14.3,+32,100,+13.7,99,+5.8%,89,-1.4%,33,-1.2%,99,+7.9,57,-0.7,49,-0.0%,65,+0.5%,56,-0.3%,53,-0.0
Henry Ellenson,21.8,NYK,Forward,176,70,+2.8,+4,48,-0.7,34,-1.2%,96,-2.2%,26,-1.7%,33,-1.2,83,-3.5,86,-2.2%,53,+0.1%,22,+1.7%,63,-0.7
Wayne Ellington,30.9,MIA,Wing,508,9,-11.0,-27,9,-8.5,4,-5.4%,39,+0.3%,72,+1.5%,13,-3.3,26,+2.5,46,+0.2%,52,+0.1%,30,+1.1%,13,+3.8
Wayne Ellington,30.9,DET,Wing,760,75,+3.8,+9,32,-2.6,20,-2.3%,12,+1.5%,89,+3.4%,87,+3.1,95,-6.4,26,+1.1%,98,+2.9%,62,-0.7%,87,-3.1
Joel Embiid,24.6,PHI,Big,2155,98,+14.4,+35,93,+6.8,91,+2.8%,57,-0.2%,29,-1.4%,100,+9.3,96,-7.6,91,-2.9%,30,-0.7%,81,-1.9%,91,-3.6
James Ennis,28.3,HOU,Wing,916,30,-3.9,-10,24,-4.0,80,+1.6%,3,+2.8%,23,-2.1%,61,+0.4,53,-0.1,20,+1.7%,92,+2.0%,8,+3.2%,65,-0.8
James Ennis,28.3,PHI,Wing,268,19,-6.9,-18,21,-4.6,24,-1.9%,12,+1.6%,95,+4.9%,43,-0.7,27,+2.4,62,-0.6%,74,+0.9%,81,-1.9%,1,+7.5
Tyreke Evans,29.1,IND,Wing,1371,35,-3.1,-8,27,-3.4,30,-1.5%,28,+0.7%,82,+2.4%,49,-0.3,54,-0.3,50,-0.0%,20,-1.0%,90,-2.8%,65,-0.8
Dante Exum,23.3,UTA,Combo,593,52,-0.1,+0,35,-2.3,22,-2.1%,18,+1.3%,69,+1.2%,79,+2.2,72,-2.2,37,+0.5%,92,+1.9%,90,-2.8%,35,+1.4
Kenneth Faried,29.0,HOU,Big,577,38,-2.4,-6,86,+4.3,75,+1.4%,63,-0.3%,95,+4.7%,56,+0.1,5,+6.7,2,+4.4%,90,+1.8%,6,+3.6%,75,-1.7
Derrick Favors,27.3,UTA,Big,1757,27,-4.3,-9,13,-6.6,32,-1.3%,28,+0.7%,75,+1.9%,8,-4.0,74,-2.3,45,+0.2%,32,-0.7%,74,-1.4%,93,-4.1
Cristiano Felicio,26.3,CHI,Big,606,37,-2.7,-4,57,+0.4,56,+0.1%,60,-0.3%,86,+2.8%,40,-0.9,21,+3.1,11,+2.4%,22,-0.9%,89,-2.8%,62,-0.5
Raymond Felton,34.3,OKC,Combo,368,39,-2.3,-5,11,-7.5,5,-4.9%,75,-0.8%,34,-1.1%,30,-1.4,91,-5.2,97,-4.2%,70,+0.7%,5,+3.8%,36,+1.2
Yogi Ferrell,25.5,SAC,Combo,972,49,-0.6,-2,49,-0.6,53,-0.1%,44,+0.2%,71,+1.4%,44,-0.6,51,+0.0,51,-0.1%,41,-0.3%,26,+1.3%,63,-0.6
Dorian Finney-Smith,25.5,DAL,Forward,1933,39,-2.2,-6,53,-0.1,23,-1.9%,49,+0.1%,90,+3.5%,66,+0.9,29,+2.1,65,-0.8%,81,+1.2%,17,+2.1%,29,+1.9
Bryn Forbes,25.3,SAS,Combo,2282,25,-4.9,-12,17,-5.6,56,+0.1%,50,+0.0%,22,-2.2%,6,-4.4,57,-0.7,11,+2.5%,83,+1.3%,73,-1.3%,74,-1.5
Evan Fournier,26.0,ORL,Wing,2545,74,+3.6,+9,89,+4.9,92,+2.9%,88,-1.3%,67,+1.1%,36,-1.1,38,+1.3,7,+2.9%,29,-0.7%,50,-0.1%,89,-3.4
Tim Frazier,28.0,NOP,Point,880,35,-3.1,-8,40,-1.7,75,+1.4%,7,+2.0%,25,-1.9%,39,-0.9,37,+1.4,23,+1.4%,33,-0.6%,85,-2.3%,52,+0.0
Tim Frazier,28.0,MIL,Point,201,0,-24.3,-52,3,-12.1,1,-7.8%,6,+2.0%,91,+3.7%,2,-6.7,0,+12.2,1,+5.9%,36,-0.5%,27,+1.3%,16,+3.5
Channing Frye,35.5,CLE,Big,297,1,-17.8,-18,15,-6.1,5,-4.9%,100,-4.3%,1,-7.6%,42,-0.7,0,+11.7,0,+6.6%,66,+0.5%,8,+3.0%,42,+0.7
Danilo Gallinari,30.2,LAC,Big,2059,71,+3.0,+8,81,+3.6,78,+1.6%,60,-0.3%,37,-1.0%,86,+2.9,45,+0.6,13,+2.2%,43,-0.2%,88,-2.6%,90,-3.6
Langston Galloway,26.9,DET,Wing,1693,58,+0.9,+2,80,+3.5,43,-0.7%,92,-1.7%,52,+0.1%,88,+3.3,24,+2.7,48,+0.0%,26,-0.8%,47,+0.2%,44,+0.6
Marc Gasol,33.8,MEM,Big,1788,85,+5.8,+14,86,+4.4,95,+4.0%,59,-0.2%,3,-5.8%,79,+2.1,65,-1.4,56,-0.3%,25,-0.8%,78,-1.7%,93,-3.9
Marc Gasol,33.8,TOR,Big,643,99,+19.4,+40,99,+13.5,100,+7.0%,48,+0.1%,50,-0.1%,55,-0.0,93,-5.8,20,+1.6%,99,+4.7%,26,+1.3%,81,-2.3
Pau Gasol,38.3,SAS,Big,330,29,-3.9,-10,19,-5.0,17,-2.8%,85,-1.2%,6,-4.7%,97,+5.7,62,-1.1,41,+0.4%,10,-1.7%,92,-3.1%,93,-3.9
