Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,ALL TRANSITION: Pts+/Poss Rank,ALL TRANSITION: Pts+/Poss,ALL TRANSITION: Freq Rank,ALL TRANSITION: Freq,ALL TRANSITION: Pts/Play Rank,ALL TRANSITION: Pts/Play,OFF STEALS: Pts+/Poss Rank,OFF STEALS: Pts+/Poss,OFF STEALS: Freq Rank,OFF STEALS: Freq,OFF STEALS: Pts/Play Rank,OFF STEALS: Pts/Play,OFF LIVE REBOUNDS: Pts+/Poss Rank,OFF LIVE REBOUNDS: Pts+/Poss,OFF LIVE REBOUNDS: Freq Rank,OFF LIVE REBOUNDS: Freq,OFF LIVE REBOUNDS: Pts/Play Rank,OFF LIVE REBOUNDS: Pts/Play
Chris Andersen,32.3,DEN,Big,708,15,-6.1,5,-2.7,20,-1.5%,11,-15.4,10,-0.9,35,-2.4%,15,-16.7,7,-1.8,25,-2.8%,14,-16.2
David Andersen,30.4,TOR,Big,140,94,+7.7,85,+1.4,97,+3.0%,46,-1.2,32,-0.3,57,+1.3%,7,-25.0,89,+1.4,72,+2.2%,81,+10.9
David Andersen,30.4,NOH,Big,191,45,-1.3,17,-1.6,66,+0.6%,14,-12.6,75,+0.4,73,+4.1%,99,+53.7,6,-1.9,100,+9.2%,3,-34.9
James Anderson,21.6,SAS,Wing,268,7,-8.8,10,-2.0,41,-0.4%,5,-23.1,12,-0.8,90,+8.0%,6,-29.3,14,-1.4,51,-0.1%,9,-23.1
Ryan Anderson,22.5,ORL,Big,1342,80,+3.7,60,+0.3,85,+1.7%,48,-0.8,45,-0.1,84,+6.5%,52,+1.0,63,+0.3,84,+3.7%,46,-1.8
Carmelo Anthony,26.4,DEN,Forward,1762,44,-1.3,13,-1.8,26,-1.0%,14,-12.6,27,-0.4,39,-1.9%,62,+5.4,16,-1.3,41,-0.8%,15,-15.6
Carmelo Anthony,26.4,NYK,Wing,975,86,+5.0,65,+0.5,86,+1.7%,55,+0.8,8,-1.0,98,+14.7%,9,-22.5,95,+1.8,80,+3.2%,91,+18.9
Joel Anthony,28.2,MIA,Big,1410,35,-2.6,66,+0.5,44,-0.3%,55,+1.1,20,-0.6,25,-4.2%,14,-17.1,85,+1.1,42,-0.7%,78,+9.3
Gilbert Arenas,28.8,WAS,Combo,708,66,+1.4,3,-3.4,14,-2.0%,12,-15.0,1,-2.4,4,-12.7%,5,-32.8,34,-0.5,57,+0.6%,54,+1.4
Gilbert Arenas,28.8,ORL,Combo,1027,40,-1.8,89,+1.7,95,+2.8%,88,+13.1,43,-0.1,98,+12.9%,41,-4.1,93,+1.6,90,+5.1%,89,+17.2
Trevor Ariza,25.3,NOH,Wing,2589,55,-0.1,44,-0.3,95,+2.8%,16,-11.8,74,+0.4,86,+7.0%,18,-14.6,27,-0.7,81,+3.3%,19,-12.9
Hilton Armstrong,25.9,WAS,Big,398,7,-9.1,7,-2.4,12,-2.2%,24,-8.1,72,+0.4,25,-4.1%,75,+10.4,4,-2.7,7,-5.8%,11,-20.2
Carlos Arroyo,31.3,MIA,Point,962,43,-1.4,78,+0.9,60,+0.4%,79,+7.8,20,-0.6,37,-2.1%,45,-1.8,91,+1.5,79,+3.0%,84,+12.9
Carlos Arroyo,31.3,BOS,Combo,170,3,-13.2,0,-5.7,5,-2.8%,0,-54.2,5,-1.3,100,+23.2%,2,-44.4,0,-4.4,1,-10.6%,0,-62.0
Darrell Arthur,22.6,MEM,Big,1573,14,-6.2,54,+0.1,87,+1.8%,40,-2.9,30,-0.4,43,-1.5%,23,-12.3,68,+0.4,66,+1.3%,65,+4.1
Omer Asik,24.3,CHI,Big,926,41,-1.7,25,-1.1,81,+1.4%,28,-6.7,32,-0.3,38,-2.0%,17,-14.7,30,-0.6,64,+1.3%,47,-1.5
D.J. Augustin,23.0,CHA,Point,2739,87,+5.1,79,+1.0,65,+0.6%,71,+4.9,28,-0.4,68,+3.1%,22,-12.5,88,+1.3,89,+5.0%,85,+13.7
Luke Babbitt,21.4,POR,Forward,107,1,-16.0,0,-5.3,34,-0.7%,0,-55.1,0,-4.4,7,-10.7%,0,-151.3,35,-0.5,69,+1.7%,22,-11.7
Leandro Barbosa,27.9,TOR,Combo,1348,73,+2.5,26,-1.0,67,+0.7%,23,-8.4,72,+0.4,86,+7.0%,66,+6.9,14,-1.4,60,+0.9%,14,-16.2
J.J. Barea,26.3,DAL,Combo,1593,62,+0.8,92,+2.2,40,-0.4%,94,+16.9,83,+0.7,85,+7.0%,74,+10.0,87,+1.2,46,-0.5%,88,+16.4
Andrea Bargnani,25.0,TOR,Big,2344,73,+2.5,81,+1.1,21,-1.5%,92,+15.0,66,+0.3,42,-1.6%,85,+16.3,78,+0.8,44,-0.7%,86,+14.7
Matt Barnes,30.6,LAL,Wing,983,13,-6.5,96,+2.6,61,+0.4%,97,+22.5,58,+0.1,38,-2.1%,51,+0.4,97,+2.2,77,+2.7%,98,+32.0
Earl Barron,29.2,PHX,Big,170,47,-1.1,81,+1.1,54,+0.1%,80,+8.5,91,+0.9,0,-22.4%,98,+40.0,50,-0.1,58,+0.7%,52,+0.3
Brandon Bass,25.5,ORL,Big,1956,18,-5.3,29,-0.9,35,-0.6%,34,-4.4,52,+0.0,18,-5.8%,48,-0.6,26,-0.8,39,-1.0%,37,-5.2
Tony Battie,34.7,PHI,Big,361,4,-10.8,2,-3.8,0,-5.4%,5,-20.5,54,+0.0,13,-6.8%,95,+29.7,1,-3.6,1,-12.2%,3,-39.0
Shane Battier,32.1,HOU,Wing,1808,81,+3.9,58,+0.2,64,+0.5%,46,-1.4,11,-0.8,56,+1.1%,6,-26.8,82,+0.9,57,+0.6%,79,+9.6
Shane Battier,32.1,MEM,Forward,531,74,+2.8,69,+0.6,13,-2.1%,76,+6.5,15,-0.8,14,-6.7%,37,-6.5,94,+1.7,18,-3.9%,91,+19.1
Nicolas Batum,21.9,POR,Forward,2500,65,+1.3,12,-1.9,19,-1.6%,11,-15.4,18,-0.6,17,-6.0%,43,-3.7,17,-1.2,43,-0.7%,7,-23.7
Jerryd Bayless,22.2,NOH,Point,142,4,-11.8,1,-4.8,1,-4.2%,2,-31.3,6,-1.2,100,+20.1%,29,-10.0,2,-3.5,4,-7.8%,2,-45.3
Jerryd Bayless,22.2,TOR,Combo,1289,29,-3.3,45,-0.2,16,-1.9%,66,+3.4,60,+0.2,16,-6.1%,82,+13.9,39,-0.3,20,-3.7%,48,-1.0
Michael Beasley,21.8,MIN,Forward,2350,46,-1.2,56,+0.2,59,+0.3%,65,+3.2,61,+0.2,34,-2.4%,69,+8.1,60,+0.2,48,-0.4%,65,+4.3
Rodrigue Beaubois,22.7,DAL,Wing,481,2,-14.2,4,-2.7,71,+0.8%,6,-19.1,73,+0.4,7,-11.0%,68,+7.6,3,-2.7,52,+0.0%,5,-26.8
Marco Belinelli,24.6,NOH,Wing,1922,82,+4.1,84,+1.3,74,+1.0%,90,+13.7,70,+0.4,57,+1.3%,73,+9.7,80,+0.9,78,+2.9%,87,+15.2
Charlie Bell,31.6,GSW,Wing,123,28,-3.7,1,-5.2,10,-2.4%,1,-36.6,1,-2.2,3,-13.6%,1,-47.2,3,-3.0,28,-2.5%,5,-29.0
Raja Bell,34.1,UTA,Wing,2080,32,-2.9,34,-0.7,22,-1.5%,44,-1.7,47,-0.1,31,-3.0%,79,+12.8,32,-0.6,34,-1.6%,31,-7.3
Mike Bibby,32.5,ATL,Point,1670,76,+3.1,49,-0.1,64,+0.5%,65,+3.1,17,-0.7,73,+4.0%,28,-10.5,71,+0.5,73,+2.3%,79,+9.8
Mike Bibby,32.5,MIA,Point,556,72,+2.4,50,+0.0,5,-2.8%,80,+8.5,2,-1.9,22,-4.9%,8,-23.3,95,+1.9,43,-0.7%,97,+26.3
Andris Biedrins,24.6,GSW,Big,1390,13,-6.4,59,+0.2,79,+1.4%,52,+0.2,78,+0.5,55,+1.0%,50,+0.1,46,-0.2,51,-0.0%,49,-0.5
Chauncey Billups,34.1,DEN,Combo,1641,62,+0.8,12,-1.9,10,-2.4%,23,-8.4,5,-1.2,14,-6.8%,15,-16.4,25,-0.8,13,-4.5%,34,-6.5
Chauncey Billups,34.1,NYK,Combo,662,60,+0.7,47,-0.2,90,+2.0%,48,-0.8,53,+0.0,93,+9.1%,75,+10.7,72,+0.6,97,+7.2%,71,+5.9
DeJuan Blair,21.5,SAS,Big,1639,48,-0.9,75,+0.8,92,+2.3%,69,+4.1,69,+0.3,70,+3.4%,54,+2.1,68,+0.5,87,+4.2%,64,+3.9
Steve Blake,30.7,LAL,Point,1487,21,-4.8,89,+1.7,56,+0.2%,92,+15.3,53,+0.0,68,+3.1%,56,+2.6,90,+1.5,65,+1.3%,93,+21.8
Andray Blatche,24.2,WAS,Big,2163,69,+2.0,71,+0.7,24,-1.2%,74,+6.1,79,+0.6,32,-2.7%,70,+8.3,54,+0.1,23,-3.2%,63,+3.7
Eric Bledsoe,20.9,LAC,Combo,1794,16,-5.6,40,-0.4,55,+0.2%,37,-3.6,29,-0.4,62,+2.0%,21,-13.2,54,+0.1,48,-0.4%,55,+1.5
Keith Bogans,30.5,CHI,Wing,1455,50,-0.7,68,+0.6,86,+1.7%,49,-0.7,49,-0.0,80,+5.7%,40,-4.7,73,+0.6,92,+5.6%,55,+1.6
Andrew Bogut,25.9,MIL,Big,2293,52,-0.4,59,+0.2,70,+0.8%,45,-1.4,70,+0.4,56,+1.0%,71,+8.5,45,-0.2,63,+1.2%,27,-8.9
Matt Bonner,30.6,SAS,Big,1390,78,+3.3,70,+0.7,5,-2.8%,85,+10.9,62,+0.2,16,-6.1%,88,+18.7,72,+0.6,10,-4.9%,79,+9.6
Trevor Booker,22.9,WAS,Forward,976,81,+3.7,75,+0.8,37,-0.5%,72,+5.6,27,-0.4,54,+0.7%,19,-14.3,80,+0.9,24,-3.0%,82,+12.0
Carlos Boozer,28.9,CHI,Big,1876,79,+3.5,85,+1.4,47,-0.1%,87,+12.1,48,-0.1,45,-1.0%,68,+7.8,89,+1.4,76,+2.7%,88,+15.6
Chris Bosh,26.6,MIA,Big,2776,60,+0.6,39,-0.4,88,+1.9%,29,-6.4,51,-0.0,65,+2.5%,56,+2.5,31,-0.6,76,+2.7%,20,-12.5
Earl Boykins,34.4,MIL,Point,805,63,+1.2,63,+0.4,57,+0.3%,64,+2.9,54,+0.0,15,-6.7%,70,+8.2,69,+0.5,82,+3.3%,68,+5.3
Avery Bradley,19.9,BOS,Combo,121,0,-20.5,3,-3.3,1,-4.9%,12,-15.2,41,-0.2,11,-8.0%,80,+13.4,2,-3.1,2,-9.4%,1,-47.4
Elton Brand,31.6,PHI,Big,2801,68,+1.6,71,+0.7,85,+1.7%,41,-2.6,77,+0.5,51,+0.2%,45,-2.2,57,+0.2,80,+3.2%,41,-3.2
Corey Brewer,24.7,MIN,Wing,1330,48,-1.1,50,-0.0,49,-0.1%,58,+1.8,94,+1.1,70,+3.3%,90,+22.0,19,-1.2,29,-2.3%,18,-13.0
Corey Brewer,24.7,DAL,Wing,135,21,-4.9,73,+0.7,93,+2.3%,42,-2.3,33,-0.3,92,+8.7%,8,-23.0,79,+0.9,99,+8.7%,74,+7.1
Ronnie Brewer,25.6,CHI,Forward,1722,22,-4.6,37,-0.5,71,+0.9%,35,-4.1,71,+0.4,39,-2.0%,49,-0.4,24,-0.9,30,-2.1%,29,-8.2
Jon Brockman,23.6,MIL,Big,624,75,+2.8,80,+1.0,36,-0.5%,90,+14.2,75,+0.5,19,-5.7%,86,+17.3,70,+0.5,60,+0.9%,82,+11.9
Aaron Brooks,25.8,HOU,Point,785,27,-3.9,36,-0.6,4,-3.4%,72,+5.6,32,-0.3,44,-1.0%,78,+12.1,47,-0.1,8,-5.5%,62,+3.6
Aaron Brooks,25.8,PHX,Point,460,65,+1.3,28,-0.9,74,+1.0%,19,-10.5,15,-0.8,98,+13.7%,2,-39.7,56,+0.1,59,+0.8%,62,+3.6
Derrick Brown,23.1,CHA,Forward,443,46,-1.2,42,-0.3,53,+0.0%,39,-3.1,85,+0.7,88,+7.6%,77,+11.2,24,-0.9,48,-0.4%,22,-11.6
Kwame Brown,28.6,CHA,Big,1689,39,-2.0,5,-2.7,28,-0.9%,7,-18.5,4,-1.4,57,+1.2%,5,-33.0,16,-1.3,42,-0.8%,21,-12.2
Shannon Brown,24.9,LAL,Wing,1454,21,-4.8,86,+1.5,76,+1.1%,86,+11.3,65,+0.3,77,+4.7%,66,+7.0,83,+1.0,68,+1.6%,85,+13.2
Kobe Bryant,32.2,LAL,Wing,2776,94,+7.6,30,-0.8,26,-1.1%,41,-2.6,72,+0.4,13,-7.0%,83,+14.9,22,-1.0,41,-0.9%,24,-10.7
Chase Budinger,22.4,HOU,Wing,1650,50,-0.6,35,-0.6,68,+0.7%,30,-6.0,49,-0.0,72,+3.7%,52,+1.2,35,-0.5,62,+1.0%,29,-7.8
Caron Butler,30.6,DAL,Wing,863,80,+3.6,70,+0.7,95,+2.8%,61,+2.2,50,-0.0,72,+3.7%,67,+7.5,75,+0.7,92,+5.5%,58,+2.1
Rasual Butler,31.4,LAC,Wing,711,3,-12.1,8,-2.3,25,-1.2%,9,-16.8,3,-1.6,28,-3.5%,3,-36.1,28,-0.7,18,-3.9%,34,-6.4
Andrew Bynum,23.0,LAL,Big,1488,25,-4.0,45,-0.2,59,+0.3%,39,-3.1,19,-0.6,30,-3.3%,21,-12.9,57,+0.2,59,+0.8%,51,+0.0
Will Bynum,27.8,DET,Point,1057,40,-1.9,71,+0.7,51,-0.1%,77,+7.1,72,+0.4,96,+11.5%,31,-9.3,66,+0.4,19,-3.8%,88,+16.1
Jose Calderon,29.1,TOR,Point,2094,88,+5.3,54,+0.1,68,+0.8%,47,-0.9,12,-0.8,50,+0.0%,11,-19.0,81,+0.9,80,+3.2%,80,+10.1
Marcus Camby,36.6,POR,Big,1528,53,-0.2,59,+0.2,43,-0.3%,71,+5.1,57,+0.1,48,-0.3%,45,-2.2,56,+0.1,33,-1.8%,75,+7.7
Derrick Caracter,22.5,LAL,Big,117,15,-5.9,31,-0.8,60,+0.3%,33,-4.9,6,-1.1,84,+6.6%,11,-19.8,60,+0.2,66,+1.3%,60,+2.8
Brian Cardinal,33.5,DAL,Forward,567,53,-0.3,24,-1.1,13,-2.1%,34,-4.5,25,-0.5,13,-6.9%,32,-8.5,38,-0.4,27,-2.6%,51,-0.0
Rodney Carney,26.6,GSW,Forward,308,11,-6.9,17,-1.6,62,+0.4%,21,-10.0,1,-2.2,95,+10.5%,5,-32.0,58,+0.2,43,-0.7%,57,+1.9
Matt Carroll,30.2,CHA,Wing,559,34,-2.7,35,-0.6,78,+1.3%,29,-6.2,30,-0.3,53,+0.4%,37,-6.5,37,-0.4,91,+5.2%,27,-8.7
Anthony Carter,35.4,DEN,Point,138,5,-10.3,15,-1.7,30,-0.8%,24,-7.9,99,+2.0,52,+0.4%,99,+47.0,0,-4.3,11,-4.7%,1,-47.5
Anthony Carter,35.4,NYK,Point,299,23,-4.6,2,-3.9,76,+1.2%,1,-32.6,13,-0.8,36,-2.3%,5,-30.6,1,-4.0,40,-1.0%,1,-51.5
Vince Carter,33.8,ORL,Wing,663,98,+11.3,93,+2.3,77,+1.3%,98,+24.3,31,-0.3,78,+5.2%,17,-14.9,98,+2.6,53,+0.2%,99,+43.3
Vince Carter,33.8,PHX,Wing,1363,58,+0.3,32,-0.8,12,-2.2%,39,-3.2,23,-0.5,11,-8.2%,20,-13.3,45,-0.2,12,-4.7%,56,+1.6
Omri Casspi,22.4,SAC,Wing,1636,81,+3.7,89,+1.8,63,+0.4%,84,+10.7,42,-0.2,77,+4.9%,35,-7.1,95,+1.9,63,+1.2%,92,+20.5
Mario Chalmers,24.5,MIA,Point,1498,56,+0.0,30,-0.9,70,+0.8%,21,-9.9,40,-0.2,41,-1.7%,25,-11.6,38,-0.4,70,+2.0%,34,-6.4
Tyson Chandler,28.1,DAL,Big,2054,68,+1.8,23,-1.1,89,+1.9%,15,-12.2,10,-0.9,46,-0.7%,12,-18.8,44,-0.2,76,+2.6%,31,-7.5
Wilson Chandler,23.5,NYK,Forward,1750,93,+7.5,87,+1.5,64,+0.5%,86,+11.2,16,-0.7,56,+1.0%,25,-11.7,98,+2.2,71,+2.1%,97,+26.6
Wilson Chandler,23.5,DEN,Wing,638,6,-10.1,2,-4.0,99,+3.7%,1,-32.4,2,-1.9,89,+8.0%,3,-36.6,5,-2.2,94,+6.4%,5,-28.0
Josh Childress,27.4,PHX,Forward,823,34,-2.7,27,-1.0,43,-0.3%,27,-6.9,76,+0.5,90,+8.2%,44,-3.1,12,-1.5,34,-1.6%,18,-13.0
Earl Clark,22.8,ORL,Big,338,5,-10.5,38,-0.5,74,+1.0%,27,-7.2,95,+1.2,60,+1.7%,92,+23.0,13,-1.4,87,+4.1%,15,-15.7
Jarron Collins,31.9,LAC,Big,146,5,-10.4,46,-0.2,7,-2.7%,71,+4.8,7,-1.1,3,-15.1%,15,-16.1,80,+0.9,2,-9.1%,96,+24.4
Jason Collins,31.9,ATL,Big,577,37,-2.4,27,-1.0,55,+0.2%,25,-7.6,82,+0.6,85,+6.8%,59,+4.3,11,-1.5,21,-3.5%,14,-16.0
Darren Collison,23.2,IND,Point,2344,67,+1.6,31,-0.8,44,-0.3%,31,-5.8,61,+0.2,82,+6.1%,67,+7.5,23,-1.0,43,-0.7%,19,-12.7
Nick Collison,30.0,OKC,Big,1498,85,+4.8,56,+0.1,8,-2.4%,75,+6.4,92,+1.0,71,+3.6%,86,+17.5,26,-0.8,3,-8.4%,45,-2.0
Mike Conley,23.1,MEM,Point,2864,95,+8.6,47,-0.2,41,-0.4%,52,+0.1,51,-0.0,71,+3.7%,61,+5.2,39,-0.4,29,-2.2%,33,-6.5
Brian Cook,29.9,LAC,Big,407,64,+1.2,25,-1.0,19,-1.6%,17,-11.3,60,+0.2,89,+7.9%,40,-4.9,21,-1.1,9,-5.0%,13,-17.9
Daequan Cook,23.5,OKC,Wing,538,69,+1.9,30,-0.8,61,+0.4%,24,-7.9,33,-0.3,35,-2.4%,29,-9.7,41,-0.3,41,-0.8%,37,-5.1
DeMarcus Cousins,20.2,SAC,Big,2267,38,-2.0,80,+1.0,17,-1.8%,89,+13.2,74,+0.4,60,+1.6%,75,+10.3,71,+0.6,12,-4.7%,83,+12.3
Jamal Crawford,30.6,ATL,Combo,2238,91,+6.5,81,+1.1,20,-1.6%,82,+9.5,42,-0.2,26,-4.0%,40,-5.0,87,+1.2,31,-2.0%,87,+15.4
Jordan Crawford,22.0,WAS,Combo,843,35,-2.7,79,+1.0,16,-1.8%,78,+7.8,89,+0.8,39,-1.9%,51,+0.7,44,-0.2,12,-4.6%,70,+5.7
Dante Cunningham,23.5,POR,Big,1070,16,-5.7,44,-0.3,76,+1.1%,29,-6.1,34,-0.3,89,+7.9%,16,-15.2,53,+0.0,56,+0.6%,40,-3.6
Dante Cunningham,23.5,CHA,Forward,516,97,+9.8,65,+0.5,41,-0.4%,76,+6.6,86,+0.7,75,+4.2%,77,+11.3,45,-0.2,15,-4.2%,59,+2.3
Stephen Curry,22.6,GSW,Point,2478,88,+5.7,88,+1.7,64,+0.5%,83,+9.8,90,+0.9,87,+7.3%,62,+5.7,77,+0.8,50,-0.2%,76,+8.6
Samuel Dalembert,30.5,SAC,Big,1921,55,-0.0,47,-0.2,88,+1.9%,35,-4.2,43,-0.1,45,-0.9%,37,-6.3,51,-0.0,86,+3.9%,45,-1.8
Erick Dampier,35.3,MIA,Big,784,24,-4.5,16,-1.6,59,+0.3%,20,-10.0,57,+0.1,30,-3.1%,89,+20.0,10,-1.6,59,+0.9%,12,-18.6
Marquis Daniels,29.8,BOS,Wing,861,9,-8.3,23,-1.1,24,-1.2%,32,-5.5,57,+0.1,51,+0.1%,55,+2.2,20,-1.1,31,-2.0%,19,-12.8
Baron Davis,31.6,LAC,Point,1263,99,+12.8,91,+1.9,76,+1.2%,87,+12.2,94,+1.1,87,+7.3%,84,+15.7,76,+0.7,67,+1.5%,73,+6.9
Baron Davis,31.6,CLE,Combo,379,95,+7.8,36,-0.6,8,-2.5%,49,-0.6,9,-1.0,81,+6.0%,4,-33.6,78,+0.8,3,-8.4%,88,+15.8
Ed Davis,21.4,TOR,Big,1540,19,-5.2,43,-0.3,52,-0.0%,36,-3.9,15,-0.8,76,+4.5%,7,-25.3,65,+0.4,34,-1.6%,68,+5.1
Glen Davis,24.8,BOS,Big,2241,27,-3.9,13,-1.9,6,-2.7%,16,-11.6,63,+0.2,30,-3.2%,62,+5.8,6,-2.0,7,-5.9%,9,-22.9
Austin Daye,22.4,DET,Forward,1372,45,-1.3,73,+0.7,79,+1.3%,60,+2.1,15,-0.8,39,-1.9%,20,-13.8,91,+1.5,91,+5.4%,86,+14.1
DeMar DeRozan,21.2,TOR,Wing,2828,54,-0.2,27,-1.0,21,-1.5%,47,-0.8,12,-0.8,18,-5.9%,22,-12.8,51,-0.0,31,-2.0%,71,+5.9
Carlos Delfino,28.2,MIL,Wing,1584,33,-2.8,61,+0.3,29,-0.9%,72,+5.6,50,-0.0,66,+2.8%,36,-6.6,58,+0.2,26,-2.7%,78,+9.2
Luol Deng,25.5,CHI,Wing,3194,75,+2.9,81,+1.1,35,-0.6%,78,+7.6,31,-0.3,25,-4.1%,62,+5.6,89,+1.4,65,+1.3%,81,+11.1
Boris Diaw,28.5,CHA,Forward,2763,61,+0.7,64,+0.4,69,+0.8%,55,+1.0,36,-0.2,91,+8.2%,14,-17.6,77,+0.7,74,+2.4%,77,+8.9
Ike Diogu,27.1,LAC,Big,437,17,-5.6,52,+0.1,18,-1.7%,51,-0.0,84,+0.7,88,+7.7%,42,-4.0,30,-0.6,2,-8.9%,40,-3.6
DeSagana Diop,28.8,CHA,Big,170,5,-10.3,3,-3.1,31,-0.8%,3,-27.4,7,-1.1,2,-16.9%,3,-34.6,7,-1.9,35,-1.5%,6,-25.9
Keyon Dooling,30.5,MIL,Combo,1703,80,+3.6,64,+0.4,42,-0.3%,71,+5.0,35,-0.3,79,+5.4%,38,-5.6,76,+0.7,32,-1.9%,85,+13.7
Joey Dorsey,26.9,TOR,Big,482,11,-6.9,26,-1.0,27,-1.0%,25,-7.6,40,-0.2,29,-3.4%,38,-5.6,25,-0.8,5,-7.1%,23,-11.2
Toney Douglas,24.6,NYK,Combo,1935,51,-0.6,73,+0.7,17,-1.8%,74,+6.1,59,+0.1,31,-2.9%,46,-1.6,60,+0.2,6,-6.5%,63,+3.9
Chris Douglas-Roberts,23.8,MIL,Wing,831,49,-0.8,44,-0.3,64,+0.5%,37,-3.6,11,-0.9,27,-3.7%,20,-13.7,73,+0.6,86,+4.1%,70,+5.7
Zabian Dowdell,26.1,PHX,Combo,233,6,-9.9,2,-3.5,90,+2.0%,2,-28.0,65,+0.3,96,+11.5%,39,-5.4,2,-3.4,70,+2.1%,3,-38.8
Goran Dragic,24.5,PHX,Combo,807,2,-14.3,39,-0.4,32,-0.8%,32,-5.6,67,+0.3,98,+13.2%,38,-5.8,24,-0.9,5,-7.0%,25,-10.3
Goran Dragic,24.5,HOU,Combo,344,8,-8.8,44,-0.2,79,+1.3%,22,-9.2,1,-2.2,72,+3.8%,1,-51.1,95,+1.8,74,+2.4%,76,+7.8
Jared Dudley,25.3,PHX,Wing,2071,39,-1.9,73,+0.7,63,+0.4%,63,+2.7,63,+0.2,76,+4.4%,52,+1.1,65,+0.4,47,-0.5%,56,+1.6
Chris Duhon,28.2,ORL,Point,708,8,-8.8,58,+0.2,2,-3.8%,83,+9.7,65,+0.3,5,-12.2%,76,+11.2,51,-0.0,3,-8.8%,74,+7.4
Tim Duncan,34.5,SAS,Big,2149,52,-0.4,94,+2.4,99,+4.1%,92,+15.0,80,+0.6,76,+4.4%,81,+13.7,94,+1.7,98,+7.8%,89,+16.6
Mike Dunleavy,30.1,IND,Forward,1674,60,+0.7,77,+0.9,73,+1.0%,70,+4.3,50,-0.0,40,-1.8%,65,+6.6,78,+0.8,61,+0.9%,64,+4.1
Kevin Durant,22.1,OKC,Forward,3030,66,+1.4,80,+1.1,77,+1.3%,70,+4.6,56,+0.1,47,-0.6%,61,+5.2,84,+1.1,91,+5.3%,77,+8.6
Wayne Ellington,22.9,MIN,Wing,1087,36,-2.5,16,-1.7,32,-0.7%,9,-17.3,20,-0.6,43,-1.4%,16,-15.7,21,-1.1,38,-1.1%,11,-18.8
Monta Ellis,25.0,GSW,Combo,3213,46,-1.2,18,-1.5,7,-2.6%,31,-5.7,64,+0.3,5,-12.3%,77,+11.5,11,-1.5,27,-2.6%,15,-15.7
Francisco Elson,34.7,UTA,Big,562,13,-6.5,21,-1.3,31,-0.8%,33,-4.8,68,+0.3,60,+1.7%,48,-0.6,13,-1.4,38,-1.1%,23,-11.2
Melvin Ely,32.5,DEN,Big,323,56,+0.0,65,+0.4,6,-2.8%,87,+11.9,17,-0.7,9,-8.9%,23,-12.1,83,+1.0,5,-7.1%,95,+23.2
