Player,Age,Team,Pos,MIN,Pts/Poss Rank,Pts/Poss,HALFCOURT: Pts/Play Rank,HALFCOURT: Pts/Play,HALFCOURT: OREB% Rank,HALFCOURT: OREB%,HALFCOURT: % of Plays Rank,HALFCOURT: % of Plays,PUTBACKS: Pts/Miss Rank,PUTBACKS: Pts/Miss,PUTBACKS: Plays/Miss Rank,PUTBACKS: Plays/Miss,PUTBACKS: Pts/Play Rank,PUTBACKS: Pts/Play
Ty Jerome,27.3,CLE,Combo,186,87,+12.6,66,+4.5,59,+0.9%,43,+0.8%,45,-1.1,42,-1.2,49,+1.2
Kevin Porter,24.5,MIL,Combo,148,3,-15.0,5,-14.8,47,-0.7%,72,-1.5%,1,-18.6,19,-4.5,3,-62.5
Luguentz Dort,25.5,OKC,Wing,665,34,-2.7,52,+1.9,16,-5.5%,15,+3.3%,24,-5.7,29,-3.2,31,-12.5
Naz Reid,25.2,MIN,Big,367,55,+1.0,53,+2.0,44,-0.9%,17,+2.9%,44,-1.2,44,-1.1,51,+1.5
Dean Wade,27.9,CLE,Forward,137,40,-1.8,19,-7.4,88,+5.3%,36,+1.7%,28,-4.6,48,-0.6,21,-20.0
Max Strus,28.6,CLE,Wing,252,67,+4.4,75,+5.6,50,-0.3%,53,-0.1%,72,+4.3,78,+3.8,42,-1.7
Anthony Edwards,23.2,MIN,Combo,584,68,+4.5,51,+1.8,73,+2.9%,29,+1.9%,22,-5.9,81,+4.1,5,-55.3
Obi Toppin,26.7,IND,Forward,429,45,-0.7,42,-0.1,86,+5.0%,42,+0.9%,79,+6.5,64,+1.2,86,+37.2
Tyrese Haliburton,24.7,IND,Combo,770,90,+13.2,74,+5.6,65,+1.8%,44,+0.7%,60,+1.8,62,+0.7,59,+7.9
Aaron Nesmith,25.0,IND,Wing,649,64,+4.0,36,-1.4,53,+0.1%,63,-0.7%,64,+2.6,72,+2.4,43,-1.4
Payton Pritchard,26.8,BOS,Point,298,97,+22.0,98,+27.4,74,+2.9%,18,+2.8%,85,+10.0,84,+5.2,69,+17.2
Jaden McDaniels,24.1,MIN,Forward,494,76,+7.6,61,+3.7,92,+6.7%,69,-1.2%,61,+2.1,69,+2.3,39,-2.9
Desmond Bane,26.4,MEM,Wing,211,31,-4.4,19,-7.1,54,+0.2%,45,+0.5%,31,-4.5,27,-3.4,47,+0.5
Isaiah Joe,25.3,OKC,Wing,167,75,+6.9,32,-2.8,61,+1.1%,59,-0.5%,63,+2.3,69,+2.2,48,+0.6
Sam Merrill,28.5,CLE,Wing,159,69,+6.2,88,+10.4,71,+2.8%,47,+0.4%,30,-4.5,55,-0.1,19,-23.6
Cade Cunningham,23.1,DET,Combo,247,73,+6.8,39,-1.1,15,-6.3%,97,-6.4%,96,+15.9,19,-4.9,99,+82.2
Jalen Green,22.7,HOU,Wing,214,85,+11.7,90,+11.0,6,-10.5%,5,+5.1%,8,-11.0,7,-8.4,40,-2.6
Evan Mobley,23.4,CLE,Big,257,1,-18.7,3,-16.0,31,-3.2%,75,-1.6%,69,+3.7,43,-1.2,78,+25.2
Jonathan Kuminga,22.1,GSW,Forward,184,21,-7.2,14,-9.5,34,-2.6%,28,+1.9%,78,+6.4,50,-0.6,87,+40.1
Franz Wagner,23.2,ORL,Forward,228,26,-5.8,37,-1.2,1,-13.6%,22,+2.4%,47,-0.6,2,-12.1,91,+49.6
Davion Mitchell,26.2,MIA,Point,209,81,+9.4,86,+9.8,69,+2.3%,38,+1.3%,65,+2.8,38,-1.7,86,+36.4
Moses Moody,22.4,GSW,Wing,214,14,-10.9,10,-10.4,45,-0.7%,89,-3.9%,58,+1.3,86,+5.4,18,-25.4
Alperen Sengun,22.3,HOU,Big,252,65,+4.2,23,-5.7,43,-1.0%,0,+6.0%,6,-12.3,8,-7.4,32,-11.3
Santi Aldama,23.8,MEM,Big,177,92,+13.7,81,+7.3,26,-4.3%,41,+0.9%,62,+2.1,42,-1.2,74,+19.9
Miles McBride,24.1,NYK,Combo,334,70,+6.5,78,+6.3,91,+5.6%,68,-1.2%,58,+1.1,75,+3.2,28,-16.2
Aaron Wiggins,25.8,OKC,Wing,276,74,+6.9,47,+1.4,78,+3.6%,94,-4.5%,81,+8.2,85,+5.2,64,+11.4
Austin Reaves,26.4,LAL,Combo,196,4,-14.8,29,-3.7,10,-8.4%,58,-0.4%,50,-0.3,71,+2.4,11,-35.9
Sam Hauser,26.9,BOS,Forward,106,89,+13.1,97,+21.4,23,-4.4%,32,+1.8%,25,-5.6,5,-8.9,92,+51.7
Paolo Banchero,22.0,ORL,Big,230,80,+8.9,67,+4.5,9,-8.7%,25,+2.0%,41,-1.8,6,-8.9,82,+32.9
Chet Holmgren,22.5,OKC,Big,684,47,-0.4,62,+3.9,36,-1.9%,9,+4.5%,23,-5.9,24,-4.0,36,-7.5
Jabari Smith Jr.,21.5,HOU,Big,138,5,-14.2,14,-9.3,97,+9.6%,83,-3.2%,74,+4.4,90,+6.6,31,-12.9
Bennedict Mathurin,22.4,IND,Wing,369,6,-13.6,15,-8.6,47,-0.6%,80,-2.1%,70,+3.7,65,+1.4,66,+14.9
Jalen Williams,23.6,OKC,Forward,795,52,+0.3,60,+3.5,36,-1.7%,49,+0.3%,52,+0.2,51,-0.5,53,+2.1
Jalen Duren,21.0,DET,Big,203,9,-12.3,49,+1.5,75,+3.0%,7,+4.9%,29,-4.6,34,-2.0,34,-9.7
Tari Eason,23.5,HOU,Forward,131,16,-9.5,72,+5.3,49,-0.5%,73,-1.5%,3,-15.5,18,-5.2,9,-39.7
Christian Braun,23.5,DEN,Wing,544,94,+15.1,95,+14.7,5,-10.9%,84,-3.3%,75,+5.0,47,-0.7,81,+28.3
Peyton Watson,22.1,DEN,Forward,179,0,-25.2,0,-22.7,70,+2.6%,55,-0.2%,19,-6.8,57,+0.1,12,-35.8
Andrew Nembhard,24.8,IND,Combo,762,59,+2.8,58,+3.0,33,-2.7%,75,-1.7%,43,-1.2,67,+1.6,20,-22.2
AJ Green,25.1,MIL,Wing,134,86,+11.7,77,+6.2,25,-4.3%,25,+2.1%,55,+0.9,23,-4.1,80,+28.1
Scotty Pippen,24.0,MEM,Combo,189,39,-1.9,84,+8.5,28,-3.8%,6,+5.0%,2,-17.8,4,-10.7,24,-17.9
Amen Thompson,21.8,HOU,Combo,227,37,-2.2,35,-1.5,24,-4.4%,88,-3.9%,73,+4.3,92,+6.7,22,-19.3
Ausar Thompson,21.8,DET,Wing,134,53,+0.5,50,+1.8,90,+5.4%,71,-1.5%,77,+6.3,80,+4.0,55,+3.7
Anthony Black,20.8,ORL,Combo,107,88,+13.1,85,+8.7,99,+16.7%,62,-0.7%,89,+11.5,99,+12.0,36,-8.0
Cason Wallace,21.0,OKC,Combo,514,51,+0.3,42,-0.5,76,+3.5%,92,-4.3%,66,+3.1,76,+3.2,42,-2.0
Brandin Podziemski,21.7,GSW,Combo,412,27,-5.7,55,+2.3,8,-9.9%,8,+4.7%,13,-9.5,3,-11.4,70,+18.1
Ben Sheppard,23.3,IND,Wing,261,66,+4.3,69,+4.8,85,+4.9%,12,+4.0%,25,-5.5,36,-1.8,14,-28.3
Zach Edey,22.6,MEM,Big,172,31,-3.4,68,+4.8,97,+10.0%,31,+1.9%,14,-8.9,17,-5.3,35,-9.3
Quinten Post,24.6,GSW,Big,162,53,+0.6,48,+1.4,17,-5.5%,30,+1.9%,31,-3.9,14,-6.1,73,+19.0
