Player,Age,Team,Pos,MIN,eFG% Rank,eFG%,Rim Rank,Rim,Short Mid Rank,Short Mid,Long Mid Rank,Long Mid,All Mid Rank,All Mid,Corner Three Rank,Corner Three,Non Corner Rank,Non Corner,All Three Rank,All Three
Rodrigue Beaubois,21.7,DAL,Wing,620,95,58.7%,93,70%,75,44%,48,38%,67,41%,58,41%,81,39%,82,39%
Marco Belinelli,23.6,TOR,Wing,1022,39,48.4%,23,53%,14,21%,28,34%,16,31%,60,41%,79,38%,81,39%
Charlie Bell,30.6,MIL,Wing,1567,24,46.3%,8,46%,18,26%,37,37%,27,35%,61,41%,28,32%,54,37%
Raja Bell,33.1,CHA,Wing,157,73,51.8%,15,50%,91,50%,93,48%,96,48%,0,38%,74,38%,60,38%
Jonathan Bender,28.8,NYK,Big,249,18,44.9%,15,53%,0,0%,67,43%,12,30%,0,38%,7,25%,25,31%
Mike Bibby,31.5,ATL,Point,2191,63,51.4%,37,53%,76,50%,53,42%,63,43%,34,38%,79,39%,72,39%
Andris Biedrins,23.6,GSW,Big,761,94,59.6%,79,67%,53,42%,1,0%,55,41%,0,0%,0,0%,0,0%
Chauncey Billups,33.1,DEN,Combo,2483,60,50.1%,28,52%,38,37%,47,40%,38,39%,38,37%,84,39%,70,39%
DeJuan Blair,20.5,SAS,Big,1409,81,56.1%,52,61%,43,40%,54,40%,48,40%,0,0%,0,0%,0,0%
Steve Blake,29.7,LAC,Point,737,92,55.2%,47,56%,20,36%,71,44%,55,42%,41,40%,100,45%,93,43%
Steve Blake,29.7,POR,Point,1392,73,52.2%,43,55%,27,38%,49,41%,41,41%,69,46%,45,33%,70,39%
Andray Blatche,23.2,WAS,Big,2214,33,48.8%,41,60%,69,44%,52,40%,61,42%,71,44%,4,22%,41,33%
Keith Bogans,29.5,SAS,Wing,1515,75,51.9%,50,59%,13,20%,4,21%,2,21%,35,36%,67,36%,47,36%
Andrew Bogut,24.9,MIL,Big,2225,58,52.0%,60,63%,52,42%,91,47%,64,42%,0,0%,0,0%,0,0%
Matt Bonner,29.6,SAS,Big,1138,84,56.6%,75,67%,97,53%,72,44%,97,50%,57,39%,81,39%,78,39%
Josh Boone,24.9,BKN,Big,992,57,51.6%,31,58%,21,33%,30,33%,21,33%,0,0%,0,0%,0,0%
Carlos Boozer,27.9,UTA,Big,2668,82,56.2%,78,67%,86,47%,85,45%,91,46%,0,0%,0,0%,0,0%
Chris Bosh,25.6,TOR,Big,2522,62,52.4%,68,65%,64,44%,80,45%,75,44%,0,50%,93,41%,88,42%
Earl Boykins,33.4,WAS,Point,1100,29,45.6%,71,60%,69,47%,37,38%,49,41%,0,21%,76,39%,41,35%
Elton Brand,30.6,PHI,Big,2294,29,48.2%,33,58%,82,46%,65,42%,79,45%,0,0%,0,0%,0,0%
Corey Brewer,23.7,MIN,Wing,2468,29,47.3%,51,59%,34,34%,29,35%,26,35%,13,31%,63,36%,41,35%
Ronnie Brewer,24.6,UTA,Wing,1650,65,51.1%,76,65%,9,15%,33,36%,22,34%,0,50%,9,27%,11,29%
Jon Brockman,22.6,SAC,Big,637,64,53.0%,44,60%,27,36%,26,31%,21,33%,0,0%,0,0%,0,0%
Aaron Brooks,24.8,HOU,Point,2904,69,51.7%,16,48%,71,48%,45,41%,69,44%,83,50%,74,39%,83,41%
Bobby Brown,25.1,LAC,Combo,157,11,41.5%,9,45%,77,44%,4,29%,11,33%,0,25%,47,35%,33,33%
Bobby Brown,25.1,NOP,Combo,301,32,47.0%,94,68%,96,54%,19,35%,57,40%,0,0%,33,33%,20,29%
Derrick Brown,22.1,CHA,Big,443,30,48.3%,20,55%,45,40%,22,28%,15,31%,0,50%,0,0%,0,40%
Devin Brown,30.8,NOP,Wing,962,33,48.0%,28,54%,15,23%,16,29%,7,26%,81,45%,62,36%,56,37%
Kwame Brown,27.6,DET,Big,600,67,53.6%,21,55%,96,52%,67,43%,97,50%,0,0%,0,0%,0,0%
Shannon Brown,23.9,LAL,Combo,1596,43,48.0%,81,61%,49,39%,45,40%,51,39%,0,25%,51,35%,30,33%
Kobe Bryant,31.2,LAL,Wing,2824,43,49.0%,41,58%,84,47%,79,44%,87,45%,49,38%,43,33%,37,34%
Chase Budinger,21.4,HOU,Wing,1404,76,52.3%,42,58%,28,33%,84,44%,67,41%,56,41%,56,35%,53,37%
Caron Butler,29.6,DAL,Wing,926,23,46.3%,7,44%,44,36%,93,49%,92,46%,1,17%,97,45%,38,34%
Caron Butler,29.6,WAS,Wing,1847,18,44.2%,20,51%,59,40%,75,42%,74,42%,39,36%,6,24%,7,27%
Rasual Butler,30.4,LAC,Wing,2670,45,49.2%,78,65%,63,41%,74,42%,72,42%,30,35%,36,33%,32,33%
Andrew Bynum,22.0,LAL,Big,1968,87,57.2%,87,69%,62,43%,25,30%,65,42%,0,0%,0,0%,0,0%
Will Bynum,26.8,DET,Point,1622,31,45.9%,65,58%,6,29%,67,43%,35,39%,14,28%,5,18%,9,23%
Jose Calderon,28.1,TOR,Point,1804,88,54.2%,92,66%,59,43%,73,44%,78,44%,93,53%,60,35%,74,39%
Marcus Camby,35.6,LAC,Big,1594,21,46.9%,40,59%,72,45%,21,27%,20,33%,0,50%,0,0%,0,33%
Marcus Camby,35.6,POR,Big,717,40,49.7%,14,53%,98,58%,61,42%,90,46%,0,0%,0,0%,0,0%
Brian Cardinal,32.5,MIN,Big,218,9,42.2%,8,50%,99,60%,19,27%,29,35%,0,50%,0,25%,0,38%
Rodney Carney,25.6,PHI,Wing,813,30,47.4%,35,56%,54,38%,40,37%,45,37%,52,39%,14,28%,19,32%
DeMarre Carroll,23.3,MEM,Forward,706,7,40.0%,11,51%,11,14%,76,40%,29,34%,0,0%,0,0%,0,0%
Anthony Carter,34.4,DEN,Point,810,37,47.0%,94,66%,39,40%,16,35%,18,37%,17,29%,26,28%,20,29%
Vince Carter,32.8,ORL,Wing,2303,42,48.9%,30,55%,59,39%,64,41%,63,40%,36,36%,77,38%,59,37%
Omri Casspi,21.4,SAC,Forward,1901,56,50.1%,64,63%,36,35%,60,39%,44,37%,100,52%,29,31%,74,37%
Mario Chalmers,23.5,MIA,Combo,1737,64,50.5%,55,56%,87,50%,68,43%,94,46%,59,43%,28,31%,41,34%
Tyson Chandler,27.1,CHA,Big,1157,88,57.4%,67,65%,9,23%,11,20%,5,22%,0,0%,0,0%,0,0%
Wilson Chandler,22.5,NYK,Wing,2299,59,50.1%,87,68%,64,41%,52,39%,59,39%,33,36%,4,21%,7,27%
Earl Clark,21.8,PHX,Forward,254,4,36.0%,16,53%,42,36%,16,27%,11,30%,0,0%,0,67%,0,50%
Jarron Collins,30.9,PHX,Big,217,44,50.0%,34,58%,21,33%,100,100%,49,40%,0,0%,0,0%,0,0%
Mardy Collins,25.2,LAC,Wing,424,7,39.9%,25,53%,77,45%,1,19%,25,34%,0,40%,0,14%,0,25%
Darren Collison,22.2,NOP,Combo,2057,66,50.6%,49,55%,57,40%,85,47%,79,44%,100,56%,67,37%,89,42%
Nick Collison,29.0,OKC,Big,1544,93,59.5%,79,67%,54,42%,75,44%,71,43%,0,0%,0,100%,0,50%
Mike Conley,22.1,MEM,Point,2558,53,49.7%,55,56%,57,43%,12,35%,29,38%,83,50%,57,35%,78,40%
Daequan Cook,22.5,MIA,Wing,596,11,41.7%,84,67%,87,48%,10,26%,18,31%,9,28%,46,34%,21,32%
Jamal Crawford,29.6,ATL,Combo,2365,77,52.9%,89,65%,34,37%,72,45%,77,43%,44,38%,88,40%,76,39%
Dante Cunningham,22.5,POR,Big,661,41,49.7%,55,62%,48,41%,86,46%,84,45%,0,0%,0,0%,0,0%
Stephen Curry,21.6,GSW,Point,2853,82,54.0%,69,58%,18,36%,82,45%,61,43%,100,56%,90,42%,100,45%
Samuel Dalembert,29.5,PHI,Big,2111,70,54.4%,74,66%,41,39%,40,37%,43,38%,0,0%,0,0%,0,0%
Erick Dampier,34.3,DAL,Big,1273,98,63.0%,69,65%,97,55%,54,40%,99,53%,0,100%,0,0%,0,50%
Marquis Daniels,28.8,BOS,Wing,869,70,51.5%,66,62%,46,36%,100,58%,75,42%,0,33%,0,10%,2,23%
Baron Davis,30.6,LAC,Point,2518,24,45.3%,45,55%,35,39%,27,37%,27,37%,7,22%,33,30%,26,29%
Glen Davis,23.8,BOS,Big,903,13,43.8%,9,52%,26,35%,30,33%,27,34%,0,0%,0,0%,0,0%
Ricky Davis,30.1,LAC,Wing,433,27,47.1%,15,50%,15,25%,73,42%,65,40%,44,38%,96,44%,89,41%
Austin Daye,21.4,DET,Wing,846,53,49.8%,76,65%,89,49%,81,44%,89,46%,28,35%,5,23%,8,28%
DeMar DeRozan,20.2,TOR,Wing,1612,62,50.6%,60,61%,89,49%,51,38%,69,41%,0,33%,0,0%,0,23%
Carlos Delfino,27.2,MIL,Wing,2264,60,50.3%,32,55%,39,35%,41,37%,40,37%,82,46%,25,31%,57,37%
Luol Deng,24.5,CHI,Forward,2644,36,48.4%,58,61%,76,41%,78,40%,78,41%,83,42%,0,33%,97,40%
Boris Diaw,27.5,CHA,Big,2900,62,52.8%,63,64%,60,43%,65,42%,67,43%,0,21%,44,34%,31,33%
DeSagana Diop,27.8,CHA,Big,233,79,56.0%,95,74%,0,0%,1,0%,0,0%,0,0%,0,0%,0,0%
Keyon Dooling,29.5,BKN,Combo,943,51,49.2%,64,58%,28,35%,30,36%,19,36%,63,44%,33,33%,61,38%
Toney Douglas,23.6,NYK,Combo,1017,89,53.9%,60,57%,87,50%,70,43%,83,45%,94,48%,56,35%,65,38%
Chris Douglas-Roberts,22.8,BKN,Wing,1692,22,45.6%,33,55%,28,32%,62,40%,41,37%,8,27%,0,23%,5,26%
Goran Dragic,23.5,PHX,Combo,1288,83,53.7%,85,63%,60,40%,34,38%,34,39%,84,47%,70,38%,80,40%
Jared Dudley,24.3,PHX,Wing,1906,94,58.7%,15,50%,25,30%,92,48%,67,41%,83,47%,98,45%,98,46%
Chris Duhon,27.2,NYK,Point,2046,39,47.4%,12,46%,39,40%,6,30%,6,34%,28,36%,55,35%,46,35%
Tim Duncan,33.5,SAS,Big,2431,60,52.2%,75,67%,89,49%,47,38%,82,45%,0,0%,0,29%,0,29%
Mike Dunleavy,29.1,IND,Forward,1465,31,48.1%,76,65%,71,41%,38,35%,40,37%,10,27%,52,34%,34,32%
Kevin Durant,21.1,OKC,Wing,3229,71,51.6%,91,69%,85,47%,53,39%,73,42%,6,24%,76,38%,52,37%
Wayne Ellington,21.9,MIN,Wing,1260,56,50.0%,84,67%,67,41%,21,32%,24,34%,92,50%,71,37%,88,41%
Monta Ellis,24.0,GSW,Wing,2640,37,48.2%,46,59%,51,37%,54,39%,52,38%,79,45%,48,34%,49,36%
Maurice Evans,31.0,ATL,Wing,1213,72,51.7%,58,61%,82,46%,71,42%,78,43%,23,34%,41,33%,33,34%
Reggie Evans,29.5,TOR,Big,281,44,50.0%,47,61%,5,8%,94,50%,4,13%,0,0%,0,0%,0,0%
Tyreke Evans,20.1,SAC,Combo,2671,36,47.6%,68,59%,23,34%,9,33%,9,33%,0,0%,19,27%,11,27%
Jordan Farmar,22.9,LAL,Point,1368,71,51.8%,82,61%,33,39%,59,42%,47,41%,52,40%,52,35%,54,36%
Raymond Felton,25.3,CHA,Point,2633,57,49.8%,67,58%,67,46%,20,36%,33,39%,24,33%,93,43%,80,40%
Rudy Fernandez,24.6,POR,Wing,1410,54,49.9%,73,64%,24,30%,15,29%,14,29%,19,32%,88,39%,64,38%
Kyrylo Fesenko,22.9,UTA,Big,349,84,56.5%,82,68%,20,32%,1,0%,14,31%,0,0%,0,0%,0,0%
Michael Finley,36.7,BOS,Wing,306,93,58.6%,1,25%,59,40%,99,56%,100,54%,0,36%,99,48%,96,45%
Michael Finley,36.7,SAS,Wing,384,20,45.1%,94,71%,27,31%,65,41%,46,38%,54,40%,7,25%,29,33%
Derek Fisher,35.2,LAL,Point,2226,22,45.2%,4,37%,12,34%,55,42%,45,41%,38,40%,43,33%,48,35%
Jonny Flynn,20.7,MIN,Point,2291,27,45.6%,33,53%,31,38%,29,37%,24,37%,41,40%,50,34%,50,35%
T.J. Ford,26.6,IND,Point,1178,33,45.9%,41,54%,76,50%,65,43%,82,45%,3,16%,0,17%,0,17%
Jeff Foster,32.8,IND,Big,254,34,48.9%,27,57%,21,33%,30,33%,21,33%,0,0%,0,0%,0,0%
Randy Foye,26.1,WAS,Combo,1628,30,46.8%,53,56%,6,28%,81,46%,66,41%,34,36%,58,36%,50,36%
Channing Frye,26.5,PHX,Big,2169,87,57.2%,36,59%,80,46%,60,42%,69,43%,100,63%,96,42%,94,44%
Dan Gadzuric,31.7,MIL,Big,293,12,43.6%,25,56%,6,11%,75,44%,4,21%,0,0%,0,0%,0,0%
Sundiata Gaines,23.5,UTA,Combo,161,72,51.7%,96,69%,98,55%,94,50%,100,52%,0,100%,0,19%,2,24%
Danilo Gallinari,21.2,NYK,Forward,2712,89,52.6%,36,58%,89,44%,56,39%,73,40%,45,35%,94,39%,89,38%
Francisco Garcia,27.8,SAC,Combo,569,79,52.9%,100,75%,68,42%,57,42%,72,42%,28,35%,93,42%,72,39%
Kevin Garnett,33.5,BOS,Big,2058,60,52.1%,74,67%,84,47%,88,46%,91,46%,0,100%,0,0%,0,20%
Marc Gasol,24.8,MEM,Big,2464,90,58.1%,92,70%,86,47%,39,37%,84,45%,0,0%,0,0%,0,0%
Pau Gasol,29.3,LAL,Big,2398,67,53.7%,61,64%,79,46%,75,44%,87,46%,0,0%,0,0%,0,0%
Rudy Gay,23.2,MEM,Wing,3164,50,49.6%,48,59%,81,46%,68,41%,80,44%,44,38%,39,33%,36,34%
Alonzo Gee,22.4,WAS,Wing,177,56,50.0%,11,49%,7,13%,2,20%,1,15%,0,75%,0,75%,0,75%
Devean George,32.2,GSW,Forward,750,98,54.4%,20,54%,64,40%,98,49%,98,47%,93,48%,42,33%,94,39%
Daniel Gibson,23.7,CLE,Combo,1023,100,59.7%,26,52%,70,43%,38,38%,47,39%,63,44%,100,51%,98,49%
Taj Gibson,24.4,CHI,Big,2155,36,49.2%,32,58%,72,45%,50,39%,57,41%,0,0%,0,0%,0,0%
J.R. Giddens,24.7,NYK,Wing,134,68,51.4%,100,84%,1,0%,18,30%,7,25%,0,0%,0,0%,0,0%
Manu Ginobili,32.3,SAS,Wing,2131,69,51.4%,46,59%,46,36%,33,36%,33,36%,15,32%,84,39%,64,38%
Ryan Gomes,27.2,MIN,Forward,2201,51,50.0%,18,53%,51,38%,96,49%,91,46%,86,43%,77,37%,83,38%
Drew Gooden,28.1,DAL,Big,1020,26,47.9%,19,55%,54,42%,42,38%,52,41%,0,0%,0,50%,0,50%
Drew Gooden,28.1,LAC,Big,719,40,49.6%,24,56%,43,40%,94,49%,81,45%,0,0%,0,0%,0,0%
Ben Gordon,26.6,DET,Wing,1687,31,47.6%,14,50%,95,51%,77,43%,90,46%,24,34%,33,32%,28,33%
Eric Gordon,20.9,LAC,Wing,2219,79,52.9%,52,59%,57,39%,30,35%,35,36%,68,42%,73,37%,65,38%
Marcin Gortat,25.7,ORL,Big,953,58,52.1%,51,61%,49,41%,11,18%,41,38%,0,0%,0,0%,0,0%
Joey Graham,27.4,DEN,Forward,694,96,54.1%,82,66%,98,50%,82,42%,93,46%,0,20%,0,25%,0,22%
Stephen Graham,27.4,CHA,Wing,730,83,54.2%,61,62%,97,54%,91,48%,98,49%,68,42%,0,15%,43,35%
Danny Granger,26.5,IND,Wing,2269,52,49.8%,44,58%,56,39%,54,39%,55,39%,67,42%,58,35%,48,36%
Aaron Gray,24.9,NOP,Big,243,86,57.1%,52,62%,83,47%,94,50%,95,47%,0,0%,0,0%,0,0%
Jeff Green,23.2,OKC,Forward,3032,64,50.4%,73,64%,87,44%,31,34%,60,39%,34,34%,45,33%,40,34%
Willie Green,28.3,PHI,Combo,1520,55,49.9%,57,56%,79,45%,83,46%,91,46%,53,41%,37,34%,52,36%
Donte Greene,21.7,SAC,Forward,1601,73,50.9%,47,60%,33,35%,80,42%,58,38%,14,28%,97,41%,89,38%
Hamed Haddadi,24.5,MEM,Big,212,10,42.6%,6,49%,8,21%,99,67%,11,29%,0,0%,0,0%,0,0%
Malik Hairston,22.7,SAS,Wing,230,56,50.0%,93,71%,91,50%,7,25%,11,28%,0,0%,0,0%,0,0%
Richard Hamilton,31.7,DET,Wing,1549,16,43.8%,27,54%,71,43%,72,42%,76,42%,18,32%,13,28%,13,30%
Tyler Hansbrough,24.0,IND,Big,498,1,36.4%,4,47%,14,28%,35,34%,15,31%,0,0%,0,0%,0,0%
James Harden,20.2,OKC,Wing,1653,40,48.4%,7,45%,49,37%,57,39%,54,39%,92,50%,50,34%,68,38%
Al Harrington,29.7,NYK,Forward,2174,69,50.6%,44,60%,31,34%,40,35%,31,35%,52,35%,58,35%,57,35%
Devin Harris,26.7,BKN,Point,2215,16,44.3%,29,52%,24,37%,39,40%,31,39%,21,32%,31,29%,24,29%
Udonis Haslem,29.4,MIA,Big,2130,44,50.0%,60,63%,69,44%,80,45%,80,45%,0,0%,0,0%,0,0%
Trenton Hassell,30.7,BKN,Wing,1071,11,42.0%,43,58%,10,16%,56,39%,28,35%,0,0%,0,0%,0,0%
Spencer Hawes,21.5,SAC,Big,1880,32,48.6%,40,59%,63,44%,43,38%,53,41%,0,33%,26,30%,22,30%
Chuck Hayes,26.4,HOU,Big,1767,35,48.9%,9,51%,44,40%,1,0%,46,39%,0,0%,0,0%,0,0%
Jarvis Hayes,28.2,BKN,Forward,1006,84,52.4%,100,82%,47,38%,93,48%,96,46%,41,35%,55,34%,49,35%
Brendan Haywood,29.9,DAL,Big,733,83,56.2%,52,62%,32,37%,94,50%,44,39%,0,0%,0,0%,0,0%
Brendan Haywood,29.9,WAS,Big,1611,81,56.1%,75,67%,11,26%,14,22%,6,26%,0,0%,0,0%,0,0%
Luther Head,26.9,IND,Wing,769,63,50.7%,59,61%,72,43%,36,36%,50,38%,92,50%,49,34%,75,38%
Gerald Henderson,21.9,CHA,Wing,270,5,39.3%,65,62%,1,0%,19,30%,3,22%,0,40%,0,11%,0,21%
Roy Hibbert,22.9,IND,Big,2006,38,49.3%,39,59%,68,44%,38,36%,63,42%,0,33%,0,100%,0,50%
JJ Hickson,21.2,CLE,Big,1659,77,55.8%,85,68%,31,36%,18,26%,14,31%,0,0%,0,0%,0,0%
Nene Hilario,27.1,DEN,Big,2747,92,58.7%,87,69%,38,38%,53,40%,45,39%,0,0%,0,0%,0,0%
George Hill,23.5,SAS,Combo,2213,87,53.9%,87,64%,15,31%,74,45%,60,40%,78,45%,9,24%,85,41%
Grant Hill,37.1,PHX,Wing,2419,61,50.4%,45,58%,73,43%,76,43%,79,43%,71,44%,0,40%,95,43%
Jordan Hill,22.3,HOU,Big,345,64,53.0%,56,63%,96,52%,19,26%,54,41%,0,0%,0,0%,0,0%
Jordan Hill,22.3,NYK,Big,213,33,48.6%,58,63%,90,50%,47,38%,58,41%,0,0%,0,0%,0,0%
Kirk Hinrich,28.8,CHI,Combo,2464,49,48.2%,15,48%,43,38%,66,42%,68,42%,91,47%,44,35%,67,38%
Jrue Holiday,19.4,PHI,Combo,1725,57,50.0%,51,56%,62,41%,40,38%,49,39%,56,42%,77,38%,74,39%
Ryan Hollins,25.1,MIN,Big,1156,70,54.4%,91,70%,47,41%,61,42%,57,41%,0,0%,0,0%,0,0%
Al Horford,23.4,ATL,Big,2837,75,55.2%,92,71%,58,43%,92,49%,83,45%,0,100%,0,0%,0,100%
Eddie House,31.5,BOS,Combo,796,40,47.8%,13,47%,9,30%,43,39%,36,39%,25,33%,79,39%,59,37%
Eddie House,31.5,NYK,Combo,359,2,38.0%,11,47%,0,0%,49,40%,28,38%,0,20%,12,25%,4,24%
Dwight Howard,23.9,ORL,Big,2839,97,61.6%,96,74%,74,45%,19,27%,75,44%,0,0%,0,0%,0,0%
Josh Howard,29.5,DAL,Wing,820,15,43.6%,97,73%,41,36%,24,33%,23,34%,28,35%,10,27%,12,29%
Juwan Howard,36.7,POR,Big,1620,55,51.2%,58,63%,82,47%,92,48%,96,47%,0,0%,0,0%,0,0%
Larry Hughes,30.8,CHA,Wing,285,12,42.1%,6,44%,47,36%,7,25%,11,28%,99,56%,11,27%,83,39%
Larry Hughes,30.8,NYK,Combo,813,13,41.7%,30,52%,19,32%,17,35%,13,34%,47,38%,16,26%,17,29%
Kris Humphries,24.7,BKN,Big,866,11,43.1%,13,53%,18,32%,55,40%,35,37%,0,0%,0,0%,0,0%
Kris Humphries,24.7,DAL,Big,270,9,42.4%,6,49%,27,36%,40,37%,34,37%,0,0%,0,0%,0,0%
Chris Hunter,25.3,GSW,Big,767,49,50.5%,50,61%,51,42%,42,38%,47,40%,0,0%,0,0%,0,0%
Steven Hunter,28.0,MEM,Big,105,24,47.4%,96,75%,0,0%,1,0%,0,0%,0,0%,0,0%,0,0%
Serge Ibaka,20.1,OKC,Big,1231,71,54.6%,65,64%,90,50%,41,38%,82,45%,0,100%,0,0%,0,50%
Andre Iguodala,25.8,PHI,Wing,3187,46,49.2%,89,68%,30,33%,55,39%,50,38%,17,32%,37,33%,24,33%
Zydrunas Ilgauskas,34.4,CLE,Big,1326,18,45.4%,48,61%,30,36%,37,35%,30,35%,79,45%,0,100%,100,48%
Ersan Ilyasova,22.5,MIL,Big,1864,47,50.1%,45,60%,47,40%,60,41%,56,41%,7,23%,52,35%,50,34%
Allen Iverson,34.4,PHI,Point,796,14,43.3%,14,47%,4,29%,84,46%,51,41%,0,50%,45,33%,43,35%
Royal Ivey,27.9,PHI,Combo,227,98,58.7%,66,58%,11,31%,100,60%,38,39%,0,33%,0,62%,100,50%
Jarrett Jack,26.0,TOR,Combo,2212,94,55.4%,79,61%,85,50%,57,42%,85,45%,72,44%,98,42%,96,43%
Stephen Jackson,31.6,CHA,Wing,2821,28,47.2%,31,55%,45,36%,47,38%,46,38%,34,36%,44,34%,40,34%
Stephen Jackson,31.6,GSW,Forward,298,22,47.3%,22,54%,47,38%,91,48%,89,45%,0,25%,32,31%,11,30%
LeBron James,24.8,CLE,Forward,2957,100,55.2%,98,75%,53,39%,71,40%,69,40%,76,40%,48,34%,51,35%
Antawn Jamison,33.4,CLE,Forward,807,91,52.7%,87,66%,93,45%,58,39%,84,42%,3,17%,100,44%,43,34%
Antawn Jamison,33.4,WAS,Forward,1592,47,49.2%,62,63%,73,41%,64,39%,71,40%,17,29%,74,37%,54,35%
Nathan Jawai,23.1,MIN,Big,370,14,44.0%,7,49%,25,34%,16,25%,21,33%,0,0%,0,0%,0,0%
Al Jefferson,24.8,MIN,Big,2452,42,49.9%,82,68%,75,45%,28,32%,58,41%,0,0%,0,0%,0,0%
Richard Jefferson,29.4,SAS,Forward,2509,71,50.7%,91,67%,40,36%,62,39%,53,38%,59,36%,23,30%,31,32%
Jared Jeffries,27.9,HOU,Big,312,19,45.6%,29,57%,0,0%,98,55%,12,30%,0,0%,0,20%,0,11%
Jared Jeffries,27.9,NYK,Big,1455,35,48.9%,10,52%,9,22%,64,42%,39,38%,36,31%,48,35%,41,33%
